ItemID,Name,ItemType,ItemTypeDisplayName,Description,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanHavePerks,CanReplaceGem,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,ForceRarity,RequiredLevel,UseTypeAffix,UseMaterialAffix,UseMagicAffix,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,ContainerLevel,ContainerGS,ExceedMinIndex,ExceedMaxIndex,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageAchievement,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker
LightFeet_SnakeskinBootsT5_V2,@LightFeet_SnakeskinBootsT5_MasterName,Armor,@ui_itemtypedescription_light_feet_slot,@LightFeet_SnakeskinBootsT5_Description,EquippableFeet+Armor+Light+Named,,,,1,,590,500,600,5,LightFeet_Elemental,,1,1,1,1,PerkID_Stat_ArmorCleric,PerkID_Gem_EmptyGemSlot,PerkID_Armor_SkinningLuck,PerkID_Armor_Durability,PerkID_Armor_DefBeast,,,,,,,,1,1,1,UI_Armor,m_farmerBaron_feet,f_farmerBaron_feet,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,
LightFeet_HerbivoresHungerT5_V2,@LightFeet_HerbivoresHungerT5_MasterName,Armor,@ui_itemtypedescription_light_feet_slot,@LightFeet_HerbivoresHungerT5_Description,EquippableFeet+Armor+Light+Named,,,,1,,590,500,600,5,LightFeet_Elemental,,1,1,1,1,PerkID_Stat_ArmorScholar,PerkID_Gem_EmptyGemSlot,PerkID_Armor_HarvestingLuck,PerkID_Common_CDRonHit,PerkID_Armor_DefAngryEarth,,,,,,,,1,1,1,UI_Armor,m_ancientlight_t3_feet,f_ancientlight_t3_feet,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,
LightFeet_ShepherdsShoesT5_V2,@LightFeet_ShepherdsShoesT5_MasterName,Armor,@ui_itemtypedescription_light_feet_slot,@LightFeet_ShepherdsShoesT5_Description,EquippableFeet+Armor+Light+Named,,,,1,,590,500,600,5,LightFeet_Elemental,,1,1,1,1,PerkID_Stat_ArmorSentry,PerkID_Gem_EmptyGemSlot,PerkID_Armor_DefBeast,PerkID_Armor_DurDot,PerkID_Armor_DodgeSuccess_Fortify,,,,,,,,1,1,1,UI_Armor,m_angryearthdryadlightt3_feet,f_angryearthdryadlightt3_feet,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,
LightFeet_ElitePOI_HarbingerRobesT5_V2,@LightFeet_ElitePOI_HarbingerRobesT5_MasterName,Armor,@ui_itemtypedescription_light_feet_slot,@LightFeet_ElitePOI_HarbingerRobesT5_Description,EquippableFeet+Armor+Light+Named,,,,1,,590,500,600,5,LightFeet_Balanced,,1,1,1,1,PerkID_Stat_ArmorScholar,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_DurDebuff,PerkID_Armor_DefAngryEarth,,,,,,,,1,1,1,UI_Armor,m_harbingerlightrobes_feet,f_harbingerlightrobes_feet,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,
LightLegs_ElitePOI_HarbingerRobesT5_V2,@LightLegs_ElitePOI_HarbingerRobesT5_MasterName,Armor,@ui_itemtypedescription_light_legs_slot,@LightLegs_ElitePOI_HarbingerRobesT5_Description,EquippableLegs+Armor+Light+Named,,,,1,,590,500,600,5,LightLegs_Elemental,,1,1,1,1,PerkID_Stat_ArmorScholar,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_DurDebuff,PerkID_Armor_DefAngryEarth,,,,,,,,1,1,1,UI_Armor,m_harbingerlightrobes_legs,f_harbingerlightrobes_legs,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorMedium,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,
LightChest_ElitePOI_HarbingerRobesT5_V2,@LightChest_ElitePOI_HarbingerRobesT5_MasterName,Armor,@ui_itemtypedescription_light_chest_slot,@LightChest_ElitePOI_HarbingerRobesT5_Description,EquippableChest+Armor+Light+Named,,,,1,,590,500,600,5,LightChest_Elemental,,1,1,1,1,PerkID_Stat_ArmorScholar,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_DurDebuff,PerkID_Armor_DefAngryEarth,,,,,,,,1,1,1,UI_Armor,m_harbingerlightrobes_chest,f_harbingerlightrobes_chest,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorLarge,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,
LightHead_ElitePOI_HarbingerRobesT5_V2,@LightHead_ElitePOI_HarbingerRobesT5_MasterName,Armor,@ui_itemtypedescription_light_head_slot,@LightHead_ElitePOI_HarbingerRobesT5_Description,EquippableHead+Armor+Light+Named,,,,1,,590,500,600,5,LightHead_Balanced,,1,1,1,1,PerkID_Stat_ArmorScholar,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_DurDebuff,PerkID_Armor_DefAngryEarth,,,,,,,,1,1,1,UI_Armor,m_harbingerlightrobes_head,f_harbingerlightrobes_head,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,
LightHands_ElitePOI_HarbingerRobesT5_V2,@LightHands_ElitePOI_HarbingerRobesT5_MasterName,Armor,@ui_itemtypedescription_light_glove_slot,@LightHands_ElitePOI_HarbingerRobesT5_Description,EquippableHands+Armor+Light+Named,,,,1,,590,500,600,5,LightHands_Balanced,,1,1,1,1,PerkID_Stat_ArmorScholar,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_DurDebuff,PerkID_Armor_DefAngryEarth,,,,,,,,1,1,1,UI_Armor,m_harbingerlightrobes_hands,f_harbingerlightrobes_hands,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,
MediumFeet_ElitePOI_HarbingerRobesT5_V2,@MediumFeet_ElitePOI_HarbingerRobesT5_MasterName,Armor,@ui_itemtypedescription_normal_feet_slot,@MediumFeet_ElitePOI_HarbingerRobesT5_Description,EquippableFeet+Armor+Medium+Named,,,,1,,590,500,600,5,MediumFeet_Physical,,1,1,1,1,PerkID_Stat_ArmorSentry,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_DurDebuff,PerkID_Armor_DefAngryEarth,,,,,,,,1,1,1,UI_Armor,m_harbingermediumrobes_feet,f_harbingermediumrobes_feet,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,
MediumHands_ElitePOI_HarbingerRobesT5_V2,@MediumHands_ElitePOI_HarbingerRobesT5_MasterName,Armor,@ui_itemtypedescription_normal_glove_slot,@MediumHands_ElitePOI_HarbingerRobesT5_Description,EquippableHands+Armor+Medium+Named,,,,1,,590,500,600,5,MediumHands_Physical,,1,1,1,1,PerkID_Stat_ArmorRanger,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_DurDebuff,PerkID_Armor_DefAngryEarth,,,,,,,,1,1,1,UI_Armor,m_harbingermediumrobes_gloves,f_harbingermediumrobes_gloves,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,
MediumChest_ElitePOI_HarbingerRobesT5_V2,@MediumChest_ElitePOI_HarbingerRobesT5_MasterName,Armor,@ui_itemtypedescription_normal_chest_slot,@MediumChest_ElitePOI_HarbingerRobesT5_Description,EquippableChest+Armor+Medium+Named,,,,1,,590,500,600,5,MediumChest_Physical,,1,1,1,1,PerkID_Stat_ArmorRanger,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_DurDebuff,PerkID_Armor_DefAngryEarth,,,,,,,,1,1,1,UI_Armor,m_harbingermediumrobes_chest,f_harbingermediumrobes_chest,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorLarge,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,
MediumHead_ElitePOI_HarbingerRobesT5_V2,@MediumHead_ElitePOI_HarbingerRobesT5_MasterName,Armor,@ui_itemtypedescription_normal_head_slot,@MediumHead_ElitePOI_HarbingerRobesT5_Description,EquippableHead+Armor+Medium+Named,,,,1,,590,500,600,5,MediumHead_Elemental,,1,1,1,1,PerkID_Stat_ArmorRanger,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_DurDebuff,PerkID_Armor_DefAngryEarth,,,,,,,,1,1,1,UI_Armor,m_harbingermediumrobes_head,f_harbingermediumrobes_head,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,
MediumLegs_ElitePOI_HarbingerRobesT5_V2,@MediumLegs_ElitePOI_HarbingerRobesT5_MasterName,Armor,@ui_itemtypedescription_normal_legs_slot,@MediumLegs_ElitePOI_HarbingerRobesT5_Description,EquippableLegs+Armor+Medium+Named,,,,1,,590,500,600,5,MediumLegs_Balanced,,1,1,1,1,PerkID_Stat_ArmorRanger,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_DurDebuff,PerkID_Armor_DefAngryEarth,,,,,,,,1,1,1,UI_Armor,m_harbingermediumrobes_legs,f_harbingermediumrobes_legs,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorMedium,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,
HeavyHands_ElitePOI_HarbingerRobesT5_V2,@HeavyHands_ElitePOI_HarbingerRobesT5_MasterName,Armor,@ui_itemtypedescription_heavy_glove_slot,@HeavyHands_ElitePOI_HarbingerRobesT5_Description,EquippableHands+Armor+Heavy+Named,,,,1,,590,500,600,5,HeavyHands_Physical,,1,1,1,1,PerkID_Stat_ArmorSentry,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_DurDebuff,PerkID_Armor_DefAngryEarth,,,,,,,,1,1,1,UI_Armor,m_harbingerlightrobes_hands,f_harbingerlightrobes_hands,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,
HeavyLegs_ElitePOI_HarbingerRobesT5_V2,@HeavyLegs_ElitePOI_HarbingerRobesT5_MasterName,Armor,@ui_itemtypedescription_heavy_legs_slot,@HeavyLegs_ElitePOI_HarbingerRobesT5_Description,EquippableLegs+Armor+Heavy+Named,,,,1,,590,500,600,5,HeavyLegs_Physical,,1,1,1,1,PerkID_Stat_ArmorSentry,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_DurDebuff,PerkID_Armor_DefAngryEarth,,,,,,,,1,1,1,UI_Armor,m_harbingerlightrobes_legs,f_harbingerlightrobes_legs,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorMedium,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,
HeavyHead_ElitePOI_HarbingerRobesT5_V2,@HeavyHead_ElitePOI_HarbingerRobesT5_MasterName,Armor,@ui_itemtypedescription_heavy_head_slot,@HeavyHead_ElitePOI_HarbingerRobesT5_Description,EquippableHead+Armor+Heavy+Named,,,,1,,590,500,600,5,HeavyHead_Physical,,1,1,1,1,PerkID_Stat_ArmorSentry,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_DurDebuff,PerkID_Armor_DefAngryEarth,,,,,,,,1,1,1,UI_Armor,m_harbingerlightrobes_head,f_harbingerlightrobes_head,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,
HeavyChest_ElitePOI_HarbingerRobesT5_V2,@HeavyChest_ElitePOI_HarbingerRobesT5_MasterName,Armor,@ui_itemtypedescription_heavy_chest_slot,@HeavyChest_ElitePOI_HarbingerRobesT5_Description,EquippableChest+Armor+Heavy+Named,,,,1,,590,500,600,5,HeavyChest_Physical,,1,1,1,1,PerkID_Stat_ArmorSentry,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_DurDebuff,PerkID_Armor_DefAngryEarth,,,,,,,,1,1,1,UI_Armor,m_harbingerlightrobes_chest,f_harbingerlightrobes_chest,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorLarge,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,
HeavyFeet_ElitePOI_HarbingerRobesT5_V2,@HeavyFeet_ElitePOI_HarbingerRobesT5_MasterName,Armor,@ui_itemtypedescription_heavy_feet_slot,@HeavyFeet_ElitePOI_HarbingerRobesT5_Description,EquippableFeet+Armor+Heavy+Named,,,,1,,590,500,600,5,HeavyFeet_Physical,,1,1,1,1,PerkID_Stat_ArmorSentry,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_DurDebuff,PerkID_Armor_DefAngryEarth,,,,,,,,1,1,1,UI_Armor,m_harbingerlightrobes_feet,f_harbingerlightrobes_feet,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,
LightFeet_ElitePOI_InvasionAssassinT5_V2,@LightFeet_ElitePOI_InvasionAssassinT5_MasterName,Armor,@ui_itemtypedescription_light_feet_slot,@LightFeet_ElitePOI_InvasionAssassinT5_Description,EquippableFeet+Armor+Light+Named,,,,1,,590,500,600,5,LightFeet_Balanced,,1,1,1,1,PerkID_Stat_ArmorDruid,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_DefAncient,PerkID_Armor_DurCC,,,,,,,,1,1,1,UI_Armor,m_invasionspecialassassin_feet,f_invasionspecialassassin_feet,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,
LightLegs_ElitePOI_InvasionAssassinT5_V2,@LightLegs_ElitePOI_InvasionAssassinT5_MasterName,Armor,@ui_itemtypedescription_light_legs_slot,@LightLegs_ElitePOI_InvasionAssassinT5_Description,EquippableLegs+Armor+Light+Named,,,,1,,590,500,600,5,LightLegs_Elemental,,1,1,1,1,PerkID_Stat_ArmorPriest,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_DefAncient,PerkID_Armor_DurCC,,,,,,,,1,1,1,UI_Armor,m_invasionspecialassassin_legs,f_invasionspecialassassin_legs,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorMedium,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,
LightChest_ElitePOI_InvasionAssassinT5_V2,@LightChest_ElitePOI_InvasionAssassinT5_MasterName,Armor,@ui_itemtypedescription_light_chest_slot,@LightChest_ElitePOI_InvasionAssassinT5_Description,EquippableChest+Armor+Light+Named,,,,1,,590,500,600,5,LightChest_Elemental,,1,1,1,1,PerkID_Stat_ArmorMage,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_DefAncient,PerkID_Armor_DurCC,,,,,,,,1,1,1,UI_Armor,m_invasionspecialassassin_chest,f_invasionspecialassassin_chest,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorLarge,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,
LightHead_ElitePOI_InvasionAssassinT5_V2,@LightHead_ElitePOI_InvasionAssassinT5_MasterName,Armor,@ui_itemtypedescription_light_head_slot,@LightHead_ElitePOI_InvasionAssassinT5_Description,EquippableHead+Armor+Light+Named,,,,1,,590,500,600,5,LightHead_Balanced,,1,1,1,1,PerkID_Stat_ArmorDruid,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_DefAncient,PerkID_Armor_DurCC,,,,,,,,1,1,1,UI_Armor,m_invasionspecialassassin_head,f_invasionspecialassassin_head,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,
LightHands_ElitePOI_InvasionAssassinT5_V2,@LightHands_ElitePOI_InvasionAssassinT5_MasterName,Armor,@ui_itemtypedescription_light_glove_slot,@LightHands_ElitePOI_InvasionAssassinT5_Description,EquippableHands+Armor+Light+Named,,,,1,,590,500,600,5,LightHands_Balanced,,1,1,1,1,PerkID_Stat_ArmorNomad,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_DefAncient,PerkID_Armor_DurCC,,,,,,,,1,1,1,UI_Armor,m_invasionspecialassassin_gloves,f_invasionspecialassassin_gloves,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,
MediumFeet_ElitePOI_HighwaymanT5_V2,@MediumFeet_ElitePOI_HighwaymanT5_MasterName,Armor,@ui_itemtypedescription_normal_feet_slot,@MediumFeet_ElitePOI_HighwaymanT5_Description,EquippableFeet+Armor+Medium+Named,,,,1,,590,500,600,5,MediumFeet_Physical,,1,1,1,1,PerkID_Stat_ArmorSentry,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_DefAncient,PerkID_Armor_DurCC,,,,,,,,1,1,1,UI_Armor,m_highwaymanmedium_feet,f_highwaymanmedium_feet,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,
MediumHands_ElitePOI_HighwaymanT5_V2,@MediumHands_ElitePOI_HighwaymanT5_MasterName,Armor,@ui_itemtypedescription_normal_glove_slot,@MediumHands_ElitePOI_HighwaymanT5_Description,EquippableHands+Armor+Medium+Named,,,,1,,590,500,600,5,MediumHands_Physical,,1,1,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_DefAncient,PerkID_Armor_DurCC,,,,,,,,1,1,1,UI_Armor,m_highwaymanmedium_gloves,f_highwaymanmedium_gloves,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,
MediumChest_ElitePOI_HighwaymanT5_V2,@MediumChest_ElitePOI_HighwaymanT5_MasterName,Armor,@ui_itemtypedescription_normal_chest_slot,@MediumChest_ElitePOI_HighwaymanT5_Description,EquippableChest+Armor+Medium+Named,,,,1,,590,500,600,5,MediumChest_Physical,,1,1,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_DefAncient,PerkID_Armor_DurCC,,,,,,,,1,1,1,UI_Armor,m_highwaymanmedium_chest,f_highwaymanmedium_chest,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorLarge,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,
MediumHead_ElitePOI_HighwaymanT5_V2,@MediumHead_ElitePOI_HighwaymanT5_MasterName,Armor,@ui_itemtypedescription_normal_head_slot,@MediumHead_ElitePOI_HighwaymanT5_Description,EquippableHead+Armor+Medium+Named,,,,1,,590,500,600,5,MediumHead_Elemental,,1,1,1,1,PerkID_Stat_ArmorMage,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_DefAncient,PerkID_Armor_DurCC,,,,,,,,1,1,1,UI_Armor,m_highwaymanmedium_head,f_highwaymanmedium_head,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,
MediumLegs_ElitePOI_HighwaymanT5_V2,@MediumLegs_ElitePOI_HighwaymanT5_MasterName,Armor,@ui_itemtypedescription_normal_legs_slot,@MediumLegs_ElitePOI_HighwaymanT5_Description,EquippableLegs+Armor+Medium+Named,,,,1,,590,500,600,5,MediumLegs_Balanced,,1,1,1,1,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_DefAncient,PerkID_Armor_DurCC,,,,,,,,1,1,1,UI_Armor,m_highwaymanmedium_legs,f_highwaymanmedium_legs,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorMedium,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,
HeavyHands_ElitePOI_CorruptedBreachSpecialT5_V2,@HeavyHands_ElitePOI_CorruptedBreachSpecialT5_MasterName,Armor,@ui_itemtypedescription_heavy_glove_slot,@HeavyHands_ElitePOI_CorruptedBreachSpecialT5_Description,EquippableHands+Armor+Heavy+Named,,,,1,,590,500,600,5,HeavyHands_Physical,,1,1,1,1,PerkID_Stat_ArmorSentry,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_DefAncient,PerkID_Armor_DurCC,,,,,,,,1,1,1,UI_Armor,m_specialcorrupted_gloves,f_specialcorrupted_gloves,,,0,0,,,,,1,0,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,
