ItemID,Name,ItemType,ItemTypeDisplayName,Description,HeartgemRuneTooltipTitle,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanRollPerkOnUpgrade,CanHavePerks,CanReplaceGem,PerkSlot1,PerkSlot2,PerkSlot3,PerkSlot4,PerkSlot5,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,ForceRarity,RequiredLevel,RequiredTradeskillRank,UseTypeAffix,UseMaterialAffix,UseMagicAffix,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,WeaponAccessory,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,HeartgemTooltipBackgroundImage,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,IsRequiredItem,ContainerLevel,ContainerGS,ExceedMinIndex,ExceedMaxIndex,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageLootTags,SalvageGuaranteedPerkCount,SalvageAchievement,SalvageEntitlementId,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,HideFromRewardOpenPopup,EventId,AttributionId,ObtainableReleaseVersion,MountItemAppearance,ExclusivelyForWarCampTier,RequiredExpansionId
MountAttachmentItem_Shield15,@MountAttachmentItem_Shield15_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_Shield_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,1,UI_MountItem,,,1hRoundShieldElegantT5MA,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountAttachmentItem_Shield16,@MountAttachmentItem_Shield16_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_Shield_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,1,UI_MountItem,,,1hShieldRoundDynasty_VRMA,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountAttachmentItem_Shield17,@MountAttachmentItem_Shield17_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_Shield_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,1,UI_MountItem,,,1hRoundShieldOutpostT5MA,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountAttachmentItem_Shield18,@MountAttachmentItem_Shield18_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_Shield_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,1,UI_MountItem,,,1hroundshieldWaterloggedMA,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountAttachmentItem_Shield19,@MountAttachmentItem_scrollstack_a_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_scrollstack_a_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,1,UI_MountItem,,,MountAttachmentItem_scrollstack_a,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountAttachmentItem_Shield20,@MountAttachmentItem_Shield20_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_Shield_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,1,UI_MountItem,,,1hRoundShieldViciousT5MA,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountAttachmentItem_Shield21,@MountAttachmentItem_Shield21_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_Shield_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,1,UI_MountItem,,,1hroundshieldShatteredObeliskMA,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountAttachmentItem_Shield22,@MountAttachmentItem_Shield22_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_Shield_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,1,UI_MountItem,,,1hRshield_BoundlessWardT5MA,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountAttachmentItem_Shield23,@MountAttachmentItem_Shield23_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_Shield_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,1,UI_MountItem,,,1hShieldRound_MarauderT5MA,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountAttachmentItem_Shield24,@MountAttachmentItem_Shield24_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_Shield_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,1,UI_MountItem,,,1hShieldRound_CovenantT5MA,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountAttachmentItem_Shield25,@MountAttachmentItem_Shield25_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_Shield_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,1,UI_MountItem,,,1hRshield_DutyboundT4MA,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountAttachmentItem_Shield26,@MountAttachmentItem_winejug_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_winejug_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,1,UI_MountItem,,,MountAttachmentItem_winejug,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountAttachmentItem_Shield27,@MountAttachmentItem_Shield27_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_Shield_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,1,UI_MountItem,,,1hRoundShieldHeroicT5MA,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountAttachmentItem_Shield28,@MountAttachmentItem_Shield28_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_Shield_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,1,UI_MountItem,,,1hShieldRound_SyndicateT5MA,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountAttachmentItem_Shield29,@MountAttachmentItem_Shield29_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_Shield_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,1,UI_MountItem,,,1hRoundShieldFrontierWastelandT5MA,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountAttachmentItem_Shield30,@MountAttachmentItem_Shield30_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_Shield_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,1,UI_MountItem,,,1hRshield_GovernessT5MA,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountAttachmentItem_Shield31,@MountAttachmentItem_anchor_b_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_anchor_b_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,1,UI_MountItem,,,MountAttachmentItem_anchor_b,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountAttachmentItem_Shield32,@MountAttachmentItem_Shield32_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_Shield_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,1,UI_MountItem,,,1hKiteShieldCrystallineT5MA,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountAttachmentItem_Shield33,@MountAttachmentItem_Shield33_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_Shield_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,1,UI_MountItem,,,1hKiteShieldDryadT5MA,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountAttachmentItem_Shield34,@MountAttachmentItem_Shield34_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_Shield_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,1,UI_MountItem,,,1hKiteShieldSylvanT5MA,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountAttachmentItem_Shield35,@MountAttachmentItem_Shield35_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_Shield_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,1,UI_MountItem,,,1hKiteShieldHarbingerT5MA,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountAttachmentItem_Shield36,@MountAttachmentItem_Shield36_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_Shield_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,1,UI_MountItem,,,1hKiteshieldGraverobberT5MA,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountAttachmentItem_Shield37,@MountAttachmentItem_Shield37_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_Shield_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,3,,,1,1,1,UI_MountItem,,,1hKiteShieldHeroicT5MA,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,Season_3,,,,Expansion2023
MountAttachmentItem_Shield38,@MountAttachmentItem_Shield38_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_Shield_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,3,,,1,1,1,UI_MountItem,,,1hKiteShieldNagacorruptedT5MA,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,Season_3,,,,Expansion2023
MountAttachmentItem_Shield39,@MountAttachmentItem_Shield39_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_Shield_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,3,,,1,1,1,UI_MountItem,,,1hKiteShieldFanaticT5MA,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,Season_3,,,,Expansion2023
MountAttachmentItem_Shield40,@MountAttachmentItem_Shield40_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_Shield_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,3,,,1,1,1,UI_MountItem,,,1hKiteShieldDefiledT5MA,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,Season_3,,,,Expansion2023
MountAttachmentItem_Shield41,@MountAttachmentItem_Shield41_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_Shield_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,3,,,1,1,1,UI_MountItem,,,1hTowerShieldWarT5MA,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,Season_3,,,,Expansion2023
MountAttachmentItem_Shield42,@MountAttachmentItem_Shield42_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_Shield_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,1,UI_MountItem,,,1hTowerShieldPrimevalT5MA,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountAttachmentItem_Shield43,@MountAttachmentItem_Shield43_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_Shield_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,1,UI_MountItem,,,1hTowerShieldInvasionT5MA,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountAttachmentItem_Shield44,@MountAttachmentItem_Shield44_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_Shield_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,1,UI_MountItem,,,1hTowerShieldBreachT5MA,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountAttachmentItem_Shield45,@MountAttachmentItem_Shield45_MasterName,Weapon,@ui_itemtypedescription_mount_attachment,@MountAttachmentItem_Shield_Description,,EquippableMount+MountAttachment,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,1,UI_MountItem,,,1hTowerShieldIsabellaT5MA,,,0,0,mountitems/mountitem,,,,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageSmall_MetalPreciousT2,,,,,,,,,,,,,,,,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountConsum_GruelT0,@MountConsum_GruelT0_MasterName,Consumable,@ui_itemtypedescription_mount_consumable,@MountConsum_GruelT0_Description,,Consumable+Food,Resources,CookingIngredients,CookingComponents,,,,,,1,,,,,,0,0,,,,,,,,,,,,,,,,0,,Riding:1,0,0,0,UI_MountItem,,,,,,0,1,,,lyshineui/images/icons/items/Consumable/BasicGruel.png,lyshineui/images/icons/items_hires/BasicGruel.png,,100,0,,,,,,,,,0,0,0,,,,,,Feature_Mounts,,,,,,,,,Expansion2023,,,,,,,,,,,,,,,,,,,,,,,,Expansion2023
MountConsum_GruelT1,@MountConsum_GruelT1_MasterName,Consumable,@ui_itemtypedescription_mount_consumable,@MountConsum_GruelT1_Description,,Consumable+Food,Resources,CookingIngredients,CookingComponents,,,,,,2,,,,,,0,0,,,,,,,,,,,,,,,,1,,Riding:1,0,0,0,UI_MountItem,,,,,,0,1,,,lyshineui/images/icons/items/Consumable/BasicGruel.png,lyshineui/images/icons/items_hires/BasicGruel.png,,100,0,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,3,,Play_UI_Pickup_Liquid,Play_UI_Drop_Liquid,Play_UI_Use_Liquid,Play_UI_Created_Liquid,,,,,,,,,,,,,,Expansion2023
MountConsum_GruelT2,@MountConsum_GruelT2_MasterName,Consumable,@ui_itemtypedescription_mount_consumable,@MountConsum_GruelT2_Description,,Consumable+Food,Resources,CookingIngredients,CookingComponents,,,,,,3,,,,,,0,0,,,,,,,,,,,,,,,,2,,Riding:75,0,0,0,UI_MountItem,,,,,,0,1,,,lyshineui/images/icons/items/Consumable/HighEnergyGruel.png,lyshineui/images/icons/items_hires/HighEnergyGruel.png,,100,0,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,3,,Play_UI_Pickup_Liquid,Play_UI_Drop_Liquid,Play_UI_Use_Liquid,Play_UI_Created_Liquid,,,,,,,,,,,,,,Expansion2023
MountConsum_GruelT3,@MountConsum_GruelT3_MasterName,Consumable,@ui_itemtypedescription_mount_consumable,@MountConsum_GruelT3_Description,,Consumable+Food,Resources,CookingIngredients,CookingComponents,,,,,,4,,,,,,0,0,,,,,,,,,,,,,,,,3,,Riding:150,0,0,0,UI_MountItem,,,,,,0,1,,,lyshineui/images/icons/items/Consumable/LuxuryGruel.png,lyshineui/images/icons/items_hires/LuxuryGruel.png,,100,0,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,3,,Play_UI_Pickup_Liquid,Play_UI_Drop_Liquid,Play_UI_Use_Liquid,Play_UI_Created_Liquid,,,,,,,,,,,,,,Expansion2023
MountBuff_CleansingT1,@MountBuff_CleansingT1_MasterName,Armor,@ui_itemtypedescription_mount_strap,@MountBuff_CleansingT1_Description,,EquippableMount+MountBuff2,,,,1,,,,,2,,,,,,1,0,PerkId_Mount_Dismount_Cleansing_Combat_Small,,,,,PerkId_Mount_Dismount_Cleansing_Combat_Small,,,,,,,,,,2,,Riding:40,1,1,1,UI_MountItem,,,,,,0,0,,,lyshineui/images/icons/mounts/buffs/mountBuff_CleansingTalisman_T1.png,lyshineui/images/icons/items_hires/mounts/buffs/mountBuff_CleansingTalisman_T1.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
MountBuff_CleansingT2,@MountBuff_CleansingT2_MasterName,Armor,@ui_itemtypedescription_mount_strap,@MountBuff_CleansingT2_Description,,EquippableMount+MountBuff2,,,,1,,,,,3,,,,,,1,0,PerkId_Mount_Dismount_Cleansing_Combat_Med,,,,,PerkId_Mount_Dismount_Cleansing_Combat_Med,,,,,,,,,,3,,Riding:50,1,1,1,UI_MountItem,,,,,,0,0,,,lyshineui/images/icons/mounts/buffs/mountBuff_CleansingTalisman_T2.png,lyshineui/images/icons/items_hires/mounts/buffs/mountBuff_CleansingTalisman_T2.png,,1,0,,,,,,,,,1,1,1,0.5,[LTID]MasterSalvageJewelry,SalvageLarge_MetalPreciousT2,,,,,,,,,,,,,,1000,0.12,0,1,,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,,,,,,,,Expansion2023
