ItemID,Name,ItemType,ItemTypeDisplayName,Description,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanHavePerks,CanReplaceGem,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,ForceRarity,RequiredLevel,UseTypeAffix,UseMaterialAffix,UseMagicAffix,IconCaptureGroup,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,ContainerLevel,ContainerGS,ExceedMinIndex,ExceedMaxIndex,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageAchievement,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,HideFromRewardOpenPopup
Omega_MediumChest_Ranger_622,@Omega_MediumChest_MasterName,Armor,@ui_itemtypedescription_normal_chest_slot,@Omega_MediumChest_Description,EquippableChest+Armor+Medium,,,,1,0,622,622,622,5,MediumChest_Balanced,,,,1,1,PerkID_Stat_ArmorRanger,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Ability_Bow_SplinterShot,,,,,,,,1,1,1,,UI_Armor,Leather_SetA_Shirt_T5,F_Leather_SetA_Shirt_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageLarge_LeatherT5,SalvageLarge_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,60,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,
Omega_MediumChest_Ranger_622_2,@Omega_MediumChest_MasterName,Armor,@ui_itemtypedescription_normal_chest_slot,@Omega_MediumChest_Description,EquippableChest+Armor+Medium,,,,1,0,622,622,622,5,MediumChest_Balanced,,,,1,1,PerkID_Stat_ArmorRanger,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Ability_Musket_ShootersStance,,,,,,,,1,1,1,,UI_Armor,Leather_SetA_Shirt_T5,F_Leather_SetA_Shirt_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageLarge_LeatherT5,SalvageLarge_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,60,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,
Omega_MediumHands_Ranger_622,@Omega_MediumHands_MasterName,Armor,@ui_itemtypedescription_normal_glove_slot,@Omega_MediumHands_Description,EquippableHands+Armor+Medium,,,,1,0,622,622,622,5,MediumHands_Balanced,,,,1,1,PerkID_Stat_ArmorRanger,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Ability_Rapier_Tondo,,,,,,,,1,1,1,,UI_Armor,Leather_SetA_Gloves_T5,F_Leather_SetA_Gloves_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageSmall_LeatherT5,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,
Omega_MediumHands_Ranger_622_2,@Omega_MediumHands_MasterName,Armor,@ui_itemtypedescription_normal_glove_slot,@Omega_MediumHands_Description,EquippableHands+Armor+Medium,,,,1,0,622,622,622,5,MediumHands_Balanced,,,,1,1,PerkID_Stat_ArmorRanger,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Ability_Spear_Perforate,,,,,,,,1,1,1,,UI_Armor,Leather_SetA_Gloves_T5,F_Leather_SetA_Gloves_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageSmall_LeatherT5,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,
Omega_MediumLegs_Ranger_622,@Omega_MediumLegs_MasterName,Armor,@ui_itemtypedescription_normal_legs_slot,@Omega_MediumLegs_Description,EquippableLegs+Armor+Medium,,,,1,0,622,622,622,5,MediumLegs_Balanced,,,,1,1,PerkID_Stat_ArmorRanger,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Ability_Rapier_Riposte,,,,,,,,1,1,1,,UI_Armor,Leather_SetA_Pants_T5,F_Leather_SetA_Pants_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageLarge_LeatherT5,SalvageLarge_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,40,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,
Omega_MediumLegs_Ranger_622_2,@Omega_MediumLegs_MasterName,Armor,@ui_itemtypedescription_normal_legs_slot,@Omega_MediumLegs_Description,EquippableLegs+Armor+Medium,,,,1,0,622,622,622,5,MediumLegs_Balanced,,,,1,1,PerkID_Stat_ArmorRanger,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Ability_Bow_PoisonShot,,,,,,,,1,1,1,,UI_Armor,Leather_SetA_Pants_T5,F_Leather_SetA_Pants_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageLarge_LeatherT5,SalvageLarge_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,40,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,
Omega_MediumFeet_Ranger_622,@Omega_MediumFeet_MasterName,Armor,@ui_itemtypedescription_normal_feet_slot,@Omega_MediumFeet_Description,EquippableFeet+Armor+Medium,,,,1,0,622,622,622,5,MediumFeet_Balanced,,,,1,1,PerkID_Stat_ArmorRanger,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Ability_Spear_Skewer,,,,,,,,1,1,1,,UI_Armor,Leather_SetA_Boots_T5,F_Leather_SetA_Boots_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageSmall_LeatherT5,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,
Omega_MediumHead_Scholar_622,@Omega_MediumHead_MasterName,Armor,@ui_itemtypedescription_normal_head_slot,@Omega_MediumHead_Description,EquippableHead+Armor+Medium,,,,1,0,622,622,622,5,MediumHead_Balanced,,,,1,1,PerkID_Stat_ArmorScholar,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Ability_FireStaff_Fireball,,,,,,,,1,1,1,,UI_Armor,Leather_SetA_Hat_T5,F_Leather_SetA_Hat_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageSmall_LeatherT5,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,40,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,
Omega_MediumHead_Scholar_622_2,@Omega_MediumHead_MasterName,Armor,@ui_itemtypedescription_normal_head_slot,@Omega_MediumHead_Description,EquippableHead+Armor+Medium,,,,1,0,622,622,622,5,MediumHead_Balanced,,,,1,1,PerkID_Stat_ArmorScholar,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Ability_IceGauntlet_DeadlyFrost,,,,,,,,1,1,1,,UI_Armor,Leather_SetA_Hat_T5,F_Leather_SetA_Hat_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageSmall_LeatherT5,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,40,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,
Omega_MediumChest_Scholar_622,@Omega_MediumChest_MasterName,Armor,@ui_itemtypedescription_normal_chest_slot,@Omega_MediumChest_Description,EquippableChest+Armor+Medium,,,,1,0,622,622,622,5,MediumChest_Balanced,,,,1,1,PerkID_Stat_ArmorScholar,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Ability_VoidGauntlet_EssenceRupture_Empower,,,,,,,,1,1,1,,UI_Armor,Leather_SetA_Shirt_T5,F_Leather_SetA_Shirt_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageLarge_LeatherT5,SalvageLarge_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,60,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,
Omega_MediumHands_Scholar_622,@Omega_MediumHands_MasterName,Armor,@ui_itemtypedescription_normal_glove_slot,@Omega_MediumHands_Description,EquippableHands+Armor+Medium,,,,1,0,622,622,622,5,MediumHands_Balanced,,,,1,1,PerkID_Stat_ArmorScholar,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Ability_FireStaff_Incinerate,,,,,,,,1,1,1,,UI_Armor,Leather_SetA_Gloves_T5,F_Leather_SetA_Gloves_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageSmall_LeatherT5,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,
Omega_MediumHands_Scholar_622_2,@Omega_MediumHands_MasterName,Armor,@ui_itemtypedescription_normal_glove_slot,@Omega_MediumHands_Description,EquippableHands+Armor+Medium,,,,1,0,622,622,622,5,MediumHands_Balanced,,,,1,1,PerkID_Stat_ArmorScholar,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Ability_VoidGauntlet_VoidBlade_Lifesteal,,,,,,,,1,1,1,,UI_Armor,Leather_SetA_Gloves_T5,F_Leather_SetA_Gloves_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageSmall_LeatherT5,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,
Omega_MediumLegs_Scholar_622,@Omega_MediumLegs_MasterName,Armor,@ui_itemtypedescription_normal_legs_slot,@Omega_MediumLegs_Description,EquippableLegs+Armor+Medium,,,,1,0,622,622,622,5,MediumLegs_Balanced,,,,1,1,PerkID_Stat_ArmorScholar,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Ability_IceGauntlet_PylonBurst,,,,,,,,1,1,1,,UI_Armor,Leather_SetA_Pants_T5,F_Leather_SetA_Pants_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageLarge_LeatherT5,SalvageLarge_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,40,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,
Omega_MediumFeet_Scholar_622,@Omega_MediumFeet_MasterName,Armor,@ui_itemtypedescription_normal_feet_slot,@Omega_MediumFeet_Description,EquippableFeet+Armor+Medium,,,,1,0,622,622,622,5,MediumFeet_Balanced,,,,1,1,PerkID_Stat_ArmorScholar,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Ability_FireStaff_MeteorShower,,,,,,,,1,1,1,,UI_Armor,Leather_SetA_Boots_T5,F_Leather_SetA_Boots_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageSmall_LeatherT5,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,
Omega_MediumHead_Sage_622,@Omega_MediumHead_MasterName,Armor,@ui_itemtypedescription_normal_head_slot,@Omega_MediumHead_Description,EquippableHead+Armor+Medium,,,,1,0,622,622,622,5,MediumHead_Balanced,,,,1,1,PerkID_Stat_ArmorSage,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Ability_LifeStaff_DivineEmbrance,,,,,,,,1,1,1,,UI_Armor,Leather_SetA_Hat_T5,F_Leather_SetA_Hat_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageSmall_LeatherT5,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,40,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,
Omega_MediumChest_Sage_622,@Omega_MediumChest_MasterName,Armor,@ui_itemtypedescription_normal_chest_slot,@Omega_MediumChest_Description,EquippableChest+Armor+Medium,,,,1,0,622,622,622,5,MediumChest_Balanced,,,,1,1,PerkID_Stat_ArmorSage,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Ability_LifeStaff_DivineEmbrance,,,,,,,,1,1,1,,UI_Armor,Leather_SetA_Shirt_T5,F_Leather_SetA_Shirt_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageLarge_LeatherT5,SalvageLarge_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,60,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,
Omega_MediumHands_Sage_622,@Omega_MediumHands_MasterName,Armor,@ui_itemtypedescription_normal_glove_slot,@Omega_MediumHands_Description,EquippableHands+Armor+Medium,,,,1,0,622,622,622,5,MediumHands_Balanced,,,,1,1,PerkID_Stat_ArmorSage,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Ability_LifeStaff_OrbOfProtection,,,,,,,,1,1,1,,UI_Armor,Leather_SetA_Gloves_T5,F_Leather_SetA_Gloves_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageSmall_LeatherT5,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,
Omega_MediumLegs_Sage_622,@Omega_MediumLegs_MasterName,Armor,@ui_itemtypedescription_normal_legs_slot,@Omega_MediumLegs_Description,EquippableLegs+Armor+Medium,,,,1,0,622,622,622,5,MediumLegs_Balanced,,,,1,1,PerkID_Stat_ArmorSage,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Ability_LifeStaff_SacredGround,,,,,,,,1,1,1,,UI_Armor,Leather_SetA_Pants_T5,F_Leather_SetA_Pants_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageLarge_LeatherT5,SalvageLarge_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,40,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,
Omega_MediumFeet_Sage_622,@Omega_MediumFeet_MasterName,Armor,@ui_itemtypedescription_normal_feet_slot,@Omega_MediumFeet_Description,EquippableFeet+Armor+Medium,,,,1,0,622,622,622,5,MediumFeet_Balanced,,,,1,1,PerkID_Stat_ArmorSage,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Ability_LifeStaff_SacredGround,,,,,,,,1,1,1,,UI_Armor,Leather_SetA_Boots_T5,F_Leather_SetA_Boots_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageSmall_LeatherT5,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,
Omega_MediumHead_Sentry_622,@Omega_MediumHead_MasterName,Armor,@ui_itemtypedescription_normal_head_slot,@Omega_MediumHead_Description,EquippableHead+Armor+Medium,,,,1,0,622,622,622,5,MediumHead_Balanced,,,,1,1,PerkID_Stat_ArmorSentry,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Armor_DurCC,,,,,,,,1,1,1,,UI_Armor,Leather_SetA_Hat_T5,F_Leather_SetA_Hat_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageSmall_LeatherT5,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,40,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,
Omega_MediumChest_Sentry_622,@Omega_MediumChest_MasterName,Armor,@ui_itemtypedescription_normal_chest_slot,@Omega_MediumChest_Description,EquippableChest+Armor+Medium,,,,1,0,622,622,622,5,MediumChest_Balanced,,,,1,1,PerkID_Stat_ArmorSentry,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Armor_DurCC,,,,,,,,1,1,1,,UI_Armor,Leather_SetA_Shirt_T5,F_Leather_SetA_Shirt_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageLarge_LeatherT5,SalvageLarge_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,60,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,
Omega_MediumHands_Sentry_622,@Omega_MediumHands_MasterName,Armor,@ui_itemtypedescription_normal_glove_slot,@Omega_MediumHands_Description,EquippableHands+Armor+Medium,,,,1,0,622,622,622,5,MediumHands_Balanced,,,,1,1,PerkID_Stat_ArmorSentry,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Armor_DurCC,,,,,,,,1,1,1,,UI_Armor,Leather_SetA_Gloves_T5,F_Leather_SetA_Gloves_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageSmall_LeatherT5,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,
Omega_MediumLegs_Sentry_622,@Omega_MediumLegs_MasterName,Armor,@ui_itemtypedescription_normal_legs_slot,@Omega_MediumLegs_Description,EquippableLegs+Armor+Medium,,,,1,0,622,622,622,5,MediumLegs_Balanced,,,,1,1,PerkID_Stat_ArmorSentry,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Armor_DurCC,,,,,,,,1,1,1,,UI_Armor,Leather_SetA_Pants_T5,F_Leather_SetA_Pants_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageLarge_LeatherT5,SalvageLarge_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,40,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,
Omega_MediumFeet_Sentry_622,@Omega_MediumFeet_MasterName,Armor,@ui_itemtypedescription_normal_feet_slot,@Omega_MediumFeet_Description,EquippableFeet+Armor+Medium,,,,1,0,622,622,622,5,MediumFeet_Balanced,,,,1,1,PerkID_Stat_ArmorSentry,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Armor_DurCC,,,,,,,,1,1,1,,UI_Armor,Leather_SetA_Boots_T5,F_Leather_SetA_Boots_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageSmall_LeatherT5,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,
Omega_LightHead_Soldier_622,@Omega_LightHead_MasterName,Armor,@ui_itemtypedescription_light_head_slot,@Omega_LightHead_Description,EquippableHead+Armor+Light,,,,1,0,622,622,622,5,LightHead_Balanced,,,,1,1,PerkID_Stat_ArmorSoldier,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Ability_Shield_ShieldRush,,,,,,,,1,1,1,,UI_Armor,Cloth_Hat_T5,F_Cloth_Hat_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageSmall_ClothT5,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,20,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,
Omega_LightHead_Soldier_622_2,@Omega_LightHead_MasterName,Armor,@ui_itemtypedescription_light_head_slot,@Omega_LightHead_Description,EquippableHead+Armor+Light,,,,1,0,622,622,622,5,LightHead_Balanced,,,,1,1,PerkID_Stat_ArmorSoldier,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Ability_GreatAxe_Whirlwind,,,,,,,,1,1,1,,UI_Armor,Cloth_Hat_T5,F_Cloth_Hat_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageSmall_ClothT5,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,20,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,
Omega_LightHead_Soldier_622_3,@Omega_LightHead_MasterName,Armor,@ui_itemtypedescription_light_head_slot,@Omega_LightHead_Description,EquippableHead+Armor+Light,,,,1,0,622,622,622,5,LightHead_Balanced,,,,1,1,PerkID_Stat_ArmorSoldier,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Ability_Greatsword_Combo,,,,,,,,1,1,1,,UI_Armor,Cloth_Hat_T5,F_Cloth_Hat_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageSmall_ClothT5,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,20,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,
Omega_LightChest_Soldier_622,@Omega_LightChest_MasterName,Armor,@ui_itemtypedescription_light_chest_slot,@Omega_LightChest_Description,EquippableChest+Armor+Light,,,,1,0,622,622,622,5,LightChest_Balanced,,,,1,1,PerkID_Stat_ArmorSoldier,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Ability_Sword_WhirlingBlade,,,,,,,,1,1,1,,UI_Armor,Cloth_Shirt_T5,F_Cloth_Shirt_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageLarge_ClothT5,SalvageLarge_ClothT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,30,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,
Omega_LightHands_Soldier_622,@Omega_LightHands_MasterName,Armor,@ui_itemtypedescription_light_glove_slot,@Omega_LightHands_Description,EquippableHands+Armor+Light,,,,1,0,622,622,622,5,LightHands_Balanced,,,,1,1,PerkID_Stat_ArmorSoldier,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Ability_Hatchet_Berserk,,,,,,,,1,1,1,,UI_Armor,Cloth_Gloves_T5,F_Cloth_Gloves_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageSmall_ClothT5,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,15,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,
Omega_LightHands_Soldier_622_2,@Omega_LightHands_MasterName,Armor,@ui_itemtypedescription_light_glove_slot,@Omega_LightHands_Description,EquippableHands+Armor+Light,,,,1,0,622,622,622,5,LightHands_Balanced,,,,1,1,PerkID_Stat_ArmorSoldier,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Ability_Blunderbuss_ClawShot,,,,,,,,1,1,1,,UI_Armor,Cloth_Gloves_T5,F_Cloth_Gloves_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageSmall_ClothT5,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,15,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,
Omega_LightHands_Soldier_622_3,@Omega_LightHands_MasterName,Armor,@ui_itemtypedescription_light_glove_slot,@Omega_LightHands_Description,EquippableHands+Armor+Light,,,,1,0,622,622,622,5,LightHands_Balanced,,,,1,1,PerkID_Stat_ArmorSoldier,PerkID_Common_CDR,PerkID_Gem_WildernessWard4,PerkID_Armor_DefCritDmg,PerkID_Ability_Greatsword_Counter,,,,,,,,1,1,1,,UI_Armor,Cloth_Gloves_T5,F_Cloth_Gloves_T5,,,0,0,,,,,1,0,,,,,,,,1,,1,4,SalvageSmall_ClothT5,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,750,0.12,0,15,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,
