ItemID,Name,ItemType,ItemTypeDisplayName,Description,HeartgemRuneTooltipTitle,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanRollPerkOnUpgrade,CanHavePerks,CanReplaceGem,PerkSlot1,PerkSlot2,PerkSlot3,PerkSlot4,PerkSlot5,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,ForceRarity,RequiredLevel,UseTypeAffix,UseMaterialAffix,UseMagicAffix,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,WeaponAccessory,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,HeartgemTooltipBackgroundImage,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,IsRequiredItem,ContainerLevel,ContainerGS,ExceedMinIndex,ExceedMaxIndex,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageLootTags,SalvageGuaranteedPerkCount,SalvageAchievement,SalvageEntitlementId,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,HideFromRewardOpenPopup,EventId,AttributionId,ObtainableReleaseVersion,MountItemAppearance,ExclusivelyForWarCampTier
HeavyHands_ElitePOI_CorruptedBreachSpecialT5,@HeavyHands_ElitePOI_CorruptedBreachSpecialT5_MasterName,Armor,@ui_itemtypedescription_heavy_glove_slot,@HeavyHands_ElitePOI_CorruptedBreachSpecialT5_Description,,EquippableHands+Armor+Heavy,,,,1,,,500,600,5,HeavyHands_Physical,,1,,,1,1,PerkID_Stat_ArmorSentry,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_DurCC,PerkID_Stat_ArmorSentry,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_DurCC,,,,,,,,1,1,1,UI_Armor,m_specialcorrupted_gloves,f_specialcorrupted_gloves,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,
HeavyLegs_ElitePOI_CorruptedBreachSpecialT5,@HeavyLegs_ElitePOI_CorruptedBreachSpecialT5_MasterName,Armor,@ui_itemtypedescription_heavy_legs_slot,@HeavyLegs_ElitePOI_CorruptedBreachSpecialT5_Description,,EquippableLegs+Armor+Heavy,,,,1,,,500,600,5,HeavyLegs_Physical,,1,,,1,1,PerkID_Stat_ArmorSoldier,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_DurCC,PerkID_Stat_ArmorSoldier,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_DurCC,,,,,,,,1,1,1,UI_Armor,m_specialcorrupted_legs,f_specialcorrupted_legs,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorMedium,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,
HeavyHead_ElitePOI_CorruptedBreachSpecialT5,@HeavyHead_ElitePOI_CorruptedBreachSpecialT5_MasterName,Armor,@ui_itemtypedescription_heavy_head_slot,@HeavyHead_ElitePOI_CorruptedBreachSpecialT5_Description,,EquippableHead+Armor+Heavy,,,,1,,,500,600,5,HeavyHead_Physical,,1,,,1,1,PerkID_Stat_ArmorSoldier,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_DurCC,PerkID_Stat_ArmorSoldier,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_DurCC,,,,,,,,1,1,1,UI_Armor,m_specialcorrupted_head,f_specialcorrupted_head,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,
HeavyChest_ElitePOI_CorruptedBreachSpecialT5,@HeavyChest_ElitePOI_CorruptedBreachSpecialT5_MasterName,Armor,@ui_itemtypedescription_heavy_chest_slot,@HeavyChest_ElitePOI_CorruptedBreachSpecialT5_Description,,EquippableChest+Armor+Heavy,,,,1,,,500,600,5,HeavyChest_Physical,,1,,,1,1,PerkID_Stat_ArmorSoldier,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_DurCC,PerkID_Stat_ArmorSoldier,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_DurCC,,,,,,,,1,1,1,UI_Armor,m_specialcorrupted_chest,f_specialcorrupted_chest,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorLarge,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,
HeavyFeet_ElitePOI_CorruptedBreachSpecialT5,@HeavyFeet_ElitePOI_CorruptedBreachSpecialT5_MasterName,Armor,@ui_itemtypedescription_heavy_feet_slot,@HeavyFeet_ElitePOI_CorruptedBreachSpecialT5_Description,,EquippableFeet+Armor+Heavy,,,,1,,,500,600,5,HeavyFeet_Physical,,1,,,1,1,PerkID_Stat_ArmorSentry,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_DurCC,PerkID_Stat_ArmorSentry,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_DurCC,,,,,,,,1,1,1,UI_Armor,m_specialcorrupted_feet,f_specialcorrupted_feet,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,
LightFeet_ElitePOI_ArchmageT5,@LightFeet_ElitePOI_ArchmageT5_MasterName,Armor,@ui_itemtypedescription_light_feet_slot,@LightFeet_ElitePOI_ArchmageT5_Description,,EquippableFeet+Armor+Light,,,,1,,,500,600,5,LightFeet_Balanced,,1,,,1,1,PerkID_Stat_ArmorDruid,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,PerkID_Stat_ArmorDruid,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,,,,,,,,1,1,1,UI_Armor,m_archmage_feet,f_archmage_feet,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,
LightLegs_ElitePOI_ArchmageT5,@LightLegs_ElitePOI_ArchmageT5_MasterName,Armor,@ui_itemtypedescription_light_legs_slot,@LightLegs_ElitePOI_ArchmageT5_Description,,EquippableLegs+Armor+Light,,,,1,,,500,600,5,LightLegs_Elemental,,1,,,1,1,PerkID_Stat_ArmorPriest,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,PerkID_Stat_ArmorPriest,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,,,,,,,,1,1,1,UI_Armor,m_archmage_legs,f_archmage_legs,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorMedium,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,
LightChest_ElitePOI_ArchmageT5,@LightChest_ElitePOI_ArchmageT5_MasterName,Armor,@ui_itemtypedescription_light_chest_slot,@LightChest_ElitePOI_ArchmageT5_Description,,EquippableChest+Armor+Light,,,,1,,,500,600,5,LightChest_Elemental,,1,,,1,1,PerkID_Stat_ArmorMage,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,PerkID_Stat_ArmorMage,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,,,,,,,,1,1,1,UI_Armor,m_archmage_chest,f_archmage_chest,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorLarge,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,
LightHead_ElitePOI_ArchmageT5,@LightHead_ElitePOI_ArchmageT5_MasterName,Armor,@ui_itemtypedescription_light_head_slot,@LightHead_ElitePOI_ArchmageT5_Description,,EquippableHead+Armor+Light,,,,1,,,500,600,5,LightHead_Balanced,,1,,,1,1,PerkID_Stat_ArmorDruid,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,PerkID_Stat_ArmorDruid,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,,,,,,,,1,1,1,UI_Armor,m_archmage_head,f_archmage_head,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,
LightHands_ElitePOI_ArchmageT5,@LightHands_ElitePOI_ArchmageT5_MasterName,Armor,@ui_itemtypedescription_light_glove_slot,@LightHands_ElitePOI_ArchmageT5_Description,,EquippableHands+Armor+Light,,,,1,,,500,600,5,LightHands_Balanced,,1,,,1,1,PerkID_Stat_ArmorNomad,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,PerkID_Stat_ArmorNomad,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,,,,,,,,1,1,1,UI_Armor,m_archmage_gloves,f_archmage_gloves,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,
MediumFeet_ElitePOI_SpyT5,@MediumFeet_ElitePOI_SpyT5_MasterName,Armor,@ui_itemtypedescription_normal_feet_slot,@MediumFeet_ElitePOI_SpyT5_Description,,EquippableFeet+Armor+Medium,,,,1,,,500,600,5,MediumFeet_Physical,,1,,,1,1,PerkID_Stat_ArmorSentry,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,PerkID_Stat_ArmorSentry,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,,,,,,,,1,1,1,UI_Armor,m_spy_feet,f_spy_feet,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,
MediumHands_ElitePOI_SpyT5,@MediumHands_ElitePOI_SpyT5_MasterName,Armor,@ui_itemtypedescription_normal_glove_slot,@MediumHands_ElitePOI_SpyT5_Description,,EquippableHands+Armor+Medium,,,,1,,,500,600,5,MediumHands_Physical,,1,,,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,,,,,,,,1,1,1,UI_Armor,m_spy_gloves,f_spy_gloves,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,
MediumChest_ElitePOI_SpyT5,@MediumChest_ElitePOI_SpyT5_MasterName,Armor,@ui_itemtypedescription_normal_chest_slot,@MediumChest_ElitePOI_SpyT5_Description,,EquippableChest+Armor+Medium,,,,1,,,500,600,5,MediumChest_Physical,,1,,,1,1,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,PerkID_Stat_ArmorBrigand,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,,,,,,,,1,1,1,UI_Armor,m_spy_chest,f_spy_chest,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorLarge,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,
MediumHead_ElitePOI_SpyT5,@MediumHead_ElitePOI_SpyT5_MasterName,Armor,@ui_itemtypedescription_normal_head_slot,@MediumHead_ElitePOI_SpyT5_Description,,EquippableHead+Armor+Medium,,,,1,,,500,600,5,MediumHead_Elemental,,1,,,1,1,PerkID_Stat_ArmorMage,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,PerkID_Stat_ArmorMage,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,,,,,,,,1,1,1,UI_Armor,m_spy_head,f_spy_head,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,
MediumLegs_ElitePOI_SpyT5,@MediumLegs_ElitePOI_SpyT5_MasterName,Armor,@ui_itemtypedescription_normal_legs_slot,@MediumLegs_ElitePOI_SpyT5_Description,,EquippableLegs+Armor+Medium,,,,1,,,500,600,5,MediumLegs_Balanced,,1,,,1,1,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,PerkID_Stat_ArmorOccultist,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,,,,,,,,1,1,1,UI_Armor,m_spy_legs,f_spy_legs,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorMedium,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,
HeavyHands_ElitePOI_AvengingBlacksmithT5,@HeavyHands_ElitePOI_AvengingBlacksmithT5_MasterName,Armor,@ui_itemtypedescription_heavy_glove_slot,@HeavyHands_ElitePOI_AvengingBlacksmithT5_Description,,EquippableHands+Armor+Heavy,,,,1,,,500,600,5,HeavyHands_Physical,,1,,,1,1,PerkID_Stat_ArmorSentry,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,PerkID_Stat_ArmorSentry,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,,,,,,,,1,1,1,UI_Armor,m_avengingBlacksmith_hands,f_avengingBlacksmith_hands,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,
HeavyLegs_ElitePOI_AvengingBlacksmithT5,@HeavyLegs_ElitePOI_AvengingBlacksmithT5_MasterName,Armor,@ui_itemtypedescription_heavy_legs_slot,@HeavyLegs_ElitePOI_AvengingBlacksmithT5_Description,,EquippableLegs+Armor+Heavy,,,,1,,,500,600,5,HeavyLegs_Physical,,1,,,1,1,PerkID_Stat_ArmorSoldier,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,PerkID_Stat_ArmorSoldier,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,,,,,,,,1,1,1,UI_Armor,m_avengingBlacksmith_legs,f_avengingBlacksmith_legs,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorMedium,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,
HeavyHead_ElitePOI_AvengingBlacksmithT5,@HeavyHead_ElitePOI_AvengingBlacksmithT5_MasterName,Armor,@ui_itemtypedescription_heavy_head_slot,@HeavyHead_ElitePOI_AvengingBlacksmithT5_Description,,EquippableHead+Armor+Heavy,,,,1,,,500,600,5,HeavyHead_Physical,,1,,,1,1,PerkID_Stat_ArmorSoldier,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,PerkID_Stat_ArmorSoldier,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,,,,,,,,1,1,1,UI_Armor,m_avengingBlacksmith_head,f_avengingBlacksmith_head,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,
HeavyChest_ElitePOI_AvengingBlacksmithT5,@HeavyChest_ElitePOI_AvengingBlacksmithT5_MasterName,Armor,@ui_itemtypedescription_heavy_chest_slot,@HeavyChest_ElitePOI_AvengingBlacksmithT5_Description,,EquippableChest+Armor+Heavy,,,,1,,,500,600,5,HeavyChest_Physical,,1,,,1,1,PerkID_Stat_ArmorSoldier,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,PerkID_Stat_ArmorSoldier,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,,,,,,,,1,1,1,UI_Armor,m_avengingBlacksmith_chest,f_avengingBlacksmith_chest,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorLarge,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,
HeavyFeet_ElitePOI_AvengingBlacksmithT5,@HeavyFeet_ElitePOI_AvengingBlacksmithT5_MasterName,Armor,@ui_itemtypedescription_heavy_feet_slot,@HeavyFeet_ElitePOI_AvengingBlacksmithT5_Description,,EquippableFeet+Armor+Heavy,,,,1,,,500,600,5,HeavyFeet_Physical,,1,,,1,1,PerkID_Stat_ArmorSentry,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,PerkID_Stat_ArmorSentry,PerkID_Gem_EmptyGemSlot,PerkID_Common_CDR,PerkID_Armor_Health,PerkID_Armor_ResistCorrupt,,,,,,,,1,1,1,UI_Armor,m_avengingBlacksmith_feet,f_avengingBlacksmith_feet,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,
HeavyHead_VoidbentT5,@HeavyHead_VoidbentT5_MasterName,Armor,@ui_itemtypedescription_heavy_head_slot,@HeavyHead_VoidbentT5_Description,,EquippableHead+Armor+Heavy,Apparel,ArmorHeavy,SlotHead,,1,600,500,600,5,HeavyHead_Elemental,,1,,,1,1,PerkID_Stat_ArmorSentry,PerkID_Gem_EmptyGemSlot,PerkID_Common_Luck,PerkID_Armor_DurDebuff,PerkID_Armor_Health,PerkID_Stat_ArmorSentry,PerkID_Gem_EmptyGemSlot,PerkID_Common_Luck,PerkID_Armor_DurDebuff,PerkID_Armor_Health,,,,,,,,1,1,1,UI_Armor,m_voidbentheavy_head,f_voidbentheavy_head,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,
HeavyChest_VoidbentT5,@HeavyChest_VoidbentT5_MasterName,Armor,@ui_itemtypedescription_heavy_chest_slot,@HeavyChest_VoidbentT5_Description,,EquippableChest+Armor+Heavy,Apparel,ArmorHeavy,SlotChest,,1,600,500,600,5,HeavyChest_Elemental,,1,,,1,1,PerkID_Stat_ArmorSentry,PerkID_Gem_EmptyGemSlot,PerkID_Common_Luck,PerkID_Armor_DurDebuff,PerkID_Armor_Health,PerkID_Stat_ArmorSentry,PerkID_Gem_EmptyGemSlot,PerkID_Common_Luck,PerkID_Armor_DurDebuff,PerkID_Armor_Health,,,,,,,,1,1,1,UI_Armor,m_voidbentheavy_chest,f_voidbentheavy_chest,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,120,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,
HeavyHands_VoidbentT5,@HeavyHands_VoidbentT5_MasterName,Armor,@ui_itemtypedescription_heavy_glove_slot,@HeavyHands_VoidbentT5_Description,,EquippableHands+Armor+Heavy,Apparel,ArmorHeavy,SlotHands,,1,600,500,600,5,HeavyHands_Elemental,,1,,,1,1,PerkID_Stat_ArmorSentry,PerkID_Gem_EmptyGemSlot,PerkID_Common_Luck,PerkID_Armor_DurDebuff,PerkID_Armor_Health,PerkID_Stat_ArmorSentry,PerkID_Gem_EmptyGemSlot,PerkID_Common_Luck,PerkID_Armor_DurDebuff,PerkID_Armor_Health,,,,,,,,1,1,1,UI_Armor,m_voidbentheavy_gloves,f_voidbentheavy_gloves,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,60,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,
HeavyLegs_VoidbentT5,@HeavyLegs_VoidbentT5_MasterName,Armor,@ui_itemtypedescription_heavy_legs_slot,@HeavyLegs_VoidbentT5_Description,,EquippableLegs+Armor+Heavy,Apparel,ArmorHeavy,SlotLegs,,1,600,500,600,5,HeavyLegs_Elemental,,1,,,1,1,PerkID_Stat_ArmorSentry,PerkID_Gem_EmptyGemSlot,PerkID_Common_Luck,PerkID_Armor_DurDebuff,PerkID_Armor_Health,PerkID_Stat_ArmorSentry,PerkID_Gem_EmptyGemSlot,PerkID_Common_Luck,PerkID_Armor_DurDebuff,PerkID_Armor_Health,,,,,,,,1,1,1,UI_Armor,m_voidbentheavy_legs,f_voidbentheavy_legs,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorMedium,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,
