ItemID,Name,ItemType,ItemTypeDisplayName,Description,HeartgemRuneTooltipTitle,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,NoBindOnPickupChance,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,MaxCraftGS,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanRollPerkOnUpgrade,CanHavePerks,CanReplaceGem,PerkSlot1,PerkSlot2,PerkSlot3,PerkSlot4,PerkSlot5,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,OnEquipObjectiveId,ForceRarity,RequiredLevel,RequiredTradeskillRank,UseTypeAffix,UseMaterialAffix,UseMagicAffix,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,WeaponAccessory,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,HeartgemTooltipBackgroundImage,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,IsRequiredItem,ContainerLevel,ContainerGS,ExceedMinIndex,ExceedMaxIndex,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageLootTags,SalvageGuaranteedPerkCount,SalvageAchievement,SalvageEntitlementId,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,HideFromRewardOpenPopup,EventId,AttributionId,ObtainableReleaseVersion,RetiredInReleaseVersion,MountItemAppearance,ExclusivelyForWarCampTier,RequiredExpansionId,NotDroppable,NotDroppableNotificationOverride,ScheduleId,FFAConvertedItemId
CRX_Reward_HeavyKnightT5_Hands,@HeavyHands_HeavyDropT5_MasterName,Armor,@ui_itemtypedescription_heavy_glove_slot,@HeavyChest_HeavyDropT5_Description,,EquippableHands+Armor+Heavy,,,,1,,,,500,650,,5,HeavyHands_Balanced,,,,,1,1,SingleStat_AttributesT5_Heavy_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,PerkBucket_GlobalPvET5Chance5,,,,,,SingleStat_AttributesT5_Heavy_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,,,,,,1,1,1,UI_Armor,Metal_SetB_Gloves_T5,F_Metal_SetB_Gloves_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,60,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,,,,,,,
CRX_Reward_HeavyKnightT5_Head,@HeavyHead_HeavyDropT4_MasterName,Armor,@ui_itemtypedescription_heavy_head_slot,@HeavyChest_HeavyDropT5_Description,,EquippableHead+Armor+Heavy,,,,1,,,,500,650,,5,HeavyHead_Balanced,,,,,1,1,SingleStat_AttributesT5_Heavy_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,PerkBucket_GlobalPvET5Chance5,,,,,,SingleStat_AttributesT5_Heavy_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,,,,,,1,1,1,UI_Armor,Metal_SetB_Hat_T5,F_Metal_SetB_Hat_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,,,,,,,
CRX_Reward_HeavyKnightT5_Legs,@HeavyLegs_HeavyDropT5_MasterName,Armor,@ui_itemtypedescription_heavy_legs_slot,@HeavyChest_HeavyDropT5_Description,,EquippableLegs+Armor+Heavy,,,,1,,,,500,650,,5,HeavyLegs_Balanced,,,,,1,1,SingleStat_AttributesT5_Heavy_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,PerkBucket_GlobalPvET5Chance5,,,,,,SingleStat_AttributesT5_Heavy_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,,,,,,1,1,1,UI_Armor,Metal_SetB_Pants_T5,F_Metal_SetB_Pants_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorMedium,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,,,,,,,
CRX_Reward_HeavyTempleT5_Chest,@HeavyChest_AncientElite1T5_MasterName,Armor,@ui_itemtypedescription_heavy_chest_slot,@HeavyChest_AncientElite1T5_Description,,EquippableChest+Armor+Heavy,,,,1,,,,500,650,,5,HeavyChest_Balanced,,,,,1,1,SingleStat_AttributesT5_Heavy_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,PerkBucket_GlobalPvET5Chance5,,,,,,SingleStat_AttributesT5_Heavy_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,,,,,,1,1,1,UI_Armor,m_templeheavy_chest,f_templeheavy_chest,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorLarge,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,120,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,,,,,,,
CRX_Reward_HeavyTempleT5_Feet,@HeavyFeet_AncientElite1T5_MasterName,Armor,@ui_itemtypedescription_heavy_feet_slot,@HeavyFeet_AncientElite1T5_Description,,EquippableFeet+Armor+Heavy,,,,1,,,,500,650,,5,HeavyFeet_Balanced,,,,,1,1,SingleStat_AttributesT5_Heavy_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,PerkBucket_GlobalPvET5Chance5,,,,,,SingleStat_AttributesT5_Heavy_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,,,,,,1,1,1,UI_Armor,m_templeheavy_feet,f_templeheavy_feet,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,60,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,,,,,,,
CRX_Reward_HeavyTempleT5_Hands,@HeavyHands_AncientElite1T5_MasterName,Armor,@ui_itemtypedescription_heavy_glove_slot,@HeavyHands_AncientElite1T5_Description,,EquippableHands+Armor+Heavy,,,,1,,,,500,650,,5,HeavyHands_Balanced,,,,,1,1,SingleStat_AttributesT5_Heavy_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,PerkBucket_GlobalPvET5Chance5,,,,,,SingleStat_AttributesT5_Heavy_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,,,,,,1,1,1,UI_Armor,m_templeheavy_hands,f_templeheavy_hands,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,60,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,,,,,,,
CRX_Reward_HeavyTempleT5_Head,@HeavyHead_AncientElite1T5_MasterName,Armor,@ui_itemtypedescription_heavy_head_slot,@HeavyHead_AncientElite1T5_Description,,EquippableHead+Armor+Heavy,,,,1,,,,500,650,,5,HeavyHead_Balanced,,,,,1,1,SingleStat_AttributesT5_Heavy_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,PerkBucket_GlobalPvET5Chance5,,,,,,SingleStat_AttributesT5_Heavy_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,,,,,,1,1,1,UI_Armor,m_templeheavy_head,f_templeheavy_head,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,,,,,,,
CRX_Reward_HeavyTempleT5_Legs,@HeavyLegs_AncientElite1T5_MasterName,Armor,@ui_itemtypedescription_heavy_legs_slot,@HeavyLegs_AncientElite1T5_Description,,EquippableLegs+Armor+Heavy,,,,1,,,,500,650,,5,HeavyLegs_Balanced,,,,,1,1,SingleStat_AttributesT5_Heavy_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,PerkBucket_GlobalPvET5Chance5,,,,,,SingleStat_AttributesT5_Heavy_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,,,,,,1,1,1,UI_Armor,m_templeheavy_legs,f_templeheavy_legs,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorMedium,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,,,,,,,
CRX_Reward_LightClothT5_Chest,@LightChest_ClothT5Var1_MasterName,Armor,@ui_itemtypedescription_light_chest_slot,@LightChest_ClothT5Var1_Description,,EquippableChest+Armor+Light,,,,1,,,,500,650,,5,LightChest_Balanced,,,,,1,1,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,PerkBucket_GlobalPvET5Chance5,,,,,,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,,,,,,1,1,1,UI_Armor,m_clotht5var1_chest,f_clotht5var1_chest,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorLarge,SalvageLarge_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,20,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,,,,,,,,,,,,,,,,,,,
CRX_Reward_LightClothT5_Feet,@LightFeet_ClothT5Var1_MasterName,Armor,@ui_itemtypedescription_light_feet_slot,@LightFeet_ClothT5Var1_Description,,EquippableFeet+Armor+Light,,,,1,,,,500,650,,5,LightFeet_Balanced,,,,,1,1,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,PerkBucket_GlobalPvET5Chance5,,,,,,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,,,,,,1,1,1,UI_Armor,m_clotht5var1_feet,f_clotht5var1_feet,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,10,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,,,,,,,,,,,,,,,,,,,
CRX_Reward_LightClothT5_Hands,@LightHands_ClothT5Var1_MasterName,Armor,@ui_itemtypedescription_light_glove_slot,@LightHands_ClothT5Var1_Description,,EquippableHands+Armor+Light,,,,1,,,,500,650,,5,LightHands_Balanced,,,,,1,1,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,PerkBucket_GlobalPvET5Chance5,,,,,,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,,,,,,1,1,1,UI_Armor,m_clotht5var1_hands,f_clotht5var1_hands,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,10,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,,,,,,,,,,,,,,,,,,,
CRX_Reward_LightClothT5_Head,@LightHead_ClothT5Var1_MasterName,Armor,@ui_itemtypedescription_light_head_slot,@LightHead_ClothT5Var1_Description,,EquippableHead+Armor+Light,,,,1,,,,500,650,,5,LightHead_Balanced,,,,,1,1,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,PerkBucket_GlobalPvET5Chance5,,,,,,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,,,,,,1,1,1,UI_Armor,m_clotht5var1_head,f_clotht5var1_head,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,20,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,,,,,,,,,,,,,,,,,,,
CRX_Reward_LightClothT5_Legs,@LightLegs_ClothT5Var1_MasterName,Armor,@ui_itemtypedescription_light_legs_slot,@LightLegs_ClothT5Var1_Description,,EquippableLegs+Armor+Light,,,,1,,,,500,650,,5,LightLegs_Balanced,,,,,1,1,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,PerkBucket_GlobalPvET5Chance5,,,,,,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,,,,,,1,1,1,UI_Armor,m_clotht5var1_legs,f_clotht5var1_legs,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorMedium,SalvageLarge_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,20,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,,,,,,,,,,,,,,,,,,,
CRX_Reward_LightEtherealT5_Chest,@LightChest_Lost1T5_MasterName,Armor,@ui_itemtypedescription_light_chest_slot,@LightChest_Lost1T5_Description,,EquippableChest+Armor+Light,,,,1,,,,500,650,,5,LightChest_Balanced,,,,,1,1,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,PerkBucket_GlobalPvET5Chance5,,,,,,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,,,,,,1,1,1,UI_Armor,m_LostEthereal_Light_T5_chest,f_LostEthereal_Light_T5_chest,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorLarge,SalvageLarge_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,20,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,,,,
CRX_Reward_LightEtherealT5_Feet,@LightFeet_Lost1T5_MasterName,Armor,@ui_itemtypedescription_light_feet_slot,@LightFeet_Lost1T5_Description,,EquippableFeet+Armor+Light,,,,1,,,,500,650,,5,LightFeet_Balanced,,,,,1,1,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,PerkBucket_GlobalPvET5Chance5,,,,,,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,,,,,,1,1,1,UI_Armor,m_LostEthereal_Light_T5_feet,f_LostEthereal_Light_T5_feet,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,10,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,,,,
CRX_Reward_LightEtherealT5_Hands,@LightHands_Lost1T5_MasterName,Armor,@ui_itemtypedescription_light_glove_slot,@LightHands_Lost1T5_Description,,EquippableHands+Armor+Light,,,,1,,,,500,650,,5,LightHands_Balanced,,,,,1,1,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,PerkBucket_GlobalPvET5Chance5,,,,,,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,,,,,,1,1,1,UI_Armor,m_LostEthereal_Light_T5_hands,f_LostEthereal_Light_T5_hands,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,10,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,,,,
CRX_Reward_LightEtherealT5_Head,@LightHead_Lost1T5_MasterName,Armor,@ui_itemtypedescription_light_head_slot,@LightHead_Lost1T5_Description,,EquippableHead+Armor+Light,,,,1,,,,500,650,,5,LightHead_Balanced,,,,,1,1,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,PerkBucket_GlobalPvET5Chance5,,,,,,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,,,,,,1,1,1,UI_Armor,m_LostEthereal_Light_T5_head,f_LostEthereal_Light_T5_head,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,20,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,,,,
CRX_Reward_LightEtherealT5_Legs,@LightLegs_Lost1T5_MasterName,Armor,@ui_itemtypedescription_light_legs_slot,@LightLegs_Lost1T5_Description,,EquippableLegs+Armor+Light,,,,1,,,,500,650,,5,LightLegs_Balanced,,,,,1,1,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,PerkBucket_GlobalPvET5Chance5,,,,,,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,,,,,,1,1,1,UI_Armor,m_LostEthereal_Light_T5_legs,f_LostEthereal_Light_T5_legs,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorMedium,SalvageLarge_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,20,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,,,,
CRX_Reward_LightFemLaceT5_Chest,@ItemPattern_FemLaceL_Chest_T5_MasterName,Armor,@ui_itemtypedescription_light_chest_slot,@ItemPattern_FemLaceL_Chest_T5_Description,,EquippableChest+Armor+Light,,,,1,,,,500,650,,5,LightChest_Balanced,,,,,1,1,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,PerkBucket_GlobalPvET5Chance5,,,,,,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,,,,,,1,1,1,UI_Armor,m_feminineLaceLT3_chest,f_feminineLaceLT3_chest,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorLarge,SalvageLarge_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,60,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,,,,
CRX_Reward_LightFemLaceT5_Feet,@ItemPattern_FemLaceL_Feet_T5_MasterName,Armor,@ui_itemtypedescription_light_feet_slot,@ItemPattern_FemLaceL_Feet_T5_Description,,EquippableFeet+Armor+Light,,,,1,,,,500,650,,5,LightFeet_Balanced,,,,,1,1,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,PerkBucket_GlobalPvET5Chance5,,,,,,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,,,,,,1,1,1,UI_Armor,m_feminineLaceLT3_feet,f_feminineLaceLT3_feet,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageLarge_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,30,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,,,,
CRX_Reward_LightFemLaceT5_Hands,@ItemPattern_FemLaceL_Gloves_T5_MasterName,Armor,@ui_itemtypedescription_light_glove_slot,@ItemPattern_FemLaceL_Gloves_T5_Description,,EquippableHands+Armor+Light,,,,1,,,,500,650,,5,LightHands_Balanced,,,,,1,1,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,PerkBucket_GlobalPvET5Chance5,,,,,,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,,,,,,1,1,1,UI_Armor,m_feminineLaceLT3_gloves,f_feminineLaceLT3_gloves,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,30,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,,,,
CRX_Reward_LightFemLaceT5_Head,@ItemPattern_FemLaceL_Head_T5_MasterName,Armor,@ui_itemtypedescription_light_head_slot,@ItemPattern_FemLaceL_Head_T5_Description,,EquippableHead+Armor+Light,,,,1,,,,500,650,,5,LightHead_Balanced,,,,,1,1,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,PerkBucket_GlobalPvET5Chance5,,,,,,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,,,,,,1,1,1,UI_Armor,m_feminineLaceLT3_head,f_feminineLaceLT3_head,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,40,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,,,,
CRX_Reward_LightFemLaceT5_Legs,@ItemPattern_FemLaceL_Legs_T5_MasterName,Armor,@ui_itemtypedescription_light_legs_slot,@ItemPattern_FemLaceL_Legs_T5_Description,,EquippableLegs+Armor+Light,,,,1,,,,500,650,,5,LightLegs_Balanced,,,,,1,1,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,PerkBucket_GlobalPvET5Chance5,,,,,,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,,,,,,1,1,1,UI_Armor,m_feminineLaceLT3_legs,f_feminineLaceLT3_legs,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorMedium,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,40,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,,,,,,
CRX_Reward_LightFemMageT5_Chest,@FemShaman_LightChest_DropT5_MasterName,Armor,@ui_itemtypedescription_light_chest_slot,@FemShaman_LightChest_DropT5_Description,,EquippableChest+Armor+Light,,,,1,,,,500,650,,5,LightChest_Balanced,,,,,1,1,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,PerkBucket_GlobalPvET5Chance5,,,,,,SingleStat_AttributesT5_Light_Always,PerkBucket_GlobalPvEGuarantee,GlobalGemSlotT5,PerkBucket_GlobalPvEGuarantee,,,,,,1,1,1,UI_Armor,m_feminineShamanMT5_chest,f_feminineShamanMT5_chest,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorLarge,SalvageLarge_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,20,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,,,,,,,,,,,,,,,,,,,
