ConversionID,ItemID,EntitlementId,AchievementId,Perk1,Perk2,Perk3,Perk4,Bought,Sold,ItemQty,DisplayOrder,CategoricalProgressionId,RankCheckCategoricalProgressionId,RequiredCategoricalProgressionRank,BuyCategoricalProgressionCost,BuyCurrencyCost,BuyProgression2Id,BuyProgression2Cost,BuyProgression3Id,BuyProgression3Cost,BuyCurrencyItemName,BuyCurrencyItemCost,BuyCooldownSeconds,SellCategoricalProgressionCost,SellCurrencyCost,SellAzothCost,InContracts
C_GrandMastery_SkinningXP,GrandMastery_SkinningXP,,,,,,,1,0,1,49,CovenantTokens,Covenant,4,8000,30000,,,,,,,86400,0,0,,false
C_GrandMastery_FishingXP,GrandMastery_FishingXP,,,,,,,1,0,1,50,CovenantTokens,Covenant,4,8000,30000,,,,,,,86400,0,0,,false
C_1hLongsword_CovenantRank6_2,1hLongsword_CovenantRank6_2,,,,,,,1,0,1,34,CovenantTokens,Covenant,5,30000,192000,,,,,,,,0,0,,false
C_2hGreataxe_CovenantRank6_2,2hGreataxe_CovenantRank6_2,,,,,,,1,0,1,35,CovenantTokens,Covenant,5,37500,192000,,,,,,,,0,0,,false
C_2hMusket_CovenantRank6_2,2hMusket_CovenantRank6_2,,,,,,,1,0,1,36,CovenantTokens,Covenant,5,37500,192000,,,,,,,,0,0,,false
C_2hBow_CovenantRank6_2,2hBow_CovenantRank6_2,,,,,,,1,0,1,37,CovenantTokens,Covenant,5,37500,192000,,,,,,,,0,0,,false
C_1hThrowingAxe_CovenantRank6_2,1hThrowingAxe_CovenantRank6_2,,,,,,,1,0,1,38,CovenantTokens,Covenant,5,37500,192000,,,,,,,,0,0,,false
C_2hFireStaff_CovenantRank6_2,2hFireStaff_CovenantRank6_2,,,,,,,1,0,1,39,CovenantTokens,Covenant,5,37500,192000,,,,,,,,0,0,,false
C_2hLifeStaff_CovenantRank6_2,2hLifeStaff_CovenantRank6_2,,,,,,,1,0,1,40,CovenantTokens,Covenant,5,37500,192000,,,,,,,,0,0,,false
C_2hWarhammer_CovenantRank6_2,2hWarhammer_CovenantRank6_2,,,,,,,1,0,1,41,CovenantTokens,Covenant,5,37500,192000,,,,,,,,0,0,,false
C_1hRapier_CovenantRank6_2,1hRapier_CovenantRank6_2,,,,,,,1,0,1,42,CovenantTokens,Covenant,5,37500,192000,,,,,,,,0,0,,false
C_2hSpear_CovenantRank6_2,2hSpear_CovenantRank6_2,,,,,,,1,0,1,43,CovenantTokens,Covenant,5,37500,192000,,,,,,,,0,0,,false
C_1hRShield_CovenantRank6_2,1hRShield_CovenantRank6_2,,,,,,,1,0,1,44,CovenantTokens,Covenant,5,37500,64000,,,,,,,,0,0,,false
C_1hKShield_CovenantRank6_2,1hKShield_CovenantRank6_2,,,,,,,1,0,1,45,CovenantTokens,Covenant,5,37500,64000,,,,,,,,0,0,,false
C_1hTShield_CovenantRank6_2,1hTShield_CovenantRank6_2,,,,,,,1,0,1,46,CovenantTokens,Covenant,5,37500,64000,,,,,,,,0,0,,false
C_1hGauntletIce_CovenantRank6_2,1hGauntletIce_CovenantRank6_2,,,,,,,1,0,1,47,CovenantTokens,Covenant,5,37500,192000,,,,,,,,0,0,,false
C_1hGauntletVoid_CovenantRank6_2,1hGauntletVoid_CovenantRank6_2,,,,,,,1,0,1,48,CovenantTokens,Covenant,5,37500,192000,,,,,,,,0,0,,false
C_2hBlunderbuss_CovenantRank6_2,2hBlunderbuss_CovenantRank6_2,,,,,,,1,0,1,49,CovenantTokens,Covenant,5,37500,192000,,,,,,,,0,0,,false
C_2hGreatSword_CovenantRank6_2,2hGreatSword_CovenantRank6_2,,,,,,,1,0,1,50,CovenantTokens,Covenant,5,37500,192000,,,,,,,,0,0,,false
C_1hFlail_CovenantRank6_2,1hFlail_CovenantRank6_2,,,,,,,1,0,1,51,CovenantTokens,Covenant,5,37500,192000,,,,,,,,0,0,,false
C_HeavyHead_CovenantRank6_2,HeavyHead_CovenantRank6_2,,,,,,,1,0,1,52,CovenantTokens,Covenant,5,15500,64000,,,,,,,,0,0,,false
C_HeavyChest_CovenantRank6_2,HeavyChest_CovenantRank6_2,,,,,,,1,0,1,53,CovenantTokens,Covenant,5,23450,550000,,,,,,,,0,0,,false
C_HeavyHands_CovenantRank6_2,HeavyHands_CovenantRank6_2,,,,,,,1,0,1,54,CovenantTokens,Covenant,5,11500,64000,,,,,,,,0,0,,false
C_HeavyLegs_CovenantRank6_2,HeavyLegs_CovenantRank6_2,,,,,,,1,0,1,55,CovenantTokens,Covenant,5,19500,128000,,,,,,,,0,0,,false
C_HeavyFeet_CovenantRank6_2,HeavyFeet_CovenantRank6_2,,,,,,,1,0,1,56,CovenantTokens,Covenant,5,7800,64000,,,,,,,,0,0,,false
C_LightHead_CovenantRank6_2,LightHead_CovenantRank6_2,,,,,,,1,0,1,57,CovenantTokens,Covenant,5,15500,64000,,,,,,,,0,0,,false
C_LightChest_CovenantRank6_2,LightChest_CovenantRank6_2,,,,,,,1,0,1,58,CovenantTokens,Covenant,5,23450,550000,,,,,,,,0,0,,false
C_LightHands_CovenantRank6_2,LightHands_CovenantRank6_2,,,,,,,1,0,1,59,CovenantTokens,Covenant,5,11500,64000,,,,,,,,0,0,,false
C_LightLegs_CovenantRank6_2,LightLegs_CovenantRank6_2,,,,,,,1,0,1,60,CovenantTokens,Covenant,5,19500,128000,,,,,,,,0,0,,false
C_LightFeet_CovenantRank6_2,LightFeet_CovenantRank6_2,,,,,,,1,0,1,61,CovenantTokens,Covenant,5,7800,64000,,,,,,,,0,0,,false
C_MediumHead_CovenantRank6_2,MediumHead_CovenantRank6_2,,,,,,,1,0,1,62,CovenantTokens,Covenant,5,15500,64000,,,,,,,,0,0,,false
C_MediumChest_CovenantRank6_2,MediumChest_CovenantRank6_2,,,,,,,1,0,1,63,CovenantTokens,Covenant,5,23450,550000,,,,,,,,0,0,,false
C_MediumHands_CovenantRank6_2,MediumHands_CovenantRank6_2,,,,,,,1,0,1,64,CovenantTokens,Covenant,5,11500,64000,,,,,,,,0,0,,false
C_MediumLegs_CovenantRank6_2,MediumLegs_CovenantRank6_2,,,,,,,1,0,1,65,CovenantTokens,Covenant,5,19500,128000,,,,,,,,0,0,,false
C_MediumFeet_CovenantRank6_2,MediumFeet_CovenantRank6_2,,,,,,,1,0,1,66,CovenantTokens,Covenant,5,7800,64000,,,,,,,,0,0,,false
C_ClothingChest_ChefT52,ClothingChest_ChefT52,,,,,,,1,0,1,67,CovenantTokens,Covenant,5,85000,500000,,,,,,,,0,0,,false
C_Mentor_LoggingXP,Mentor_LoggingXP,,,,,,,1,0,1,68,CovenantTokens,Covenant,5,10000,200000,,,,,,,82800,0,0,,false
C_Mentor_HarvestingXP,Mentor_HarvestingXP,,,,,,,1,0,1,69,CovenantTokens,Covenant,5,10000,200000,,,,,,,82800,0,0,,false
C_Mentor_MiningXP,Mentor_MiningXP,,,,,,,1,0,1,70,CovenantTokens,Covenant,5,10000,200000,,,,,,,82800,0,0,,false
C_Mentor_SkinningXP,Mentor_SkinningXP,,,,,,,1,0,1,71,CovenantTokens,Covenant,5,10000,200000,,,,,,,82800,0,0,,false
C_Mentor_FishingXP,Mentor_FishingXP,,,,,,,1,0,1,72,CovenantTokens,Covenant,5,10000,200000,,,,,,,82800,0,0,,false
C_HoldingRuneT6,HoldingRuneT6,,,,,,,1,0,1,73,CovenantTokens,Covenant,5,30000,1000000,,,,,,,,0,0,,false
C_ChromaticSeal,ChromaticSeal,,,,,,,1,0,1,74,CovenantTokens,Covenant,5,20000,500000,,,,,,,86400,0,0,,false
C_AzothInductor,AzothInductor,,,,,,,1,0,1,75,CovenantTokens,Covenant,5,75000,192000,,,,,,,604800,0,0,,false
C_MountAttachment1,MountAttachmentItem_Shield12,,,,,,,1,0,1,76,CovenantTokens,Covenant,5,45000,250000,,,,,,,,0,0,,false
C_MountAttachment2,MountAttachmentItem_Shield10,,,,,,,1,0,1,77,CovenantTokens,Covenant,5,45000,250000,,,,,,,,0,0,,false
C_MountAttachment3,MountAttachmentItem_Shield14,,,,,,,1,0,1,78,CovenantTokens,Covenant,5,45000,250000,,,,,,,,0,0,,false
C_MountAttachment4,MountAttachmentItem_Shield33,,,,,,,1,0,1,79,CovenantTokens,Covenant,5,55000,500000,,,,,,,,0,0,,false
C_MountAttachment5,MountAttachmentItem_Shield36,,,,,,,1,0,1,80,CovenantTokens,Covenant,5,55000,500000,,,,,,,,0,0,,false
C_MountAttachmentItem_Covenant_Flag,MountAttachmentItem_Covenant_Flag,,,,,,,1,0,1,81,CovenantTokens,Covenant,5,65000,1000000,,,,,,,,0,0,,false
C_GypsumOrb3,GypsumOrb,,,,,,,1,0,1,82,CovenantTokens,Covenant,5,10000,0,,,,,,,82800,0,0,,false
C_GypsumOrb4,GypsumOrb,,,,,,,1,0,1,83,CovenantTokens,Covenant,5,10000,0,,,,,,,82800,0,0,,false
C_GypsumOrb5,GypsumOrb,,,,,,,1,0,1,84,CovenantTokens,Covenant,5,10000,0,,,,,,,82800,0,0,,false
C_Aptitude_Crate_Skinning,rewardpostcapskinningt3_b,,,,,,,1,0,1,85,CovenantTokens,Covenant,5,50000,500000,,,,,,,82800,0,0,,false
C_Aptitude_Crate_Harvesting,rewardpostcapharvestingt3_b,,,,,,,1,0,1,86,CovenantTokens,Covenant,5,50000,500000,,,,,,,82800,0,0,,false
C_Aptitude_Crate_Logging,rewardpostcaploggingt3_b,,,,,,,1,0,1,87,CovenantTokens,Covenant,5,50000,500000,,,,,,,82800,0,0,,false
C_Aptitude_Crate_Mining,rewardpostcapminingt3_b,,,,,,,1,0,1,88,CovenantTokens,Covenant,5,50000,500000,,,,,,,82800,0,0,,false
C_Aptitude_Crate_Fishing,rewardpostcapfishingt3_b,,,,,,,1,0,1,89,CovenantTokens,Covenant,5,50000,500000,,,,,,,82800,0,0,,false
C_hercyneraidinductor,hercyneraidinductor,,,,,,,1,0,1,95,CovenantTokens,Covenant,5,250000,2500000,,,,,,,604800,0,0,,false
S_1hLongsword_SyndicateRank1_v2,1hLongsword_SyndicateRank1_v2,,,,,,,1,0,1,1,SyndicateTokens,Syndicate,0,400,2000,,,,,,,,0,0,,false
S_2hWarhammer_SyndicateRank1_v2,2hWarhammer_SyndicateRank1_v2,,,,,,,1,0,1,2,SyndicateTokens,Syndicate,0,625,3000,,,,,,,,0,0,,false
S_2hMusket_SyndicateRank1_v2,2hMusket_SyndicateRank1_v2,,,,,,,1,0,1,3,SyndicateTokens,Syndicate,0,625,3000,,,,,,,,0,0,,false
S_2hBow_SyndicateRank1_v2,2hBow_SyndicateRank1_v2,,,,,,,1,0,1,4,SyndicateTokens,Syndicate,0,625,3000,,,,,,,,0,0,,false
S_1hThrowingAxe_SyndicateRank1_v2,1hThrowingAxe_SyndicateRank1_v2,,,,,,,1,0,1,5,SyndicateTokens,Syndicate,0,625,3000,,,,,,,,0,0,,false
S_2hFireStaff_SyndicateRank1_v2,2hFireStaff_SyndicateRank1_v2,,,,,,,1,0,1,6,SyndicateTokens,Syndicate,0,625,3000,,,,,,,,0,0,,false
S_2hLifeStaff_SyndicateRank1_v2,2hLifeStaff_SyndicateRank1_v2,,,,,,,1,0,1,7,SyndicateTokens,Syndicate,0,625,3000,,,,,,,,0,0,,false
S_1hRShield_SyndicateRank1_v2,1hRShield_SyndicateRank1_v2,,,,,,,1,0,1,8,SyndicateTokens,Syndicate,0,200,1000,,,,,,,,0,0,,false
S_2hSpear_SyndicateRank1_v2,2hSpear_SyndicateRank1_v2,,,,,,,1,0,1,9,SyndicateTokens,Syndicate,0,625,3000,,,,,,,,0,0,,false
S_2hGreataxe_SyndicateRank1_v2,2hGreataxe_SyndicateRank1_v2,,,,,,,1,0,1,10,SyndicateTokens,Syndicate,0,625,3000,,,,,,,,0,0,,false
S_1hRapier_SyndicateRank1_v2,1hRapier_SyndicateRank1_v2,,,,,,,1,0,1,11,SyndicateTokens,Syndicate,0,625,3000,,,,,,,,0,0,,false
S_1hGauntletIce_SyndicateRank1_v2,1hGauntletIce_SyndicateRank1_v2,,,,,,,1,0,1,12,SyndicateTokens,Syndicate,0,625,3000,,,,,,,,0,0,,false
S_1hGauntletVoid_SyndicateRank1_v2,1hGauntletVoid_SyndicateRank1_v2,,,,,,,1,0,1,13,SyndicateTokens,Syndicate,0,625,3000,,,,,,,,0,0,,false
S_2hBlunderbuss_SyndicateRank1_v2,2hBlunderbuss_SyndicateRank1_v2,,,,,,,1,0,1,14,SyndicateTokens,Syndicate,0,625,3000,,,,,,,,0,0,,false
S_2hGreatSword_SyndicateRank1_v2,2hGreatSword_SyndicateRank1_v2,,,,,,,1,0,1,15,SyndicateTokens,Syndicate,0,625,3000,,,,,,,,0,0,,false
S_1hFlail_SyndicateRank1_v2,1hFlail_SyndicateRank1_v2,,,,,,,1,0,1,16,SyndicateTokens,Syndicate,0,400,2000,,,,,,,,0,0,,false
S_HeavyHead_SyndicateRank1_v2,HeavyHead_SyndicateRank1_v2,,,,,,,1,0,1,17,SyndicateTokens,Syndicate,0,250,500,,,,,,,,0,0,,false
S_HeavyChest_SyndicateRank1_v2,HeavyChest_SyndicateRank1_v2,,,,,,,1,0,1,18,SyndicateTokens,Syndicate,0,375,1500,,,,,,,,0,0,,false
S_HeavyHands_SyndicateRank1_v2,HeavyHands_SyndicateRank1_v2,,,,,,,1,0,1,19,SyndicateTokens,Syndicate,0,200,500,,,,,,,,0,0,,false
S_HeavyLegs_SyndicateRank1_v2,HeavyLegs_SyndicateRank1_v2,,,,,,,1,0,1,20,SyndicateTokens,Syndicate,0,300,1000,,,,,,,,0,0,,false
S_HeavyFeet_SyndicateRank1_v2,HeavyFeet_SyndicateRank1_v2,,,,,,,1,0,1,21,SyndicateTokens,Syndicate,0,125,500,,,,,,,,0,0,,false
S_LightHead_SyndicateRank1_v2,LightHead_SyndicateRank1_v2,,,,,,,1,0,1,22,SyndicateTokens,Syndicate,0,250,500,,,,,,,,0,0,,false
S_LightChest_SyndicateRank1_v2,LightChest_SyndicateRank1_v2,,,,,,,1,0,1,23,SyndicateTokens,Syndicate,0,375,1500,,,,,,,,0,0,,false
S_LightHands_SyndicateRank1_v2,LightHands_SyndicateRank1_v2,,,,,,,1,0,1,24,SyndicateTokens,Syndicate,0,200,500,,,,,,,,0,0,,false
S_LightLegs_SyndicateRank1_v2,LightLegs_SyndicateRank1_v2,,,,,,,1,0,1,25,SyndicateTokens,Syndicate,0,300,1000,,,,,,,,0,0,,false
S_LightFeet_SyndicateRank1_v2,LightFeet_SyndicateRank1_v2,,,,,,,1,0,1,26,SyndicateTokens,Syndicate,0,125,500,,,,,,,,0,0,,false
S_MediumHead_SyndicateRank1_v2,MediumHead_SyndicateRank1_v2,,,,,,,1,0,1,27,SyndicateTokens,Syndicate,0,250,500,,,,,,,,0,0,,false
S_MediumChest_SyndicateRank1_v2,MediumChest_SyndicateRank1_v2,,,,,,,1,0,1,28,SyndicateTokens,Syndicate,0,375,1500,,,,,,,,0,0,,false
S_MediumHands_SyndicateRank1_v2,MediumHands_SyndicateRank1_v2,,,,,,,1,0,1,29,SyndicateTokens,Syndicate,0,200,500,,,,,,,,0,0,,false
S_MediumLegs_SyndicateRank1_v2,MediumLegs_SyndicateRank1_v2,,,,,,,1,0,1,30,SyndicateTokens,Syndicate,0,300,1000,,,,,,,,0,0,,false
S_MediumFeet_SyndicateRank1_v2,MediumFeet_SyndicateRank1_v2,,,,,,,1,0,1,31,SyndicateTokens,Syndicate,0,125,500,,,,,,,,0,0,,false
S_ShotT2,ShotT2,,,,,,,1,0,1,32,SyndicateTokens,Syndicate,0,5,50,,,,,,,,0,0,,false
S_ArrowT2,ArrowT2,,,,,,,1,0,1,33,SyndicateTokens,Syndicate,0,5,50,,,,,,,,0,0,,false
S_HoldingRuneT2,HoldingRuneT2,,,,,,,1,0,1,34,SyndicateTokens,Syndicate,0,1000,25000,,,,,,,,0,0,,false
S_SyndicateSeal_Soldier,SyndicateSeal_Soldier,,,,,,,1,0,1,35,SyndicateTokens,Syndicate,0,10,0,,,,,,,,0,0,,false
S_SyndicateSeal_Ranger,SyndicateSeal_Ranger,,,,,,,1,0,1,36,SyndicateTokens,Syndicate,0,10,0,,,,,,,,0,0,,false
S_SyndicateSeal_Scholar,SyndicateSeal_Scholar,,,,,,,1,0,1,37,SyndicateTokens,Syndicate,0,10,0,,,,,,,,0,0,,false
S_SyndicateSeal_Sage,SyndicateSeal_Sage,,,,,,,1,0,1,38,SyndicateTokens,Syndicate,0,10,0,,,,,,,,0,0,,false
S_SyndicateSeal_Sentry,SyndicateSeal_Sentry,,,,,,,1,0,1,39,SyndicateTokens,Syndicate,0,25,0,,,,,,,,0,0,,false
S_Syndicate_1hSkinningKnifeT3,Syndicate_1hSkinningKnifeT3,,,,,,,1,0,1,40,SyndicateTokens,Syndicate,0,1250,2500,,,,,,,,0,0,,false
S_Syndicate_1hSickleT3,Syndicate_1hSickleT3,,,,,,,1,0,1,41,SyndicateTokens,Syndicate,0,1250,2500,,,,,,,,0,0,,false
S_Syndicate_2hAxeT3,Syndicate_2hAxeT3,,,,,,,1,0,1,42,SyndicateTokens,Syndicate,0,1250,2500,,,,,,,,0,0,,false
S_Syndicate_2hPickT3,Syndicate_2hPickT3,,,,,,,1,0,1,43,SyndicateTokens,Syndicate,0,1250,2500,,,,,,,,0,0,,false
S_Syndicate_2hFishingPoleT3,Syndicate_2hFishingPoleT3,,,,,,,1,0,1,44,SyndicateTokens,Syndicate,0,1250,2500,,,,,,,,0,0,,false
S_MinorMastery_LoggingXP,MinorMastery_LoggingXP,,,,,,,1,0,1,45,SyndicateTokens,Syndicate,0,1000,150,,,,,,,86400,0,0,,false
S_MinorMastery_HarvestingXP,MinorMastery_HarvestingXP,,,,,,,1,0,1,46,SyndicateTokens,Syndicate,0,1000,150,,,,,,,86400,0,0,,false
S_MinorMastery_MiningXP,MinorMastery_MiningXP,,,,,,,1,0,1,47,SyndicateTokens,Syndicate,0,1000,150,,,,,,,86400,0,0,,false
S_MinorMastery_SkinningXP,MinorMastery_SkinningXP,,,,,,,1,0,1,48,SyndicateTokens,Syndicate,0,1000,150,,,,,,,86400,0,0,,false
S_MinorMastery_FishingXP,MinorMastery_FishingXP,,,,,,,1,0,1,49,SyndicateTokens,Syndicate,0,1000,150,,,,,,,86400,0,0,,false
S_1hLongsword_SyndicateRank2_v2,1hLongsword_SyndicateRank2_v2,,,,,,,1,0,1,1,SyndicateTokens,Syndicate,1,1000,4000,,,,,,,,0,0,,false
S_2hWarhammer_SyndicateRank2_v2,2hWarhammer_SyndicateRank2_v2,,,,,,,1,0,1,2,SyndicateTokens,Syndicate,1,1250,6000,,,,,,,,0,0,,false
S_2hMusket_SyndicateRank2_v2,2hMusket_SyndicateRank2_v2,,,,,,,1,0,1,3,SyndicateTokens,Syndicate,1,1250,6000,,,,,,,,0,0,,false
S_2hBow_SyndicateRank2_v2,2hBow_SyndicateRank2_v2,,,,,,,1,0,1,4,SyndicateTokens,Syndicate,1,1250,6000,,,,,,,,0,0,,false
S_1hThrowingAxe_SyndicateRank2_v2,1hThrowingAxe_SyndicateRank2_v2,,,,,,,1,0,1,5,SyndicateTokens,Syndicate,1,1250,6000,,,,,,,,0,0,,false
S_2hFireStaff_SyndicateRank2_v2,2hFireStaff_SyndicateRank2_v2,,,,,,,1,0,1,6,SyndicateTokens,Syndicate,1,1250,6000,,,,,,,,0,0,,false
S_2hLifeStaff_SyndicateRank2_v2,2hLifeStaff_SyndicateRank2_v2,,,,,,,1,0,1,7,SyndicateTokens,Syndicate,1,1250,6000,,,,,,,,0,0,,false
S_1hRShield_SyndicateRank2_v2,1hRShield_SyndicateRank2_v2,,,,,,,1,0,1,8,SyndicateTokens,Syndicate,1,250,2000,,,,,,,,0,0,,false
S_1hKShield_SyndicateRank2_v2,1hKShield_SyndicateRank2_v2,,,,,,,1,0,1,9,SyndicateTokens,Syndicate,1,250,2000,,,,,,,,0,0,,false
S_2hSpear_SyndicateRank2_v2,2hSpear_SyndicateRank2_v2,,,,,,,1,0,1,10,SyndicateTokens,Syndicate,1,1250,6000,,,,,,,,0,0,,false
S_2hGreataxe_SyndicateRank2_v2,2hGreataxe_SyndicateRank2_v2,,,,,,,1,0,1,11,SyndicateTokens,Syndicate,1,1250,6000,,,,,,,,0,0,,false
S_1hRapier_SyndicateRank2_v2,1hRapier_SyndicateRank2_v2,,,,,,,1,0,1,12,SyndicateTokens,Syndicate,1,1250,6000,,,,,,,,0,0,,false
S_1hGauntletIce_SyndicateRank2_v2,1hGauntletIce_SyndicateRank2_v2,,,,,,,1,0,1,13,SyndicateTokens,Syndicate,1,1250,6000,,,,,,,,0,0,,false
S_1hGauntletVoid_SyndicateRank2_v2,1hGauntletVoid_SyndicateRank2_v2,,,,,,,1,0,1,14,SyndicateTokens,Syndicate,1,1250,6000,,,,,,,,0,0,,false
S_2hBlunderbuss_SyndicateRank2_v2,2hBlunderbuss_SyndicateRank2_v2,,,,,,,1,0,1,15,SyndicateTokens,Syndicate,1,1250,6000,,,,,,,,0,0,,false
S_2hGreatSword_SyndicateRank2_v2,2hGreatSword_SyndicateRank2_v2,,,,,,,1,0,1,16,SyndicateTokens,Syndicate,1,1250,6000,,,,,,,,0,0,,false
S_1hFlail_SyndicateRank2_v2,1hFlail_SyndicateRank2_v2,,,,,,,1,0,1,17,SyndicateTokens,Syndicate,1,1000,4000,,,,,,,,0,0,,false
S_HeavyHead_SyndicateRank2_v2,HeavyHead_SyndicateRank2_v2,,,,,,,1,0,1,18,SyndicateTokens,Syndicate,1,750,1000,,,,,,,,0,0,,false
S_HeavyChest_SyndicateRank2_v2,HeavyChest_SyndicateRank2_v2,,,,,,,1,0,1,19,SyndicateTokens,Syndicate,1,1125,3000,,,,,,,,0,0,,false
S_HeavyHands_SyndicateRank2_v2,HeavyHands_SyndicateRank2_v2,,,,,,,1,0,1,20,SyndicateTokens,Syndicate,1,550,1000,,,,,,,,0,0,,false
S_HeavyLegs_SyndicateRank2_v2,HeavyLegs_SyndicateRank2_v2,,,,,,,1,0,1,21,SyndicateTokens,Syndicate,1,900,2000,,,,,,,,0,0,,false
S_HeavyFeet_SyndicateRank2_v2,HeavyFeet_SyndicateRank2_v2,,,,,,,1,0,1,22,SyndicateTokens,Syndicate,1,375,1000,,,,,,,,0,0,,false
S_LightHead_SyndicateRank2_v2,LightHead_SyndicateRank2_v2,,,,,,,1,0,1,23,SyndicateTokens,Syndicate,1,750,1000,,,,,,,,0,0,,false
S_LightChest_SyndicateRank2_v2,LightChest_SyndicateRank2_v2,,,,,,,1,0,1,24,SyndicateTokens,Syndicate,1,1125,3000,,,,,,,,0,0,,false
S_LightHands_SyndicateRank2_v2,LightHands_SyndicateRank2_v2,,,,,,,1,0,1,25,SyndicateTokens,Syndicate,1,550,1000,,,,,,,,0,0,,false
S_LightLegs_SyndicateRank2_v2,LightLegs_SyndicateRank2_v2,,,,,,,1,0,1,26,SyndicateTokens,Syndicate,1,900,2000,,,,,,,,0,0,,false
S_LightFeet_SyndicateRank2_v2,LightFeet_SyndicateRank2_v2,,,,,,,1,0,1,27,SyndicateTokens,Syndicate,1,375,1000,,,,,,,,0,0,,false
S_MediumHead_SyndicateRank2_v2,MediumHead_SyndicateRank2_v2,,,,,,,1,0,1,28,SyndicateTokens,Syndicate,1,750,1000,,,,,,,,0,0,,false
S_MediumChest_SyndicateRank2_v2,MediumChest_SyndicateRank2_v2,,,,,,,1,0,1,29,SyndicateTokens,Syndicate,1,1125,3000,,,,,,,,0,0,,false
S_MediumHands_SyndicateRank2_v2,MediumHands_SyndicateRank2_v2,,,,,,,1,0,1,30,SyndicateTokens,Syndicate,1,550,1000,,,,,,,,0,0,,false
S_MediumLegs_SyndicateRank2_v2,MediumLegs_SyndicateRank2_v2,,,,,,,1,0,1,31,SyndicateTokens,Syndicate,1,900,2000,,,,,,,,0,0,,false
S_MediumFeet_SyndicateRank2_v2,MediumFeet_SyndicateRank2_v2,,,,,,,1,0,1,32,SyndicateTokens,Syndicate,1,375,1000,,,,,,,,0,0,,false
S_HoldingRuneT3,HoldingRuneT3,,,,,,,1,0,1,33,SyndicateTokens,Syndicate,1,3000,50000,,,,,,,,0,0,,false
S_ReagentConverterT5,ReagentConverterT5,,,,,,,1,0,1,34,SyndicateTokens,Syndicate,1,100,0,,,,,,,,0,0,,false
S_MajorMastery_LoggingXP,MajorMastery_LoggingXP,,,,,,,1,0,1,35,SyndicateTokens,Syndicate,1,2000,5000,,,,,,,86400,0,0,,false
S_MajorMastery_HarvestingXP,MajorMastery_HarvestingXP,,,,,,,1,0,1,36,SyndicateTokens,Syndicate,1,2000,5000,,,,,,,86400,0,0,,false
S_MajorMastery_MiningXP,MajorMastery_MiningXP,,,,,,,1,0,1,37,SyndicateTokens,Syndicate,1,2000,5000,,,,,,,86400,0,0,,false
S_MajorMastery_SkinningXP,MajorMastery_SkinningXP,,,,,,,1,0,1,38,SyndicateTokens,Syndicate,1,2000,5000,,,,,,,86400,0,0,,false
S_MajorMastery_FishingXP,MajorMastery_FishingXP,,,,,,,1,0,1,39,SyndicateTokens,Syndicate,1,2000,5000,,,,,,,86400,0,0,,false
S_1hLongsword_SyndicateRank3_v2,1hLongsword_SyndicateRank3_v2,,,,,,,1,0,1,1,SyndicateTokens,Syndicate,2,2500,8000,,,,,,,,0,0,,false
S_2hWarhammer_SyndicateRank3_v2,2hWarhammer_SyndicateRank3_v2,,,,,,,1,0,1,2,SyndicateTokens,Syndicate,2,3750,12000,,,,,,,,0,0,,false
S_2hMusket_SyndicateRank3_v2,2hMusket_SyndicateRank3_v2,,,,,,,1,0,1,3,SyndicateTokens,Syndicate,2,3750,12000,,,,,,,,0,0,,false
S_2hBow_SyndicateRank3_v2,2hBow_SyndicateRank3_v2,,,,,,,1,0,1,4,SyndicateTokens,Syndicate,2,3750,12000,,,,,,,,0,0,,false
S_1hThrowingAxe_SyndicateRank3_v2,1hThrowingAxe_SyndicateRank3_v2,,,,,,,1,0,1,5,SyndicateTokens,Syndicate,2,3750,12000,,,,,,,,0,0,,false
S_2hFireStaff_SyndicateRank3_v2,2hFireStaff_SyndicateRank3_v2,,,,,,,1,0,1,6,SyndicateTokens,Syndicate,2,3750,12000,,,,,,,,0,0,,false
S_2hLifeStaff_SyndicateRank3_v2,2hLifeStaff_SyndicateRank3_v2,,,,,,,1,0,1,7,SyndicateTokens,Syndicate,2,3750,12000,,,,,,,,0,0,,false
S_1hRShield_SyndicateRank3_v2,1hRShield_SyndicateRank3_v2,,,,,,,1,0,1,8,SyndicateTokens,Syndicate,2,1250,4000,,,,,,,,0,0,,false
S_1hKShield_SyndicateRank3_v2,1hKShield_SyndicateRank3_v2,,,,,,,1,0,1,9,SyndicateTokens,Syndicate,2,1250,4000,,,,,,,,0,0,,false
S_1hTShield_SyndicateRank3_v2,1hTShield_SyndicateRank3_v2,,,,,,,1,0,1,10,SyndicateTokens,Syndicate,2,1250,4000,,,,,,,,0,0,,false
S_2hSpear_SyndicateRank3_v2,2hSpear_SyndicateRank3_v2,,,,,,,1,0,1,11,SyndicateTokens,Syndicate,2,3750,12000,,,,,,,,0,0,,false
S_2hGreataxe_SyndicateRank3_v2,2hGreataxe_SyndicateRank3_v2,,,,,,,1,0,1,12,SyndicateTokens,Syndicate,2,3750,12000,,,,,,,,0,0,,false
S_1hRapier_SyndicateRank3_v2,1hRapier_SyndicateRank3_v2,,,,,,,1,0,1,13,SyndicateTokens,Syndicate,2,3750,12000,,,,,,,,0,0,,false
S_1hGauntletIce_SyndicateRank3_v2,1hGauntletIce_SyndicateRank3_v2,,,,,,,1,0,1,14,SyndicateTokens,Syndicate,2,3750,12000,,,,,,,,0,0,,false
