MetaAchievementId,ReadyForSteam,SteamApiName,Type,Predecessor MetaAchievementIds,ProgressId,ProgressIdParent,UIDisplayCategory,Title,Description,Hidden Text,Notification Verbosity,Tier,Icon,Entitlement Id,AchievePoints,Total,VitalsCategories,Categorical Progression,LorePagesTopicIds,TradeskillType,ItemClass,TrueFalse,QuestGroupTag,GameEventType,TerritoryId,IsPvp,InGroup,FactionType,MissionGoalType,GameModeId,GameModeResult,AttributeType,AchievementsID,AchievementCategory
CraftCount_Jewelcrafting5,true,META_CRAFTCOUNT_JEWEL5,CraftOrRefining,,,CraftCount_Jewelcrafting,Crafting_Count,@ui_metachievement_craftcount_jewelcrafting_title5,@ui_metachievement_craftcount_jewelcrafting_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\CraftCount_Jewelcrafting1.png,,0,3000,,,,Jewelcrafting,,,,,,,,,,,,,,
CraftCount_Weaponsmithing1,true,META_CRAFTCOUNT_WEAPON1,CraftOrRefining,,CraftCount_Weaponsmithing,,Crafting_Count,@ui_metachievement_craftcount_weaponsmith_title1,@ui_metachievement_craftcount_weaponsmith_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\CraftCount_Weaponsmithing1.png,,0,100,,,,Weaponsmithing,,,,,,,,,,,,,,
CraftCount_Weaponsmithing2,,,CraftOrRefining,,,CraftCount_Weaponsmithing,Crafting_Count,@ui_metachievement_craftcount_weaponsmith_title2,@ui_metachievement_craftcount_weaponsmith_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\CraftCount_Weaponsmithing1.png,,0,400,,,,Weaponsmithing,,,,,,,,,,,,,,
CraftCount_Weaponsmithing3,,,CraftOrRefining,,,CraftCount_Weaponsmithing,Crafting_Count,@ui_metachievement_craftcount_weaponsmith_title3,@ui_metachievement_craftcount_weaponsmith_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\CraftCount_Weaponsmithing1.png,,0,800,,,,Weaponsmithing,,,,,,,,,,,,,,
CraftCount_Weaponsmithing4,,,CraftOrRefining,,,CraftCount_Weaponsmithing,Crafting_Count,@ui_metachievement_craftcount_weaponsmith_title4,@ui_metachievement_craftcount_weaponsmith_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\CraftCount_Weaponsmithing1.png,,0,2000,,,,Weaponsmithing,,,,,,,,,,,,,,
CraftCount_Weaponsmithing5,true,META_CRAFTCOUNT_WEAPON5,CraftOrRefining,,,CraftCount_Weaponsmithing,Crafting_Count,@ui_metachievement_craftcount_weaponsmith_title5,@ui_metachievement_craftcount_weaponsmith_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\CraftCount_Weaponsmithing1.png,,0,4000,,,,Weaponsmithing,,,,,,,,,,,,,,
GathersTotalCount1,,,Gathering,,GathersTotalCount,,Gather_Count,@ui_metachievement_gatheringstotal_title1,@ui_metachievement_gatheringstotal_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\GathersTotalCount1.png,,0,5000,,,,None,,,,,,,,,,,,,,
GathersTotalCount2,,,Gathering,,,GathersTotalCount,Gather_Count,@ui_metachievement_gatheringstotal_title2,@ui_metachievement_gatheringstotal_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\GathersTotalCount1.png,,0,20000,,,,None,,,,,,,,,,,,,,
GathersTotalCount3,,,Gathering,,,GathersTotalCount,Gather_Count,@ui_metachievement_gatheringstotal_title3,@ui_metachievement_gatheringstotal_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\GathersTotalCount1.png,,0,50000,,,,None,,,,,,,,,,,,,,
GathersTotalCount4,,,Gathering,,,GathersTotalCount,Gather_Count,@ui_metachievement_gatheringstotal_title4,@ui_metachievement_gatheringstotal_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\GathersTotalCount1.png,,0,100000,,,,None,,,,,,,,,,,,,,
GathersTotalCount5,true,META_GATHER_TOTAL5,Gathering,,,GathersTotalCount,Gather_Count,@ui_metachievement_gatheringstotal_title5,@ui_metachievement_gatheringstotal_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\GathersTotalCount1.png,,0,175000,,,,None,,,,,,,,,,,,,,
Player_TotalKills1,false,META_TOTALKILLS1,TotalKills,,Player_TotalKills,,Player_Actions,@ui_metachievement_player_totalkills_title1,@ui_metachievement_player_totalkills_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\Player_TotalKills1.png,,0,1500,,,,,,,,,,ANY,ANY,Any,,,,,,
Player_TotalKills2,false,META_TOTALKILLS2,TotalKills,,,Player_TotalKills,Player_Actions,@ui_metachievement_player_totalkills_title2,@ui_metachievement_player_totalkills_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\Player_TotalKills1.png,,0,5000,,,,,,,,,,,,,,,,,,
Player_TotalKills3,false,META_TOTALKILLS3,TotalKills,,,Player_TotalKills,Player_Actions,@ui_metachievement_player_totalkills_title3,@ui_metachievement_player_totalkills_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\Player_TotalKills1.png,,0,15000,,,,,,,,,,,,,,,,,,
Player_TotalKills4,false,META_TOTALKILLS4,TotalKills,,,Player_TotalKills,Player_Actions,@ui_metachievement_player_totalkills_title4,@ui_metachievement_player_totalkills_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\Player_TotalKills1.png,,0,30000,,,,,,,,,,,,,,,,,,
Player_TotalKills5,false,META_TOTALKILLS5,TotalKills,,,Player_TotalKills,Player_Actions,@ui_metachievement_player_totalkills_title5,@ui_metachievement_player_totalkills_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\Player_TotalKills1.png,,0,50000,,,,,,,,,,,,,,,,,,
Emotes_UsedALot,false,META_EMOTES_COUNT,EmoteCount,,Emotes_UsedALot,,Player_Actions,@ui_metachievement_emotes_usedalot_title,@ui_metachievement_emotes_usedalot_generic_desc,@ui_metachievement_hidden_emotes_usedalot,OneHundred,,lyshineui\images\Icons\Achievements\Emotes_UsedALot.png,,0,100,,,,,,,,,,,,,,,,,,
Player_Deaths1,true,META_PLAYER_DEATHS1,PlayerDeath,,Player_Deaths1,,Player_Actions,@ui_metachievement_player_deaths_title1,@ui_metachievement_player_deaths_first_desc,@ui_metachievement_hidden_player_deaths1,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\Player_Deaths1.png,,0,1,,,,,,,,,,,,,,,,,,
Player_Deaths2,,,PlayerDeath,,,Player_Deaths1,Player_Actions,@ui_metachievement_player_deaths_title2,@ui_metachievement_player_deaths_generic_desc,@ui_metachievement_hidden_player_deaths1,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\Player_Deaths1.png,,0,25,,,,,,,,,,,,,,,,,,
Player_Deaths3,true,META_PLAYER_DEATHS3,PlayerDeath,,,Player_Deaths1,Player_Actions,@ui_metachievement_player_deaths_title3,@ui_metachievement_player_deaths_generic_desc,@ui_metachievement_hidden_player_deaths1,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\Player_Deaths1.png,,0,50,,,,,,,,,,,,,,,,,,
Player_RevivesAlly1,,,AllyRevival,,Player_RevivesAlly,,Player_Actions,@ui_metachievement_player_revivesally_title1,@ui_metachievement_player_revivesally_first_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\Player_RevivesAlly1.png,,0,1,,,,,,,,,,,,,,,,,,
Player_RevivesAlly2,,,AllyRevival,,,Player_RevivesAlly,Player_Actions,@ui_metachievement_player_revivesally_title2,@ui_metachievement_player_revivesally_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\Player_RevivesAlly1.png,,0,25,,,,,,,,,,,,,,,,,,
Player_RevivesAlly3,,,AllyRevival,,,Player_RevivesAlly,Player_Actions,@ui_metachievement_player_revivesally_title3,@ui_metachievement_player_revivesally_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\Player_RevivesAlly1.png,,0,50,,,,,,,,,,,,,,,,,,
Player_RevivesAlly4,,,AllyRevival,,,Player_RevivesAlly,Player_Actions,@ui_metachievement_player_revivesally_title4,@ui_metachievement_player_revivesally_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\Player_RevivesAlly1.png,,0,100,,,,,,,,,,,,,,,,,,
Player_RevivesAlly5,true,META_PLAYER_REVIVES5,AllyRevival,,,Player_RevivesAlly,Player_Actions,@ui_metachievement_player_revivesally_title5,@ui_metachievement_player_revivesally_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\Player_RevivesAlly1.png,,0,200,,,,,,,,,,,,,,,,,,
Camping_CreateCount,,,CampCreated,,Camping_CreateCount,,Camping,@ui_metachievement_camp_createcount_title,@ui_metachievement_camp_createcount_generic_desc,@ui_metachievement_hidden_generic,OneHundred,,lyshineui\images\Icons\Achievements\Camping_CreateCount.png,,0,15,,,,,,,,,,,,,,,,,,
Camping_Respawns1,,,Respawn,,Camping_Respawns,,Camping,@ui_metachievement_camp_respawns_title1,@ui_metachievement_camp_respawns_generic_desc,@ui_metachievement_hidden_generic,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\Camping_Respawns1.png,,0,5,,,,,,,,,,,,,,,,,,
Camping_Respawns2,,,Respawn,Camping_Respawns1,,Camping_Respawns,Camping,@ui_metachievement_camp_respawns_title2,@ui_metachievement_camp_respawns_generic_desc,@ui_metachievement_hidden_generic,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\Camping_Respawns1.png,,0,25,,,,,,,,,,,,,,,,,,
Camping_Respawns3,false,META_CAMPING_RESPAWNS3,Respawn,Camping_Respawns2,,Camping_Respawns,Camping,@ui_metachievement_camp_respawns_title3,@ui_metachievement_camp_respawns_generic_desc,@ui_metachievement_hidden_generic,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\Camping_Respawns1.png,,0,100,,,,,,,,,,,,,,,,,,
Camping_Crafting1,,,CampCrafting,,Camping_Crafting,,Camping,@ui_metachievement_camp_crafting_title1,@ui_metachievement_camp_crafting_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\Camping_Crafting_1.png,,0,25,,,,,,,,,,,,,,,,,,
Camping_Crafting2,,,CampCrafting,Camping_Crafting1,,Camping_Crafting,Camping,@ui_metachievement_camp_crafting_title2,@ui_metachievement_camp_crafting_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\Camping_Crafting_1.png,,0,250,,,,,,,,,,,,,,,,,,
Camping_Crafting3,,,CampCrafting,Camping_Crafting2,,Camping_Crafting,Camping,@ui_metachievement_camp_crafting_title3,@ui_metachievement_camp_crafting_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\Camping_Crafting_1.png,,0,500,,,,,,,,,,,,,,,,,,
Camping_Crafting4,,,CampCrafting,Camping_Crafting3,,Camping_Crafting,Camping,@ui_metachievement_camp_crafting_title4,@ui_metachievement_camp_crafting_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\Camping_Crafting_1.png,,0,2000,,,,,,,,,,,,,,,,,,
Camping_Crafting5,,,CampCrafting,Camping_Crafting4,,Camping_Crafting,Camping,@ui_metachievement_camp_crafting_title5,@ui_metachievement_camp_crafting_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\Camping_Crafting_1.png,,0,5000,,,,,,,,,,,,,,,,,,
Fishing_LostFish,,,FishCaught,,Fishing_LostFish,,Fishing,@ui_metachievement_fishing_lostfish_title,@ui_metachievement_fishing_lostfish_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Fishing_LostFish.png,,0,10,,,,,,false,,,,,,,,,,,,
Fishing_CaughtTotal1,,,FishCaught,,Fishing_CaughtTotal,,Fishing,@ui_metachievement_fishing_caughtcount_title1,@ui_metachievement_fishing_caughtcount_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\Fishing_CaughtTotal1.png,,0,50,,,,,,true,,,,,,,,,,,,
Fishing_CaughtTotal2,,,FishCaught,,,Fishing_CaughtTotal,Fishing,@ui_metachievement_fishing_caughtcount_title2,@ui_metachievement_fishing_caughtcount_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\Fishing_CaughtTotal1.png,,0,250,,,,,,true,,,,,,,,,,,,
Fishing_CaughtTotal3,,,FishCaught,,,Fishing_CaughtTotal,Fishing,@ui_metachievement_fishing_caughtcount_title3,@ui_metachievement_fishing_caughtcount_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\Fishing_CaughtTotal1.png,,0,1000,,,,,,true,,,,,,,,,,,,
Fishing_CaughtTotal4,,,FishCaught,,,Fishing_CaughtTotal,Fishing,@ui_metachievement_fishing_caughtcount_title4,@ui_metachievement_fishing_caughtcount_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\Fishing_CaughtTotal1.png,,0,5000,,,,,,true,,,,,,,,,,,,
Fishing_CaughtTotal5,false,META_FISHING_CAUGHT5,FishCaught,,,Fishing_CaughtTotal,Fishing,@ui_metachievement_fishing_caughtcount_title5,@ui_metachievement_fishing_caughtcount_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\Fishing_CaughtTotal1.png,,0,10000,,,,,,true,,,,,,,,,,,,
Fishing_ByWeight1,,,FishLengthOrWeight,,FishingByWeight,,Fishing,@ui_metachievement_fishingbyweight_title1,@ui_metachievement_fishingbyweight_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\FishByWeight1.png,,0,200,,,,,,false,,,,,,,,,,,,
Fishing_ByWeight2,,,FishLengthOrWeight,Fishing_ByWeight1,,FishingByWeight,Fishing,@ui_metachievement_fishingbyweight_title2,@ui_metachievement_fishingbyweight_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\FishByWeight1.png,,0,2000,,,,,,false,,,,,,,,,,,,
Fishing_ByWeight3,,,FishLengthOrWeight,Fishing_ByWeight2,,FishingByWeight,Fishing,@ui_metachievement_fishingbyweight_title3,@ui_metachievement_fishingbyweight_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\FishByWeight1.png,,0,4000,,,,,,false,,,,,,,,,,,,
Fishing_ByWeight4,,,FishLengthOrWeight,Fishing_ByWeight3,,FishingByWeight,Fishing,@ui_metachievement_fishingbyweight_title4,@ui_metachievement_fishingbyweight_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\FishByWeight1.png,,0,10000,,,,,,false,,,,,,,,,,,,
Fishing_ByWeight5,false,META_FISHING_BYWEIGHT5,FishLengthOrWeight,Fishing_ByWeight4,,FishingByWeight,Fishing,@ui_metachievement_fishingbyweight_title5,@ui_metachievement_fishingbyweight_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\FishByWeight1.png,,0,20000,,,,,,false,,,,,,,,,,,,
Fishing_ByLength1,,,FishLengthOrWeight,,FishingByLength,,Fishing,@ui_metachievement_fishingbylength_title1,@ui_metachievement_fishingbylength_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\Fishing_ByLength1.png,,0,250,,,,,,true,,,,,,,,,,,,
Fishing_ByLength2,,,FishLengthOrWeight,Fishing_ByLength1,,FishingByLength,Fishing,@ui_metachievement_fishingbylength_title2,@ui_metachievement_fishingbylength_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\Fishing_ByLength1.png,,0,1000,,,,,,true,,,,,,,,,,,,
Fishing_ByLength3,,,FishLengthOrWeight,Fishing_ByLength2,,FishingByLength,Fishing,@ui_metachievement_fishingbylength_title3,@ui_metachievement_fishingbylength_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\Fishing_ByLength1.png,,0,4000,,,,,,true,,,,,,,,,,,,
Refining_LeatherworkCount1,true,META_REFINING_LEATHERCOUNT1,CraftOrRefining,,Refining_LeatherworkCount,,Refining_Count,@ui_metachievement_refining_leatherwork_title1,@ui_metachievement_refining_leatherwork_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\Refining_LeatherworkCount1.png,,0,500,,,,Leatherworking,,,,,,,,,,,,,,
Refining_LeatherworkCount2,,,CraftOrRefining,,,Refining_LeatherworkCount,Refining_Count,@ui_metachievement_refining_leatherwork_title2,@ui_metachievement_refining_leatherwork_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\Refining_LeatherworkCount1.png,,0,2000,,,,Leatherworking,,,,,,,,,,,,,,
Refining_LeatherworkCount3,,,CraftOrRefining,,,Refining_LeatherworkCount,Refining_Count,@ui_metachievement_refining_leatherwork_title3,@ui_metachievement_refining_leatherwork_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\Refining_LeatherworkCount1.png,,0,5000,,,,Leatherworking,,,,,,,,,,,,,,
Refining_LeatherworkCount4,,,CraftOrRefining,,,Refining_LeatherworkCount,Refining_Count,@ui_metachievement_refining_leatherwork_title4,@ui_metachievement_refining_leatherwork_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\Refining_LeatherworkCount1.png,,0,10000,,,,Leatherworking,,,,,,,,,,,,,,
Refining_LeatherworkCount5,true,META_REFINING_LEATHERCOUNT5,CraftOrRefining,,,Refining_LeatherworkCount,Refining_Count,@ui_metachievement_refining_leatherwork_title5,@ui_metachievement_refining_leatherwork_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\Refining_LeatherworkCount1.png,,0,15000,,,,Leatherworking,,,,,,,,,,,,,,
Refining_SmeltingCount1,true,META_REFINING_SMELTINGCOUNT1,CraftOrRefining,,Refining_SmeltingCount,,Refining_Count,@ui_metachievement_refining_smelt_title1,@ui_metachievement_refining_smelt_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\Refining_SmeltingCount1.png,,0,300,,,,Smelting,,,,,,,,,,,,,,
Refining_SmeltingCount2,,,CraftOrRefining,,,Refining_SmeltingCount,Refining_Count,@ui_metachievement_refining_smelt_title2,@ui_metachievement_refining_smelt_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\Refining_SmeltingCount1.png,,0,2000,,,,Smelting,,,,,,,,,,,,,,
Refining_SmeltingCount3,,,CraftOrRefining,,,Refining_SmeltingCount,Refining_Count,@ui_metachievement_refining_smelt_title3,@ui_metachievement_refining_smelt_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\Refining_SmeltingCount1.png,,0,4000,,,,Smelting,,,,,,,,,,,,,,
Refining_SmeltingCount4,,,CraftOrRefining,,,Refining_SmeltingCount,Refining_Count,@ui_metachievement_refining_smelt_title4,@ui_metachievement_refining_smelt_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\Refining_SmeltingCount1.png,,0,8000,,,,Smelting,,,,,,,,,,,,,,
Refining_SmeltingCount5,true,META_REFINING_SMELTINGCOUNT5,CraftOrRefining,,,Refining_SmeltingCount,Refining_Count,@ui_metachievement_refining_smelt_title5,@ui_metachievement_refining_smelt_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\Refining_SmeltingCount1.png,,0,14000,,,,Smelting,,,,,,,,,,,,,,
Refining_StonecuttingCount1,true,META_REFINING_STONECOUNT1,CraftOrRefining,,Refining_StonecuttingCount,,Refining_Count,@ui_metachievement_refining_stonecut_title1,@ui_metachievement_refining_stonecut_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\Refining_StonecuttingCount1.png,,0,500,,,,Stonecutting,,,,,,,,,,,,,,
Refining_StonecuttingCount2,,,CraftOrRefining,,,Refining_StonecuttingCount,Refining_Count,@ui_metachievement_refining_stonecut_title2,@ui_metachievement_refining_stonecut_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\Refining_StonecuttingCount1.png,,0,2000,,,,Stonecutting,,,,,,,,,,,,,,
Refining_StonecuttingCount3,,,CraftOrRefining,,,Refining_StonecuttingCount,Refining_Count,@ui_metachievement_refining_stonecut_title3,@ui_metachievement_refining_stonecut_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\Refining_StonecuttingCount1.png,,0,4000,,,,Stonecutting,,,,,,,,,,,,,,
Refining_StonecuttingCount4,,,CraftOrRefining,,,Refining_StonecuttingCount,Refining_Count,@ui_metachievement_refining_stonecut_title4,@ui_metachievement_refining_stonecut_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\Refining_StonecuttingCount1.png,,0,8000,,,,Stonecutting,,,,,,,,,,,,,,
Refining_StonecuttingCount5,true,META_REFINING_STONECOUNT5,CraftOrRefining,,,Refining_StonecuttingCount,Refining_Count,@ui_metachievement_refining_stonecut_title5,@ui_metachievement_refining_stonecut_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\Refining_StonecuttingCount1.png,,0,14000,,,,Stonecutting,,,,,,,,,,,,,,
Refining_WeavingCount1,true,META_REFINING_WEAVING1,CraftOrRefining,,Refining_WeavingCount,,Refining_Count,@ui_metachievement_refining_weaving_title1,@ui_metachievement_refining_weaving_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\Refining_WeavingCount1.png,,0,250,,,,Weaving,,,,,,,,,,,,,,
Refining_WeavingCount2,,,CraftOrRefining,,,Refining_WeavingCount,Refining_Count,@ui_metachievement_refining_weaving_title2,@ui_metachievement_refining_weaving_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\Refining_WeavingCount1.png,,0,1000,,,,Weaving,,,,,,,,,,,,,,
Refining_WeavingCount3,,,CraftOrRefining,,,Refining_WeavingCount,Refining_Count,@ui_metachievement_refining_weaving_title3,@ui_metachievement_refining_weaving_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\Refining_WeavingCount1.png,,0,4000,,,,Weaving,,,,,,,,,,,,,,
Refining_WeavingCount4,,,CraftOrRefining,,,Refining_WeavingCount,Refining_Count,@ui_metachievement_refining_weaving_title4,@ui_metachievement_refining_weaving_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\Refining_WeavingCount1.png,,0,8000,,,,Weaving,,,,,,,,,,,,,,
Refining_WeavingCount5,true,META_REFINING_WEAVING5,CraftOrRefining,,,Refining_WeavingCount,Refining_Count,@ui_metachievement_refining_weaving_title5,@ui_metachievement_refining_weaving_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\Refining_WeavingCount1.png,,0,14000,,,,Weaving,,,,,,,,,,,,,,
Refining_Woodwork1,true,META_REFINING_WOOD1,CraftOrRefining,,Refining_Woodwork,,Refining_Count,@ui_metachievement_refining_wood_title1,@ui_metachievement_refining_wood_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\Refining_Woodwork1.png,,0,500,,,,Woodworking,,,,,,,,,,,,,,
Refining_Woodwork2,,,CraftOrRefining,,,Refining_Woodwork,Refining_Count,@ui_metachievement_refining_wood_title2,@ui_metachievement_refining_wood_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\Refining_Woodwork1.png,,0,2000,,,,Woodworking,,,,,,,,,,,,,,
Refining_Woodwork3,,,CraftOrRefining,,,Refining_Woodwork,Refining_Count,@ui_metachievement_refining_wood_title3,@ui_metachievement_refining_wood_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\Refining_Woodwork1.png,,0,4000,,,,Woodworking,,,,,,,,,,,,,,
Refining_Woodwork4,,,CraftOrRefining,,,Refining_Woodwork,Refining_Count,@ui_metachievement_refining_wood_title4,@ui_metachievement_refining_wood_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\Refining_Woodwork1.png,,0,8000,,,,Woodworking,,,,,,,,,,,,,,
Refining_Woodwork5,true,META_REFINING_WOOD5,CraftOrRefining,,,Refining_Woodwork,Refining_Count,@ui_metachievement_refining_wood_title5,@ui_metachievement_refining_wood_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\Refining_Woodwork1.png,,0,14000,,,,Woodworking,,,,,,,,,,,,,,
Lore_PagesCount_Brightwood,,,LorePages,,,,Lore_Pages,@ui_metachievement_lore_pagescount_brightwood_title,@ui_metachievement_lore_pagescount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Lore_PagesCount_Brightwood.png,,0,,,,Topic_02_Brightwood,,,,,,,,,,,,,,,
Lore_PagesCount_CutlassKeys,,,LorePages,,,,Lore_Pages,@ui_metachievement_lore_pagescount_cutlasskeys_title,@ui_metachievement_lore_pagescount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Lore_PagesCount_CutlassKeys.png,,0,,,,Topic_10_CutlassKeys,,,,,,,,,,,,,,,
Lore_PagesCount_Ebonscale Reach,,,LorePages,,,,Lore_Pages,@ui_metachievement_lore_pagescount_ebonscale_title,@ui_metachievement_lore_pagescount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Lore_PagesCount_Ebonscale_Reach.png,,0,,,,Topic_08_EbonscaleReach,,,,,,,,,,,,,,,
Lore_PagesCount_Edengrove,,,LorePages,,,,Lore_Pages,@ui_metachievement_lore_pagescount_edengrove_title,@ui_metachievement_lore_pagescount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Lore_PagesCount_Edengrove.png,,0,,,,Topic_14_Edengrove,,,,,,,,,,,,,,,
Lore_PagesCount_Everfall,,,LorePages,,,,Lore_Pages,@ui_metachievement_lore_pagescount_everfall_title,@ui_metachievement_lore_pagescount_generic_desc,,OneHundred,,lyshineui\images\Icons\Achievements\Lore_PagesCount_Everfall.png,,0,,,,Topic_04_Everfall,,,,,,,,,,,,,,,
