SpellID,StatusEffects,StatusEffectDurations,Revive,Siphon,AttachToOwner,StickWhenAttached,StoreOffsetWhenStuckToGDE,UseDirectTargetAsAttachOwner,SpawnSecondaryOnElapsed,SpawnSecondaryOnCollision,EndOnCasterDeath,IgnoreTargetIfAtDeathsDoor,IgnoreTargetIfDead,UseCameraTargetLock,TrackNumInVolume,ClearOnExit,ClearOnEnd,ManaCost,UseStatusEffectDuration,Duration,DurationScaling,Height,Length,Radius,InnerRadius,RadiusScaling,MaxRadiusScaling,CastDistance,CastHeight,CastRadius,ConeAngle,ConeWidth,ChannelTime,ChainDelayDuration,MaxChainNum,UseChainCasterPaperdoll,SpawnBeamCasterJoint,NumToSpawn,NumToSpawnBeforeFail,SpawnRate,SpawnAngle,EvenlyDistributeMeteorSpawns,SecondarySpellProjectileLaunchAngles,SecondaryProjectileLaunchMinZSpeeds,SecondaryProjectileLaunchMaxZSpeeds,SecondaryProjectileLaunchZOffset,IgnoreRotationForSecondaryProjectileLaunchZSpd,ScaleWithCharacterBoundingBox,ScaleWithDynamicScale,TargetTypes,SpellTypes,CastingTypes,HitAiTarget,OverrideTargetForAiThreat,ShapeTypes,DamageType,CheckObstructions,IgnoreOverheadCollision,IgnoreStructures,IgnoreSelf,IsUnaffiliated,WeaponSlotOverride,RangedAttackProfile,RangedAttackName,FireJointName,ProjPosOffsetX,ProjPosOffsetY,ProjPosOffsetZ,ProjRotOffsetX,ProjRotOffsetY,ProjRotOffsetZ,CharRelPosOffsetX,CharRelPosOffsetY,CharRelPosOffsetZ,CharRelRotOffsetX,CharRelRotOffsetY,CharRelRotOffsetZ,ProjRaycastOrientation,BaseDamage,DamageTable,DamageTableRow,AbilityId,TargetAbilityCondition,BeamEffect,IndicatorVFX,SpellPrefabPath,SecondaryPrefabPath,SecondarySpellID,TertiaryPrefabPath,TertiarySpellID
Isabella_Phase2_SwoopTarget,AI_Isabella_Phase2_SwoopTargetMarker,,,,,,,,,,true,true,true,,,false,false,,true,150,,5,,1,,,,2,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,,,,true,,,,,AI_Ranged_AOE,Basic,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/isabella_phase2_touchofcorruption,,,,
Lost_Siren_LightningStorm,,,,,true,,,,,,true,,,,,true,true,,false,6000,,5,,0,,,,0,20,16,,,0,,,,,,,700,,,,,,,,,,Enemy,Elemental,Meteor,,,,Lightning,,true,,,,,AI_Ranged_AOE,Meteor,,,,,,,,,,,,,,,,LostSirenDamageTable,Spell_CallLightningStorm,,,,,Characters/SpellSlices/spell_meteor_spawn_lightning_storm,Characters/SpellSlices/lost_siren_lightning_strike,,,
Lost_Siren_LightningBurstSelf,,,,,,,,,,,,,,,,true,true,,false,5000,,5,,1.5,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,Lightning,,true,,,,,,,,,,,,,,,,,,,,,,LostSirenDamageTable,Spell_CallLightningBurst,,,,,Characters/SpellSlices/lost_siren_lightning_strike,,,,
Lost_Siren_Spawn,,,,,,,,,,,,,,,,true,true,,false,5000,,5,,5,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,Lightning,,true,,,,,,,,,,,,,,,,,,,,,,LostSirenDamageTable,Spell_Spawn,,,,,Characters/SpellSlices/lost_siren_spawn_strike,,,,
Lost_Siren_LightningBurst,,,,,,,,,,,true,,,,,true,true,,false,600,,5,,0,,,,12,20,3,,,0,,,,,,,200,,,,,,,,,,Enemy,Elemental,Meteor,,,,Lightning,,true,,,,,AI_Ranged_AOE,Meteor,,,,,,,,,,,,,,,,LostSirenDamageTable,Spell_CallLightningBurst,,,,,Characters/SpellSlices/spell_meteor_spawn_lightning_storm,Characters/SpellSlices/lost_siren_lightning_strike,,,
Lost_Siren_SummonBallLightning,,,,,,,,,,,true,,,,,false,false,,false,-1,,5,,0,,,,20,20,5,,,0,,,,,1,1,150,,,,,,,,,,Enemy,Elemental,Meteor,,,,,,true,,,,,AI_Ranged_AOE,Meteor,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/siren_ball_lightning,,,,
Lost_Siren_ChainLightning,AI_SirenChainLightningDamage,,,,true,,,,,,,true,true,,,false,false,,true,,,,,5,,,,,,,,,,0.3,5,,,,,,,,,,,,,,,Enemy,Elemental,Chain,,,Sphere,Lightning,true,,,true,,,,,,,,,,,,,,,,,,,,,,,,wFX_Lightning_Range.Chain,,Items/Weapons/spell_aoe_leadership_enemy,,,,
Lost_Siren_Cleanup,,,,,,,,,,,true,,,,,true,true,,false,5000,,25,,50,,,,12,0,,,,0,,,,,,,,,,,,,,,,,Friend,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/siren_clear_spears,,,,
Ball_Lightning_ChainLightning,AI_BallLightningChainDamage,,,,true,,,,,,,true,true,,,false,false,,true,,,,,5,,,,,,,,,,0.3,5,,,,,,,,,,,,,,,All,Elemental,Chain,,,Sphere,Lightning,true,,,true,,,,,,,,,,,,,,,,,,,,,,,,wFX_Lightning_Range.Chain,,Items/Weapons/spell_aoe_leadership_enemy,,,,
AI_Thorpe_Summon_Darkness_Ogre,,,,,,,,,,,true,,,,,true,false,,false,-1,,5,,12,,,,30,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,AI_Ranged_AOE,Basic,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/thorpe_summon_darkness_ogre,,,,
AI_Thorpe_Summon_Darkness_Bear,,,,,,,,,,,true,,,,,true,false,,false,-1,,5,,12,,,,30,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,AI_Ranged_AOE,Basic,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/thorpe_summon_darkness_bear,,,,
AI_Thorpe_Darkness_Calls,AI_Thorpe_Darkness_Calls_Corruption,,,,,,,,,,true,,,,,true,true,,false,16000,,5,,4.2,,,,30,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,Corruption,,true,,,,,AI_Ranged_AOE,AlignSpawnsWithTerrain,,,,,,,,,,,,,,,,DamnedCommanderFireDamageTable,Attack_Darkness_Calls,,,,,Characters/SpellSlices/thorpe_darkness_calls,,,,
AI_Thorpe_Core_Explosion,,,,,,,,,,,true,,,,,true,true,,false,5000,,5,,5,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,Corruption,,true,,,,,,,,,,,,,,,,,,,,,,DamnedCommanderFireDamageTable,Attack_Core_Explosion,,,,,Characters/SpellSlices/thorpe_core_explosion,,,,
AI_Thorpe_Flame_Wall,AI_Thorpe_Wall_Burn,,,,,,,,,,true,,,,,true,true,,false,16000,,5,,4.9,3.6,,,30,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,SquareToroid,Fire,,true,,,,,AI_Ranged_AOE,AlignSpawnsWithTerrain,,,,,,,,,,,,,,,,DamnedCommanderFireDamageTable,Attack_Flame_Wall,,,,,Characters/SpellSlices/thorpe_flame_wall,,,,
AI_Thorpe_Force_Grab,,,,,true,true,true,,,,true,,,,,false,true,,false,3500,,,,3,,,,,,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,Corruption,,true,,,,,,,,,,,,,,,,,,,,,,DamnedCommanderFireDamageTable,Attack_Force_Grab,,,,,Characters/SpellSlices/thorpe_force_grab,,,,
AI_Thorpe_Force_Grab_Attach,AI_Thorpe_Force_Grab_Attach,,,,,,,,,,true,,,,,false,false,,true,,,5,,2,,,,30,20,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,ClosestTargetInAoe,,,Cylinder,,,true,,true,,,AI_Ranged_AOE,Basic,,,,,,,,,,,,,,,,DamnedCommanderFireDamageTable,Attack_Force_Grab_Attach,,,,,Characters/SpellSlices/thorpe_force_grab_attach,,,,
AI_Thorpe_Fire_Trail,,,,,,,,,,,true,,,,,true,true,,false,600,,5,,1,,,,0,5,0,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Burnout,,,Sphere,Fire,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,Items/Weapons/spell_aoe_leadership,,AI_Thorpe_Fire_Trail_Spawn,,
AI_Thorpe_Fire_Trail_Spawn,AI_Thorpe_Burn_Apply,,,,,,,,,,true,,,,,false,false,,true,8000,,5,,1,,,,1,5,0,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,Fire,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/thorpe_fire_trail,,,,
AI_Thorpe_Hunger_Of_The_Void,,,,,true,true,true,,,,true,,,,,false,false,,false,6000,,1,,1,,,,0,1,,,,5.5,,,,,1,1,,,,,,,,,,,Enemy,Elemental,BeamAttack,,,NoShape,,,true,,true,,,,,,,,,,,,1.35,0.225,1.725,0,0,0,,,DamnedCommanderFireDamageTable,Attack_Hunger_Of_The_Void,,,,,Characters/SpellSlices/thorpe_hunger_of_the_void,,,,
Tendril_Burrow_Strike,,,,,,,,,,,,,,,,,true,,false,3000,,4,,0.75,,,,,,,,,0,,,,,,,,,,,,,,,,,Enemy,Ability,AoE,,,Cylinder,,,true,,,,,AI_Ranged_AOE,Basic,,,,,,,,,,,,,,,,TendrilCorruptedDamageTable,Attack_BurrowStrike,,,,,Characters/SpellSlices/Tendril_BurrowStrike,,,,
Acolyte_Summon_Mine_L,,,,,,,,,,,,,,,,true,true,,false,500,,1,,0,,,,12,4,0.1,,,0,,,,,,,500,,,,,,,,,,Enemy,Elemental,Meteor,,,,,,true,,,,,AI_Ranged_AOE,AlignSpawnsWithTerrain,,,,,,,,2,-3,,,,,,,DamnedAcolyteDamageTable,Acolyte_Mine_AOE,,,,,Characters/SpellSlices/spell_meteor_spawn_acolyte_mine,Characters/SpellSlices/Acolyte_Corruption_Mine_Spell,,,
Acolyte_Summon_Mine_R,,,,,,,,,,,,,,,,true,true,,false,500,,1,,0,,,,12,4,0.1,,,0,,,,,,,500,,,,,,,,,,Enemy,Elemental,Meteor,,,,,,true,,,,,AI_Ranged_AOE,AlignSpawnsWithTerrain,,,,,,,,-2,-3,,,,,,,DamnedAcolyteDamageTable,Acolyte_Mine_AOE,,,,,Characters/SpellSlices/spell_meteor_spawn_acolyte_mine,Characters/SpellSlices/Acolyte_Corruption_Mine_Spell,,,
Legion_Signifer_Inspire,Legion_Inspire_Buff,,,,true,,,,,,true,,,,,false,false,,true,8000,,5,,10,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Friend,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/Legion_Signifer_Inspire,,,,
Legion_Signifer_HeroOfLegion,Legion_HeroOfLegion_Buff,,,,true,,,,,,true,,,,,true,true,,false,20000,,,,40,,,,,,,,,20,20,1,true,,,,,,,,,,,,,,All,Elemental,Chain,,,Sphere,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,cFX_npc_LegionSignifer.HOL_Tether,,Items/Weapons/spell_aoe_legion_hero,,,,
Legion_Signifer_CorruptedBlast,,,,,,,,,,,,,,,,true,true,,false,5000,,3,,3,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,LegionSigniferDamageTable,Signifer_CorruptedBlast,,,,,Characters/SpellSlices/Legion_Signifer_Blast,,,,
Legion_HeroOfLegion_Shockwave,,,,,true,,,,,,,,,,,true,true,,false,300,,2,,2,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Ability,AoE,,,Sphere,,,true,,true,,,,,,,,,,,,,,,,,,,,LegionSigniferDamageTable,Signifer_HeroOfLegion_Shockwave,,,,,Characters/SpellSlices/Legion_Signifer_HeroOfLegion_Shockwave,,,,
Legion_Legionnaire_CorruptedPhalanx,,,,,,,,,,,false,,,,,false,false,,false,10000,,1,0.3,1.5,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Ability,AoE,,,Box,,,true,,true,,,,,,,,,,,,,,,,,,,,LegionLegionnaireDamageTable,Legionnaire_CorruptedPhalanx,,,,,Characters/SpellSlices/Legion_Legionnaire_CorruptedPhalanx_2,,,,
Legion_Legionnaire_PhantomStrike,,,,,,,,,,,false,,,,,false,false,,false,10000,,2.4,,0.4,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Ability,AoE,,,Capsule,,,true,,true,,,,,,,,,,,,,,,,,,,,LegionLegionnaireDamageTable,Legionnaire_PhantomStrike,,,,,Characters/SpellSlices/Legion_Legionnaire_PhantomStrike,,,,
Legion_Legionnaire_PhantomStrike_L,,,,,,,,,,,false,,,,,false,false,,false,10000,,2.4,,0.4,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Ability,AoE,,,Capsule,,,true,,true,,,,,,,,,,,,,,,,,,,,LegionLegionnaireDamageTable,Legionnaire_PhantomStrike,,,,,Characters/SpellSlices/Legion_Legionnaire_PhantomStrike_L,,,,
Legion_Sagittarii_ShadowStep,,,,,,,,,,,,,,,,false,false,,true,10000,,1,,1,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/Legion_Sagittarii_ShadowFortress,,,,
Legion_Sagittarii_FireRain,,,,,,,,,,,true,,,,,true,true,,false,1200,,0,,0,,,,12,12,0.6,,,0,,,,,,,1200,,,,,,,,,,Enemy,Elemental,Meteor,,,,,,true,,,,,AI_Ranged_AOE,Meteor,,,,,,,,,,,,,,ZNegative,,LegionSagittariiDamageTable,Sagittarii_FireRain,,,,,Characters/SpellSlices/spell_meteor_spawn_legion_firerain,Characters/SpellSlices/Legion_Sagittarii_FireRain_Arrow,,,
Legion_Sagittarii_StickyBomb,,,,,,,,,,,,,,,,,true,,false,10000,,,,0.5,,,,10,,,,,0,,,,,,,,,,,,,,,,,Enemy,Ability,Projectile,,,,,,true,,,,,AI_Legion,StickyBomb,,,,,,,,,,,,,,,,LegionSagittariiDamageTable,Sagittarii_NoDamage,,,,,Items/Weapons/legion_arrow_projectile_stickybomb,Characters/SpellSlices/Legion_StickyBomb_Explosion,Legion_Sagittarii_StickyBombExplosion,,
Legion_Sagittarii_StickyBombExplosion,,,,,true,true,true,,,,,,,,,true,true,,false,3000,,,,2.5,,,,,,,,,0,,,,,,,,,,,,,,,,,Enemy,Ability,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Legion_Crassus_CorruptedPhalanx,,,,,,,,,,,false,,,,,false,false,,false,10000,,2,1,3.5,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Ability,AoE,,,Box,,,true,,true,,,,,,,,,,,,,,,,,,,,LegionLegionnaireDamageTable,Legionnaire_CorruptedPhalanx,,,,,Characters/SpellSlices/Legion_Crassus_CorruptedPhalanx_4,,,,
Legion_Crassus_FireRain,,,,,,,,,,,true,,,,,true,true,,false,1200,,0,,0,,,,25,25,1,,,0,,,,,,,1200,,,,,,,,,,Enemy,Elemental,Meteor,,,,,,true,,,,,AI_Ranged_AOE,Meteor,,,,,,,,,,,,,,ZNegative,,LegionGeneralCrassusBossDamageTable,Crassus_FireRain,,,,,Characters/SpellSlices/spell_meteor_spawn_legion_crassus_firerain,Characters/SpellSlices/Legion_Crassus_FireRain_Arrow,,,
Legion_Crassus_Transform_Blast_1,,,,,,,,,,,,,,,,true,true,,false,5000,,1,,1,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,LegionGeneralCrassusBossDamageTable,Crassus_Transmutation_1,,,,,Characters/SpellSlices/Legion_Crassus_Transform_Blast_1,,,,
Legion_Crassus_Transform_Blast_2,,,,,,,,,,,,,,,,true,true,,false,5000,,3,,3,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,LegionGeneralCrassusBossDamageTable,Crassus_Transmutation_2,,,,,Characters/SpellSlices/Legion_Crassus_Transform_Blast_2,,,,
Legion_Crassus_HeroOfLegion,,,,,,,,,,,,,,,,true,true,,false,5000,,3,,66,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Friend,Elemental,AoE,,,Sphere,,,true,,true,,,,,,,,,,,,,,,,,,,,,,,,,,Items/Weapons/spell_aoe_legion_crassus_hero,,,,
Legion_Crassus_PhantomStrike,,,,,,,,,,,false,,,,,false,false,,false,10000,,2.4,,0.6,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Ability,AoE,,,Capsule,,,true,,true,,,,,,,,,,,,,,,,,,,,LegionLegionnaireDamageTable,Legionnaire_PhantomStrike,,,,,Characters/SpellSlices/Legion_Crassus_PhantomStrike,,,,
Legion_Crassus_PhantomStrike_L,,,,,,,,,,,false,,,,,false,false,,false,10000,,2.4,,0.6,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Ability,AoE,,,Capsule,,,true,,true,,,,,,,,,,,,,,,,,,,,LegionLegionnaireDamageTable,Legionnaire_PhantomStrike,,,,,Characters/SpellSlices/Legion_Crassus_PhantomStrike_L,,,,
Legion_Crassus_StickyBomb,,,,,,,,,,,,,,,,,true,,false,10000,,,,0.5,,,,10,,,,,0,,,,,,,,,,,,,,,,,Enemy,Ability,Projectile,,,,,,true,,,,,AI_Legion,StickyBomb,,,,,,,,,,,,,,,,LegionSagittariiDamageTable,Sagittarii_NoDamage,,,,,Characters/SpellSlices/legion_crassus_arrow_projectile_stickybomb,Characters/SpellSlices/Legion_Crassus_StickyBomb_Explosion,Legion_Crassus_StickyBombExplosion,,
Legion_Crassus_StickyBombExplosion,,,,,true,true,true,,,,,,,,,true,true,,false,3000,,,,1.5,,,,,,,,,0,,,,,,,,,,,,,,,,,Enemy,Ability,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Legion_Crassus_CorruptedBlast,,,,,,,,,,,,,,,,true,true,,false,5000,,3,,6,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,LegionGeneralCrassusBossDamageTable,Signifer_CorruptedBlast,,,,,Characters/SpellSlices/Legion_Crassus_Blast,,,,
CorruptedLegion_Cyclops_Bloodbath,,,,,,,,,,,true,,,,,true,true,,false,1000,,5,,5,,,,0,0,,,,,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,false,false,,true,,,,,,,,,,,,,,,,,,,,CorruptedLegion_Cyclops_DamageTable,Spell_Bloodbath,,,,,Characters/SpellSlices/CorruptedLegion_Cyclops_Bloodbath,,,,
CorruptedLegion_Cyclops_Doomfist,,,,,,,,,,,false,,,,,false,false,,true,1000,,1,,1,,,,0,0,,,,,,,,,,,,,,,,,,,,,Enemy,Elemental,Projectile,,,Sphere,,false,false,,true,,,AI_Legion,CorruptedLegion_Cyclops_Doomfist,left_hand_attachment,,,,90,,,,,,,,,,,CorruptedLegion_Cyclops_DamageTable,Doomfist,,,,,Characters/SpellSlices/CorruptedLegion_Cyclops_Doomfist,,,,
CorruptedLegion_Cyclops_Bloodshot,,,,,,,,,,,,,,,,false,false,,false,6000,,1,,1,,,,0,1,,,,0,,,,,1,1,,,,,,,,,,,Enemy,Elemental,BeamAttack,,,NoShape,,,true,,true,,,,,,,,,,,,,,,,,,,,CorruptedLegion_Cyclops_DamageTable,Bloodshot,,,,,Characters/SpellSlices/Cyclops_BloodShot_Beam,,,,
CorruptedLegion_Cyclops_RollingBlockade_End,,,,,,,,,,,false,,,,,false,false,,false,1000,,,,4,,,,30,,,,,,,,,,,,,,,,,,,,,,Enemy,Elemental,Projectile,,,,,false,true,,false,,,AI_Legion,CorruptedLegion_Cyclops_RollingBlockade_End,,,,,,,,,,,,,,,,CorruptedLegion_Cyclops_DamageTable,Rolling_Blockade_Ender,,,,,Characters/SpellSlices/CorruptedLegion_Cyclops_RollingBlockade_End.slice,,,,
AI_AnubianGuardian_BruteBoss_BurningCharge_Marker,AI_AnubianGuardian_BruteBoss_TargetMarker,,,,,,,,,,true,true,true,,,false,false,,true,150,,5,,1,,,,2,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Direct,,,,,,true,,,,,AI_Ranged_AOE,Basic,,,,,,,,,,,,,,,,,,,,,,Items/Weapons/spell_aoe_leadership,,,,
AI_AnubianGuardian_BruteBoss_BurningCharge,,,,,true,true,true,,,,true,,,,,true,true,,false,-1,,5,,1,,,,0,5,0,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Burnout,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/spell_meteor_spawn_elite,,AI_AnubianGuardian_BruteBoss_BurningCharge_Spawn,,
AI_AnubianGuardian_BruteBoss_BurningCharge_Spawn,,,,,,,,,,,true,,,,,true,true,,false,-1,,5,,2,,,,5,5,0,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/AnubianGuardian_Brute_Boss_BurningCharge,,,,
AI_AnubianGuardian_BruteBoss_DivineRage,,,,,,,,,,,true,,,,,true,true,,false,3800,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/AnubianGoliaths/AI_AnubianGuardian_Brute_DivineRage,,,,
AnubianGuardian_Brute_Boss_InfernoSlam,,,,,,,,,,,,,,,,false,false,,false,3000,,2,,1.5,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Ability,AoE,,,Cylinder,,,true,,true,,,,,,,,,,,,0.5,2.5,,,,,,,AnubianGuardian_BruteDamageTable,Boss_InfernoSlam_Fire,,,,,Characters/SpellSlices/AnubianGuardian_Brute_Boss_InfernoSlam_Fire,,,,
AnubianGuardian_Brute_Shockwave,,,,,,,,,,,,,,,,false,false,,false,800,,2,,4.85,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Ability,AoE,,,Cylinder,,,true,,true,,,,,,,,,,,,,,,,,,,,AnubianGuardian_BruteDamageTable,Brute_Shockwave,,,,,Characters/SpellSlices/AnubianGuardian_Brute_SlowShockwave,,,,
AnubianGuardian_Goliaths_Death_Tracker,,,,,,,,,,,false,,,,,true,true,,false,15000,,5,,60,,,,,,,,,0,,,,,,,,,,,,,,,,,Friendly,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/anubiangoliaths/ai_goliaths_death_Tracker,,,,
AnubianGuardian_Horus_Boss_SunBlastSnipe,,,,,,,,,,,,,,,,true,true,,false,25000,,5,,2,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,AI_Ranged_AOE,Basic,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/AnubianGuardian_Horus_Snipe_AOE_Explosion,,,,
AnubianGuardian_Horus_Boss_Divine_Doom,,,,,,,,,,,true,,,,,true,true,,false,3000,,2,,4,,,,4.25,3,0,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/anubiangoliaths/ai_horus_goliath_divine_doom_explosion,,,,
AnubianGuardian_Horus_Boss_Explosion,,,,,,,,,,,true,,,,,true,true,,false,6000,,5,,7,,,,12,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,GoliathHorusBossDamageTable,Boss_Instrument_Of_Judgement,,,,,Characters/SpellSlices/anubiangoliaths/ai_horus_goliath_instrumentexplosion,,,,
AnubianGuardian_Horus_Boss_Instrument_Of_Judgement,AI_AnubianGuardian_HorusBoss_InstrumentOfJudgement_Tracking,,,,true,,,,,,true,,,,,true,true,,true,25000,,5,,50,,,,0,0,,,,0,3,1,,Wings_BND,,,,,,,,,,,,,Enemy,Elemental,Chain,true,,Sphere,,,true,,true,,,AI_Ranged_AOE,Basic,,,,,,,,,,,,,,,,,,,,cfx_npc_AncientAnubianHorus.InstrumentOfJudgement_beam,,Items/Weapons/spell_aoe_leadership_enemy,,,,
AnubianGuardian_Horus_Boss_Sun_Disk,,,,,,,,,,,true,,,,,true,true,,false,-1,,5,,2,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Characters/SpellSlices/anubiangoliaths/ai_horus_goliath_sun_disk,,,,
AnubianGuardian_Horus_Boss_MultiSun_Fire,,,,,false,,,,,,true,,,,,false,false,,false,6000,,5,,,,,,0,5,,,,0,,,,,,,,,,,,,,,,,Enemy,Ability,AoE,,,,,,true,,true,,,,,,,,,,,,,,,,,,,,GoliathHorusBossDamageTable,Spear_MultiSun_Fire,,,,,Characters/SpellSlices/AnubianGuardian_Horus_MultiSun_Fire,,,,
AnubianGuardian_Horus_Boss_MultiSun_Fire_Apply,AI_AnubianGuardian_Horus_MultiSun_StatusEffect_Fire,,,,,,,,,,true,,,,,false,false,,true,2000,,10,,80,,,,12,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/AnubianGuardian_Horus_MultiSun_Fire_Apply,,,,
AnubianGuardian_Horus_Boss_MultiSun,,,,,false,,,,,,true,,,,,false,false,,false,6000,,5,,,,,,0,5,,,,0,,,,,,,,,,,,,,,,,Enemy,Ability,AoE,,,NoShape,,,true,,true,,,AI_Ranged_AOE,Basic,,,,,,,,,,5,,,,,,GoliathHorusBossDamageTable,,,,,,Characters/SpellSlices/AnubianGuardian_Horus_MultiSun_Sun_DownBeam,,,,
AnubianGuardian_Horus_Boss_MultiSun_Apply,AI_AnubianGuardian_Horus_MultiSun_StatusEffect,,,,,,,,,,true,,,,,false,false,,true,2000,,10,,80,,,,12,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/AnubianGuardian_Horus_MultiSun_Apply,,,,
AnubianGuardian_Horus_Boss_CircleOfFlame,,,,,,,,,,,,,,,,false,false,,false,2500,,5,,5,,,,,,,,,0,,,,,1,1,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,-0.45,0.765,5.5,,,,,,GoliathHorusBossDamageTable,,,,,,Characters/SpellSlices/AnubianGuardian_Horus_CircleOfFlame_Sun,,,,
AnubianGuardian_Horus_SunBeam,,,,,,,,,,,,,,,,false,false,,false,10000,,,,,,,,0,1,,,,0,,,,,1,1,,,,,,,,,,,Enemy,Ability,BeamAttack,,,NoShape,,,true,,true,,,,,,,,,,,,0,1.4,5,,,,,,AnubianGuardian_HorusDamageTable,,,,,,Characters/SpellSlices/AnubianGuardian_Horus_SunBeam_Sun,,,,
