WeaponAppearanceID,Name,Description,ItemClass,Art ID Names,Weapon Material name Info,MeshOverride,SkinOverride1,MaterialOverride1,SkinOverride2,MaterialOverride2,SkinOverride3,MaterialOverride3,SkinOverride4,MaterialOverride4,MaskRColor,MaskROverride,MaskR,MaskGColor,MaskGOverride,MaskG,MaskBColor,MaskBOverride,MaskB,MaskASpecColor,MaskASpec,MaskAGlossShift,MaskAGloss,EmissiveColor,EmissiveIntensity,Appearance,FemaleAppearance,MountAttachmentAppearanceId,RDyeSlotDisabled,GDyeSlotDisabled,BDyeSlotDisabled,ADyeSlotDisabled,IconPath,HiResIconPath,IconCaptureGroup
2hFishingPoleMetalFestivalT5,@Skin_Metal_FishingPole_Name,@Skin_Metal_FishingPole_Description,EquippableTool+FishingPole,fishingpoleMetalFestival,MetalFestival,objects/Tools/FishingPoles/fishingpoleMetalFestival/tool_fishpole_fishingpoleMetalFestival.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,1,0,lyshineui/images/icons/items/Weapon/2hFishingPoleMetalFestivalT5.png,lyshineui/images/icons/items_hires/2hFishingPoleMetalFestivalT5.png,FishingPole
2hLoggingAxeMetalFestivalT5,@Skin_Metal_LoggingAxe_Name,@Skin_Metal_LoggingAxe_Description,EquippableTool+Axe+LoggingAxe,loggingaxeMetalFestival,MetalFestival,objects/Tools/LoggingAxes/loggingaxeMetalFestival/tool_lgxe_loggingaxeMetalFestival.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hLoggingAxeMetalFestivalT5.png,lyshineui/images/icons/items_hires/2hLoggingAxeMetalFestivalT5.png,2hLoggingAxe
1hPickaxeMetalFestivalT5,@Skin_Metal_Pickaxe_Name,@Skin_Metal_Pickaxe_Description,EquippableTool+Axe+Pickaxe,pickaxeMetalFestival,MetalFestival,objects/Tools/PickAxes/pickaxeMetalFestival/tool_paxe_pickaxeMetalFestival.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,1,1,0,lyshineui/images/icons/items/Weapon/1hPickaxeMetalFestivalT5.png,lyshineui/images/icons/items_hires/1hPickaxeMetalFestivalT5.png,2hPickAxe
1hSickleMetalFestivalT5,@Skin_Metal_Sickle_Name,@Skin_Metal_Sickle_Description,EquippableTool+Axe+Sickle,sickleMetalFestival,MetalFestival,objects/Tools/Sickles/sickleMetalFestival/tool_sckl_sickleMetalFestival.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/1hSickleMetalFestivalT5.png,lyshineui/images/icons/items_hires/1hSickleMetalFestivalT5.png,Sickle
1hSkinningKnifeMetalFestivalT5,@Skin_Metal_SkinningKnife_Name,@Skin_Metal_SkinningKnife_Description,EquippableTool+Axe+SkinningKnife,skinningknifeMetalFestival,MetalFestival,objects/Tools/SkinningKnives/skinningknifeMetalFestival/tool_sknf_skinningknifeMetalFestival.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/1hSkinningKnifeMetalFestivalT5.png,lyshineui/images/icons/items_hires/1hSkinningKnifeMetalFestivalT5.png,SkinningKnife
2hAzothScepterPhoenixT5,@Skin_Phoenix_AzothScepter_MasterName,@Skin_Phoenix_AzothScepter_Description,Weapon+EquippableTool+Axe+AzothStaff,azothscepterPhoenix,Phoenix,objects/Tools/AzothScepters/azothscepterPhoenix/tool_azsc_azothscepterPhoenix.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hAzothScepterPhoenixT5.png,lyshineui/images/icons/items_hires/2hAzothScepterPhoenixT5.png,AzothStaff
2hFishingPolePhoenixT5,@Skin_Phoenix_FishingPole_MasterName,@Skin_Phoenix_FishingPole_Description,EquippableTool+FishingPole,fishingpolePhoenix,Phoenix,objects/Tools/FishingPoles/fishingpolePhoenix/tool_fishpole_fishingpolePhoenix.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hFishingPolePhoenixT5.png,lyshineui/images/icons/items_hires/2hFishingPolePhoenixT5.png,FishingPole
2hLoggingAxePhoenixT5,@Skin_Phoenix_LoggingAxe_MasterName,@Skin_Phoenix_LoggingAxe_Description,EquippableTool+Axe+LoggingAxe,loggingaxePhoenix,Phoenix,objects/Tools/LoggingAxes/loggingaxePhoenix/tool_lgxe_loggingaxePhoenix.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hLoggingAxePhoenixT5.png,lyshineui/images/icons/items_hires/2hLoggingAxePhoenixT5.png,2hLoggingAxe
1hPickaxePhoenixT5,@Skin_Phoenix_Pickaxe_MasterName,@Skin_Phoenix_Pickaxe_Description,EquippableTool+Axe+Pickaxe,pickaxePhoenix,Phoenix,objects/Tools/PickAxes/pickaxePhoenix/tool_paxe_pickaxePhoenix.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/1hPickaxePhoenixT5.png,lyshineui/images/icons/items_hires/1hPickaxePhoenixT5.png,2hPickAxe
1hSicklePhoenixT5,@Skin_Phoenix_Sickle_MasterName,@Skin_Phoenix_Sickle_Description,EquippableTool+Axe+Sickle,sicklePhoenix,Phoenix,objects/Tools/Sickles/sicklePhoenix/tool_sckl_sicklePhoenix.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,1,1,0,lyshineui/images/icons/items/Weapon/1hSicklePhoenixT5.png,lyshineui/images/icons/items_hires/1hSicklePhoenixT5.png,Sickle
1hSkinningKnifePhoenixT5,@Skin_Phoenix_SkinningKnife_MasterName,@Skin_Phoenix_SkinningKnife_Description,EquippableTool+Axe+SkinningKnife,skinningknifePhoenix,Phoenix,objects/Tools/SkinningKnives/skinningknifePhoenix/tool_sknf_skinningknifePhoenix.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/1hSkinningKnifePhoenixT5.png,lyshineui/images/icons/items_hires/1hSkinningKnifePhoenixT5.png,SkinningKnife
2hFishingPoleEgyptianGodsT5,@Skin_EgyptianGods_AzothScepter_MasterName,@Skin_EgyptianGods_AzothScepter_Description,EquippableTool+FishingPole,fishingpoleEgyptianGods,EgyptianGods,objects/Tools/FishingPoles/fishingpoleEgyptianGods/tool_fishpole_fishingpoleEgyptianGods.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hFishingPoleEgyptianGodsT5.png,lyshineui/images/icons/items_hires/2hFishingPoleEgyptianGodsT5.png,FishingPole
2hAzothScepterEgyptianGodsT5,@Skin_EgyptianGods_FishingPole_MasterName,@Skin_EgyptianGods_FishingPole_Description,Weapon+EquippableTool+Axe+AzothStaff,azothscepterEgyptianGods,EgyptianGods,objects/Tools/AzothScepters/azothscepterEgyptianGods/tool_azsc_azothscepterEgyptianGods.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hAzothScepterEgyptianGodsT5.png,lyshineui/images/icons/items_hires/2hAzothScepterEgyptianGodsT5.png,AzothStaff
2hLoggingAxeEgyptianGodsT5,@Skin_EgyptianGods_LoggingAxe_MasterName,@Skin_EgyptianGods_LoggingAxe_Description,EquippableTool+Axe+LoggingAxe,loggingaxeEgyptianGods,EgyptianGods,objects/Tools/LoggingAxes/loggingaxeEgyptianGods/tool_lgxe_loggingaxeEgyptianGods.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hLoggingAxeEgyptianGodsT5.png,lyshineui/images/icons/items_hires/2hLoggingAxeEgyptianGodsT5.png,2hLoggingAxe
1hPickaxeEgyptianGodsT5,@Skin_EgyptianGods_Pickaxe_MasterName,@Skin_EgyptianGods_Pickaxe_Description,EquippableTool+Axe+Pickaxe,pickaxeEgyptianGods,EgyptianGods,objects/Tools/PickAxes/pickaxeEgyptianGods/tool_paxe_pickaxeEgyptianGods.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/1hPickaxeEgyptianGodsT5.png,lyshineui/images/icons/items_hires/1hPickaxeEgyptianGodsT5.png,2hPickAxe
1hSickleEgyptianGodsT5,@Skin_EgyptianGods_Sickle_MasterName,@Skin_EgyptianGods_Sickle_Description,EquippableTool+Axe+Sickle,sickleEgyptianGods,EgyptianGods,objects/Tools/Sickles/sickleEgyptianGods/tool_sckl_sickleEgyptianGods.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,1,0,lyshineui/images/icons/items/Weapon/1hSickleEgyptianGodsT5.png,lyshineui/images/icons/items_hires/1hSickleEgyptianGodsT5.png,Sickle
1hSkinningKnifeEgyptianGodsT5,@Skin_EgyptianGods_SkinningKnife_MasterName,@Skin_EgyptianGods_SkinningKnife_Description,EquippableTool+Axe+SkinningKnife,skinningknifeEgyptianGods,EgyptianGods,objects/Tools/SkinningKnives/skinningknifeEgyptianGods/tool_sknf_skinningknifeEgyptianGods.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/1hSkinningKnifeEgyptianGodsT5.png,lyshineui/images/icons/items_hires/1hSkinningKnifeEgyptianGodsT5.png,SkinningKnife
1hSkinningKnifeTurkeyTerrorT5,@1hSkinningKnifeT5_TurkeyTerror_MasterName,@1hSkinningKnifeT5_TurkeyTerror_Description,EquippableTool+Axe+SkinningKnife,skinningknifeTurkeyTerror,TurkeyTerror,objects/Tools/SkinningKnives/skinningknifeTurkeyTerror/tool_sknf_skinningKnifeTurkeyTerror.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hSkinningKnifeTurkeyTerrorT5.png,lyshineui/images/icons/items_hires/1hSkinningKnifeTurkeyTerrorT5.png,SkinningKnife
2hFishingPoleNightveilT5,@Skin_Nightmares_FishingPole_MasterName,@Skin_Nightmares_FishingPole_Description,EquippableTool+FishingPole,fishingpoleNightveil,Nightveil,objects/Tools/FishingPoles/fishingpoleNightveil/tool_fishpole_fishingpoleNightveil.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/2hFishingPoleNightveilT5.png,lyshineui/images/icons/items_hires/2hFishingPoleNightveilT5.png,FishingPole
2hAzothScepterNightveilT5,@Skin_Nightmares_AzothScepter_MasterName,@Skin_Nightmares_AzothScepter_Description,Weapon+EquippableTool+Axe+AzothStaff,azothscepterNightveil,Nightveil,objects/Tools/AzothScepters/azothscepterNightveil/tool_azsc_azothscepterNightveil.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/2hAzothScepterNightveilT5.png,lyshineui/images/icons/items_hires/2hAzothScepterNightveilT5.png,AzothStaff
2hLoggingAxeNightveilT5,@Skin_Nightmares_LoggingAxe_MasterName,@Skin_Nightmares_LoggingAxe_Description,EquippableTool+Axe+LoggingAxe,loggingaxeNightveil,Nightveil,objects/Tools/LoggingAxes/loggingaxeNightveil/tool_lgxe_loggingaxeNightveil.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/2hLoggingAxeNightveilT5.png,lyshineui/images/icons/items_hires/2hLoggingAxeNightveilT5.png,2hLoggingAxe
1hPickaxeNightveilT5,@Skin_Nightmares_Pickaxe_MasterName,@Skin_Nightmares_Pickaxe_Description,EquippableTool+Axe+Pickaxe,pickaxeNightveil,Nightveil,objects/Tools/PickAxes/pickaxeNightveil/tool_paxe_pickaxeNightveil.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hPickaxeNightveilT5.png,lyshineui/images/icons/items_hires/1hPickaxeNightveilT5.png,2hPickAxe
1hSickleNightveilT5,@Skin_Nightmares_Sickle_MasterName,@Skin_Nightmares_Sickle_Description,EquippableTool+Axe+Sickle,sickleNightveil,Nightveil,objects/Tools/Sickles/sickleNightveil/tool_sckl_sickleNightveil.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,1,0,lyshineui/images/icons/items/weapon/1hSickleNightveilT5.png,lyshineui/images/icons/items_hires/1hSickleNightveilT5.png,Sickle
1hSkinningKnifeNightveilT5,@Skin_Nightmares_SkinningKnife_MasterName,@Skin_Nightmares_SkinningKnife_Description,EquippableTool+Axe+SkinningKnife,skinningknifeNightveil,Nightveil,objects/Tools/SkinningKnives/skinningknifeNightveil/tool_sknf_skinningknifeNightveil.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hSkinningKnifeNightveilT5.png,lyshineui/images/icons/items_hires/1hSkinningKnifeNightveilT5.png,SkinningKnife
2hFishingPoleDarkFaeT5,@Skin_DarkFae_FishingPole_MasterName,@Skin_DarkFae_FishingPole_Description,EquippableTool+FishingPole,fishingpoleDarkFae,DarkFae,objects/Tools/FishingPoles/fishingpoleDarkFae/tool_fishpole_fishingpoleDarkFae.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/2hFishingPoleDarkFaeT5.png,lyshineui/images/icons/items_hires/2hFishingPoleDarkFaeT5.png,FishingPole
2hAzothScepterDarkFaeT5,@Skin_DarkFae_AzothScepter_MasterName,@Skin_DarkFae_AzothScepter_Description,Weapon+EquippableTool+Axe+AzothStaff,azothscepterDarkFae,DarkFae,objects/Tools/AzothScepters/azothscepterDarkFae/tool_azsc_azothscepterDarkFae.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,1,1,0,lyshineui/images/icons/items/weapon/2hAzothScepterDarkFaeT5.png,lyshineui/images/icons/items_hires/2hAzothScepterDarkFaeT5.png,AzothStaff
2hLoggingAxeDarkFaeT5,@Skin_DarkFae_LoggingAxe_MasterName,@Skin_DarkFae_LoggingAxe_Description,EquippableTool+Axe+LoggingAxe,loggingaxeDarkFae,DarkFae,objects/Tools/LoggingAxes/loggingaxeDarkFae/tool_lgxe_loggingaxeDarkFae.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/2hLoggingAxeDarkFaeT5.png,lyshineui/images/icons/items_hires/2hLoggingAxeDarkFaeT5.png,2hLoggingAxe
1hPickaxeDarkFaeT5,@Skin_DarkFae_Pickaxe_MasterName,@Skin_DarkFae_Pickaxe_Description,EquippableTool+Axe+Pickaxe,pickaxeDarkFae,DarkFae,objects/Tools/PickAxes/pickaxeDarkFae/tool_paxe_pickaxeDarkFae.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,1,1,0,lyshineui/images/icons/items/weapon/1hPickaxeDarkFaeT5.png,lyshineui/images/icons/items_hires/1hPickaxeDarkFaeT5.png,2hPickAxe
1hSickleDarkFaeT5,@Skin_DarkFae_Sickle_MasterName,@Skin_DarkFae_Sickle_Description,EquippableTool+Axe+Sickle,sickleDarkFae,DarkFae,objects/Tools/Sickles/sickleDarkFae/tool_sckl_sickleDarkFae.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,1,1,0,lyshineui/images/icons/items/weapon/1hSickleDarkFaeT5.png,lyshineui/images/icons/items_hires/1hSickleDarkFaeT5.png,Sickle
1hSkinningKnifeDarkFaeT5,@Skin_DarkFae_SkinningKnife_MasterName,@Skin_DarkFae_SkinningKnife_Description,EquippableTool+Axe+SkinningKnife,skinningknifeDarkFae,DarkFae,objects/Tools/SkinningKnives/skinningknifeDarkFae/tool_sknf_skinningknifeDarkFae.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hSkinningKnifeDarkFaeT5.png,lyshineui/images/icons/items_hires/1hSkinningKnifeDarkFaeT5.png,SkinningKnife
2hFishingPoleSilverCrowsFireT5,@Skin_SilverCrowsFire_FishingPole_MasterName,@Skin_SilverCrowsFire_FishingPole_Description,EquippableTool+FishingPole,fishingpoleSilverCrowsFire,SilverCrowsFire,objects/Tools/FishingPoles/fishingpoleSilverCrowsFire/tool_fishpole_fishingpoleSilverCrowsFire.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/2hFishingPoleSilverCrowsFireT5.png,lyshineui/images/icons/items_hires/2hFishingPoleSilverCrowsFireT5.png,FishingPole
2hAzothScepterSilverCrowsFireT5,@Skin_SilverCrowsFire_AzothScepter_MasterName,@Skin_SilverCrowsFire_AzothScepter_Description,Weapon+EquippableTool+Axe+AzothStaff,azothscepterSilverCrowsFire,SilverCrowsFire,objects/Tools/AzothScepters/azothscepterSilverCrowsFire/tool_azsc_azothscepterSilverCrowsFire.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/2hAzothScepterSilverCrowsFireT5.png,lyshineui/images/icons/items_hires/2hAzothScepterSilverCrowsFireT5.png,AzothStaff
2hLoggingAxeSilverCrowsFireT5,@Skin_SilverCrowsFire_LoggingAxe_MasterName,@Skin_SilverCrowsFire_LoggingAxe_Description,EquippableTool+Axe+LoggingAxe,loggingaxeSilverCrowsFire,SilverCrowsFire,objects/Tools/LoggingAxes/loggingaxeSilverCrowsFire/tool_lgxe_loggingaxeSilverCrowsFire.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/2hLoggingAxeSilverCrowsFireT5.png,lyshineui/images/icons/items_hires/2hLoggingAxeSilverCrowsFireT5.png,2hLoggingAxe
1hPickaxeSilverCrowsFireT5,@Skin_SilverCrowsFire_Pickaxe_MasterName,@Skin_SilverCrowsFire_Pickaxe_Description,EquippableTool+Axe+Pickaxe,pickaxeSilverCrowsFire,SilverCrowsFire,objects/Tools/PickAxes/pickaxeSilverCrowsFire/tool_paxe_pickaxeSilverCrowsFire.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hPickaxeSilverCrowsFireT5.png,lyshineui/images/icons/items_hires/1hPickaxeSilverCrowsFireT5.png,2hPickAxe
1hSickleSilverCrowsFireT5,@Skin_SilverCrowsFire_Sickle_MasterName,@Skin_SilverCrowsFire_Sickle_Description,EquippableTool+Axe+Sickle,sickleSilverCrowsFire,SilverCrowsFire,objects/Tools/Sickles/sickleSilverCrowsFire/tool_sckl_sickleSilverCrowsFire.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hSickleSilverCrowsFireT5.png,lyshineui/images/icons/items_hires/1hSickleSilverCrowsFireT5.png,Sickle
1hSkinningKnifeSilverCrowsFireT5,@Skin_SilverCrowsFire_SkinningKnife_MasterName,@Skin_SilverCrowsFire_SkinningKnife_Description,EquippableTool+Axe+SkinningKnife,skinningknifeSilverCrowsFire,SilverCrowsFire,objects/Tools/SkinningKnives/skinningknifeSilverCrowsFire/tool_sknf_skinningknifeSilverCrowsFire.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hSkinningKnifeSilverCrowsFireT5.png,lyshineui/images/icons/items_hires/1hSkinningKnifeSilverCrowsFireT5.png,SkinningKnife
2hFishingPoleFirelightT5,@Skin_Mar2023_FishingPole_MasterName,@Skin_Mar2023_FishingPole_Description,EquippableTool+FishingPole,fishingpoleFirelight,Firelight,objects/tools/FishingPoles/fishingpoleFirelight/tool_fishpole_fishingpoleFirelight.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,1,0,lyshineui/images/icons/items/weapon/2hFishingPoleFirelightT5.png,lyshineui/images/icons/items_hires/2hFishingPoleFirelightT5.png,FishingPole
2hAzothScepterFirelightT5,@Skin_Mar2023_AzothStaff_MasterName,@Skin_Mar2023_AzothStaff_Description,Weapon+EquippableTool+Axe+AzothStaff,azothscepterFirelight,Firelight,objects/Tools/AzothScepters/azothscepterFirelight/tool_azsc_azothscepterFirelight.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/2hAzothScepterFirelightT5.png,lyshineui/images/icons/items_hires/2hAzothScepterFirelightT5.png,AzothStaff
2hLoggingAxeFirelightT5,@Skin_Mar2023_LoggingAxe_MasterName,@Skin_Mar2023_LoggingAxe_Description,EquippableTool+Axe+LoggingAxe,loggingaxeFirelight,Firelight,objects/Tools/LoggingAxes/loggingaxeFirelight/tool_lgxe_loggingaxeFirelight.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/2hLoggingAxeFirelightT5.png,lyshineui/images/icons/items_hires/2hLoggingAxeFirelightT5.png,2hLoggingAxe
1hPickaxeFirelightT5,@Skin_Mar2023_Pickaxe_MasterName,@Skin_Mar2023_Pickaxe_Description,EquippableTool+Axe+Pickaxe,pickaxeFirelight,Firelight,objects/Tools/PickAxes/pickaxeFirelight/tool_paxe_pickaxeFirelight.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hPickaxeFirelightT5.png,lyshineui/images/icons/items_hires/1hPickaxeFirelightT5.png,2hPickAxe
1hSickleFirelightT5,@Skin_Mar2023_Sickle_MasterName,@Skin_Mar2023_Sickle_Description,EquippableTool+Axe+Sickle,sickleFirelight,Firelight,objects/Tools/Sickles/sickleFirelight/tool_sckl_sickleFirelight.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hSickleFirelightT5.png,lyshineui/images/icons/items_hires/1hSickleFirelightT5.png,Sickle
1hSkinningKnifeFirelightT5,@Skin_Mar2023_SkinningKnife_MasterName,@Skin_Mar2023_SkinningKnife_Description,EquippableTool+Axe+SkinningKnife,skinningknifeFirelight,Firelight,objects/Tools/SkinningKnives/skinningknifeFirelight/tool_sknf_skinningknifeFirelight.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hSkinningKnifeFirelightT5.png,lyshineui/images/icons/items_hires/1hSkinningKnifeFirelightT5.png,SkinningKnife
2hFishingPoleT1Alt,@2hFishingPoleT1Alt_TransmogName,@QuestReward_MSQ2_2hFishingPole_Yonas_Description,EquippableTool+FishingPole,fishingpoleT1Alt,YonasFishingRod,Objects/Tools/FishingPoles/fishingpolet1/tool_fishpole_fishingpoleT1Alt.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,1,1,1,1,lyshineui/images/icons/items/weapon/2hFishingPoleT1Alt.png,lyshineui/images/icons/items_hires/2hFishingPoleT1Alt.png,FishingPole
2hFishingPoleFrontierWastelanderT5,@Skin_FishingPole_FrontierWastelander_MasterName,@Skin_FishingPole_FrontierWastelander_Description,EquippableTool+FishingPole,fishingpoleFrontierWastelander,FrontierWastelander,objects/tools/FishingPoles/fishingpoleFrontierWastelander/tool_fishpole_fishingpoleFrontierWastelander.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/2hFishingPoleFrontierWastelanderT5.png,lyshineui/images/icons/items_hires/2hFishingPoleFrontierWastelanderT5.png,FishingPole
2hAzothScepterFrontierWastelanderT5,@Skin_AzothStaff_FrontierWastelander_MasterName,@Skin_AzothStaff_FrontierWastelander_Description,Weapon+EquippableTool+Axe+AzothStaff,azothscepterFrontierWastelander,FrontierWastelander,objects/Tools/AzothScepters/azothscepterFrontierWastelander/tool_azsc_azothscepterFrontierWastelander.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/2hAzothScepterFrontierWastelanderT5.png,lyshineui/images/icons/items_hires/2hAzothScepterFrontierWastelanderT5.png,AzothStaff
