VariantID,StartMesh,StartMat,GatherableEntryID,GatheringRadius,InteractionRadius,DetectableRadius,AudioPreload_Depletion,Depleted_SFX,Collision_Play_SFX,Collision_Stop_SFX,DepletedVFX,DepletedMesh,DepletedMat,StartMeshLOD,EndMeshLOD,AmbientType,MarkerRadius,AllowGatheringInGameModes,InteractionMarker_Offset_X,InteractionMarker_Offset_Y,InteractionMarker_Offset_Z
Bush_HoneySuckle_c_spri01,Objects/Nature/Veg_Bushes/Bushes_Mountain/Honeysuckle/JAV_Mtn_honeysuckle_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Mountain/Honeysuckle/JAV_Mtn_Honeysuckle_A_Spri01_mat.mtl,BushSmall,0.15,1.85,1,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.HoneySuckle_Spring_C,Objects/Nature/Veg_Bushes/Bushes_Mountain/Honeysuckle/JAV_Mtn_honeysuckle_pick_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Mountain/Honeysuckle/JAV_Mtn_Honeysuckle_A_Spri01_mat.mtl,50,50,Bush,3.35,,,,
Bush_WaxMyrtle_a,Objects/Nature/Veg_Bushes/Bushes_Coast/WaxMyrtle/jav_cst_waxmyrtle_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Coast/WaxMyrtle/JAV_Cst_WaxMyrtle_A_mat.mtl,BushLarge,0.65,3,1.5,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.WaxMyrtle_A,Objects/Nature/Veg_Bushes/Bushes_Coast/WaxMyrtle/jav_cst_waxmyrtle_pick_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Coast\WaxMyrtle\JAV_Cst_WaxMyrtle_A_mat.mtl,100,100,Bush,4.5,,,,
Bush_WaxMyrtle_b,Objects/Nature/Veg_Bushes/Bushes_Coast/WaxMyrtle/jav_cst_waxmyrtle_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Coast/WaxMyrtle/JAV_Cst_WaxMyrtle_A_mat.mtl,BushMedium,0.5,2.25,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.WaxMyrtle_B,Objects/Nature/Veg_Bushes/Bushes_Coast/WaxMyrtle/jav_cst_waxmyrtle_pick_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Coast\WaxMyrtle\JAV_Cst_WaxMyrtle_A_mat.mtl,75,75,Bush,3.75,,,,
Bush_WaxMyrtle_c,Objects/Nature/Veg_Bushes/Bushes_Coast/WaxMyrtle/jav_cst_waxmyrtle_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Coast/WaxMyrtle/JAV_Cst_WaxMyrtle_A_mat.mtl,BushSmall,0.25,1.85,0.75,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.WaxMyrtle_C,Objects/Nature/Veg_Bushes/Bushes_Coast/WaxMyrtle/jav_cst_waxmyrtle_pick_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Coast\WaxMyrtle\JAV_Cst_WaxMyrtle_A_mat.mtl,50,50,Bush,3.35,,,,
Bush_RedMangrove_a,Objects/Nature/Veg_Bushes/Bushes_Coast/RedMangrove/jav_cst_redmangrove_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Coast/RedMangrove/RedMangrove_mat.mtl,BushLarge,0.84,1.8,1.5,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.RedMangrove_A,Objects/Nature/Veg_Bushes/Bushes_Coast/RedMangrove/jav_cst_redmangrove_pick_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Coast/RedMangrove/RedMangrove_mat.mtl,100,100,Bush,3.3,,,,
Bush_RedMangrove_b,Objects/Nature/Veg_Bushes/Bushes_Coast/RedMangrove/jav_cst_redmangrove_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Coast/RedMangrove/RedMangrove_mat.mtl,BushMedium,0.8,1.75,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.RedMangrove_B,Objects/Nature/Veg_Bushes/Bushes_Coast/RedMangrove/jav_cst_redmangrove_pick_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Coast/RedMangrove/RedMangrove_mat.mtl,75,75,Bush,3.25,,,,
Bush_RedMangrove_c,Objects/Nature/Veg_Bushes/Bushes_Coast/RedMangrove/jav_cst_redmangrove_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Coast/RedMangrove/RedMangrove_mat.mtl,BushSmall,0.7,1.7,0.75,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.RedMangrove_C,Objects/Nature/Veg_Bushes/Bushes_Coast/RedMangrove/jav_cst_redmangrove_pick_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Coast/RedMangrove/RedMangrove_mat.mtl,50,50,Bush,3.2,,,,
Bush_CaliforniaShield_a,Objects/Nature/Veg_Plants/plants_coast/CaliforniaShield/JAV_Cst_CaliforniaShield_A.cgf,Objects/Nature/Veg_Plants/plants_coast/CaliforniaShield/CaliforniaShield_mat.mtl,BushLarge,0.84,1.8,1.5,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Tropical_Med,Gatherable_Bush.Demolish.CaliforniaShield_A,Objects/Nature/Veg_Plants/plants_coast/CaliforniaShield/jav_cst_californiashield_pick_a.cgf,Objects/Nature/Veg_Plants/plants_coast/CaliforniaShield/CaliforniaShield_mat.mtl,50,50,Bush,3.3,,,,
Bush_CaliforniaShield_b,Objects/Nature/Veg_Plants/plants_coast/CaliforniaShield/jav_cst_californiashield_b.cgf,Objects/Nature/Veg_Plants/plants_coast/CaliforniaShield/CaliforniaShield_mat.mtl,BushMedium,0.8,1.75,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Tropical_Med,Gatherable_Bush.Demolish.CaliforniaShield_B,Objects/Nature/Veg_Plants/plants_coast/CaliforniaShield/jav_cst_californiashield_pick_b.cgf,Objects/Nature/Veg_Plants/plants_coast/CaliforniaShield/CaliforniaShield_mat.mtl,40,40,Bush,3.25,,,,
Bush_CaliforniaShield_c,Objects/Nature/Veg_Plants/plants_coast/CaliforniaShield/jav_cst_californiashield_c.cgf,Objects/Nature/Veg_Plants/plants_coast/CaliforniaShield/CaliforniaShield_mat.mtl,BushSmall,0.7,1.7,0.75,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Tropical_Med,Gatherable_Bush.Demolish.CaliforniaShield_C,Objects/Nature/Veg_Plants/plants_coast/CaliforniaShield/jav_cst_californiashield_pick_c.cgf,Objects/Nature/Veg_Plants/plants_coast/CaliforniaShield/CaliforniaShield_mat.mtl,30,30,Bush,3.2,,,,
Bush_SupCattail_a,Objects/Nature/Veg_Grass/Grass_Forest/Cattails/jav_fst_cattail_a.cgf,Objects/Nature/Veg_Grass/Grass_Forest/Cattails/JAV_Fst_Cattail_A_Sup01_mat.mtl,BushLarge,0.84,1.8,1.5,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Tropical_Med,Gatherable_Bush.Demolish.WaxMyrtle_A,Objects/Nature/Veg_Grass/Grass_Forest/Cattails/jav_fst_cattail_pick_a.cgf,Objects/Nature/Veg_Grass/Grass_Forest/Cattails/JAV_Fst_Cattail_A_Sup01_mat.mtl,100,100,Bush,3.3,,,,
Bush_SupCattail_b,Objects/Nature/Veg_Grass/Grass_Forest/Cattails/jav_fst_cattail_b.cgf,Objects/Nature/Veg_Grass/Grass_Forest/Cattails/JAV_Fst_Cattail_A_Sup01_mat.mtl,BushMedium,0.8,1.75,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Tropical_Med,Gatherable_Bush.Demolish.WaxMyrtle_B,Objects/Nature/Veg_Grass/Grass_Forest/Cattails/jav_fst_cattail_pick_b.cgf,Objects/Nature/Veg_Grass/Grass_Forest/Cattails/JAV_Fst_Cattail_A_Sup01_mat.mtl,75,75,Bush,3.25,,,,
Bush_SupCattail_c,Objects/Nature/Veg_Grass/Grass_Forest/Cattails/jav_fst_cattail_c.cgf,Objects/Nature/Veg_Grass/Grass_Forest/Cattails/JAV_Fst_Cattail_A_Sup01_mat.mtl,BushSmall,0.7,1.7,0.75,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Tropical_Med,Gatherable_Bush.Demolish.WaxMyrtle_C,Objects/Nature/Veg_Grass/Grass_Forest/Cattails/jav_fst_cattail_pick_c.cgf,Objects/Nature/Veg_Grass/Grass_Forest/Cattails/JAV_Fst_Cattail_A_Sup01_mat.mtl,50,50,Bush,3.2,,,,
Bush_SupPawpaw_a,Objects/Nature/Veg_Bushes/Bushes_Forest/PawPaw/jav_fst_pawpawbush_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Forest/PawPaw/JAV_Fst_PawPawBush_A_Sup01_mat.mtl,BushLarge,0.5,2.1,1.5,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Pawpaw_Summer_A,Objects/Nature/Veg_Bushes/Bushes_Forest/PawPaw/jav_fst_pawpawbush_pick_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Forest/PawPaw/JAV_Fst_PawPawBush_A_Sup01_mat.mtl,100,100,Bush,3.6,,,,
Bush_SupPawPaw_b,Objects/Nature/Veg_Bushes/Bushes_Forest/PawPaw/jav_fst_pawpawbush_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Forest/PawPaw/JAV_Fst_PawPawBush_A_Sup01_mat.mtl,BushMedium,0.4,1.85,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Pawpaw_Summer_B,Objects/Nature/Veg_Bushes/Bushes_Forest/PawPaw/jav_fst_pawpawbush_pick_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Forest/PawPaw/JAV_Fst_PawPawBush_A_Sup01_mat.mtl,75,75,Bush,3.35,,,,
Bush_SupPawPaw_c,Objects/Nature/Veg_Bushes/Bushes_Forest/PawPaw/jav_fst_pawpawbush_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Forest/PawPaw/JAV_Fst_PawPawBush_A_Sup01_mat.mtl,BushSmall,0.3,1.85,1,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Pawpaw_Summer_C,Objects/Nature/Veg_Bushes/Bushes_Forest/PawPaw/jav_fst_pawpawbush_pick_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Forest/PawPaw/JAV_Fst_PawPawBush_A_Sup01_mat.mtl,50,50,Bush,3.35,,,,
Bush_SupBurkwood_a,Objects/Nature/Veg_Bushes/Bushes_Forest/Burkwood/jav_fst_burkwoodbush_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Forest/Burkwood/jav_fst_burkwoodbush_sup01_mat.mtl,BushLarge,0.65,3,1.75,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Burkwood_Summer_A,Objects/Nature/Veg_Bushes/Bushes_Forest/Burkwood/jav_fst_burkwoodbush_pick_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Forest/Burkwood/jav_fst_burkwoodbush_sup01_mat.mtl,120,120,Bush,4.5,,,,
Bush_SupBurkwood_b,Objects/Nature/Veg_Bushes/Bushes_Forest/Burkwood/jav_fst_burkwoodbush_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Forest/Burkwood/jav_fst_burkwoodbush_sup01_mat.mtl,BushMedium,0.5,2.25,1.5,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Burkwood_Summer_B,Objects/Nature/Veg_Bushes/Bushes_Forest/Burkwood/jav_fst_burkwoodbush_pick_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Forest/Burkwood/jav_fst_burkwoodbush_sup01_mat.mtl,90,90,Bush,3.75,,,,
Bush_SupBurkwood_c,Objects/Nature/Veg_Bushes/Bushes_Forest/Burkwood/jav_fst_burkwoodbush_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Forest/Burkwood/jav_fst_burkwoodbush_sup01_mat.mtl,BushSmall,0.25,1.85,1,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Burkwood_Summer_C,Objects/Nature/Veg_Bushes/Bushes_Forest/Burkwood/jav_fst_burkwoodbush_pick_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Forest/Burkwood/jav_fst_burkwoodbush_sup01_mat.mtl,65,65,Bush,3.35,,,,
Bush_SupRhododendron_a,Objects/Nature/Veg_Bushes/Bushes_Mountain/Rhododendron/jav_mtn_rhododendron_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Mountain/Rhododendron/JAV_Mtn_RhododendronBush_A_Sup01_mat.mtl,BushLarge,0.7,2,1.5,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Rhododendron_Summer_A,Objects/Nature/Veg_Bushes/Bushes_Mountain/Rhododendron/jav_mtn_rhododendron_pick_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Mountain/Rhododendron/JAV_Mtn_RhododendronBush_A_Sup01_mat.mtl,100,100,Bush,3.5,,,,
Bush_SupRhododendron_b,Objects/Nature/Veg_Bushes/Bushes_Mountain/Rhododendron/jav_mtn_rhododendron_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Mountain/Rhododendron/JAV_Mtn_RhododendronBush_A_Sup01_mat.mtl,BushMedium,0.4,1.85,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Rhododendron_Summer_B,Objects/Nature/Veg_Bushes/Bushes_Mountain/Rhododendron/jav_mtn_rhododendron_pick_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Mountain/Rhododendron/JAV_Mtn_RhododendronBush_A_Sup01_mat.mtl,75,75,Bush,3.35,,,,
Bush_SupRhododendron_c,Objects/Nature/Veg_Bushes/Bushes_Mountain/Rhododendron/jav_mtn_rhododendron_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Mountain/Rhododendron/JAV_Mtn_RhododendronBush_A_Sup01_mat.mtl,BushSmall,0.15,1.85,1,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Rhododendron_Summer_C,Objects/Nature/Veg_Bushes/Bushes_Mountain/Rhododendron/jav_mtn_rhododendron_pick_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Mountain/Rhododendron/JAV_Mtn_RhododendronBush_A_Sup01_mat.mtl,50,50,Bush,3.35,,,,
Bush_SupYellowroot_a,Objects/Nature/Veg_Bushes/Bushes_Forest/Yellowroot/jav_fst_yellowrootbush_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Forest/Yellowroot/JAV_Fst_YellowrootBush_Sup01_mat.mtl,BushLarge,1,3.25,2.3,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_A,Objects/Nature/Veg_Bushes/Bushes_Forest/Yellowroot/jav_fst_yellowrootbush_pick_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Forest/Yellowroot/JAV_Fst_YellowrootBush_Sup01_mat.mtl,150,150,Bush,4.75,,,,
Bush_SupYellowroot_b,Objects/Nature/Veg_Bushes/Bushes_Forest/Yellowroot/jav_fst_yellowrootbush_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Forest/Yellowroot/JAV_Fst_YellowrootBush_Sup01_mat.mtl,BushMedium,0.5,2.25,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_B,Objects/Nature/Veg_Bushes/Bushes_Forest/Yellowroot/jav_fst_yellowrootbush_pick_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Forest/Yellowroot/JAV_Fst_YellowrootBush_Sup01_mat.mtl,100,100,Bush,3.75,,,,
Bush_SupYellowroot_c,Objects/Nature/Veg_Bushes/Bushes_Forest/Yellowroot/jav_fst_yellowrootbush_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Forest/Yellowroot/JAV_Fst_YellowrootBush_Sup01_mat.mtl,BushMedium,0.15,1.85,1,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_C,Objects/Nature/Veg_Bushes/Bushes_Forest/Yellowroot/jav_fst_yellowrootbush_pick_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Forest/Yellowroot/JAV_Fst_YellowrootBush_Sup01_mat.mtl,75,75,Bush,3.35,,,,
Bush_SupHoneySuckle_a,Objects/Nature/Veg_Bushes/Bushes_Mountain/Honeysuckle/JAV_Mtn_honeysuckle_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Mountain/Honeysuckle/JAV_Mtn_Honeysuckle_A_Sup01_mat.mtl,BushLarge,0.7,3,1.5,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.HoneySuckle_Summer_A,Objects/Nature/Veg_Bushes/Bushes_Mountain/Honeysuckle/JAV_Mtn_honeysuckle_pick_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Mountain/Honeysuckle/JAV_Mtn_Honeysuckle_A_Sup01_mat.mtl,100,100,Bush,4.5,,,,
Bush_SupHoneySuckle_b,Objects/Nature/Veg_Bushes/Bushes_Mountain/Honeysuckle/JAV_Mtn_honeysuckle_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Mountain/Honeysuckle/JAV_Mtn_Honeysuckle_A_Sup01_mat.mtl,BushMedium,0.2,2,1.5,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.HoneySuckle_Summer_B,Objects/Nature/Veg_Bushes/Bushes_Mountain/Honeysuckle/JAV_Mtn_honeysuckle_pick_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Mountain/Honeysuckle/JAV_Mtn_Honeysuckle_A_Sup01_mat.mtl,75,75,Bush,3.5,,,,
Bush_SupHoneySuckle_c,Objects/Nature/Veg_Bushes/Bushes_Mountain/Honeysuckle/JAV_Mtn_honeysuckle_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Mountain/Honeysuckle/JAV_Mtn_Honeysuckle_A_Sup01_mat.mtl,BushSmall,0.15,1.85,1,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.HoneySuckle_Summer_C,Objects/Nature/Veg_Bushes/Bushes_Mountain/Honeysuckle/JAV_Mtn_honeysuckle_pick_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Mountain/Honeysuckle/JAV_Mtn_Honeysuckle_A_Sup01_mat.mtl,50,50,Bush,3.35,,,,
Bush_BananaPlant_d,Objects/Nature/Veg_Trees/Trees_Coast/BananaPlant/jav_cst_bananaplant_d.cgf,Objects/Nature/Veg_Trees/Trees_Coast/BananaPlant/BananaPlant_mat.mtl,BushLarge,0.2,1.8,1.5,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Tropical_Med,Gatherable_Bush.Demolish.HoneySuckle_Summer_A,Objects/Nature/Veg_Trees/Trees_Coast/BananaPlant/jav_cst_bananaplant_pick_d.cgf,Objects/Nature/Veg_Trees/Trees_Coast/BananaPlant/BananaPlant_mat.mtl,35,35,Bush,3.3,,,,
Bush_SwampRose_a,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_a_mat.mtl,BushLarge,1,3.25,2.3,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_A,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_pick_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_a_mat.mtl,100,100,Bush,4.75,,,,
Bush_SwampRose_b,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_a_mat.mtl,BushMedium,0.5,2.25,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_B,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_pick_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_a_mat.mtl,75,75,Bush,3.75,,,,
Bush_SwampRose_c,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_a_mat.mtl,BushMedium,0.15,1.85,1,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_C,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_pick_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_a_mat.mtl,50,50,Bush,3.35,,,,
Bush_SwampRose_d,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_d.cgf,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_a_mat.mtl,BushMedium,0.15,1.85,1,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_C,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_pick_d.cgf,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_a_mat.mtl,50,50,Bush,3.35,,,,
Bush_SwampRose_a_fall01,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_a_fall01_mat.mtl,BushLarge,1,3.25,2.3,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_A,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_pick_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_a_fall01_mat.mtl,100,100,Bush,4.75,,,,
Bush_SwampRose_b_fall01,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_a_fall01_mat.mtl,BushMedium,0.5,2.25,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_B,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_pick_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_a_fall01_mat.mtl,75,75,Bush,3.75,,,,
Bush_SwampRose_c_fall01,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_a_fall01_mat.mtl,BushMedium,0.15,1.85,1,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_C,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_pick_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_a_fall01_mat.mtl,50,50,Bush,3.35,,,,
Bush_SwampRose_d_fall01,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_d.cgf,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_a_fall01_mat.mtl,BushMedium,0.15,1.85,1,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_C,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_pick_d.cgf,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_a_fall01_mat.mtl,50,50,Bush,3.35,,,,
Bush_SwampRose_a_wint01,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_a_wint01_mat.mtl,BushLarge,1,3.25,2.3,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_A,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_pick_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_a_wint01_mat.mtl,100,100,Bush,4.75,,,,
Bush_SwampRose_b_wint01,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_a_wint01_mat.mtl,BushMedium,0.5,2.25,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_B,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_pick_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Swamp/SwampRose/jav_smp_swamprose_a_wint01_mat.mtl,75,75,Bush,3.75,,,,
