VariantID,Visual_Healthy,Visual_Depleted,Visual_NotOnRequiredQuest,Visual_Basemesh,GatherableEntryID,GatheringRadius,InteractionRadius,DetectableRadius,MarkerRadius,AudioPreload_depleted,SFX_depleted,SFX_Idle,VFX_Idle,IdleVFX_Offset_Z,DepletedVFX,depletedVFX_Offset_Z,DepletedVFX_Quest,DepletedVFX_Quest_Offset_Z,GatheringFX,gatheringVFX_Offzet_Z,interactionMarker_Offset_Z,InteractionEvent,InteractTag,InteractOnlyOnQuest,AchievementID,AchievementServerState,IsStateControlledBySlayerScript,RequireLoS,RequiredAchievement,AudioPreload_gathering,SFX_gathering,SFX_depleted_idle_play,SFX_depleted_idle_stop,AudioPreload_Depleted_idle,AudioPreload_idle,ScriptDiscoveryTag,ScriptSpawnerId
09A_M5_Charcoal,slices\WorldEvents\FirstLight\Interact\Charcoal\Object_09A_M5_Charcoal_Healthy.dynamicslice,,,,09A_M5_Charcoal,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,-0.15,,,cFX_Loot.Loot_Quest_Small_Depleted,,,-0.15,-0.75,,IO_09A_M5_Charcoal,true,,,,,,,,,,,,,
09A_M5_ShrineFragment,slices\WorldEvents\FirstLight\Interact\ShrineFragment\Object_09A_M5_ShrineFragment_Healthy.dynamicslice,,,,09A_M5_ShrineFragment,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,-0.15,,,cFX_Loot.Loot_Quest_Small_Depleted,,,-0.15,-0.75,,IO_09A_M5_ShrineFragment,true,,,,,,,,,,,,,
09A_M5_RepairShrine,,slices\WorldEvents\FirstLight\Interact\SpiritShrine\Object_09A_M5_RepairShrine_Depleted.dynamicslice,,,09A_M5_RepairShrine,1,2,2.5,3,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_M5_RepairShrine,true,,,,,,,,,,,,,
09A_M5_TavernDefenseStart,,,,,09A_M5_TavernDefenseStart,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,slices\WorldEvents\FirstLight\Encounters\Enc_Defense_09A_M5_AngryEarth.dynamicslice,IO_09A_M5_TavernDefenseStart,true,,,,,,,,,,,,,
09A_M5_WindowBoardA,,slices\WorldEvents\FirstLight\Interact\WindowBoard\Object_09A_M5_WindowBoardA_Healthy.dynamicslice,,,09A_M5_WindowBoardA,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_M5_WindowBoardA,true,,,,,,,,,,,,,
09A_M5_WindowBoardB,,slices\WorldEvents\FirstLight\Interact\WindowBoard\Object_09A_M5_WindowBoardB_Healthy.dynamicslice,,,09A_M5_WindowBoardB,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_M5_WindowBoardB,true,,,,,,,,,,,,,
09A_M5_WindowBoardC,,slices\WorldEvents\FirstLight\Interact\WindowBoard\Object_09A_M5_WindowBoardC_Healthy.dynamicslice,,,09A_M5_WindowBoardC,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_M5_WindowBoardC,true,,,,,,,,,,,,,
09A_M5_WindowBoardD,,slices\WorldEvents\FirstLight\Interact\WindowBoard\Object_09A_M5_WindowBoardA_Healthy.dynamicslice,,,09A_M5_WindowBoardD,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_M5_WindowBoardD,true,,,,,,,,,,,,,
09A_M5_WindowBoardE,,slices\WorldEvents\FirstLight\Interact\WindowBoard\Object_09A_M5_WindowBoardB_Healthy.dynamicslice,,,09A_M5_WindowBoardE,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_M5_WindowBoardE,true,,,,,,,,,,,,,
09A_M5_WindowBoardF,,slices\WorldEvents\FirstLight\Interact\WindowBoard\Object_09A_M5_WindowBoardC_Healthy.dynamicslice,,,09A_M5_WindowBoardF,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_M5_WindowBoardF,true,,,,,,,,,,,,,
09A_M5_WindowBoardWave,,,,,09A_M5_WindowBoardF,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,,false,,,,,,,,,,,,,
09A_M6_DroppedSupplies,slices\WorldEvents\FirstLight\Interact\RamlaSupplies\09A_M6_DroppedSupplies_Healthy.dynamicslice,,,,09A_M6_DroppedSupplies,1,3.25,2.5,5,,Play_Gather_Chest_Large,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_M6_DroppedSupplies,true,,,,,,,,,,,,,
SliceSwap_09A_M6_Bars,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,09A_M6_BarsVisible,Depleted,,,,,,,,,,,
09A_M6_BreakBars,,,,,09A_M6_BreakBars,1,3.25,2.5,5,missions_returnmiradorjewel,Play_Puzzle1_Stone_Grinding,,cFX_Loot.Loot_Quest_Small,-1,,,cFX_Loot.Loot_Quest_Small_Depleted,-1,,,,,IO_09A_M6_BreakBars,true,,,,,,,,,,,,,
09A_M7_SabotageMachineryA,slices\FirstLight\fl_object_09a_m7_sabotage_machinery_healthy.dynamicslice,slices\FirstLight\fl_object_09a_m7_sabotage_machinery_depleted.dynamicslice,,slices\FirstLight\fl_object_09a_m7_sabotage_machinery_basemesh.dynamicslice,09A_M7_SabotageMachineryA,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_M7_SabotageMachineryA,true,,,,,,,,,,,,,
09A_M7_SabotageMachineryB,slices\FirstLight\fl_object_09a_m7_sabotage_machinery_healthy.dynamicslice,slices\FirstLight\fl_object_09a_m7_sabotage_machinery_depleted.dynamicslice,,slices\FirstLight\fl_object_09a_m7_sabotage_machinery_basemesh.dynamicslice,09A_M7_SabotageMachineryB,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_M7_SabotageMachineryB,true,,,,,,,,,,,,,
09A_M7_SabotageMachineryC,slices\FirstLight\fl_object_09a_m7_sabotage_machinery_healthy.dynamicslice,slices\FirstLight\fl_object_09a_m7_sabotage_machinery_depleted.dynamicslice,,slices\FirstLight\fl_object_09a_m7_sabotage_machinery_basemesh.dynamicslice,09A_M7_SabotageMachineryC,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_M7_SabotageMachineryC,true,,,,,,,,,,,,,
09A_M8_Drum,,,,slices\WorldEvents\FirstLight\Interact\Drum\Object_09A_M8_Drum_BaseMesh.dynamicslice,09A_M8_Drum,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_M8_Drum,true,,,,,09A_BeastLordsCinematic_Unlock,,,,,,,,
09A_M12_TaurusStatue,slices\WorldEvents\FirstLight\Interact\TaurusStatue\Object_09A_M12_TaurusStatue_Healthy.dynamicslice,slices\WorldEvents\FirstLight\Interact\TaurusStatue\Object_09A_M12_TaurusStatue_Depleted.dynamicslice,,,09A_M12_TaurusStatue,1.5,3.25,2.5,5,missions_gardenofgorgon,Play_Missions_Unpetrify,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,0.5,,IO_09A_M12_TaurusStatue,true,,,,,,,,,,,,,
09A_M13_ArcaneRitual_Healthy_0,slices\WorldEvents\FirstLight\Interact\RitualArcane\Object_09A_M13_Ritual_Healthy_0.dynamicslice,,,,09A_M13_ArcaneRitual_0,2,3.25,3,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,0.2,,,false,,,true,,,,,,,,,,
09A_M13_ArcaneRitual_Healthy_1,slices\WorldEvents\FirstLight\Interact\RitualArcane\Object_09A_M13_Ritual_Healthy_1.dynamicslice,,,,09A_M13_ArcaneRitual_1,2,3.25,3,5,missions_ritualarcane,Play_RitualArcane_End,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,0.2,,,false,,,true,,,,,,,,,,
09A_M13_ArcaneRitual_Healthy_2,slices\WorldEvents\FirstLight\Interact\RitualArcane\Object_09A_M13_Ritual_Healthy_2.dynamicslice,,,,09A_M13_ArcaneRitual_2,2,3.25,3,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,0.2,,,false,,,true,,,,,,,,,,
09A_M14_NatureRitual_Healthy_0,slices\WorldEvents\FirstLight\Interact\RitualNature\Object_09A_M14_Ritual_Healthy_0.dynamicslice,,,,09A_M14_NatureRitual_0,2,3.25,3,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,0.2,,,false,,,true,,,,,,,,,,
09A_M14_NatureRitual_Healthy_1,slices\WorldEvents\FirstLight\Interact\RitualNature\Object_09A_M14_Ritual_Healthy_1.dynamicslice,,,,09A_M14_NatureRitual_1,2,3.25,3,5,missions_ritual,Play_Ritual_End,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,0.2,,,false,,,true,,,,,,,,,,
09A_M14_NatureRitual_Healthy_2,slices\WorldEvents\FirstLight\Interact\RitualNature\Object_09A_M14_Ritual_Healthy_2.dynamicslice,,,,09A_M14_NatureRitual_2,2,3.25,3,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,0.2,,,false,,,true,,,,,,,,,,
09A_M14_SeedBulb,slices\WorldEvents\FirstLight\Interact\SeedBulb\Object_09A_M14_SeedBulb_Healthy.dynamicslice,,,slices\WorldEvents\FirstLight\Interact\SeedBulb\Object_09A_M14_SeedBulb_BaseMesh.dynamicslice,09A_M14_SeedBulb,1,1.5,3,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_M14_SeedBulb,true,,,,,,,,,,,,,
09A_M15_Cine_ArtemisDefeat,,,,,09A_M15_Cine_ArtemisDefeat,1,3.25,2.5,5,,,,,,,,,,,,,,IO_09A_M15_Cine_ArtemisDefeat,true,,,,,,,,,,,,,
09A_M15_ImprisonSpell,,,,,09A_M15_ImprisonSpell,1,20,5,24,,,,,,,,,,,,,,IO_09A_M15_ImprisonSpell,true,,,,,,,,,,,,,
09A_M15_TearOfGaia,slices\WorldEvents\FirstLight\Interact\TearOfGaia\Object_09A_M15_TearOfGaia_Healthy.dynamicslice,,,,09A_M15_TearOfGaia,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,-0.2,,-0.2,cFX_Loot.Loot_Quest_Small_Depleted,,,-0.2,-0.75,,IO_09A_M15_TearOfGaia,true,,,,,,,,,,,,,
09A_S0_SporePod,slices\WorldEvents\FirstLight\Interact\SporePod\Object_09A_S0_SporePod.dynamicslice,slices\WorldEvents\FirstLight\Interact\SporePod\Object_09A_S0_SporePod_Depleted.dynamicslice,slices\WorldEvents\FirstLight\Interact\SporePod\Object_09A_S0_SporePod_Depleted.dynamicslice,,09A_S0_SporePod,1,3.25,2.5,5,gathering,Play_Gather_Mushroom,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S0_SporePod,true,,,,,,,,,,,,,
09A_S2_LostPod,slices\WorldEvents\FirstLight\Interact\RangerRescue\Object_09A_S2_LostPod_Healthy.dynamicslice,slices\WorldEvents\FirstLight\Interact\RangerRescue\Object_09A_S2_LostPod_Depleted.dynamicslice,,slices\WorldEvents\FirstLight\Interact\RangerRescue\Object_09A_S2_LostPod_BaseMesh.dynamicslice,09A_S2_LostPod,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Large,,,,cFX_Loot.Loot_Quest_Large_Depleted,,,,,,IO_09A_S2_LostPod,true,,,,,,,,,,,,,
09A_S3_FreshKill,slices\WorldEvents\FirstLight\Interact\FreshKill\Object_09A_S3_FreshKill_Healthy.dynamicslice,,,,09A_S3_FreshKill,1,3.25,2.5,5,gathering,Play_Gather_Stones,,,,cfx_npc_turkey_mega.Egg_Impact,,,,,,,,IO_09A_S3_FreshKill,true,,,,,,,,,,,,,
09A_S4_ExplosiveBarrelC,slices/WorldEvents/FirstLight/Interact/BTP/Object_09A_S4_ExplosiveBarrelC_Healthy.dynamicslice,slices/WorldEvents/FirstLight/Interact/BTP/Object_09A_S4_ExplosiveBarrelC_Depleted.dynamicslice,,,09A_S4_ExplosiveBarrelC,1,2.5,3,5,missions_farm,Play_Missions_BarrelPickup,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S4_ExplosiveBarrelC,true,,,,,,,,,,,,,
09A_S4_ExplosiveBarrelC2,slices/WorldEvents/FirstLight/Interact/BTP/Object_09A_S4_ExplosiveBarrelC_Healthy.dynamicslice,slices/WorldEvents/FirstLight/Interact/BTP/Object_09A_S4_ExplosiveBarrelC_Depleted.dynamicslice,,,09A_S4_ExplosiveBarrelC2,1,2.5,3,5,missions_farm,Play_Missions_BarrelPickup,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S4_ExplosiveBarrelC2,true,,,,,,,,,,,,,
09A_S4_ExplosiveBarrelC3,slices/WorldEvents/FirstLight/Interact/BTP/Object_09A_S4_ExplosiveBarrelC_Healthy.dynamicslice,slices/WorldEvents/FirstLight/Interact/BTP/Object_09A_S4_ExplosiveBarrelC_Depleted.dynamicslice,,,09A_S4_ExplosiveBarrelC3,1,2.5,3,5,missions_farm,Play_Missions_BarrelPickup,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S4_ExplosiveBarrelC3,true,,,,,,,,,,,,,
09A_S4_ExplosiveBarrelP,slices/WorldEvents/FirstLight/Interact/BTP/Object_09A_S4_ExplosiveBarrelP_Healthy.dynamicslice,,,,09A_S4_ExplosiveBarrelP,1,2.5,3,5,missions_farm,Play_Missions_BarrelPickup,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S4_ExplosiveBarrelP,true,,,,,,,,,,,,,
09A_S4_ExplosiveBarrelP2,slices/WorldEvents/FirstLight/Interact/BTP/Object_09A_S4_ExplosiveBarrelP_Healthy.dynamicslice,,,,09A_S4_ExplosiveBarrelP2,1,2.5,3,5,missions_farm,Play_Missions_BarrelPickup,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S4_ExplosiveBarrelP2,true,,,,,,,,,,,,,
09A_S4_ExplosiveBarrelP3,slices/WorldEvents/FirstLight/Interact/BTP/Object_09A_S4_ExplosiveBarrelP_Healthy.dynamicslice,slices/WorldEvents/FirstLight/Interact/BTP/Object_09A_S4_ExplosiveBarrelP_Depleted.dynamicslice,,,09A_S4_ExplosiveBarrelP3,1,2.5,3,5,missions_farm,Play_Missions_BarrelPickup,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S4_ExplosiveBarrelP3,true,,,,,,,,,,,,,
09A_S4_LureIngre,slices/WorldEvents/FirstLight/Interact/BTP/Object_09A_S4_LureInrge_Healthy.dynamicslice,slices/WorldEvents/FirstLight/Interact/BTP/Object_09A_S4_LureInrge_Depleted.dynamicslice,,,09A_S4_LureIngre,1,2.5,3,5,gathering,Play_Gather_Mushroom,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S4_LureIngre,true,,,,,,,,,,,,,
09A_S4_LureIngre2,slices/WorldEvents/FirstLight/Interact/BTP/Object_09A_S4_LureIngre2_Healthy.dynamicslice,slices/WorldEvents/FirstLight/Interact/BTP/Object_09A_S4_LureIngre2_Depleted.dynamicslice,,,09A_S4_LureIngre2,1,2.5,3,5,gathering,Play_Gather_Mushroom,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S4_LureIngre2,true,,,,,,,,,,,,,
09A_S4_LureIngre3,slices/WorldEvents/FirstLight/Interact/BTP/Object_09A_S4_LureIngre3_Healthy.dynamicslice,slices/WorldEvents/FirstLight/Interact/BTP/Object_09A_S4_LureIngre3_Depleted.dynamicslice,,,09A_S4_LureIngre3,1,2.5,3,5,gathering,Play_Gather_Mushroom,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S4_LureIngre3,true,,,,,,,,,,,,,
09A_S4_Lure,,slices/WorldEvents/FirstLight/Interact/BTP/Object_09A_S4_Lure_Depleted.dynamicslice,,,09A_S4_Lure,1,2.5,3,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S4_Lure,true,,,,,,,,,,,,,
09A_S4_Detonator,slices/WorldEvents/FirstLight/Interact/BTP/Object_09A_S4_Detonator_Healthy.dynamicslice,slices/WorldEvents/FirstLight/Interact/BTP/Object_09A_S4_Detonator_Depleted.dynamicslice,,,09A_S4_Detonator,1,2.5,3,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S4_Detonator,true,,,,,,,,,,,,,
09A_S5_CaveFight,slices\WorldEvents\FirstLight\Interact\AFriendInNeed\Object_09A_S5_CaveFight_Healthy.dynamicslice,slices\WorldEvents\FirstLight\Interact\AFriendInNeed\Object_09A_S5_CaveFight_Depleted.dynamicslice,,,09A_S5_CaveFight,1,2.5,3,5,gathering,Play_Gather_Mushroom,,,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S5_CaveFight,true,,,,,,,,,,,,,
09A_S6_MEInteractable,slices\WorldEvents\FirstLight\Interact\MigrationEvidence\Object_09A_MEInteractable_Visual_Healthy.dynamicslice,slices\WorldEvents\FirstLight\Interact\MigrationEvidence\Object_09A_MEInteractable_Visual_Depleted.dynamicslice,,,09A_S6_MEInteractable,1,2.5,3,5,gathering,Play_Gather_Mushroom,Play_Mission_Flies,,,cfx_npc_bogmonster.Spawn_Jump,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,,IO_09A_S6_MEInteractable,true,,,,,,,,,,,missions_themigration,,
09A_S7_Journal,slices/WorldEvents/FirstLight/Interact/PUT/Object_09A_S7_Journal_Healthy.dynamicslice,,,,09A_S7_Journal,1,2.5,3,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S7_Journal,true,,,,,,,,,,,,,
09A_S7_Sarcophagus,,,,,09A_S7_Sarcophagus,1,2.5,3,5,missions_plague,Play_Missions_Sarcophagus_Open,,,,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,,IO_09A_S7_Sarcophagus,true,,,,,,,,,,,,,
09A_S8_Pylon1,slices/WorldEvents/FirstLight/Interact/InsidiousInterfacing/Object_09A_S8_Pylon_Healthy.dynamicslice,slices/WorldEvents/FirstLight/Interact/InsidiousInterfacing/Object_09A_S8_Pylon_Depleted.dynamicslice,,,09A_S8_Pylon1,1,2.5,3,5,,,,cFX_Loot.Loot_Quest_Small,,cfx_npc_sandelementalheavy.sandDash_start,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S8_Pylon1,true,,,,,,,,,,,,,
09A_S8_Pylon2,slices/WorldEvents/FirstLight/Interact/InsidiousInterfacing/Object_09A_S8_Pylon_Healthy.dynamicslice,slices/WorldEvents/FirstLight/Interact/InsidiousInterfacing/Object_09A_S8_Pylon_Depleted.dynamicslice,,,09A_S8_Pylon2,1,2.5,3,5,,,,cFX_Loot.Loot_Quest_Small,,cfx_npc_sandelementalheavy.sandDash_start,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S8_Pylon2,true,,,,,,,,,,,,,
09A_S8_AncientScroll,slices/WorldEvents/FirstLight/Interact/InsidiousInterfacing/Object_09A_S8_AncientWriting_Healthy.dyanmicslice,slices/WorldEvents/FirstLight/Interact/InsidiousInterfacing/Object_09A_S8_AncientWriting_Depleted.dynamicslice,,,09A_S8_AncientScroll,1,2.5,3,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S8_AncientScroll,true,,,,,,,,,,,,,
09A_S8_Interface,slices/WorldEvents/FirstLight/Interact/InsidiousInterfacing/Object_09A_S8_Interface_Healthy.dynamicslice,slices/WorldEvents/FirstLight/Interact/InsidiousInterfacing/Object_09A_S8_Interface_Depleted.dynamicslice,slices/WorldEvents/FirstLight/Interact/InsidiousInterfacing/Object_09A_S8_Interface_NotOnRequiredQuest.dynamicslice,slices/WorldEvents/FirstLight/Interact/InsidiousInterfacing/Object_09A_S8_Interface_BaseMesh.dynamicslice,09A_S8_Interface,1,2.5,3,5,,,,cFX_Loot.Loot_Quest_Small,,cfx_npc_undead_shaman.Lightning_Burst,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S8_Interface,true,,,,,,,,,,,,,
09A_S9_Breaker,slices/WorldEvents/FirstLight/Interact/CC/Object_09A_S9_Breaker_Healthy.dynamicslice,slices/WorldEvents/FirstLight/Interact/CC/Object_09A_S9_Breaker_Depleted.dynamicslice,,slices/WorldEvents/FirstLight/Interact/CC/Object_09A_S9_Breaker_BaseMesh.dyanmicslice,09A_S9_Breaker,1,2.5,3,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S9_Breaker,true,,,,,,,,,,,,,
09A_S9_Tool1,slices/WorldEvents/FirstLight/Interact/CC/Object_09A_S9_Tool1_Healthy.dynamicslice,slices/WorldEvents/FirstLight/Interact/CC/Object_09A_S9_Tool1_Depleted.dynamicslice,,,09A_S9_Tool1,1,2.5,3,5,,Play_Gather_Chest_Small,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S9_Tool1,true,,,,,,,,,,,,,
09A_S9_Tool2,slices/WorldEvents/FirstLight/Interact/CC/Object_09A_S9_Tool2_Healthy.dynamicslice,slices/WorldEvents/FirstLight/Interact/CC/Object_09A_S9_Tool2_Depleted.dynamicslice,,,09A_S9_Tool2,1,2.5,3,5,,Play_Gather_Chest_Small,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S9_Tool2,true,,,,,,,,,,,,,
09A_S9_Tool3,slices/WorldEvents/FirstLight/Interact/CC/Object_09A_S9_Tool1_Healthy.dynamicslice,slices/WorldEvents/FirstLight/Interact/CC/Object_09A_S9_Tool1_Depleted.dynamicslice,,,09A_S9_Tool3,1,2.5,3,5,,Play_Gather_Chest_Small,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S9_Tool3,true,,,,,,,,,,,,,
09A_S9_Drink,slices/WorldEvents/FirstLight/Interact/CC/Object_09A_S9_Drink_Visual_Healthy.dynamicslice,slices/WorldEvents/FirstLight/Interact/CC/Object_09A_S9_Drink_Visual_Depleted.dynamicslice,,,09A_S9_Drink,1,2.5,3,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S9_Drink,true,,,,,,,,,,,,,
09A_S9_BrokenCable,slices\WorldEvents\FirstLight\Interact\CC\Object_09A_S9_BrokenCable_Healthy.dynamicslice,slices\WorldEvents\FirstLight\Interact\CC\Object_09A_S9_BrokenCable_Depleted.dynamicslice,,,09A_S9_BrokenCable,1,2.5,3,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S9_BrokenCable,true,,,,,,,,,,,,,
09A_S9_DefendHacker,,,,,09A_S9_DefendHacker,1,1.5,2,5,,,,,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S9_DefendHacker,true,,,,,,,,,,,,,
09A_S10_MinotaurRelicA,slices\WorldEvents\FirstLight\Interact\MinotaurRelics\Object_09A_S10_MinotaurRelicA_Healthy.dynamicslice,,,slices\WorldEvents\FirstLight\Interact\MinotaurRelics\Object_09A_S10_MinotaurRelic_BaseMesh.dynamicslice,09A_S10_MinotaurRelicA,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S10_MinotaurRelicA,true,,,,,,,,,,,,,
09A_S10_MinotaurRelicB,slices\WorldEvents\FirstLight\Interact\MinotaurRelics\Object_09A_S10_MinotaurRelicB_Healthy.dynamicslice,,,slices\WorldEvents\FirstLight\Interact\MinotaurRelics\Object_09A_S10_MinotaurRelic_BaseMesh.dynamicslice,09A_S10_MinotaurRelicB,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S10_MinotaurRelicB,true,,,,,,,,,,,,,
09A_S10_MinotaurRelicC,slices\WorldEvents\FirstLight\Interact\MinotaurRelics\Object_09A_S10_MinotaurRelicC_Healthy.dynamicslice,,,slices\WorldEvents\FirstLight\Interact\MinotaurRelics\Object_09A_S10_MinotaurRelic_BaseMesh.dynamicslice,09A_S10_MinotaurRelicC,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S10_MinotaurRelicC,true,,,,,,,,,,,,,
09A_S11_BrazierA,,slices\WorldEvents\FirstLight\Interact\Brazier\Object_09A_S11_Brazier_Depleted.dynamicslice,,slices\WorldEvents\FirstLight\Interact\Brazier\Object_09A_S11_Brazier_BaseMesh.dynamicslice,09A_S11_BrazierA,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S11_BrazierA,true,,,,,,,,,,,,,
09A_S11_BrazierB,,slices\WorldEvents\FirstLight\Interact\Brazier\Object_09A_S11_Brazier_Depleted.dynamicslice,,slices\WorldEvents\FirstLight\Interact\Brazier\Object_09A_S11_Brazier_BaseMesh.dynamicslice,09A_S11_BrazierB,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_09A_S11_BrazierB,true,,,,,,,,,,,,,
