VariantID,Visual_Healthy,Visual_Depleted,Visual_NotOnRequiredQuest,Visual_Basemesh,GatherableEntryID,GatheringRadius,InteractionRadius,DetectableRadius,MarkerRadius,AudioPreload_depleted,SFX_depleted,SFX_Idle,VFX_Idle,IdleVFX_Offset_Z,DepletedVFX,depletedVFX_Offset_Z,DepletedVFX_Quest,DepletedVFX_Quest_Offset_Z,GatheringFX,gatheringVFX_Offzet_Z,interactionMarker_Offset_Z,InteractionEvent,InteractTag,InteractOnlyOnQuest,AchievementID,AchievementServerState,IsStateControlledBySlayerScript,RequireLoS,RequiredAchievement,AE.0_RequiredAchievementConditional,Card1_Visual,Card2_Visual,Card3_Visual
17DW_ArcanaLock_Chest_21,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_21,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_21,Lore_unlock_Topic_17_Nighthaven_Title_03_21,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_21.dynamicslice,
17DW_ArcanaLock_Chest_22,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_22,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_22,Lore_unlock_Topic_17_Nighthaven_Title_03_22,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_22.dynamicslice,
17DW_ArcanaLock_Chest_23,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_23,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_23,Lore_unlock_Topic_17_Nighthaven_Title_03_23,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_23.dynamicslice,
17DW_ArcanaLock_Chest_24,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_24,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_24,Lore_unlock_Topic_17_Nighthaven_Title_03_24,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_24.dynamicslice,
17DW_ArcanaLock_Portal_01,Objects\Crafting\Architecture\Ancient_Temple\jav_struc_ruins_pyramid_base.cgf,,,,17DW_ArcanaLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Portal_01,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_01,Lore_unlock_Topic_17_Nighthaven_Title_03_01,,,
17DW_ArcanaLock_Portal_02,Objects\Crafting\Architecture\Ancient_Temple\jav_struc_ruins_pyramid_base.cgf,,,,17DW_ArcanaLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Portal_02,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_02,Lore_unlock_Topic_17_Nighthaven_Title_03_02,,,
17DW_ArcanaLock_Portal_03,Objects\Crafting\Architecture\Ancient_Temple\jav_struc_ruins_pyramid_base.cgf,,,,17DW_ArcanaLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Portal_03,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_03,Lore_unlock_Topic_17_Nighthaven_Title_03_03,,,
17DW_ArcanaLock_Portal_04,Objects\Crafting\Architecture\Ancient_Temple\jav_struc_ruins_pyramid_base.cgf,,,,17DW_ArcanaLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Portal_04,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_04,Lore_unlock_Topic_17_Nighthaven_Title_03_04,,,
17DW_ArcanaLock_Portal_05,Objects\Crafting\Architecture\Ancient_Temple\jav_struc_ruins_pyramid_base.cgf,,,,17DW_ArcanaLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Portal_05,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_05,Lore_unlock_Topic_17_Nighthaven_Title_03_05,,,
17DW_ArcanaLock_Portal_06,Objects\Crafting\Architecture\Ancient_Temple\jav_struc_ruins_pyramid_base.cgf,,,,17DW_ArcanaLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Portal_06,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_06,Lore_unlock_Topic_17_Nighthaven_Title_03_06,,,
17DW_ArcanaLock_Portal_07,Objects\Crafting\Architecture\Ancient_Temple\jav_struc_ruins_pyramid_base.cgf,,,,17DW_ArcanaLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Portal_07,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_07,Lore_unlock_Topic_17_Nighthaven_Title_03_07,,,
17DW_ArcanaLock_Portal_08,Objects\Crafting\Architecture\Ancient_Temple\jav_struc_ruins_pyramid_base.cgf,,,,17DW_ArcanaLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Portal_08,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_08,Lore_unlock_Topic_17_Nighthaven_Title_03_08,,,
17DW_ArcanaLock_Portal_09,Objects\Crafting\Architecture\Ancient_Temple\jav_struc_ruins_pyramid_base.cgf,,,,17DW_ArcanaLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Portal_09,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_09,Lore_unlock_Topic_17_Nighthaven_Title_03_09,,,
17DW_ArcanaLock_Portal_10,Objects\Crafting\Architecture\Ancient_Temple\jav_struc_ruins_pyramid_base.cgf,,,,17DW_ArcanaLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Portal_10,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_10,Lore_unlock_Topic_17_Nighthaven_Title_03_10,,,
17DW_ArcanaLock_Portal_11,Objects\Crafting\Architecture\Ancient_Temple\jav_struc_ruins_pyramid_base.cgf,,,,17DW_ArcanaLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Portal_11,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_11,Lore_unlock_Topic_17_Nighthaven_Title_03_11,,,
17DW_ArcanaLock_Portal_12,Objects\Crafting\Architecture\Ancient_Temple\jav_struc_ruins_pyramid_base.cgf,,,,17DW_ArcanaLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Portal_12,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_12,Lore_unlock_Topic_17_Nighthaven_Title_03_12,,,
17DW_ArcanaLock_Portal_13,Objects\Crafting\Architecture\Ancient_Temple\jav_struc_ruins_pyramid_base.cgf,,,,17DW_ArcanaLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Portal_13,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_13,Lore_unlock_Topic_17_Nighthaven_Title_03_13,,,
17DW_ArcanaLock_Portal_14,Objects\Crafting\Architecture\Ancient_Temple\jav_struc_ruins_pyramid_base.cgf,,,,17DW_ArcanaLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Portal_14,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_14,Lore_unlock_Topic_17_Nighthaven_Title_03_14,,,
17DW_ArcanaLock_Portal_15,Objects\Crafting\Architecture\Ancient_Temple\jav_struc_ruins_pyramid_base.cgf,,,,17DW_ArcanaLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Portal_15,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_15,Lore_unlock_Topic_17_Nighthaven_Title_03_15,,,
17DW_ArcanaLock_Portal_16,Objects\Crafting\Architecture\Ancient_Temple\jav_struc_ruins_pyramid_base.cgf,,,,17DW_ArcanaLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Portal_16,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_16,Lore_unlock_Topic_17_Nighthaven_Title_03_16,,,
17DW_ArcanaLock_Portal_17,Objects\Crafting\Architecture\Ancient_Temple\jav_struc_ruins_pyramid_base.cgf,,,,17DW_ArcanaLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Portal_17,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_17,Lore_unlock_Topic_17_Nighthaven_Title_03_17,,,
17DW_ArcanaLock_Portal_18,Objects\Crafting\Architecture\Ancient_Temple\jav_struc_ruins_pyramid_base.cgf,,,,17DW_ArcanaLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Portal_18,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_18,Lore_unlock_Topic_17_Nighthaven_Title_03_18,,,
17DW_ArcanaLock_Portal_19,Objects\Crafting\Architecture\Ancient_Temple\jav_struc_ruins_pyramid_base.cgf,,,,17DW_ArcanaLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Portal_19,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_19,Lore_unlock_Topic_17_Nighthaven_Title_03_19,,,
17DW_ArcanaLock_Portal_20,Objects\Crafting\Architecture\Ancient_Temple\jav_struc_ruins_pyramid_base.cgf,,,,17DW_ArcanaLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Portal_20,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_20,Lore_unlock_Topic_17_Nighthaven_Title_03_20,,,
17DW_ArcanaLock_Portal_21,Objects\Crafting\Architecture\Ancient_Temple\jav_struc_ruins_pyramid_base.cgf,,,,17DW_ArcanaLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Portal_21,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_21,Lore_unlock_Topic_17_Nighthaven_Title_03_21,,,
17DW_ArcanaLock_Portal_22,Objects\Crafting\Architecture\Ancient_Temple\jav_struc_ruins_pyramid_base.cgf,,,,17DW_ArcanaLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Portal_22,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_22,Lore_unlock_Topic_17_Nighthaven_Title_03_22,,,
17DW_ArcanaLock_Portal_23,Objects\Crafting\Architecture\Ancient_Temple\jav_struc_ruins_pyramid_base.cgf,,,,17DW_ArcanaLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Portal_23,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_23,Lore_unlock_Topic_17_Nighthaven_Title_03_23,,,
17DW_ArcanaLock_Portal_24,Objects\Crafting\Architecture\Ancient_Temple\jav_struc_ruins_pyramid_base.cgf,,,,17DW_ArcanaLock_Portal,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Portal_24,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_24,Lore_unlock_Topic_17_Nighthaven_Title_03_24,,,
17DW_ArcanaLock_Proximity_26,Objects\Crafting\Architecture\Ancient_Temple\jav_struc_ruins_pyramid_base.cgf,,,,17DW_ArcanaLock_Proximity,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Proximity_26,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_24,Lore_unlock_Topic_17_Nighthaven_Title_03_24,,,
17DW_ArcanaLock_BridgePerm_26,Objects\Crafting\Architecture\Ancient_Temple\jav_struc_ruins_pyramid_base.cgf,,,,17DW_ArcanaLock_BridgePerm,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_BridgePerm_26,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_24,Lore_unlock_Topic_17_Nighthaven_Title_03_24,,,
17DW_ArcanaLock_Chest_01_12_24,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_01_12_24,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_01 && Lore_unlock_Topic_17_Nighthaven_Title_03_12 && Lore_unlock_Topic_17_Nighthaven_Title_03_24,Lore_unlock_Topic_17_Nighthaven_Title_03_01 && Lore_unlock_Topic_17_Nighthaven_Title_03_12 && Lore_unlock_Topic_17_Nighthaven_Title_03_24,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_01.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_12.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_24.dynamicslice
17DW_ArcanaLock_Chest_01_16,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_01_16,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_01 && Lore_unlock_Topic_17_Nighthaven_Title_03_16,Lore_unlock_Topic_17_Nighthaven_Title_03_01 && Lore_unlock_Topic_17_Nighthaven_Title_03_16,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_01.dynamicslice,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_16.dynamicslice
17DW_ArcanaLock_Chest_01_12_06,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_01_12_06,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_01 && Lore_unlock_Topic_17_Nighthaven_Title_03_12 && Lore_unlock_Topic_17_Nighthaven_Title_03_06,Lore_unlock_Topic_17_Nighthaven_Title_03_01 && Lore_unlock_Topic_17_Nighthaven_Title_03_12 && Lore_unlock_Topic_17_Nighthaven_Title_03_06,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_01.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_12.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_06.dynamicslice
17DW_ArcanaLock_Chest_16_12,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_16_12,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_16 && Lore_unlock_Topic_17_Nighthaven_Title_03_12,Lore_unlock_Topic_17_Nighthaven_Title_03_16 && Lore_unlock_Topic_17_Nighthaven_Title_03_12,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_16.dynamicslice,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_12.dynamicslice
17DW_ArcanaLock_Chest_13_07_22,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_13_07_22,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_13 && Lore_unlock_Topic_17_Nighthaven_Title_03_07 && Lore_unlock_Topic_17_Nighthaven_Title_03_22,Lore_unlock_Topic_17_Nighthaven_Title_03_13 && Lore_unlock_Topic_17_Nighthaven_Title_03_07 && Lore_unlock_Topic_17_Nighthaven_Title_03_22,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_13.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_07.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_22.dynamicslice
17DW_ArcanaLock_Chest_04_19,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_04_19,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_04 && Lore_unlock_Topic_17_Nighthaven_Title_03_19,Lore_unlock_Topic_17_Nighthaven_Title_03_04 && Lore_unlock_Topic_17_Nighthaven_Title_03_19,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_04.dynamicslice,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_19.dynamicslice
17DW_ArcanaLock_Chest_12_03_08,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_12_03_08,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_12 && Lore_unlock_Topic_17_Nighthaven_Title_03_03 && Lore_unlock_Topic_17_Nighthaven_Title_03_08,Lore_unlock_Topic_17_Nighthaven_Title_03_12 && Lore_unlock_Topic_17_Nighthaven_Title_03_03 && Lore_unlock_Topic_17_Nighthaven_Title_03_08,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_12.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_03.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_08.dynamicslice
17DW_ArcanaLock_Chest_02_15_09,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_02_15_09,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_02 && Lore_unlock_Topic_17_Nighthaven_Title_03_15 && Lore_unlock_Topic_17_Nighthaven_Title_03_09,Lore_unlock_Topic_17_Nighthaven_Title_03_02 && Lore_unlock_Topic_17_Nighthaven_Title_03_15 && Lore_unlock_Topic_17_Nighthaven_Title_03_09,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_02.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_15.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_09.dynamicslice
17DW_ArcanaLock_Chest_08_20,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_08_20,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_08 && Lore_unlock_Topic_17_Nighthaven_Title_03_20,Lore_unlock_Topic_17_Nighthaven_Title_03_08 && Lore_unlock_Topic_17_Nighthaven_Title_03_20,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_08.dynamicslice,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_20.dynamicslice
17DW_ArcanaLock_Chest_05_21_16,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_05_21_16,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_05 && Lore_unlock_Topic_17_Nighthaven_Title_03_21 && Lore_unlock_Topic_17_Nighthaven_Title_03_16,Lore_unlock_Topic_17_Nighthaven_Title_03_05 && Lore_unlock_Topic_17_Nighthaven_Title_03_21 && Lore_unlock_Topic_17_Nighthaven_Title_03_16,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_05.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_21.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_16.dynamicslice
