HouseItemID,ExcludeFromGame,PrefabPath,DEV-FurnitureSet,UIHousingCategory,HousingTag1 Placed,HousingTag2 Points,HousingTag3 Limiter,HousingTag5 Buffs,HousingTags,IsEntitlement,AttributionId,HowToOptain (Primarily),ItemRarity,ForceRarity,RankingPointsDuplicateLimit,RankingPointsNegativeLimit,PointModifier,RankingPoints,MaxPotentialPoints,HousingStatusEffect,StorageBonus,InteractionAnimationID,Name,Description,IconPath,HiResIconPath,Weight,TradingCategory,TradingFamily,TradingGroup,ItemType,UiItemClass,Tier,IsSalvageable,SalvageResources,IsRepairable,BindOnPickup,CraftingRecipe,RepairRecipe,SalvageRecipe,SalvageGameEventID,RepairDustModifier,ConfirmBeforeUse,ConsumeOnUse,MaxStackSize,DeathDropPercentage,ItemTypeDisplayName,Nonremovable,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,Primary Color,Secondary Color,Tertiary Color,ColorFamilies,PlacementGridDisplaySize,Notes
House_HousingItem_Legion_Decor_Wall_Curtain02_D,0,Housing/Items/Full_Furniture_Sets/Full_Set_04_Legion/Decor/House_Legion_Decor_Wall_Curtain02_D,Set-04-Legion,Misc,OnWall,+IsCurtain,,,OnWall+IsCurtain,FALSE,Housing_LegionSet_2022,Loot Drop - Uncommon,Uncommon,1,4,8,0,7.0000000000000007E-2,0.28000000000000003,,,,@House_HousingItem_Legion_Decor_Wall_Curtain02_D_MasterName,@House_HousingItem_Legion_Decor_Wall_Curtain02_D_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_Legion_Decor_Wall_Curtain02_D.png,lyshineui/images/icons/items_hires/House_HousingItem_Legion_Decor_Wall_Curtain02_D.png,7,Furnishings,HousingTrdF_Decorations,HousingTrdG_Curtains,HousingItem,UI_Furniture,2,true,false,false,false,,,,SalvageCoinGrantT2,0,false,false,4,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_Legion_Decor_Wall_Curtain03_A,0,Housing/Items/Full_Furniture_Sets/Full_Set_04_Legion/Decor/House_Legion_Decor_Wall_Curtain03_A,Set-04-Legion,Misc,OnWall,+IsCurtain,,,OnWall+IsCurtain,FALSE,Housing_LegionSet_2022,Loot Drop - Rare,Rare,2,4,8,0,0.11,0.44,,,,@House_HousingItem_Legion_Decor_Wall_Curtain03_A_MasterName,@House_HousingItem_Legion_Decor_Wall_Curtain03_A_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_Legion_Decor_Wall_Curtain03_A.png,lyshineui/images/icons/items_hires/House_HousingItem_Legion_Decor_Wall_Curtain03_A.png,7,Furnishings,HousingTrdF_Decorations,HousingTrdG_Curtains,HousingItem,UI_Furniture,3,true,false,false,false,,,,SalvageCoinGrantT3,0,false,false,4,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_Legion_Decor_Wall_Curtain03_B,0,Housing/Items/Full_Furniture_Sets/Full_Set_04_Legion/Decor/House_Legion_Decor_Wall_Curtain03_B,Set-04-Legion,Misc,OnWall,+IsCurtain,,,OnWall+IsCurtain,FALSE,Housing_LegionSet_2022,Loot Drop - Elite,Epic,3,4,8,0,0.15,0.6,,,,@House_HousingItem_Legion_Decor_Wall_Curtain03_B_MasterName,@House_HousingItem_Legion_Decor_Wall_Curtain03_B_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_Legion_Decor_Wall_Curtain03_B.png,lyshineui/images/icons/items_hires/House_HousingItem_Legion_Decor_Wall_Curtain03_B.png,7,Furnishings,HousingTrdF_Decorations,HousingTrdG_Curtains,HousingItem,UI_Furniture,4,true,false,false,false,,,,SalvageCoinGrantT4,0,false,false,4,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_Legion_Decor_Wall_Curtain03_C,0,Housing/Items/Full_Furniture_Sets/Full_Set_04_Legion/Decor/House_Legion_Decor_Wall_Curtain03_C,Set-04-Legion,Misc,OnWall,+IsCurtain,,,OnWall+IsCurtain,FALSE,Housing_LegionSet_2022,Loot Drop - Elite,Rare,2,4,8,0,0.13,0.52,,,,@House_HousingItem_Legion_Decor_Wall_Curtain03_C_MasterName,@House_HousingItem_Legion_Decor_Wall_Curtain03_C_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_Legion_Decor_Wall_Curtain03_C.png,lyshineui/images/icons/items_hires/House_HousingItem_Legion_Decor_Wall_Curtain03_C.png,7,Furnishings,HousingTrdF_Decorations,HousingTrdG_Curtains,HousingItem,UI_Furniture,3,true,false,false,false,,,,SalvageCoinGrantT3,0,false,false,4,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_Legion_Decor_Wall_Curtain03_D,0,Housing/Items/Full_Furniture_Sets/Full_Set_04_Legion/Decor/House_Legion_Decor_Wall_Curtain03_D,Set-04-Legion,Misc,OnWall,+IsCurtain,,,OnWall+IsCurtain,FALSE,Housing_LegionSet_2022,Loot Drop - Uncommon,Uncommon,1,4,8,0,7.0000000000000007E-2,0.28000000000000003,,,,@House_HousingItem_Legion_Decor_Wall_Curtain03_D_MasterName,@House_HousingItem_Legion_Decor_Wall_Curtain03_D_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_Legion_Decor_Wall_Curtain03_D.png,lyshineui/images/icons/items_hires/House_HousingItem_Legion_Decor_Wall_Curtain03_D.png,7,Furnishings,HousingTrdF_Decorations,HousingTrdG_Curtains,HousingItem,UI_Furniture,2,true,false,false,false,,,,SalvageCoinGrantT2,0,false,false,4,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_Legion_Decor_Wall_Inset01_A,0,Housing/Items/Full_Furniture_Sets/Full_Set_04_Legion/Decor/House_Legion_Decor_Wall_Inset01_A,Set-04-Legion,Decorations,OnWall,+IsMediumDecor,,,OnWall+IsMediumDecor,FALSE,Housing_LegionSet_2022,Loot Drop - Common,Common,0,4,8,0,0.04,0.16,,,,@House_HousingItem_Legion_Decor_Wall_Inset01_A_MasterName,@House_HousingItem_Legion_Decor_Wall_Inset01_A_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_Legion_Decor_Wall_Inset01_A.png,lyshineui/images/icons/items_hires/House_HousingItem_Legion_Decor_Wall_Inset01_A.png,7,Furnishings,HousingTrdF_Furniture,HousingTrdG_Tables,HousingItem,UI_Furniture,1,true,false,false,false,,,,SalvageCoinGrantT2,0,false,false,4,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_Legion_Decor_WallWaves01,0,Housing/Items/Full_Furniture_Sets/Full_Set_04_Legion/Decor/House_Legion_Decor_WallWaves_A,Set-04-Legion,Decorations,OnWall,+IsLargeDecor,,,OnWall+IsLargeDecor,FALSE,Housing_LegionSet_2022,Crafting - Rare Materials,Rare,2,2,4,0,0.12,0.24,,,,@House_HousingItem_Legion_Decor_WallWaves01_MasterName,@House_HousingItem_Legion_Decor_WallWaves01_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_Legion_Decor_WallWaves01.png,lyshineui/images/icons/items_hires/House_HousingItem_Legion_Decor_WallWaves01.png,9,Furnishings,HousingTrdF_Furniture,HousingTrdG_Tables,HousingItem,UI_Furniture,3,true,true,false,false,House_HousingItem_Legion_Decor_WallWaves01,House_HousingItem_Legion_Decor_WallWaves01,House_HousingItem_Legion_Decor_WallWaves01,,0,false,false,2,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_Legion_Decor_WallWaves02,0,Housing/Items/Full_Furniture_Sets/Full_Set_04_Legion/Decor/House_Legion_Decor_WallWaves_B,Set-04-Legion,Decorations,OnWall,+IsLargeDecor,,,OnWall+IsLargeDecor,FALSE,Housing_LegionSet_2022,Crafting - Rare Materials,Rare,2,2,4,0,0.12,0.24,,,,@House_HousingItem_Legion_Decor_WallWaves02_MasterName,@House_HousingItem_Legion_Decor_WallWaves02_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_Legion_Decor_WallWaves02.png,lyshineui/images/icons/items_hires/House_HousingItem_Legion_Decor_WallWaves02.png,9,Furnishings,HousingTrdF_Furniture,HousingTrdG_Tables,HousingItem,UI_Furniture,3,true,true,false,false,House_HousingItem_Legion_Decor_WallWaves02,House_HousingItem_Legion_Decor_WallWaves02,House_HousingItem_Legion_Decor_WallWaves02,,0,false,false,2,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_Legion_Decor_WallWaves03,0,Housing/Items/Full_Furniture_Sets/Full_Set_04_Legion/Decor/House_Legion_Decor_WallWaves_C,Set-04-Legion,Decorations,OnWall,+IsLargeDecor,,,OnWall+IsLargeDecor,FALSE,Housing_LegionSet_2022,Crafting - Uncommon Materials,Uncommon,1,2,4,0,0.08,0.16,,,,@House_HousingItem_Legion_Decor_WallWaves03_MasterName,@House_HousingItem_Legion_Decor_WallWaves03_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_Legion_Decor_WallWaves03.png,lyshineui/images/icons/items_hires/House_HousingItem_Legion_Decor_WallWaves03.png,9,Furnishings,HousingTrdF_Furniture,HousingTrdG_Tables,HousingItem,UI_Furniture,2,true,true,false,false,House_HousingItem_Legion_Decor_WallWaves03,House_HousingItem_Legion_Decor_WallWaves03,House_HousingItem_Legion_Decor_WallWaves03,,0,false,false,2,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_Legion_Decor_WallWaves04,0,Housing/Items/Full_Furniture_Sets/Full_Set_04_Legion/Decor/House_Legion_Decor_WallWaves_D,Set-04-Legion,Decorations,OnWall,+IsLargeDecor,,,OnWall+IsLargeDecor,FALSE,Housing_LegionSet_2022,Crafting - Uncommon Materials,Uncommon,1,2,4,0,0.08,0.16,,,,@House_HousingItem_Legion_Decor_WallWaves04_MasterName,@House_HousingItem_Legion_Decor_WallWaves04_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_Legion_Decor_WallWaves04.png,lyshineui/images/icons/items_hires/House_HousingItem_Legion_Decor_WallWaves04.png,9,Furnishings,HousingTrdF_Furniture,HousingTrdG_Tables,HousingItem,UI_Furniture,2,true,true,false,false,House_HousingItem_Legion_Decor_WallWaves04,House_HousingItem_Legion_Decor_WallWaves04,House_HousingItem_Legion_Decor_WallWaves04,,0,false,false,2,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_Legion_Dresser01_A,0,Housing/Items/Full_Furniture_Sets/Full_Set_04_Legion/CoreFurniture/House_Legion_Dresser01_A,Set-04-Legion,Shelves,OnFloor,+IsCabinetShort,,,OnFloor+IsCabinetShort,FALSE,Housing_LegionSet_2022,Crafting - Rare Materials,Rare,2,5,10,0,0.11,0.55000000000000004,,,,@House_HousingItem_Legion_Dresser01_A_MasterName,@House_HousingItem_Legion_Dresser01_A_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_Legion_Dresser01_A.png,lyshineui/images/icons/items_hires/House_HousingItem_Legion_Dresser01_A.png,6,Furnishings,HousingTrdF_Furniture,HousingTrdG_Shelves,HousingItem,UI_Furniture,3,true,true,false,false,House_HousingItem_Legion_Dresser01_A,House_HousingItem_Legion_Dresser01_A,House_HousingItem_Legion_Dresser01_A,,0,false,false,5,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_Legion_Dresser01_B,0,Housing/Items/Full_Furniture_Sets/Full_Set_04_Legion/CoreFurniture/House_Legion_Dresser01_B,Set-04-Legion,Shelves,OnFloor,+IsCabinetShort,,,OnFloor+IsCabinetShort,FALSE,Housing_LegionSet_2022,Crafting - Epic Materials,Epic,3,5,10,0,0.15,0.75,,,,@House_HousingItem_Legion_Dresser01_B_MasterName,@House_HousingItem_Legion_Dresser01_B_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_Legion_Dresser01_B.png,lyshineui/images/icons/items_hires/House_HousingItem_Legion_Dresser01_B.png,6,Furnishings,HousingTrdF_Furniture,HousingTrdG_Shelves,HousingItem,UI_Furniture,4,true,true,false,false,House_HousingItem_Legion_Dresser01_B,House_HousingItem_Legion_Dresser01_B,House_HousingItem_Legion_Dresser01_B,,0,false,false,5,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_Legion_Dresser01_C,0,Housing/Items/Full_Furniture_Sets/Full_Set_04_Legion/CoreFurniture/House_Legion_Dresser01_C,Set-04-Legion,Shelves,OnFloor,+IsCabinetShort,,,OnFloor+IsCabinetShort,FALSE,Housing_LegionSet_2022,Loot Drop - Elite,Rare,2,5,10,0,0.13,0.65,,,,@House_HousingItem_Legion_Dresser01_C_MasterName,@House_HousingItem_Legion_Dresser01_C_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_Legion_Dresser01_C.png,lyshineui/images/icons/items_hires/House_HousingItem_Legion_Dresser01_C.png,6,Furnishings,HousingTrdF_Furniture,HousingTrdG_Shelves,HousingItem,UI_Furniture,3,true,false,false,false,,,,SalvageCoinGrantT3,0,false,false,5,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_Legion_Dresser01_D,0,Housing/Items/Full_Furniture_Sets/Full_Set_04_Legion/CoreFurniture/House_Legion_Dresser01_D,Set-04-Legion,Shelves,OnFloor,+IsCabinetShort,,,OnFloor+IsCabinetShort,FALSE,Housing_LegionSet_2022,Crafting - Uncommon Materials,Uncommon,1,5,10,0,7.0000000000000007E-2,0.35000000000000003,,,,@House_HousingItem_Legion_Dresser01_D_MasterName,@House_HousingItem_Legion_Dresser01_D_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_Legion_Dresser01_D.png,lyshineui/images/icons/items_hires/House_HousingItem_Legion_Dresser01_D.png,6,Furnishings,HousingTrdF_Furniture,HousingTrdG_Shelves,HousingItem,UI_Furniture,2,true,true,false,false,House_HousingItem_Legion_Dresser01_D,House_HousingItem_Legion_Dresser01_D,House_HousingItem_Legion_Dresser01_D,,0,false,false,5,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_Legion_Shelf01_A,0,Housing/Items/Full_Furniture_Sets/Full_Set_04_Legion/CoreFurniture/House_Legion_Shelf01_A,Set-04-Legion,Shelves,OnWall,+IsShelfWall,,,OnWall+IsShelfWall,FALSE,Housing_LegionSet_2022,Crafting - Rare Materials,Rare,2,4,8,0,0.11,0.44,,,,@House_HousingItem_Legion_Shelf01_A_MasterName,@House_HousingItem_Legion_Shelf01_A_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_Legion_Shelf01_A.png,lyshineui/images/icons/items_hires/House_HousingItem_Legion_Shelf01_A.png,7,Furnishings,HousingTrdF_Furniture,HousingTrdG_Tables,HousingItem,UI_Furniture,3,true,true,false,false,House_HousingItem_Legion_Shelf01_A,House_HousingItem_Legion_Shelf01_A,House_HousingItem_Legion_Shelf01_A,,0,false,false,4,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_Legion_Shelf01_B,0,Housing/Items/Full_Furniture_Sets/Full_Set_04_Legion/CoreFurniture/House_Legion_Shelf01_B,Set-04-Legion,Shelves,OnWall,+IsShelfWall,,,OnWall+IsShelfWall,FALSE,Housing_LegionSet_2022,Crafting - Epic Materials,Epic,3,4,8,0,0.15,0.6,,,,@House_HousingItem_Legion_Shelf01_B_MasterName,@House_HousingItem_Legion_Shelf01_B_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_Legion_Shelf01_B.png,lyshineui/images/icons/items_hires/House_HousingItem_Legion_Shelf01_B.png,7,Furnishings,HousingTrdF_Furniture,HousingTrdG_Tables,HousingItem,UI_Furniture,4,true,true,false,false,House_HousingItem_Legion_Shelf01_B,House_HousingItem_Legion_Shelf01_B,House_HousingItem_Legion_Shelf01_B,,0,false,false,4,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_Legion_Shelf01_C,0,Housing/Items/Full_Furniture_Sets/Full_Set_04_Legion/CoreFurniture/House_Legion_Shelf01_C,Set-04-Legion,Shelves,OnWall,+IsShelfWall,,,OnWall+IsShelfWall,FALSE,Housing_LegionSet_2022,Loot Drop - Elite,Rare,2,4,8,0,0.13,0.52,,,,@House_HousingItem_Legion_Shelf01_C_MasterName,@House_HousingItem_Legion_Shelf01_C_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_Legion_Shelf01_C.png,lyshineui/images/icons/items_hires/House_HousingItem_Legion_Shelf01_C.png,7,Furnishings,HousingTrdF_Furniture,HousingTrdG_Tables,HousingItem,UI_Furniture,3,true,false,false,false,,,,SalvageCoinGrantT3,0,false,false,4,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_Legion_Shelf01_D,0,Housing/Items/Full_Furniture_Sets/Full_Set_04_Legion/CoreFurniture/House_Legion_Shelf01_D,Set-04-Legion,Shelves,OnWall,+IsShelfWall,,,OnWall+IsShelfWall,FALSE,Housing_LegionSet_2022,Crafting - Uncommon Materials,Uncommon,1,4,8,0,7.0000000000000007E-2,0.28000000000000003,,,,@House_HousingItem_Legion_Shelf01_D_MasterName,@House_HousingItem_Legion_Shelf01_D_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_Legion_Shelf01_D.png,lyshineui/images/icons/items_hires/House_HousingItem_Legion_Shelf01_D.png,7,Furnishings,HousingTrdF_Furniture,HousingTrdG_Tables,HousingItem,UI_Furniture,2,true,true,false,false,House_HousingItem_Legion_Shelf01_D,House_HousingItem_Legion_Shelf01_D,House_HousingItem_Legion_Shelf01_D,,0,false,false,4,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_Legion_Stove01_A,0,Housing/Items/Full_Furniture_Sets/Full_Set_04_Legion/CoreFurniture/House_Legion_Stove01_A,Set-04-Legion,Misc,OnFloor,+IsStoveOven,,,OnFloor+IsStoveOven,FALSE,Housing_LegionSet_2022,Crafting - Rare Materials,Rare,2,1,2,0,0.12,0.12,,,,@House_HousingItem_Legion_Stove01_A_MasterName,@House_HousingItem_Legion_Stove01_A_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_Legion_Stove01_A.png,lyshineui/images/icons/items_hires/House_HousingItem_Legion_Stove01_A.png,10,Furnishings,HousingTrdF_Furniture,HousingTrdG_Tables,HousingItem,UI_Furniture,3,true,true,false,false,House_HousingItem_Legion_Stove01_A,House_HousingItem_Legion_Stove01_A,House_HousingItem_Legion_Stove01_A,,0,false,false,1,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_Legion_Stove01_B,0,Housing/Items/Full_Furniture_Sets/Full_Set_04_Legion/CoreFurniture/House_Legion_Stove01_B,Set-04-Legion,Misc,OnFloor,+IsStoveOven,,,OnFloor+IsStoveOven,FALSE,Housing_LegionSet_2022,Crafting - Epic Materials,Epic,3,1,2,0,0.16,0.16,,,,@House_HousingItem_Legion_Stove01_B_MasterName,@House_HousingItem_Legion_Stove01_B_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_Legion_Stove01_B.png,lyshineui/images/icons/items_hires/House_HousingItem_Legion_Stove01_B.png,10,Furnishings,HousingTrdF_Furniture,HousingTrdG_Tables,HousingItem,UI_Furniture,4,true,true,false,false,House_HousingItem_Legion_Stove01_B,House_HousingItem_Legion_Stove01_B,House_HousingItem_Legion_Stove01_B,,0,false,false,1,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_Legion_Stove01_C,0,Housing/Items/Full_Furniture_Sets/Full_Set_04_Legion/CoreFurniture/House_Legion_Stove01_C,Set-04-Legion,Misc,OnFloor,+IsStoveOven,,,OnFloor+IsStoveOven,FALSE,Housing_LegionSet_2022,Loot Drop - Elite,Rare,2,1,2,0,0.14000000000000001,0.14000000000000001,,,,@House_HousingItem_Legion_Stove01_C_MasterName,@House_HousingItem_Legion_Stove01_C_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_Legion_Stove01_C.png,lyshineui/images/icons/items_hires/House_HousingItem_Legion_Stove01_C.png,10,Furnishings,HousingTrdF_Furniture,HousingTrdG_Tables,HousingItem,UI_Furniture,3,true,false,false,false,,,,SalvageCoinGrantT3,0,false,false,1,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_Legion_Stove01_D,0,Housing/Items/Full_Furniture_Sets/Full_Set_04_Legion/CoreFurniture/House_Legion_Stove01_D,Set-04-Legion,Misc,OnFloor,+IsStoveOven,,,OnFloor+IsStoveOven,FALSE,Housing_LegionSet_2022,Crafting - Uncommon Materials,Uncommon,1,1,2,0,0.08,0.08,,,,@House_HousingItem_Legion_Stove01_D_MasterName,@House_HousingItem_Legion_Stove01_D_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_Legion_Stove01_D.png,lyshineui/images/icons/items_hires/House_HousingItem_Legion_Stove01_D.png,10,Furnishings,HousingTrdF_Furniture,HousingTrdG_Tables,HousingItem,UI_Furniture,2,true,true,false,false,House_HousingItem_Legion_Stove01_D,House_HousingItem_Legion_Stove01_D,House_HousingItem_Legion_Stove01_D,,0,false,false,1,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_Lighting_Legion_LightCeiling01_A,0,Housing/Items/Full_Furniture_Sets/Full_Set_04_Legion/CoreFurniture/HousingItem_Legion_LightCeiling01_A,Set-04-Legion,Lighting,OnCeiling,+IsLighting,+LimiterLighting,,OnCeiling+IsLighting+LimiterLighting,FALSE,Housing_LegionSet_2022,Loot Drop - Rare,Rare,2,4,8,0,0.11,0.44,,,,@House_HousingItem_Lighting_Legion_LightCeiling01_A_MasterName,@House_HousingItem_Lighting_Legion_LightCeiling01_A_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_Lighting_Legion_LightCeiling01_A.png,lyshineui/images/icons/items_hires/House_HousingItem_Lighting_Legion_LightCeiling01_A.png,7,Furnishings,HousingTrdF_Furniture,HousingTrdG_Tables,HousingItem,UI_Furniture,3,true,false,false,false,,,,SalvageCoinGrantT3,0,false,false,4,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_Lighting_Legion_LightCeiling01_B,0,Housing/Items/Full_Furniture_Sets/Full_Set_04_Legion/CoreFurniture/HousingItem_Legion_LightCeiling01_B,Set-04-Legion,Lighting,OnCeiling,+IsLighting,+LimiterLighting,,OnCeiling+IsLighting+LimiterLighting,FALSE,Housing_LegionSet_2022,Loot Drop - Elite,Epic,3,4,8,0,0.15,0.6,,,,@House_HousingItem_Lighting_Legion_LightCeiling01_B_MasterName,@House_HousingItem_Lighting_Legion_LightCeiling01_B_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_Lighting_Legion_LightCeiling01_B.png,lyshineui/images/icons/items_hires/House_HousingItem_Lighting_Legion_LightCeiling01_B.png,7,Furnishings,HousingTrdF_Furniture,HousingTrdG_Tables,HousingItem,UI_Furniture,4,true,false,false,false,,,,SalvageCoinGrantT4,0,false,false,4,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_Lighting_Legion_LightCeiling01_C,0,Housing/Items/Full_Furniture_Sets/Full_Set_04_Legion/CoreFurniture/HousingItem_Legion_LightCeiling01_C,Set-04-Legion,Lighting,OnCeiling,+IsLighting,+LimiterLighting,,OnCeiling+IsLighting+LimiterLighting,FALSE,Housing_LegionSet_2022,Loot Drop - Elite,Rare,2,4,8,0,0.13,0.52,,,,@House_HousingItem_Lighting_Legion_LightCeiling01_C_MasterName,@House_HousingItem_Lighting_Legion_LightCeiling01_C_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_Lighting_Legion_LightCeiling01_C.png,lyshineui/images/icons/items_hires/House_HousingItem_Lighting_Legion_LightCeiling01_C.png,7,Furnishings,HousingTrdF_Furniture,HousingTrdG_Tables,HousingItem,UI_Furniture,3,true,false,false,false,,,,SalvageCoinGrantT3,0,false,false,4,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
House_HousingItem_Lighting_Legion_LightCeiling01_D,0,Housing/Items/Full_Furniture_Sets/Full_Set_04_Legion/CoreFurniture/HousingItem_Legion_LightCeiling01_D,Set-04-Legion,Lighting,OnCeiling,+IsLighting,+LimiterLighting,,OnCeiling+IsLighting+LimiterLighting,FALSE,Housing_LegionSet_2022,Crafting - Uncommon Materials,Uncommon,1,4,8,0,7.0000000000000007E-2,0.28000000000000003,,,,@House_HousingItem_Lighting_Legion_LightCeiling01_D_MasterName,@House_HousingItem_Lighting_Legion_LightCeiling01_D_Description,lyshineui/images/icons/items/HousingItem/House_HousingItem_Lighting_Legion_LightCeiling01_D.png,lyshineui/images/icons/items_hires/House_HousingItem_Lighting_Legion_LightCeiling01_D.png,7,Furnishings,HousingTrdF_Furniture,HousingTrdG_Tables,HousingItem,UI_Furniture,2,true,true,false,false,House_HousingItem_Lighting_Legion_LightCeiling01_D,House_HousingItem_Lighting_Legion_LightCeiling01_D,House_HousingItem_Lighting_Legion_LightCeiling01_D,,0,false,false,4,0,@ui_itemtypedescription_housingitem,false,Play_UI_Pickup_Generic,Play_UI_Drop_Generic,Play_UI_Use_Generic,Play_UI_Created_Generic,,,,,,,
