ID,Key,KeyType,OldPerk,NewPerk
8484,1hFlail_Slots3_CraftT5,ItemId,PerkID_Weapon_OnKillEmpower,PerkID_Charm_EmptyOffense
8485,1hFlail_Slots3_CraftT5,ItemId,PerkID_Weapon_OnKillCDR,PerkID_Charm_EmptyOffense
8486,1hFlail_Slots3_CraftT5,ItemId,PerkID_Weapon_CritChance,PerkID_Charm_EmptyOffense
8487,1hFlail_Slots3_CraftT5,ItemId,PerkID_WeaponRng_DmgHeatshot,PerkID_Charm_EmptyOffense
8488,1hFlail_Slots3_CraftT5,ItemId,PerkID_WeaponMelee_BlockingStam,PerkID_Charm_EmptyDefense
8489,1hFlail_Slots3_CraftT5,ItemId,PerkID_WeaponMelee_BlockingMove,PerkID_Charm_EmptyDefense
8490,1hFlail_Slots3_CraftT5,ItemId,PerkID_Shield_DefFire,PerkID_Charm_EmptyDefense
8491,1hFlail_Slots3_CraftT5,ItemId,PerkID_Shield_DefIce,PerkID_Charm_EmptyDefense
8492,1hFlail_Slots3_CraftT5,ItemId,PerkID_Shield_DefNature,PerkID_Charm_EmptyDefense
8493,1hFlail_Slots3_CraftT5,ItemId,PerkID_Shield_DefVoid,PerkID_Charm_EmptyDefense
8494,1hFlail_Slots3_CraftT5,ItemId,PerkID_Shield_DefThurst,PerkID_Charm_EmptyDefense
8495,1hFlail_Slots3_CraftT5,ItemId,PerkID_Shield_DefSlash,PerkID_Charm_EmptyDefense
8496,1hFlail_Slots3_CraftT5,ItemId,PerkID_Shield_DefArcane,PerkID_Charm_EmptyDefense
8497,1hFlail_Slots3_CraftT5,ItemId,PerkID_Shield_DefLightning,PerkID_Charm_EmptyDefense
8498,1hFlail_Slots3_CraftT5,ItemId,PerkID_Shield_DefStrike,PerkID_Charm_EmptyDefense
8499,1hFlail_Slots3_CraftT5,ItemId,PerkID_Weapon_Disease_OnLowHP_Crit,PerkID_Charm_EmptyOffense
8500,1hFlail_Slots3_CraftT5,ItemId,PerkID_Weapon_Disease_OnLowHP_Heavy,PerkID_Charm_EmptyOffense
8501,1hFlail_Slots3_CraftT5,ItemId,PerkID_Weapon_DmgAgainstGrit,PerkID_Charm_EmptyOffense
8502,1hFlail_Slots3_CraftT5,ItemId,PerkID_Weapon_DmgWithGrit,PerkID_Charm_EmptyOffense
8503,1hFlail_Slots3_CraftT5,ItemId,PerkID_Weapon_Melee_ChargedHeavy_DMG,PerkID_Charm_EmptyOffense
8504,1hFlail_Slots3_CraftT5,ItemId,PerkID_Weapon_Melee_ChargedHeavy_Crit,PerkID_Charm_EmptyOffense
8505,1hFlail_Slots3_CraftT5,ItemId,PerkID_Weapon_Melee_ChargedHeavy_Rend,PerkID_Charm_EmptyOffense
8506,1hFlail_Slots3_CraftT5,ItemId,PerkID_Weapon_Melee_ChargedHeavy_Heal,PerkID_Charm_EmptyOffense
8507,1hFlail_Slots3_CraftT5,ItemId,PerkID_Armor_RangeDefense_Physical,PerkID_Charm_EmptyDefense
8508,1hFlail_Slots3_CraftT5,ItemId,PerkID_Armor_RangeDefense_Elemental,PerkID_Charm_EmptyDefense
8509,1hFlail_Slots3_CraftT5,ItemId,PerkID_Weapon_DodgeSuccess_FireDMG,PerkID_Charm_EmptyOffense
8510,1hFlail_Slots3_CraftT5,ItemId,PerkID_Weapon_DodgeSuccess_NatureDMG,PerkID_Charm_EmptyOffense
8511,1hFlail_Slots3_CraftT5,ItemId,PerkID_Weapon_DodgeSuccess_IceDMG,PerkID_Charm_EmptyOffense
8512,1hFlail_Slots3_CraftT5,ItemId,PerkID_Weapon_DodgeSuccess_LightningDMG,PerkID_Charm_EmptyOffense
8513,1hFlail_Slots3_CraftT5,ItemId,PerkID_Weapon_DodgeSuccess_VoidDMG,PerkID_Charm_EmptyOffense
8514,1hFlail_Slots3_CraftT5,ItemId,PerkID_Weapon_DodgeSuccess_ArcaneDMG,PerkID_Charm_EmptyOffense
8515,1hFlail_Slots3_CraftT5,ItemId,PerkID_Amulet_DodgeSuccess_CleanseDoT,PerkID_Charm_EmptyDefense
8516,1hFlail_Slots3_CraftT5,ItemId,PerkID_Amulet_DodgeSuccess_CleanseDebilitate,PerkID_Charm_EmptyDefense
8517,1hFlail_Slots3_CraftT5,ItemId,PerkID_Armor_DodgeSuccess_Fortify,PerkID_Charm_EmptyDefense
8518,1hFlail_Slots3_CraftT5,ItemId,PerkID_Head_OnCritTaken_CritChance,PerkID_Charm_EmptyDefense
8519,1hFlail_Slots3_CraftT5,ItemId,PerkID_Chest_OnBlockedHitTaken_StaminaRegen,PerkID_Charm_EmptyDefense
8520,1hFlail_Slots3_CraftT5,ItemId,PerkID_Hands_OnBlockedHit_EmpowerStack,PerkID_Charm_EmptyDefense
8521,1hFlail_Slots3_CraftT5,ItemId,PerkID_Legs_DodgeSuccess_Stamina,PerkID_Charm_EmptyDefense
8522,1hFlail_Slots3_CraftT5,ItemId,PerkID_Weapon_Attunement_Fire,PerkID_Charm_EmptyOffense
8523,1hFlail_Slots3_CraftT5,ItemId,PerkID_Weapon_Attunement_Ice,PerkID_Charm_EmptyOffense
8524,1hFlail_Slots3_CraftT5,ItemId,PerkID_Weapon_Attunement_Lightning,PerkID_Charm_EmptyOffense
8525,1hFlail_Slots3_CraftT5,ItemId,PerkID_Weapon_Attunement_Nature,PerkID_Charm_EmptyOffense
8526,1hFlail_Slots3_CraftT5,ItemId,PerkID_Weapon_Attunement_Void,PerkID_Charm_EmptyOffense
8527,1hFlail_Slots3_CraftT5,ItemId,PerkID_Armor_Conditioning_Fire,PerkID_Charm_EmptyDefense
8528,1hFlail_Slots3_CraftT5,ItemId,PerkID_Armor_Conditioning_Ice,PerkID_Charm_EmptyDefense
8529,1hFlail_Slots3_CraftT5,ItemId,PerkID_Armor_Conditioning_Lightning,PerkID_Charm_EmptyDefense
8530,1hFlail_Slots3_CraftT5,ItemId,PerkID_Armor_Conditioning_Nature,PerkID_Charm_EmptyDefense
8531,1hFlail_Slots3_CraftT5,ItemId,PerkID_Armor_Conditioning_Void,PerkID_Charm_EmptyDefense
8532,1hFlail_Slots3_CraftT5,ItemId,PerkID_Weapon_HercyneRaid_1,PerkID_Charm_EmptyOffense
8533,1hFlail_Slots3_CraftT5,ItemId,PerkID_Armor_HercyneRaid_1,PerkID_Charm_EmptyDefense
8534,1hFlail_Slots3_CraftT5,ItemId,PerkID_Jewelry_HercyneRaid_1,PerkID_Charm_EmptyDefense
8535,1hFlail_Slots3_CraftT5,ItemId,PerkID_Weapon_PvPZone_1,PerkID_Charm_EmptyOffense
8536,1hFlail_Slots3_CraftT5,ItemId,PerkID_Armor_PvPZone_1,PerkID_Charm_EmptyDefense
8537,1hFlail_Slots3_CraftT5,ItemId,PerkID_Jewelry_PvPZone_1,PerkID_Charm_EmptyDefense
8538,1hFlail_Slots3_CraftT5,ItemId,PerkID_PvP_Weapon_ArmorPenetration_OnBackstab,PerkID_Charm_EmptyOffense
8539,1hFlail_Slots3_CraftT5,ItemId,PerkID_PvP_Weapon_ArmorPenetration_OnHeadshot,PerkID_Charm_EmptyOffense
8540,1hFlail_Slots3_CraftT5,ItemId,PerkID_PvP_Weapon_BlockBreak_Rend,PerkID_Charm_EmptyOffense
8541,1hFlail_Slots3_CraftT5,ItemId,PerkID_PvP_Weapon_CleanseBuff_Crits,PerkID_Charm_EmptyOffense
8542,1hFlail_Slots3_CraftT5,ItemId,PerkID_PvP_Weapon_ExhaustedTarget_Slow,PerkID_Charm_EmptyOffense
8543,1hFlail_Slots3_CraftT5,ItemId,PerkID_PvP_WeaponMagic_DmgToHaste,PerkID_Charm_EmptyOffense
8544,1hFlail_Slots3_CraftT5,ItemId,PerkID_PvP_Shield_FortifyStackOnBlock,PerkID_Charm_EmptyDefense
8545,1hFlail_Slots3_CraftT5,ItemId,PerkID_PvP_Armor_DodgeSuccess_Heal,PerkID_Charm_EmptyDefense
8546,1hFlail_Slots3_CraftT5,ItemId,PerkID_PvP_Ring_OnKill_EmpowerStack,PerkID_Charm_EmptyOffense
8547,1hFlail_Slots3_CraftT5,ItemId,PerkID_PvP_Ring_DmgPerTargetBuff,PerkID_Charm_EmptyOffense
8548,1hFlail_Slots3_CraftT5,ItemId,PerkID_PvP_Amulet_DodgeSuccess_DMG,PerkID_Charm_EmptyOffense
8549,1hFlail_Slots3_CraftT5,ItemId,PerkID_LifeStaff_OnLowBonusHeal,PerkID_Charm_EmptyOffense
8550,1hFlail_Slots3_CraftT5,ItemId,PerkID_LifeStaff_OnRemoveHeal,PerkID_Charm_EmptyOffense
8551,1hFlail_Slots3_CraftT5,ItemId,PerkID_LifeStaff_LowManaBonusHeal,PerkID_Charm_EmptyOffense
8552,1hFlail_Slots3_CraftT5,ItemId,PerkID_Weapon_OnExhaustDmg,PerkID_Charm_EmptyOffense
8553,1hFlail_Slots3_CraftT5,ItemId,PerkID_Amulet_PotionHeal,PerkID_Charm_EmptyDefense
8554,1hFlail_Slots3_CraftT5,ItemId,PerkID_Amulet_LowCooldown,PerkID_Charm_EmptyDefense
8555,1hFlail_Slots3_CraftT5,ItemId,PerkID_Earring_OnPotionDmg,PerkID_Charm_EmptyDefense
8556,1hFlail_Slots3_CraftT5,ItemId,PerkID_Earring_OnPotionFort,PerkID_Charm_EmptyDefense
8557,1hFlail_Slots3_CraftT5,ItemId,PerkID_Earring_OnHeartHeal,PerkID_Charm_EmptyDefense
8558,1hFlail_Slots3_CraftT5,ItemId,PerkID_Ring_OnHealHot,PerkID_Charm_EmptyDefense
8559,1hFlail_Slots3_CraftT5,ItemId,PerkID_Ring_OnRemoveHeal,PerkID_Charm_EmptyDefense
8560,1hFlail_Slots3_CraftT5,ItemId,PerkID_Ring_OnHeartRemoveBuffs,PerkID_Charm_EmptyDefense
8561,1hFlail_Slots3_CraftT5,ItemId,PerkID_Armor_Health,PerkID_Charm_EmptyDefense
8562,1hFlail_Slots3_CraftT5,ItemId,PerkID_Armor_DefBasic,PerkID_Charm_EmptyDefense
8563,1hFlail_Slots3_CraftT5,ItemId,PerkID_Armor_DefGrit,PerkID_Charm_EmptyDefense
8564,1hFlail_Slots3_CraftT5,ItemId,PerkID_Armor_Conditioning_Slash,PerkID_Charm_EmptyDefense
8565,1hFlail_Slots3_CraftT5,ItemId,PerkID_Armor_Conditioning_Thrust,PerkID_Charm_EmptyDefense
8566,1hFlail_Slots3_CraftT5,ItemId,PerkID_Armor_Conditioning_Strike,PerkID_Charm_EmptyDefense
8567,1hFlail_Slots3_CraftT5,ItemId,PerkID_Armor_DmgFire,PerkID_Charm_EmptyDefense
8568,1hFlail_Slots3_CraftT5,ItemId,PerkID_Armor_DmgIce,PerkID_Charm_EmptyDefense
8569,1hFlail_Slots3_CraftT5,ItemId,PerkID_Armor_DmgLightning,PerkID_Charm_EmptyDefense
8570,1hFlail_Slots3_CraftT5,ItemId,PerkID_Armor_DmgVoid,PerkID_Charm_EmptyDefense
8571,1hFlail_Slots3_CraftT5,ItemId,PerkID_Armor_DmgNature,PerkID_Charm_EmptyDefense
8572,1hFlail_Slots3_CraftT5,ItemId,PerkID_Armor_DmgArcane,PerkID_Charm_EmptyDefense
8573,1hFlail_Slots3_CraftT5,ItemId,PerkID_Shield_Kite_OnBlockHeal,PerkID_Charm_EmptyDefense
8574,1hFlail_Slots3_CraftT5,ItemId,PerkID_Shield_Kite_OnBlockDmg,PerkID_Charm_EmptyDefense
8575,1hFlail_Slots3_CraftT5,ItemId,PerkID_Amulet_DodgeBurn_DurRed,PerkID_Charm_EmptyDefense
8576,1hFlail_Slots3_CraftT5,ItemId,PerkID_Weapon_RendingStacks,PerkID_Charm_EmptyOffense
8577,1hFlail_Slots3_CraftT5,ItemId,PerkID_Feet_HasteOnVault,PerkID_Charm_EmptyOffense
8578,1hFlail_Slots3_CraftT5,ItemId,PerkID_Weapon_Melee_AlternateAttacks,PerkID_Charm_EmptyOffense
8579,1hFlail_Slots3_CraftT5,ItemId,PerkID_Chest_HealthStam_Synergy,PerkID_Charm_EmptyOffense
8580,1hFlail_Slots3_CraftT5,ItemId,PerkID_Armor_ConsumableHealing,PerkID_Charm_EmptyDefense
8581,1hFlail_Slots3_CraftT5,ItemId,PerkID_Armor_LifestealHealing,PerkID_Charm_EmptyDefense
8582,1hFlail_Slots3_CraftT5,ItemId,PerkID_Armor_HastePotencyInc,PerkID_Charm_EmptyOffense
8583,1hFlail_Slots3_CraftT5,ItemId,PerkID_Armor_ExhaustPotencyRed,PerkID_Charm_EmptyOffense
8584,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Hatchet_FeralRush,PerkID_Charm_EmptySkillPerk
8585,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Hatchet_Berserk,PerkID_Charm_EmptySkillPerk
8586,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Hatchet_RagingTorrent,PerkID_Charm_EmptySkillPerk
8587,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Hatchet_Rending_Throw,PerkID_Charm_EmptySkillPerk
8588,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Hatchet_DistancingThrow,PerkID_Charm_EmptySkillPerk
8589,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Hatchet_InfectedThrow,PerkID_Charm_EmptySkillPerk
8590,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Hammer_ArmorBreaker,PerkID_Charm_EmptySkillPerk
8591,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Hammer_MightyGavel,PerkID_Charm_EmptySkillPerk
8592,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Hammer_WreckingBall,PerkID_Charm_EmptySkillPerk
8593,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Hammer_Shockwave,PerkID_Charm_EmptySkillPerk
8594,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Hammer_ClearOut,PerkID_Charm_EmptySkillPerk
8595,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Hammer_PathOfDestiny,PerkID_Charm_EmptySkillPerk
8596,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Musket_PowderBurn,PerkID_Charm_EmptySkillPerk
8597,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Musket_PowerShot,PerkID_Charm_EmptySkillPerk
8598,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Musket_ShootersStance,PerkID_Charm_EmptySkillPerk
8599,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Musket_StoppingPower,PerkID_Charm_EmptySkillPerk
8600,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Musket_Traps,PerkID_Charm_EmptySkillPerk
8601,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Musket_StickyBomb,PerkID_Charm_EmptySkillPerk
8602,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Spear_Sweep,PerkID_Charm_EmptySkillPerk
8603,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Spear_Javelin,PerkID_Charm_EmptySkillPerk
8604,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Spear_Cyclone,PerkID_Charm_EmptySkillPerk
8605,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Spear_Perforate,PerkID_Charm_EmptySkillPerk
8606,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Spear_Skewer,PerkID_Charm_EmptySkillPerk
8607,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Spear_VaultKick,PerkID_Charm_EmptySkillPerk
8608,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Bow_PoisonShot,PerkID_Charm_EmptySkillPerk
8609,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Bow_EvadeShot,PerkID_Charm_EmptySkillPerk
8610,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Bow_RainOfArrows,PerkID_Charm_EmptySkillPerk
8611,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Bow_RapidShot,PerkID_Charm_EmptySkillPerk
8612,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Bow_PenetratingShot,PerkID_Charm_EmptySkillPerk
8613,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Bow_SplinterShot,PerkID_Charm_EmptySkillPerk
8614,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Rapier_Tondo,PerkID_Charm_EmptySkillPerk
8615,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Rapier_FlourishAndFinish,PerkID_Charm_EmptySkillPerk
8616,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Rapier_Flurry,PerkID_Charm_EmptySkillPerk
8617,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Rapier_Riposte,PerkID_Charm_EmptySkillPerk
8618,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Rapier_Evade,PerkID_Charm_EmptySkillPerk
8619,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Rapier_Fleche,PerkID_Charm_EmptySkillPerk
8620,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_LifeStaff_DivineEmbrance,PerkID_Charm_EmptySkillPerk
8621,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_LifeStaff_SacredGround,PerkID_Charm_EmptySkillPerk
8622,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_LifeStaff_SplashOfLight,PerkID_Charm_EmptySkillPerk
8623,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_LifeStaff_OrbOfProtection,PerkID_Charm_EmptySkillPerk
8624,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_LifeStaff_LightsEmbrace,PerkID_Charm_EmptySkillPerk
8625,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_LifeStaff_Beacon,PerkID_Charm_EmptySkillPerk
8626,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_FireStaff_PillarOfFire,PerkID_Charm_EmptySkillPerk
8627,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_FireStaff_MeteorShower,PerkID_Charm_EmptySkillPerk
8628,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_FireStaff_Fireball,PerkID_Charm_EmptySkillPerk
8629,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_FireStaff_Incinerate,PerkID_Charm_EmptySkillPerk
8630,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_FireStaff_Flamethrower,PerkID_Charm_EmptySkillPerk
8631,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_FireStaff_BurnOut,PerkID_Charm_EmptySkillPerk
8632,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Sword_ReverseStab,PerkID_Charm_EmptySkillPerk
8633,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Sword_WhirlingBlade,PerkID_Charm_EmptySkillPerk
8634,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Sword_LeapingStrike,PerkID_Charm_EmptySkillPerk
8635,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Shield_ShieldBash,PerkID_Charm_EmptySkillPerk
8636,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Shield_ShieldRush,PerkID_Charm_EmptySkillPerk
8637,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Shield_FinalStand,PerkID_Charm_EmptySkillPerk
8638,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_GreatAxe_Charge,PerkID_Charm_EmptySkillPerk
8639,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_GreatAxe_Reap,PerkID_Charm_EmptySkillPerk
8640,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_GreatAxe_Execute,PerkID_Charm_EmptySkillPerk
8641,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_GreatAxe_Whirlwind,PerkID_Charm_EmptySkillPerk
8642,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_GreatAxe_Maelstrom,PerkID_Charm_EmptySkillPerk
8643,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_GreatAxe_GravityWell,PerkID_Charm_EmptySkillPerk
8644,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_IceGauntlet_UnbrokenWinds,PerkID_Charm_EmptySkillPerk
8645,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_IceGauntlet_UnendingThaw,PerkID_Charm_EmptySkillPerk
8646,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_IceGauntlet_IcedRefresh,PerkID_Charm_EmptySkillPerk
8647,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_IceGauntlet_DeadlyFrost,PerkID_Charm_EmptySkillPerk
8648,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_IceGauntlet_PylonBurst,PerkID_Charm_EmptySkillPerk
8649,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_IceGauntlet_HealingTomb,PerkID_Charm_EmptySkillPerk
8650,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_VoidGauntlet_VoidBlade_Lifesteal,PerkID_Charm_EmptySkillPerk
8651,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_VoidGauntlet_NullChamber_Nullify,PerkID_Charm_EmptySkillPerk
8652,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_VoidGauntlet_Scream_Disease,PerkID_Charm_EmptySkillPerk
8653,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_VoidGauntlet_DecayingOrb_ReduceBuffs,PerkID_Charm_EmptySkillPerk
8654,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_VoidGauntlet_DrainingTether_Slow,PerkID_Charm_EmptySkillPerk
8655,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_VoidGauntlet_EssenceRupture_Empower,PerkID_Charm_EmptySkillPerk
8656,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Blunderbuss_NetShot,PerkID_Charm_EmptySkillPerk
8657,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Blunderbuss_AzothShrapnelBlast,PerkID_Charm_EmptySkillPerk
8658,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Blunderbuss_ClawShot,PerkID_Charm_EmptySkillPerk
8659,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Blunderbuss_ScatterGrenade,PerkID_Charm_EmptySkillPerk
8660,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Blunderbuss_MortarCharge,PerkID_Charm_EmptySkillPerk
8661,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Blunderbuss_VortexShot,PerkID_Charm_EmptySkillPerk
8662,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Greatsword_DashAttack,PerkID_Charm_EmptySkillPerk
8663,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Greatsword_Combo,PerkID_Charm_EmptySkillPerk
8664,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Greatsword_DefenseBreak,PerkID_Charm_EmptySkillPerk
8665,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Greatsword_Counter,PerkID_Charm_EmptySkillPerk
8666,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Greatsword_DrainAttack,PerkID_Charm_EmptySkillPerk
8667,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Greatsword_Burst,PerkID_Charm_EmptySkillPerk
8668,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Flail_Slam,PerkID_Charm_EmptySkillPerk
8669,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Flail_Blast,PerkID_Charm_EmptySkillPerk
8670,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Flail_Burst,PerkID_Charm_EmptySkillPerk
8671,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Flail_Charge,PerkID_Charm_EmptySkillPerk
8672,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Flail_Trip,PerkID_Charm_EmptySkillPerk
8673,Earring_Slots3_CraftT5,ItemId,PerkID_Ability_Flail_DefensiveStrike,PerkID_Charm_EmptySkillPerk
8674,Earring_Slots3_CraftT5,ItemId,PerkID_Common_CDR,PerkID_Charm_EmptyOffense
8675,Earring_Slots3_CraftT5,ItemId,PerkID_Common_Luck,PerkID_Charm_EmptyDefense
8676,Earring_Slots3_CraftT5,ItemId,PerkID_Armor_DurCC,PerkID_Charm_EmptyDefense
8677,Earring_Slots3_CraftT5,ItemId,PerkID_Armor_DurDot,PerkID_Charm_EmptyDefense
8678,Earring_Slots3_CraftT5,ItemId,PerkID_Armor_DurDebuff,PerkID_Charm_EmptyDefense
8679,Earring_Slots3_CraftT5,ItemId,PerkID_Amulet_DefFire,PerkID_Charm_EmptyDefense
8680,Earring_Slots3_CraftT5,ItemId,PerkID_Amulet_DefIce,PerkID_Charm_EmptyDefense
8681,Earring_Slots3_CraftT5,ItemId,PerkID_Amulet_DefNature,PerkID_Charm_EmptyDefense
8682,Earring_Slots3_CraftT5,ItemId,PerkID_Amulet_DefVoid,PerkID_Charm_EmptyDefense
8683,Earring_Slots3_CraftT5,ItemId,PerkID_Amulet_DefThurst,PerkID_Charm_EmptyDefense
8684,Earring_Slots3_CraftT5,ItemId,PerkID_Amulet_DefSlash,PerkID_Charm_EmptyDefense
8685,Earring_Slots3_CraftT5,ItemId,PerkID_Amulet_DefArcane,PerkID_Charm_EmptyDefense
8686,Earring_Slots3_CraftT5,ItemId,PerkID_Amulet_DefLightning,PerkID_Charm_EmptyDefense
8687,Earring_Slots3_CraftT5,ItemId,PerkID_Amulet_DefStrike,PerkID_Charm_EmptyDefense
8688,Earring_Slots3_CraftT5,ItemId,PerkID_Amulet_HP,PerkID_Charm_EmptyDefense
8689,Earring_Slots3_CraftT5,ItemId,PerkID_Amulet_StamOnLow,PerkID_Charm_EmptyDefense
8690,Earring_Slots3_CraftT5,ItemId,PerkID_Amulet_RemoveOnLow,PerkID_Charm_EmptyDefense
8691,Earring_Slots3_CraftT5,ItemId,PerkID_Amulet_FortifyOnLow,PerkID_Charm_EmptyDefense
8692,Earring_Slots3_CraftT5,ItemId,PerkID_Amulet_DurEmpower,PerkID_Charm_EmptyOffense
8693,Earring_Slots3_CraftT5,ItemId,PerkID_Amulet_DurHaste,PerkID_Charm_EmptyOffense
8694,Earring_Slots3_CraftT5,ItemId,PerkID_Amulet_DurFortify,PerkID_Charm_EmptyDefense
8695,Earring_Slots3_CraftT5,ItemId,PerkID_Amulet_Healing,PerkID_Charm_EmptyDefense
8696,Earring_Slots3_CraftT5,ItemId,PerkID_Ring_HealperDmg,PerkID_Charm_EmptyOffense
8697,Earring_Slots3_CraftT5,ItemId,PerkID_Ring_DmgFire,PerkID_Charm_EmptyOffense
8698,Earring_Slots3_CraftT5,ItemId,PerkID_Ring_DmgIce,PerkID_Charm_EmptyOffense
8699,Earring_Slots3_CraftT5,ItemId,PerkID_Ring_DmgNature,PerkID_Charm_EmptyOffense
8700,Earring_Slots3_CraftT5,ItemId,PerkID_Ring_DmgLightning,PerkID_Charm_EmptyOffense
8701,Earring_Slots3_CraftT5,ItemId,PerkID_Ring_DmgVoid,PerkID_Charm_EmptyOffense
8702,Earring_Slots3_CraftT5,ItemId,PerkID_Ring_DmgArcane,PerkID_Charm_EmptyOffense
8703,Earring_Slots3_CraftT5,ItemId,PerkID_Ring_DmgThurst,PerkID_Charm_EmptyOffense
8704,Earring_Slots3_CraftT5,ItemId,PerkID_Ring_DmgSlash,PerkID_Charm_EmptyOffense
8705,Earring_Slots3_CraftT5,ItemId,PerkID_Ring_DmgStrike,PerkID_Charm_EmptyOffense
8706,Earring_Slots3_CraftT5,ItemId,PerkID_Ring_Crit,PerkID_Charm_EmptyOffense
8707,Earring_Slots3_CraftT5,ItemId,PerkID_Ring_DurPosion,PerkID_Charm_EmptyOffense
8708,Earring_Slots3_CraftT5,ItemId,PerkID_Ring_DurBleed,PerkID_Charm_EmptyOffense
