TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticTaskPinZPosOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
99A_MSQ_15_01B_PassBarrier,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_MSQ_AmrineTemple,@99A_MSQ_15_01B_PassBarrier,,9532.723 3194.347 134.897,,,,,,,,,,,,,,,,
99A_MSQ_15_01C_KillNamed,TaskKillContribution,,,,1,,,,,true,,ancient_temple_lg,,,,,,,,,,,,,AncientGuardian_Mage_MSQ_Named_02_Encounter_Boss,,,,,,,,,,,,,,,,,,,,@99A_MSQ_15_01C_KillNamed,,9547.8887 3151.8513 134.241,,,,,,,,,,,,,,,,
99A_MSQ_15_02_container_PerformRitual,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_15_02A_container_HaveHeartgem,99A_MSQ_15_02B_Interact_Altar,,,
99A_MSQ_15_02A_container_HaveHeartgem,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,99A_MSQ_15_02A_01_HaveOneHeartgem,99A_MSQ_15_02A_02_HaveTwoHeartgems,,,
99A_MSQ_15_02A_01_HaveOneHeartgem,TaskHaveAndReturnItems,,,,1,MSQ_Heartgem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_15_02A_02_HaveTwoHeartgems,TaskHaveAndReturnItems,,,,2,MSQ_Heartgem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_15_02B_Interact_Altar,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,IO_MSQ_0023_AmrineTempleAltar,,,MSQ_0023_AmrineTempleAltar_interact,,,,,,,,,,,,,,,,,,,,@99A_MSQ_15_02B_Interact_Altar,,9552.605 3139.863 135.391,,,,,,,,,,,,,,,,
99A_MSQ_15_03_SwapDoor,TaskUnlockAchievement,,,,1,SwapActive_AmrineAzothBarrier_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_MSQ_15_04_TriggerWhisper09,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,99A_IsabellaWhisper_09_Interact,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,
99A_Faction_Vector_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99A_Faction_Vector_01_container_Cov_Partial,99A_Faction_Vector_02_container_Synd_Partial,99A_Faction_Vector_03_container_Mar_Partial,,
99A_Faction_Vector_01_container_Cov_Partial,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_Faction_Vector_01B_Cov_TalkedToNPC,,8751.900391 4107.540039 120.495697,,,,,,,,,,,,99A_Faction_Vector_01A_Cov_FinishedFirstQuest,99A_Faction_Vector_01B_Cov_TalkedToNPC,,,
99A_Faction_Vector_01A_Cov_FinishedFirstQuest,TaskAchievement,,,,1,FactionIntro_Covenant_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_Faction_Vector_01B_Cov_TalkedToNPC,TaskConversationState,,,,,9801_Florina,,,,,,,,,,,,,,,,,9801_Florina_2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_Faction_Vector_02_container_Synd_Partial,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_Faction_Vector_02B_Synd_TalkedToNPC,,9128.162109 4365.156250 130.504196,,,,,,,,,,,,99A_Faction_Vector_02A_Synd_FinishedFirstQuest,99A_Faction_Vector_02B_Synd_TalkedToNPC,,,
99A_Faction_Vector_02A_Synd_FinishedFirstQuest,TaskAchievement,,,,1,FactionIntro_Syndicate_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_Faction_Vector_02B_Synd_TalkedToNPC,TaskConversationState,,,,,9807_Aventus_00,,,,,,,,,,,,,,,,,9807_Aventus_00_01,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_Faction_Vector_03_container_Mar_Partial,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@99A_Faction_Vector_03B_Mar_TalkedToNPC,,8924.284180 4271.896973 139.092072,,,,,,,,,,,,99A_Faction_Vector_03A_Mar_FinishedFirstQuest,99A_Faction_Vector_03B_Mar_TalkedToNPC,,,
99A_Faction_Vector_03A_Mar_FinishedFirstQuest,TaskAchievement,,,,1,FactionIntro_Marauders_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_Faction_Vector_03B_Mar_TalkedToNPC,TaskConversationState,,,,,9805_Tibbs_00,,,,,,,,,,,,,,,,,9805_Tibbs_00_01,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_Temp_transport_npc_note,TaskGiveAndTakeItem,,,,1,MI_SummonsNote,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
99A_Temp_have_npc_note,TaskHaveAndReturnItems,,,,1,MI_SummonsNote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
