TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,UseGlobalStorage,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
95_s01_05_04_04_02_02_00_NotCaughtYet,TaskAchievement,,,,,!95_s01_05_PriestCatch1_01 && !95_s01_05_PriestCatch1_02 && !95_s01_05_PriestCatch1_03 && !95_s01_05_PriestCatch2_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_02_02_01_TriggerTimeline_Run2_02,TaskUnlockAchievement,,,,1,95_s01_05_PriestRun2_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_02_02_02_Evaluate_Run2_02_Simple_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_02_02_02_01_RunDurationTimer,95_s01_05_04_04_02_02_02_02_Run2_02_Partial_container,,,
95_s01_05_04_04_02_02_02_01_RunDurationTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_02_02_02_02_Run2_02_Partial_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_02_02_02_02_01_CaughtRun2_02_container,95_s01_05_04_04_02_02_02_02_02_RunDurationTimer,,,
95_s01_05_04_04_02_02_02_02_01_CaughtRun2_02_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_02_02_02_02_01_01_TriggerVol_Run2_02,95_s01_05_04_04_02_02_02_02_01_02_UnlockCatchGeneric,,,
95_s01_05_04_04_02_02_02_02_01_01_TriggerVol_Run2_02,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_95_s01_05_CatchRun2_02,@95_s01_05_CROW_CanonAndCoin_CatchPriest,,9530.4844 5552.4951 184.1065,1,,1,,,,,,,,,,,,,,
95_s01_05_04_04_02_02_02_02_01_02_UnlockCatchGeneric,TaskUnlockAchievement,,,,1,95_s01_05_PriestCaught,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_02_02_02_02_02_RunDurationTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_02_02_03_EvalContinue_Partial_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_02_02_03_01_FinishTimeline_Run2_02_container,95_s01_05_04_04_02_02_03_02_NotCaughtYet,,,
95_s01_05_04_04_02_02_03_01_FinishTimeline_Run2_02_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_02_02_03_01_01_IfCaughtThisRun,95_s01_05_04_04_02_02_03_01_02_ThenUnlockCatchRun2_02,95_s01_05_04_04_02_02_03_01_03_GiveUpDurationTimer,,
95_s01_05_04_04_02_02_03_01_01_IfCaughtThisRun,TaskAchievement,,,,,95_s01_05_PriestCaught,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_02_02_03_01_02_ThenUnlockCatchRun2_02,TaskUnlockAchievement,,,,1,95_s01_05_PriestCatch2_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_02_02_03_01_03_GiveUpDurationTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_02_02_03_02_NotCaughtYet,TaskAchievement,,,,,!95_s01_05_PriestCaught,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_03_Run2_03_Partial_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_03_01_Fallthrough_container,95_s01_05_04_04_03_02_ElseExecuteRun2_03_container,,,
95_s01_05_04_04_03_01_Fallthrough_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_03_01_01_IfAlreadyCaughtThenFallThrough,95_s01_05_04_04_03_01_02_UnlockCatchGeneric2,,,
95_s01_05_04_04_03_01_01_IfAlreadyCaughtThenFallThrough,TaskAchievement,,,,,95_s01_05_PriestCatch1_01 || 95_s01_05_PriestCatch1_02 || 95_s01_05_PriestCatch1_03 || 95_s01_05_PriestCatch2_01 || 95_s01_05_PriestCatch2_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_03_01_02_UnlockCatchGeneric2,TaskUnlockAchievement,,,,1,95_s01_05_PriestCaught2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_03_02_ElseExecuteRun2_03_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_03_02_00_NotCaughtYet,95_s01_05_04_04_03_02_01_TriggerTimeline_Run2_03,95_s01_05_04_04_03_02_02_Evaluate_Run2_03_Simple_container,95_s01_05_04_04_03_02_03_EvalContinue_Partial_container,
95_s01_05_04_04_03_02_00_NotCaughtYet,TaskAchievement,,,,,!95_s01_05_PriestCatch1_01 && !95_s01_05_PriestCatch1_02 && !95_s01_05_PriestCatch1_03 && !95_s01_05_PriestCatch2_01 && !95_s01_05_PriestCatch2_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_03_02_01_TriggerTimeline_Run2_03,TaskUnlockAchievement,,,,1,95_s01_05_PriestRun2_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_03_02_02_Evaluate_Run2_03_Simple_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_03_02_02_01_RunDurationTimer,95_s01_05_04_04_03_02_02_02_Run2_03_Partial_container,,,
95_s01_05_04_04_03_02_02_01_RunDurationTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_03_02_02_02_Run2_03_Partial_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_03_02_02_02_01_CaughtRun2_03_container,95_s01_05_04_04_03_02_02_02_02_RunDurationTimer,,,
95_s01_05_04_04_03_02_02_02_01_CaughtRun2_03_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_03_02_02_02_01_01_TriggerVol_Run2_03,95_s01_05_04_04_03_02_02_02_01_02_UnlockCatchGeneric,,,
95_s01_05_04_04_03_02_02_02_01_01_TriggerVol_Run2_03,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_95_s01_05_CatchRun2_03,@95_s01_05_CROW_CanonAndCoin_CatchPriest,,9531.2324 5547.9238 184.6234,1,,1,,,,,,,,,,,,,,
95_s01_05_04_04_03_02_02_02_01_02_UnlockCatchGeneric,TaskUnlockAchievement,,,,1,95_s01_05_PriestCaught2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_03_02_02_02_02_RunDurationTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_03_02_03_EvalContinue_Partial_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_03_02_03_01_FinishTimeline_Run2_03_container,95_s01_05_04_04_03_02_03_02_NotCaughtYet,,,
95_s01_05_04_04_03_02_03_01_FinishTimeline_Run2_03_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_03_02_03_01_01_IfCaughtThisRun,95_s01_05_04_04_03_02_03_01_02_ThenUnlockCatchRun2_03,95_s01_05_04_04_03_02_03_01_03_GiveUpDurationTimer,,
95_s01_05_04_04_03_02_03_01_01_IfCaughtThisRun,TaskAchievement,,,,,95_s01_05_PriestCaught2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_03_02_03_01_02_ThenUnlockCatchRun2_03,TaskUnlockAchievement,,,,1,95_s01_05_PriestCatch2_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_03_02_03_01_03_GiveUpDurationTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_03_02_03_02_NotCaughtYet,TaskAchievement,,,,,!95_s01_05_PriestCaught2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_05_RoofTop_Partial_Container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_05_01_IfAlreadyCaughtThenFallThrough,95_s01_05_04_05_02_RunRoof_container,,,
95_s01_05_04_05_01_IfAlreadyCaughtThenFallThrough,TaskAchievement,,,,,95_s01_05_PriestCaught2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_05_02_RunRoof_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_05_02_01_NotCaughtYet,95_s01_05_04_05_02_02_JumpOnRoof_container,95_s01_05_04_05_02_03_WaitOrCatch_Partial_Container,95_s01_05_04_05_02_04_ExecuteFinalRoof_Partial_Container,
95_s01_05_04_05_02_01_NotCaughtYet,TaskAchievement,,,,,!95_s01_05_PriestCaught2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_05_02_02_JumpOnRoof_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_05_02_02_01_UnlockRun3_MantleRoof,95_s01_05_04_05_02_02_02_MantleTimer,95_s01_05_04_05_02_03_03_UnlockRoofWaiting,,
95_s01_05_04_05_02_02_01_UnlockRun3_MantleRoof,TaskUnlockAchievement,,,,1,95_s01_05_PriestRun3_MantleRoof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_05_02_02_02_MantleTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_05_02_03_03_UnlockRoofWaiting,TaskUnlockAchievement,,,,1,95_s01_05_PriestRun4_StandWaiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_05_02_03_WaitOrCatch_Partial_Container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_05_02_03_01_DicunGetsAway_Container,95_s01_05_04_05_02_03_02_CaughtOnRoofTop_Container,,,
95_s01_05_04_05_02_03_01_DicunGetsAway_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_05_02_03_01_01_DicunGetsAwayDurationTimer,95_s01_05_04_05_02_03_01_02_UnlockDicunGetsAway,,,
95_s01_05_04_05_02_03_01_01_DicunGetsAwayDurationTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,@95_s01_05_CROW_CanonAndCoin_CatchPriestRoof,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_05_02_03_01_02_UnlockDicunGetsAway,TaskUnlockAchievement,,,,1,95_s01_05_DicunGetsAwayTimeline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_05_02_03_02_CaughtOnRoofTop_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_05_02_03_02_01_TriggerVol_RoofTop,95_s01_05_04_05_02_03_02_02_UnlockGiveUpRoof,,,
95_s01_05_04_05_02_03_02_01_TriggerVol_RoofTop,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_95_s01_05_Catch4_TopRoof,,,9539.969727 5550.465332 189.672455,1,,1,,,,,,,,,,,,,,
95_s01_05_04_05_02_03_02_02_UnlockGiveUpRoof,TaskUnlockAchievement,,,,1,95_s01_05_PriestCatchRoof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_05_02_04_ExecuteFinalRoof_Partial_Container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_05_02_04_01_DicunGotAway_Container,95_s01_05_04_05_02_04_02_DicunCaughtRoof_Container,,,
95_s01_05_04_05_02_04_01_DicunGotAway_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_05_02_04_01_01_DicunGotAwayAchievementCheck,95_s01_05_04_05_02_04_01_02_DicunTimelineDurationTimer,,,
95_s01_05_04_05_02_04_01_01_DicunGotAwayAchievementCheck,TaskAchievement,,,,,95_s01_05_DicunGetsAwayTimeline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_05_02_04_01_02_DicunTimelineDurationTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_05_02_04_02_DicunCaughtRoof_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_05_02_04_02_01_DicunCaughtOnRoofAchievementCheck,95_s01_05_04_05_02_04_02_02_GiveUpDurationTimer,,,
95_s01_05_04_05_02_04_02_01_DicunCaughtOnRoofAchievementCheck,TaskAchievement,,,,,95_s01_05_PriestCatchRoof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_05_02_04_02_02_GiveUpDurationTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_05_ReturnFunds_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_05_00_SliceSwap_9506_Granny_s01_02_On,95_s01_05_05_01_TalkToGranny_ZanderCanJoin,95_s01_05_05_02_Swaps_container,95_s01_05_05_03_TalkToZander_CanJoin,
95_s01_05_05_00_SliceSwap_9506_Granny_s01_02_On,TaskUnlockAchievement,,,,1,SwapActive_95_Granny_s01_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_05_01_TalkToGranny_ZanderCanJoin,TaskConversationTopic,,,,,9506_Granny_s01_02,,,,,,,,,,,,,,,,,,Topic_95_s01_05_TalkTo_Granny_ZanderCanJoin,,,,,,,,,,,,,,,,,,,,,,@95_s01_05_CROW_CanonAndCoin_ReturnFundsGranny,,,,,,,,,,,,,,,,,,,
95_s01_05_05_02_Swaps_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_05_02_01_SliceSwap_9506_Granny_s01_02_Off,95_s01_05_05_02_02_SliceSwap_9502_Zander_s01_02_On,95_s01_05_05_02_03_SliceSwap_9503_Dog_s01_03_On,,
95_s01_05_05_02_01_SliceSwap_9506_Granny_s01_02_Off,TaskLockAchievement,,,,1,SwapActive_95_Granny_s01_02,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_05_02_02_SliceSwap_9502_Zander_s01_02_On,TaskUnlockAchievement,,,,1,SwapActive_95_Zander_s01_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_05_02_03_SliceSwap_9503_Dog_s01_03_On,TaskUnlockAchievement,,,,1,SwapActive_95_Dog_s01_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_05_03_TalkToZander_CanJoin,TaskConversationTopic,,,,,9502_Zander_s01_02,,,,,,,"CrowsNest_50426,CrowsNest_30334,CrowsNest_40431",,,,,,,,,,,Topic_95_s01_05_TalkTo_Zander_CanJoin,,,,,,,,,,,,,,,,,,,,,,@95_s01_05_CROW_CanonAndCoin_ZanderGoodNews,,,,,,424,,,,,,,,,,,,,
95_s01_06_TEMP_SupplyChains_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_06_01_Swaps_EG_container,95_s01_06_02_TalkToSkye,95_s01_06_03_TailFergus_container,95_s01_06_04_RescuePrisoner_container,95_s01_06_05_WrapupChains_container
95_s01_06_01_Swaps_EG_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_06_01_01_SliceSwap_9514_Fergus_s01_01_On,,,,
95_s01_06_01_01_SliceSwap_9514_Fergus_s01_01_On,TaskUnlockAchievement,,,,1,SwapActive_95_Fergus_s01_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_06_02_TalkToSkye,TaskConversationTopic,,,,,9505_Skye_s01_03,,,,,,,,,,,,,,,,,,Topic_95_s01_06_TalkTo_Skye_Impatient,,,,,,,,,,,,,,,,,,,,,,@95_s01_06_TEMP_SupplyChains_CheckOnSkye,,,,,,,,,,,,,,,,,,,
95_s01_06_03_TailFergus_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_06_03_01_GoToEdengrove,95_s01_06_03_02_TalkToFergus_GoAway,95_s01_06_03_03_SliceSwap_9514_Fergus_s01_01_Off,95_s01_06_03_04_FollowFergusTrail_container,95_s01_06_03_05_WrapFergus_container
95_s01_06_03_01_GoToEdengrove,TaskGoToPOITag,,1,,,,,,,,,,outpost_53_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@95_s01_06_TEMP_SupplyChains_EGPOILocateFergus,,11142.425781 7301.767578 166.604126,,,,,,,,,,,,,,,,,
95_s01_06_03_02_TalkToFergus_GoAway,TaskConversationTopic,,,,,9514_Fergus_s01_01,,,,,,,,,,,,,,,,,,Topic_95_s01_06_TalkTo_Fergus_GoAway,,,,,,,,,,,,,,,,,,,,,,@95_s01_06_TEMP_SupplyChains_QuestionFergus,,,,,,,,,,,,,,,,,,,
95_s01_06_03_03_SliceSwap_9514_Fergus_s01_01_Off,TaskLockAchievement,,,,1,SwapActive_95_Fergus_s01_01,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_06_03_04_FollowFergusTrail_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@95_s01_06_TEMP_SupplyChains_FindSmuggler,,,,,,,,,,,,,,,95_s01_06_03_04_01_FrankTrailStart_Interact,95_s01_06_03_04_02_FrankProximity1_Interact,95_s01_06_03_04_03_FrankProximity2_Interact,95_s01_06_03_04_04_FrankTrailEnd_Interact,95_s01_06_03_04_05_SliceSwap_9514_Fergus_s01_02_On
95_s01_06_03_04_01_FrankTrailStart_Interact,TaskInteract,,,,1,,,,,,,,,,,,,,,,,,IO_95_s01_06_FootprintTrail,,,95_s01_06_FootprintTrail_interact,,,,,,,,,,,,,,,,,,,,@95_s01_06_TEMP_SupplyChains_StartFrankTrail,,11129.114258 7353.322754 164.388229,,,,,,,,,,,,,,,,,
95_s01_06_03_04_02_FrankProximity1_Interact,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,IO_95_s01_06_FrankTrail1,,,95_s01_06_FrankTrail1_interact,,,,,,,,,,,,,,,,,,,,@95_s01_06_TEMP_SupplyChains_FollowFrankTrail,,11148.072266 7358.486328 162.154068,,,,,,,,,,,,,,,,,
95_s01_06_03_04_03_FrankProximity2_Interact,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,IO_95_s01_06_FrankTrail2,,,95_s01_06_FrankTrail2_interact,,,,,,,,,,,,,,,,,,,,@95_s01_06_TEMP_SupplyChains_FollowFrankTrail,,11160.143555 7351.176758 165.257019,,,,,,,,,,,,,,,,,
95_s01_06_03_04_04_FrankTrailEnd_Interact,TaskInteract,,,,1,,,,,,,,,,,,,,,,,,IO_95_s01_06_FrankTrailEnd,,,95_s01_06_FrankTrailEnd_interact,,,,,,,,,,,,,,,,,,,,@95_s01_06_TEMP_SupplyChains_ExamineFrankLastTracks,,11164.400391 7327.242676 165.881775,,,,,,,,,,,,,,,,,
95_s01_06_03_04_05_SliceSwap_9514_Fergus_s01_02_On,TaskUnLockAchievement,,,,1,SwapActive_95_Fergus_s01_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_06_03_05_WrapFergus_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_06_03_05_01_TalkToFergus_GetInfo,95_s01_06_03_05_02_StartCageAnimAchievement,,,
95_s01_06_03_05_01_TalkToFergus_GetInfo,TaskConversationTopic,,,,,9514_Fergus_s01_02,,,,,,,,,,,,,,,,,,Topic_95_s01_06_TalkTo_Fergus_GetInfo,,,,,,,,,,,,,,,,,,,,,,@95_s01_06_TEMP_SupplyChains_GetCaravanInfoFergus,,,,,,,,,,,,,,,,,,,
95_s01_06_03_05_02_StartCageAnimAchievement,TaskUnLockAchievement,,,,1,95_s01_06_StartCageAnim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_06_04_RescuePrisoner_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_06_04_01_GoToCaravanPOI,95_s01_06_04_02_SwapsOff_container,95_s01_06_04_03_RescuePrisoners_simpleContainer,,
95_s01_06_04_01_GoToCaravanPOI,TaskGoToPOITag,,1,,,,,,,,,,Varangian_Convoy_53001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@95_s01_06_TEMP_SupplyChains_GoToCaravanPOI,,,,,,,,,,,,,,,,,,,
95_s01_06_04_02_SwapsOff_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_06_04_02_01_SliceSwap_9502_Zander_s01_02_Off,95_s01_06_04_02_02_SliceSwap_9501_Grace_s01_05_Off,95_s01_06_04_02_03_SliceSwap_9514_Fergus_s01_02_Off,,
95_s01_06_04_02_01_SliceSwap_9502_Zander_s01_02_Off,TaskLockAchievement,,,,1,SwapActive_95_Zander_s01_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_06_04_02_02_SliceSwap_9501_Grace_s01_05_Off,TaskLockAchievement,,,,1,SwapActive_95_Grace_s01_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_06_04_02_03_SliceSwap_9514_Fergus_s01_02_Off,TaskLockAchievement,,,,1,SwapActive_95_Fergus_s01_02,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
