TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
0318_0201_d_01_02_RampantConviction_questTrack_piercingtheveil,TaskObjective,,1,,0318_0203_RampantConviction_piercingtheveil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0318_0201_RampantConviction_questTrack_piercingtheveil,,,,,,,,,,,,,
0318_0201_d_01_03_RampantConviction_questTrack_bonesoftheancients,TaskObjective,,1,,0318_0204_RampantConviction_bonesoftheancients,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0318_0201_RampantConviction_questTrack_bonesoftheancients,,,,,,,,,,,,,
0318_0201_d_01_04_RampantConviction_questTrack_forestsheart,TaskObjective,,1,,0318_0205_RampantConviction_forestsheart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0318_0201_RampantConviction_questTrack_forestsheart,,,,,,,,,,,,,
0318_0201_d_02_container_RampantConviction_sub_2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0318_0201_d_02_01_RampantConviction_questTrack_filamentandfirmament,0318_0201_d_02_02_RampantConviction_questTrack_intoburningdepths,0318_0201_d_02_04_RampantConviction_questTrack_thelivingcrystal,0318_0201_d_02_03_RampantConviction_questTrack_avileharvest,
0318_0201_d_02_01_RampantConviction_questTrack_filamentandfirmament,TaskObjective,,1,,0318_0206_RampantConviction_filamentandfirmament,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0318_0201_RampantConviction_questTrack_filamentandfirmament,,,,,,,,,,,,,
0318_0201_d_02_02_RampantConviction_questTrack_intoburningdepths,TaskObjective,,1,,0318_0207_RampantConviction_intoburningdepths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0318_0201_RampantConviction_questTrack_intoburningdepths,,,,,,,,,,,,,
0318_0201_d_02_03_RampantConviction_questTrack_avileharvest,TaskObjective,,1,,0318_0208_RampantConviction_avileharvest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0318_0201_RampantConviction_questTrack_avileharvest,,,,,,,,,,,,,
0318_0201_d_02_04_RampantConviction_questTrack_thelivingcrystal,TaskObjective,,1,,0318_0209_RampantConviction_thelivingcrystal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0318_0201_RampantConviction_questTrack_thelivingcrystal,,,,,,,,,,,,,
0318_0202_d_00_container_RampantConviction_unbalancedscales,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0318_0202_d_02_GoToPOI,0318_0202_d_03_container_RampantConviction_tasks,,,
0318_0202_d_02_GoToPOI,TaskGoToPOITag,,1,,,,,,true,,pirate_fort_30016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0318_0202_RampantConviction_unbalancedscales_GoToPOI,,,,,,,,,,,,,
0318_0202_d_03_container_RampantConviction_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0318_0202_d_03a_TaskHaveAndReturnItems_25_PirateTokenPouch_pirate_fort_30016,0318_0202_d_03b_TaskHaveAndReturnItems_1_GoldsteinScales_pirate_fort_30016,,,
0318_0202_d_03a_TaskHaveAndReturnItems_25_PirateTokenPouch_pirate_fort_30016,TaskHaveAndReturnItems,,1,22,0318_0202_PirateTokenPouch,Grubby_Rebels,45,,true,,pirate_fort_30016,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0318_0202_RampantConviction_unbalancedscales_collect_item_from_targets_in_POI,,,,,,,,,,,,,
0318_0202_d_03b_TaskHaveAndReturnItems_1_GoldsteinScales_pirate_fort_30016,TaskHaveAndReturnItems,,1,1,0318_0202_GoldsteinScales,Undead_Officer_Named_10WS09,100,,true,,pirate_fort_30016,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0318_0202_RampantConviction_unbalancedscales_collect_item_from_target_in_POI,,7762.354 399.516 86.448,,,,,,,,,,,
0318_0203_d_00_container_RampantConviction_piercingtheveil,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0318_0203_d_02_GoToPOI,0318_0203_d_03_container_RampantConviction_tasks,,,
0318_0203_d_02_GoToPOI,TaskGoToPOITag,,1,,,,,,true,,ancient_lighthouse_60343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0318_0203_RampantConviction_piercingtheveil_GoToPOI,,,,,,,,,,,,,
0318_0203_d_03_container_RampantConviction_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0318_0203_d_03a_TaskHaveAndReturnItems_12_VeilLeather,0318_0203_d_03b_TaskKillContribution_Corruption_Heavy_45_ELITE,,,
0318_0203_d_03a_TaskHaveAndReturnItems_12_VeilLeather,TaskHaveAndReturnItems,,1,20,0318_0203_VeilLeather,Scorpius,45,,true,,ancient_lighthouse_60343,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0318_0203_RampantConviction_piercingtheveil_collect_item_from_targets_in_POI,,,,,,,,,,,,,
0318_0203_d_03b_TaskKillContribution_Corruption_Heavy_45_ELITE,TaskKillContribution,,1,1,,,,,true,,ancient_lighthouse_60343,,,,,,,,,,,,Corruption_Heavy_11MD12_ELITE,,,,,,,,,,,,,,,,,,,,@0318_0203_RampantConviction_piercingtheveil_kill_target_in_POI,,14214.254 8032.634 61.816,,,,,,,,,,,
0318_0204_d_00_container_RampantConviction_bonesoftheancients,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0318_0204_d_02_GoToPOI,0318_0204_d_03_container_RampantConviction_tasks,,,
0318_0204_d_02_GoToPOI,TaskGoToPOITag,,1,,,,,,true,,haunted_town_50201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0318_0203_RampantConviction_bonesoftheancients_GoToPOI,,,,,,,,,,,,,
0318_0204_d_03_container_RampantConviction_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0318_0204_d_03a_TaskKill,0318_0204_d_03b_TaskGatherChest,,,
0318_0204_d_03a_TaskKill,TaskKillContribution,,1,45,,,,,true,,haunted_town_50201,,,,,,,,,,,,Periville,,,,,,,,,,,,,,,,,,,,@0318_0204_d_03a_TaskKill,,,,,,,,,,,,,
0318_0204_d_03b_TaskGatherChest,TaskGatherAndReturnItems,,1,15,0318_0204_GuardianBonedust,0300_EpicWeapons_Periville,100,,true,,haunted_town_50201,,true,,,,,,,IO_0300_EpicWeapons_Periville,,,0300_EpicWeapons_Periville_interact_success,,,,,,,,,,,,,,,,,,,,@0318_0204_d_03b_TaskGatherChest,,,,,,,,,,,,,
0318_0205_d_00_container_RampantConviction_forestsheart,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0318_0205_d_02_GoToPOI,0318_0205_d_03_container_RampantConviction_tasks,,,
0318_0205_d_02_GoToPOI,TaskGoToPOITag,,1,,,,,,true,,ancient_lighthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0318_0205_RampantConviction_forestsheart_GoToPOI,,,,,,,,,,,,,
0318_0205_d_03_container_RampantConviction_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0318_0205_d_03a_TaskHaveAndReturnItems_1_VinesnapHeart,0318_0205_d_03b_TaskHaveAndReturnItems_90_DryadFighterVine_Dryad_Soldier,,,
0318_0205_d_03a_TaskHaveAndReturnItems_1_VinesnapHeart,TaskHaveAndReturnItems,,1,1,0318_0205_VinesnapHeart,Dryad_Prowler_NAMED_01_ELITE_15EC05,100,,true,,ancient_lighthouse,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0318_0205_RampantConviction_forestsheart_obtain_item_from_target_in_POI,,,,,,,,,,,,,
0318_0205_d_03b_TaskHaveAndReturnItems_90_DryadFighterVine_Dryad_Soldier,TaskHaveAndReturnItems,,1,18,0318_0205_DryadFighterVine,Eridanite,45,,true,,ancient_lighthouse,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0318_0205_RampantConviction_forestsheart_obtain_item_from_target_in_zone,,,,,,,,,,,,,
0318_0206_d_00_container_RampantConviction_filamentandfirmament,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0318_0206_d_02_GoToPOI,0318_0206_d_03_container_RampantConviction_tasks,,,
0318_0206_d_02_GoToPOI,TaskGoToPOITag,,1,,,,,,true,,greatcleave3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0318_0206_RampantConviction_filamentandfirmament_GoToPOI,,,,,,,,,,,,,
0318_0206_d_03_container_RampantConviction_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0318_0206_d_03a_TaskKillGeneric,0318_0206_d_03a_TaskHaveAndReturnItems_25_CorrTendrilStalk,,,
0318_0206_d_03a_TaskKillGeneric,TaskKillContribution,,1,40,,,,,true,,greatcleave3,,,,,,,,,,,,Unhallowed,,,,,,,,,,,,,,,,,,,,@0318_0206_d_03a_TaskKillGeneric,,,,,,,,,,,,,
0318_0206_d_03a_TaskHaveAndReturnItems_25_CorrTendrilStalk,TaskHaveAndReturnItems,,1,1,0318_0206_CorrTendrilStalk,Tendril_Corruption,100,,true,,greatcleave3,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0318_0206_RampantConviction_filamentandfirmament_collect_item_from_target_in_region,,8609.609 7606.219 577.391,,,,,,,,,,,
0318_0207_d_00_container_RampantConviction_intoburningdepths,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0318_0207_d_02_GoToPOI,0318_0207_d_03_container_RampantConviction_tasks,,,
0318_0207_d_02_GoToPOI,TaskGoToPOITag,,1,,,,,,true,,uppermine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0318_0207_RampantConviction_intoburningdepths_GoToPOI,,,,,,,,,,,,,
0318_0207_d_03_container_RampantConviction_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0318_0207_d_03a_01_TaskKillGeneric,0318_0207_d_03a_02_TaskHaveAndReturnItems_70_ContaminatedOre_AmbustiSuperior,,,
0318_0207_d_03a_01_TaskKillGeneric,TaskKillContribution,,1,50,,,,,true,,uppermine,,,,,,,,,,,,Scorchvein,,,,,,,,,,,,,,,,,,,,@0318_0207_d_03a_01_TaskKillGeneric,,,,,,,,,,,,,
0318_0207_d_03a_02_TaskHaveAndReturnItems_70_ContaminatedOre_AmbustiSuperior,TaskHaveAndReturnItems,,1,20,0318_0207_ContaminatedOre,,,100,true,,uppermine,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0318_0207_RampantConviction_intoburningdepths_collect_item_from_target_in_region,,,,,,,,,,,,,
0318_0208_d_00_container_RampantConviction_avileharvest,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0318_0208_d_01_TaskKill_90_Darkness,,,,
0318_0208_d_01_TaskKill_90_Darkness,TaskKillContribution,,1,90,,,,,,,,,,,,,,,,,,,Darkness,,,,,,,,,,,,,,,,,,,,@0318_0208_RampantConviction_avileharvest_kill_darkness_at_breaches,,,,,,,,,,,,,
0318_0209_d_00_container_RampantConviction_thelivingcrystal,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0318_0209_d_02_GoToPOI,0318_0209_d_03_container_RampantConviction_tasks,,,
0318_0209_d_02_GoToPOI,TaskGoToPOITag,,1,,,,,,true,,crater_malevolence_50325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0318_0209_RampantConviction_thelivingcrystal_GoToPOI,,,,,,,,,,,,,
0318_0209_d_03_container_RampantConviction_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0318_0209_d_03a_TaskHaveAndReturnItems_1_LivingCrystal_Dryad_Beast_Named_01,0318_0209_d_03b_TaskKill,,,
0318_0209_d_03a_TaskHaveAndReturnItems_1_LivingCrystal_Dryad_Beast_Named_01,TaskHaveAndReturnItems,,1,1,0318_0209_LivingCrystal,Dryad_Beast_Named_01,100,,true,,crater_malevolence_50325,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0318_0209_RampantConviction_thelivingcrystal_collect_item_from_target_in_POI,,11362.641 7925.832 267.233,,,,,,,,,,,
0318_0209_d_03b_TaskKill,TaskKillContribution,,1,35,,,,,true,,crater_malevolence_50325,,,,,,,,,,,,Alcazarian,,,,,,,,,,,,,,,,,,,,@0318_0209_RampantConviction_thelivingcrystal_kill,,,,,,,,,,,,,
0325_0101_RL_00_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0325_0101_d_01_container_RL_sub_01,0325_0101_d_01_container_RL_sub_02,,,
0325_0101_d_01_container_RL_sub_01,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0325_0101_d_01_container_RL_questPush_1,0325_0101_d_01_container_RL_questComplete_2,0325_0101_d_01_container_RL_questComplete_3,0325_0101_d_01_container_RL_questComplete_4,
0325_0101_d_01_container_RL_sub_02,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0325_0101_d_02_container_RL_questComplete_1,0325_0101_d_02_container_RL_questComplete_2,0325_0101_d_02_container_RL_questComplete_3,0325_0101_d_02_container_RL_questComplete_4,
0325_0101_d_01_container_RL_questPush_1,TaskObjective,,1,,0325_0102_RL_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0325_0101_d_01_container_RL_questPush_1,,,,,,,,,,,,,
0325_0101_d_01_container_RL_questComplete_2,TaskObjective,,1,,0325_0103_RL_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0325_0101_d_01_container_RL_questComplete_2,,,,,,,,,,,,,
0325_0101_d_01_container_RL_questComplete_3,TaskObjective,,1,,0325_0104_RL_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0325_0101_d_01_container_RL_questComplete_3,,,,,,,,,,,,,
0325_0101_d_01_container_RL_questComplete_4,TaskObjective,,1,,0325_0105_RL_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0325_0101_d_01_container_RL_questComplete_4,,,,,,,,,,,,,
0325_0101_d_02_container_RL_questComplete_1,TaskObjective,,1,,0325_0106_RL_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0325_0101_d_02_container_RL_questComplete_1,,,,,,,,,,,,,
0325_0101_d_02_container_RL_questComplete_2,TaskObjective,,1,,0325_0107_RL_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0325_0101_d_02_container_RL_questComplete_2,,,,,,,,,,,,,
0325_0101_d_02_container_RL_questComplete_3,TaskObjective,,1,,0325_0108_RL_07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0325_0101_d_02_container_RL_questComplete_3,,,,,,,,,,,,,
0325_0101_d_02_container_RL_questComplete_4,TaskObjective,,1,,0325_0109_RL_08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0325_0101_d_02_container_RL_questComplete_4,,,,,,,,,,,,,
0325_0102_RL_01_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0325_0102_RL_task_01,0325_0102_RL_container_02_tasks,,,
0325_0102_RL_task_01,TaskGoToPOITag,,1,,,,,,,,military_camp_40405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0325_0102_RL_task_01_TaskGoToPOITag,,,,,,,,,,,,,
0325_0102_RL_container_02_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,0325_0102_RL_task_02a,0325_0102_RL_task_02b,,,
0325_0102_RL_task_02a,TaskKillContribution,,1,40,,,,,true,,military_camp_40405,,true,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@0325_0102_RL_task_02a_TaskKillContribution,,,,,,,,,,,,,
0325_0102_RL_task_02b,TaskHaveAndReturnItems,,1,1,0325_0101_CorruptedBindings,Damned_LongSwordsman_Commander_Named_03GC09_ELITE,100,,true,,military_camp_40405,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0325_0102_RL_task_02b_TaskHaveAndReturnItems,,9457.525 8324.290 432.640,,,,,,,,,,,
0325_0103_RL_02_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0325_0103_RL_task_01,0325_0103_RL_container_02_tasks,,,
0325_0103_RL_task_01,TaskGoToPOITag,,1,,,,,,,,myrkgardwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0325_0103_RL_task_01_TaskGoToPOITag,,,,,,,,,,,,,
0325_0103_RL_container_02_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,0325_0103_RL_task_02a,0325_0103_RL_task_02b,,,
0325_0103_RL_task_02a,TaskKillContribution,,1,45,,,,,true,,myrkgardwest,,,,,,,,,,,,Myrkgard,,,,,,,,,,,,,,,,,,,,@0325_0103_RL_task_02a_TaskKillContribution,,,,,,,,,,,,,
0325_0103_RL_task_02b,TaskHaveAndReturnItems,,1,15,0325_0101_FrozenOrichalcumPlating,,,100,true,,myrkgardwest,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0325_0103_RL_task_02b_TaskHaveAndReturnItems,,,,,,,,,,,,,
0325_0104_RL_03_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0325_0104_RL_task_01,0325_0104_RL_container_02_tasks,,,
0325_0104_RL_task_01,TaskGoToPOITag,,1,,,,,,,,crater_malevolence_50325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0325_0104_RL_task_01_TaskGoToPOITag,,,,,,,,,,,,,
0325_0104_RL_container_02_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,0325_0104_RL_task_02a,0325_0104_RL_task_02b,0325_0104_RL_task_02c,,
0325_0104_RL_task_02a,TaskKillContribution,,1,40,,,,,true,,crater_malevolence_50325,,,,,,,,,,,,Alcazarian,,,,,,,,,,,,,,,,,,,,@0325_0104_RL_task_02a_TaskKillContribution,,,,,,,,,,,,,
0325_0104_RL_task_02b,TaskHaveAndReturnItems,,1,2,0325_0101_ChilledFungi,BearElemental_14AC11b,100,,true,,crater_malevolence_50325,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0325_0104_RL_task_02b_TaskHaveAndReturnItems,,,,,,,,,,,,,
0325_0104_RL_task_02c,TaskGameEvent,,1,18,,,,,true,,crater_malevolence_50325,,,,,,,,,IO_0300_EpicWeapons_Malevolence,,,0300_EpicWeapons_Malevolence_interact_success,,,,,,,,,,,,,,,,,,,,@0325_0104_RL_task_02c_TaskGameEvent,,,,,,,,,,,,,
0325_0105_RL_04_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0325_0105_RL_task_01,0325_0105_RL_container_02_tasks,,,
0325_0105_RL_task_01,TaskGoToPOITag,,1,,,,,,,,ancient_lighthouse_60343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0325_0105_RL_task_01_TaskGoToPOITag,,,,,,,,,,,,,
0325_0105_RL_container_02_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,0325_0105_RL_task_02a,0325_0105_RL_task_02b,,,
0325_0105_RL_task_02a,TaskKillContribution,,1,35,,,,,true,,ancient_lighthouse_60343,,true,,,,,,,,,,Scorpius,,,,,,,,,,,,,,,,,,,,@0325_0105_RL_task_02a_TaskKillContribution,,,,,,,,,,,,,
0325_0105_RL_task_02b,TaskHaveAndReturnItems,,1,1,0325_0101_HeartOfEverchill,Damned_Acolyte_Named_00,100,,true,,ancient_lighthouse_60343,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0325_0105_RL_task_02b_TaskHaveAndReturnItems,,14234.222 8009.179 64.205,,,,,,,,,,,
0325_0106_RL_05_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0325_0106_RL_task_01,0325_0106_RL_container_02_tasks,,,
0325_0106_RL_task_01,TaskGoToPOITag,,1,,,,,,,,damnedfortress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0325_0106_RL_task_01_TaskGoToPOITag,,,,,,,,,,,,,
0325_0106_RL_container_02_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,0325_0106_RL_task_02a,0325_0106_RL_task_02b,,,
0325_0106_RL_task_02a,TaskKillContribution,,1,50,,,,,true,,damnedfortress,,,,,,,,,,,,Upper_Svikin,,,,,,,,,,,,,,,,,,,,@0325_0106_RL_task_02a_TaskKillContribution,,,,,,,,,,,,,
0325_0106_RL_task_02b,TaskHaveAndReturnItems,,1,18,0325_0101_FrostfrogedGrips,,,100,true,,damnedfortress,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0325_0106_RL_task_02b_TaskHaveAndReturnItems,,,,,,,,,,,,,
0325_0107_RL_06_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0325_0107_RL_task_01,0325_0107_RL_container_02_tasks,,,
0325_0107_RL_task_01,TaskGoToPOITag,,1,,,,,,,,haunted_town_50201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0325_0107_RL_task_01_TaskGoToPOITag,,,,,,,,,,,,,
0325_0107_RL_container_02_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,0325_0107_RL_task_02a,0325_0107_RL_task_02b,,,
0325_0107_RL_task_02a,TaskKillContribution,,1,40,,,,,true,,haunted_town_50201,,true,,,,,,,,,,Periville,,,,,,,,,,,,,,,,,,,,@0325_0107_RL_task_02a_TaskKillContribution,,,,,,,,,,,,,
0325_0107_RL_task_02b,TaskHaveAndReturnItems,,1,5,0325_0101_EverbiteEctoplasm,Wraith,100,,true,,haunted_town_50201,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0325_0107_RL_task_02b_TaskHaveAndReturnItems,,,,,,,,,,,,,
0325_0108_RL_07_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0325_0108_RL_task_01,0325_0108_RL_container_02_tasks,,,
0325_0108_RL_task_01,TaskGoToPOITag,,1,,,,,,,,pirate_fort_30016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0325_0108_RL_task_01_TaskGoToPOITag,,,,,,,,,,,,,
0325_0108_RL_container_02_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,0325_0108_RL_task_02a,0325_0108_RL_task_02b,,,
0325_0108_RL_task_02a,TaskKillContribution,,1,1,,,,,true,,pirate_fort_30016,,true,,,,,,,,,,Undead_Officer_Named_10WS09,,,,,,,,,,,,,,,,,,,,@0325_0108_RL_task_02a_TaskKillContribution,,7762.354 399.516 86.448,,,,,,,,,,,
0325_0108_RL_task_02b,TaskHaveAndReturnItems,,1,35,0325_0101_IcyShot,Grubby_Rebels,100,,true,,pirate_fort_30016,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0325_0108_RL_task_02b_TaskHaveAndReturnItems,,,,,,,,,,,,,
0325_0109_RL_08_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0325_0109_RL_task_01,0325_0109_RL_container_02_tasks,,,
0325_0109_RL_task_01,TaskGoToPOITag,,1,,,,,,,,ancient_lighthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0325_0109_RL_task_01_TaskGoToPOITag,,,,,,,,,,,,,
0325_0109_RL_container_02_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,0325_0109_RL_task_02a,0325_0109_RL_task_02b,,,
0325_0109_RL_task_02a,TaskKillContribution,,1,30,,,,,true,,ancient_lighthouse,,true,,,,,,,,,,Eridanite,,,,,,,,,,,,,,,,,,,,@0325_0109_RL_task_02a_TaskKillContribution,,,,,,,,,,,,,
0325_0109_RL_task_02b,TaskHaveAndReturnItems,,1,1,0325_0101_FrostbittenVine,Dryad_Prowler_NAMED_01_ELITE_15EC05,100,,true,,ancient_lighthouse,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0325_0109_RL_task_02b_TaskHaveAndReturnItems,,13510.466 5159.877 166.059,,,,,,,,,,,
FM_03_PVP_ControlSpot_Marauder_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_03_PVP_ControlSpot_Marauder_first,M_ReturnToGiver,,,
FM_03_PVP_ControlSpot_Marauder_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,FM_03_PVP_ControlSpot_Marauder_task,M_task_die_reset,,,
