TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticTaskPinZPosOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
06A_MSQ_21_DefeatBoss_swapNessa08On,TaskUnlockAchievement,,,,1,SwapActive_06_Nessa_H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_21_DefeatBoss_swapMedea02Off,TaskLockAchievement,,,,1,SwapActive_06_Medea_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_21_DefeatBoss_waveEvent,TaskKillContribution,,1,,1,,,,,,,,,,,,,,,,,,,,Medea_Caster,,,,,,,,,,,,,,,,,,,,@06A_MSQ_21_DefeatBoss_waveEvent,,,,,,,,,,,,,,,,,,,
06A_MSQ_21_DefeatBoss_swapMedea03On,TaskUnlockAchievement,,,,1,SwapActive_06_Medea_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_21_DefeatBoss_puzzle_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_MSQ_21_DefeatBoss_interact_jewel,06A_MSQ_21_DefeatBoss_unlock_beams,,,
06A_MSQ_21_DefeatBoss_interact_jewel,TaskGameEvent,,,,1,06A_MSQ_21_thornhallJewel,,,,true,,infested_village_40160,,,,,,,,,,IO_06A_MSQ_21_thornhallJewel,,,IO_06A_MSQ_21_thornhallJewel_interact,,,,,,,,,,,,,,,,,,,,@06A_MSQ_21_DefeatBoss_interact_jewel,,8483.90 2662.85 59.60,,,true,,,,,,,,,,,,,,
06A_MSQ_21_DefeatBoss_unlock_beams,TaskUnlockAchievement,,,,1,ThornhallActivated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_MSQ_22_TalkToSoulwarden_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06A_MSQ_22_TalkToSoulwarden_talk_Yonas,06A_MSQ_22_TalkToSoulwarden_have_npc_note,,,
06A_MSQ_22_TalkToSoulwarden_talk_Yonas,TaskGiveAndTakeItem,,1,,1,MI_SummonsNote,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_MSQ_22_TalkToSoulwarden_talk_Yonas,,,,,,,,,,,,,,,,,,,
06A_MSQ_22_TalkToSoulwarden_have_npc_note,TaskHaveAndReturnItems,,1,,1,MI_SummonsNote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_B_01_ReturnBrushes_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06A_B_01_ReturnBrushes_givebrushes,06A_B_01_ReturnBrushes_brushes_vanish,06A_B_01_ReturnBrushes_findHinode,,
06A_B_01_ReturnBrushes_givebrushes,TaskGiveAndTakeItem,,,,1,06A_B_01_FancyBrushes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_B_01_ReturnBrushes_brushes_vanish,TaskUnlockAchievement,,,,1,SwapActive_06_FancyBrushSet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_B_01_ReturnBrushes_goto_settlement,TaskGoToPOITag,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_B_01_ReturnBrushes_goto_settlement,,,,,,,,,,,,,,,,,,,
06A_B_01_ReturnBrushes_findHinode,TaskHaveAndReturnItems,,,,1,06A_B_01_FancyBrushes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_B_01_ReturnBrushes_findHinode,,,,,,,,,,,,,,,,,,,
06A_IR_01_FindCreed_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06A_IR_01_GoToWiletteKeep,06A_IR_01_HaveCreed,06A_IR_01_FindCreed_swapRoya01Off,06A_IR_01_FindCreed_swapRoya02On,
06A_IR_01_GoToWiletteKeep,TaskGoToPOITag,,,,,,,,,,,corrupted_farm_2_40103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_IR_01_FindCreed_GoTo,,,,,,,,,,,,,,,,,,,
06A_IR_01_HaveCreed,TaskAchievement,,,,,Lore_unlock_06_Windsward_Title_20_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_IR_01_FindCreed_ReadLore,,8838.499 2562.875 87.8443,,,false,,,,,,,,,,,,,,
06A_IR_01_FindCreed_swapRoya01Off,TaskUnlockAchievement,,,,1,SwapActive_06_Roya_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_IR_01_FindCreed_swapRoya02On,TaskUnlockAchievement,,,,1,SwapActive_06_Roya_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_IR_02_GetSword_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06A_IR_02_GoToIronEstates,06A_IR_02_HaveSword,06A_IR_02_swapRoya03On,,
06A_IR_02_GoToIronEstates,TaskGoToPOITag,,,,,,,,,,,withered_farm_40104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_IR_02_GetSword_GoTo,,,,,,,,,,,,,,,,,,,
06A_IR_02_HaveSword,TaskHaveAndReturnItems,,,,1,06A_IR2_IronRoseSword,06A_IR_02_weaponRack,100,,,,,,,,,,,,,,IO_06A_IR_02_weaponRack,,,,,,,,,,,,,,,,,,,,,,,@06A_IR_02_GetSword_HaveItem,,8285.90 2452.98 66.28,,,,,,,,,,,,,,,,,
06A_IR_02_swapRoya03On,TaskUnlockAchievement,,,,1,SwapActive_06_Roya_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_IR_03_DeliverLetter_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06A_IR_03_HaveLetter,06A_IR_03_GiveLetter,,,
06A_IR_03_GiveLetter,TaskGiveAndTakeItem,,,,1,06A_IR3_RoyasLetter,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_IR_03_HaveLetter,TaskHaveAndReturnItems,,,,1,06A_IR3_RoyasLetter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_TS_01_GatherAndRefine_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06A_TS_01_GatherAndRefine_tool_container,06A_TS_01_GatherAndRefine_gather_container,06A_TS_01_GatherAndRefine_refine_container,,
06A_TS_01_GatherAndRefine_tool_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_TS_01_GatherAndRefine_axe_container,06A_TS_01_GatherAndRefine_pickax_container,,,
06A_TS_01_GatherAndRefine_axe_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_TS_01_GatherAndRefine_make_axe,06A_TS_01_GatherAndRefine_equip_axe,,,
06A_TS_01_GatherAndRefine_make_axe,TaskGiveItem,,,,1,1hHatchetT1,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_TS_01_GatherAndRefine_make_axe,,,1,,,,,,,,,,,,,,,,
06A_TS_01_GatherAndRefine_equip_axe,TaskEquipItem,,,,1,1hHatchetT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_TS_01_GatherAndRefine_equip_axe,,,,,,,,,,,,,,,,,,,
06A_TS_01_GatherAndRefine_pickax_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_TS_01_GatherAndRefine_make_pickax,06A_TS_01_GatherAndRefine_equip_pickax,,,
06A_TS_01_GatherAndRefine_make_pickax,TaskGiveItem,,,,1,1hPickT1,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_TS_01_GatherAndRefine_make_pickax,,,1,,,,,,,,,,,,,,,,
06A_TS_01_GatherAndRefine_equip_pickax,TaskEquipItem,,,,1,1hPickT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_TS_01_GatherAndRefine_equip_pickax,,,,,,,,,,,,,,,,,,,
06A_TS_01_GatherAndRefine_gather_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_TS_01_GatherAndRefine_haveItems_stoneT1,06A_TS_01_GatherAndRefine_haveItems_rawhideT1,06A_TS_01_GatherAndRefine_haveItems_woodT1,,
06A_TS_01_GatherAndRefine_haveItems_stoneT1,TaskHaveItems,,,,40,StoneT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_TS_01_GatherAndRefine_haveItems_stoneT1,,9527.870117 2718.343018 91.330322,,,true,,,,,,,,,,,,,,
06A_TS_01_GatherAndRefine_haveItems_rawhideT1,TaskHaveItems,,,,16,RawhideT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_TS_01_GatherAndRefine_haveItems_rawhideT1,,9481.217773 2831.078857 89.972244,,,true,,,,,,,,,,,,,,
06A_TS_01_GatherAndRefine_haveItems_woodT1,TaskHaveItems,,,,40,WoodT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_TS_01_GatherAndRefine_haveItems_woodT1,,9451.233398 2565.157715 90.970284,,,true,,,,,,,,,,,,,,
06A_TS_01_GatherAndRefine_refine_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_TS_01_GatherAndRefine_timber_container,06A_TS_01_GatherAndRefine_stone_container,06A_TS_01_GatherAndRefine_leather_container,,
06A_TS_01_GatherAndRefine_timber_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_TS_01_GatherAndRefine_timber_container1,06A_TS_01_GatherAndRefine_haveItems_timbercheck,,,
06A_TS_01_GatherAndRefine_timber_container1,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_TS_01_GatherAndRefine_useCarpentry,06A_TS_01_GatherAndRefine_haveItems_timberT2,,,
06A_TS_01_GatherAndRefine_useCarpentry,TaskInteract,,1,,1,,,,,,,,,,,,,,,,,SettlementCarpentry,,,,,,,,,,,,,,,,,,,,,,,@06A_TS_01_GatherAndRefine_useCarpentry,,,1,,true,,,,,,,,,true,,,,,
06A_TS_01_GatherAndRefine_haveItems_timberT2,TaskHaveItems,,1,,10,TimberT2,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_TS_01_GatherAndRefine_haveItems_timberT2,,9339 2700 82.7,,,,,,,,,,,,,,,,,
06A_TS_01_GatherAndRefine_haveItems_timbercheck,TaskHaveItems,,1,,10,TimberT2,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_TS_01_GatherAndRefine_haveItems_timberT2,,9339 2700 82.7,1,,,,,,,,,,,,,,,,
06A_TS_01_GatherAndRefine_stone_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_TS_01_GatherAndRefine_stone_container1,06A_TS_01_GatherAndRefine_haveItems_blockcheck,,,
06A_TS_01_GatherAndRefine_stone_container1,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_TS_01_GatherAndRefine_useMasonry,06A_TS_01_GatherAndRefine_haveItems_blockT2,,,
06A_TS_01_GatherAndRefine_useMasonry,TaskInteract,,1,,1,,,,,,,,,,,,,,,,,SettlementMasonry,,,,,,,,,,,,,,,,,,,,,,,@06A_TS_01_GatherAndRefine_useMasonry,,,1,,true,,,,,,,,,true,,,,,
06A_TS_01_GatherAndRefine_haveItems_blockT2,TaskHaveItems,,1,,10,BlockT2,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_TS_01_GatherAndRefine_haveItems_blockT2,,9348 2713 82.7,,,,,,,,,,,,,,,,,
06A_TS_01_GatherAndRefine_haveItems_blockcheck,TaskHaveItems,,1,,10,BlockT2,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_TS_01_GatherAndRefine_haveItems_blockT2,,9348 2713 82.7,1,,,,,,,,,,,,,,,,
06A_TS_01_GatherAndRefine_leather_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_TS_01_GatherAndRefine_leather_container1,06A_TS_01_GatherAndRefine_haveItems_leathercheck,,,
06A_TS_01_GatherAndRefine_leather_container1,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_TS_01_GatherAndRefine_useTanning,06A_TS_01_GatherAndRefine_haveItems_leatherT2,,,
06A_TS_01_GatherAndRefine_useTanning,TaskInteract,,1,,1,,,,,,,,,,,,,,,,,SettlementTanning,,,,,,,,,,,,,,,,,,,,,,,@06A_TS_01_GatherAndRefine_useTanning,,,1,,true,,,,,,,,,true,,,,,
06A_TS_01_GatherAndRefine_haveItems_leatherT2,TaskHaveItems,,1,,4,LeatherT2,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_TS_01_GatherAndRefine_haveItems_leatherT2,,9362 2657 82.6,,,,,,,,,,,,,,,,,
06A_TS_01_GatherAndRefine_haveItems_leathercheck,TaskHaveItems,,1,,4,LeatherT2,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_TS_01_GatherAndRefine_haveItems_leatherT2,,9362 2657 82.6,1,,,,,,,,,,,,,,,,
06A_TS_03_LearnTownBoard_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06A_TS_03_LearnTownBoard_openBoard,,,,
06A_TS_03_LearnTownBoard_openBoard,TaskOpenUiScreen,,1,,1,,,,,,,,,,,,,,,,,,TownProjects,,,,,,,,,,,,,,,,,,,,,,@06A_TS_03_LearnTownBoard_openBoard,,,,,true,,,,,,,,,,,,,,
06A_TS_02_ForgeSword_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06A_TS_02_ForgeSword_give_artificerResourceContainer1,06A_TS_02_ForgeSword_haveItems_ore,06A_TS_02_ForgeSword_consectutivecontainer,06A_TS_02_ForgeSword_have_1hSwordT2,06A_TS_02_ForgeSword_have_1hSwordT2
06A_TS_02_ForgeSword_give_artificerResourceContainer1,TaskGiveItem,,1,,1,ArtificerResourceContainer1,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_TS_02_ForgeSword_haveItems_ore,TaskHaveItems,,,,90,OreT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_TS_02_ForgeSword_gather_ore,,,,,,,,,,,,,,,,,,,
06A_TS_02_ForgeSword_consectutivecontainer,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_TS_02_ForgeSword_smeltercontainer,06A_TS_02_ForgeSword_haveItems_9IngotT2,06A_TS_02_ForgeSword_forgecontainer,,
06A_TS_02_ForgeSword_smeltercontainer,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_TS_02_ForgeSword_haveItems_ore,06A_TS_02_ForgeSword_smeltercontainer1,,,
06A_TS_02_ForgeSword_smeltercontainer1,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_TS_02_ForgeSword_useSmelter,06A_TS_02_ForgeSword_haveItems_ingotT2,,,
06A_TS_02_ForgeSword_useSmelter,TaskInteract,,1,,1,,,,,,,,,,,,,,,,,SettlementSmelting,,,,,,,,,,,,,,,,,,,,,,,@06A_TS_02_ForgeSword_useSmelter,,,1,,true,,,,,,,,,true,,,,,
06A_TS_02_ForgeSword_haveItems_ingotT2,TaskHaveItems,,,,9,IngotT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_TS_02_ForgeSword_haveItems_ore,,9328  2692 82.6,,,,,,,,,,,,,,,,,
06A_TS_02_ForgeSword_haveItems_9IngotT2,TaskHaveItems,,,,9,IngotT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_TS_02_ForgeSword_haveItems_9IngotT2,,,,,,,,,,,,,,,,,,,
06A_TS_02_ForgeSword_forgecontainer,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_TS_02_ForgeSword_forgecontainer1,06A_TS_02_ForgeSword_craftRecipe1,,,
06A_TS_02_ForgeSword_forgecontainer1,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_TS_02_ForgeSword_useForge,06A_TS_02_ForgeSword_craftRecipe,,,
06A_TS_02_ForgeSword_useForge,TaskInteract,,1,,1,,,,,,,,,,,,,,,,,SettlementBlacksmith,,,,,,,,,,,,,,,,,,,,,,,@06A_TS_02_ForgeSword_useForge,,,1,,true,,,,,,,,,true,,,,,
06A_TS_02_ForgeSword_craftRecipe,TaskCraftWeaponFamily,,1,,1,1hSwordT2,,,,,,,,,,,,,,SwordAbilityTable,,,,,,,,,,,,,,,,,,,,,,,,,@06A_TS_02_ForgeSword_craftRecipe,,9337 2720 82.6,1,,,,,,,,,,,,,,,,
06A_TS_02_ForgeSword_craftRecipe1,TaskCraftWeaponFamily,,1,,1,1hSwordT2,,,,,,,,,,,,,,SwordAbilityTable,,,,,,,,,,,,,,,,,,,,,,,,,@06A_TS_02_ForgeSword_craftRecipe,,9337 2720 82.6,,,,,,,,,,,,,,,,,
06A_TS_02_ForgeSword_have_1hSwordT2,TaskHaveItemsWithWeaponFamily,,1,,1,SwordAbilityTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_TS_02_ForgeSword_craftRecipe,,9337 2720 82.6,,,,,,,,,,,,,,,,,
06A_F_01_CollectJam_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06A_F_01_CollectJam_farm_container,06A_F_01_CollectJam_food_container,,,
06A_F_01_CollectJam_farm_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_F_01_CollectJam_goto_farm,06A_F_01_CollectJam_swapKathrijn01Off,06A_F_01_CollectJam_swapKathrijn02On,,
06A_F_01_CollectJam_goto_farm,TaskGoToPOITag,,1,,,,,,,true,,witheredfarm_40159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_F_01_CollectJam_goto_farm,,,,,,,,,,,,,,,,,,,
06A_F_01_CollectJam_swapKathrijn01Off,TaskUnlockAchievement,,,,1,SwapActive_06_KathrijnJanssen_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_F_01_CollectJam_swapKathrijn02On,TaskUnlockAchievement,,,,1,SwapActive_06_KathrijnJanssen_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_F_01_CollectJam_food_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_F_01_CollectJam_haveItem_blueberryCompote,06A_F_01_CollectJam_gather_fruit,,,
06A_F_01_CollectJam_haveItem_blueberryCompote,TaskHaveAndReturnItems,,1,,2,06_F_01_blueberryCompote,,,100,true,,witheredfarm_40159,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_F_01_CollectJam_haveItem_blueberryCompote,,,,,,,,,,,,,,,,,,,
06A_F_01_CollectJam_gather_fruit,PartialTaskContainer,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_F_01_CollectJam_gather_fruit,,,,,,,,,,,,,,,06A_F_01_CollectJam_GatherAndReturn_Strawberries,06A_F_01_CollectJam_GatherAndReturn_Blueberries,06A_F_01_CollectJam_GatherAndReturn_Squash,06A_F_01_CollectJam_GatherAndReturn_Corn,
06A_F_01_CollectJam_GatherAndReturn_Strawberries,TaskRequireGatherItems,,1,,1,StrawberryT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_F_01_CollectJam_GatherAndReturn_Blueberries,TaskRequireGatherItems,,1,,1,BlueberryT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_F_01_CollectJam_GatherAndReturn_Squash,TaskRequireGatherItems,,1,,1,SquashT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_F_01_CollectJam_GatherAndReturn_Corn,TaskRequireGatherItems,,1,,1,CornT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_F_02_RecoverSpices_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06A_F_02_RecoverSpices_travel_partialcontainer,06A_F_02_RecoverSpices_swap_container,06A_F_02_RecoverSpices_piratesofspice_tasks,,
06A_F_02_RecoverSpices_travel_partialcontainer,PartialTaskContainer,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@06A_F_02_RecoverSpices_travel_partialcontainer,,,,,,,,,,,,,,,06A_F_02_RecoverSpices_goto_buccaneercreek,06A_F_02_RecoverSpices_goto_buccaneerfalls,,,
06A_F_02_RecoverSpices_goto_buccaneercreek,TaskGoToPOITag,,1,,,,,,,true,,undead_bastion_40158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_F_02_RecoverSpices_goto_buccaneerfalls,TaskGoToPOITag,,1,,,,,,,true,,undead_bastion_3_40124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_F_02_RecoverSpices_swap_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_F_02_RecoverSpices_swapKathrijn02Off,06A_F_02_RecoverSpices_swapKathrijn03On,,,
06A_F_02_RecoverSpices_swapKathrijn02Off,TaskLockAchievement,,,,1,SwapActive_06_KathrijnJanssen_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_F_02_RecoverSpices_swapKathrijn03On,TaskUnlockAchievement,,,,1,SwapActive_06_KathrijnJanssen_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06A_F_02_RecoverSpices_piratesofspice_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06A_F_02_RecoverSpices_gather_yellowSaffron,06A_F_02_RecoverSpices_gather_redPepper,06A_F_02_RecoverSpices_gather_greenCardamom,06A_F_02_RecoverSpices_kill_pirates,
06A_F_02_RecoverSpices_gather_yellowSaffron,TaskGatherAndReturnItems,,1,,3,0610_0102_StolenSpices3,0602_SpiceSackYellow,100,,,,undead_bastion_3_40124,,,true,,,,,,,IO_0602_SpiceSackYellow,,,,,,,,,,,,,,,,,,,,,,,@06A_F_02_RecoverSpices_gather_yellowSaffron,,,,false,false,,,,,,,,,,,,,,
06A_F_02_RecoverSpices_gather_redPepper,TaskGatherAndReturnItems,,1,,2,0610_0102_StolenSpices1,0602_SpiceSackRed,100,,,,undead_bastion_40158,,,true,,,,,,,IO_0602_SpiceSackRed,,,,,,,,,,,,,,,,,,,,,,,@06A_F_02_RecoverSpices_gather_redPepper,,,,false,false,,,,,,,,,,,,,,
06A_F_02_RecoverSpices_gather_greenCardamom,TaskGatherAndReturnItems,,1,,2,0610_0102_StolenSpices2,0602_SpiceSackGreen,100,,,,,,,true,,,,,,,IO_0602_SpiceSackGreen,,,,,,,,,,,,,,,,,,,,,,,@06A_F_02_RecoverSpices_gather_greenCardamom,,,,false,false,,,,,,,,,,,,,,
06A_F_02_RecoverSpices_kill_pirates,TaskKillContribution,,1,,9,,,,,,,undead_bastion_3_40124,,,,,,,,,,,,,Keelsnap,,,,,,,,,,,,,,,,,,,,@06A_F_02_RecoverSpices_kill_pirates,,,,,,,,,,,,,,,,,,,
