TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
0424_0108_d_01_HaveYetiHorn1,TaskHaveAndReturnItems,,,,1,WC_WinterWarrior_Horn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0424_0108_d_01_HaveYetiHorn,,,,,,,,,,,,,,,,,,,
0430_0101_d_00_container_arena,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0430_0101_d_01_EnterArena,,,,
0430_0101_d_01_EnterArena,TaskGameMode,,1,,1,,,,,,,,Arena3v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0430_0101_d_01_EnterArena,,,,,,,,,,,,,,,,,,,
0430_0101_d_02_ArenaWin,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,Arena3v3_Win_1_Round,,,,,,,,,,,,,,,,,,,,@0430_0101_d_02_ArenaWin,,,,,,,,,,,,,,,,,,,
FM_04_PVP_ControlSpot_Marauder_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_04_PVP_ControlSpot_Marauder_first,M_ReturnToGiver,,
FM_04_PVP_ControlSpot_Marauder_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,,FM_04_PVP_ControlSpot_Marauder_task,M_task_die_reset,,
FM_04_PVP_ControlSpot_Marauder_task,PatrolTask,,,,,,,,,true,,poi_40195_factionarea,,,1,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,@objective_mission_task_patrol_timer,,,,,,,,,,,,,,,,,,,
FM_04_PVP_ControlSpot_Marauder_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_04_PVP_PoachSpot_Marauder_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_04_PVP_PoachSpot_Marauder_first,M_ReturnToGiver,,
FM_04_PVP_PoachSpot_Marauder_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,,FM_04_PVP_PoachSpot_Marauder_task,M_task_die_reset,,
FM_04_PVP_PoachSpot_Marauder_task,TaskKillContribution,,,,5,,,,,true,,poi_40195_factionarea,,,1,,,,,,,,,,,Turkey,,,,,,,,,,,,,,,,,,,@objective_mission_destroy_generic_at_POI,,8386.737 4427.883 141.397,,,,,,,,,,,,,,,,,
FM_04_PVP_PoachSpot_Marauder_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_04_PVP_SpySpot_Marauder_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_04_PVP_SpySpot_Marauder_2_step_container,M_ReturnToGiver,,
FM_04_PVP_SpySpot_Marauder_2_step_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,,FM_04_PVP_SpySpot_Marauder_first_ordie,FM_04_PVP_SpySpot_Marauder_task_ordie,,
FM_04_PVP_SpySpot_Marauder_first_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,FM_04_PVP_SpySpot_Marauder_first,M_task_die_reset,,
FM_04_PVP_SpySpot_Marauder_first,TaskGatherItems,,,,1,FM_PVP_Marauders_item_1,PVP_0001_DeadDropGiveItem,100,,true,,poi_40195_factionarea,,,1,,,,,,,IO_PVP_0001_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_espionage_step_1_at_POI,,9621.9 4000.0 130.1,,,,,,,,,,,,,,,,,
FM_04_PVP_SpySpot_Marauder_task_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_04_PVP_SpySpot_Marauder_turnin,M_task_die_reset,,,
FM_04_PVP_SpySpot_Marauder_turnin,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_04_PVP_SpySpot_Marauder_task,FM_04_PVP_SpySpot_Marauder_remove,,,
FM_04_PVP_SpySpot_Marauder_task,TaskGatherAndReturnItems,,1,,1,FM_PVP_Marauders_item_2,PVP_0002_DeadDropGiveItem,100,,true,,factionarea_40284,,,1,,,,,,,IO_PVP_0002_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_espionage_step_2_at_POI,,10089.1 4131.2 144.0,,,,,,,,,,,,,,,,,
FM_04_PVP_SpySpot_Marauder_remove,TaskRemoveItem,,,,1,FM_PVP_Marauders_item_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FM_04_PVP_SpySpot_Marauder_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_04_PVP_PoachSpot_Syndicate_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_04_PVP_PoachSpot_Syndicate_first,M_ReturnToGiver,,,
FM_04_PVP_PoachSpot_Syndicate_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_04_PVP_PoachSpot_Syndicate_task,M_task_die_reset,,,
FM_04_PVP_PoachSpot_Syndicate_task,TaskRequireGatherItems,,,,30,OreT1,OreNugget,100,,true,,factionarea_40284,,,1,,,,,,,OreNugget,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_poach_iron_at_POI,,8642.08 4676.64 150.98,,,,,,,,,,,,,,,,,
FM_04_PVP_PoachSpot_Syndicate_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_04_PVP_ControlSpot_Syndicate_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_04_PVP_ControlSpot_Syndicate_first,M_ReturnToGiver,,,
FM_04_PVP_ControlSpot_Syndicate_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_04_PVP_ControlSpot_Syndicate_task,M_task_die_reset,,,
FM_04_PVP_ControlSpot_Syndicate_task,PatrolTask,,,,,,,,,true,,factionarea_40284,,,1,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,@objective_mission_task_patrol_timer,,,,,,,,,,,,,,,,,,,
FM_04_PVP_ControlSpot_Syndicate_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_04_PVP_SpySpot_Syndicate_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_04_PVP_SpySpot_Syndicate_2_step_container,M_ReturnToGiver,,,
FM_04_PVP_SpySpot_Syndicate_2_step_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_04_PVP_SpySpot_Syndicate_first_ordie,FM_04_PVP_SpySpot_Syndicate_task_ordie,,,
FM_04_PVP_SpySpot_Syndicate_first_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_04_PVP_SpySpot_Syndicate_first,M_task_die_reset,,,
FM_04_PVP_SpySpot_Syndicate_first,TaskGatherItems,,,,1,FM_PVP_Syndicate_item_1,PVP_0002_DeadDropGiveItem,100,,true,,factionarea_40284,,,1,,,,,,,IO_PVP_0002_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_archive_step_1_at_POI,,10089.1 4131.2 144.0,,,,,,,,,,,,,,,,,
FM_04_PVP_SpySpot_Syndicate_task_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_04_PVP_SpySpot_Syndicate_turnin,M_task_die_reset,,,
FM_04_PVP_SpySpot_Syndicate_turnin,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_04_PVP_SpySpot_Syndicate_task,FM_04_PVP_SpySpot_Syndicate_remove,,,
FM_04_PVP_SpySpot_Syndicate_task,TaskGatherAndReturnItems,,1,,1,FM_PVP_Syndicate_item_2,PVP_0003_DeadDropGiveItem,100,,true,,factionarea_40285,,,1,,,,,,,IO_PVP_0003_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_archive_step_2_at_POI,,10009.2 4650.3 153.7,,,,,,,,,,,,,,,,,
FM_04_PVP_SpySpot_Syndicate_remove,TaskRemoveItem,,,,1,FM_PVP_Syndicate_item_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FM_04_PVP_SpySpot_Syndicate_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_04_PVP_PoachSpot_Covenant_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_04_PVP_PoachSpot_Covenant_first,M_ReturnToGiver,,,
FM_04_PVP_PoachSpot_Covenant_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_04_PVP_PoachSpot_Covenant_task,M_task_die_reset,,,
FM_04_PVP_PoachSpot_Covenant_task,TaskKillContribution,,,,6,,,,,true,,factionarea_40284,,,1,,,,,,,,,,Sheep,,,,,,,,,,,,,,,,,,,,@objective_mission_destroy_generic_at_POI,,8384.02 4680.37,,,,,,,,,,,,,,,,,
FM_04_PVP_PoachSpot_Covenant_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_04_PVP_ControlSpot_Covenant_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_04_PVP_ControlSpot_Covenant_first,M_ReturnToGiver,,,
FM_04_PVP_ControlSpot_Covenant_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_04_PVP_ControlSpot_Covenant_task,M_task_die_reset,,,
FM_04_PVP_ControlSpot_Covenant_task,PatrolTask,,,,,,,,,true,,factionarea_40285,,,1,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,@objective_mission_task_patrol_timer,,,,,,,,,,,,,,,,,,,
FM_04_PVP_ControlSpot_Covenant_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_04_PVP_SpySpot_Covenant_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_04_PVP_SpySpot_Covenant_2_step_container,M_ReturnToGiver,,,
FM_04_PVP_SpySpot_Covenant_2_step_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_04_PVP_SpySpot_Covenant_first_ordie,FM_04_PVP_SpySpot_Covenant_task_ordie,,,
FM_04_PVP_SpySpot_Covenant_first_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_04_PVP_SpySpot_Covenant_first,M_task_die_reset,,,
FM_04_PVP_SpySpot_Covenant_first,TaskGatherItems,,,,1,FM_PVP_Covenant_item_1,PVP_0003_DeadDropGiveItem,100,,true,,factionarea_40285,,,1,,,,,,,IO_PVP_0003_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_circulate_step_1_at_POI,,10009.2 4650.3 153.7,,,,,,,,,,,,,,,,,
FM_04_PVP_SpySpot_Covenant_task_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_04_PVP_SpySpot_Covenant_turnin,M_task_die_reset,,,
FM_04_PVP_SpySpot_Covenant_turnin,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_04_PVP_SpySpot_Covenant_task,FM_04_PVP_SpySpot_Covenant_remove,,,
FM_04_PVP_SpySpot_Covenant_task,TaskGatherAndReturnItems,,1,,1,FM_PVP_Covenant_item_2,PVP_0001_DeadDropGiveItem,100,,true,,poi_40195_factionarea,,,1,,,,,,,IO_PVP_0001_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_circulate_step_2_at_POI,,9621.9 4000.0 130.1,,,,,,,,,,,,,,,,,
FM_04_PVP_SpySpot_Covenant_remove,TaskRemoveItem,,,,1,FM_PVP_Covenant_item_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FM_04_PVP_SpySpot_Covenant_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_0401_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0401_tasks_first_container,M_ReturnToGiver,,,
FM_0401_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0401_leg_A_task,FM_0401_leg_B_task,FM_0401_leg_C_task,,
FM_0401_leg_A_task,TaskKillContribution,,,,8,,,,,true,,ancient_ruins_40223,,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0401_leg_B_task,TaskKillContribution,,,,8,,,,,true,,undead_bastion_40227,,,1,,,,,,,,,,Lost,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0401_leg_C_task,TaskKillContribution,,,,8,,,,,true,,undead_bastion_40207,,,1,,,,,,,,,,Lost,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0402_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0402_tasks_first_container,M_ReturnToGiver,,,
FM_0402_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0402_leg_A_task,FM_0402_leg_B_task,FM_0402_leg_C_task,,
FM_0402_leg_A_task,TaskKillContribution,,,,8,,,,,true,,undead_bastion_40207,,,1,,,,,,,,,,Lost,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0402_leg_B_task,TaskKillContribution,,,,8,,,,,true,,undead_bastion_40227,,,1,,,,,,,,,,Lost,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0402_leg_C_task,TaskKillContribution,,,,8,,,,,true,,undead_bastion_50232,,,1,,,,,,,,,,Lost,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0403_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0403_tasks_first_container,M_ReturnToGiver,,,
FM_0403_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0403_leg_A_task,FM_0403_leg_B_task,FM_0403_leg_C_task,,
FM_0403_leg_A_task,TaskKillContribution,,,,8,,,,,true,,abandoned_village_40266,,,1,,,,,,,,,,Lost,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0403_leg_B_task,TaskKillContribution,,,,8,,,,,true,,mine_40203,,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0403_leg_C_task,TaskKillContribution,,,,8,,,,,true,,cave_40224,,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0404_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0404_tasks_first_container,M_ReturnToGiver,,,
FM_0404_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0404_leg_A_task,FM_0404_leg_B_task,FM_0404_leg_C_task,,
FM_0404_leg_A_task,TaskKillContribution,,,,8,,,,,true,,abandoned_village_40266,,,1,,,,,,,,,,Lost,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0404_leg_B_task,TaskKillContribution,,,,8,,,,,true,,cave_40247,,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0404_leg_C_task,TaskKillContribution,,,,8,,,,,true,,cave_40224,,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0405_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0405_tasks_first_container,M_ReturnToGiver,,,
FM_0405_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0405_leg_A_task,FM_0405_leg_B_task,FM_0405_leg_C_task,,
FM_0405_leg_A_task,TaskKillContribution,,,,8,,,,,true,,cave_40247,,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0405_leg_B_task,TaskKillContribution,,,,8,,,,,true,,abandoned_fishing_village_40246,,,1,,,,,,,,,,Lost,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0405_leg_C_task,TaskKillContribution,,,,8,,,,,true,,abandoned_village_40266,,,1,,,,,,,,,,Lost,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0406_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0406_tasks_first_container,M_ReturnToGiver,,,
FM_0406_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0406_leg_A_task,FM_0406_leg_B_task,FM_0406_leg_C_task,,
FM_0406_leg_A_task,TaskKillContribution,,,,4,,,,,true,,ancient_tower_40217,,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0406_leg_B_task,TaskKillContribution,,,,6,,,,,true,,ancient_tower_40219,,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0406_leg_C_task,TaskKillContribution,,,,4,,,,,true,,ancient_tower_40218,,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0407_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0407_tasks_first_container,M_ReturnToGiver,,,
FM_0407_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0407_leg_A_task,FM_0407_leg_B_task,FM_0407_leg_C_task,,
FM_0407_leg_A_task,TaskKillContribution,,,,8,,,,,true,,abandoned_fishing_village_40246,,,1,,,,,,,,,,Lost,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0407_leg_B_task,TaskKillContribution,,,,4,,,,,true,,ancient_tower_40218,,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0407_leg_C_task,TaskKillContribution,,,,6,,,,,true,,ancient_tower_40219,,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0408_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0408_tasks_first_container,M_ReturnToGiver,,,
FM_0408_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0408_leg_A_task,FM_0408_leg_B_task,FM_0408_leg_C_task,,
FM_0408_leg_A_task,TaskKillContribution,,,,4,,,,,true,,ancient_tower_40217,,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0408_leg_B_task,TaskKillContribution,,,,5,,,,,true,,nettlerest_graveyard_40151,,,1,,,,,,,,,,Lost,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0408_leg_C_task,TaskKillContribution,,,,3,,,,,true,,ancient_tower_40215,,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0410_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0410_tasks_first_container,M_ReturnToGiver,,,
FM_0410_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0410_leg_A_task,FM_0410_leg_B_task,FM_0410_leg_C_task,,
FM_0410_leg_A_task,TaskKillContribution,,,,6,,,,,true,,ancient_tower_40220,,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0410_leg_B_task,TaskKillContribution,,,,3,,,,,true,,ancient_lookout_40112,,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0410_leg_C_task,TaskKillContribution,,,,4,,,,,true,,ancient_bridge_40126,,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0401_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0401_tasks_first_container,M_ReturnToGiver,,,
FM_S_0401_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0401_leg_A_task,FM_S_0401_leg_B_task,FM_S_0401_leg_C_task,,
FM_S_0401_leg_A_task,TaskKillContribution,,,,8,,,,,true,,ancient_ruins_40223,,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0401_leg_B_task,TaskKillContribution,,,,8,,,,,true,,undead_bastion_40227,,,1,,,,,,,,,,Lost,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0401_leg_C_task,TaskKillContribution,,,,8,,,,,true,,undead_bastion_40207,,,1,,,,,,,,,,Lost,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0402_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0402_tasks_first_container,M_ReturnToGiver,,,
