TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticTaskPinZPosOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
06_demonstorm2_TaskTriggerArea_whisper,TaskTriggerArea,,1,,1,,,,,,,drowned_cavern_40146,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_06_CaveWhisper,@01_demonstorm_task_search,,,,,,,,,,,,,,,,,,
06_demonstorm2_Whisper,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,01_Whisper_Beach_05_event,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_demonstorm2_TaskTriggerArea_corrupted_cavern,TaskTriggerArea,,1,,1,,,,,,,drowned_cavern_40146,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_06_BeachCave,@01_demonstorm2_task_search,,9708.00 2544.00 59.35,,,,,,,,,,,,,,,,
06_demonstorm2_kill_Damned_Cultist_Named_03_drowned_cavern,TaskKillContribution,,1,,1,,,,,true,,drowned_cavern_40146,,,,,,,,,,,,,Damned_Cultist_Named_03,,,,,,,,,,,,,,,,,,,,@01_demonstorm_task_defeat,,9708.00 2544.00 59.35,,,,,,,,,,,,,,,,
06_demonstorm2_container3,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,06_demonstorm2_UnlockAchievement_CaveComplete,06_demonstorm2_SliceSwap_01_CaveCorruption_Off,06_demonstorm2_TaskTriggerArea_whisper2,06_demonstorm2_Whisper2,
06_demonstorm2_UnlockAchievement_CaveComplete,TaskUnlockAchievement,,1,,1,S_cave_cutscene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_demonstorm2_SliceSwap_01_CaveCorruption_Off,TaskLockAchievement,,1,,1,SwapActive_01_CaveCorruption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_demonstorm2_TaskTriggerArea_whisper2,TaskTriggerArea,,1,,1,,,,,,6,watchtower,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_06_Whisper6,@01_recoveritems_returntowatchtower,,,,,,,,,,,,,,,,,,
06_demonstorm2_Whisper2,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,01_Whisper_Beach_06_event,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_demonstorm2_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,12_demonstorm2_SliceSwap_01_ReeseWW_C_Off,12_demonstorm2_SliceSwap_01_ReeseWW_B_On,12_demonstorm2_SliceSwap_01_ReeseWW_CWA,12_demonstorm2_container2,
12_demonstorm2_TaskConversationState_Reese,TaskConversationState,,,,1,01_ReeseMB_03,,,,,,,,,,,,,,,,,01_ReeseMB_Greet_06,,,,,,,,,,,,,,,,,,,,,,@01_demonstorm_task_rejointhewatcher,,,,,,,,,,,,,,,,,,
12_demonstorm2_SliceSwap_01_ReeseWW_C_Off,TaskLockAchievement,,1,,1,SwapActive_01_ReeseMB_C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_demonstorm2_SliceSwap_01_ReeseWW_B_On,TaskUnlockAchievement,,1,,1,SwapActive_01_ReeseMB_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_demonstorm2_SliceSwap_01_ReeseWW_CWA,TaskUnlockAchievement,,1,,1,SwapActive_01_ReeseMB_CWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_demonstorm2_container2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,12_demonstorm2_TaskTriggerArea_whisper,12_demonstorm2_Whisper,12_demonstorm2_TaskTriggerArea_corrupted_cavern,12_demonstorm2_kill_Damned_Cultist_Named_03_drowned_cavern,12_demonstorm2_container3
12_demonstorm2_TaskTriggerArea_whisper,TaskTriggerArea,,1,,1,,,,,,,drowned_cavern_30122,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_12_CaveWhisper,@01_demonstorm_task_search,,,,,,,,,,,,,,,,,,
12_demonstorm2_Whisper,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,01_Whisper_Beach_05_event,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_demonstorm2_TaskTriggerArea_corrupted_cavern,TaskTriggerArea,,1,,1,,,,,,,drowned_cavern_30122,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_12_BeachCave,@01_demonstorm2_task_search,,7349 2920 61,,,,,,,,,,,,,,,,
12_demonstorm2_kill_Damned_Cultist_Named_03_drowned_cavern,TaskKillContribution,,1,,1,,,,,true,,drowned_cavern_30122,,,,,,,,,,,,,Damned_Cultist_Named_03,,,,,,,,,,,,,,,,,,,,@01_demonstorm_task_defeat,,7349 2920 61,,,,,,,,,,,,,,,,
12_demonstorm2_container3,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,12_demonstorm2_UnlockAchievement_CaveComplete,12_demonstorm2_SliceSwap_01_CaveCorruption_Off,12_demonstorm2_TaskTriggerArea_whisper2,12_demonstorm2_Whisper2,
12_demonstorm2_UnlockAchievement_CaveComplete,TaskUnlockAchievement,,1,,1,S_cave_cutscene_MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_demonstorm2_SliceSwap_01_CaveCorruption_Off,TaskLockAchievement,,1,,1,SwapActive_01_Intro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_demonstorm2_TaskTriggerArea_whisper2,TaskTriggerArea,,1,,1,,,,,,12,watchtower,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_12_Whisper6,@01_recoveritems_returntowatchtower,,,,,,,,,,,,,,,,,,
12_demonstorm2_Whisper2,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,01_Whisper_Beach_06_event,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_raisealarm_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,06_raisealarm_d_TaskTriggerArea_whisper,06_raisealarm_d_Whisper1,06_raisealarm_d_TaskTimer1,06_raisealarm_container2,
06_raisealarm_d_01_GrantAchievement_StarterBeach,TaskUnlockAchievement,,1,,1,BeachStart_Windsward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_raisealarm_d_TaskTriggerArea_whisper,TaskTriggerArea,,1,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_06_HeadStatueWhisper,@01_raisealarm_description_06,,9511 2319 53,,,,,,,,,,,,,,,,
06_raisealarm_d_whisper_On,TaskTemporaryUnlockAchievement,,1,,1,S_whisper_headstatue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_raisealarm_d_Whisper1,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,01_Whisper_Beach_07_event,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_raisealarm_d_TaskTriggerArea_HeadStatue,TaskTriggerArea,,1,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_06_HeadStatue,@01_raisealarm_task_investigatestatue,,9460.4736 2336.6099 66,,,true,,,,,,,,,,,,,
06_raisealarm_container2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,06_raisealarm_d_HeadStatue_Cutscene_On,06_raisealarm_d_TaskGameEvent_HeadStatue_x,06_raisealarm_d_01_GrantAchievement_StarterBeach,06_raisealarm_container3,
06_raisealarm_d_HeadStatue_Cutscene_On,TaskUnlockAchievement,,1,,1,S_headstatue_cutscene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_raisealarm_d_TaskTimer1,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,@01_raisealarm_task_investigatestatue,,9460.4736 2336.6099 66,,,true,,,,,,,,,,,,,
06_raisealarm_d_TaskGameEvent_HeadStatue_x,TaskInteract,,1,,1,,,,,,,,,,,,,,,,,IO_MSQ_HeadStatue,,,MSQ_HeadStatue_interact,,,,,,,,,,,,,,,,,,,,@01_raisealarm_task_investigatestatue,,9460.4736 2336.6099 66,,,true,,,,,,,,,,,,,
06_raisealarm_container3,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,06_raisealarm_d_02_transport_npc_note,06_raisealarm_d_03_have_npc_note,06_raisealarm_TaskTriggerArea_Settlement,,
06_raisealarm_d_02_transport_npc_note,TaskGiveAndTakeItem,,1,,1,MI_SummonsNote,,100,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
06_raisealarm_d_03_have_npc_note,TaskHaveAndReturnItems,,1,,1,MI_SummonsNote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,
06_raisealarm_d_04_task_openmap,TaskOpenUiScreen,,,,1,,,,,,,,,,,,,,,,,,Map,,,,,,,,,,,,,,,,,,,,,,@task_getoffbeach_openmap,,,,,,,,,,,,,,,,,,
06_raisealarm_TaskTriggerArea_Settlement,TaskTriggerArea,,1,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_06_Settlement,@01_raisealarm_description_06,,9343.3945 2697.123 82.6575,,,,,,,,,,,,,,,,
12_raisealarm_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,12_raisealarm_d_TaskTriggerArea_whisper,12_raisealarm_d_Whisper1,12_raisealarm_d_TaskTimer1,12_raisealarm_container2,
12_raisealarm_d_01_GrantAchievement_StarterBeach,TaskUnlockAchievement,,1,,1,BeachStart_Monarchs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_raisealarm_d_TaskTriggerArea_whisper,TaskTriggerArea,,1,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_12_HeadStatueWhisper,@01_raisealarm_description_12,,7359 3168 49,,,,,,,,,,,,,,,,
12_raisealarm_d_whisper_On,TaskTemporaryUnlockAchievement,,1,,1,S_whisper_headstatue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_raisealarm_d_Whisper1,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,01_Whisper_Beach_07_event,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_raisealarm_d_TaskTriggerArea_HeadStatue,TaskTriggerArea,,1,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_12_HeadStatue,@01_raisealarm_task_investigatestatue,,7393.3262 3163.2583 57,,,true,,,,,,,,,,,,,
12_raisealarm_container2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,12_raisealarm_d_HeadStatue_Cutscene_On,12_raisealarm_d_TaskGameEvent_HeadStatue_x,12_raisealarm_d_01_GrantAchievement_StarterBeach,12_raisealarm_container3,
12_raisealarm_d_HeadStatue_Cutscene_On,TaskUnlockAchievement,,1,,1,S_headstatue_cutscene_mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_raisealarm_d_TaskTimer1,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,@01_raisealarm_task_investigatestatue,,7393.3262 3163.2583 57,,,true,,,,,,,,,,,,,
12_raisealarm_d_TaskGameEvent_HeadStatue_x,TaskInteract,,1,,1,,,,,,,,,,,,,,,,,IO_MSQ_HeadStatue,,,MSQ_HeadStatue_interact,,,,,,,,,,,,,,,,,,,,@01_raisealarm_task_investigatestatue,,7393.3262 3163.2583 57,,,true,,,,,,,,,,,,,
12_raisealarm_container3,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,12_raisealarm_d_02_transport_npc_note,12_raisealarm_d_03_have_npc_note,12_raisealarm_TaskTriggerArea_Settlement,,
12_raisealarm_d_02_transport_npc_note,TaskGiveAndTakeItem,,1,,1,MI_SummonsNote,,100,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
12_raisealarm_d_03_have_npc_note,TaskHaveAndReturnItems,,1,,1,MI_SummonsNote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,
12_raisealarm_d_04_task_openmap,TaskOpenUiScreen,,,,1,,,,,,,,,,,,,,,,,,Map,,,,,,,,,,,,,,,,,,,,,,@task_getoffbeach_openmap,,,,,,,,,,,,,,,,,,
12_raisealarm_TaskTriggerArea_Settlement,TaskTriggerArea,,1,,1,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_12_Settlement,@01_raisealarm_description_12,,7340.7759 3739.8494 111,,,,,,,,,,,,,,,,
0625_0101_d_00_container_truffles,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0625_0101_d_03_container_sliceswap,0925_0101_d_01_GiveItem_GatheringSickleT1,0625_0101_d_01A_EquipItem_Sickle,0625_0101_d_02_container_truffles_tasks,
0625_0101_d_01_GiveItem_GatheringSickleT1,TaskGiveItem,,1,,1,1hSickleT1,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0625_0101_d_01A_EquipItem_Sickle,TaskEquipItem,,1,,1,1hSickleT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0425_0101_truffles_equip_sickle,,,,,,,,,,,,,,,,,,
0625_0101_d_02_container_truffles_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0625_0101_d_02_01_GatherAndReturn_5_DeliciousTruffles,0625_0101_d_02_02_container_truffles_tasks,,,
0625_0101_d_02_01_GatherAndReturn_5_DeliciousTruffles,TaskGatherAndReturnItems,,1,,5,0625_0101_Truffle,0625_Truffle,100,,,,,,,true,,,,,,,IO_0625_Truffle,,,,,,,,,,,,,,,,,,,,,,,@0425_0101_truffles_gather_truffle,,9483 2455 67,,,,,,,,,,,,,,,,
0625_0101_d_02_02_container_truffles_tasks,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0625_0101_d_02_02_01_Have_5_DeliciousTruffles,0625_0101_d_02_02_02_container_truffles_gather,,,
0625_0101_d_02_02_01_Have_5_DeliciousTruffles,TaskHaveItems,,,,5,0625_0101_Truffle,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0625_0101_d_02_02_02_container_truffles_gather,PartialTaskContainer,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0425_0101_truffles_optional_gather_hyssop,,,,,,,,,,,,,,0625_0101_d_02_02_02_01_GatherAndReturn_Herbs,0625_0101_d_02_02_02_02_GatherAndReturn_Berries,,,
0625_0101_d_02_02_02_01_GatherAndReturn_Herbs,TaskRequireGatherItems,,1,,1,HerbT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0625_0101_d_02_02_02_02_GatherAndReturn_Berries,TaskRequireGatherItems,,1,,1,BerryT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0625_0101_d_03_SliceSwap_HerbalistPath_On,TaskUnlockAchievement,,1,,1,SwapActive_0425_HerbalistPath_ww,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0625_0101_d_03_container_sliceswap,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0625_0101_d_03_SliceSwap_HerbalistPath_Off,0625_0101_d_04_SliceSwap_HerbalistWWTown_On,,,
0625_0101_d_03_SliceSwap_HerbalistPath_Off,TaskLockAchievement,,1,,1,SwapActive_0425_HerbalistPath_ww,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0625_0101_d_04_SliceSwap_HerbalistWWTown_On,TaskUnlockAchievement,,1,,1,SwapActive_0425_HerbalistWWTown_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
1225_0101_d_00_container_truffles,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225_0101_d_03_container_sliceswap,1225_0101_d_01_GiveItem_GatheringSickleT1,1225_0101_d_01A_EquipItem_Sickle,1225_0101_d_02_container_truffles_tasks,
1225_0101_d_01_GiveItem_GatheringSickleT1,TaskGiveItem,,1,,1,1hSickleT1,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
1225_0101_d_01A_EquipItem_Sickle,TaskEquipItem,,1,,1,1hSickleT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0425_0101_truffles_equip_sickle,,,,,,,,,,,,,,,,,,
1225_0101_d_02_container_truffles_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1225_0101_d_02_01_GatherAndReturn_5_DeliciousTruffles,1225_0101_d_02_02_container_truffles_tasks,,,
1225_0101_d_02_01_GatherAndReturn_5_DeliciousTruffles,TaskGatherAndReturnItems,,1,,5,1225_0101_Truffle,1225_Truffle,100,,,,,,,true,,,,,,,IO_1225_Truffle,,,,,,,,,,,,,,,,,,,,,,,@0425_0101_truffles_gather_truffle,,7429.396 3339.651 52.621,,,,,,,,,,,,,,,,
1225_0101_d_02_02_container_truffles_tasks,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1225_0101_d_02_02_01_Have_5_DeliciousTruffles,1225_0101_d_02_02_02_container_truffles_gather,,,
1225_0101_d_02_02_01_Have_5_DeliciousTruffles,TaskHaveItems,,,,5,1225_0101_Truffle,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
1225_0101_d_02_02_02_container_truffles_gather,PartialTaskContainer,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0425_0101_truffles_optional_gather_hyssop,,,,,,,,,,,,,,1225_0101_d_02_02_02_01_GatherAndReturn_Herbs,1225_0101_d_02_02_02_02_GatherAndReturn_Berries,,,
1225_0101_d_02_02_02_01_GatherAndReturn_Herbs,TaskRequireGatherItems,,1,,1,HerbT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
1225_0101_d_02_02_02_02_GatherAndReturn_Berries,TaskRequireGatherItems,,1,,1,BerryT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
1225_0101_d_03_SliceSwap_HerbalistPath_On,TaskUnlockAchievement,,1,,1,SwapActive_0425_HerbalistPath_mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
1225_0101_d_03_container_sliceswap,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1225_0101_d_03_SliceSwap_HerbalistPath_Off,1225_0101_d_04_SliceSwap_HerbalistMBTown_On,,,
1225_0101_d_03_SliceSwap_HerbalistPath_Off,TaskLockAchievement,,1,,1,SwapActive_0425_HerbalistPath_mb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
1225_0101_d_04_SliceSwap_HerbalistMBTown_On,TaskUnlockAchievement,,1,,1,SwapActive_0425_HerbalistMBTown_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
