TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
0905_0307_d_02_TaskHaveAndReturnItems_5_Ectoplasm_haunted_village_40012,TaskHaveAndReturnItems,,1,5,0905_0307_Ectoplasm,Ebony_Hawk,100,,true,,haunted_village_40012,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0905_0307_evolutioncorruption_pt4_get_killtoken_from_target_at_POI,,,,,,,,,,,,,
0904_0801_d_00_container_reassuringmagistrate,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0904_0801_d_01_transport_npc_note,0904_0801_d_02_have_npc_note,,,
0904_0801_d_01_transport_npc_note,TaskGiveAndTakeItem,,1,1,MI_SummonsNote,,,100,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@09_task_transport_generic,,,1,,,,,,,,,,
0904_0801_d_02_have_npc_note,TaskHaveAndReturnItems,,1,1,MI_SummonsNote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,@09_task_transport_generic,,,1,,,,,,,,,,
0905_0701_d_00_container_artificersgratitude,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0905_0701_d_01_transport_npc_note,0905_0701_d_02_have_npc_note,,,
0905_0701_d_01_transport_npc_note,TaskGiveAndTakeItem,,1,1,MI_SummonsNote,,,100,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@09_task_transport_generic,,,1,,,,,,,,,,
0905_0701_d_02_have_npc_note,TaskHaveAndReturnItems,,1,1,MI_SummonsNote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,@09_task_transport_generic,,,1,,,,,,,,,,
0904_0901_container_TheHermitFL,ConsecutiveTaskContainer,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0904_0901_d_03_GrantAchievement_Yonas_FTP,0904_0901_container_04_travel,,,
0904_0901_d_01_FinishOnboarding,TaskAchievement,,1,1,S_factionhandoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0904_0901_d_01_FinishOnboarding,,,1,,,,,,,,,,
0904_0901_d_02_HaveLevel_10,TaskHaveLevel,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9900_attainlevel10,,,1,,,,,,,,,,
0904_0901_d_03_GrantAchievement_Yonas_FTP,TaskUnlockAchievement,,1,1,spiritshrine_01_40170_charted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0904_0901_container_04_travel,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0904_0901_TheHermitFL_OptionalFastTravel,0904_0901_TheHermitFL_GoToPOI,,,
0904_0901_TheHermitFL_OptionalFastTravel,TaskGoToPOITag,,1,1,,,,,,,"msq_hub_hermit,spiritshrine_01_40170",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0904_0901_TheHermitEF_optional_FTP,,8384.807 2591.546 52.240,,,,,,,,,,,
0904_0901_TheHermitFL_GoToPOI,TaskGoToPOITag,,1,1,,,,,,,msq_hub_hermit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0904_0901_TheHermitFL_GoToPOI,,,,,,,,,,,,,
FM_0901_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0901_tasks_first_container,M_ReturnToGiver,,,
FM_0901_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_0901_leg_A_task,FM_0901_leg_B_task,FM_0901_leg_C_task,,
FM_0901_leg_A_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40015,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0901_leg_B_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40002,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0901_leg_C_task,TaskKillContribution,,,8,,,,,true,,corrupted_camp_40013,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0902_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0902_tasks_first_container,M_ReturnToGiver,,,
FM_0902_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_0902_leg_A_task,FM_0902_leg_B_task,FM_0902_leg_C_task,,
FM_0902_leg_A_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40002,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0902_leg_B_task,TaskKillContribution,,,8,,,,,true,,corrupted_camp_40013,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0902_leg_C_task,TaskKillContribution,,,8,,,,,true,,corrupted_mine_40014,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0903_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0903_tasks_first_container,M_ReturnToGiver,,,
FM_0903_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_0903_leg_A_task,FM_0903_leg_B_task,FM_0903_leg_C_task,,
FM_0903_leg_A_task,TaskKillContribution,,,8,,,,,true,,corrupted_camp_40013,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0903_leg_B_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40025,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0903_leg_C_task,TaskKillContribution,,,8,,,,,true,,abandoned_fishing_village_40024,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0904_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0904_tasks_first_container,M_ReturnToGiver,,,
FM_0904_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_0904_leg_A_task,FM_0904_leg_B_task,FM_0904_leg_C_task,,
FM_0904_leg_A_task,TaskKillContribution,,,8,,,,,true,,corrupted_mine_40014,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0904_leg_B_task,TaskKillContribution,,,8,,,,,true,,abandoned_fishing_village_40024,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0904_leg_C_task,TaskKillContribution,,,8,,,,,true,,pirate_town_40016,,1,,,,,,,,,,Undead,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0905_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0905_tasks_first_container,M_ReturnToGiver,,,
FM_0905_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_0905_leg_A_task,FM_0905_leg_B_task,FM_0905_leg_C_task,,
FM_0905_leg_A_task,TaskKillContribution,,,8,,,,,true,,ancient_lookout_40009,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0905_leg_B_task,TaskKillContribution,,,8,,,,,true,,corrupted_camp_40013,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0905_leg_C_task,TaskKillContribution,,,8,,,,,true,,haunted_village_40012,,1,,,,,,,,,,Ghost,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0906_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0906_tasks_first_container,M_ReturnToGiver,,,
FM_0906_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_0906_leg_A_task,FM_0906_leg_B_task,FM_0906_leg_C_task,,
FM_0906_leg_A_task,TaskKillContribution,,,6,,,,,true,,ancient_bridge_40019,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0906_leg_B_task,TaskKillContribution,,,8,,,,,true,,ancient_ruins_40020,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0906_leg_C_task,TaskKillContribution,,,8,,,,,true,,pirate_fort_40017,,1,,,,,,,,,,Undead,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0907_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0907_tasks_first_container,M_ReturnToGiver,,,
FM_0907_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_0907_leg_A_task,FM_0907_leg_B_task,FM_0907_leg_C_task,,
FM_0907_leg_A_task,TaskKillContribution,,,6,,,,,true,,ancient_bridge_40019,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0907_leg_B_task,TaskKillContribution,,,8,,,,,true,,ancient_lookout_40009,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_0907_leg_C_task,TaskKillContribution,,,8,,,,,true,,ancient_lighthouse_40008,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,
FM_S_0901_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0901_tasks_first_container,M_ReturnToGiver,,,
FM_S_0901_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_S_0901_leg_A_task,FM_S_0901_leg_B_task,FM_S_0901_leg_C_task,,
FM_S_0901_leg_A_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40015,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0901_leg_B_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40002,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0901_leg_C_task,TaskKillContribution,,,8,,,,,true,,corrupted_camp_40013,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0902_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0902_tasks_first_container,M_ReturnToGiver,,,
FM_S_0902_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_S_0902_leg_A_task,FM_S_0902_leg_B_task,FM_S_0902_leg_C_task,,
FM_S_0902_leg_A_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40002,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0902_leg_B_task,TaskKillContribution,,,8,,,,,true,,corrupted_camp_40013,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0902_leg_C_task,TaskKillContribution,,,8,,,,,true,,corrupted_mine_40014,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0903_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0903_tasks_first_container,M_ReturnToGiver,,,
FM_S_0903_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_S_0903_leg_A_task,FM_S_0903_leg_B_task,FM_S_0903_leg_C_task,,
FM_S_0903_leg_A_task,TaskKillContribution,,,8,,,,,true,,corrupted_camp_40013,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0903_leg_B_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40025,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0903_leg_C_task,TaskKillContribution,,,8,,,,,true,,abandoned_fishing_village_40024,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0904_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0904_tasks_first_container,M_ReturnToGiver,,,
FM_S_0904_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_S_0904_leg_A_task,FM_S_0904_leg_B_task,FM_S_0904_leg_C_task,,
FM_S_0904_leg_A_task,TaskKillContribution,,,8,,,,,true,,corrupted_mine_40014,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0904_leg_B_task,TaskKillContribution,,,8,,,,,true,,abandoned_fishing_village_40024,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0904_leg_C_task,TaskKillContribution,,,8,,,,,true,,pirate_town_40016,,1,,,,,,,,,,Undead,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0905_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0905_tasks_first_container,M_ReturnToGiver,,,
FM_S_0905_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_S_0905_leg_A_task,FM_S_0905_leg_B_task,FM_S_0905_leg_C_task,,
FM_S_0905_leg_A_task,TaskKillContribution,,,8,,,,,true,,ancient_lookout_40009,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0905_leg_B_task,TaskKillContribution,,,8,,,,,true,,corrupted_camp_40013,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0905_leg_C_task,TaskKillContribution,,,8,,,,,true,,haunted_village_40012,,1,,,,,,,,,,Ghost,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0906_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0906_tasks_first_container,M_ReturnToGiver,,,
FM_S_0906_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_S_0906_leg_A_task,FM_S_0906_leg_B_task,FM_S_0906_leg_C_task,,
FM_S_0906_leg_A_task,TaskKillContribution,,,6,,,,,true,,ancient_bridge_40019,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0906_leg_B_task,TaskKillContribution,,,8,,,,,true,,ancient_ruins_40020,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0906_leg_C_task,TaskKillContribution,,,8,,,,,true,,pirate_fort_40017,,1,,,,,,,,,,Undead,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0907_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0907_tasks_first_container,M_ReturnToGiver,,,
FM_S_0907_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_S_0907_leg_A_task,FM_S_0907_leg_B_task,FM_S_0907_leg_C_task,,
FM_S_0907_leg_A_task,TaskKillContribution,,,6,,,,,true,,ancient_bridge_40019,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0907_leg_B_task,TaskKillContribution,,,8,,,,,true,,ancient_lookout_40009,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_S,,,,,,,,,,,,,
FM_S_0907_leg_C_task,TaskKillContribution,,,8,,,,,true,,ancient_lighthouse_40008,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_S,,,,,,,,,,,,,
FM_C_0901_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0901_tasks_first_container,M_ReturnToGiver,,,
FM_C_0901_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_C_0901_leg_A_task,FM_C_0901_leg_B_task,FM_C_0901_leg_C_task,,
FM_C_0901_leg_A_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40015,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_C,,,,,,,,,,,,,
FM_C_0901_leg_B_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40002,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_C,,,,,,,,,,,,,
FM_C_0901_leg_C_task,TaskKillContribution,,,8,,,,,true,,corrupted_camp_40013,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_C,,,,,,,,,,,,,
FM_C_0902_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0902_tasks_first_container,M_ReturnToGiver,,,
FM_C_0902_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_C_0902_leg_A_task,FM_C_0902_leg_B_task,FM_C_0902_leg_C_task,,
FM_C_0902_leg_A_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40002,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_C,,,,,,,,,,,,,
FM_C_0902_leg_B_task,TaskKillContribution,,,8,,,,,true,,corrupted_camp_40013,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_C,,,,,,,,,,,,,
FM_C_0902_leg_C_task,TaskKillContribution,,,8,,,,,true,,corrupted_mine_40014,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_C,,,,,,,,,,,,,
FM_C_0903_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0903_tasks_first_container,M_ReturnToGiver,,,
FM_C_0903_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_C_0903_leg_A_task,FM_C_0903_leg_B_task,FM_C_0903_leg_C_task,,
FM_C_0903_leg_A_task,TaskKillContribution,,,8,,,,,true,,corrupted_camp_40013,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_C,,,,,,,,,,,,,
FM_C_0903_leg_B_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40025,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_C,,,,,,,,,,,,,
FM_C_0903_leg_C_task,TaskKillContribution,,,8,,,,,true,,abandoned_fishing_village_40024,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_C,,,,,,,,,,,,,
FM_C_0904_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0904_tasks_first_container,M_ReturnToGiver,,,
FM_C_0904_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_C_0904_leg_A_task,FM_C_0904_leg_B_task,FM_C_0904_leg_C_task,,
FM_C_0904_leg_A_task,TaskKillContribution,,,8,,,,,true,,corrupted_mine_40014,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_C,,,,,,,,,,,,,
FM_C_0904_leg_B_task,TaskKillContribution,,,8,,,,,true,,abandoned_fishing_village_40024,,1,,,,,,,,,,Withered,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_C,,,,,,,,,,,,,
FM_C_0904_leg_C_task,TaskKillContribution,,,8,,,,,true,,pirate_town_40016,,1,,,,,,,,,,Undead,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_C,,,,,,,,,,,,,
FM_C_0905_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0905_tasks_first_container,M_ReturnToGiver,,,
FM_C_0905_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_C_0905_leg_A_task,FM_C_0905_leg_B_task,FM_C_0905_leg_C_task,,
FM_C_0905_leg_A_task,TaskKillContribution,,,8,,,,,true,,ancient_lookout_40009,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_C,,,,,,,,,,,,,
FM_C_0905_leg_B_task,TaskKillContribution,,,8,,,,,true,,corrupted_camp_40013,,1,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_C,,,,,,,,,,,,,
FM_C_0905_leg_C_task,TaskKillContribution,,,8,,,,,true,,haunted_village_40012,,1,,,,,,,,,,Ghost,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_C,,,,,,,,,,,,,
FM_C_0906_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0906_tasks_first_container,M_ReturnToGiver,,,
FM_C_0906_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_C_0906_leg_A_task,FM_C_0906_leg_B_task,FM_C_0906_leg_C_task,,
FM_C_0906_leg_A_task,TaskKillContribution,,,6,,,,,true,,ancient_bridge_40019,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_C,,,,,,,,,,,,,
FM_C_0906_leg_B_task,TaskKillContribution,,,8,,,,,true,,ancient_ruins_40020,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_C,,,,,,,,,,,,,
FM_C_0906_leg_C_task,TaskKillContribution,,,8,,,,,true,,pirate_fort_40017,,1,,,,,,,,,,Undead,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_C,,,,,,,,,,,,,
FM_C_0907_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0907_tasks_first_container,M_ReturnToGiver,,,
FM_C_0907_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,FM_C_0907_leg_A_task,FM_C_0907_leg_B_task,FM_C_0907_leg_C_task,,
FM_C_0907_leg_A_task,TaskKillContribution,,,6,,,,,true,,ancient_bridge_40019,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_C,,,,,,,,,,,,,
FM_C_0907_leg_B_task,TaskKillContribution,,,8,,,,,true,,ancient_lookout_40009,,1,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI_C,,,,,,,,,,,,,
