TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,UseGlobalStorage,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
95_s01_05_04_04_02_02_03_EvalContinue_Partial_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_02_02_03_01_FinishTimeline_Run2_02_container,95_s01_05_04_04_02_02_03_02_NotCaughtYet,,,
95_s01_05_04_04_02_02_03_01_FinishTimeline_Run2_02_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_02_02_03_01_01_IfCaughtThisRun,95_s01_05_04_04_02_02_03_01_02_ThenUnlockCatchRun2_02,95_s01_05_04_04_02_02_03_01_03_GiveUpDurationTimer,,
95_s01_05_04_04_02_02_03_01_01_IfCaughtThisRun,TaskAchievement,,,,,95_s01_05_PriestCaught,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_02_02_03_01_02_ThenUnlockCatchRun2_02,TaskUnlockAchievement,,,,1,95_s01_05_PriestCatch2_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_02_02_03_01_03_GiveUpDurationTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_02_02_03_02_NotCaughtYet,TaskAchievement,,,,,!95_s01_05_PriestCaught,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_03_Run2_03_Partial_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_03_01_Fallthrough_container,95_s01_05_04_04_03_02_ElseExecuteRun2_03_container,,,
95_s01_05_04_04_03_01_Fallthrough_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_03_01_01_IfAlreadyCaughtThenFallThrough,95_s01_05_04_04_03_01_02_UnlockCatchGeneric2,,,
95_s01_05_04_04_03_01_01_IfAlreadyCaughtThenFallThrough,TaskAchievement,,,,,95_s01_05_PriestCatch1_01 || 95_s01_05_PriestCatch1_02 || 95_s01_05_PriestCatch1_03 || 95_s01_05_PriestCatch2_01 || 95_s01_05_PriestCatch2_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_03_01_02_UnlockCatchGeneric2,TaskUnlockAchievement,,,,1,95_s01_05_PriestCaught2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_03_02_ElseExecuteRun2_03_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_03_02_00_NotCaughtYet,95_s01_05_04_04_03_02_01_TriggerTimeline_Run2_03,95_s01_05_04_04_03_02_02_Evaluate_Run2_03_Simple_container,95_s01_05_04_04_03_02_03_EvalContinue_Partial_container,
95_s01_05_04_04_03_02_00_NotCaughtYet,TaskAchievement,,,,,!95_s01_05_PriestCatch1_01 && !95_s01_05_PriestCatch1_02 && !95_s01_05_PriestCatch1_03 && !95_s01_05_PriestCatch2_01 && !95_s01_05_PriestCatch2_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_03_02_01_TriggerTimeline_Run2_03,TaskUnlockAchievement,,,,1,95_s01_05_PriestRun2_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_03_02_02_Evaluate_Run2_03_Simple_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_03_02_02_01_RunDurationTimer,95_s01_05_04_04_03_02_02_02_Run2_03_Partial_container,,,
95_s01_05_04_04_03_02_02_01_RunDurationTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_03_02_02_02_Run2_03_Partial_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_03_02_02_02_01_CaughtRun2_03_container,95_s01_05_04_04_03_02_02_02_02_RunDurationTimer,,,
95_s01_05_04_04_03_02_02_02_01_CaughtRun2_03_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_03_02_02_02_01_01_TriggerVol_Run2_03,95_s01_05_04_04_03_02_02_02_01_02_UnlockCatchGeneric,,,
95_s01_05_04_04_03_02_02_02_01_01_TriggerVol_Run2_03,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_95_s01_05_CatchRun2_03,@95_s01_05_CROW_CanonAndCoin_CatchPriest,,9531.2324 5547.9238 184.6234,1,,1,,,,,,,,,,,,,,
95_s01_05_04_04_03_02_02_02_01_02_UnlockCatchGeneric,TaskUnlockAchievement,,,,1,95_s01_05_PriestCaught2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_03_02_02_02_02_RunDurationTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_03_02_03_EvalContinue_Partial_container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_03_02_03_01_FinishTimeline_Run2_03_container,95_s01_05_04_04_03_02_03_02_NotCaughtYet,,,
95_s01_05_04_04_03_02_03_01_FinishTimeline_Run2_03_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_04_03_02_03_01_01_IfCaughtThisRun,95_s01_05_04_04_03_02_03_01_02_ThenUnlockCatchRun2_03,95_s01_05_04_04_03_02_03_01_03_GiveUpDurationTimer,,
95_s01_05_04_04_03_02_03_01_01_IfCaughtThisRun,TaskAchievement,,,,,95_s01_05_PriestCaught2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_03_02_03_01_02_ThenUnlockCatchRun2_03,TaskUnlockAchievement,,,,1,95_s01_05_PriestCatch2_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_03_02_03_01_03_GiveUpDurationTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_04_03_02_03_02_NotCaughtYet,TaskAchievement,,,,,!95_s01_05_PriestCaught2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_05_RoofTop_Partial_Container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_05_01_IfAlreadyCaughtThenFallThrough,95_s01_05_04_05_02_RunRoof_container,,,
95_s01_05_04_05_01_IfAlreadyCaughtThenFallThrough,TaskAchievement,,,,,95_s01_05_PriestCaught2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_05_02_RunRoof_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_05_02_01_NotCaughtYet,95_s01_05_04_05_02_02_JumpOnRoof_container,95_s01_05_04_05_02_03_WaitOrCatch_Partial_Container,95_s01_05_04_05_02_04_ExecuteFinalRoof_Partial_Container,
95_s01_05_04_05_02_01_NotCaughtYet,TaskAchievement,,,,,!95_s01_05_PriestCaught2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_05_02_02_JumpOnRoof_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_05_02_02_01_UnlockRun3_MantleRoof,95_s01_05_04_05_02_02_02_MantleTimer,95_s01_05_04_05_02_03_03_UnlockRoofWaiting,,
95_s01_05_04_05_02_02_01_UnlockRun3_MantleRoof,TaskUnlockAchievement,,,,1,95_s01_05_PriestRun3_MantleRoof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_05_02_02_02_MantleTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_05_02_03_03_UnlockRoofWaiting,TaskUnlockAchievement,,,,1,95_s01_05_PriestRun4_StandWaiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_05_02_03_WaitOrCatch_Partial_Container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_05_02_03_01_DicunGetsAway_Container,95_s01_05_04_05_02_03_02_CaughtOnRoofTop_Container,,,
95_s01_05_04_05_02_03_01_DicunGetsAway_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_05_02_03_01_01_DicunGetsAwayDurationTimer,95_s01_05_04_05_02_03_01_02_UnlockDicunGetsAway,,,
95_s01_05_04_05_02_03_01_01_DicunGetsAwayDurationTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,@95_s01_05_CROW_CanonAndCoin_CatchPriestRoof,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_05_02_03_01_02_UnlockDicunGetsAway,TaskUnlockAchievement,,,,1,95_s01_05_DicunGetsAwayTimeline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_05_02_03_02_CaughtOnRoofTop_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_05_02_03_02_01_TriggerVol_RoofTop,95_s01_05_04_05_02_03_02_02_UnlockGiveUpRoof,,,
95_s01_05_04_05_02_03_02_01_TriggerVol_RoofTop,TaskTriggerArea,,,,1,,,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_95_s01_05_Catch4_TopRoof,,,9539.969727 5550.465332 189.672455,1,,1,,,,,,,,,,,,,,
95_s01_05_04_05_02_03_02_02_UnlockGiveUpRoof,TaskUnlockAchievement,,,,1,95_s01_05_PriestCatchRoof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_05_02_04_ExecuteFinalRoof_Partial_Container,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_05_02_04_01_DicunGotAway_Container,95_s01_05_04_05_02_04_02_DicunCaughtRoof_Container,,,
95_s01_05_04_05_02_04_01_DicunGotAway_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_05_02_04_01_01_DicunGotAwayAchievementCheck,95_s01_05_04_05_02_04_01_02_DicunTimelineDurationTimer,,,
95_s01_05_04_05_02_04_01_01_DicunGotAwayAchievementCheck,TaskAchievement,,,,,95_s01_05_DicunGetsAwayTimeline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_05_02_04_01_02_DicunTimelineDurationTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_05_02_04_02_DicunCaughtRoof_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_04_05_02_04_02_01_DicunCaughtOnRoofAchievementCheck,95_s01_05_04_05_02_04_02_02_GiveUpDurationTimer,,,
95_s01_05_04_05_02_04_02_01_DicunCaughtOnRoofAchievementCheck,TaskAchievement,,,,,95_s01_05_PriestCatchRoof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_04_05_02_04_02_02_GiveUpDurationTimer,TaskTimer,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_05_ReturnFunds_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_05_00_SliceSwap_9506_Granny_s01_02_On,95_s01_05_05_01_TalkToGranny_ZanderCanJoin,95_s01_05_05_02_Swaps_container,95_s01_05_05_03_TalkToZander_CanJoin,
95_s01_05_05_00_SliceSwap_9506_Granny_s01_02_On,TaskUnlockAchievement,,,,1,SwapActive_95_Granny_s01_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_05_01_TalkToGranny_ZanderCanJoin,TaskConversationTopic,,,,,9506_Granny_s01_02,,,,,,,,,,,,,,,,,,Topic_95_s01_05_TalkTo_Granny_ZanderCanJoin,,,,,,,,,,,,,,,,,,,,,,@95_s01_05_CROW_CanonAndCoin_ReturnFundsGranny,,,,,,,,,,,,,,,,,,,
95_s01_05_05_02_Swaps_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_05_05_02_01_SliceSwap_9506_Granny_s01_02_Off,95_s01_05_05_02_02_SliceSwap_9502_Zander_s01_02_On,95_s01_05_05_02_03_SliceSwap_9503_Dog_s01_03_On,,
95_s01_05_05_02_01_SliceSwap_9506_Granny_s01_02_Off,TaskLockAchievement,,,,1,SwapActive_95_Granny_s01_02,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_05_02_02_SliceSwap_9502_Zander_s01_02_On,TaskUnlockAchievement,,,,1,SwapActive_95_Zander_s01_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_05_02_03_SliceSwap_9503_Dog_s01_03_On,TaskUnlockAchievement,,,,1,SwapActive_95_Dog_s01_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
95_s01_05_05_03_TalkToZander_CanJoin,TaskConversationTopic,,,,,9502_Zander_s01_02,,,,,,,"CrowsNest_50426,CrowsNest_30334,CrowsNest_40431",,,,,,,,,,,Topic_95_s01_05_TalkTo_Zander_CanJoin,,,,,,,,,,,,,,,,,,,,,,@95_s01_05_CROW_CanonAndCoin_ZanderGoodNews,,,,,,424,,,,,,,,,,,,,
95_s01_X1_EXPD_Empyrean_container,ConsecutiveTaskContainer,,,,,,,,,,,,dungeon_forge_40351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_X1_01_EnterExpedition_partial,95_s01_X1_02_KillFlameBoss,,,
95_s01_X1_01_EnterExpedition_partial,PartialTaskContainer,,,,,,,,,,,,dungeon_forge_40351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_X1_01_EnterExpeditionStory,95_s01_X1_01_EnterExpeditionStory_PinTask,,,
95_s01_X1_01_EnterExpeditionStory,TaskGameMode,,,60,1,,,,,,,,dungeon_forge_40351,DungeonGreatCleave01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@95_s01_X1_EXPD_Empyrean_EnterDungeonDescription,,,,,,,,,,,,,,,,,,,
95_s01_X1_01_EnterExpeditionStory_PinTask,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,neverbetrue,,,,,,,,,,,,,,,,,,,,,,,,,9301.746094 8005.308594 423.192596,1,,1,,,,,,,,,,,,,,
95_s01_X1_02_KillFlameBoss,TaskKillContribution,,,,1,,,,,,,,,DungeonGreatCleave01,,,,,,,,,,,,Evil_Knight_Fire_Champion_DG_GreatCleave_01,,,,,,,,,,,,,,,,,,,,@95_s01_X1_EXPD_Empyrean_KillMariusDescription,,10795.125 6664.892 328.060,,,1,,,,,,,,,,,,,,
95_s01_X2_EXPD_EmpyreanRepeat_container,SimpleTaskContainer,,,,,,,,,,,,dungeon_forge_40351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,95_s01_X2_02_01_Gem,95_s01_X2_02_01_Gem_B,95_s01_X2_02_01_Gem_C,95_s01_X2_02_01_Finish,
95_s01_X2_02_01_Gem,TaskHaveAndReturnItems,,1,,1,95_s01_X2_ApatiteGemItem_v2,Dungeon_GreatCleave_01_GemGatherA,100,,,,,dungeon_forge_40351,DungeonGreatCleave01,,1,,,,,,,IO_Dungeon_GreatCleave_01_GemGatherA,,,,,,,,,,,,,,,,,,,,,,,@95_s01_X2_EXPD_EmpyreanRepeat_GatherGemsDescription2,,651 576,,,,,,,,,,,,,,,,,
95_s01_X2_02_01_Gem_B,TaskHaveAndReturnItems,,1,,1,95_s01_X2_ApatiteGemItem2_v2,Dungeon_GreatCleave_01_GemGatherB,100,,,,,dungeon_forge_40351,DungeonGreatCleave01,,1,,,,,,,IO_Dungeon_GreatCleave_01_GemGatherB,,,,,,,,,,,,,,,,,,,,,,,@95_s01_X2_EXPD_EmpyreanRepeat_GatherGemsDescription1,,724 512,,,,,,,,,,,,,,,,,
95_s01_X2_02_01_Gem_C,TaskHaveAndReturnItems,,1,,1,95_s01_X2_ApatiteGemItem3_v2,Dungeon_GreatCleave_01_GemGatherC,100,,,,,dungeon_forge_40351,DungeonGreatCleave01,,1,,,,,,,IO_Dungeon_GreatCleave_01_GemGatherC,,,,,,,,,,,,,,,,,,,,,,,@95_s01_X2_EXPD_EmpyreanRepeat_GatherGemsDescription3,,860 394,,,,,,,,,,,,,,,,,
95_s01_X2_02_01_Finish,TaskKillContribution,,,,1,,,,,,,,,DungeonGreatCleave01,,,,,,,,,,,,Evil_Knight_Fire_Champion_DG_GreatCleave_01,,,,,,,,,,,,,,,,,,,,@objective_complete_the_expedition,,,,,,,,,,,,,,,,,,,
