TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
9402_Race_Checkpoint10,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_WF_Checkpoint10,,,IO_94_WF_Checkpoint10_Interact,,,,,,,,,,,,,,,,,,,,,,11266.8789 5374.4116,1,,,,,,,,,,,,,,,,
9402_Race_Container4,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9402_TaskContainer11,9402_TaskContainer12,,,
9402_TaskContainer11,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9402_TaskConsecutive11,9402_Race_Checkpoint11,,,
9402_TaskConsecutive11,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9402_Race_Task_Timer11,9402_TimerFail11,,,
9402_Race_Task_Timer11,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,11040.3848 5163.813,,,,,,,,,,,,,,,,,
9402_TimerFail11,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9402_Race_Checkpoint11,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_WF_Checkpoint11,,,IO_94_WF_Checkpoint11_Interact,,,,,,,,,,,,,,,,,,,,,,11040.3848 5163.813,1,,,,,,,,,,,,,,,,
9402_TaskContainer12,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9402_TaskConsecutive12,9402_Race_Checkpoint12,,,
9402_TaskConsecutive12,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9402_Race_Task_Timer12,9402_TimerFail12,,,
9402_Race_Task_Timer12,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,10753 4854,,,,,,,,,,,,,,,,,
9402_TimerFail12,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9402_Race_Checkpoint12,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_WF_Checkpoint12,,,IO_94_WF_Checkpoint12_Interact,,,,,,,,,,,,,,,,,,,,,,10753 4854,1,,,,,,,,,,,,,,,,
9403_Tour_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9403_Race_StartTrigger,9403_TaskContainer,,,
9403_Race_StartTrigger,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_GC_Checkpoint0,,,IO_94_GC_Checkpoint0_Interact,,,,,,,,,,,,,,,,,,,,,,8974 7154,,,,,,,,,,,,,,,,,
9403_TaskContainer,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9403_Consecutive1,9403_Race_Checkpoint1,,,
9403_Consecutive1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9403_Race_Task_Timer1,,,,
9403_Race_Task_Timer1,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,10988 8996,,,,,,,,,,,,,,,,,
9403_Race_Checkpoint1,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_GC_Checkpoint1,,,IO_94_GC_Checkpoint1_Interact,,,,,,,,,,,,,,,,,,,,,,10988 8996,1,,,,,,,,,,,,,,,,
9403_TimerFail1,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9404_Rally_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9404_Race_StartTrigger,9404_Race_Container1,9404_Race_Container2,9404_Race_Container3,9404_Race_Container4
9404_Race_Container1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9404_TaskContainer,9404_TaskContainer2,9404_TaskContainer3,9404_TaskContainer4,
9404_Race_StartTrigger,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_BS_Checkpoint0,,,IO_94_BS_Checkpoint0_Interact,,,,,,,,,,,,,,,,,,,,,,5021 8769,,,,,,,,,,,,,,,,,
9404_TaskContainer,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9404_Consecutive1,9404_Race_Checkpoint1,,,
9404_Consecutive1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9404_Race_Task_Timer1,9404_TimerFail1,,,
9404_Race_Task_Timer1,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,5146 8750,,,,,,,,,,,,,,,,,
9404_TimerFail1,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9404_Race_Checkpoint1,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_BS_Checkpoint1,,,IO_94_BS_Checkpoint1_Interact,,,,,,,,,,,,,,,,,,,,,,5146 8750,1,,,,,,,,,,,,,,,,
9404_TaskContainer2,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9404_TaskConsecutive2,9404_Race_Checkpoint2,,,
9404_TaskConsecutive2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9404_Race_Task_Timer2,9404_TimerFail2,,,
9404_Race_Task_Timer2,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,5202 8667,,,,,,,,,,,,,,,,,
9404_TimerFail2,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9404_Race_Checkpoint2,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_BS_Checkpoint2,,,IO_94_BS_Checkpoint2_Interact,,,,,,,,,,,,,,,,,,,,,,5202 8667,1,,,,,,,,,,,,,,,,
9404_TaskContainer3,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9404_TaskConsecutive3,9404_Race_Checkpoint3,,,
9404_TaskConsecutive3,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9404_Race_Task_Timer3,9404_TimerFail3,,,
9404_Race_Task_Timer3,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,5316 8610,,,,,,,,,,,,,,,,,
9404_TimerFail3,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9404_Race_Checkpoint3,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_BS_Checkpoint3,,,IO_94_BS_Checkpoint3_Interact,,,,,,,,,,,,,,,,,,,,,,5316 8610,1,,,,,,,,,,,,,,,,
9404_TaskContainer4,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9404_TaskConsecutive4,9404_Race_Checkpoint4,,,
9404_TaskConsecutive4,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9404_Race_Task_Timer4,9404_TimerFail4,,,
9404_Race_Task_Timer4,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,5565 8657,,,,,,,,,,,,,,,,,
9404_TimerFail4,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9404_Race_Checkpoint4,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_BS_Checkpoint4,,,IO_94_BS_Checkpoint4_Interact,,,,,,,,,,,,,,,,,,,,,,5565 8657,1,,,,,,,,,,,,,,,,
9404_Race_Container2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9404_TaskContainer5,9404_TaskContainer6,9404_TaskContainer7,,
9404_TaskContainer5,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9404_TaskConsecutive5,9404_Race_Checkpoint5,,,
9404_TaskConsecutive5,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9404_Race_Task_Timer5,9404_TimerFail5,,,
9404_Race_Task_Timer5,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,5668 8574,,,,,,,,,,,,,,,,,
9404_TimerFail5,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9404_Race_Checkpoint5,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_BS_Checkpoint5,,,IO_94_BS_Checkpoint5_Interact,,,,,,,,,,,,,,,,,,,,,,5668 8574,1,,,,,,,,,,,,,,,,
9404_TaskContainer6,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9404_TaskConsecutive6,9404_Race_Checkpoint6,,,
9404_TaskConsecutive6,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9404_Race_Task_Timer6,9404_TimerFail6,,,
9404_Race_Task_Timer6,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,5767 8579,,,,,,,,,,,,,,,,,
9404_TimerFail6,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9404_Race_Checkpoint6,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_BS_Checkpoint6,,,IO_94_BS_Checkpoint6_Interact,,,,,,,,,,,,,,,,,,,,,,5767 8579,1,,,,,,,,,,,,,,,,
9404_TaskContainer7,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9404_TaskConsecutive7,9404_Race_Checkpoint7,,,
9404_TaskConsecutive7,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9404_Race_Task_Timer7,9404_TimerFail7,,,
9404_Race_Task_Timer7,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,5902 8350,,,,,,,,,,,,,,,,,
9404_TimerFail7,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9404_Race_Checkpoint7,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_BS_Checkpoint7,,,IO_94_BS_Checkpoint7_Interact,,,,,,,,,,,,,,,,,,,,,,5902 8350,1,,,,,,,,,,,,,,,,
9404_Race_Container3,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9404_TaskContainer8,9404_TaskContainer9,9404_TaskContainer10,,
9404_TaskContainer8,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9404_TaskConsecutive8,9404_Race_Checkpoint8,,,
9404_TaskConsecutive8,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9404_Race_Task_Timer8,9404_TimerFail8,,,
9404_Race_Task_Timer8,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,5763 8294,,,,,,,,,,,,,,,,,
9404_TimerFail8,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9404_Race_Checkpoint8,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_BS_Checkpoint8,,,IO_94_BS_Checkpoint8_Interact,,,,,,,,,,,,,,,,,,,,,,5763 8294,1,,,,,,,,,,,,,,,,
9404_TaskContainer9,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9404_TaskConsecutive9,9404_Race_Checkpoint9,,,
9404_TaskConsecutive9,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9404_Race_Task_Timer9,9404_TimerFail9,,,
9404_Race_Task_Timer9,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,5537 8330,,,,,,,,,,,,,,,,,
9404_TimerFail9,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9404_Race_Checkpoint9,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_BS_Checkpoint9,,,IO_94_BS_Checkpoint9_Interact,,,,,,,,,,,,,,,,,,,,,,5537 8330,1,,,,,,,,,,,,,,,,
9404_TaskContainer10,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9404_TaskConsecutive10,9404_Race_Checkpoint10,,,
9404_TaskConsecutive10,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9404_Race_Task_Timer10,9404_TimerFail10,,,
9404_Race_Task_Timer10,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,5312 8521,,,,,,,,,,,,,,,,,
9404_TimerFail10,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9404_Race_Checkpoint10,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_BS_Checkpoint10,,,IO_94_BS_Checkpoint10_Interact,,,,,,,,,,,,,,,,,,,,,,5312 8521,1,,,,,,,,,,,,,,,,
9404_Race_Container4,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9404_TaskContainer11,9404_TaskContainer12,,,
9404_TaskContainer11,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9404_TaskConsecutive11,9404_Race_Checkpoint11,,,
9404_TaskConsecutive11,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9404_Race_Task_Timer11,9404_TimerFail11,,,
9404_Race_Task_Timer11,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,5202 8667,,,,,,,,,,,,,,,,,
9404_TimerFail11,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9404_Race_Checkpoint11,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_BS_Checkpoint2,,,IO_94_BS_Checkpoint2_Interact,,,,,,,,,,,,,,,,,,,,,,5202 8667,1,,,,,,,,,,,,,,,,
9404_TaskContainer12,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9404_TaskConsecutive12,9404_Race_Checkpoint12,,,
9404_TaskConsecutive12,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9404_Race_Task_Timer12,9404_TimerFail12,,,
9404_Race_Task_Timer12,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,5021 8769,,,,,,,,,,,,,,,,,
9404_TimerFail12,TaskFail,false,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9404_Race_Checkpoint12,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_BS_Checkpoint0,,,IO_94_BS_Checkpoint0_Interact,,,,,,,,,,,,,,,,,,,,,,5021 8769,1,,,,,,,,,,,,,,,,
9405_Tour_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9405_Race_StartTrigger,9405_TaskContainer,9405_Race_Checkpoint1,,
9405_Race_StartTrigger,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_FL_Checkpoint0,,,IO_94_FL_Checkpoint0_Interact,,,,,,,,,,,,,,,,,,,,,,9512 1176,,,,,,,,,,,,,,,,,
9405_TaskContainer,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9405_Consecutive1,9405_Race_Checkpoint1,,,
9405_Consecutive1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9405_Race_Task_Timer1,9405_TimerFail1,,,
9405_Race_Task_Timer1,TaskTimer,false,,,,,,,,,,,,,,,,,,,,,,,,1130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9405_TimerFail1,TaskTimer,true,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9405_Race_Checkpoint1,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,IO_94_FL_Checkpoint1,,,IO_94_FL_Checkpoint1_Interact,,,,,,,,,,,,,,,,,,,,,,4986 8767,1,,,,,,,,,,,,,,,,
9405_TaskContainer2,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9405_Race_Task_Timer2,9405_Race_Checkpoint2,,,
9405_Race_Task_Timer2,TaskTimer,true,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9405_Race_Checkpoint2,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9405_TaskContainer3,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,9405_Race_Task_Timer3,9405_Race_Checkpoint3,,,
9405_Race_Task_Timer3,TaskTimer,true,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9405_Race_Checkpoint3,TaskGameEvent,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
MountRace_ScaleTest_1_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,,,,,,,Feature_Mounts,,,,,MountRace_ScaleTest_1_QC,,,,
MountRace_ScaleTest_1_QC,TaskQuickCourse,,,1,MountRace_ScaleTest_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,true,1,,,,,Feature_Mounts,,,,,,,,,
MountRace_ScaleTest_2_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,,,,,,,Feature_Mounts,,,,,MountRace_ScaleTest_2_QC,,,,
MountRace_ScaleTest_2_QC,TaskQuickCourse,,,1,MountRace_ScaleTest_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,true,1,,,,,Feature_Mounts,,,,,,,,,
MountRace_ScaleTest_1_Short_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,,,,,,,Feature_Mounts,,,,,MountRace_ScaleTest_1_Short_QC,,,,
MountRace_ScaleTest_1_Short_QC,TaskQuickCourse,,,1,MountRace_ScaleTest_1_Short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,true,1,,,,,Feature_Mounts,,,,,,,,,
MountRace_ScaleTest_2_Short_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,,,,,,,Feature_Mounts,,,,,MountRace_ScaleTest_2_Short_QC,,,,
MountRace_ScaleTest_2_Short_QC,TaskQuickCourse,,,1,MountRace_ScaleTest_2_Short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9401_FirstRace,,,,true,1,,,,,Feature_Mounts,,,,,,,,,
