TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
98_S_0304_d_00_Container_RankUp,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98_S_0304_d_01_Reach_SyndicateRank_4,98_S_0304_d_02_TaskAchievement_TrialComplete_Alchemist,,,
98_S_0304_d_01_Reach_SyndicateRank_4,TaskHaveLevel,,1,,49000,Syndicate,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_Reach_NextSyndicateRank,,,,,,,,,,,,,,,,,,,
98_S_0304_d_02_TaskAchievement_TrialComplete_Alchemist,TaskAchievement,,1,,,syndicate_faction_quest_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_0304_CompleteTrial_Alchemist,,11009.843750 3267.934326 76.447525,,,,,,,,,,,,,,,,,
98_S_03_d_00_Container_lostnotlost,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98_S_03_d_00_SliceSwap_AlchemistKrockesOff,98_S_03_d_00_giveItem_1_PKTraceAbsorberA,98_S_03_d_01_container_mosswater,,
98_S_03_d_00_SliceSwap_AlchemistKrockesOff,TaskUnlockAchievement,,,,1,SwapActive_SyndicateRankNPC_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
98_S_03_d_00_giveItem_1_PKTraceAbsorberA,TaskGiveItem,,,,1,9801_0101_PKTraceAbsorberA,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
98_S_03_d_01_container_mosswater,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,98_S_03_d_01_01_TaskGoToPOITag_abandoned_fishing_village_50106,98_S_03_d_01_02_Interact_PKTraceAbsorberA_abandoned_fishing_village_50106,98_S_03_d_01_03_kill_AlchemistKrockes_abandoned_fishing_village_50106,98_S_03_d_01_04_Interact_PKTraceAbsorberB_abandoned_fishing_village_50106,98_S_03_d_01_05_container_fishers
98_S_03_d_01_01_TaskGoToPOITag_abandoned_fishing_village_50106,TaskGoToPOITag,,1,,,,,,,true,,abandoned_fishing_village_50106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_03_lostnotlost_goto_POI,,,,,,,,,,,,,,,,,,,
98_S_03_d_01_02_Interact_PKTraceAbsorberA_abandoned_fishing_village_50106,TaskGameEvent,,,,1,,,,,,,abandoned_fishing_village_50106,,,,,,,,,,IO_9801_PKTraceAbsorberA,,,9801_PKTraceAbsorberA_interact,,,,,,,,,,,,,,,,,,,,@98_S_03_lostnotlost_place_IO,,10368.695 3353.858 107.672,,,,,,,,,,,,,,,,,
98_S_03_d_01_03_kill_AlchemistKrockes_abandoned_fishing_village_50106,TaskKillContribution,,1,,1,,,,,,,abandoned_fishing_village_50106,,,,,,,,,,,,,Undead_Hunter_Named_09,,,,,,,,,,,,,,,,,,,,@98_S_03_lostnotlost_killtarget_defeat_AI,,,,,,,,,,,,,,,,,,,
98_S_03_d_01_04_Interact_PKTraceAbsorberB_abandoned_fishing_village_50106,TaskGatherItems,,,,1,9801_0101_PKTraceAbsorberB,9801_PKTraceAbsorberB,100,,true,,abandoned_fishing_village_50106,,,,,,,,,,IO_9801_PKTraceAbsorberB,,,9801_PKTraceAbsorberB_interact,,,,,,,,,,,,,,,,,,,,@98_S_03_lostnotlost_collect_IO,,10368.695 3353.858 107.672,,,,,,,,,,,,,,,,,
98_S_03_d_01_05_container_fishers,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,98_S_03_d_01_05_01_TaskGoToPOITag_Overgrown_Village_50133,98_S_03_d_01_05_02_Interact_DryadTerminusPool_Overgrown_Village_50133,,,
98_S_03_d_01_05_01_TaskGoToPOITag_Overgrown_Village_50133,TaskGoToPOITag,,1,,,,,,,true,,Overgrown_Village_50133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_03_lostnotlost_goto_POI,,,,,,,,,,,,,,,,,,,
98_S_03_d_01_05_02_Interact_DryadTerminusPool_Overgrown_Village_50133,TaskGameEvent,,,,1,,,,,,,Overgrown_Village_50133,,,,,,,,,,IO_9802_DryadTerminusPool,,,9802_DryadTerminusPool_interact,,,,,,,,,,,,,,,,,,,,@98_S_03_lostnotlost_destroy_item,,10627.312 2736.804 76.079,,,,,,,,,,,,,,,,,
9804_C_0001_d_00_Container_RankUp,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9804_C_0001_d_01_04FactionHandoff_Push,9804_C_0001_d_02_Reach_CovenantRank_1,9804_C_0001_d_03_TaskAchievement_TrialComplete_Templar,,
9804_C_0001_d_01_04FactionHandoff_Push,TaskObjective,,1,,,0402_0401_factionhandoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_C_0001_RankUp_factionhandoff,,,,,,,,,,,,,,,,,,,
9804_C_0001_d_02_Reach_CovenantRank_1,TaskHaveLevel,,1,,3000,Covenant,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_C_Reach_NextCovenantRank,,,,,,,,,,,,,,,,,,,
9804_C_0001_d_03_TaskAchievement_TrialComplete_Templar,TaskAchievement,,1,,,covenant_faction_quest_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_C_0001_CompleteTrial_Templar,,10028 3171,,,,,,,,,,,,,,,,,
9806_C_0001_d_00_Container_RankUp,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9806_C_0001_d_02_Reach_CovenantRank_1,9806_C_0001_d_03_TaskAchievement_TrialComplete_Templar,,,
9806_C_0001_d_01_MissionBoard,TaskOpenUiScreen,,1,,,,,,,,,,,,,,,,,,,OWMissionBoard,,,,,,,,,,,,,,,,,,,,,,,@1202_0403_factionhandoff_faction_board_open,,9372.958984 2692.812256 87.444702,,,,,,,,,,,,,,,,,
9806_C_0001_d_01_06FactionHandoff_Push,TaskObjective,,1,,,0602_0401_factionhandoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_C_0001_RankUp_factionhandoff,,,,,,,,,,,,,,,,,,,
9806_C_0001_d_02_Reach_CovenantRank_1,TaskHaveLevel,,1,,3000,Covenant,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_C_Reach_NextCovenantRank,,,,,,,,,,,,,,,,,,,
9806_C_0001_d_03_TaskAchievement_TrialComplete_Templar,TaskAchievement,,1,,,covenant_faction_quest_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_C_0001_CompleteTrial_Templar,,10028 3171,,,,,,,,,,,,,,,,,
9809_C_0001_d_00_Container_RankUp,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9809_C_0001_d_01_09FactionHandoff_Push,9809_C_0001_d_02_Reach_CovenantRank_1,9809_C_0001_d_03_TaskAchievement_TrialComplete_Templar,,
9809_C_0001_d_01_09FactionHandoff_Push,TaskObjective,,1,,,0902_0401_factionhandoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_C_0001_RankUp_factionhandoff,,,,,,,,,,,,,,,,,,,
9809_C_0001_d_02_Reach_CovenantRank_1,TaskHaveLevel,,1,,3000,Covenant,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_C_Reach_NextCovenantRank,,,,,,,,,,,,,,,,,,,
9809_C_0001_d_03_TaskAchievement_TrialComplete_Templar,TaskAchievement,,1,,,covenant_faction_quest_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_C_0001_CompleteTrial_Templar,,10028 3171,,,,,,,,,,,,,,,,,
9812_C_0001_d_00_Container_RankUp,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9812_C_0001_d_02_Reach_CovenantRank_1,9812_C_0001_d_03_TaskAchievement_TrialComplete_Templar,,,
9812_C_0001_d_01_MissionBoard,TaskOpenUiScreen,,1,,,,,,,,,,,,,,,,,,,OWMissionBoard,,,,,,,,,,,,,,,,,,,,,,,@1202_0403_factionhandoff_faction_board_open,,7424.204102 3702.399658 107.910660,,,,,,,,,,,,,,,,,
9812_C_0001_d_01_12FactionHandoff_Push,TaskObjective,,1,,,1202_0403_factionhandoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_C_0001_RankUp_factionhandoff,,,,,,,,,,,,,,,,,,,
9812_C_0001_d_02_Reach_CovenantRank_1,TaskHaveLevel,,1,,3000,Covenant,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_C_Reach_NextCovenantRank,,,,,,,,,,,,,,,,,,,
9812_C_0001_d_03_TaskAchievement_TrialComplete_Templar,TaskAchievement,,1,,,covenant_faction_quest_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_C_0001_CompleteTrial_Templar,,10028 3171,,,,,,,,,,,,,,,,,
98_C_01_d_00_Container_theapostate,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98_C_01_d_01_TaskGoToPOITag_abandoned_village_40256,98_C_01_d_02_kill_ApostateLuca_abandoned_village_40256,98_C_01_d_03_TaskAchievement_GetQuestLorePage_LucaJournal,,
98_C_01_d_01_TaskGoToPOITag_abandoned_village_40256,TaskGoToPOITag,,1,,,,,,,true,,abandoned_village_40256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_C_01_theapostate_goto_POI,,,,,,,,,,,,,,,,,,,
98_C_01_d_02_kill_ApostateLuca_abandoned_village_40256,TaskKillContribution,,1,,1,,,,,,,abandoned_village_40256,,,,,,,,,,,,,Undead_Javelineer_Named_01,,,,,,,,,,,,,,,,,,,,@98_C_01_theapostate_purge_AI,,,,,,,,,,,,,,,,,,,
98_C_01_d_03_TaskAchievement_GetQuestLorePage_LucaJournal,TaskAchievement,,1,,,Lore_unlock_ThreeFactions_Title_01_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_C_01_theapostate_get_lore_page,,9020.0498 5458.396 154.1283,,,false,,,,,,,,,,,,,,
98_C_0102_d_00_Container_RankUp,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98_C_0102_d_01_Reach_CovenantRank_2,98_C_0102_d_02_TaskAchievement_TrialComplete_Excubitor,,,
98_C_0102_d_01_Reach_CovenantRank_2,TaskHaveLevel,,1,,11000,Covenant,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_C_Reach_NextCovenantRank,,,,,,,,,,,,,,,,,,,
98_C_0102_d_02_TaskAchievement_TrialComplete_Excubitor,TaskAchievement,,1,,,covenant_faction_quest_01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_C_0102_CompleteTrial_Excubitor,,11440.670898 5287.453125 42.724213,,,,,,,,,,,,,,,,,
98_C_01b_d_00_Container_fenredemption,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98_C_01b_d_01_container_anglers,98_C_01b_d_02_container_fenton,98_C_01b_d_03_container_swampwater,,
98_C_01b_d_01_container_anglers,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_MSC_01b_POI_AnglersDoom,,,,,,,,,,,,,,,98_C_01b_d_01_01_kill_10_Fenwallow_abandoned_fishing_village_50207,,,,
98_C_01b_d_01_01_kill_10_Fenwallow_abandoned_fishing_village_50207,TaskKillContribution,,1,,10,,,,,true,,abandoned_fishing_village_50207,,,,,,,,,,,,,Fenwallow,,,,,,,,,,,,,,,,,,,,@98_C_01b_fenredemption_killtarget_eliminate_AI,,,,,,,,,,,,,,,,,,,
98_C_01b_d_02_container_fenton,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_MSC_01b_POI_FentonHamlet,,,,,,,,,,,,,,,98_C_01b_d_02_01_kill_10_Fenton_haunted_town_50216,,,,
98_C_01b_d_02_01_kill_10_Fenton_haunted_town_50216,TaskKillContribution,,1,,10,,,,,,,haunted_town_50216,,,,,,,,,,,,,Fenton,,,,,,,,,,,,,,,,,,,,@98_C_01b_fenredemption_killtarget_cut_down_AI,,,,,,,,,,,,,,,,,,,
98_C_01b_d_03_container_swampwater,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_MSC_01b_POI_Swampwater,,,,,,,,,,,,,,,98_C_01b_d_03_01_kill_10_Lost_haunted_town_50201,,,,
98_C_01b_d_03_01_kill_10_Lost_haunted_town_50201,TaskKillContribution,,1,,10,,,,,,,haunted_town_50201,,,,,,,,,,,,,Periville,,,,,,,,,,,,,,,,,,,,@98_C_01b_fenredemption_killtarget_defeat_AI,,,,,,,,,,,,,,,,,,,
98_C_0203_d_00_Container_RankUp,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98_C_0203_d_01_Reach_CovenantRank_3,98_C_0203_d_02_TaskAchievement_TrialComplete_Lumen,,,
98_C_0203_d_01_Reach_CovenantRank_3,TaskHaveLevel,,1,,26000,Covenant,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_C_Reach_NextCovenantRank,,,,,,,,,,,,,,,,,,,
98_C_0203_d_02_TaskAchievement_TrialComplete_Lumen,TaskAchievement,,1,,,covenant_faction_quest_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_C_0203_CompleteTrial_Lumen,,10062.833008 7504.093262 415.221436,,,,,,,,,,,,,,,,,
98_C_02_d_00_Container_soulsalvation,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98_C_02_d_01_container_prayerbeads,,,,
98_C_02_d_01_container_prayerbeads,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_C_02_soulsalvation_recover_item,,,,,,,,,,,,,,,98_C_02_d_01_02_TaskHaveAndReturnItems_15_PrayerBeadB_corrupted_camp_40302,98_C_02_d_01_03_TaskHaveAndReturnItems_10_PrayerBeadC_corrupted_fort_40318,98_C_02_d_01_04_TaskHaveAndReturnItems_8_PrayerBeadD_corrupted_fort_40319,,
98_C_02_d_01_02_TaskHaveAndReturnItems_15_PrayerBeadB_corrupted_camp_40302,TaskHaveAndReturnItems,,1,,10,9801_0103_PrayerBeadsB,Gravespoil,100,,true,,corrupted_camp_40302,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_C_02_soulsalvation_recover_location,,,,,,,,,,,,,,,,,,,
98_C_02_d_01_03_TaskHaveAndReturnItems_10_PrayerBeadC_corrupted_fort_40318,TaskHaveAndReturnItems,,1,,10,9801_0103_PrayerBeadsC,Barrenrock,100,,true,,corrupted_fort_40318,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_C_02_soulsalvation_recover_location,,,,,,,,,,,,,,,,,,,
98_C_02_d_01_04_TaskHaveAndReturnItems_8_PrayerBeadD_corrupted_fort_40319,TaskHaveAndReturnItems,,1,,8,9801_0103_PrayerBeadsD,Trailstall,100,,true,,corrupted_fort_40319,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_C_02_soulsalvation_recover_location,,,,,,,,,,,,,,,,,,,
98_C_0304_d_00_Container_RankUp,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98_C_0304_d_01_Reach_CovenantRank_4,98_C_0304_d_02_TaskAchievement_TrialComplete_Adjudicator,,,
98_C_0304_d_01_Reach_CovenantRank_4,TaskHaveLevel,,1,,49000,Covenant,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_C_Reach_NextCovenantRank,,,,,,,,,,,,,,,,,,,
98_C_0304_d_02_TaskAchievement_TrialComplete_Adjudicator,TaskAchievement,,1,,,covenant_faction_quest_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_C_0304_CompleteTrial_Adjudicator,,9208.276367 9043.994141 617.363647,,,,,,,,,,,,,,,,,
98_C_03_d_00_Container_thepathtodarkness,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98_C_03_d_00_SliceSwap_ExcubitorLucaOff,98_C_03_d_01_TaskGoToPOITag_rifteast,98_C_03_d_02_kill_ExcubitorLuca_rifteast,,
98_C_03_d_00_SliceSwap_ExcubitorLucaOff,TaskUnlockAchievement,,1,,1,SwapActive_CovenantRankNPC_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
98_C_03_d_01_TaskGoToPOITag_rifteast,TaskGoToPOITag,,1,,,,,,,true,,rifteast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_C_03_thepathtodarkness_goto_POI,,"9785,9091,499",,,,,,,,,,,,,,,,,
98_C_03_d_02_kill_ExcubitorLuca_rifteast,TaskKillContribution,,1,,1,,,,,,,rifteast,,,,,,,,,,,,,Damned_Acolyte_Named_FR_Cov_01,,,,,,,,,,,,,,,,,,,,@98_C_03_thepathtodarkness_killtarget_eliminate_AI,,9872 9093 512,,,,,,,,,,,,,,,,,
FM_98_03_EXP_01_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_98_03_EXP_01_container_2,M_ReturnToGiver,,,
FM_98_03_EXP_01_container_2,ConsecutiveTaskContainer,,,,,,,,,,,dungeon_forge_40351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_98_03_EXP_01_Task_Goto,FM_98_03_EXP_01_Kill,,,
FM_98_03_EXP_01_Task_Goto,TaskGameMode,,,,,,,,,true,,dungeon_forge_40351,DungeonGreatCleave01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9900_TravelToPOI_generic,,,,,,,,,,,,,,,,,,,
FM_98_03_EXP_01_Kill,TaskKillContribution,,,,1,,,,,,,,DungeonGreatCleave01,,,,,,,,,,,,Naga_Fire,,,,,,,,,,,,,,,,,,,,@9900_KillQuest_Generic,,,,,,,,,,,,,,,,,,,
FM_98_03_EXP_02_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_98_03_EXP_02_container_2,M_ReturnToGiver,,,
FM_98_03_EXP_02_container_2,ConsecutiveTaskContainer,,,,,,,,,,,dungeon_forge_40351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_98_03_EXP_02_Task_Goto,FM_98_03_EXP_02_Kill,,,
FM_98_03_EXP_02_Task_Goto,TaskGameMode,,,,,,,,,true,,dungeon_forge_40351,DungeonGreatCleave01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9900_TravelToPOI_generic,,,,,,,,,,,,,,,,,,,
FM_98_03_EXP_02_Kill,TaskKillContribution,,,,1,,,,,,,,DungeonGreatCleave01,,,,,,,,,,,,Evil_Knight_LifeStaff_Named_DG_GreatCleave_01,,,,,,,,,,,,,,,,,,,,@9900_KillQuest_Generic,,,,,,,,,,,,,,,,,,,
FM_98_03_EXP_03_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_98_03_EXP_03_container_2,M_ReturnToGiver,,,
FM_98_03_EXP_03_container_2,ConsecutiveTaskContainer,,,,,,,,,,,dungeon_forge_40351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_98_03_EXP_03_Task_Goto,FM_98_03_EXP_03_Kill,,,
FM_98_03_EXP_03_Task_Goto,TaskGameMode,,,,,,,,,true,,dungeon_forge_40351,DungeonGreatCleave01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9900_TravelToPOI_generic,,,,,,,,,,,,,,,,,,,
FM_98_03_EXP_03_Kill,TaskKillContribution,,,,1,,,,,,,,DungeonGreatCleave01,,,,,,,,,,,,Evil_Knight_Commander_Named_DG_GreatCleave_01,,,,,,,,,,,,,,,,,,,,@9900_KillQuest_Generic,,,,,,,,,,,,,,,,,,,
FM_98_03_EXP_04_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_98_03_EXP_04_container_2,M_ReturnToGiver,,,
FM_98_03_EXP_04_container_2,ConsecutiveTaskContainer,,,,,,,,,,,dungeon_forge_40351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_98_03_EXP_04_Task_Goto,FM_98_03_EXP_04_Kill,,,
FM_98_03_EXP_04_Task_Goto,TaskGameMode,,,,,,,,,true,,dungeon_forge_40351,DungeonGreatCleave01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@9900_TravelToPOI_generic,,,,,,,,,,,,,,,,,,,
FM_98_03_EXP_04_Kill,TaskKillContribution,,,,1,,,,,,,,DungeonGreatCleave01,,,,,,,,,,,,Evil_Knight_Warhammer_Named_DG_GreatCleave_01,,,,,,,,,,,,,,,,,,,,@9900_KillQuest_Generic,,,,,,,,,,,,,,,,,,,
FM_98_03_EXP_05_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_98_03_EXP_05_leg_A_task,,,,,,,,,,,,,,FM_98_03_EXP_05_container_2,M_ReturnToGiver,,,
FM_98_03_EXP_05_container_2,ConsecutiveTaskContainer,,,,,,,,,,,dungeon_forge_40351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_98_03_EXP_05_leg_A_task,,,,
FM_98_03_EXP_05_leg_A_task,TaskHaveAndReturnItems,,,,3,FM_loot_item_17,,,100,,,dungeon_forge_40351,DungeonGreatCleave01,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_98_03_EXP_05_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_98_03_EXP_05_leg_A_task,,,,,,,,,,,,,,FM_S_98_03_EXP_05_container_2,M_ReturnToGiver,,,
FM_S_98_03_EXP_05_container_2,ConsecutiveTaskContainer,,,,,,,,,,,dungeon_forge_40351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_98_03_EXP_05_leg_A_task,,,,
FM_S_98_03_EXP_05_leg_A_task,TaskHaveAndReturnItems,,,,3,FM_loot_item_S_17,,,100,,,dungeon_forge_40351,DungeonGreatCleave01,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_98_03_EXP_05_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_98_03_EXP_05_leg_A_task,,,,,,,,,,,,,,FM_C_98_03_EXP_05_container_2,M_ReturnToGiver,,,
FM_C_98_03_EXP_05_container_2,ConsecutiveTaskContainer,,,,,,,,,,,dungeon_forge_40351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_98_03_EXP_05_leg_A_task,,,,
FM_C_98_03_EXP_05_leg_A_task,TaskHaveAndReturnItems,,,,3,FM_loot_item_C_17,,,100,,,dungeon_forge_40351,DungeonGreatCleave01,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
