TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticTaskPinZPosOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
12A_Side_13_DevilHoney_GatherHoney,TaskRequireGatherItems,,,,3,HoneyT1,,,,true,,devilspit_30134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_13_DevilHoney_GatherHoney_Desc,,7773.504 3670.027 174.099,,,,,,,,,,,,,,,,,
12A_Side_13_DevilHoney_GoToGeertie,TaskGoToPOITag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_13_DevilHoney_GoToGeertie_Desc,,7308.230 3716.277 108.743,,,,,,,,,,,,,,,,,
12A_Side_14_CollectWine_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_14_CollectWine_Container_Desc,,,1,,,,,,,,,,,,12A_Side_14_CollectWine_GoToBeach,12A_Side_14_CollectWine_GatherBottles,,,
12A_Side_14_CollectWine_GoToBeach,TaskGoToPOITag,,,,1,,,,,,,monarchsbluff1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_14_CollectWine_GoToBeach_Desc,,7521.727 4360.258 40.060,,,,,,,,,,,,,,,,,
12A_Side_14_CollectWine_GatherBottles,TaskHaveAndReturnItems,,,,3,12A_Side_14_MistWine,MB_MSQ2_Wine,100,,,,,,,,,,,,,,IO_MB_MSQ2_Wine,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_14_CollectWine_GatherBottles_Desc,,7521.727 4360.258 40.060,,,,,,,,,,,,,,,,,
12A_Side_14_CollectWine_GoToGeertie,TaskGoToPOITag,,,,,,,,,,,greywolf_den_30131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_14_CollectWine_GoToGeertie_Desc,,7308.230 3716.277 108.743,,,,,,,,,,,,,,,,,
12A_Side_15_CollectResources_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_15_CollectResources_Container_Desc,,,1,,,,,,,,,,,,12A_Side_15_CollectResources_Tool_Container,12A_Side_15_CollectResources_Gather_Container,12A_Side_15_CollectResources_Refine_Container,,
12A_Side_15_CollectResources_Gather_Container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_15_CollectResources_Gather_Container_Desc,,,1,,,,,,,,,,,,12A_Side_15_CollectResources_GatherStone,12A_Side_15_CollectResources_GatherRawhide,12A_Side_15_CollectResources_GatherWood,,
12A_Side_15_CollectResources_Tool_Container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_Side_15_CollectResources_Axe_Container,12A_Side_15_CollectResources_Pick_Container,,,
12A_Side_15_CollectResources_Axe_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_Side_15_CollectResources_Give_Axe,12A_Side_15_CollectResources_Equip_Axe,,,
12A_Side_15_CollectResources_Give_Axe,TaskGiveItem,,,,1,1hHatchetT1,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_Side_15_CollectResources_Equip_Axe,TaskEquipItem,,,,1,1hHatchetT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_15_CollectResources_Equip_Axe_Desc,,,,,,,,,,,,,,,,,,,
12A_Side_15_CollectResources_Pick_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_Side_15_CollectResources_Give_Pick,12A_Side_15_CollectResources_Equip_Pick,,,
12A_Side_15_CollectResources_Give_Pick,TaskGiveItem,,,,1,1hPickT1,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_Side_15_CollectResources_Equip_Pick,TaskEquipItem,,,,1,1hPickT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_15_CollectResources_Equip_Pick_Desc,,,,,,,,,,,,,,,,,,,
12A_Side_15_CollectResources_GatherStone,TaskHaveItems,,,,40,StoneT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_15_CollectResources_GatherStone_Desc,,7582.342773 3709.348389 111.702881,,,,,,,,,,,,,,,,,
12A_Side_15_CollectResources_GatherRawhide,TaskHaveItems,,,,16,RawhideT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_15_CollectResources_GatherRawhide_Desc,,7157.022949 3700.986572 43.461002,,,,,,,,,,,,,,,,,
12A_Side_15_CollectResources_GatherWood,TaskHaveItems,,,,40,WoodT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_15_CollectResources_GatherWood_Desc,,7153.470703 3630.593994 45.697151,,,,,,,,,,,,,,,,,
12A_Side_15_CollectResources_Refine_Container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_15_CollectResources_Refine_Container_Desc,,,1,,,,,,,,,,,,12A_Side_15_CollectResources_RefineWood,12A_Side_15_CollectResources_RefineStone,12A_Side_15_CollectResources_RefineRawhide,,
12A_Side_15_CollectResources_RefineWood,TaskHaveItems,,,,10,TimberT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_15_CollectResources_RefineWood_Desc,,7355.920 3646.453 107.747,,,TRUE,,,,,,,,,,,,,,
12A_Side_15_CollectResources_RefineStone,TaskHaveItems,,,,10,BlockT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_15_CollectResources_RefineStone_Desc,,7385.511 3653.025 105.831,,,TRUE,,,,,,,,,,,,,,
12A_Side_15_CollectResources_RefineRawhide,TaskHaveItems,,,,4,LeatherT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_15_CollectResources_RefineRawhide_Desc,,7412.413 3714.516 108.192,,,TRUE,,,,,,,,,,,,,,
12A_Side_15_CollectResources_GoToCemal,TaskGoToPOITag,,,,,,,,,,,greywolf_den_30131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_15_CollectResources_GoToCemal_Desc,,7388.496 3645.452 105.243,,,,,,,,,,,,,,,,,
12A_Side_16_ToGoodUse_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_16_ToGoodUse_Container_Desc,,,1,,,,,,,,,,,,12A_Side_16_ToGoodUse_GiveResource,12A_Side_16_ToGoodUse_Refine_Container,12A_Side_16_ToGoodUse_Craft_Container,,
12A_Side_16_ToGoodUse_GiveResource,TaskGiveItem,,,,1,ArtificerResourceContainer1,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12A_Side_16_ToGoodUse_Craft_Container,PartialTaskContainer,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_Side_16_ToGoodUse_CraftSword,12A_Side_16_ToGoodUse_GatherSword,,,
12A_Side_16_ToGoodUse_Refine_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12A_Side_16_ToGoodUse_CollectOre,12A_Side_16_ToGoodUse_RefineIngot,12A_Side_16_ToGoodUse_GatherIngot,,
12A_Side_16_ToGoodUse_CollectOre,TaskHaveItems,,,,90,OreT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_16_ToGoodUse_CollectOre_Desc,,,,,,,,,,,,,,,,,,,
12A_Side_16_ToGoodUse_GatherIngot,TaskHaveItems,,,,1,IngotT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_16_ToGoodUse_GatherIngot_Desc,,,1,,,,,,,,,,,,,,,,
12A_Side_16_ToGoodUse_RefineIngot,TaskHaveItems,,,,9,IngotT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_16_ToGoodUse_RefineIngot_Desc,,7369.564 3635.501 106.268,,,TRUE,,,,,,,,,,,,,,
12A_Side_16_ToGoodUse_CraftSword,TaskCraftRecipe,,,,1,1hSwordT2,,,,,,,,,,,,,,Procedural_LongswordT2,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_16_ToGoodUse_CraftSword_Desc,,7391.883 3642.898 106.334,,,TRUE,,,,,,,,,,,,,,
12A_Side_16_ToGoodUse_GatherSword,TaskHaveItems,,,,1,1hSwordT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_16_ToGoodUse_GatherSword_Desc,,7391.883 3642.898 106.334,1,,TRUE,,,,,,,,,,,,,,
12A_Side_16_ToGoodUse_GoToCemal,TaskGoToPOITag,,,,,,,,,,,greywolf_den_30131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@12A_Side_16_ToGoodUse_GoToCemal_Desc,,7388.496 3645.452 105.243,,,,,,,,,,,,,,,,,
12A_Side_17_MarketBoard_Container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12A_Side_17_MarketBoard_OpenBoard,,,,
12A_Side_17_MarketBoard_OpenBoard,TaskOpenUiScreen,,1,,1,,,,,,,,,,,,,,,,,,TownProjects,,,,,,,,,,,,,,,,,,,,,,@12A_Side_17_MarketBoard_OpenBoard_Desc,,7329.576 3769.730 123.204,,,,,,,,,,,,,,,,,
