TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,UseGlobalStorage,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
1419_0202_d_03_container_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1419_0202_d_03a_TaskKill_MyrkgardCorrupted,1419_0202_d_03b_TaskHaveAndReturnItems_15_CorrAxeHead_a,,,
1419_0202_d_03a_TaskKill_MyrkgardCorrupted,TaskKillContribution,,1,25,,,,,,true,,shatteredmountain6,,,,,,,,,,,,,Myrkgard,,,,,,,,,,,,,,,,,,,,@1419_0202_Reformation_metalsraw_TaskKill_Myrkgard,,,,,,,,,,,,,,,,,,,
1419_0202_d_03b_TaskHaveAndReturnItems_15_CorrAxeHead_a,TaskHaveAndReturnItems,,1,7,1419_0202_CorrAxeHead,Damned_Axeman,100,,,true,,shatteredmountain6,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1419_0202_Reformation_metalsraw_obtain_item_from_targets_at_POI,,,,,,,,,,,,,,,,,,,
1419_0203_d_00_container_Reformation_essencebalanced,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419_0203_d_02_taskGoTo,1419_0203_d_03_container_tasks,,,
1419_0203_d_02_taskGoTo,TaskGoToPOITag,,1,,,,,,,true,,greatcleave3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1419_0203_Reformation_essencebalanced_GoToPOI,,,,,,,,,,,,,,,,,,,
1419_0203_d_03_container_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1419_0203_d_03a_TaskKill_HighPriest,1419_0203_d_03b_TaskHaveAndReturnItems_60_CorrFang,,,
1419_0203_d_03a_TaskKill_HighPriest,TaskKillContribution,,1,1,,,,,,true,,greatcleave3,,,,,,,,,,,,,Tendril_Corruption_03GC03_Named_ELITE,,,,,,,,,,,,,,,,,,,,@1419_0203_d_03a_TaskKill_HighPriest,,8672 7715 648,,,,,,,,,,,,,,,,,
1419_0203_d_03b_TaskHaveAndReturnItems_60_CorrFang,TaskHaveAndReturnItems,,1,15,1419_0203_CorrFang,Corruption_Swarmer_03GC03_ELITE,100,,,true,,greatcleave3,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1419_0203_Reformation_essencebalanced_collect_item_from_targets_in_area,,,,,,,,,,,,,,,,,,,
1419_0204_d_00_container_Reformation_polishpure,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419_0204_d_02_taskGoTo,1419_0204_d_03_container_tasks,,,
1419_0204_d_02_taskGoTo,TaskGoToPOITag,,1,,,,,,,true,,crater_malevolence_50325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1419_0204_Reformation_polishpure_GoToPOI,,,,,,,,,,,,,,,,,,,
1419_0204_d_03_container_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1419_0204_d_03a_TaskKill_Alcazarian,1419_0204_d_03c_TaskHaveAndReturnItems_35_BlightedGrowths,1419_0204_d_03b_TaskGatherItem_Ironwood,,
1419_0204_d_03a_TaskKill_Alcazarian,TaskKillContribution,,1,20,,,,,,true,,crater_malevolence_50325,,,,,,,,,,,,,Alcazarian,,,,,,,,,,,,,,,,,,,,@1419_0204_d_03a_TaskKill_Alcazarian,,,,,,,,,,,,,,,,,,,
1419_0204_d_03c_TaskHaveAndReturnItems_35_BlightedGrowths,TaskHaveAndReturnItems,,1,3,1419_0204_BlightGrowth,Blighted,100,,,true,,crater_malevolence_50325,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1419_0204_Reformation_polishpure_carve_item_from_targets_in_zone,,,,,,,,,,,,,,,,,,,
1419_0204_d_03b_TaskGatherItem_Ironwood,TaskHaveAndReturnItems,,1,5,1419_0208_IronwoodBranch,,,100,,true,,crater_malevolence_50325,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1419_0204_Reformation_polishpure_gather_item_from_chests,,,,,,,,,,,,,,,,,,,
1419_0205_d_00_container_Reformation_wieldertested,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419_0205_d_02a_TaskKill_90_Darkness,,,,
1419_0205_d_02a_TaskKill_90_Darkness,TaskKillContribution,,1,25,,,,,,,,,,,,,,,,,,,,,Darkness,,,,,,,,,,,,,,,,,,,,@1419_0205_Reformation_wieldertested_kill_darkness_at_breaches,,,,,,,,,,,,,,,,,,,
1419_0206_d_00_container_Reformation_bindingstight,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419_0206_d_02_taskGoTo,1419_0206_d_03_container_tasks,,,
1419_0206_d_02_taskGoTo,TaskGoToPOITag,,1,,,,,,,true,,ancient_tower_30014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1419_0206_Reformation_bindingstight_GoToPOI,,,,,,,,,,,,,,,,,,,
1419_0206_d_03_container_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1419_0206_d_03e_TaskKill_Named,1419_0206_d_03a_TaskGetBones,,,
1419_0206_d_03e_TaskKill_Named,TaskKillContribution,,1,1,,,,,,true,,ancient_tower_30014,,,,,,,,,,,,,AncientGuardian_Spearman_Named_10WS04,,,,,,,,,,,,,,,,,,,,@1419_0206_d_03e_TaskKill_Named,,7763.648 875.706 162.834,,,,,,,,,,,,,,,,,
1419_0206_d_03a_TaskGetBones,TaskHaveAndReturnItems,,1,9,1419_0207_GuardRibBone,Mossbone,45,,,true,,ancient_tower_30014,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1419_0206_d_03a_TaskGetBones,,,,,,,,,,,,,,,,,,,
1419_0207_d_00_container_Reformation_firesstoked,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419_0207_d_02_taskGoTo,1419_0207_d_03_container_tasks,,,
1419_0207_d_02_taskGoTo,TaskGoToPOITag,,1,,,,,,,true,,ancient_lighthouse_60343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1419_0207_Reformation_firesstoked_GoToPOI,,,,,,,,,,,,,,,,,,,
1419_0207_d_03_container_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1419_0207_d_03a_TaskDestroyAltars,1419_0207_d_03b_TaskKillGeneric,1419_0207_d_03a_TaskLootChests,,
1419_0207_d_03a_TaskDestroyAltars,TaskGameEvent,,1,5,,,,,,true,,ancient_lighthouse_60343,,,,,,,,,,IO_0300_EpicWeapons_Scorpius,,,0300_EpicWeapons_Scorpius_interact_success,,,,,,,,,,,,,,,,,,,,@1419_0207_d_03a_TaskKillNamed,,,,,,,,,,,,,,,,,,,
1419_0207_d_03b_TaskKillGeneric,TaskKillContribution,,1,20,,,,,,true,,ancient_lighthouse_60343,,,,,,,,,,,,,Scorpius,,,,,,,,,,,,,,,,,,,,@1419_0207_d_03b_TaskKillGeneric,,,,,,,,,,,,,,,,,,,
1419_0207_d_03a_TaskLootChests,TaskHaveAndReturnItems,,1,9,1419_0206_AncSilverBand,,,100,,true,,ancient_lighthouse_60343,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1419_0207_d_03a_TaskLootChests,,,,,,,,,,,,,,,,,,,
1419_0208_d_00_container_Reformation_hafthewn,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419_0208_d_02_taskGoTo,1419_0208_d_03_container_tasks,,,
1419_0208_d_02_taskGoTo,TaskGoToPOITag,,1,,,,,,,true,,ancientcave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1419_0208_Reformation_hafthewn_GoToPOI,,,,,,,,,,,,,,,,,,,
1419_0208_d_03_container_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1419_0208_d_03a_KillGeneric,1419_0208_d_03b_Lootchests,,,
1419_0208_d_03a_KillGeneric,TaskKillContribution,,1,15,,,,,,true,,ancientcave,,,,,,,,,,,,,Ancient,,,,,,,,,,,,,,,,,,,,@1419_0208_d_03a_KillGeneric,,,,,,,,,,,,,,,,,,,
1419_0208_d_03b_Lootchests,TaskHaveAndReturnItems,,1,9,1419_0208_AbandonedVessel,,,100,,true,,ancientcave,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1419_0208_Reformation_hafthewn_retrieve_item_from_containers_in_area,,,,,,,,,,,,,,,,,,,
1419_0209_d_00_container_Reformation_gripsecured,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419_0209_d_02_taskGoTo,1419_0209_d_03_container_tasks,,,
1419_0209_d_02_taskGoTo,TaskGoToPOITag,,1,,,,,,,true,,ancient_lighthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1419_0209_Reformation_gripsecured_GoToPOI,,,,,,,,,,,,,,,,,,,
1419_0209_d_03_container_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1419_0209_d_03_TaskKillNamed,1419_0209_d_03_TaskHaveAndReturnItems_60_FineLeatherWrap,,,
1419_0209_d_03_TaskKillNamed,TaskKillContribution,,1,1,,,,,,true,,ancient_lighthouse,,,,,,,,,,,,,Dryad_Prowler_NAMED_01_ELITE_15EC05,,,,,,,,,,,,,,,,,,,,@1419_0209_d_03_TaskKillNamed,,13510.466 5159.877 166.059,,,,,,,,,,,,,,,,,
1419_0209_d_03_TaskHaveAndReturnItems_60_FineLeatherWrap,TaskHaveAndReturnItems,,1,7,1419_0209_FineLeatherWrap,Eridanite,45,,,true,,ancient_lighthouse,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1419_0209_Reformation_gripsecured_obtain_item_from_targets_in_zone,,,,,,,,,,,,,,,,,,,
1418_0101_RD_00_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418_0101_d_01_container_RD_sub_01,1418_0101_d_01_container_RD_sub_02,,,
1418_0101_d_01_container_RD_sub_01,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1418_0101_d_01_container_RD_questPush_1,1418_0101_d_01_container_RD_questComplete_2,1418_0101_d_01_container_RD_questComplete_3,1418_0101_d_01_container_RD_questComplete_4,
1418_0101_d_01_container_RD_sub_02,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1418_0101_d_02_container_RD_questComplete_1,1418_0101_d_02_container_RD_questComplete_2,1418_0101_d_02_container_RD_questComplete_3,1418_0101_d_02_container_RD_questComplete_4,
1418_0101_d_01_container_RD_questPush_1,TaskObjective,,1,,1418_0102_RD_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1418_0101_d_01_container_RD_questPush_1,,,,,,,,,,,,,,,,,,,
1418_0101_d_01_container_RD_questComplete_2,TaskObjective,,1,,1418_0103_RD_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1418_0101_d_01_container_RD_questComplete_2,,,,,,,,,,,,,,,,,,,
1418_0101_d_01_container_RD_questComplete_3,TaskObjective,,1,,1418_0104_RD_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1418_0101_d_01_container_RD_questComplete_3,,,,,,,,,,,,,,,,,,,
1418_0101_d_01_container_RD_questComplete_4,TaskObjective,,1,,1418_0105_RD_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1418_0101_d_01_container_RD_questComplete_4,,,,,,,,,,,,,,,,,,,
1418_0101_d_02_container_RD_questComplete_1,TaskObjective,,1,,1418_0106_RD_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1418_0101_d_02_container_RD_questComplete_1,,,,,,,,,,,,,,,,,,,
1418_0101_d_02_container_RD_questComplete_2,TaskObjective,,1,,1418_0107_RD_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1418_0101_d_02_container_RD_questComplete_2,,,,,,,,,,,,,,,,,,,
1418_0101_d_02_container_RD_questComplete_3,TaskObjective,,1,,1418_0108_RD_07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1418_0101_d_02_container_RD_questComplete_3,,,,,,,,,,,,,,,,,,,
1418_0101_d_02_container_RD_questComplete_4,TaskObjective,,1,,1418_0109_RD_08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1418_0101_d_02_container_RD_questComplete_4,,,,,,,,,,,,,,,,,,,
1418_0102_RD_01_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418_0102_RD_task_01,1418_0102_RD_task_02,,,
1418_0102_RD_task_01,TaskGoToPOITag,,1,,,,,,,,,crater_malevolence_50325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1418_0102_RD_task_01_TaskGoToPOITag,,,,,,,,,,,,,,,,,,,
1418_0102_RD_task_02,TaskHaveAndReturnItems,,1,1,1418_0101_EnsouledWoodenBase,Alcazarian,5,,,true,,crater_malevolence_50325,,,true,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,@1418_0102_RD_task_02_TaskHaveAndReturnItems,,,,,,,,,,,,,,,,,,,
1418_0103_RD_02_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418_0103_RD_task_01,1418_0103_RD_02_container_tasks,,,
1418_0103_RD_task_01,TaskGoToPOITag,,1,,,,,,,,,ancient_lighthouse_60343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1418_0103_RD_task_01_TaskGoToPOITag,,,,,,,,,,,,,,,,,,,
1418_0103_RD_02_container_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1418_0103_RD_task_02,1418_0103_RD_task_03,,,
1418_0103_RD_task_02,TaskKillContribution,,1,20,,,,,,true,,ancient_lighthouse_60343,,,true,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@1418_0103_RD_task_02_TaskKillContribution,,,,,,,,,,,,,,,,,,,
1418_0103_RD_task_03,TaskHaveAndReturnItems,,1,1,1418_0101_CorruptedGreatSwordShards,Damned_Acolyte_Named_00,100,,,true,,ancient_lighthouse_60343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1418_0103_RD_task_03_TaskHaveAndReturnItems,,,,,,,,,,,,,,,,,,,
1418_0104_RD_03_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418_0104_RD_task_01,1418_0104_RD_task_02,,,
1418_0104_RD_task_01,TaskGoToPOITag,,1,,,,,,,,,ancient_lighthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1418_0104_RD_task_01_TaskGoToPOITag,,,,,,,,,,,,,,,,,,,
1418_0104_RD_task_02,TaskHaveAndReturnItems,,1,9,1418_0101_GlowingPlantCores,Eridanite,45,,,true,,ancient_lighthouse,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1418_0104_RD_task_02_TaskHaveAndReturnItems,,,,,,,,,,,,,,,,,,,
1418_0105_RD_04_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418_0105_RD_task_01,1418_0105_RD_02_container_tasks,,,
1418_0105_RD_task_01,TaskGoToPOITag,,1,,,,,,,true,,haunted_town_50201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1418_0105_RD_task_01_TaskGoToPOITag,,,,,,,,,,,,,,,,,,,
1418_0105_RD_02_container_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1418_0105_RD_task_02,1418_0105_RD_task_03,,,
1418_0105_RD_task_02,TaskGatherAndReturnItems,,1,9,1418_0101_RottingLeatherStraps,0300_EpicWeapons_Periville,100,,,true,,haunted_town_50201,,,true,,,,,,,IO_0300_EpicWeapons_Periville,,,0300_EpicWeapons_Periville_interact_success,,,,,,,,,,,,,,,,,,,,@1418_0105_RD_task_02_TaskGatherAndReturnItems,,,,,,,,,,,,,,,,,,,
1418_0105_RD_task_03,TaskKillContribution,,1,1,,,,,,true,,haunted_town_50201,,,true,,,,,,,,,,Undead_Hunter_Named_01,,,,,,,,,,,,,,,,,,,,@1418_0105_RD_task_03_TaskKillContribution,,10926.575 5547.571 84.913,,,,,,,,,,,,,,,,,
1418_0106_RD_05_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418_0106_RD_task_01,1418_0106_RD_task_02,,,
1418_0106_RD_task_01,TaskGoToPOITag,,1,,,,,,,,,pirate_fort_30016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1418_0106_RD_task_01_TaskGoToPOITag,,,,,,,,,,,,,,,,,,,
1418_0106_RD_task_02,TaskHaveAndReturnItems,,1,5,1418_0101_IronPlating,Undead,15,,,true,,pirate_fort_30016,,,true,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,@1418_0106_RD_task_02_TaskHaveAndReturnItems,,,,,,,,,,,,,,,,,,,
1418_0107_RD_06_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418_0107_RD_task_01,1418_0107_RD_02_container_tasks,,,
1418_0107_RD_task_01,TaskGoToPOITag,,1,,,,,,,,,damnedfortress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1418_0107_RD_task_01_TaskGoToPOITag,,,,,,,,,,,,,,,,,,,
1418_0107_RD_02_container_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1418_0107_RD_task_02,1418_0107_RD_task_03,,,
1418_0107_RD_task_02,TaskKillContribution,,1,20,,,,,,true,,damnedfortress,,,true,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@1418_0107_RD_task_02_TaskKillContribution,,,,,,,,,,,,,,,,,,,
1418_0107_RD_task_03,TaskHaveAndReturnItems,,1,1,1418_0101_TwistedHeraldry,Damned_Pistoleer_Female_Named_07SM04_ELITE,100,,,true,,damnedfortress,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1418_0107_RD_task_03_TaskHaveAndReturnItems,,9583.342 8665.361 499.474,,,,,,,,,,,,,,,,,
1418_0108_RD_07_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418_0108_RD_task_01,1418_0108_RD_task_02,,,
1418_0108_RD_task_01,TaskGoToPOITag,,1,,,,,,,,,ancient_shrine_40312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1418_0108_RD_task_01_TaskGoToPOITag,,,,,,,,,,,,,,,,,,,
1418_0108_RD_task_02,TaskHaveAndReturnItems,,1,1,1418_0101_TemperedBlade,Damned_Cultist_03GC03_ELITE,100,,,true,,ancient_shrine_40312,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1418_0108_RD_task_02_TaskHaveAndReturnItems,,,,,,,,,,,,,,,,,,,
1418_0109_RD_08_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418_0109_RD_task_01,1418_0109_RD_task_02,,,
1418_0109_RD_task_01,TaskGoToPOITag,,1,,,,,,,,,myrkgardnorth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1418_0109_RD_task_01_TaskGoToPOITag,,,,,,,,,,,,,,,,,,,
1418_0109_RD_task_02,TaskHaveAndReturnItems,,1,9,1418_0101_OrichalcumStuds,Corrupted,45,,,true,,myrkgardnorth,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1418_0109_RD_task_02_TaskHaveAndReturnItems,,,,,,,,,,,,,,,,,,,
FM_1401_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_1401_tasks_first_container,M_ReturnToGiver,,,
FM_1401_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_1401_leg_A_task,FM_1401_leg_B_task,FM_1401_leg_C_task,,
FM_1401_leg_A_task,TaskKillContribution,,,8,,,,,,true,,crater_blightedvillage_50343,,,true,,,,,,,,,,Blighted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_1401_leg_B_task,TaskKillContribution,,,4,,,,,,true,,crater_blightedvillage_50353,,,true,,,,,,,,,,Blighted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_1401_leg_C_task,TaskKillContribution,,,1,,,,,,true,,crater_feyruins_50354,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_1402_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_1402_tasks_first_container,M_ReturnToGiver,,,
FM_1402_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_1402_leg_A_task,FM_1402_leg_B_task,FM_1402_leg_C_task,,
FM_1402_leg_A_task,TaskKillContribution,,,4,,,,,,true,,crater_feralarchway_50342,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_1402_leg_B_task,TaskKillContribution,,,8,,,,,,true,,crater_feralledge_50313,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_1402_leg_C_task,TaskKillContribution,,,8,,,,,,true,,crater_feralaqueduct_50356,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_1403_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_1403_tasks_first_container,M_ReturnToGiver,,,
FM_1403_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_1403_leg_A_task,FM_1403_leg_B_task,FM_1403_leg_C_task,,
FM_1403_leg_A_task,TaskKillContribution,,,6,,,,,,true,,crater_corruptedminecamp_50339,,,true,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_1403_leg_B_task,TaskKillContribution,,,8,,,,,,true,,crater_corruptedminewest_50332,,,true,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_1403_leg_C_task,TaskKillContribution,,,8,,,,,,true,,crater_corruptedmineeast_50333,,,true,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_1404_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_1404_tasks_first_container,M_ReturnToGiver,,,
FM_1404_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_1404_leg_A_task,FM_1404_leg_B_task,FM_1404_leg_C_task,,
FM_1404_leg_A_task,TaskKillContribution,,,8,,,,,,true,,crater_brutalthicket_50310,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_1404_leg_B_task,TaskKillContribution,,,8,,,,,,true,,crater_brutalreach_50307,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_1404_leg_C_task,TaskKillContribution,,,4,,,,,,true,,crater_brutaloffering_50330,,,true,,,,,,,,,,AngryEarth,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_1405_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_1405_tasks_first_container,M_ReturnToGiver,,,
FM_1405_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_1405_leg_A_task,FM_1405_leg_B_task,FM_1405_leg_C_task,,
