TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,UseGlobalStorage,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
FM_05_PVP_SpySpot_Marauder_task_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_05_PVP_SpySpot_Marauder_turnin,M_task_die_reset,,,
FM_05_PVP_SpySpot_Marauder_turnin,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_05_PVP_SpySpot_Marauder_task,FM_05_PVP_SpySpot_Marauder_remove,,,
FM_05_PVP_SpySpot_Marauder_task,TaskGatherAndReturnItems,,1,1,FM_PVP_Marauders_item_2,PVP_0003_DeadDropGiveItem,100,,,true,,factionarea_50147,,,true,,,,,,,IO_PVP_0003_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_espionage_step_2_at_POI,,11744.04 2982.72 48.73,,,,,,,,,,,,,,,,,
FM_05_PVP_SpySpot_Marauder_remove,TaskRemoveItem,,,1,FM_PVP_Marauders_item_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FM_05_PVP_SpySpot_Marauder_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_05_PVP_ControlSpot_Syndicate_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_05_PVP_ControlSpot_Syndicate_first,M_ReturnToGiver,,,
FM_05_PVP_ControlSpot_Syndicate_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_05_PVP_ControlSpot_Syndicate_task,M_task_die_reset,,,
FM_05_PVP_ControlSpot_Syndicate_task,PatrolTask,,,,,,,,,true,,factionarea_50148,,,true,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,@objective_mission_task_patrol_timer,,11870.23 2998.85 68.72,,,,,,,,,,,,,,,,,
FM_05_PVP_ControlSpot_Syndicate_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_05_PVP_PoachArea_Syndicate_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_05_PVP_PoachArea_Syndicate_first,M_ReturnToGiver,,,
FM_05_PVP_PoachArea_Syndicate_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_05_PVP_PoachArea_Syndicate_task,M_task_die_reset,,,
FM_05_PVP_PoachArea_Syndicate_task,TaskKillContribution,,,5,,,,,,true,,factionarea_50147,,,true,,,,,,,,,,Boar_Strange_05WC09,,,,,,,,,,,,,,,,,,,,@objective_mission_destroy_generic_at_POI,,11716.63 2769.62 46.85,,,,,,,,,,,,,,,,,
FM_05_PVP_PoachArea_Syndicate_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_05_PVP_SpySpot_Syndicate_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_05_PVP_SpySpot_Syndicate_2_step_container,M_ReturnToGiver,,,
FM_05_PVP_SpySpot_Syndicate_2_step_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_05_PVP_SpySpot_Syndicate_first_ordie,FM_05_PVP_SpySpot_Syndicate_task_ordie,,,
FM_05_PVP_SpySpot_Syndicate_first_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_05_PVP_SpySpot_Syndicate_first,M_task_die_reset,,,
FM_05_PVP_SpySpot_Syndicate_first,TaskGatherItems,,,1,FM_PVP_Syndicate_item_1,PVP_0003_DeadDropGiveItem,100,,,true,,factionarea_50147,,,true,,,,,,,IO_PVP_0003_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_archive_step_1_at_POI,,11744.04 2982.72 48.73,,,,,,,,,,,,,,,,,
FM_05_PVP_SpySpot_Syndicate_task_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_05_PVP_SpySpot_Syndicate_turnin,M_task_die_reset,,,
FM_05_PVP_SpySpot_Syndicate_turnin,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_05_PVP_SpySpot_Syndicate_task,FM_05_PVP_SpySpot_Syndicate_remove,,,
FM_05_PVP_SpySpot_Syndicate_task,TaskGatherAndReturnItems,,1,1,FM_PVP_Syndicate_item_2,PVP_0002_DeadDropGiveItem,100,,,true,,factionarea_50148,,,true,,,,,,,IO_PVP_0002_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_archive_step_2_at_POI,,11887.88 2804.62 56.45,,,,,,,,,,,,,,,,,
FM_05_PVP_SpySpot_Syndicate_remove,TaskRemoveItem,,,1,FM_PVP_Syndicate_item_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FM_05_PVP_SpySpot_Syndicate_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_05_PVP_ControlSpot_Covenant_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_05_PVP_ControlSpot_Covenant_first,M_ReturnToGiver,,,
FM_05_PVP_ControlSpot_Covenant_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_05_PVP_ControlSpot_Covenant_task,M_task_die_reset,,,
FM_05_PVP_ControlSpot_Covenant_task,PatrolTask,,,,,,,,,true,,factionarea_50148,,,true,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,@objective_mission_task_patrol_timer,,11870.23 2998.85 68.72,,,,,,,,,,,,,,,,,
FM_05_PVP_ControlSpot_Covenant_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_05_PVP_PoachArea_Covenant_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_05_PVP_PoachArea_Covenant_first,M_ReturnToGiver,,,
FM_05_PVP_PoachArea_Covenant_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_05_PVP_PoachArea_Covenant_task,M_task_die_reset,,,
FM_05_PVP_PoachArea_Covenant_task,TaskKillContribution,,,5,,,,,,true,,factionarea_50147,,,true,,,,,,,,,,Boar_Strange_05WC09,,,,,,,,,,,,,,,,,,,,@objective_mission_destroy_generic_at_POI,,11716.63 2769.62 46.85,,,,,,,,,,,,,,,,,
FM_05_PVP_PoachArea_Covenant_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_05_PVP_SpySpot_Covenant_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_05_PVP_SpySpot_Covenant_2_step_container,M_ReturnToGiver,,,
FM_05_PVP_SpySpot_Covenant_2_step_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_05_PVP_SpySpot_Covenant_first_ordie,FM_05_PVP_SpySpot_Covenant_task_ordie,,,
FM_05_PVP_SpySpot_Covenant_first_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_05_PVP_SpySpot_Covenant_first,M_task_die_reset,,,
FM_05_PVP_SpySpot_Covenant_first,TaskGatherItems,,,1,FM_PVP_Covenant_item_1,PVP_0001_DeadDropGiveItem,100,,,true,,factionarea_50147,,,true,,,,,,,IO_PVP_0001_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_circulate_step_1_at_POI,,11737.81 2581.98 51.54,,,,,,,,,,,,,,,,,
FM_05_PVP_SpySpot_Covenant_task_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_05_PVP_SpySpot_Covenant_turnin,M_task_die_reset,,,
FM_05_PVP_SpySpot_Covenant_turnin,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_05_PVP_SpySpot_Covenant_task,FM_05_PVP_SpySpot_Covenant_remove,,,
FM_05_PVP_SpySpot_Covenant_task,TaskGatherAndReturnItems,,1,1,FM_PVP_Covenant_item_2,PVP_0002_DeadDropGiveItem,100,,,true,,factionarea_50148,,,true,,,,,,,IO_PVP_0002_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_circulate_step_2_at_POI,,11887.88 2804.62 56.45,,,,,,,,,,,,,,,,,
FM_05_PVP_SpySpot_Covenant_remove,TaskRemoveItem,,,1,FM_PVP_Covenant_item_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FM_05_PVP_SpySpot_Covenant_DummyEvent,TaskGameEvent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FM_0501_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0501_tasks_first_container,M_ReturnToGiver,,,
FM_0501_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0501_leg_A_task,FM_0501_leg_B_task,FM_0501_leg_C_task,,
FM_0501_leg_A_task,TaskKillContribution,,,8,,,,,,true,,Glowing_Swamp_50124,,,true,,,,,,,,,,Glimmerfen,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0501_leg_B_task,TaskKillContribution,,,8,,,,,,true,,AE_Cave_50120,,,true,,,,,,,,,,Stoneseep,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0501_leg_C_task,TaskKillContribution,,,8,,,,,,true,,shipwreck_50104,,,true,,,,,,,,,,Cloudhulk,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0502_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0502_tasks_first_container,M_ReturnToGiver,,,
FM_0502_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0502_leg_A_task,FM_0502_leg_B_task,FM_0502_leg_C_task,,
FM_0502_leg_A_task,TaskKillContribution,,,8,,,,,,true,,Flooded_Ruins_50125,,,true,,,,,,,,,,Swampstep,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0502_leg_B_task,TaskKillContribution,,,8,,,,,,true,,Overgrown_Village_50133,,,true,,,,,,,,,,Earthward,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0502_leg_C_task,TaskKillContribution,,,8,,,,,,true,,abandoned_fishing_village_50106,,,true,,,,,,,,,,Mosswater,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0503_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0503_tasks_first_container,M_ReturnToGiver,,,
FM_0503_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0503_leg_A_task,FM_0503_leg_B_task,FM_0503_leg_C_task,,
FM_0503_leg_A_task,TaskKillContribution,,,8,,,,,,true,,Bayou_Village_50126,,,true,,,,,,,,,,Mistywater,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0503_leg_B_task,TaskKillContribution,,,8,,,,,,true,,shipwreck_50102,,,true,,,,,,,,,,Shoreside,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0503_leg_C_task,TaskKillContribution,,,8,,,,,,true,,Glowing_Swamp_50132,,,true,,,,,,,,,,Lambent,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0504_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0504_tasks_first_container,M_ReturnToGiver,,,
FM_0504_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0504_leg_A_task,FM_0504_leg_B_task,FM_0504_leg_C_task,,
FM_0504_leg_A_task,TaskKillContribution,,,8,,,,,,true,,Bayou_Village_50126,,,true,,,,,,,,,,Mistywater,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0504_leg_B_task,TaskKillContribution,,,8,,,,,,true,,Flooded_Ruins_50127,,,true,,,,,,,,,,Makogai,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0504_leg_C_task,TaskKillContribution,,,8,,,,,,true,,Lighthouse_Base_50129,,,true,,,,,,,,,,Starvault,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0505_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0505_tasks_first_container,M_ReturnToGiver,,,
FM_0505_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0505_leg_A_task,FM_0505_leg_B_task,FM_0505_leg_C_task,,
FM_0505_leg_A_task,TaskKillContribution,,,8,,,,,,true,,Lighthouse_Base_50129,,,true,,,,,,,,,,Starvault,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0505_leg_B_task,TaskKillContribution,,,8,,,,,,true,,Lighthouse_Ruins_50128,,,true,,,,,,,,,,Towerfall,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0505_leg_C_task,TaskKillContribution,,,8,,,,,,true,,Lost_Elite_City_50130,,,true,,,,,,,,,,Elite_Sirensong,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0506_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0506_tasks_first_container,M_ReturnToGiver,,,
FM_0506_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0506_leg_A_task,FM_0506_leg_B_task,FM_0506_leg_C_task,,
FM_0506_leg_A_task,TaskKillContribution,,,8,,,,,,true,,Glowing_Swamp_50124,,,true,,,,,,,,,,Glimmerfen,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0506_leg_B_task,TaskKillContribution,,,8,,,,,,true,,shipwreck_50102,,,true,,,,,,,,,,Shoreside,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0506_leg_C_task,TaskKillContribution,,,8,,,,,,true,,Lighthouse_Ruins_50128,,,true,,,,,,,,,,Towerfall,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0507_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0507_tasks_first_container,M_ReturnToGiver,,,
FM_0507_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0507_leg_A_task,FM_0507_leg_B_task,FM_0507_leg_C_task,,
FM_0507_leg_A_task,TaskKillContribution,,,8,,,,,,true,,AE_Elite_50119,,,true,,,,,,,,,,Elite_Aeonmeer,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0507_leg_B_task,TaskKillContribution,,,8,,,,,,true,,Lost_Elite_City_50130,,,true,,,,,,,,,,Elite_Sirensong,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0507_leg_C_task,TaskKillContribution,,,8,,,,,,true,,Lost_Elite_Fort_50131,,,true,,,,,,,,,,Elite_Sirensong,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0501_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0501_tasks_first_container,M_ReturnToGiver,,,
FM_S_0501_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0501_leg_A_task,FM_S_0501_leg_B_task,FM_S_0501_leg_C_task,,
FM_S_0501_leg_A_task,TaskKillContribution,,,8,,,,,,true,,Glowing_Swamp_50124,,,true,,,,,,,,,,Glimmerfen,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0501_leg_B_task,TaskKillContribution,,,8,,,,,,true,,AE_Cave_50120,,,true,,,,,,,,,,Stoneseep,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0501_leg_C_task,TaskKillContribution,,,8,,,,,,true,,shipwreck_50104,,,true,,,,,,,,,,Cloudhulk,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0502_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0502_tasks_first_container,M_ReturnToGiver,,,
FM_S_0502_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0502_leg_A_task,FM_S_0502_leg_B_task,FM_S_0502_leg_C_task,,
FM_S_0502_leg_A_task,TaskKillContribution,,,8,,,,,,true,,Flooded_Ruins_50125,,,true,,,,,,,,,,Swampstep,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0502_leg_B_task,TaskKillContribution,,,8,,,,,,true,,Overgrown_Village_50133,,,true,,,,,,,,,,Earthward,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0502_leg_C_task,TaskKillContribution,,,8,,,,,,true,,abandoned_fishing_village_50106,,,true,,,,,,,,,,Mosswater,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0503_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0503_tasks_first_container,M_ReturnToGiver,,,
FM_S_0503_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0503_leg_A_task,FM_S_0503_leg_B_task,FM_S_0503_leg_C_task,,
FM_S_0503_leg_A_task,TaskKillContribution,,,8,,,,,,true,,Bayou_Village_50126,,,true,,,,,,,,,,Mistywater,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0503_leg_B_task,TaskKillContribution,,,8,,,,,,true,,shipwreck_50102,,,true,,,,,,,,,,Shoreside,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0503_leg_C_task,TaskKillContribution,,,8,,,,,,true,,Glowing_Swamp_50132,,,true,,,,,,,,,,Lambent,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0504_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0504_tasks_first_container,M_ReturnToGiver,,,
FM_S_0504_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0504_leg_A_task,FM_S_0504_leg_B_task,FM_S_0504_leg_C_task,,
FM_S_0504_leg_A_task,TaskKillContribution,,,8,,,,,,true,,Bayou_Village_50126,,,true,,,,,,,,,,Mistywater,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0504_leg_B_task,TaskKillContribution,,,8,,,,,,true,,Flooded_Ruins_50127,,,true,,,,,,,,,,Makogai,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0504_leg_C_task,TaskKillContribution,,,8,,,,,,true,,Lighthouse_Base_50129,,,true,,,,,,,,,,Starvault,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0505_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0505_tasks_first_container,M_ReturnToGiver,,,
FM_S_0505_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0505_leg_A_task,FM_S_0505_leg_B_task,FM_S_0505_leg_C_task,,
FM_S_0505_leg_A_task,TaskKillContribution,,,8,,,,,,true,,Lighthouse_Base_50129,,,true,,,,,,,,,,Starvault,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0505_leg_B_task,TaskKillContribution,,,8,,,,,,true,,Lighthouse_Ruins_50128,,,true,,,,,,,,,,Towerfall,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0505_leg_C_task,TaskKillContribution,,,8,,,,,,true,,Lost_Elite_City_50130,,,true,,,,,,,,,,Elite_Sirensong,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0506_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0506_tasks_first_container,M_ReturnToGiver,,,
FM_S_0506_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0506_leg_A_task,FM_S_0506_leg_B_task,FM_S_0506_leg_C_task,,
FM_S_0506_leg_A_task,TaskKillContribution,,,8,,,,,,true,,Glowing_Swamp_50124,,,true,,,,,,,,,,Glimmerfen,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0506_leg_B_task,TaskKillContribution,,,8,,,,,,true,,shipwreck_50102,,,true,,,,,,,,,,Shoreside,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0506_leg_C_task,TaskKillContribution,,,8,,,,,,true,,Lighthouse_Ruins_50128,,,true,,,,,,,,,,Towerfall,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0507_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0507_tasks_first_container,M_ReturnToGiver,,,
