TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
06_skinningknife_03_TaskHaveItems_1_1hSkinningKnifeT1,TaskHaveItems,,,,1,1hSkinningKnifeT1,,,,,6,watchtower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_skinningknife_task_03,,9606.47 2367.78 44.71,,,true,,,,,,,,,,,,,,
06_skinningknife_03_SwapTimerNeverComplete_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06_skinningknife_03_swapDelay,06_skinningknife_03_SliceSwap_01_Aelstrom_p03_On,06_skinningknife_03_NeverTrue_task,,
06_skinningknife_03_swapDelay,TaskTimer,0,,,,,,,,,,,,,,,,,,,,,,,,,25.4,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_skinningknife_03_NeverTrue_task,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,neverbetrue,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12_skinningknife_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7303.9277 3091.93 44.96,,,,,,,,,,,,,12_skinningknife_01_Walkaway_01_Aelstrom_p01_Off,12_skinningknife_01_Walkaway_01_UrdaMB_p01_On,12_skinningknife_02_TutorialUnlock,12_skinningknife_03_timerAndGather_container_partial,
12_skinningknife_01_Walkaway_01_Aelstrom_p01_Off,TaskUnlockAchievement,,,,1,SwapActive_01_AelstromMB_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12_skinningknife_01_Walkaway_01_UrdaMB_p01_On,TaskUnlockAchievement,,,,1,SwapActive_01_UrdaMB_01,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12_skinningknife_02_TutorialUnlock,TaskUnlockAchievement,,,,1,tutorial_gathering_bushflint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12_skinningknife_03_timerAndGather_container_partial,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12_skinningknife_03_HaveKnife_container,12_skinningknife_03_gatherThenCraft_container,12_skinningknife_03_SwapTimerNeverComplete_container,,
12_skinningknife_03_HaveKnife_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12_skinningknife_03_HaveKnife,12_skinningknife_03_SliceSwap_01_Aelstrom_p03_On,,,
12_skinningknife_03_HaveKnife,TaskHaveItems,,,,1,1hSkinningKnifeT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12_skinningknife_03_SliceSwap_01_Aelstrom_p03_On,TaskUnlockAchievement,,,,1,SwapActive_01_AelstromMB_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12_skinningknife_03_gatherThenCraft_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12_skinningknife_03_gather_container_partial,12_skinningknife_03_TaskHaveItems_1_1hSkinningKnifeT1,12_skinningknife_03_SliceSwap_01_Aelstrom_p03_On,,
12_skinningknife_03_gather_container_partial,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12_skinningknife_03_gather_container,12_skinningknife_03_HaveKnife,,,
12_skinningknife_03_gather_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12_skinningknife_03_TaskHaveItems_1_FlintT1,12_skinningknife_03_TaskHaveItems_1_WoodT1,,,
12_skinningknife_03_TaskHaveItems_1_FlintT1,TaskHaveItems,,,,1,FlintT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,@01_skinningknife_task_01,,,,,,,,,,,,,,,,,,,
12_skinningknife_03_TaskHaveItems_1_WoodT1,TaskHaveItems,,,,1,WoodT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_skinningknife_task_02,,,,,,,,,,,,,,,,,,,
12_skinningknife_03_TaskHaveItems_1_1hSkinningKnifeT1,TaskHaveItems,,,,1,1hSkinningKnifeT1,,,,,12,watchtower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_skinningknife_task_03,,7303.9277 3091.93 44.96,,,true,,,,,,,,,,,,,,
12_skinningknife_03_SwapTimerNeverComplete_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12_skinningknife_03_swapDelay,12_skinningknife_03_SliceSwap_01_Aelstrom_p03_On,12_skinningknife_03_NeverTrue_task,,
12_skinningknife_03_swapDelay,TaskTimer,0,,,,,,,,,,,,,,,,,,,,,,,,,23.9,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12_skinningknife_03_NeverTrue_task,TaskGameEvent,,,,1,,,,,,,,,,,,,,,,,,neverbetrue,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_boarfeast_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_boarfeast_00_resetSwap_container,06_boarfeast_tutorial_container,06_boarfeast_02_equip_skinning,06_boarfeast_03_TaskGatherItems_1_RedMeatT1,06_boarfeast_05_crafting_container
06_boarfeast_00_resetSwap_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06_boarfeast_00_SliceSwap_UrdaWW_p01_On,06_boarfeast_00_SliceSwap_Aelstrom_p03_On,,,
06_boarfeast_00_SliceSwap_UrdaWW_p01_On,TaskUnlockAchievement,,,,1,SwapActive_01_UrdaWW_01,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_boarfeast_00_SliceSwap_Aelstrom_p03_On,TaskUnlockAchievement,,,,1,SwapActive_01_AelstromWW_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_boarfeast_tutorial_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06_boarfeast_01_kill_1_Boar,06_boarfeast_01_TutorialUnlock,,,
06_boarfeast_01_task_leave_watchtower,TaskExitPOITag,,1,,,,,,,,6,watchtower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_boarfeast_task1,,9578.88 2310.97 42.65.24,1,,,,,,,,,,,,,,,,
06_boarfeast_01_kill_1_Boar,TaskKillContribution,,,,1,,,,,,,,,,,,,,,,,,,,Boar,,,,,,,,,,,,,,,,,,,,@01_boarfeast_task1,,9578.88 2310.97 42.65.24,,,,,,,,,,,,,,,,,
06_boarfeast_01_TutorialUnlock,TaskUnlockAchievement,,,,1,tutorial_skinning_basic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_boarfeast_02_equip_skinning,TaskEquipItem,,,,1,1hSkinningKnifeT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_boarfeast_task2,,9537.550 2314.617 49.190,,,,,,,,,,,,,,,,,
06_boarfeast_03_TaskGatherItems_1_RedMeatT1,TaskGatherItems,,,,1,PorkT1,Boar,100,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_boarfeast_task3,,9537.550 2314.617 49.190,,,,,,,,,,,,,,,,,
06_boarfeast_05_crafting_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06_boarfeast_05_01_TaskGameEvent_1_Craft_CookingT1,06_boarfeast_05_02_TaskHaveItems_1_LightRation,,,
06_boarfeast_05_01_TaskGameEvent_1_Craft_CookingT1,TaskCraftRecipe,,,,1,FoodHealthRecoveryT1,,,,,6,watchtower,,,,,,,,Procedural_HealthRecoveryT1,,,,,,,,,,,,,,,,,,,,,,,,,@01_boarfeast_task4,,9606.47 2367.78 44.71,,,true,,,,,,,,,,,,,,
06_boarfeast_05_02_TaskHaveItems_1_LightRation,TaskHaveItems,,,,1,FoodHealthRecoveryT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12_boarfeast_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_boarfeast_00_resetSwap_container,12_boarfeast_tutorial_container,12_boarfeast_02_equip_skinning,12_boarfeast_03_TaskGatherItems_1_RedMeatT1,12_boarfeast_05_crafting_container
12_boarfeast_00_resetSwap_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12_boarfeast_00_SliceSwap_UrdaMB_p01_On,12_boarfeast_00_SliceSwap_Aelstrom_p03_On,,,
12_boarfeast_00_SliceSwap_UrdaMB_p01_On,TaskUnlockAchievement,,,,,SwapActive_01_UrdaMB_01,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12_boarfeast_00_SliceSwap_Aelstrom_p03_On,TaskUnlockAchievement,,,,1,SwapActive_01_AelstromMB_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12_boarfeast_tutorial_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12_boarfeast_01_kill_1_Boar,12_boarfeast_01_TutorialUnlock,,,
12_boarfeast_01_task_leave_watchtower,TaskExitPOITag,,1,,,,,,,,6,watchtower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_boarfeast_task1,,7373.43 3068.22 45,,,,,,,,,,,,,,,,,
12_boarfeast_01_TutorialUnlock,TaskUnlockAchievement,,,,1,tutorial_skinning_basic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12_boarfeast_01_kill_1_Boar,TaskKillContribution,,,,1,,,,,,,,,,,,,,,,,,,,Boar,,,,,,,,,,,,,,,,,,,,@01_boarfeast_task1,,7373.43 3068.22 45,,,,,,,,,,,,,,,,,
12_boarfeast_02_equip_skinning,TaskEquipItem,,,,1,1hSkinningKnifeT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_boarfeast_task2,,7303.9277 3091.93 44.96,,,,,,,,,,,,,,,,,
12_boarfeast_03_TaskGatherItems_1_RedMeatT1,TaskGatherItems,,,,1,PorkT1,Boar,100,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_boarfeast_task3,,7303.9277 3091.93 44.96,,,,,,,,,,,,,,,,,
12_boarfeast_05_crafting_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12_boarfeast_05_01_TaskGameEvent_1_Craft_CookingT1,12_boarfeast_05_02_TaskHaveItems_1_LightRation,,,
12_boarfeast_05_01_TaskGameEvent_1_Craft_CookingT1,TaskCraftRecipe,,,,1,FoodHealthRecoveryT1,,,,,12,watchtower,,,,,,,,Procedural_HealthRecoveryT1,,,,,,,,,,,,,,,,,,,,,,,,,@01_boarfeast_task4,,7303.9277 3091.93 44.96,,,true,,,,,,,,,,,,,,
12_boarfeast_05_02_TaskHaveItems_1_LightRation,TaskHaveItems,,,,1,FoodHealthRecoveryT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_crewmates_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_crewmates_00_resetSwap_container,06_crewmates_01_tutorial_container,06_crewmates_02_TaskGoToPOITag_shipwreck1,06_crewmates_03_TutorialUnlock,06_crewmates_03_kill_3_Corrupted
06_crewmates_00_resetSwap_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06_crewmates_00_SliceSwap_UrdaWW_p01_On,06_crewmates_00_SliceSwap_Aelstrom_p03_On,,,
06_crewmates_00_SliceSwap_UrdaWW_p01_On,TaskUnlockAchievement,,,,1,SwapActive_01_UrdaWW_01,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_crewmates_00_SliceSwap_Aelstrom_p03_On,TaskUnlockAchievement,,,,1,SwapActive_01_AelstromWW_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_crewmates_01_tutorial_container,ConsecutiveTaskContainer,,,,,,,,,,,drowned_shipwreck_2_40142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_crewmates_task2,,9694.9473 2262.7566 43.6366,,,,,,,,,,,,,06_crewmates_01_task_leave_watchtower,06_crewmates_01_TutorialUnlock,,,
06_crewmates_01_task_leave_watchtower,TaskExitPOITag,,1,,,,,,,,6,watchtower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_crewmates_task2,,9694.9473 2262.7566 43.6366,1,,,,,,,,,,,,,,,,
06_crewmates_01_TutorialUnlock,TaskUnlockAchievement,,,,1,tutorial_ux_compass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9694.9473 2262.7566 43.6366,1,,,,,,,,,,,,,,,,
06_crewmates_02_TaskGoToPOITag_shipwreck1,TaskGoToPOITag,,1,,,,,,,,,drowned_shipwreck_2_40142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_crewmates_task2,,9694.9473 2262.7566 43.6366,,,,,,,,,,,,,,,,,
06_crewmates_03_TutorialUnlock,TaskUnlockAchievement,,,,1,Tutorial_EnemyQuestmarker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9694.9473 2262.7566 43.6366,1,,,,,,,,,,,,,,,,
06_crewmates_03_kill_3_Corrupted,TaskKillContribution,,1,,5,,,,,,,drowned_shipwreck_2_40142,,,,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@01_crewmates_task3,,9694.9473 2262.7566 43.6366,,,,,,,,,,,,,,,,,
12_crewmates_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12_crewmates_00_resetSwap_container,12_crewmates_02_tutorial_container,12_crewmates_02_TaskGoToPOITag_shipwreck1,12_crewmates_03_TutorialUnlock,12_crewmates_03_kill_3_Corrupted
12_crewmates_00_resetSwap_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12_crewmates_00_SliceSwap_UrdaMB_p01_On,12_crewmates_00_SliceSwap_Aelstrom_p03_On,,,
12_crewmates_00_SliceSwap_UrdaMB_p01_On,TaskUnlockAchievement,,,,,SwapActive_01_UrdaMB_01,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12_crewmates_00_SliceSwap_Aelstrom_p03_On,TaskUnlockAchievement,,,,1,SwapActive_01_AelstromMB_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
12_crewmates_02_tutorial_container,ConsecutiveTaskContainer,,,,,,,,,,,drowned_shipwreck_2_30125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_crewmates_task2,,7171.5952 3150.0522 43.0784,,,,,,,,,,,,,12_crewmates_02_01_task_leave_watchtower,12_crewmates_02_TutorialUnlock,,,
12_crewmates_02_01_task_leave_watchtower,TaskExitPOITag,,1,,,,,,,,12,watchtower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_crewmates_task2,,7171.5952 3150.0522 43.0784,1,,,,,,,,,,,,,,,,
12_crewmates_02_TutorialUnlock,TaskUnlockAchievement,,,,1,tutorial_ux_compass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7171.5952 3150.0522 43.0784,1,,,,,,,,,,,,,,,,
12_crewmates_02_TaskGoToPOITag_shipwreck1,TaskGoToPOITag,,1,,,,,,,,,drowned_shipwreck_2_30125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_crewmates_task2,,7171.5952 3150.0522 43.0784,,,,,,,,,,,,,,,,,
12_crewmates_03_TutorialUnlock,TaskUnlockAchievement,,,,1,Tutorial_EnemyQuestmarker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7171.5952 3150.0522 43.0784,1,,,,,,,,,,,,,,,,
12_crewmates_03_kill_3_Corrupted,TaskKillContribution,,1,,5,,,,,,,drowned_shipwreck_2_30125,,,,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@01_crewmates_task3,,7171.5952 3150.0522 43.0784,,,,,,,,,,,,,,,,,
06_survivors_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_survivors_RESET_AND_TRIGGER_container,06_survivors_00_03A_Whisper_Beach_01,06_survivors_01_graceInitialize_container,06_survivors_02_Grace_cinematic_container,06_survivors_03_arrive_container
06_survivors_RESET_AND_TRIGGER_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06_survivors_RESET1_container,06_survivors_RESET2_container,06_survivors_RESET3_container,06_survivors_00_02_whisper_cinematicTrigger,
06_survivors_RESET1_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,06_survivors_RESET_GraceCombatLoopOn,06_survivors_RESET_GraceCombatLoopVOOn,06_survivors_RESET_GraceNPC_00_Off,06_survivors_RESET_PreloadGraceIntro,06_survivors_RESET_StartIGCGraceIntro
06_survivors_RESET_GraceCombatLoopOn,TaskLockAchievement,,,,1,SwapActive_01_GraceCombatLoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_survivors_RESET_GraceCombatLoopVOOn,TaskLockAchievement,,,,1,SwapActive_01_GraceCombatLoop_VO_WW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_survivors_RESET_GraceNPC_00_Off,TaskLockAchievement,,,,1,SwapActive_01_GraceWW_00,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_survivors_RESET_PreloadGraceIntro,TaskLockAchievement,,,,1,06_Survivors_MSQ_GraceIntroHelp_IGC_Preload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_survivors_RESET_StartIGCGraceIntro,TaskLockAchievement,,,,1,Start_IGC_GraceCallsForHelpWW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_survivors_RESET2_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_survivors_RESET_WatchedIGCGraceIntro,06_survivors_RESET_LockLegacyIntro,06_survivors_RESET_LockLegacyOutro,06_survivors_RESET_LockLegacyOutro_MB,06_survivors_RESET_GraceCombatTriggerOff
06_survivors_RESET_WatchedIGCGraceIntro,TaskLockAchievement,,,,1,Watched_IGC_GraceCallsForHelpWW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_survivors_RESET_LockLegacyIntro,TaskLockAchievement,,,,1,S_grace_cutscene_intro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9725.0928 2087.0183 41.367,1,,true,,,,,,,,,,,,,,
06_survivors_RESET_LockLegacyOutro,TaskLockAchievement,,,,1,S_grace_cutscene_outro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_survivors_RESET_LockLegacyOutro_MB,TaskLockAchievement,,,,1,S_grace_cutscene_outro_MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_survivors_RESET_GraceCombatTriggerOff,TaskLockAchievement,,,,1,SwapActive_01_GraceCombatTrigger_WW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_survivors_RESET3_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_survivors_RESET_PreloadOutro,06_survivors_RESET_StartOutro,06_survivors_RESET_WatchedOutro,06_survivors_RESET_SliceSwap_GraceNPC_A_On,
06_survivors_RESET_PreloadOutro,TaskLockAchievement,,,,1,06_Survivors_MSQ_GraceOutroThanks_IGC_Preload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_survivors_RESET_StartOutro,TaskLockAchievement,,,,1,06_Survivors_MSQ_GraceOutroThanks_IGC_Unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_survivors_RESET_WatchedOutro,TaskLockAchievement,,,,1,06_Survivors_MSQ_GraceOutroThanks_IGC_Watched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_survivors_RESET_SliceSwap_GraceNPC_A_On,TaskLockAchievement,,,,1,SwapActive_01_GraceWW_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9725.0928 2087.0183 41.367,1,,true,,,,,,,,,,,,,,
06_survivors_00_whisper_PreloadIGC,TaskUnlockAchievement,,,,1,06_Survivors_MSQ_IsabellaFirstWhisper_IGC_Preload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_survivors_00_whisper_cinematic_container,ConsecutiveTaskContainer,,,,,,,,,,,drowned_shipwreck_1_40143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@01_survivors_task2,,9628.54 2212.60 40,,,true,,,,,,,,,,06_survivors_00_02_whisper_cinematicTrigger,06_survivors_00_03A_Whisper_Beach_01,06_survivors_00_03_turnOnIGC,06_survivors_00_cinematic_timer,06_survivors_00_05_turnOffIGC
06_survivors_00_02_whisper_cinematicTrigger,TaskTriggerArea,,,,1,,,,,,,drowned_shipwreck_1_40143,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,FirstWhisperWW_IGC_Trigger,@01_survivors_task2,,9628.54 2212.60 40,,,true,,,,,,,,,,,,,,
06_survivors_00_03A_Whisper_Beach_01,TaskTriggerGameEvent,,,,1,,,,,,,,,,,,,,,,,,,,01_IsabellasFirstWhisper_Isabella_01_event,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_survivors_00_03_turnOnIGC,TaskUnlockAchievement,,,,1,Start_IGC_FirstWhisperWW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_survivors_00_cinematic_timer,TaskCutsceneComplete,,,,1,06_Survivors_MSQ_IsabellaFirstWhisper_WW_IGC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_survivors_00_04_endCinematicTrigger,TaskTriggerArea,,,,1,,,,,,,drowned_shipwreck_1_40143,,,,,,,,,,,,Leave,,,,,,,,,,,,,,,,,,,,FirstWhisperWW_IGC_Trigger,@01_survivors_task2,,9662 2171 40,1,,,,,,,,,,,,,,,,
06_survivors_00_05_turnOffIGC,TaskUnlockAchievement,,,,1,Watched_IGC_FirstWhisperWW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_survivors_01_graceInitialize_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06_survivors_01_01_SliceSwap_GraceCombatLoopOn,06_survivors_01_02_SliceSwap_GraceCombatLoopVOOn,06_survivors_01_03_SliceSwap_GraceNPC_00_Off,06_survivors_01_Grace_PreloadIGC,
06_survivors_01_Grace_PreloadIGC,TaskUnlockAchievement,,,,1,06_Survivors_MSQ_GraceIntroHelp_IGC_Preload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_survivors_01_01_SliceSwap_GraceCombatLoopOn,TaskUnlockAchievement,,,,1,SwapActive_01_GraceCombatLoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
06_survivors_01_02_SliceSwap_GraceCombatLoopVOOn,TaskUnlockAchievement,,,,1,SwapActive_01_GraceCombatLoop_VO_WW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
