LoreID,Type,Title,Subtitle,Body,AchievementId,ParentID,Order,ImagePath,LocationName,LocationXY,AssociatedQuest,Writer,LocNotes,RecordingStatus,LoreNotesLocation
12_MonarchsBluffs_Title_15_02,Default,@12_MonarchsBluffs_Title_15_02,@12_MonarchsBluffs_Subtitle_15_02,@12_MonarchsBluffs_Body_15_02,Lore_unlock_12_MonarchsBluffs_Title_15_02,12_MonarchsBluffs_Chapter_15,2,,,,,,,,
12_MonarchsBluffs_Title_15_03,Default,@12_MonarchsBluffs_Title_15_03,@12_MonarchsBluffs_Subtitle_15_03,@12_MonarchsBluffs_Body_15_03,Lore_unlock_12_MonarchsBluffs_Title_15_03,12_MonarchsBluffs_Chapter_15,3,,,,,,,,
12_MonarchsBluffs_Title_15_04,Default,@12_MonarchsBluffs_Title_15_04,@12_MonarchsBluffs_Subtitle_15_04,@12_MonarchsBluffs_Body_15_04,Lore_unlock_12_MonarchsBluffs_Title_15_04,12_MonarchsBluffs_Chapter_15,4,,,,,,,,
Topic_ThreeFactions,Topic,@Topic_ThreeFactions,,@Topic_Description_ThreeFactions,,,39,,,,,,,,
ThreeFactions_Chapter_01,Chapter,@ThreeFactions_Chapter_01,,,,Topic_ThreeFactions,1,,,,,,,,
ThreeFactions_Title_01_01,Default,@ThreeFactions_Title_01_01,@ThreeFactions_Subtitle_01_01,@ThreeFactions_Body_01_01,Lore_unlock_ThreeFactions_Title_01_01,ThreeFactions_Chapter_01,1,,,,,,,,
ThreeFactions_Chapter_02,Chapter,@ThreeFactions_Chapter_02,,,,Topic_ThreeFactions,2,,,,,,,,
ThreeFactions_Title_02_01,Default,@ThreeFactions_Title_02_01,@ThreeFactions_Subtitle_02_01,@ThreeFactions_Body_02_01,Lore_unlock_ThreeFactions_Title_02_01,ThreeFactions_Chapter_02,1,,,,,,,,
ThreeFactions_Title_02_02,Default,@ThreeFactions_Title_02_02,@ThreeFactions_Subtitle_02_02,@ThreeFactions_Body_02_02,Lore_unlock_ThreeFactions_Title_02_02,ThreeFactions_Chapter_02,2,,,,,,,,
ThreeFactions_Title_02_03,Default,@ThreeFactions_Title_02_03,@ThreeFactions_Subtitle_02_03,@ThreeFactions_Body_02_03,Lore_unlock_ThreeFactions_Title_02_03,ThreeFactions_Chapter_02,3,,,,,,,,
05_Reekwater_Chapter_10,Chapter,@05_Reekwater_Chapter_10,,,,Topic_05_Reekwater,10,,,,,,,,
05_Reekwater_Title_10_01,Default,@05_Reekwater_Title_10_01,@05_Reekwater_Subtitle_10_01,@05_Reekwater_Body_10_01,Lore_unlock_05_Reekwater_Title_10_01,05_Reekwater_Chapter_10,1,,,,,,,,
05_Reekwater_Title_10_02,Default,@05_Reekwater_Title_10_02,@05_Reekwater_Subtitle_10_02,@05_Reekwater_Body_10_02,Lore_unlock_05_Reekwater_Title_10_02,05_Reekwater_Chapter_10,2,,,,,,,,
05_Reekwater_Title_10_03,Default,@05_Reekwater_Title_10_03,@05_Reekwater_Subtitle_10_03,@05_Reekwater_Body_10_03,Lore_unlock_05_Reekwater_Title_10_03,05_Reekwater_Chapter_10,3,,,,,,,,
05_Reekwater_Title_10_04,Default,@05_Reekwater_Title_10_04,@05_Reekwater_Subtitle_10_04,@05_Reekwater_Body_10_04,Lore_unlock_05_Reekwater_Title_10_04,05_Reekwater_Chapter_10,4,,,,,,,,
Topic_TalesofExpeditions,Topic,@Topic_TalesofExpeditions,,@Topic_Description_TalesofExpeditions,,,40,,,,,,,,
TalesofExpeditions_Chapter_01,Chapter,@TalesofExpeditions_Chapter_01,,,,Topic_TalesofExpeditions,1,,,,,,,,
TalesofExpeditions_Chapter_02,Chapter,@TalesofExpeditions_Chapter_02,,,,Topic_TalesofExpeditions,2,,,,,,,,
TalesofExpeditions_Chapter_03,Chapter,@TalesofExpeditions_Chapter_03,,,,Topic_TalesofExpeditions,3,,,,,,,,
TalesofExpeditions_Chapter_04,Chapter,@TalesofExpeditions_Chapter_04,,,,Topic_TalesofExpeditions,4,,,,,,,,
TalesofExpeditions_Title_01_01,Default,@TalesofExpeditions_Title_01_01,@TalesofExpeditions_Subtitle_01_01,@TalesofExpeditions_Body_01_01,Lore_unlock_Tales of Expeditions_Title_01_01,TalesofExpeditions_Chapter_01,1,,,,,,,,
TalesofExpeditions_Title_02_01,Default,@TalesofExpeditions_Title_02_01,@TalesofExpeditions_Subtitle_02_01,@TalesofExpeditions_Body_02_01,Lore_unlock_Tales of Expeditions_Title_02_01,TalesofExpeditions_Chapter_02,1,,,,,,,,
TalesofExpeditions_Title_02_02,Default,@TalesofExpeditions_Title_02_02,@TalesofExpeditions_Subtitle_02_02,@TalesofExpeditions_Body_02_02,Lore_unlock_Tales of Expeditions_Title_02_02,TalesofExpeditions_Chapter_02,2,,,,,,,,
TalesofExpeditions_Title_02_03,Default,@TalesofExpeditions_Title_02_03,@TalesofExpeditions_Subtitle_02_03,@TalesofExpeditions_Body_02_03,Lore_unlock_Tales of Expeditions_Title_02_03,TalesofExpeditions_Chapter_02,3,,,,,,,,
TalesofExpeditions_Title_03_01,Default,@TalesofExpeditions_Title_03_01,@TalesofExpeditions_Subtitle_03_01,@TalesofExpeditions_Body_03_01,Lore_unlock_Tales of Expeditions_Title_03_01,TalesofExpeditions_Chapter_03,1,,,,,,,,
TalesofExpeditions_Title_04_01,Default,@TalesofExpeditions_Title_04_01,@TalesofExpeditions_Subtitle_04_01,@TalesofExpeditions_Body_04_01,Lore_unlock_Tales of Expeditions_Title_04_01,TalesofExpeditions_Chapter_04,1,,,,,,,,
TalesofExpeditions_Title_04_02,Default,@TalesofExpeditions_Title_04_02,@TalesofExpeditions_Subtitle_04_02,@TalesofExpeditions_Body_04_02,Lore_unlock_Tales of Expeditions_Title_04_02,TalesofExpeditions_Chapter_04,2,,,,,,,,
TalesofExpeditions_Title_04_03,Default,@TalesofExpeditions_Title_04_03,@TalesofExpeditions_Subtitle_04_03,@TalesofExpeditions_Body_04_03,Lore_unlock_Tales of Expeditions_Title_04_03,TalesofExpeditions_Chapter_04,3,,,,,,,,
TalesofExpeditions_Title_03_02,Default,@TalesofExpeditions_Title_03_02,@TalesofExpeditions_Subtitle_03_02,@TalesofExpeditions_Body_03_02,Lore_unlock_Tales of Expeditions_Title_03_02,TalesofExpeditions_Chapter_03,2,,,,,,,,
TalesofExpeditions_Title_03_03,Default,@TalesofExpeditions_Title_03_03,@TalesofExpeditions_Subtitle_03_03,@TalesofExpeditions_Body_03_03,Lore_unlock_Tales of Expeditions_Title_03_03,TalesofExpeditions_Chapter_03,3,,,,,,,,
TalesofExpeditions_Title_01_02,Default,@TalesofExpeditions_Title_01_02,@TalesofExpeditions_Subtitle_01_02,@TalesofExpeditions_Body_01_02,Lore_unlock_Tales of Expeditions_Title_01_02,TalesofExpeditions_Chapter_01,2,,,,,,,,
TalesofExpeditions_Title_01_03,Default,@TalesofExpeditions_Title_01_03,@TalesofExpeditions_Subtitle_01_03,@TalesofExpeditions_Body_01_03,Lore_unlock_Tales of Expeditions_Title_01_03,TalesofExpeditions_Chapter_01,3,,,,,,,,
TalesofExpeditions_Chapter_05,Chapter,@TalesofExpeditions_Chapter_05,,,,Topic_TalesofExpeditions,5,,,,,,,,
05_Reekwater_Title_10_05,Default,@05_Reekwater_Title_10_05,@05_Reekwater_Subtitle_10_05,@05_Reekwater_Body_10_05,Lore_unlock_05_Reekwater_Title_10_05,05_Reekwater_Chapter_10,5,,,,,,,,
05_Reekwater_Title_10_06,Default,@05_Reekwater_Title_10_06,@05_Reekwater_Subtitle_10_06,@05_Reekwater_Body_10_06,Lore_unlock_05_Reekwater_Title_10_06,05_Reekwater_Chapter_10,6,,,,,,,,
05_Reekwater_Chapter_11,Chapter,@05_Reekwater_Chapter_11,,,,Topic_05_Reekwater,11,,,,,,,,
05_Reekwater_Title_11_01,Default,@05_Reekwater_Title_11_01,@05_Reekwater_Subtitle_11_01,@05_Reekwater_Body_11_01,Lore_unlock_05_Reekwater_Title_11_01,05_Reekwater_Chapter_11,1,,,,,,,,
05_Reekwater_Title_11_02,Default,@05_Reekwater_Title_11_02,@05_Reekwater_Subtitle_11_02,@05_Reekwater_Body_11_02,Lore_unlock_05_Reekwater_Title_11_02,05_Reekwater_Chapter_11,2,,,,,,,,
05_Reekwater_Title_11_03,Default,@05_Reekwater_Title_11_03,@05_Reekwater_Subtitle_11_03,@05_Reekwater_Body_11_03,Lore_unlock_05_Reekwater_Title_11_03,05_Reekwater_Chapter_11,3,,,,,,,,
05_Reekwater_Title_11_04,Default,@05_Reekwater_Title_11_04,@05_Reekwater_Subtitle_11_04,@05_Reekwater_Body_11_04,Lore_unlock_05_Reekwater_Title_11_04,05_Reekwater_Chapter_11,4,,,,,,,,
05_Reekwater_Title_11_05,Default,@05_Reekwater_Title_11_05,@05_Reekwater_Subtitle_11_05,@05_Reekwater_Body_11_05,Lore_unlock_05_Reekwater_Title_11_05,05_Reekwater_Chapter_11,5,,,,,,,,
05_Reekwater_Title_11_06,Default,@05_Reekwater_Title_11_06,@05_Reekwater_Subtitle_11_06,@05_Reekwater_Body_11_06,Lore_unlock_05_Reekwater_Title_11_06,05_Reekwater_Chapter_11,6,,,,,,,,
05_Reekwater_Title_11_07,Default,@05_Reekwater_Title_11_07,@05_Reekwater_Subtitle_11_07,@05_Reekwater_Body_11_07,Lore_unlock_05_Reekwater_Title_11_07,05_Reekwater_Chapter_11,7,,,,,,,,
05_Reekwater_Title_11_08,Default,@05_Reekwater_Title_11_08,@05_Reekwater_Subtitle_11_08,@05_Reekwater_Body_11_08,Lore_unlock_05_Reekwater_Title_11_08,05_Reekwater_Chapter_11,8,,,,,,,,
TalesofExpeditions_Title_05_01,Default,@TalesofExpeditions_Title_05_01,@TalesofExpeditions_Subtitle_05_01,@TalesofExpeditions_Body_05_01,Lore_unlock_TalesofExpeditions_Title_05_01,TalesofExpeditions_Chapter_05,1,,,,,,,,
TalesofExpeditions_Title_05_02,Default,@TalesofExpeditions_Title_05_02,@TalesofExpeditions_Subtitle_05_02,@TalesofExpeditions_Body_05_02,Lore_unlock_TalesofExpeditions_Title_05_02,TalesofExpeditions_Chapter_05,2,,,,,,,,
TalesofExpeditions_Title_05_03,Default,@TalesofExpeditions_Title_05_03,@TalesofExpeditions_Subtitle_05_03,@TalesofExpeditions_Body_05_03,Lore_unlock_TalesofExpeditions_Title_05_03,TalesofExpeditions_Chapter_05,3,,,,,,,,
10_CutlassKeys_Chapter_05,Chapter,@10_CutlassKeys_Chapter_05,,,,Topic_10_CutlassKeys,5,,,,,,,,
10_CutlassKeys_Title_05_01,Default,@10_CutlassKeys_Title_05_01,@10_CutlassKeys_Subtitle_05_01,@10_CutlassKeys_Body_05_01,Lore_unlock_10_CutlassKeys_Title_05_01,10_CutlassKeys_Chapter_05,1,,,,,,,,
03_GreatCleave_Chapter_09,Chapter,@03_GreatCleave_Chapter_09,,,,Topic_03_GreatCleave,9,,,,,,,,
03_GreatCleave_Title_09_01,Default,@03_GreatCleave_Title_09_01,@03_GreatCleave_Subtitle_09_01,@03_GreatCleave_Body_09_01,Lore_unlock_03_GreatCleave_Title_09_01,03_GreatCleave_Chapter_09,1,,,,,,,,
03_GreatCleave_Title_09_02,Default,@03_GreatCleave_Title_09_02,@03_GreatCleave_Subtitle_09_02,@03_GreatCleave_Body_09_02,Lore_unlock_03_GreatCleave_Title_09_02,03_GreatCleave_Chapter_09,2,,,,,,,,
03_GreatCleave_Title_09_03,Default,@03_GreatCleave_Title_09_03,@03_GreatCleave_Subtitle_09_03,@03_GreatCleave_Body_09_03,Lore_unlock_03_GreatCleave_Title_09_03,03_GreatCleave_Chapter_09,3,,,,,,,,
03_GreatCleave_Title_09_04,Default,@03_GreatCleave_Title_09_04,@03_GreatCleave_Subtitle_09_04,@03_GreatCleave_Body_09_04,Lore_unlock_03_GreatCleave_Title_09_04,03_GreatCleave_Chapter_09,4,,,,,,,,
03_GreatCleave_Title_09_05,Default,@03_GreatCleave_Title_09_05,@03_GreatCleave_Subtitle_09_05,@03_GreatCleave_Body_09_05,Lore_unlock_03_GreatCleave_Title_09_05,03_GreatCleave_Chapter_09,5,,,,,,,,
00_Aeternum_Chapter_15,Chapter,@00_Aeternum_Chapter_15,,,,Topic_00_Aeternum,29,,,,,,,,
00_Aeternum_Title_15_01,Default,@00_Aeternum_Title_15_01,@00_Aeternum_Subtitle_15_01,@00_Aeternum_Body_15_01,Lore_unlock_00_Aeternum_Title_15_01,00_Aeternum_Chapter_15,1,,,,,,,,
00_Aeternum_Title_15_02,Default,@00_Aeternum_Title_15_02,@00_Aeternum_Subtitle_15_02,@00_Aeternum_Body_15_02,Lore_unlock_00_Aeternum_Title_15_02,00_Aeternum_Chapter_15,2,,,,,,,,
00_Aeternum_Title_15_03,Default,@00_Aeternum_Title_15_03,@00_Aeternum_Subtitle_15_03,@00_Aeternum_Body_15_03,Lore_unlock_00_Aeternum_Title_15_03,00_Aeternum_Chapter_15,3,,,,,,,,
00_Aeternum_Title_15_04,Default,@00_Aeternum_Title_15_04,@00_Aeternum_Subtitle_15_04,@00_Aeternum_Body_15_04,Lore_unlock_00_Aeternum_Title_15_04,00_Aeternum_Chapter_15,4,,,,,,,,
00_Aeternum_Title_15_05,Default,@00_Aeternum_Title_15_05,@00_Aeternum_Subtitle_15_05,@00_Aeternum_Body_15_05,Lore_unlock_00_Aeternum_Title_15_05,00_Aeternum_Chapter_15,5,,,,,,,,
04_Everfall_Chapter_18,Chapter,@04_Everfall_Chapter_18,,,,Topic_04_Everfall,18,,,,,,,,
04_Everfall_Title_18_01,Default,@04_Everfall_Title_18_01,@04_Everfall_Subtitle_18_01,@04_Everfall_Body_18_01,Lore_unlock_04_Everfall_Title_18_01,04_Everfall_Chapter_18,1,,,,,,,,
04_Everfall_Title_18_02,Default,@04_Everfall_Title_18_02,@04_Everfall_Subtitle_18_02,@04_Everfall_Body_18_02,Lore_unlock_04_Everfall_Title_18_02,04_Everfall_Chapter_18,2,,,,,,,,
09_FirstLight_Chapter_12,Chapter,@09_FirstLight_Chapter_12,,,,Topic_09_FirstLight,12,,,,,,,,
09_FirstLight_Title_12_01,Default,@09_FirstLight_Title_12_01,@09_FirstLight_Subtitle_12_01,@09_FirstLight_Body_12_01,Lore_unlock_09_FirstLight_Title_12_01,09_FirstLight_Chapter_12,1,,,,,,,,
09_FirstLight_Title_12_02,Default,@09_FirstLight_Title_12_02,@09_FirstLight_Subtitle_12_02,@09_FirstLight_Body_12_02,Lore_unlock_09_FirstLight_Title_12_02,09_FirstLight_Chapter_12,2,,,,,,,,
12_MonarchsBluffs_Chapter_16,Chapter,@12_MonarchsBluffs_Chapter_16,,,,Topic_12_MonarchsBluffs,16,,,,,,,,
12_MonarchsBluffs_Title_16_01,Default,@12_MonarchsBluffs_Title_16_01,@12_MonarchsBluffs_Subtitle_16_01,@12_MonarchsBluffs_Body_16_01,Lore_unlock_12_MonarchsBluffs_Title_16_01,12_MonarchsBluffs_Chapter_16,1,,,,,,,,
12_MonarchsBluffs_Title_16_02,Default,@12_MonarchsBluffs_Title_16_02,@12_MonarchsBluffs_Subtitle_16_02,@12_MonarchsBluffs_Body_16_02,Lore_unlock_12_MonarchsBluffs_Title_16_02,12_MonarchsBluffs_Chapter_16,2,,,,,,,,
06_Windsward_Chapter_13,Chapter,@06_Windsward_Chapter_13,,,,Topic_06_Windsward,13,,,,,,,,
06_Windsward_Title_13_01,Default,@06_Windsward_Title_13_01,@06_Windsward_Subtitle_13_01,@06_Windsward_Body_13_01,Lore_unlock_06_Windsward_Title_13_01,06_Windsward_Chapter_13,1,,,,,,,,
06_Windsward_Title_13_02,Default,@06_Windsward_Title_13_02,@06_Windsward_Subtitle_13_02,@06_Windsward_Body_13_02,Lore_unlock_06_Windsward_Title_13_02,06_Windsward_Chapter_13,2,,,,,,,,
08_EbonscaleReach_Chapter_12,Chapter,@08_EbonscaleReach_Chapter_12,,,,Topic_08_EbonscaleReach,12,,,,,,,,
08_EbonscaleReach_Title_12_01,Default,@08_EbonscaleReach_Title_12_01,@08_EbonscaleReach_Subtitle_12_01,@08_EbonscaleReach_Body_12_01,Lore_unlock_08_EbonscaleReach_Title_12_01,08_EbonscaleReach_Chapter_12,1,,,,,,,,
08_EbonscaleReach_Title_12_02,Default,@08_EbonscaleReach_Title_12_02,@08_EbonscaleReach_Subtitle_12_02,@08_EbonscaleReach_Body_12_02,Lore_unlock_08_EbonscaleReach_Title_12_02,08_EbonscaleReach_Chapter_12,2,,,,,,,,
08_EbonscaleReach_Title_02_03,Default,@08_EbonscaleReach_Title_02_03,@08_EbonscaleReach_Subtitle_02_03,@08_EbonscaleReach_Body_02_03,Lore_unlock_08_EbonscaleReach_Title_02_03,08_EbonscaleReach_Chapter_02,3,,,,,,,,
08_EbonscaleReach_Title_02_04,Default,@08_EbonscaleReach_Title_02_04,@08_EbonscaleReach_Subtitle_02_04,@08_EbonscaleReach_Body_02_04,Lore_unlock_08_EbonscaleReach_Title_02_04,08_EbonscaleReach_Chapter_02,4,,,,,,,,
09_FirstLight_Chapter_13,Chapter,@09_FirstLight_Chapter_13,,,,Topic_09_FirstLight,13,,,,,,,,
09_FirstLight_Chapter_14,Chapter,@09_FirstLight_Chapter_14,,,,Topic_09_FirstLight,14,,,,,,,,
09_FirstLight_Chapter_15,Chapter,@09_FirstLight_Chapter_15,,,,Topic_09_FirstLight,15,,,,,,,,
09_FirstLight_Title_13_01,Default,@09_FirstLight_Title_13_01,@09_FirstLight_Subtitle_13_01,@09_FirstLight_Body_13_01,Lore_unlock_09_FirstLight_Title_13_01,09_FirstLight_Chapter_13,1,,,,,,,,
09_FirstLight_Title_13_02,Default,@09_FirstLight_Title_13_02,@09_FirstLight_Subtitle_13_02,@09_FirstLight_Body_13_02,Lore_unlock_09_FirstLight_Title_13_02,09_FirstLight_Chapter_13,2,,,,,,,,
09_FirstLight_Title_13_03,Default,@09_FirstLight_Title_13_03,@09_FirstLight_Subtitle_13_03,@09_FirstLight_Body_13_03,Lore_unlock_09_FirstLight_Title_13_03,09_FirstLight_Chapter_13,3,,,,,,,,
09_FirstLight_Title_13_04,Default,@09_FirstLight_Title_13_04,@09_FirstLight_Subtitle_13_04,@09_FirstLight_Body_13_04,Lore_unlock_09_FirstLight_Title_13_04,09_FirstLight_Chapter_13,4,,,,,,,,
09_FirstLight_Title_14_01,Default,@09_FirstLight_Title_14_01,@09_FirstLight_Subtitle_14_01,@09_FirstLight_Body_14_01,Lore_unlock_09_FirstLight_Title_14_01,09_FirstLight_Chapter_14,1,,,,,,,,
09_FirstLight_Title_14_02,Default,@09_FirstLight_Title_14_02,@09_FirstLight_Subtitle_14_02,@09_FirstLight_Body_14_02,Lore_unlock_09_FirstLight_Title_14_02,09_FirstLight_Chapter_14,2,,,,,,,,
09_FirstLight_Title_14_03,Default,@09_FirstLight_Title_14_03,@09_FirstLight_Subtitle_14_03,@09_FirstLight_Body_14_03,Lore_unlock_09_FirstLight_Title_14_03,09_FirstLight_Chapter_14,3,,,,,,,,
09_FirstLight_Title_15_01,Default,@09_FirstLight_Title_15_01,@09_FirstLight_Subtitle_15_01,@09_FirstLight_Body_15_01,Lore_unlock_09_FirstLight_Title_15_01,09_FirstLight_Chapter_15,1,,,,,,,,
09_FirstLight_Title_15_02,Default,@09_FirstLight_Title_15_02,@09_FirstLight_Subtitle_15_02,@09_FirstLight_Body_15_02,Lore_unlock_09_FirstLight_Title_15_02,09_FirstLight_Chapter_15,2,,,,,,,,
09_FirstLight_Title_15_03,Default,@09_FirstLight_Title_15_03,@09_FirstLight_Subtitle_15_03,@09_FirstLight_Body_15_03,Lore_unlock_09_FirstLight_Title_15_03,09_FirstLight_Chapter_15,3,,,,,,,,
04_Everfall_Chapter_19,Chapter,@04_Everfall_Chapter_19,,,,Topic_04_Everfall,19,,,,,,,,
04_Everfall_Chapter_20,Chapter,@04_Everfall_Chapter_20,,,,Topic_04_Everfall,20,,,,,,,,
04_Everfall_Title_19_01,Default,@04_Everfall_Title_19_01,@04_Everfall_Subtitle_19_01,@04_Everfall_Body_19_01,Lore_unlock_04_Everfall_Title_19_01,04_Everfall_Chapter_19,1,,,,,,,,
04_Everfall_Title_19_02,Default,@04_Everfall_Title_19_02,@04_Everfall_Subtitle_19_02,@04_Everfall_Body_19_02,Lore_unlock_04_Everfall_Title_19_02,04_Everfall_Chapter_19,2,,,,,,,,
04_Everfall_Title_20_01,Default,@04_Everfall_Title_20_01,@04_Everfall_Subtitle_20_01,@04_Everfall_Body_20_01,Lore_unlock_04_Everfall_Title_20_01,04_Everfall_Chapter_20,1,,,,,,,,
04_Everfall_Title_20_02,Default,@04_Everfall_Title_20_02,@04_Everfall_Subtitle_20_02,@04_Everfall_Body_20_02,Lore_unlock_04_Everfall_Title_20_02,04_Everfall_Chapter_20,2,,,,,,,,
04_Everfall_Title_20_03,Default,@04_Everfall_Title_20_03,@04_Everfall_Subtitle_20_03,@04_Everfall_Body_20_03,Lore_unlock_04_Everfall_Title_20_03,04_Everfall_Chapter_20,3,,,,,,,,
04_Everfall_Title_19_03,Default,@04_Everfall_Title_19_03,@04_Everfall_Subtitle_19_03,@04_Everfall_Body_19_03,Lore_unlock_04_Everfall_Title_19_03,04_Everfall_Chapter_19,3,,,,,,,,
06_Windsward_Chapter_14,Chapter,@06_Windsward_Chapter_14,,,,Topic_06_Windsward,14,,,,,,,,
06_Windsward_Chapter_15,Chapter,@06_Windsward_Chapter_15,,,,Topic_06_Windsward,15,,,,,,,,
06_Windsward_Title_14_01,Default,@06_Windsward_Title_14_01,@06_Windsward_Subtitle_14_01,@06_Windsward_Body_14_01,Lore_unlock_06_Windsward_Title_14_01,06_Windsward_Chapter_14,1,,,,,,,,
06_Windsward_Title_14_02,Default,@06_Windsward_Title_14_02,@06_Windsward_Subtitle_14_02,@06_Windsward_Body_14_02,Lore_unlock_06_Windsward_Title_14_02,06_Windsward_Chapter_14,2,,,,,,,,
06_Windsward_Title_14_03,Default,@06_Windsward_Title_14_03,@06_Windsward_Subtitle_14_03,@06_Windsward_Body_14_03,Lore_unlock_06_Windsward_Title_14_03,06_Windsward_Chapter_14,3,,,,,,,,
06_Windsward_Title_15_01,Default,@06_Windsward_Title_15_01,@06_Windsward_Subtitle_15_01,@06_Windsward_Body_15_01,Lore_unlock_06_Windsward_Title_15_01,06_Windsward_Chapter_15,1,,,,,,,,
06_Windsward_Title_15_02,Default,@06_Windsward_Title_15_02,@06_Windsward_Subtitle_15_02,@06_Windsward_Body_15_02,Lore_unlock_06_Windsward_Title_15_02,06_Windsward_Chapter_15,2,,,,,,,,
06_Windsward_Title_15_03,Default,@06_Windsward_Title_15_03,@06_Windsward_Subtitle_15_03,@06_Windsward_Body_15_03,Lore_unlock_06_Windsward_Title_15_03,06_Windsward_Chapter_15,3,,,,,,,,
06_Windsward_Title_15_04,Default,@06_Windsward_Title_15_04,@06_Windsward_Subtitle_15_04,@06_Windsward_Body_15_04,Lore_unlock_06_Windsward_Title_15_04,06_Windsward_Chapter_15,4,,,,,,,,
06_Windsward_Title_15_05,Default,@06_Windsward_Title_15_05,@06_Windsward_Subtitle_15_05,@06_Windsward_Body_15_05,Lore_unlock_06_Windsward_Title_15_05,06_Windsward_Chapter_15,5,,,,,,,,
06_Windsward_Title_15_06,Default,@06_Windsward_Title_15_06,@06_Windsward_Subtitle_15_06,@06_Windsward_Body_15_06,Lore_unlock_06_Windsward_Title_15_06,06_Windsward_Chapter_15,6,,,,,,,,
06_Windsward_Title_15_07,Default,@06_Windsward_Title_15_07,@06_Windsward_Subtitle_15_07,@06_Windsward_Body_15_07,Lore_unlock_06_Windsward_Title_15_07,06_Windsward_Chapter_15,7,,,,,,,,
06_Windsward_Title_15_08,Default,@06_Windsward_Title_15_08,@06_Windsward_Subtitle_15_08,@06_Windsward_Body_15_08,Lore_unlock_06_Windsward_Title_15_08,06_Windsward_Chapter_15,8,,,,,,,,
06_Windsward_Title_15_09,Default,@06_Windsward_Title_15_09,@06_Windsward_Subtitle_15_09,@06_Windsward_Body_15_09,Lore_unlock_06_Windsward_Title_15_09,06_Windsward_Chapter_15,9,,,,,,,,
06_Windsward_Title_15_10,Default,@06_Windsward_Title_15_10,@06_Windsward_Subtitle_15_10,@06_Windsward_Body_15_10,Lore_unlock_06_Windsward_Title_15_10,06_Windsward_Chapter_15,10,,,,,,,,
12_MonarchsBluffs_Chapter_17,Chapter,@12_MonarchsBluffs_Chapter_17,,,,Topic_12_MonarchsBluffs,17,,,,,,,,
12_MonarchsBluffs_Chapter_18,Chapter,@12_MonarchsBluffs_Chapter_18,,,,Topic_12_MonarchsBluffs,18,,,,,,,,
12_MonarchsBluffs_Chapter_19,Chapter,@12_MonarchsBluffs_Chapter_19,,,,Topic_12_MonarchsBluffs,19,,,,,,,,
12_MonarchsBluffs_Title_17_01,Default,@12_MonarchsBluffs_Title_17_01,@12_MonarchsBluffs_Subtitle_17_01,@12_MonarchsBluffs_Body_17_01,Lore_unlock_12_MonarchsBluffs_Title_17_01,12_MonarchsBluffs_Chapter_17,1,,,,,,,,
12_MonarchsBluffs_Title_17_02,Default,@12_MonarchsBluffs_Title_17_02,@12_MonarchsBluffs_Subtitle_17_02,@12_MonarchsBluffs_Body_17_02,Lore_unlock_12_MonarchsBluffs_Title_17_02,12_MonarchsBluffs_Chapter_17,2,,,,,,,,
12_MonarchsBluffs_Title_17_03,Default,@12_MonarchsBluffs_Title_17_03,@12_MonarchsBluffs_Subtitle_17_03,@12_MonarchsBluffs_Body_17_03,Lore_unlock_12_MonarchsBluffs_Title_17_03,12_MonarchsBluffs_Chapter_17,3,,,,,,,,
12_MonarchsBluffs_Title_17_04,Default,@12_MonarchsBluffs_Title_17_04,@12_MonarchsBluffs_Subtitle_17_04,@12_MonarchsBluffs_Body_17_04,Lore_unlock_12_MonarchsBluffs_Title_17_04,12_MonarchsBluffs_Chapter_17,4,,,,,,,,
12_MonarchsBluffs_Title_18_01,Default,@12_MonarchsBluffs_Title_18_01,@12_MonarchsBluffs_Subtitle_18_01,@12_MonarchsBluffs_Body_18_01,Lore_unlock_12_MonarchsBluffs_Title_18_01,12_MonarchsBluffs_Chapter_18,1,,,,,,,,
12_MonarchsBluffs_Title_18_02,Default,@12_MonarchsBluffs_Title_18_02,@12_MonarchsBluffs_Subtitle_18_02,@12_MonarchsBluffs_Body_18_02,Lore_unlock_12_MonarchsBluffs_Title_18_02,12_MonarchsBluffs_Chapter_18,2,,,,,,,,
12_MonarchsBluffs_Title_18_03,Default,@12_MonarchsBluffs_Title_18_03,@12_MonarchsBluffs_Subtitle_18_03,@12_MonarchsBluffs_Body_18_03,Lore_unlock_12_MonarchsBluffs_Title_18_03,12_MonarchsBluffs_Chapter_18,3,,,,,,,,
12_MonarchsBluffs_Title_19_01,Default,@12_MonarchsBluffs_Title_19_01,@12_MonarchsBluffs_Subtitle_19_01,@12_MonarchsBluffs_Body_19_01,Lore_unlock_12_MonarchsBluffs_Title_19_01,12_MonarchsBluffs_Chapter_19,1,,,,,,,,
12_MonarchsBluffs_Title_19_02,Default,@12_MonarchsBluffs_Title_19_02,@12_MonarchsBluffs_Subtitle_19_02,@12_MonarchsBluffs_Body_19_02,Lore_unlock_12_MonarchsBluffs_Title_19_02,12_MonarchsBluffs_Chapter_19,2,,,,,,,,
12_MonarchsBluffs_Title_19_03,Default,@12_MonarchsBluffs_Title_19_03,@12_MonarchsBluffs_Subtitle_19_03,@12_MonarchsBluffs_Body_19_03,Lore_unlock_12_MonarchsBluffs_Title_19_03,12_MonarchsBluffs_Chapter_19,3,,,,,,,,
