StatusID,DisplayName,Description,EffectCategories,PlaceholderIcon,ShowInUITray,ShowTextInDamageNumbers,FxScriptOn,FxScriptOff,ShouldRefreshFxScript,WeaponEffectType,Notification,DisableTelemetry,IsClientPredicted,UseLightweightReplication,PotencyPerLevel,BaseDuration,TickRate,DelayInitialTick,TickCondition,OnTickStatusEffect,KeepOnTickEffectOnEnd,StopOnHitCount,HitCondition,RequireReaction,OnStackStatusEffect,AddOnStackSize,AddOnStackSizeComparison,HealThreatMultiplier,ScaleAmountOverTime,ScaleAmountOverTimeMin,ScaleAmountOverTimeMax,DamageSkipsDeathsDoor,Health,HealthMin,HealthModifierPercent,HealthModifierDamageBased,UseHealScalingValue,HealScalingValueMultiplier,ShowUiDamageNumbersOnHeal,StaminaDamageModifier,ManaModifierDamageBased,DamageType,CritChanceModifier,CritDamageModifier,OnEndStatusEffect,CastSpell,TargetOwnsSpell,UseSourceWeaponForSpell,FromAlchemy,FromSpell,NoHealthRegen,HealMod,MaxHealthMod,HealthRate,CoreTempMod,TempMod,Stamina,StaminaRate,Mana,ManaRate,Food,FoodBurn,Drink,DrinkBurn,Encumbrance,ItemClassWeightMods,XPIncreases,AzothMod,FactionReputationMod,FactionTokensMod,EXPLogging,EXPMining,EXPHarvesting,EXPSkinning,EXPSmelting,EXPWoodworking,EXPLeatherworking,EXPWeaving,EXPStonecutting,EXPFishing,GrantSanctuary,NoSprint,NoRun,NoDodge,NoNav,Silenced,Stunned,RemoveOnDeath,RemoveOnDeathsDoor,RemoveOnRespawn,RemoveOnGameModeExit,IgnoreDiminishingReturns,OnlyChangeOwnedStatusEffects,Afflictions,OnHitAffixes,EquipAbility,UseSourceWeaponForAbilityEffect,IsNegative,RespecTradeskills,RespecAttributes,EffectDurationMods,EffectPotencyMods,RemoveEffectModsOnInactive,RemoveStatusEffects,RemoveStatusEffectCategories,GlobalRollMod,LootTags,FishingLineStrength,FishSizeRollModifier,MODConstitution,MODFocus,MODStrength,MODDexterity,MODIntelligence,MGSArcana,MGSWeaponsmithing,MGSJewelcrafting,MGSEngineering,MGSArmoring,MaxGSArcana,MaxGSWeaponsmithing,MaxGSJewelcrafting,MaxGSEngineering,MaxGSArmoring,ROLCooking,ROLWeaving,ROLStonecutting,ROLSmelting,ROLLeatherworking,ROLWoodworking,ROLLogging,ROLMining,ROLSkinning,ROLHarvesting,ROLFishing,MULTLogging,MULTMining,MULTSkinning,MULTHarvesting,MULTFishing,EFFLogging,EFFMining,EFFSkinning,EFFHarvesting,INSLogging,INSMining,INSSkinning,INSHarvesting,PhysicalArmor,ElementalArmor,ABSStandard,ABSSiege,ABSStrike,ABSSlash,ABSThrust,ABSArcane,ABSFire,ABSIce,ABSNature,ABSLightning,ABSCorruption,ABSVitalsCategory,RESPoison,RESDisease,RESBleed,RESFrostbite,RESCurse,RESBlight,BLAStandard,BLASiege,BLAStrike,BLASlash,BLAThrust,BLAArcane,BLAFire,BLAIce,BLALightning,BLACorruption,ABAPoison,ABADisease,ABABleed,ABAFrostbite,ABACurse,ABABlight,WKNStandard,WKNSiege,WKNStrike,WKNSlash,WKNThrust,WKNArcane,WKNFire,WKNIce,WKNNature,WKNLightning,WKNCorruption,DMGStandard,DMGSiege,DMGStrike,DMGSlash,DMGThrust,DMGArcane,DMGFire,DMGIce,DMGNature,DMGLightning,DMGCorruption,DMGVitalsCategory,AFAPoison,AFADisease,AFABleed,AFAFrostbite,AFACurse,AFABlight,StackDuration,DurationMax,InheritDuration,InheritTotalDuration,RefreshDuration,StackMax,InitialStackSize,RemoveUnappliedStacks,PotencyMax,DontReplaceStack,MoveSpeedMod,SprintSpeedMod,FastTravelEncumbranceMod,GameEventId,HealRewardGameEventId,HealRewardThreshold,WeaponMasteryCategoryId,UIPriority,UiNameplatePriority,ShowInNameplates,ShowTextInNameplates,OverrideOtherNameplateText,HidesOtherStatusEffectIcons,DynamicModelScaleFactor,DynamicModelScaleRampTimeSecs,SpawnSlice,DisableSupportContributionRewards,BlockMultipleEffectsFromSameSource,AllowSelfOnlyAsSourceForAbilities,IgnoreInvulnerable,NotCombatAction ,ItemLootVolumeMods,ApplicationCooldown
FoodHunterT2,@FoodHunterT2_MasterName,@FoodHunterT2_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_SkinningBonusT2.png,true,true,,,,,,,,true,,1500,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodLumberjackT2,@FoodLumberjackT2_MasterName,@FoodLumberjackT2_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_LoggingBonusT2.png,true,true,,,,,,,,true,,1500,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodCorruptedT3,@FoodCorruptedT3_MasterName,@FoodCorruptedT3_Description,Family+Fortify+FoodUtility+Food,lyshineui/images/status/SE_CorruptedWardT3.png,true,true,,,,,,,,,,1800,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Corrupted=.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodLostT3,@FoodLostT3_MasterName,@FoodLostT3_Description,Family+Fortify+FoodUtility+Food,lyshineui/images/status/SE_LostWardT3.png,true,true,,,,,,,,,,1800,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wraith=.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodAngryEarthT3,@FoodAngryEarthT3_MasterName,@FoodAngryEarthT3_Description,Family+Fortify+FoodUtility+Food,lyshineui/images/status/SE_AngryEarthWardT3.png,true,true,,,,,,,,,,1800,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AngryEarth=.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodBeastT3,@FoodBeastT3_MasterName,@FoodBeastT3_Description,Family+Fortify+FoodUtility+Food,lyshineui/images/status/SE_BeastWardT3.png,true,true,,,,,,,,,,1800,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beast=.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodAncientT3,@FoodAncientT3_MasterName,@FoodAncientT3_Description,Family+Fortify+FoodUtility+Food,lyshineui/images/status/SE_AncientWardT3.png,true,true,,,,,,,,,,1800,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ancient=.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodManaT3,@FoodManaT3_MasterName,@FoodManaT3_Description,Regen+FoodUtility+Food,lyshineui/images/status/SE_ManaRecoveryT3.png,true,true,,,,,,,,true,,1800,1,,,,,1,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodDefenseT3,@FoodDefenseT3_MasterName,@FoodDefenseT3_Effect_Tooltip,Regen+FoodUtility+Food,lyshineui/images/status/SE_StaminaRecoveryT3.png,true,true,,,,,,,,true,,1800,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodWeaponsmithT3,@FoodWeaponsmithT3_MasterName,@FoodWeaponsmithT3_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_WpnsmthGearScoreT3.png,true,true,,,,,,,,true,,1800,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodJewelcrafterT3,@FoodJewelcrafterT3_MasterName,@FoodJewelcrafterT3_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_JewelcrafterGearScoreT3.png,true,true,,,,,,,,true,,1800,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodEngineerT3,@FoodEngineerT3_MasterName,@FoodEngineerT3_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_EngineerGearScoreT3.png,true,true,,,,,,,,true,,1800,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodArcanistT3,@FoodArcanistT3_MasterName,@FoodArcanistT3_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_ArcanistGearScoreT3.png,true,true,,,,,,,,true,,1800,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodArmorerT3,@FoodArmorerT3_MasterName,@FoodArmorerT3_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_ArmorerGearScoreT3.png,true,true,,,,,,,,true,,1800,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodMinerT3,@FoodMinerT3_MasterName,@FoodMinerT3_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_MiningBonusT3.png,true,true,,,,,,,,true,,1800,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodHarvesterT3,@FoodHarvesterT3_MasterName,@FoodHarvesterT3_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_HarvesterBonusT3.png,true,true,,,,,,,,true,,1800,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodHunterT3,@FoodHunterT3_MasterName,@FoodHunterT3_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_SkinningBonusT3.png,true,true,,,,,,,,true,,1800,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodLumberjackT3,@FoodLumberjackT3_MasterName,@FoodLumberjackT3_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_LoggingBonusT3.png,true,true,,,,,,,,true,,1800,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodCorruptedT4,@FoodCorruptedT4_MasterName,@FoodCorruptedT4_Description,Family+Fortify+FoodUtility+Food,lyshineui/images/status/SE_CorruptedWardT4.png,true,true,,,,,,,,,,2100,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Corrupted=.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodLostT4,@FoodLostT4_MasterName,@FoodLostT4_Description,Family+Fortify+FoodUtility+Food,lyshineui/images/status/SE_LostWardT4.png,true,true,,,,,,,,,,2100,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wraith=.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodAngryEarthT4,@FoodAngryEarthT4_MasterName,@FoodAngryEarthT4_Description,Family+Fortify+FoodUtility+Food,lyshineui/images/status/SE_AngryEarthWardT4.png,true,true,,,,,,,,,,2100,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AngryEarth=.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodBeastT4,@FoodBeastT4_MasterName,@FoodBeastT4_Description,Family+Fortify+FoodUtility+Food,lyshineui/images/status/SE_BeastWardT4.png,true,true,,,,,,,,,,2100,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beast=.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodAncientT4,@FoodAncientT4_MasterName,@FoodAncientT4_Description,Family+Fortify+FoodUtility+Food,lyshineui/images/status/SE_AncientWardT4.png,true,true,,,,,,,,,,2100,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ancient=.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodManaT4,@FoodManaT4_MasterName,@FoodManaT4_Description,Regen+FoodUtility+Food,lyshineui/images/status/SE_ManaRecoveryT4.png,true,true,,,,,,,,true,,2100,1,,,,,1,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodDefenseT4,@FoodDefenseT4_MasterName,@FoodDefenseT4_Effect_Tooltip,Regen+FoodUtility+Food,lyshineui/images/status/SE_StaminaRecoveryT4.png,true,true,,,,,,,,true,,2100,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodWeaponsmithT4,@FoodWeaponsmithT4_MasterName,@FoodWeaponsmithT4_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_WpnsmthGearScoreT4.png,true,true,,,,,,,,true,,2100,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodJewelcrafterT4,@FoodJewelcrafterT4_MasterName,@FoodJewelcrafterT4_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_JewelcrafterGearScoreT4.png,true,true,,,,,,,,true,,2100,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodEngineerT4,@FoodEngineerT4_MasterName,@FoodEngineerT4_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_EngineerGearScoreT4.png,true,true,,,,,,,,true,,2100,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodArcanistT4,@FoodArcanistT4_MasterName,@FoodArcanistT4_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_ArcanistGearScoreT4.png,true,true,,,,,,,,true,,2100,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodArmorerT4,@FoodArmorerT4_MasterName,@FoodArmorerT4_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_ArmorerGearScoreT4.png,true,true,,,,,,,,true,,2100,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodMinerT4,@FoodMinerT4_MasterName,@FoodMinerT4_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_MiningBonusT4.png,true,true,,,,,,,,true,,2100,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
FoodHarvesterT4,@FoodHarvesterT4_MasterName,@FoodHarvesterT4_Description,TradeSkill+FoodUtility+Food,lyshineui/images/status/SE_HarvesterBonusT4.png,true,true,,,,,,,,true,,2100,2.5,,,,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43200,,,,1,,false,,,,,,,,,,3,3,,,,,,,,,,,,,,
