StatusID,DisplayName,Description,EffectCategories,PlaceholderIcon,ShowInUITray,ShowInTokenTray,ShowInStatusWindow,ShowTextInDamageNumbers,FxScriptOn,FxScriptOff,ShouldRefreshFxScript,IgnoreFxScriptWhenPotencyIsZero,WeaponEffectType,ReapplyAfterPersistenceReload,PersistEffectInCrossWorldInstances,Notification,DisableTelemetry,IsClientPredicted,IsServerOnly,UseLightweightReplication,PauseInGameModesList,PauseOnDisable,PotencyPerLevel,HideHudDurationNumbers,BaseDuration,TickRate,DelayInitialTick,TickCondition,OnTickStatusEffect,KeepOnTickEffectOnEnd,StopOnHitCount,HitCondition,RequireReaction,OnStackStatusEffect,AddOnStackSize,AddOnStackSizeComparison,HealThreatMultiplier,ScaleAmountOverTime,ScaleAmountOverTimeMin,ScaleAmountOverTimeMax,IsTrueDamage,DamageSkipsDeathsDoor,Health,HealthMin,HealthMinPercent,HealthModifierPercent,HealthModifierDamageBased,UseHealScalingValue,HealScalingValueMultiplier,ShowUiDamageNumbersOnHeal,StaminaDamageModifier,ManaModifierDamageBased,DamageType,CritChanceModifier,CritDamageModifier,OnEndStatusEffect,DontApplyOnEndEffectOnRemove,CastSpell,TargetOwnsSpell,UseSourceWeaponForSpell,FromAlchemy,FromSpell,NoHealthRegen,HealMod,MaxHealthMod,HealthRate,CoreTempMod,TempMod,Stamina,StaminaRate,MountStaminaRate,MountStaminaDrainRate,Mana,ManaRate,Food,FoodBurn,Drink,DrinkBurn,Encumbrance,ItemClassWeightMods,XPIncreases,XPIncreasesTooltip,AzothMod,FactionReputationMod,FactionTokensMod,TerritoryStandingMod,EXPLogging,EXPMining,EXPHarvesting,EXPSkinning,EXPSmelting,EXPWoodworking,EXPLeatherworking,EXPWeaving,EXPStonecutting,EXPCategoricalProgression,GameEventTypeTradeskillEXPMod,GrantSanctuary,NoSprint,NoRun,NoDodge,NoNav,Silenced,Stunned,RemoveOnDeath,RemoveOnDeathsDoor,RemoveOnRespawn,RemoveOnGameModeExit,IgnoreDiminishingReturns,OnlyChangeOwnedStatusEffects,AlwaysReplicate,Afflictions,OnHitAffixes,EquipAbility,UseSourceWeaponForAbilityEffect,IsNegative,RespecTradeskills,RespecAttributes,EffectDurationMods,EffectPotencyMods,RemoveStatusEffects,RemoveStatusEffectCategories,GlobalRollMod,FishingLineStrength,FishSizeRollModifier,MODConstitution,MODFocus,MODStrength,MODDexterity,MODIntelligence,MGSArcana,MGSWeaponsmithing,MGSJewelcrafting,MGSEngineering,MGSArmoring,MaxGSArcana,MaxGSWeaponsmithing,MaxGSJewelcrafting,MaxGSEngineering,MaxGSArmoring,ROLCooking,ROLWeaving,ROLStonecutting,ROLSmelting,ROLLeatherworking,ROLWoodworking,ROLLogging,ROLMining,ROLSkinning,ROLHarvesting,ROLFishing,MULTLogging,MULTMining,MULTSkinning,MULTHarvesting,MULTFishing,EFFLogging,EFFMining,EFFSkinning,EFFHarvesting,INSLogging,INSMining,INSSkinning,INSHarvesting,PhysicalArmor,ElementalArmor,ABSStandard,ABSSiege,ABSStrike,ABSSlash,ABSThrust,ABSArcane,ABSFire,ABSIce,ABSNature,ABSLightning,ABSCorruption,ABSAcid,ABSVitalsCategory,RESPoison,RESDisease,RESBleed,RESFrostbite,RESCurse,RESBlight,BLAStandard,BLASiege,BLAStrike,BLASlash,BLAThrust,BLAArcane,BLAFire,BLAIce,BLALightning,BLACorruption,ABAPoison,ABADisease,ABABleed,ABAFrostbite,ABACurse,ABABlight,WKNStandard,WKNSiege,WKNStrike,WKNSlash,WKNThrust,WKNArcane,WKNFire,WKNIce,WKNNature,WKNLightning,WKNCorruption,DMGStandard,DMGSiege,DMGStrike,DMGSlash,DMGThrust,DMGArcane,DMGFire,DMGIce,DMGNature,DMGLightning,DMGCorruption,DMGAcid,DMGVitalsCategory,DMGVitalsCategory_Tooltip,AFAPoison,AFADisease,AFABleed,AFAFrostbite,AFACurse,AFABlight,AFAErosion,StackDuration,DurationMax,InheritDuration,InheritTotalDuration,RefreshDuration,StackMax,InitialStackSize,RemoveUnappliedStacks,PotencyMax,DontReplaceStack,MoveSpeedMod,SprintSpeedMod,FastTravelEncumbranceMod,GameEventId,HealRewardGameEventId,HealRewardThreshold,WeaponMasteryCategoryId,UIPriority,UiNameplatePriority,ShowInNameplates,ShowTextInNameplates,OverrideOtherNameplateText,HidesOtherStatusEffectIcons,DynamicModelScaleFactor,DynamicModelScaleRampTimeSecs,SpawnSlice,DisableSupportContributionRewards,BlockMultipleEffectsFromSameSource,AllowSelfOnlyAsSourceForAbilities,IgnoreInvulnerable,NotCombatAction,DisableAllNonAttributePerks,DisableAllNonAttributePerksExceptionLabels,PreventPassiveAbilitiesOnEquip,GrantedSkinId,AllowAddIfDead,SourceRuneChargeOnApply,SourceRuneChargeOnTick,SourceRuneChargeOnHealthChangeOnly,AntirequisiteEffectCategories,MountedOnly,MeshChangeCDF,ApplicationCooldown,LootTags,OnDeathStatusEffect,ForceReplicateToRemotes,RequiredWorldTags,DisablePauseOnPersist,TriggersTutorial,JumpModScalar,JumpModType
Catacombs_PowerUp_DeathBattle_Cast,,,,,false,,false,false,,,,,,,,,,,,,,,,false,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spell_Catacombs_Powerup_DeathBattle,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catacombs_PowerUp_DeathBattle_Effect,@Catacombs_PowerUp_DeathBattle_Effect_DisplayName,@Catacombs_PowerUp_DeathBattle_Effect_Tooltip,Buff,lyshineui/Images\Icons\Abilities\voidmagic_Passive01.png,true,,false,false,StatFX_Fortify_ON,StatFX_Fortify_OFF,,,,,,,,,,,,,,true,3600,2,,,Catacombs_PowerUp_DeathBattle_Cast,,,,,,,,,,,,,,,,,0,,,,,,,,,0.3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,3600,,,,1,,,,,,,,,,,,1,1,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catacombs_PowerUp_DeathBattle_Remove,@Catacombs_PowerUp_DeathBattle_Remove_DisplayName,@Catacombs_PowerUp_DeathBattle_Remove_Tooltip,,,false,,false,false,,,,,,,,,,,,,,,,false,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,Catacombs_PowerUp_DeathBattle_Cast+Catacombs_PowerUp_DeathBattle_Effect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catacombs_PowerUp_HallowedEyes_Ability,@Catacombs_PowerUp_HallowedEyes_Ability_DisplayName,@Catacombs_PowerUp_HallowedEyes_Ability_Tooltip,NonDispellableBuff,lyshineui/Images/status/SE_PowerUp_HallowedEyes.png,false,,true,false,OR_Glacia_Buff,,,,,,,,,,,,,,,false,3600,10,,,Catacombs_PowerUp_HallowedEyes_Ability_healmod,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,,AbilityID_Catacombs_HallowedEyes_Ability_new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,,,,1,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catacombs_PowerUp_HallowedEyes_Ability_healmod,@Catacombs_PowerUp_HallowedEyes_Ability_healmod_DisplayName,@Catacombs_PowerUp_HallowedEyes_Ability_healmod_Tooltip,NonDispellableBuff,lyshineui/Images\Icons\Perks\CDR1.png,false,,false,false,,,,,,,,,,,,,,,,false,3600,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,,AbilityID_Catacombs_HallowedEyes_Ability_healmod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,,,,1,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catacombs_PowerUp_HallowedEyes_Ticking,@Catacombs_PowerUp_HallowedEyes_Effect_DisplayName,@Catacombs_PowerUp_HallowedEyes_Effect_Tooltip,,lyshineui/Images\Icons\Perks\CDR1.png,true,,false,true,Rune_BeastMode_On,Rune_BeastMode_Off,,,,,,,,,,,,,,false,8,0.2,,,Catacombs_PowerUp_HallowedEyes_Effect,false,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,,,,1,,,,,,,,,,,,3,3,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catacombs_PowerUp_HallowedEyes_Effect,@Catacombs_PowerUp_HallowedEyes_Ability_DisplayName,@Catacombs_PowerUp_HallowedEyes_Ability_Tooltip,,lyshineui/Images\Icons\Perks\CDR1.png,false,,false,false,,,,,,,,,,,,,,,,false,0.18,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,,,,,,AbilityID_Catacombs_HallowedEyes_Effect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,,,,1,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catacombs_PowerUp_HallowedEyes_Effect_New,@Catacombs_PowerUp_HallowedEyes_Effect_DisplayName,@Catacombs_PowerUp_HallowedEyes_Effect_Tooltip,,lyshineui/Images\Icons\Perks\CDR1.png,false,,false,false,Dungeon_Flame_Portal_Teleport_On,Dungeon_Flame_Portal_Teleport_Off,,,,,,,,,,,,,,false,8,10,,,Catacombs_PowerUp_HallowedEyes_Ticking,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,3600,,,,1,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catacombs_PowerUp_HallowedEyes_Cast,,,,,false,,false,false,,,,,,,,,,,,,,,,false,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spell_Catacombs_Powerup_HollowedEyes,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catacombs_PowerUp_ImmortalRally_Ability,@Catacombs_PowerUp_ImmortalRally_Ability_DisplayName,@Catacombs_PowerUp_ImmortalRally_Ability_Tooltip,NonDispellableBuff,lyshineui/Images/status/SE_PowerUp_ImmortalRally.png,false,,true,false,OR_Glacia_Buff,,,,,,,,,,,,,,,true,3600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,AbilityID_Catacombs_ImmortalRally_Ability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,,,,1,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catacombs_PowerUp_ImmortalRally_Cast,,,,,false,,false,false,Dungeon_Corruption_Bubble_Protection,Dungeon_Corruption_Bubble_Protection_OFF,,,,,,,,,,,,,,false,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spell_Catacombs_Powerup_ImmortalRally,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catacombs_PowerUp_ImmortalRally_Effect,@Catacombs_PowerUp_ImmortalRally_Effect_DisplayName,@Catacombs_PowerUp_ImmortalRally_Effect_Tooltip,NonDispellableBuff+Immortal,LyShineUI\Images\Icons\Perks\RallyingRevive1.png,true,,false,true,Hatchet_DefyDeath,,,,,,,,,,,,,,,true,6,1,,,Catacombs_Powerup_General_Healing_Tick,false,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,1,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catacombs_PowerUp_TurretSummon_Ability,@Catacombs_PowerUp_TurretSummon_Ability_DisplayName,@Catacombs_PowerUp_TurretSummon_Ability_Tooltip,NonDispellableBuff,lyshineui/Images/status/SE_PowerUp_TurretSummon.png,false,,true,false,OR_Glacia_Buff,,,,,,,,,,,,,,,true,3600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,AbilityID_Catacombs_TurretSummon_Ability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,,,,1,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catacombs_PowerUp_TurretSummon_Cast,,,,,false,,false,false,,,,,,,,,,,,,,,,false,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spell_Catacombs_Powerup_TurretSummon,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catacombs_PowerUp_TurretSummon_Cast_Delay,,,,,false,,false,false,,,,,,,,,,,,,,,,false,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spell_Catacombs_Powerup_TurretSummon_Delay,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catacombs_PowerUp_KillJump_Ability,@Catacombs_PowerUp_KillJump_Ability_DisplayName,@Catacombs_PowerUp_KillJump_Ability_Tooltip,NonDispellableBuff,lyshineui/Images/status/SE_PowerUp_KillJump.png,false,,true,false,OR_Glacia_Buff,,,,,,,,,,,,,,,true,3600,10,,,Catacombs_PowerUp_KillJump_Ability_Onkill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,AbilityID_Catacombs_KillJump_Ability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,,,,1,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catacombs_PowerUp_KillJump_Ability_Onkill,,,NonDispellableBuff,,false,,false,false,,,,,,,,,,,,,,,,true,3600,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,AbilityID_Catacombs_KillJump_Ability_OnKill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,,,,1,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catacombs_PowerUp_Killjump_Effect,@Catacombs_PowerUp_KillJump_Effect_DisplayName,@Catacombs_PowerUp_KillJump_Effect_Tooltip,NonDispellableBuff,,false,,false,true,Breakout_Reaction,Gorilla_Boss_Attunement_Lightning_Off,,,,,,,,,,,,,,false,2.5,0.1,,,Catacombs_PowerUp_Killjump_Sound,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catacombs_PowerUp_Killjump_Sound,,,,,false,,false,false,Gorilla_Boss_Attunement_Lightning,,,,,,,,,,,,,,,false,2.5,0.1,,,GM_JumpPad_Long,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catacombs_PowerUp_Netherbloom_Ability,@Catacombs_PowerUp_Netherbloom_Ability_DisplayName,@Catacombs_PowerUp_Netherbloom_Ability_Tooltip,NonDispellableBuff,lyshineui/Images/status/SE_PowerUp_Netherbloom.png,false,,true,false,OR_Glacia_Buff,,,,,,,,,,,,,,,true,3600,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,AbilityID_Catacombs_Netherbloom_Ability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,,,,1,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catacombs_PowerUp_Netherbloom_Cast,@Catacombs_PowerUp_Netherbloom_Ability_DisplayName,@Catacombs_PowerUp_Netherbloom_Ability_Tooltip,NonDispellableBuff,LyShineUI\Images\status\SE_Cleanse.png,false,,false,false,,,,,,,,,,,,,,,,false,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spell_Catacombs_Powerup_Netherbloom,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catacombs_PowerUp_Netherbloom_Effect,@Catacombs_PowerUp_Netherbloom_Effect_DisplayName,@Catacombs_PowerUp_Netherbloom_Effect_Tooltip,NonDispellableBuff,LyShineUI\Images\status\SE_Cleanse.png,true,,false,true,Protective_Talismans_T3,Protective_Talismans_T3_off,,2,,,,,,,,,,,,false,10,1,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,3,3,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catacombs_PowerUp_Netherbloom_Sound,,,,,false,,false,false,DrainingTether_Caster_Mana_ON,DrainingTether_Caster_Mana_OFF,,,,,,,,,,,,,,false,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catacombs_FlameThrowerTrap_Dot,@PyroDoT_DisplayName,@PyroDoT_Description,Debuff+Burn+Dot+FireBurn,lyshineui/images/status/SE_BurnT1.png,true,,,true,StatFX_Burn_ON,StatFX_Burn_OFF,,,,,,,,,,,,,,,6,1,,,,,0,,,,,,,,,,,,,,,-0.045,,,,,,,Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,1,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
