VitalsID,DisplayName,Level,ScheduleVitalsIds,BaseVitalsId
Skeleton_1H_Sword_61,@Skeleton_1H_Sword_61_VitalsName,61,,Skeleton_1H_Sword_61
Skeleton_1H_Sword_62,@Skeleton_1H_Sword_62_VitalsName,62,,Skeleton_1H_Sword_62
Skeleton_1H_Sword_63,@Skeleton_1H_Sword_63_VitalsName,63,,Skeleton_1H_Sword_63
Skeleton_1H_Sword_64,@Skeleton_1H_Sword_64_VitalsName,64,,Skeleton_1H_Sword_64
Skeleton_1H_Sword_Raid10-,@Skeleton_1H_Sword_Raid10-_VitalsName,68,,Skeleton_1H_Sword_Raid10-
Skeleton_1H_Sword_Raid10,@Skeleton_1H_Sword_Raid10_VitalsName,68,,Skeleton_1H_Sword_Raid10
Skeleton_1H_Sword_agheavy_minion,@Skeleton_1H_Sword_agheavy_minion_VitalsName,35,,Skeleton_1H_Sword_agheavy_minion
Skeleton_1H_Sword_DG_Everfall_00,@Skeleton_1H_Sword_DG_Everfall_00_VitalsName,35,,Skeleton_1H_Sword_DG_Everfall_00
Skeleton_1H_Sword_DG_GreatCleave_01,@Skeleton_1H_Sword_DG_GreatCleave_01_VitalsName,62,,Skeleton_1H_Sword_DG_GreatCleave_01
Skeleton_1H_Sword_MSQ_13,@Skeleton_1H_Sword_MSQ_13_VitalsName,13,,Skeleton_1H_Sword_MSQ_13
Skeleton_1H_Sword_MSQ_39,@Skeleton_1H_Sword_MSQ_39_VitalsName,39,,Skeleton_1H_Sword_MSQ_39
Skeleton_1H_Sword_MSQ_Defense_Encounter,@Skeleton_1H_Sword_19_VitalsName,16,,Skeleton_1H_Sword_MSQ_Defense_Encounter
Skeleton_1H_Sword_Underworld_Catacombs_65,@Skeleton_1H_Sword_Underworld_Catacombs_65_VitalsName,65,,Skeleton_1H_Sword_Underworld_Catacombs_65
Skeleton_2H_Sword_03GC10,@Skeleton_2H_Sword_03GC10_VitalsName,41,,Skeleton_2H_Sword_03GC10
Skeleton_2H_Sword_10WS02,@Skeleton_2H_Sword_10WS02_VitalsName,27,,Skeleton_2H_Sword_10WS02
Skeleton_2H_Sword_14,@Skeleton_2H_Sword_14_VitalsName,14,,Skeleton_2H_Sword_14
Skeleton_2H_Sword_15,@Skeleton_2H_Sword_15_VitalsName,15,,Skeleton_2H_Sword_15
Skeleton_2H_Sword_16,@Skeleton_2H_Sword_16_VitalsName,16,,Skeleton_2H_Sword_16
Skeleton_2H_Sword_17,@Skeleton_2H_Sword_17_VitalsName,17,,Skeleton_2H_Sword_17
Skeleton_2H_Sword_18,@Skeleton_2H_Sword_18_VitalsName,18,,Skeleton_2H_Sword_18
Skeleton_2H_Sword_24,@Skeleton_2H_Sword_24_VitalsName,24,,Skeleton_2H_Sword_24
Skeleton_2H_Sword_27,@Skeleton_2H_Sword_27_VitalsName,27,,Skeleton_2H_Sword_27
Skeleton_2H_Sword_28,@Skeleton_2H_Sword_28_VitalsName,28,,Skeleton_2H_Sword_28
Skeleton_2H_Sword_29,@Skeleton_2H_Sword_29_VitalsName,29,,Skeleton_2H_Sword_29
Skeleton_2H_Sword_30,@Skeleton_2H_Sword_30_VitalsName,30,,Skeleton_2H_Sword_30
Skeleton_2H_Sword_31,@Skeleton_2H_Sword_31_VitalsName,31,,Skeleton_2H_Sword_31
Skeleton_2H_Sword_32,@Skeleton_2H_Sword_32_VitalsName,32,,Skeleton_2H_Sword_32
Skeleton_2H_Sword_33,@Skeleton_2H_Sword_33_VitalsName,33,,Skeleton_2H_Sword_33
Skeleton_2H_Sword_34,@Skeleton_2H_Sword_34_VitalsName,34,,Skeleton_2H_Sword_34
Skeleton_2H_Sword_35,@Skeleton_2H_Sword_35_VitalsName,35,,Skeleton_2H_Sword_35
Skeleton_2H_Sword_36,@Skeleton_2H_Sword_36_VitalsName,36,,Skeleton_2H_Sword_36
Skeleton_2H_Sword_37,@Skeleton_2H_Sword_37_VitalsName,37,,Skeleton_2H_Sword_37
Skeleton_2H_Sword_38,@Skeleton_2H_Sword_38_VitalsName,38,,Skeleton_2H_Sword_38
Skeleton_2H_Sword_39,@Skeleton_2H_Sword_39_VitalsName,39,,Skeleton_2H_Sword_39
Skeleton_2H_Sword_40,@Skeleton_2H_Sword_40_VitalsName,40,,Skeleton_2H_Sword_40
Skeleton_2H_Sword_41,@Skeleton_2H_Sword_41_VitalsName,41,,Skeleton_2H_Sword_41
Skeleton_2H_Sword_42,@Skeleton_2H_Sword_42_VitalsName,42,,Skeleton_2H_Sword_42
Skeleton_2H_Sword_43,@Skeleton_2H_Sword_43_VitalsName,43,,Skeleton_2H_Sword_43
Skeleton_2H_Sword_44,@Skeleton_2H_Sword_44_VitalsName,44,,Skeleton_2H_Sword_44
Skeleton_2H_Sword_45,@Skeleton_2H_Sword_45_VitalsName,45,,Skeleton_2H_Sword_45
Skeleton_2H_Sword_46,@Skeleton_2H_Sword_46_VitalsName,46,,Skeleton_2H_Sword_46
Skeleton_2H_Sword_47,@Skeleton_2H_Sword_47_VitalsName,47,,Skeleton_2H_Sword_47
Skeleton_2H_Sword_48,@Skeleton_2H_Sword_48_VitalsName,48,,Skeleton_2H_Sword_48
Skeleton_2H_Sword_49,@Skeleton_2H_Sword_49_VitalsName,49,,Skeleton_2H_Sword_49
Skeleton_2H_Sword_50,@Skeleton_2H_Sword_50_VitalsName,50,,Skeleton_2H_Sword_50
Skeleton_2H_Sword_51,@Skeleton_2H_Sword_51_VitalsName,51,,Skeleton_2H_Sword_51
Skeleton_2H_Sword_52,@Skeleton_2H_Sword_52_VitalsName,52,,Skeleton_2H_Sword_52
Skeleton_2H_Sword_53,@Skeleton_2H_Sword_53_VitalsName,53,,Skeleton_2H_Sword_53
Skeleton_2H_Sword_54,@Skeleton_2H_Sword_54_VitalsName,54,,Skeleton_2H_Sword_54
Skeleton_2H_Sword_55,@Skeleton_2H_Sword_55_VitalsName,55,,Skeleton_2H_Sword_55
Skeleton_2H_Sword_56,@Skeleton_2H_Sword_56_VitalsName,56,,Skeleton_2H_Sword_56
Skeleton_2H_Sword_57,@Skeleton_2H_Sword_57_VitalsName,57,,Skeleton_2H_Sword_57
Skeleton_2H_Sword_58,@Skeleton_2H_Sword_58_VitalsName,58,,Skeleton_2H_Sword_58
Skeleton_2H_Sword_59,@Skeleton_2H_Sword_59_VitalsName,59,,Skeleton_2H_Sword_59
Skeleton_2H_Sword_60,@Skeleton_2H_Sword_60_VitalsName,60,,Skeleton_2H_Sword_60
Skeleton_2H_Sword_61,@Skeleton_2H_Sword_61_VitalsName,61,,Skeleton_2H_Sword_61
Skeleton_2H_Sword_61_ELITE,@Skeleton_2H_Sword_61_ELITE_VitalsName,61,,Skeleton_2H_Sword_61_ELITE
Skeleton_2H_Sword_ELITE,@Skeleton_2H_Sword_ELITE_VitalsName,61,,Skeleton_2H_Sword_ELITE
Skeleton_2H_Sword_61_ELITE_Spawn,@Skeleton_2H_Sword_61_ELITE_Spawn_VitalsName,61,,Skeleton_2H_Sword_61_ELITE_Spawn
Skeleton_2H_Sword_62,@Skeleton_2H_Sword_62_VitalsName,62,,Skeleton_2H_Sword_62
Skeleton_2H_Sword_DG_Everfall_00,@Skeleton_2H_Sword_DG_Everfall_00_VitalsName,35,,Skeleton_2H_Sword_DG_Everfall_00
Skeleton_2H_Sword_DG_GreatCleave_01,@Skeleton_2H_Sword_DG_GreatCleave_01_VitalsName,62,,Skeleton_2H_Sword_DG_GreatCleave_01
Skeleton_2H_Sword_DG_Reekwater_00,@Skeleton_2H_Sword_DG_Reekwater_00_VitalsName,60,,Skeleton_2H_Sword_DG_Reekwater_00
Skeleton_2H_Sword_DG_Reekwater_00_Spawn,@Skeleton_2H_Sword_DG_Reekwater_00_Spawn_VitalsName,60,,Skeleton_2H_Sword_DG_Reekwater_00_Spawn
Skeleton_2H_Sword_MSQ_11_Elite,@Skeleton_2H_Sword_MSQ_11_Elite_VitalsName,11,,Skeleton_2H_Sword_MSQ_11_Elite
Skeleton_2H_Sword_MSQ_39,@Skeleton_2H_Sword_MSQ_39_VitalsName,39,,Skeleton_2H_Sword_MSQ_39
Skeleton_2H_Sword_Underworld_Catacombs_65,@Skeleton_2H_Sword_Underworld_Catacombs_65_VitalsName,65,,Skeleton_2H_Sword_Underworld_Catacombs_65
Skeleton_Archer,@Skeleton_Archer_VitalsName,20,,Skeleton_Archer
Skeleton_Archer_Elite,@Skeleton_Archer_Elite_VitalsName,20,,Skeleton_Archer_Elite
Skeleton_Archer_03GC10,@Skeleton_Archer_03GC10_VitalsName,40,,Skeleton_Archer_03GC10
Skeleton_Archer_10WS02,@Skeleton_Archer_10WS02_VitalsName,26,,Skeleton_Archer_10WS02
Skeleton_Archer_14,@Skeleton_Archer_14_VitalsName,14,,Skeleton_Archer_14
Skeleton_Archer_15,@Skeleton_Archer_15_VitalsName,15,,Skeleton_Archer_15
Skeleton_Archer_16,@Skeleton_Archer_16_VitalsName,16,,Skeleton_Archer_16
Skeleton_Archer_17,@Skeleton_Archer_17_VitalsName,17,,Skeleton_Archer_17
Skeleton_Archer_18,@Skeleton_Archer_18_VitalsName,18,,Skeleton_Archer_18
Skeleton_Archer_27,@Skeleton_Archer_27_VitalsName,27,,Skeleton_Archer_27
Skeleton_Archer_28,@Skeleton_Archer_28_VitalsName,28,,Skeleton_Archer_28
Skeleton_Archer_29,@Skeleton_Archer_29_VitalsName,29,,Skeleton_Archer_29
Skeleton_Archer_30,@Skeleton_Archer_30_VitalsName,30,,Skeleton_Archer_30
Skeleton_Archer_31,@Skeleton_Archer_31_VitalsName,31,,Skeleton_Archer_31
Skeleton_Archer_32,@Skeleton_Archer_32_VitalsName,32,,Skeleton_Archer_32
Skeleton_Archer_33,@Skeleton_Archer_33_VitalsName,33,,Skeleton_Archer_33
Skeleton_Archer_34,@Skeleton_Archer_34_VitalsName,34,,Skeleton_Archer_34
Skeleton_Archer_35,@Skeleton_Archer_35_VitalsName,35,,Skeleton_Archer_35
Skeleton_Archer_36,@Skeleton_Archer_36_VitalsName,36,,Skeleton_Archer_36
Skeleton_Archer_37,@Skeleton_Archer_37_VitalsName,37,,Skeleton_Archer_37
Skeleton_Archer_38,@Skeleton_Archer_38_VitalsName,38,,Skeleton_Archer_38
Skeleton_Archer_39,@Skeleton_Archer_39_VitalsName,39,,Skeleton_Archer_39
Skeleton_Archer_40,@Skeleton_Archer_40_VitalsName,40,,Skeleton_Archer_40
Skeleton_Archer_41,@Skeleton_Archer_41_VitalsName,41,,Skeleton_Archer_41
Skeleton_Archer_42,@Skeleton_Archer_42_VitalsName,42,,Skeleton_Archer_42
Skeleton_Archer_43,@Skeleton_Archer_43_VitalsName,43,,Skeleton_Archer_43
Skeleton_Archer_44,@Skeleton_Archer_44_VitalsName,44,,Skeleton_Archer_44
Skeleton_Archer_45,@Skeleton_Archer_45_VitalsName,45,,Skeleton_Archer_45
Skeleton_Archer_46,@Skeleton_Archer_46_VitalsName,46,,Skeleton_Archer_46
Skeleton_Archer_47,@Skeleton_Archer_47_VitalsName,47,,Skeleton_Archer_47
Skeleton_Archer_48,@Skeleton_Archer_48_VitalsName,48,,Skeleton_Archer_48
Skeleton_Archer_49,@Skeleton_Archer_49_VitalsName,49,,Skeleton_Archer_49
Skeleton_Archer_50,@Skeleton_Archer_50_VitalsName,50,,Skeleton_Archer_50
Skeleton_Archer_51,@Skeleton_Archer_51_VitalsName,51,,Skeleton_Archer_51
Skeleton_Archer_52,@Skeleton_Archer_52_VitalsName,52,,Skeleton_Archer_52
Skeleton_Archer_53,@Skeleton_Archer_53_VitalsName,53,,Skeleton_Archer_53
Skeleton_Archer_54,@Skeleton_Archer_54_VitalsName,54,,Skeleton_Archer_54
Skeleton_Archer_55,@Skeleton_Archer_55_VitalsName,55,,Skeleton_Archer_55
Skeleton_Archer_56,@Skeleton_Archer_56_VitalsName,56,,Skeleton_Archer_56
Skeleton_Archer_57,@Skeleton_Archer_57_VitalsName,57,,Skeleton_Archer_57
Skeleton_Archer_58,@Skeleton_Archer_58_VitalsName,58,,Skeleton_Archer_58
Skeleton_Archer_61_ELITE,@Skeleton_Archer_61_ELITE_VitalsName,61,,Skeleton_Archer_61_ELITE
Skeleton_Archer_61_ELITE_Spawn,@Skeleton_Archer_61_ELITE_Spawn_VitalsName,61,,Skeleton_Archer_61_ELITE_Spawn
Skeleton_Archer_AGHeavy_Minion,@Skeleton_Archer_AGHeavy_Minion_VitalsName,35,,Skeleton_Archer_AGHeavy_Minion
Skeleton_Archer_DG_Everfall_00,@Skeleton_Archer_DG_Everfall_00_VitalsName,35,,Skeleton_Archer_DG_Everfall_00
Skeleton_Archer_DG_GreatCleave_01,@Skeleton_Archer_DG_GreatCleave_01_VitalsName,62,,Skeleton_Archer_DG_GreatCleave_01
Skeleton_Archer_DG_Reekwater_00,@Skeleton_Archer_DG_Reekwater_00_VitalsName,60,,Skeleton_Archer_DG_Reekwater_00
Skeleton_Archer_DG_Reekwater_00_Spawn,@Skeleton_Archer_DG_Reekwater_00_Spawn_VitalsName,60,,Skeleton_Archer_DG_Reekwater_00_Spawn
Skeleton_Archer_MSQ_11,@Skeleton_Archer_MSQ_11_VitalsName,11,,Skeleton_Archer_MSQ_11
Skeleton_Archer_Named_DG_Reekwater_00,@Skeleton_Archer_Named_DG_Reekwater_00_VitalsName,60,,Skeleton_Archer_Named_DG_Reekwater_00
Skeleton_Archer_Underworld_65,@Skeleton_Archer_Underworld_65_VitalsName,65,,Skeleton_Archer_Underworld_65
Skeleton_Club_10,@Skeleton_Club_10_VitalsName,10,,Skeleton_Club_10
Skeleton_Club_10WS04,@Skeleton_Club_10WS04_VitalsName,31,,Skeleton_Club_10WS04
Skeleton_Club_11,@Skeleton_Club_11_VitalsName,11,,Skeleton_Club_11
Skeleton_Club_12,@Skeleton_Club_12_VitalsName,12,,Skeleton_Club_12
Skeleton_Club_13,@Skeleton_Club_13_VitalsName,13,,Skeleton_Club_13
Skeleton_Club_14,@Skeleton_Club_14_VitalsName,14,,Skeleton_Club_14
Skeleton_Club_15,@Skeleton_Club_15_VitalsName,15,,Skeleton_Club_15
Skeleton_Club_16,@Skeleton_Club_16_VitalsName,16,,Skeleton_Club_16
Skeleton_Club_17,@Skeleton_Club_17_VitalsName,17,,Skeleton_Club_17
Skeleton_Club_18,@Skeleton_Club_18_VitalsName,18,,Skeleton_Club_18
Skeleton_Club_19,@Skeleton_Club_19_VitalsName,19,,Skeleton_Club_19
Skeleton_Club_20,@Skeleton_Club_20_VitalsName,20,,Skeleton_Club_20
Skeleton_Club_21,@Skeleton_Club_21_VitalsName,21,,Skeleton_Club_21
Skeleton_Club_22,@Skeleton_Club_22_VitalsName,22,,Skeleton_Club_22
Skeleton_Club_23,@Skeleton_Club_23_VitalsName,23,,Skeleton_Club_23
Skeleton_Club_24,@Skeleton_Club_24_VitalsName,24,,Skeleton_Club_24
Skeleton_Club_25,@Skeleton_Club_25_VitalsName,25,,Skeleton_Club_25
Skeleton_Club_26,@Skeleton_Club_26_VitalsName,26,,Skeleton_Club_26
Skeleton_Club_27,@Skeleton_Club_27_VitalsName,27,,Skeleton_Club_27
Skeleton_Club_28,@Skeleton_Club_28_VitalsName,28,,Skeleton_Club_28
Skeleton_Club_29,@Skeleton_Club_29_VitalsName,29,,Skeleton_Club_29
Skeleton_Club_30,@Skeleton_Club_30_VitalsName,30,,Skeleton_Club_30
Skeleton_Club_31,@Skeleton_Club_31_VitalsName,31,,Skeleton_Club_31
Skeleton_Club_32,@Skeleton_Club_32_VitalsName,32,,Skeleton_Club_32
Skeleton_Club_33,@Skeleton_Club_33_VitalsName,33,,Skeleton_Club_33
Skeleton_Club_34,@Skeleton_Club_34_VitalsName,34,,Skeleton_Club_34
Skeleton_Club_35,@Skeleton_Club_35_VitalsName,35,,Skeleton_Club_35
Skeleton_Club_36,@Skeleton_Club_36_VitalsName,36,,Skeleton_Club_36
Skeleton_Club_37,@Skeleton_Club_37_VitalsName,37,,Skeleton_Club_37
Skeleton_Club_38,@Skeleton_Club_38_VitalsName,38,,Skeleton_Club_38
Skeleton_Club_39,@Skeleton_Club_39_VitalsName,39,,Skeleton_Club_39
Skeleton_Club_40,@Skeleton_Club_40_VitalsName,40,,Skeleton_Club_40
Skeleton_Club_41,@Skeleton_Club_41_VitalsName,41,,Skeleton_Club_41
Skeleton_Club_42,@Skeleton_Club_42_VitalsName,42,,Skeleton_Club_42
Skeleton_Club_43,@Skeleton_Club_43_VitalsName,43,,Skeleton_Club_43
Skeleton_Club_44,@Skeleton_Club_44_VitalsName,44,,Skeleton_Club_44
Skeleton_Club_45,@Skeleton_Club_45_VitalsName,45,,Skeleton_Club_45
Skeleton_Club_46,@Skeleton_Club_46_VitalsName,46,,Skeleton_Club_46
Skeleton_Club_47,@Skeleton_Club_47_VitalsName,47,,Skeleton_Club_47
Skeleton_Club_48,@Skeleton_Club_48_VitalsName,48,,Skeleton_Club_48
Skeleton_Club_49,@Skeleton_Club_49_VitalsName,49,,Skeleton_Club_49
Skeleton_Club_50,@Skeleton_Club_50_VitalsName,50,,Skeleton_Club_50
Skeleton_Club_51,@Skeleton_Club_51_VitalsName,51,,Skeleton_Club_51
Skeleton_Club_52,@Skeleton_Club_52_VitalsName,52,,Skeleton_Club_52
Skeleton_Club_53,@Skeleton_Club_53_VitalsName,53,,Skeleton_Club_53
Skeleton_Club_54,@Skeleton_Club_54_VitalsName,54,,Skeleton_Club_54
Skeleton_Club_55,@Skeleton_Club_55_VitalsName,55,,Skeleton_Club_55
Skeleton_Club_56,@Skeleton_Club_56_VitalsName,56,,Skeleton_Club_56
Skeleton_Club_57,@Skeleton_Club_57_VitalsName,57,,Skeleton_Club_57
Skeleton_Club_58,@Skeleton_Club_58_VitalsName,58,,Skeleton_Club_58
Skeleton_Club_59,@Skeleton_Club_59_VitalsName,59,,Skeleton_Club_59
Skeleton_Club_60,@Skeleton_Club_60_VitalsName,60,,Skeleton_Club_60
Skeleton_Club_61,@Skeleton_Club_61_VitalsName,61,,Skeleton_Club_61
Skeleton_Club_62,@Skeleton_Club_62_VitalsName,62,,Skeleton_Club_62
Skeleton_Club_63,@Skeleton_Club_63_VitalsName,63,,Skeleton_Club_63
Skeleton_Club_64,@Skeleton_Club_64_VitalsName,64,,Skeleton_Club_64
Skeleton_Club_20_Enc_04a_Side02_Lupus,@Skeleton_Club_20_Enc_04a_Side02_Lupus_VitalsName,20,,Skeleton_Club_20_Enc_04a_Side02_Lupus
Skeleton_Club_23_Enc_04a_Side02_Perseus,@Skeleton_Club_23_Enc_04a_Side02_Perseus_VitalsName,23,,Skeleton_Club_23_Enc_04a_Side02_Perseus
Skeleton_Club_AGHeavy_Minion,@Skeleton_Club_AGHeavy_Minion_VitalsName,35,,Skeleton_Club_AGHeavy_Minion
Skeleton_Club_DG_Everfall_00,@Skeleton_Club_DG_Everfall_00_VitalsName,35,,Skeleton_Club_DG_Everfall_00
Skeleton_Club_MSQ_Defense_Encounter,@Skeleton_Club_19_VitalsName,16,,Skeleton_Club_MSQ_Defense_Encounter
Skeleton_Crawler,@Skeleton_Crawler_VitalsName,16,,Skeleton_Crawler
Skeleton_Crawler_Elite,@Skeleton_Crawler_Elite_VitalsName,16,,Skeleton_Crawler_Elite
Skeleton_Crawler_03GC10,@Skeleton_Crawler_03GC10_VitalsName,42,,Skeleton_Crawler_03GC10
Skeleton_Crawler_10,@Skeleton_Crawler_10_VitalsName,10,,Skeleton_Crawler_10
Skeleton_Crawler_10WS02,@Skeleton_Crawler_10WS02_VitalsName,25,,Skeleton_Crawler_10WS02
Skeleton_Crawler_10WS04,@Skeleton_Crawler_10WS04_VitalsName,29,,Skeleton_Crawler_10WS04
Skeleton_Crawler_14,@Skeleton_Crawler_14_VitalsName,14,,Skeleton_Crawler_14
Skeleton_Crawler_15,@Skeleton_Crawler_15_VitalsName,15,,Skeleton_Crawler_14
Skeleton_Crawler_16,@Skeleton_Crawler_16_VitalsName,16,,Skeleton_Crawler_16
Skeleton_Crawler_17,@Skeleton_Crawler_17_VitalsName,17,,Skeleton_Crawler_16
Skeleton_Crawler_18,@Skeleton_Crawler_18_VitalsName,18,,Skeleton_Crawler_16
Skeleton_Crawler_19,@Skeleton_Crawler_19_VitalsName,19,,Skeleton_Crawler_16
Skeleton_Crawler_20,@Skeleton_Crawler_20_VitalsName,20,,Skeleton_Crawler_16
Skeleton_Crawler_21,@Skeleton_Crawler_21_VitalsName,21,,Skeleton_Crawler_16
Skeleton_Crawler_22,@Skeleton_Crawler_22_VitalsName,22,,Skeleton_Crawler_16
Skeleton_Crawler_23,@Skeleton_Crawler_23_VitalsName,23,,Skeleton_Crawler_23
Skeleton_Crawler_24,@Skeleton_Crawler_24_VitalsName,24,,Skeleton_Crawler_23
Skeleton_Crawler_25,@Skeleton_Crawler_25_VitalsName,25,,Skeleton_Crawler_16
Skeleton_Crawler_26,@Skeleton_Crawler_26_VitalsName,26,,Skeleton_Crawler_16
Skeleton_Crawler_27,@Skeleton_Crawler_27_VitalsName,27,,Skeleton_Crawler_16
Skeleton_Crawler_28,@Skeleton_Crawler_28_VitalsName,28,,Skeleton_Crawler_16
Skeleton_Crawler_29,@Skeleton_Crawler_29_VitalsName,29,,Skeleton_Crawler_16
Skeleton_Crawler_30,@Skeleton_Crawler_30_VitalsName,30,,Skeleton_Crawler_16
Skeleton_Crawler_31,@Skeleton_Crawler_31_VitalsName,31,,Skeleton_Crawler_16
Skeleton_Crawler_32,@Skeleton_Crawler_32_VitalsName,32,,Skeleton_Crawler_16
Skeleton_Crawler_33,@Skeleton_Crawler_33_VitalsName,33,,Skeleton_Crawler_16
Skeleton_Crawler_34,@Skeleton_Crawler_34_VitalsName,34,,Skeleton_Crawler_16
Skeleton_Crawler_35,@Skeleton_Crawler_35_VitalsName,35,,Skeleton_Crawler_16
Skeleton_Crawler_36,@Skeleton_Crawler_36_VitalsName,36,,Skeleton_Crawler_36
Skeleton_Crawler_37,@Skeleton_Crawler_37_VitalsName,37,,Skeleton_Crawler_37
Skeleton_Crawler_38,@Skeleton_Crawler_38_VitalsName,38,,Skeleton_Crawler_38
Skeleton_Crawler_39,@Skeleton_Crawler_39_VitalsName,39,,Skeleton_Crawler_37
Skeleton_Crawler_40,@Skeleton_Crawler_40_VitalsName,40,,Skeleton_Crawler_40
Skeleton_Crawler_41,@Skeleton_Crawler_41_VitalsName,41,,Skeleton_Crawler_37
Skeleton_Crawler_42,@Skeleton_Crawler_42_VitalsName,42,,Skeleton_Crawler_37
Skeleton_Crawler_43,@Skeleton_Crawler_43_VitalsName,43,,Skeleton_Crawler_37
Skeleton_Crawler_44,@Skeleton_Crawler_44_VitalsName,44,,Skeleton_Crawler_37
Skeleton_Crawler_45,@Skeleton_Crawler_45_VitalsName,45,,Skeleton_Crawler_37
Skeleton_Crawler_46,@Skeleton_Crawler_46_VitalsName,46,,Skeleton_Crawler_37
Skeleton_Crawler_47,@Skeleton_Crawler_47_VitalsName,47,,Skeleton_Crawler_37
Skeleton_Crawler_48,@Skeleton_Crawler_48_VitalsName,48,,Skeleton_Crawler_37
Skeleton_Crawler_49,@Skeleton_Crawler_49_VitalsName,49,,Skeleton_Crawler_37
Skeleton_Crawler_50,@Skeleton_Crawler_50_VitalsName,50,,Skeleton_Crawler_37
Skeleton_Crawler_51,@Skeleton_Crawler_51_VitalsName,51,,Skeleton_Crawler_37
Skeleton_Crawler_52,@Skeleton_Crawler_52_VitalsName,52,,Skeleton_Crawler_37
Skeleton_Crawler_53,@Skeleton_Crawler_53_VitalsName,53,,Skeleton_Crawler_37
Skeleton_Crawler_54,@Skeleton_Crawler_54_VitalsName,54,,Skeleton_Crawler_37
Skeleton_Crawler_55,@Skeleton_Crawler_55_VitalsName,55,,Skeleton_Crawler_37
Skeleton_Crawler_56,@Skeleton_Crawler_56_VitalsName,56,,Skeleton_Crawler_37
Skeleton_Crawler_57,@Skeleton_Crawler_57_VitalsName,57,,Skeleton_Crawler_37
Skeleton_Crawler_58,@Skeleton_Crawler_58_VitalsName,58,,Skeleton_Crawler_58
Skeleton_Crawler_59,@Skeleton_Crawler_59_VitalsName,59,,Skeleton_Crawler_59
Skeleton_Crawler_60,@Skeleton_Crawler_60_VitalsName,60,,Skeleton_Crawler_58
Skeleton_Crawler_61,@Skeleton_Crawler_61_VitalsName,61,,Skeleton_Crawler_58
Skeleton_Crawler_61_ELITE,@Skeleton_Crawler_61_ELITE_VitalsName,61,,Skeleton_Crawler_61_ELITE
Skeleton_Crawler_61_ELITE_Spawn,@Skeleton_Crawler_61_ELITE_Spawn_VitalsName,61,,Skeleton_Crawler_61_ELITE_Spawn
Skeleton_Crawler_62,@Skeleton_Crawler_62_VitalsName,62,,Skeleton_Crawler_58
Skeleton_Crawler_9,@Skeleton_Crawler_9_VitalsName,9,,Skeleton_Crawler_9
Skeleton_Crawler_AGHeavy_Minion,@Skeleton_Crawler_AGHeavy_Minion_VitalsName,35,,Skeleton_Crawler_AGHeavy_Minion
Skeleton_Crawler_DG_Everfall_00,@Skeleton_Crawler_DG_Everfall_00_VitalsName,35,,Skeleton_Crawler_DG_Everfall_00
Skeleton_Crawler_DG_GreatCleave_01,@Skeleton_Crawler_DG_GreatCleave_01_VitalsName,62,,Skeleton_Crawler_DG_GreatCleave_01
Skeleton_Crawler_DG_Reekwater_00,@Skeleton_Crawler_DG_Reekwater_00_VitalsName,60,,Skeleton_Crawler_DG_Reekwater_00
Skeleton_Crawler_DG_Reekwater_00_Spawn,@Skeleton_Crawler_DG_Reekwater_00_Spawn_VitalsName,60,,Skeleton_Crawler_DG_Reekwater_00_Spawn
Skeleton_Crawler_Underworld_65,@Skeleton_Crawler_Underworld_65_VitalsName,65,,Skeleton_Crawler_Underworld_65
Skeleton_Mage,@Skeleton_Mage_VitalsName,10,,Skeleton_Mage
Skeleton_Minion,@Skeleton_Minion_VitalsName,44,,Skeleton_Minion
Skeleton_Officer_2H_Spear,@Skeleton_Officer_2H_Spear_VitalsName,38,,Skeleton_Officer_2H_Spear
Skeleton_Officer_2H_Sword,@Skeleton_Officer_2H_Sword_VitalsName,36,,Skeleton_Officer_2H_Sword
Skeleton_Spear_03GC10,@Skeleton_Spear_03GC10_VitalsName,43,,Skeleton_Spear_03GC10
Skeleton_Spear_10WS04,@Skeleton_Spear_10WS04_VitalsName,32,,Skeleton_Spear_10WS04
Skeleton_Spear_28,@Skeleton_Spear_28_VitalsName,28,,Skeleton_Spear_28
Skeleton_Spear_29,@Skeleton_Spear_29_VitalsName,29,,Skeleton_Spear_29
Skeleton_Spear_30,@Skeleton_Spear_30_VitalsName,30,,Skeleton_Spear_30
Skeleton_Spear_31,@Skeleton_Spear_31_VitalsName,31,,Skeleton_Spear_31
Skeleton_Spear_32,@Skeleton_Spear_32_VitalsName,32,,Skeleton_Spear_32
Skeleton_Spear_33,@Skeleton_Spear_33_VitalsName,33,,Skeleton_Spear_33
Skeleton_Spear_34,@Skeleton_Spear_34_VitalsName,34,,Skeleton_Spear_34
Skeleton_Spear_35,@Skeleton_Spear_35_VitalsName,35,,Skeleton_Spear_35
Skeleton_Spear_36,@Skeleton_Spear_36_VitalsName,36,,Skeleton_Spear_36
Skeleton_Spear_37,@Skeleton_Spear_37_VitalsName,37,,Skeleton_Spear_37
Skeleton_Spear_38,@Skeleton_Spear_38_VitalsName,38,,Skeleton_Spear_38
Skeleton_Spear_39,@Skeleton_Spear_39_VitalsName,39,,Skeleton_Spear_39
Skeleton_Spear_40,@Skeleton_Spear_40_VitalsName,40,,Skeleton_Spear_40
Skeleton_Spear_41,@Skeleton_Spear_41_VitalsName,41,,Skeleton_Spear_41
Skeleton_Spear_42,@Skeleton_Spear_42_VitalsName,42,,Skeleton_Spear_42
