EventID,GameEventType,Level,CreatureType,UniversalExpAmount,XpOfCurrentLevel,UseRestedExp,CurrencyReward,CoinRewardChance,ItemReward,ItemRewardQty,GearScoreRange,LootTags,CategoricalProgressionId,CategoricalProgressionReward,TerritoryStanding,FactionReputation,FactionTokens,AzothSalt,AzothSaltChance,PvpXp,FactionInfluenceAmount,FactionInfluenceSrc,EmitTelemetry,AzothReward,AzothRewardChance,EntitlementId,AchievementId,StatusEffectId,RemoveStatusEffects,RemoveStatusEffectCategories,LootLimitId,LootLimitReachedGameEventId,LootLimitReachedGameEventKeepOverrides,LeaderboardValue,SeasonsXp,ScheduleId,ScheduledGameEventId
CMission_Success_Gather_RawT2_Med,,8,CMission_raw,150,,,304,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Gather_RawT2_Large,,8,CMission_raw+,200,,,570,,,,,,,,1050,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Gather_RawT3_Small,,15,CMission_raw-,170,,,135,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Gather_RawT3_Med,,15,CMission_raw,260,,,360,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Gather_RawT3_Large,,15,CMission_raw+,350,,,675,,,,,,,,1050,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Gather_RawT4_Small,,30,CMission_raw-,370,,,179.99999999999997,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Gather_RawT4_Med,,30,CMission_raw,550,,,480,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Gather_RawT4_Large,,30,CMission_raw+,730,,,900,,,,,,,,1050,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Gather_RawT5_Small,,45,CMission_raw-,530,,,225,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Gather_RawT5_Med,,45,CMission_raw,790,,,600,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Gather_RawT5_Large,,45,CMission_raw+,1060,,,1125,,,,,,,,1050,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Gather_RefinedT2_Small,,6,CMission_refined-,130,,,108,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Gather_RefinedT2_Med,,6,CMission_refined,200,,,288,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Gather_RefinedT2_Large,,6,CMission_refined+,330,,,540,,,,,,,,1050,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Gather_RefinedT3_Small,,15,CMission_refined-,350,,,135,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Gather_RefinedT3_Med,,15,CMission_refined,520,,,360,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Gather_RefinedT3_Large,,15,CMission_refined+,860,,,675,,,,,,,,1050,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Gather_RefinedT4_Small,,30,CMission_refined-,730,,,179.99999999999997,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Gather_RefinedT4_Med,,30,CMission_refined,1100,,,480,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Gather_RefinedT4_Large,,30,CMission_refined+,1830,,,900,,,,,,,,1050,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Gather_RefinedT5_Small,,45,CMission_refined-,1060,,,225,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Gather_RefinedT5_Med,,45,CMission_refined,1580,,,600,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Gather_RefinedT5_Large,,45,CMission_refined+,2640,,,1125,,,,,,,,1050,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Wolf_Small,,15,CMission_Kill-,110,,,135,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
WE_CMission_Success_Kill_Wolf_Small,,15,CMission_Kill-,110,,,135,,,,,,EventProgress,10,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Wolf_Med,,15,CMission_Kill,170,,,360,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Wolf_Large,,15,CMission_Kill+,350,,,675,,,,,,,,1050,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Elk_Small,,15,CMission_Kill-,110,,,135,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Elk_Med,,15,CMission_Kill,170,,,360,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Elk_Large,,15,CMission_Kill+,350,,,675,,,,,,,,1050,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Rabbit_Small,,15,CMission_Kill-,110,,,135,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Rabbit_Med,,15,CMission_Kill,170,,,360,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Rabbit_Large,,15,CMission_Kill+,350,,,675,,,,,,,,1050,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Turket_Small,,15,CMission_Kill-,110,,,135,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Turket_Med,,15,CMission_Kill,170,,,360,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Turket_Large,,15,CMission_Kill+,350,,,675,,,,,,,,1050,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Boar_Small,,15,CMission_Kill-,110,,,135,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Boar_Med,,15,CMission_Kill,170,,,360,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Boar_Large,,15,CMission_Kill+,350,,,675,,,,,,,,1050,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Sheep_Small,,15,CMission_Kill-,110,,,135,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Sheep_Med,,15,CMission_Kill,170,,,360,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Sheep_Large,,15,CMission_Kill+,350,,,675,,,,,,,,1050,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Goat_Small,,15,CMission_Kill-,110,,,135,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Goat_Med,,15,CMission_Kill,170,,,360,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Goat_Large,,15,CMission_Kill+,350,,,675,,,,,,,,1050,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Bison_Small,,15,CMission_Kill-,110,,,135,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Bison_Med,,15,CMission_Kill,170,,,360,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Bison_Large,,15,CMission_Kill+,350,,,675,,,,,,,,1050,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Lynx_Small,,15,CMission_Kill-,110,,,135,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Lynx_Med,,15,CMission_Kill,170,,,360,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Lynx_Large,,15,CMission_Kill+,350,,,675,,,,,,,,1050,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Alligator_Small,,15,CMission_Kill-,110,,,135,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Alligator_Med,,15,CMission_Kill,170,,,360,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Alligator_Large,,15,CMission_Kill+,350,,,675,,,,,,,,1050,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Bear_Small,,15,CMission_Kill-,110,,,135,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Bear_Med,,15,CMission_Kill,170,,,360,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Bear_Large,,15,CMission_Kill+,350,,,675,,,,,,,,1050,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Generic_Small,,15,CMission_Kill-,110,,,135,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Generic_Med,,15,CMission_Kill,170,,,360,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Kill_Generic_Large,,15,CMission_Kill+,350,,,675,,,,,,,,1050,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Crafting_GearT2_Small,,8,Cmission_CraftingGear-,100,,,113.99999999999999,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Crafting_GearT2_Med,,8,Cmission_CraftingGear,200,,,304,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Crafting_GearT2_Large,,8,Cmission_CraftingGear+,290,,,570,,,,,,,,1050,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Crafting_GearT3_Small,,12,Cmission_CraftingGear-,160,,,126,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Crafting_GearT3_Med,,12,Cmission_CraftingGear,320,,,336,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Crafting_GearT3_Large,,12,Cmission_CraftingGear+,470,,,630,,,,,,,,1050,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Crafting_GearT4_Small,,25,Cmission_CraftingGear-,310,,,165,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Crafting_GearT4_Med,,25,Cmission_CraftingGear,620,,,440.00000000000006,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Crafting_GearT4_Large,,25,Cmission_CraftingGear+,920,,,825,,,,,,,,1050,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Crafting_GearT5_Small,,35,Cmission_CraftingGear-,420,,,195,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Crafting_GearT5_Med,,35,Cmission_CraftingGear,850,,,520,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Crafting_GearT5_Large,,35,Cmission_CraftingGear+,1270,,,975,,,,,,,,1050,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Crafting_ProvisionT1_Small,,8,Cmission_CraftingProvision&#45;-,50,,,113.99999999999999,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Crafting_ProvisionT1_Med,,8,Cmission_CraftingProvision-,80,,,113.99999999999999,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Crafting_ProvisionT1_Large,,8,Cmission_CraftingProvision,150,,,304,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Crafting_ProvisionT2_Small,,10,Cmission_CraftingProvision-,100,,,120,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Crafting_ProvisionT2_Med,,10,Cmission_CraftingProvision,200,,,320,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Crafting_ProvisionT2_Large,,10,Cmission_CraftingProvision+,260,,,600,,,,,,,,1050,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Crafting_ProvisionT3_Small,,15,Cmission_CraftingProvision-,130,,,135,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Crafting_ProvisionT3_Med,,15,Cmission_CraftingProvision,260,,,360,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Crafting_ProvisionT3_Large,,15,Cmission_CraftingProvision+,350,,,675,,,,,,,,1050,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Crafting_ProvisionT4_Small,,30,Cmission_CraftingProvision-,280,,,179.99999999999997,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Crafting_ProvisionT4_Med,,30,Cmission_CraftingProvision,550,,,480,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Crafting_ProvisionT4_Large,,30,Cmission_CraftingProvision+,730,,,900,,,,,,,,1050,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Crafting_ProvisionT5_Small,,45,Cmission_CraftingProvision-,400,,,225,,,,,,,,350,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Crafting_ProvisionT5_Med,,45,Cmission_CraftingProvision,790,,,600,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Crafting_ProvisionT5_Large,,45,Cmission_CraftingProvision+,1060,,,1125,,,,,,,,1050,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Quest_Brightwood_02,,25,Cmission_Quest,190,,,440.00000000000006,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Quest_GreatCleave_03,,45,Cmission_Quest,320,,,600,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Quest_Everfall_04,,20,Cmission_Quest,150,,,400,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Quest_Reekwater_05,,55,Cmission_Quest,360,,,680,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Quest_Windsward_06,,20,Cmission_Quest,150,,,400,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Quest_ShatteredMountain_07,,55,Cmission_Quest,360,,,680,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Quest_Queensport_08,,55,Cmission_Quest,360,,,680,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Quest_FirstLIght_09,,20,Cmission_Quest,150,,,400,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Quest_Mourningdale_11,,45,Cmission_Quest,320,,,600,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Quest_MonarchsBluffs_12,,20,Cmission_Quest,150,,,400,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Quest_WeaversFen_13,,35,Cmission_Quest,260,,,520,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Quest_Edengrove_14,,55,Cmission_Quest,360,,,680,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Quest_RestlessShore_15,,45,Cmission_Quest,320,,,600,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Quest_BrimstoneSands_16,,55,Cmission_Quest,360,,,680,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_Quest_CutlassKeys_10,,65,Cmission_Quest,380,,,760,,,,,,,,700,,,,,,,,true,0,,,,,,,,,,,,,
CMission_Success_BlacksmithProjectId,,20,Quest,240,,,6250,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Success_BlacksmithProjectId2,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Success_BlacksmithProjectId3,,40,Quest,480,,,8750,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_BlacksmithProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Failure_BlacksmithProjectId2,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Failure_BlacksmithProjectId3,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Success_EngineeringProjectId,,20,Quest,240,,,6250,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Success_EngineeringProjectId2,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Success_EngineeringProjectId3,,40,Quest,480,,,8750,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_EngineeringProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Failure_EngineeringProjectId2,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Failure_EngineeringProjectId3,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Success_OutfittingProjectId,,20,Quest,240,,,6250,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Success_OutfittingProjectId2,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Success_OutfittingProjectId3,,40,Quest,480,,,8750,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_OutfittingProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Failure_OutfittingProjectId2,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Failure_OutfittingProjectId3,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Success_AlchemistProjectId,,20,Quest,240,,,6250,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Success_AlchemistProjectId2,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Success_AlchemistProjectId3,,40,Quest,480,,,8750,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_AlchemistProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Failure_AlchemistProjectId2,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Failure_AlchemistProjectId3,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Success_CookingProjectId,,20,Quest,240,,,6250,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Success_CookingProjectId2,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Success_CookingProjectId3,,40,Quest,480,,,8750,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_CookingProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Failure_CookingProjectId2,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Failure_CookingProjectId3,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Success_SmeltingProjectId,,20,Quest,240,,,6250,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Success_SmeltingProjectId2,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Success_SmeltingProjectId3,,40,Quest,480,,,8750,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_SmeltingProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Failure_SmeltingProjectId2,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Failure_SmeltingProjectId3,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Success_CarpentryProjectId,,20,Quest,240,,,6250,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Success_CarpentryProjectId2,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Success_CarpentryProjectId3,,40,Quest,480,,,8750,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_CarpentryProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Failure_CarpentryProjectId2,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Failure_CarpentryProjectId3,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Success_MasonryProjectId,,20,Quest,240,,,6250,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Success_MasonryProjectId2,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Success_MasonryProjectId3,,40,Quest,480,,,8750,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_MasonryProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Failure_MasonryProjectId2,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Failure_MasonryProjectId3,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Success_WeavingProjectId,,20,Quest,240,,,6250,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Success_WeavingProjectId2,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Success_WeavingProjectId3,,40,Quest,480,,,8750,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_WeavingProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Failure_WeavingProjectId2,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Failure_WeavingProjectId3,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Success_TanningProjectId,,20,Quest,240,,,6250,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Success_TanningProjectId2,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Success_TanningProjectId3,,40,Quest,480,,,8750,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_TanningProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Failure_TanningProjectId2,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Failure_TanningProjectId3,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Success_FortGatesProjectId,,20,Quest,240,,,6250,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Success_FortGatesProjectId2,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Success_FortGatesProjectId3,,40,Quest,480,,,8750,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_FortGatesProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Failure_FortGatesProjectId2,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Failure_FortGatesProjectId3,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Success_FortHardPointsProjectId,,20,Quest,240,,,6250,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Success_FortHardPointsProjectId2,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Success_FortHardPointsProjectId3,,40,Quest,480,,,8750,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_FortHardPointsProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Failure_FortHardPointsProjectId2,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Failure_FortHardPointsProjectId3,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Success_BallistaUpgradeProjectId,,20,Quest,240,,,6250,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Success_BallistaUpgradeProjectId2,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_BallistaUpgradeProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Failure_BallistaUpgradeProjectId2,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Success_ExplosiveUpgradeProjectId,,20,Quest,240,,,6250,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Success_ExplosiveUpgradeProjectId2,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_ExplosiveUpgradeProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Failure_ExplosiveUpgradeProjectId2,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Success_HornUpgradeProjectId,,20,Quest,240,,,6250,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Success_HornUpgradeProjectId2,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_HornUpgradeProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Failure_HornUpgradeProjectId2,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Success_FireBarrelUpgradeProjectId,,20,Quest,240,,,6250,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Success_FireBarrelUpgradeProjectId2,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_FireBarrelUpgradeProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Failure_FireBarrelUpgradeProjectId2,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Success_RepeaterUpgradeProjectId,,20,Quest,240,,,6250,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Success_RepeaterUpgradeProjectId2,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_RepeaterUpgradeProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Failure_RepeaterUpgradeProjectId2,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Success_LumberJackSpiritProjectId,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_LumberJackSpiritProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Success_MinersResolveProjectId,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_MinersResolveProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
CMission_Success_HuntersBountyProjectId,,30,Quest,370,,,7500,,,,,,,,1075,,,,,,,,true,37.5,1,,,,,,,,,,,,
CMission_Failure_HuntersBountyProjectId,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
