VitalsID,DisplayName,VitalsCategories,Family,CreatureType,DifficultyTierOverride,NoExpNoCoin,CanDropLoot,DamageMod,HealthMin,HealthInitial,HealthMod,HealthOverridePercentSpellOwnerMaxHealth,PhysicalMitigation,ElementalMitigation,MinionVitalsId,BuffBuckets,BaseStaggerDamageOverride,BlockStaminaDamageOverride,HealthBaseTickRate,HealthRegenCappedBy,HealthRegenThresholds,HealthTickDelay,HealthFullyDepletedDelay,HealthLowerThreshold,HealthUpperThreshold,HealthUpdateIfDeathsDoor,HealthUpdateIfDead,BlockDamageMitigation,BlockStaminaCost,StaminaMin,StaminaBaseMax,StaminaInitial,StaminaBaseTickRate,StaminaRegenCappedBy,StaminaRegenThresholds,StaminaTickDelay,StaminaRegenDelay,StaminaRegenDelayOnEmpty,StaminaFullyDepletedDelay,StaminaLowerThreshold,StaminaUpperThreshold,StaminaUpdateIfDeathsDoor,StaminaUpdateIfDead,StaminaCostMitigation,MinMana,ManaBaseMax,ManaInitial,ManaBaseRegenRate,ManaRegenDelay,ManaRegenDelayOnEmpty,DeathsDoorTime,DeathsDoorDelay,HelpUpHealthPct,FoodMin,FoodBaseMax,FoodInitial,FoodBaseTickRate,FoodTickDelay,FoodFullyDepletedDelay,FoodLowerThreshold,FoodUpperThreshold,DrinkMin,DrinkInitial,DrinkBaseMax,DrinkBaseTickRate,DrinkTickDelay,DrinkFullyDepletedDelay,DrinkLowerThreshold,DrinkUpperThreshold,DamageCooldown,MaxDefenseMitigationPercent,AfflictionAbsorption,GameModeKillEventIds,GameModeAssistEventIds,WarKillEventId,WarAssistEventId,KillEventIdOverride,LootDropChance,IgnoreLootDropModifier,LootTableId,LootTags,IgnoreEffectCategories,DEFStandard,DEFSiege,DEFStrike,DEFSlash,DEFThrust,DEFArcane,DEFFire,DEFIce,DEFNature,DEFLightning,DEFCorruption,ABSStandard,ABSSiege,ABSStrike,ABSSlash,ABSThrust,ABSArcane,ABSIce,ABSNature,ABSFire,ABSLightning,ABSCorruption,RESPoison,RESDisease,RESBleed,RESFrostbite,RESCurse,RESBlight,BLAStandard,BLASiege,BLAStrike,BLASlash,BLAThrust,BLAArcane,BLAFire,BLAIce,BLANature,BLALightning,BLACorruption,ABAPoison,ABADisease,ABABleed,ABAFrostbite,ABACurse,ABABlight,WKNStandard,WKNSiege,WKNStrike,WKNSlash,WKNThrust,WKNArcane,WKNIce,WKNNature,WKNFire,WKNLightning,WKNCorruption,DMGStandard,DMGSiege,DMGStrike,DMGSlash,DMGThrust,DMGArcane,DMGFire,DMGIce,DMGNature,DMGLightning,DMGCorruption,AFAPoison,AFADisease,AFABleed,AFAFrostbite,AFACurse,AFABlight,CharacterScale,IsMinion,ChainSpellImmune,MutatorDifficultyMod,MutatorPotencyMod,HealthPercentForLootContributionOverride
FL_Chameleon_Elite_09FL12,@FL_Chameleon_Elite_09FL12_VitalsName,"FL_Chameleon_Elite_09FL12,Hostile,Beast,Predator",Wildlife,Elite,,,true,1,0,1,1.2,,0.35,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,500,500,6,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Beast,Elite",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,0.5,,,,,
FL_Mammoth_Elite_09FL12,@FL_Mammoth_Elite_09FL12_VitalsName,"FL_Mammoth_Elite_09FL12,Hostile,Beast,Predator,FL_Mammoth",Wildlife,Elite+,,,true,1,0,1,1.3,,0.35,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1000,1000,8,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Beast,Elite",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,
FL_Gorilla_Ranged_Elite_09FL12,@FL_Gorilla_Ranged_Elite_09FL12_VitalsName,"FL_Gorilla_Ranged_Elite_09FL12,Hostile,Beast,Predator",Wildlife,Elite-,,,true,1,0,1,0.85,,0.35,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,1000,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Beast,Elite",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.5,,,,,
FL_Gorilla_Melee_Elite_09FL12,@FL_Gorilla_Melee_Elite_09FL12_VitalsName,"FL_Gorilla_Melee_Elite_09FL12,Hostile,Beast,Predator",Wildlife,Elite,,,true,1,0,1,1,,0.35,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,1000,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Beast,Elite",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.7,,,,,
FL_Primal_Lion_Elite_09FL12,@FL_Primal_Lion_Elite_09FL12_VitalsName,"FL_Primal_Lion_Elite_09FL12,Hostile,Beast,Predator,PrimalLion",Wildlife,Elite,,,true,1,0,1,1,,0.35,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,FALSE,CreatureLootMaster,"Beast,Elite,Melee",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,
FL_Barbary_Lion_Elite_09FL12,@FL_Barbary_Lion_Elite_09FL12_VitalsName,"FL_Barbary_Lion_Elite_09FL12,Hostile,Beast,Predator,Primal_Lion,Barbary_Lion,Ancient",Wildlife,Elite,,,true,1,0,1,1,,0.35,0.35,,AIArmorBuff,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,FALSE,CreatureLootMaster,"Ancient,Beast,Elite,BarbaryLion",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,
FL_Mammoth_Ice_Elite_09FL12,@FL_Mammoth_Ice_Elite_09FL12_VitalsName,"FL_Mammoth_Ice_Elite_09FL12,Hostile,Beast,Predator,FL_Mammoth",Wildlife,Elite,,,true,1,0,1,1.5,,0.35,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,500,500,6,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Beast,Elite",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0.15,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,
FL_Mammoth_Lightning_Elite_09FL12,@FL_Mammoth_Lightning_Elite_09FL12_VitalsName,"FL_Mammoth_Lightning_Elite_09FL12,Hostile,Beast,Predator,FL_Mammoth",Wildlife,Elite,,,true,1,0,1,1.5,,0.35,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,500,500,6,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Beast,Elite",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0.15,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,
FL_Mammoth_Nature_Elite_09FL12,@FL_Mammoth_Nature_Elite_09FL12_VitalsName,"FL_Mammoth_Nature_Elite_09FL12,Hostile,Beast,Predator,FL_Mammoth",Wildlife,Elite,,,true,1,0,1,1.5,,0.35,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,500,500,6,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Beast,Elite",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0,0.15,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,
FL_Gorilla_Fire_Elite_09FL12,@FL_Gorilla_Fire_Elite_09FL12_VitalsName,"FL_Gorilla_Fire_Elite_09FL12,Hostile,Beast,Predator",Wildlife,Elite,,,true,1,0,1,1.25,,0.35,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,1000,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Beast,Elite",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0.15,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.6,,,,,
FL_Gorilla_Ice_Elite_09FL12,@FL_Gorilla_Ice_Elite_09FL12_VitalsName,"FL_Gorilla_Ice_Elite_09FL12,Hostile,Beast,Predator",Wildlife,Elite,,,true,1,0,1,1.1,,0.35,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,1000,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Beast,Elite",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0.15,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.6,,,,,
FL_Gorilla_Lightning_Elite_09FL12,@FL_Gorilla_Lightning_Elite_09FL12_VitalsName,"FL_Gorilla_Lightning_Elite_09FL12,Hostile,Beast,Predator",Wildlife,Elite,,,true,1,0,1,1.25,,0.35,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,1000,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Beast,Elite",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0.15,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.6,,,,,
FL_MegaFlora_RazorLotus_Elite_09FL12,@FL_MegaFlora_RazorLotus_Elite_09FL12_VitalsName,"FL_MegaFlora_RazorLotus_Elite_09FL12,Hostile,AngryEarth",AngryEarth,Elite,,,true,1,0,1,1,,0.35,0.35,MegaFlora_RazorLotus_Leaves,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,100,100,0,0,,0,0,0,0,-1,-1,0,0,0.6,1,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"AngryEarth,Elite,MegaFlora",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0,0,0,0,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,
FL_Explosive_Sprout_Physical_Elite_09FL12,@FL_Explosive_Sprout_Physical_Elite_09FL12_VitalsName,"FL_Explosive_Sprout_Physical_Elite_09FL12,Hostile,AngryEarth",AngryEarth,Elite-,,true,false,1,0,1,0.01,,0.35,0.35,,MegaFloraSproutPhysicalBuffs,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,100,100,0,0,,0,0,0,0,-1,-1,0,0,0.6,1,1,1,0,0,0,10,1,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"AngryEarth,Elite,MegaFlora",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0,0,0,0,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.8,,,,,
FL_Explosive_Sprout_Fire_Elite_09FL12,@FL_Explosive_Sprout_Fire_Elite_09FL12_VitalsName,"FL_Explosive_Sprout_Fire_Elite_09FL12,Hostile,AngryEarth",AngryEarth,Elite-,,true,false,1,0,1,0.01,,0.35,0.35,,MegaFloraSproutFireBuffs,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,100,100,0,0,,0,0,0,0,-1,-1,0,0,0.6,1,1,1,0,0,0,10,1,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"AngryEarth,Elite,MegaFlora",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0,0,0,0,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.8,,,,,
FL_Explosive_Sprout_Poison_Elite_09FL12,@FL_Explosive_Sprout_Poison_Elite_09FL12_VitalsName,"FL_Explosive_Sprout_Poison_Elite_09FL12,Hostile,AngryEarth",AngryEarth,Elite-,,true,false,1,0,1,0.01,,0.35,0.35,,MegaFloraSproutPoisonBuffs,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,100,100,0,0,,0,0,0,0,-1,-1,0,0,0.6,1,1,1,0,0,0,10,1,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"AngryEarth,Elite,MegaFlora",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0,0,0,0,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.8,,,,,
FL_MIM_Wolf_Elemental_Earth,@FL_MIM_Wolf_Elemental_Earth_VitalsName,"FL_MIM_Wolf_Elemental_Earth,Hostile,Beast,Wolf,Predator,AngryEarth",AngryEarth,Solo,,,true,1,0,1,1,,0.35,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,,0.1,FALSE,CreatureLootMaster,"Beast,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0,0,0,0,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.25,,,,,
FL_MIM_Statue_Wolf_Elemental_Earth,@FL_MIM_Statue_Wolf_Elemental_Earth_VitalsName,"FL_MIM_Statue_Wolf_Elemental_Earth,Hostile,Beast,Wolf,Predator,AngryEarth",AngryEarth,Solo,,,true,1,0,1,1,,0.35,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,,0.1,FALSE,CreatureLootMaster,"Beast,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0,0,0,0,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.25,,,,,
FL_MIM_Hercyne_Boar,@FL_MIM_Hercyne_Boar_VitalsName,"FL_MIM_Hercyne_Boar,Hostile,AngryEarth,Hercyne,Boar",AngryEarth,Solo,,,true,1,0,1,1,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,FALSE,CreatureLootMaster,"AngryEarth,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1,,,,,
FL_MIM_Hercyne_Corvid,@FL_MIM_Hercyne_Corvid_VitalsName,"FL_MIM_Hercyne_Corvid,Hostile,AngryEarth,Hercyne,Corvid",AngryEarth,Solo,2,,true,1,0,1,1,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,FALSE,CreatureLootMaster,"AngryEarth,Common,Corvid",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1,,,,,
FL_MIM_BearElemental,@FL_MIM_BearElemental_VitalsName,"FL_MIM_BearElemental,Hostile,Beast,Elemental,Bear,AngryEarth",AngryEarth,Solo+,,,true,1,0,1,1.15,,0.35,0.35,Bear_Cub_Elemental,,,,500,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,50,50,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,,0.55,FALSE,CreatureLootMaster,"AngryEarth,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0,0,0,0,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,
FL_MIM_Statue_BearElemental,@FL_MIM_Statue_BearElemental_VitalsName,"FL_MIM_Statue_BearElemental,Hostile,Beast,Elemental,Bear,AngryEarth",AngryEarth,Solo+,,,true,1,0,1,1.15,,0.35,0.35,Bear_Cub_Elemental,,,,500,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,50,50,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,,0.55,FALSE,CreatureLootMaster,"AngryEarth,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0,0,0,0,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,
FL_MIM_Damned_Acolyte,@FL_MIM_Damned_Acolyte_VitalsName,"FL_MIM_Damned_Acolyte,Hostile,Corrupted",Corrupted,Solo+,,,true,1,0,1,1,,0.35,0.35,Corrupted_Mine,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,,,,0.35,FALSE,CreatureLootMaster,"Ancient,Common,ArmorLight,StaffMagic",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0.3,0,0.15,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.2,,,,,
FL_MIM_Statue_Damned_Acolyte,@FL_MIM_Statue_Damned_Acolyte_VitalsName,"FL_MIM_Statue_Damned_Acolyte,Hostile,Corrupted",Corrupted,Solo+,,,true,1,0,1,1,,0.35,0.35,Corrupted_Mine,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,,,,0.35,FALSE,CreatureLootMaster,"Ancient,Common,ArmorLight,StaffMagic",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0.3,0,0.15,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.2,,,,,
FL_Wolf_Elemental_Earth_09A_S17_WaveEvent,@FL_Wolf_Elemental_Earth_09A_S17_WaveEvent_VitalsName,"FL_Wolf_Elemental_Earth_09A_S17_WaveEvent,Hostile,Beast,Wolf,Predator,AngryEarth",AngryEarth,Solo,,true,false,0.75,0,1,0.75,,0.35,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,,0.1,FALSE,NullRoll,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0.3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.25,,,,,
FL_Dryad_Soldier_09A_S4_WaveEvent,@FL_Dryad_Soldier_09A_S4_WaveEvent_VitalsName,"FL_Dryad_Soldier_09A_S4_WaveEvent,Hostile,AngryEarth,Dryad_Soldier",AngryEarth,Solo,3,true,false,0.5,0,1,0.75,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0.8,0,50,50,2,0,,1,0,0,3,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,FALSE,NullRoll,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.25,,,,,
FL_Dryad_Soldier_09A_S17_WaveEvent,@FL_Dryad_Soldier_09A_S17_WaveEvent_VitalsName,"FL_Dryad_Soldier_09A_S17_WaveEvent,Hostile,AngryEarth,Dryad_Soldier",AngryEarth,Solo,3,true,false,0.75,0,1,0.75,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0.8,0,50,50,2,0,,1,0,0,3,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,FALSE,NullRoll,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.25,,,,,
FL_Dryad_Archer_09A_S17_WaveEvent,@FL_Dryad_Archer_09A_S17_WaveEvent_VitalsName,"FL_Dryad_Archer_09A_S17_WaveEvent,Hostile,AngryEarth,Dryad_Archer",AngryEarth,Solo,3,true,false,0.75,0,1,0.75,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,FALSE,NullRoll,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,0,0,0,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1.25,,,,,
