MissionID,MissionTier,ObjectiveID,IsCustomObjective,CategoricalProgressionId,IsPvpMission,AvailableTerritoryId,RequiredFaction,RequiredFortControlStatus,ReturnToGiverOverride,IsSettlementValidDestination,IsOutpostValidDestination,TaskKillContributionOverride,TaskKillContributionQtyOverride,TerritoryIDOverride,POITagOverride,TaskGiveAndTakeItemOverride,TaskHaveAndReturnItemsOverride,TaskHaveAndReturnItemsQtyOverride,TaskHaveAndReturnItemsDropProbabilityOverride,TaskHaveAndReturnChestDropProbabilityOverride,TaskHaveAndReturnItemsItemsDropVCOverride,LootTagOverride,PauseAndClearLootOnTaskCompleteOverride,TurninDistance,TaskTimerOverride,SuccessGameEventIdOverride,FailureGameEventIdOverride,TitleOverride,DescriptionOverride,ImagePath,MissionGoalType,ProviderDistanceLimit,MinLevel,MaxLevel,RequiredTradeskill,TradeskillLevel,Enabled,DevName,VCLevelRange,RecommendedGroupSize,PatrolDuration,PatrolPoi1,PatrolPoi2,PatrolPoi3,PatrolPoi4,GrantRewardsToOriginTerritory,ReleaseVersionOverride,ORMReleaseEventTagsOverride,OverrideLocation
Fetch_abandoned_village_40266_6_Daybreak Burough,1,M_fetch_location,,,,4,,,true,false,false,,,,abandoned_village_40266,,Fetch_abandoned_village_40266_MI_Fleam,6,,100,,,true,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_farm2.png,Explore,990,1,,,,0,Daybreak Burough,7-9,,,,,,,,,,
Fetch_ancient_ruins_40223_7_Arcturus,1,M_fetch_location,,,,4,,,true,false,false,,,,ancient_ruins_40223,,Fetch_ancient_ruins_40223_MI_AncientCasket,7,,100,,,true,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_ruins2.png,Explore,990,1,,,,0,Arcturus,11-12,,,,,,,,,,
Fetch_abandoned_village_40206_2_Bradbury Fields,1,M_fetch_location,,,,4,,,true,false,false,,,,abandoned_village_40206,,Fetch_abandoned_village_40206_MI_ArcaneBottles,2,,100,,,true,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_farm3.png,Explore,990,1,,,,0,Bradbury Fields,8-10,,,,,,,,,,
Fetch_abandoned_village_40204_2_Abandoned Hamlet,1,M_fetch_location,,,,4,,,true,false,false,,,,abandoned_village_40204,,Fetch_abandoned_village_40204_MI_AlchemistKit,2,,100,,,true,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_farm3.png,Explore,990,1,,,,0,Abandoned Hamlet,9-11,,,,,,,,,,
Fetch_withered_farm_3_40149_8_Olcott Family Farm,1,M_fetch_location,,,,4,,,true,false,false,,,,withered_farm_3_40149,,Fetch_withered_farm_3_MI_HomunculiTalisman,8,,100,,,true,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_farm1.png,Explore,990,1,,,,0,Olcott Family Farm,9-11,,,,,,,,,,
Fetch_mine_40203_2_Canary Mine,1,M_fetch_location,,,,4,,,true,false,false,,,,mine_40203,,Fetch_mine_40203_MI_TuningStone,2,,100,,,true,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_farm2.png,Explore,990,1,,,,0,Canary Mine,9-12,,,,,,,,,,
Fetch_abandoned_farm_village_40267_2_Fallowhill Farm,1,M_fetch_location,,,,4,,,true,false,false,,,,abandoned_farm_village_40267,,Fetch_abandoned_farm_village_40267_MI_OuroborosCharm,2,,100,,,true,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_farm3.png,Explore,990,1,,,,0,Fallowhill Farm,9-12,,,,,,,,,,
Fetch_abandoned_farm_village_40201_6_Kelleher Farmstead,1,M_fetch_location,,,,4,,,true,false,false,,,,abandoned_farm_village_40201,,Fetch_abandoned_farm_village_40201_MI_BezoarStones,6,,100,,,true,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_farm1.png,Explore,990,1,,,,0,Kelleher Farmstead,9-12,,,,,,,,,,
Fetch_abandoned_fishing_village_40246_5_Meadow Lake Fishery,1,M_fetch_location,,,,4,,,true,false,false,,,,abandoned_fishing_village_40246,,Fetch_abandoned_fishing_village_40246_MI_LostSceptor,5,,100,,,true,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_farm2.png,Explore,990,1,,,,0,Meadow Lake Fishery,9-12,,,,,,,,,,
Fetch_ancient_tower_40217_1_Ancient Lookout Leo,1,M_fetch_location,,,,4,,,true,false,false,,,,ancient_tower_40217,,Fetch_ancient_tower_40217_MI_OrnatePuzzleBox,1,,100,,,true,,,FactionMission_Success_R1_Sm,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_lookout1.png,Explore,990,12,,,,0,Ancient Lookout Leo,16-20,,,,,,,,,,
Fetch_ancient_tower_40218_1_Ancient Lookout Norma,1,M_fetch_location,,,,4,,,true,false,false,,,,ancient_tower_40218,,Fetch_ancient_tower_40218_MI_ForlornLocket,1,,100,,,true,,,FactionMission_Success_R1_Sm,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_lookout1.png,Explore,990,12,,,,0,Ancient Lookout Norma,16-20,,,,,,,,,,
Fetch_ancient_lookout_40110_1_Ancient Lookout Orion,1,M_fetch_location,,,,4,,,true,false,false,,,,ancient_lookout_40110,,Fetch_ancient_lookout_40110_MI_CorruptedAura,1,,100,,,true,,,FactionMission_Success_R1_Sm,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_lookout1.png,Explore,990,12,,,,0,Ancient Lookout Orion,16-20,,,,,,,,,,
Fetch_ancient_lookout_40114_1_Ancient Lookout Ursa,1,M_fetch_location,,,,4,,,true,false,false,,,,ancient_lookout_40114,,Fetch_ancient_lookout_40114_FastenersT4,1,,100,,,true,,,FactionMission_Success_R1_Sm,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_lookout1.png,Explore,990,12,,,,0,Ancient Lookout Ursa,16-20,,,,,,,,,,
Fetch_ancient_tower_40215_1_Ancient Lookout Canis,1,M_fetch_location,,,,4,,,true,false,false,,,,ancient_tower_40215,,Fetch_ancient_tower_40215_BellowsT1,1,,100,,,true,,,FactionMission_Success_R1_Sm,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_lookout1.png,Explore,990,12,,,,0,Ancient Lookout Canis,18-20,,,,,,,,,,
Fetch_ancient_lookout_40109_1_Ancient Lookout Draco,1,M_fetch_location,,,,4,,,true,false,false,,,,ancient_lookout_40109,,Fetch_ancient_lookout_40109_PrecisionToolT1,1,,100,,,true,,,FactionMission_Success_R1_Sm,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_lookout1.png,Explore,990,12,,,,0,Ancient Lookout Draco,18-20,,,,,,,,,,
Fetch_ancient_tower_40216_1_Ancient Lookout Hercules,1,M_fetch_location,,,,4,,,true,false,false,,,,ancient_tower_40216,,Fetch_ancient_tower_40216_ShuttleT1,1,,100,,,true,,,FactionMission_Success_R1_Sm,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_lookout1.png,Explore,990,12,,,,0,Ancient Lookout Hercules,18-20,,,,,,,,,,
Fetch_ancient_tower_40219_1_Ancient Lookout Lupus,1,M_fetch_location,,,,4,,,true,false,false,,,,ancient_tower_40219,,Fetch_ancient_tower_40219_MI_Fleam,1,,100,,,true,,,FactionMission_Success_R1_Sm,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_lookout1.png,Explore,990,12,,,,0,Ancient Lookout Lupus,18-20,,,,,,,,,,
Fetch_ancient_lookout_40113_1_Ancient Lookout Monoceros,1,M_fetch_location,,,,4,,,true,false,false,,,,ancient_lookout_40113,,Fetch_ancient_lookout_40113_MI_JarofLeeches,1,,100,,,true,,,FactionMission_Success_R1_Sm,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_lookout1.png,Explore,990,12,,,,0,Ancient Lookout Monoceros,18-20,,,,,,,,,,
Fetch_ancient_tower_40220_1_Ancient Lookout Perseus,1,M_fetch_location,,,,4,,,true,false,false,,,,ancient_tower_40220,,Fetch_ancient_tower_40220_MI_Pomander,1,,100,,,true,,,FactionMission_Success_R1_Sm,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_lookout1.png,Explore,990,12,,,,0,Ancient Lookout Perseus,18-20,,,,,,,,,,
Fetch_ancient_lookout_40111_1_Ancient Lookout Carina,1,M_fetch_location,,,,4,,,true,false,false,,,,ancient_lookout_40111,,Fetch_ancient_lookout_40111_MI_HagStones,1,,100,,,true,,,FactionMission_Success_R1_Sm,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_lookout1.png,Explore,990,12,,,,0,Ancient Lookout Carina,19-21,,,,,,,,,,
Fetch_ancient_lookout_40112_1_Ancient Lookout Lacerta,1,M_fetch_location,,,,4,,,true,false,false,,,,ancient_lookout_40112,,Fetch_ancient_lookout_40112_MI_FaysCauldron,1,,100,,,true,,,FactionMission_Success_R1_Sm,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_lookout1.png,Explore,990,12,,,,0,Ancient Lookout Lacerta,19-21,,,,,,,,,,
Fetch_ancient_ruins_40123_1_Sirius,1,M_fetch_location,,,,4,,,true,false,false,,,,ancient_ruins_40123,,Fetch_ancient_ruins_40123_MI_RedsHerring,1,,100,,,true,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_ruins2.png,Explore,990,12,,,,0,Sirius,20-21,,,,,,,,,,
Fetch_undead_bastion_40227_7_HMS Bernadette,1,M_fetch_location,,,,4,,,true,false,false,,,,undead_bastion_40227,,Fetch_undead_bastion_40227_MI_GamblersDice,7,,100,,,true,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_undead_bastion1.png,Explore,990,12,,,,0,HMS Bernadette,21-15,,,,,,,,,,
Fetch_undead_bastion_40207_3_Undead Enclave,1,M_fetch_location,,,,4,,,true,false,false,,,,undead_bastion_40207,,Fetch_undead_bastion_40207_MI_IronCompass,3,,100,,,true,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_undead_bastion1.png,Explore,990,17,,,,0,Undead Enclave,21-24,,,,,,,,,,
Fetch_undead_bastion_50232_3_Undead Terrace,1,M_fetch_location,,,,4,,,true,false,false,,,,undead_bastion_50232,,Fetch_undead_bastion_50232_MI_ShotExtractor,3,,100,,,true,,,FactionMission_Success_R1_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_undead_bastion1.png,Explore,990,17,,,,0,Undead Terrace,21-24,,,,,,,,,,
Fetch_shattered_obelisk_10_Shattered Obelisk,1,M_fetch_location,,,,4,,,true,false,false,,,,shattered_obelisk,,Fetch_shattered_obelisk_MI_AeternumSpice,10,,100,,,true,,,FactionMission_Success_R1_Lg,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_obelisk1.png,Explore,990,17,,,,0,Shattered Obelisk,23-25,,,,,,,,,,
Fetch_ancient_bridge_40126_3_Ancient Bridge,1,M_fetch_location,,,,4,,,true,false,false,,,,ancient_bridge_40126,,Fetch_ancient_bridge_40126_MI_AlchemistKit,3,,100,,,true,,,FactionMission_Success_R1_Lg,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_ruins2.png,Explore,990,17,,,,0,Ancient Bridge,23-25,,,,,,,,,,
Fetch_Bayou_Village_50126_7_Mistywater Thorp,1,M_fetch_location,,,,5,,,true,false,false,,,,Bayou_Village_50126,,Fetch_corrupted_fort_40319_MI_MaskofShame,7,,100,,,true,,,FactionMission_Success_R5_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_village3.png,Explore,3000,56,,,,0,Mistywater Thorp,57-60,,,,,,,,,,
Fetch_Hilltop_Ruins_50118_2_Skyview Repose,1,M_fetch_location,,,,5,,,true,false,false,,,,Hilltop_Ruins_50118,,Fetch_ancient_shrine_40314_MI_ArcaneBottles,2,,100,,,true,,,FactionMission_Success_R5_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_ruins3.png,Explore,3000,56,,,,0,Skyview Repose,57-60,,,,,,,,,,
Fetch_Flooded_Ruins_50125_9_Sunken Aspect,1,M_fetch_location,,,,5,,,true,false,false,,,,Flooded_Ruins_50125,,Fetch_greatcleavesouthwall_40301_MI_HomunculiTalisman,9,,100,,,true,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_ruins2.png,Explore,3000,56,,,,0,Sunken Aspect,57-60,,,,,,,,,,
Fetch_AE_Cave_50120_6_Virid Grotto,1,M_fetch_location,,,,5,,,true,false,false,,,,AE_Cave_50120,,Fetch_corrupted_fort_40316_MI_TuningStone,6,,100,,,true,,,FactionMission_Success_R5_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Explore,3000,56,,,,0,Virid Grotto,57-60,,,,,,,,,,
Fetch_Lighthouse_Ruins_50128_6_Hingatirn,1,M_fetch_location,,,,5,,,true,false,false,,,,Lighthouse_Ruins_50128,,Fetch_bear_den_40138_MI_AncientCasket,6,,100,,,true,,,FactionMission_Success_R5_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_lookout1.png,Explore,990,56,,,,0,Hingatirn,57-60,,,,,,,,,,
Fetch_abandoned_fishing_village_50106_6_Mosswater Bourg,1,M_fetch_location,,,,5,,,true,false,false,,,,abandoned_fishing_village_50106,,Fetch_brightwoodsisle_40221_MI_RedsHerring,6,,100,,,true,,,FactionMission_Success_R5_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_undead_bastion1.png,Explore,990,56,,,,0,Mosswater Bourg,57-60,,,,,,,,,,
Fetch_Overgrown_Village_50133_8_Fisher's Glory,1,M_fetch_location,,,,5,,,true,false,false,,,,Overgrown_Village_50133,,Fetch_ancient_shrine_40313_MI_LostSceptor,8,,100,,,true,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_undead_bastion1.png,Explore,990,56,,,,0,Fisher's Glory,57-60,,,,,,,,,,
Fetch_Flooded_Ruins_50127_8_Sha Makogai,1,M_fetch_location,,,,5,,,true,false,false,,,,Flooded_Ruins_50127,,Fetch_bear_den_30107_MI_CorruptedRelic,8,,100,,,true,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_undead_bastion1.png,Explore,990,56,,,,0,Sha Makogai,57-60,,,,,,,,,,
Fetch_shipwreck_50101_1_Bleachwood Coast,1,M_fetch_location,,,,5,,,true,false,false,,,,shipwreck_50101,,Fetch_bear_den_40125_MI_EarTrumpet,1,,100,,,true,,,FactionMission_Success_R5_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_undead_bastion1.png,Explore,990,56,,,,0,Bleachwood Coast,57-60,,,,,,,,,,
Fetch_Glowing_Swamp_50124_3_Glimmerfen,1,M_fetch_location,,,,5,,,true,false,false,,,,Glowing_Swamp_50124,,Fetch_ancient_lookout_40113_MI_JarofLeeches,3,,100,,,true,,,FactionMission_Success_R5_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_undead1.png,Explore,990,56,,,,0,Glimmerfen,57-60,,,,,,,,,,
Fetch_shipwreck_50102_3_Scavenger's Shore,1,M_fetch_location,,,,5,,,true,false,false,,,,shipwreck_50102,,Fetch_ancient_tower_40220_MI_Pomander,3,,100,,,true,,,FactionMission_Success_R5_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_undead_bastion1.png,Explore,990,56,,,,0,Scavenger's Shore,57-60,,,,,,,,,,
Fetch_Lighthouse_Base_50129_3_Syleio Seko,1,M_fetch_location,,,,5,,,true,false,false,,,,Lighthouse_Base_50129,,Fetch_ancient_lookout_40115_MI_AncientCasket,3,,100,,,true,,,FactionMission_Success_R5_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_lookout1.png,Explore,990,56,,,,0,Syleio Seko,57-60,,,,,,,,,,
Fetch_Lost_Cave_50121_3_Rackham's Hollow,1,M_fetch_location,,,,5,,,true,false,false,,,,Lost_Cave_50121,,Fetch_ancient_lookout_40114_FastenersT4,3,,100,,,true,,,FactionMission_Success_R5_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Explore,990,56,,,,0,Rackham's Hollow,57-60,,,,,,,,,,
Fetch_Ghost_Town_50122_3_Shipflight Comb,1,M_fetch_location,,,,5,,,true,false,false,,,,Ghost_Town_50122,,Fetch_ancient_lookout_40108_RivetsT5,3,,100,,,true,,,FactionMission_Success_R5_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_undead1.png,Explore,990,56,,,,0,Shipflight Comb,57-60,,,,,,,,,,
Fetch_shipwreck_50104_3_Maria's Rest,1,M_fetch_location,,,,5,,,true,false,false,,,,shipwreck_50104,,Fetch_ancient_tower_40215_BellowsT1,3,,100,,,true,,,FactionMission_Success_R5_Md,FactionMission_Failure,@M_fetch_title,@M_fetch_desc,LyShineUI\Images\MissionImages\missionImage_undead_bastion1.png,Explore,990,56,,,,0,Maria's Rest,57-60,,,,,,,,,,
Kill_5_AngryEarth_Glowing_Swamp_50124,1,M_killx_location,,,,5,,,true,false,false,AngryEarth,5,,Glowing_Swamp_50124,,,,,,,,,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_ruins1.png,Kill,3000,56,,,,0,Glimmerfen,57-60,,,,,,,,,,
Kill_7_AngryEarth_Flooded_Ruins_50125,1,M_killx_location,,,,5,,,true,false,false,AngryEarth,7,,Flooded_Ruins_50125,,,,,,,,,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_ruins1.png,Kill,3000,56,,,,0,Sunken Aspect,57-60,,,,,,,,,,
Kill_8_Ancient_Hilltop_Ruins_50118,1,M_killx_location,,,,5,,,true,false,false,Ancient,8,,Hilltop_Ruins_50118,,,,,,,,,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_ancient1.png,Kill,3000,56,,,,0,Skyview Repose,57-60,,,,,,,,,,
Kill_9_Lost_abandoned_fishing_village_50106,1,M_killx_location,,,,5,,,true,false,false,Lost,9,,abandoned_fishing_village_50106,,,,,,,,,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_withered.png,Kill,3000,56,,,,0,Mosswater Bourg,57-60,,,,,,,,,,
Kill_1_Primal_Lion_05WC02_Lion_Den_50117,1,M_killx_location,,,,5,,,true,false,false,Primal_Lion_05WC02,1,,Lion_Den_50117,,,,,,,,,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_ruins1.png,Kill,3000,56,,,,0,Scragglemane Nook,57-60,,,,,,,,,,
Kill_1_Primal_Lion_05WC02_Lion_Den_50123,1,M_killx_location,,,,5,,,true,false,false,Primal_Lion_05WC02,1,,Lion_Den_50123,,,,,,,,,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_ruins1.png,Kill,3000,56,,,,0,Cave of Striped Death,57-60,,,,,,,,,,
Kill_2_Bear_Black_05WC03_cave_50213,1,M_killx_location,,,,5,,,true,false,false,Bear_Black_05WC03,2,,cave_50213,,,,,,,,,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_bear.png,Kill,3000,56,,,,0,The Congregation,57-60,,,,,,,,,,
Kill_8_AngryEarth_AE_Cave_50120,1,M_killx_location,,,,5,,,true,false,false,AngryEarth,8,,AE_Cave_50120,,,,,,,,,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_ruins1.png,Kill,3000,56,,,,0,Virid Grotto,57-60,,,,,,,,,,
Kill_8_Lost_Ghost_Town_50122,1,M_killx_location,,,,5,,,true,false,false,Lost,8,,Ghost_Town_50122,,,,,,,,,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Kill,3000,56,,,,0,Shipflight Comb,57-60,,,,,,,,,,
Kill_7_Undead_shipwreck_50104,1,M_killx_location,,,,5,,,true,false,false,Undead,7,,shipwreck_50104,,,,,,,,,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_ruins1.png,Kill,3000,56,,,,0,Maria's Rest,57-60,,,,,,,,,,
Kill_5_Undead_Lost_Cave_50121,1,M_killx_location,,,,5,,,true,false,false,Undead,5,,Lost_Cave_50121,,,,,,,,,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_ruins1.png,Kill,3000,56,,,,0,Rackham's Hollow,57-60,,,,,,,,,,
Kill_9_AngryEarth_Overgrown_Village_50133,1,M_killx_location,,,,5,,,true,false,false,AngryEarth,9,,Overgrown_Village_50133,,,,,,,,,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_ruins1.png,Kill,3000,56,,,,0,Fisher's Glory,57-60,,,,,,,,,,
Kill_3_Tendril_Dryad_05WC06a_Overgrown_Village_50133,1,M_killx_location,,,,5,,,true,false,false,Tendril_Dryad_05WC06a,3,,Overgrown_Village_50133,,,,,,,,,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_ruins1.png,Kill,3000,56,,,,0,Fisher's Glory,57-60,,,,,,,,,,
Kill_6_AngryEarth_Glowing_Swamp_50132,1,M_killx_location,,,,5,,,true,false,false,AngryEarth,6,,Glowing_Swamp_50132,,,,,,,,,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_ruins1.png,Kill,3000,56,,,,0,Lambent Muskeg,57-60,,,,,,,,,,
Kill_6_Lost_shipwreck_50102,1,M_killx_location,,,,5,,,true,false,false,Lost,6,,shipwreck_50102,,,,,,,,,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Kill,3000,56,,,,0,Scavenger's Shore,57-60,,,,,,,,,,
Kill_1_Primal_Lion_05WC06_Lion_Den_50134,1,M_killx_location,,,,5,,,true,false,false,Primal_Lion_05WC06,1,,Lion_Den_50134,,,,,,,,,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_ruins1.png,Kill,3000,56,,,,0,Raking Claw Den,57-60,,,,,,,,,,
Kill_1_Primal_Lion_05WC06_Lion_Den_50135,1,M_killx_location,,,,5,,,true,false,false,Primal_Lion_05WC06,1,,Lion_Den_50135,,,,,,,,,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_ruins1.png,Kill,3000,56,,,,0,Echoing Roar,57-60,,,,,,,,,,
Kill_6_Lost_shipwreck_50101,1,M_killx_location,,,,5,,,true,false,false,Lost,6,,shipwreck_50101,,,,,,,,,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Kill,3000,56,,,,0,Bleachwood Coast,57-60,,,,,,,,,,
Kill_9_Undead_Bayou_Village_50126,1,M_killx_location,,,,5,,,true,false,false,Undead,9,,Bayou_Village_50126,,,,,,,,,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_ruins1.png,Kill,3000,56,,,,0,Mistywater Thorp,57-60,,,,,,,,,,
Kill_8_AngryEarth_Flooded_Ruins_50127,1,M_killx_location,,,,5,,,true,false,false,AngryEarth,8,,Flooded_Ruins_50127,,,,,,,,,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_ruins1.png,Kill,3000,56,,,,0,Sha Makogai,57-60,,,,,,,,,,
Kill_1_Swamp_Dryad_Prowler_Named_05WC08_Flooded_Ruins_50127,1,M_killx_location,,,,5,,,true,false,false,Swamp_Dryad_Prowler_Named_05WC08,1,,Flooded_Ruins_50127,,,,,,,,,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_ruins1.png,Kill,3000,56,,,,0,Sha Makogai,57-60,,,,,,,,,,
Kill_10_AngryEarth_Lighthouse_Ruins_50128,1,M_killx_location,,,,5,,,true,false,false,AngryEarth,10,,Lighthouse_Ruins_50128,,,,,,,,,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_ruins1.png,Kill,3000,56,,,,0,Hingatirn,57-60,,,,,,,,,,
Kill_1_Swamp_Dryad_Shaman_Named_05WC09_Lighthouse_Ruins_50128,1,M_killx_location,,,,5,,,true,false,false,Swamp_Dryad_Shaman_Named_05WC09,1,,Lighthouse_Ruins_50128,,,,,,,,,,,FactionMission_Success_R5_Lg,FactionMission_Failure,@M_killx_location_title,@M_killx_location_desc,LyShineUI\Images\MissionImages\missionImage_ruins1.png,Kill,3000,56,,,,0,Hingatirn,57-60,,,,,,,,,,
