UniqueTagID,IsEnabled,DisplayName,Description,PortraitImage,LandscapeImage,SquareImage,ThumbnailImage,TypeDescription
Bundle_PR_Emote_LaunchSet,1,@Bundle_Emote_Launch_name,@Bundle_Emote_Launch_description,LyShineUI/Images/mtx/mtx_product_images/bundle_Portrait_Emote_Launch.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Rectangle_Emote_Launch.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Square_Emote_Launch.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Thumbnail_Emote_Launch.png,@ui_bundle
Bundle_PR_Megapack_Runic,1,@Bundle_PR_Megapack_Runic_name,@Bundle_PR_Megapack_Runic_description,LyShineUI/Images/mtx/mtx_product_images/dye118_Portrait_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Rectangle_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Square_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Thumbnail_ButterflyWing.png,@ui_bundle
Bundle_PR_Megapack_AngelsDemons,1,@Bundle_PR_Megapack_AngelsDemons_name,@Bundle_PR_Megapack_AngelsDemons_description,LyShineUI/Images/mtx/mtx_product_images/dye118_Portrait_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Rectangle_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Square_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Thumbnail_ButterflyWing.png,@ui_bundle
Bundle_PR_Weapon_RoyalCourt,1,@Bundle_PR_Weapon_RoyalCourt_name,@Bundle_PR_Weapon_RoyalCourt_description,LyShineUI/Images/mtx/mtx_product_images/bundle_Portrait_Weapon_RoyalCourt.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Rectangle_Weapon_RoyalCourt.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Square_Weapon_RoyalCourt.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Thumbnail_Weapon_RoyalCourt.png,@ui_bundle
Bundle_PR_Apparel_RoyalCourt,1,@Bundle_PR_Apparel_RoyalCourt_name,@Bundle_PR_Apparel_RoyalCourt_description,LyShineUI/Images/mtx/mtx_product_images/bundle_Portrait_Armor_Royal_Court.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Rectangle_Armor_Royal_Court.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Square_Armor_Royal_Court.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Thumbnail_Armor_Royal_Court.png,@ui_bundle
Bundle_PR_Megapack_RoyalCourt,1,@Bundle_PR_Megapack_RoyalCourt_name,@Bundle_PR_Megapack_RoyalCourt_description,LyShineUI/Images/mtx/mtx_product_images/dye118_Portrait_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Rectangle_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Square_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Thumbnail_ButterflyWing.png,@ui_bundle
Bundle_PR_Weapon_Lunar,1,@Bundle_PR_Weapon_Lunar_name,@Bundle_PR_Weapon_Lunar_description,LyShineUI/Images/mtx/mtx_product_images/dye118_Portrait_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Rectangle_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Square_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Thumbnail_ButterflyWing.png,@ui_bundle
Bundle_PR_Apparel_Lunar,1,@Bundle_PR_Apparel_Lunar_name,@Bundle_PR_Apparel_Lunar_description,LyShineUI/Images/mtx/mtx_product_images/dye118_Portrait_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Rectangle_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Square_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Thumbnail_ButterflyWing.png,@ui_bundle
Bundle_PR_MegaPack_Lunar,1,@Bundle_PR_MegaPack_Lunar_name,@Bundle_PR_MegaPack_Lunar_description,LyShineUI/Images/mtx/mtx_product_images/dye118_Portrait_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Rectangle_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Square_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Thumbnail_ButterflyWing.png,@ui_bundle
Weapon_Bow_CorruptedLove,1,@Weapon_Bow_CorruptedLove_name,@Weapon_Bow_CorruptedLove_description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_Valentine2022_Bow.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_Valentine2022_Bow.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_Valentine2022_Bow.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_Valentine2022_Bow.png,@reward_type_Weaponskin_Bow
Weapon_FireStaff_CorruptedLove,1,@Weapon_FireStaff_CorruptedLove_name,@Weapon_FireStaff_CorruptedLove_description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_Valentine2022_FireStaff.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_Valentine2022_FireStaff.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_Valentine2022_FireStaff.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_Valentine2022_FireStaff.png,@reward_type_Weaponskin_FireStaff
Weapon_IceGauntlet_CorruptedLove,1,@Weapon_IceGauntlet_CorruptedLove_name,@Weapon_IceGauntlet_CorruptedLove_description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_Valentine2022_IceGauntlet.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_Valentine2022_IceGauntlet.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_Valentine2022_IceGauntlet.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_Valentine2022_IceGauntlet.png,@reward_type_Weaponskin_IceGauntlet
Weapon_Musket_CorruptedLove,1,@Weapon_Musket_CorruptedLove_name,@Weapon_Musket_CorruptedLove_description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_Valentine2022_Musket.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_Valentine2022_Musket.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_Valentine2022_Musket.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_Valentine2022_Musket.png,@reward_type_Weaponskin_Musket
Weapon_Rapier_CorruptedLove,1,@Weapon_Rapier_CorruptedLove_name,@Weapon_Rapier_CorruptedLove_description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_Valentine2022_Rapier.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_Valentine2022_Rapier.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_Valentine2022_Rapier.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_Valentine2022_Rapier.png,@reward_type_Weaponskin_Rapier
Weapon_WarHammer_CorruptedLove,1,@Weapon_WarHammer_CorruptedLove_name,@Weapon_WarHammer_CorruptedLove_description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_Valentine2022_WarHammer.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_Valentine2022_WarHammer.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_Valentine2022_WarHammer.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_Valentine2022_WarHammer.png,@reward_type_Weaponskin_Warhammer
Emote_CoconutHorse,1,@Emote_CoconutHorse_name,@Emote_CoconutHorse_description,LyShineUI/Images/mtx/mtx_product_images/emote_Portrait_Gallop.png,LyShineUI/Images/mtx/mtx_product_images/emote_Rectangle_Gallop.png,LyShineUI/Images/mtx/mtx_product_images/emote_Square_Gallop.png,LyShineUI/Images/mtx/mtx_product_images/emote_Thumbnail_Gallop.png,@reward_type_emote
Apparel_Valentines_1,1,@Apparel_Valentines_1_name,@Apparel_Valentines_1_description,LyShineUI/Images/mtx/mtx_product_images/armorSet_Portrait_Valentine2022_01.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Rectangle_Valentine2022_01.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Square_Valentine2022_01.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Thumbnail_Valentine2022_01.png,@reward_type_Apparelskin_Set
Apparel_Valentines_2,1,@Apparel_Valentines_2_name,@Apparel_Valentines_2_description,LyShineUI/Images/mtx/mtx_product_images/armorSet_Portrait_Valentine2022_02.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Rectangle_Valentine2022_02.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Square_Valentine2022_02.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Thumbnail_Valentine2022_02.png,@reward_type_Apparelskin_Set
Bundle_Tool_Valentines,1,@Bundle_Tool_Valentines_name,@Bundle_Tool_Valentines_description,LyShineUI/Images/mtx/mtx_product_images/bundle_Portrait_Tools_Valentine2022.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Rectangle_Tools_Valentine2022.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Square_Tools_Valentine2022.png,LyShineUI/Images/mtx/mtx_product_images/bundle_Thumbnail_Tools_Valentine2022.png,@reward_type_Toolskin_Set
Apparel_Waveborne,1,@Apparel_Waveborne_name,@Apparel_Waveborne_description,LyShineUI/Images/mtx/mtx_product_images/armorSet_Portrait_Waveborne.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Rectangle_Waveborne.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Square_Waveborne.png,LyShineUI/Images/mtx/mtx_product_images/armorSet_Thumbnail_Waveborne.png,@reward_type_Apparelskin_Set
Weapon_Musket_AngelsDemons,1,@Weapon_Musket_AngelsDemons_name,@Weapon_Musket_AngelsDemons_description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_AngelsAndDemons_Musket.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_AngelsAndDemons_Musket.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_AngelsAndDemons_Musket.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_AngelsAndDemons_Musket.png,@reward_type_Weaponskin_Musket
Weapon_Blunderbuss_AngelsDemons,1,@Weapon_Blunderbuss_AngelsDemons_name,@Weapon_Blunderbuss_AngelsDemons_description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_AngelsAndDemons_Blunderbuss.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_AngelsAndDemons_Blunderbuss.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_AngelsAndDemons_Blunderbuss.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_AngelsAndDemons_Blunderbuss.png,@reward_type_Weaponskin_Blunderbuss
Weapon_TowerShield_AngelsDemons,1,@Weapon_TowerShield_AngelsDemons_name,@Weapon_TowerShield_AngelsDemons_description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_AngelsAndDemons_TowerShield.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_AngelsAndDemons_TowerShield.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_AngelsAndDemons_TowerShield.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_AngelsAndDemons_TowerShield.png,@reward_type_Weaponskin_Shield
Weapon_Rapier_AngelsDemons,1,@Weapon_Rapier_AngelsDemons_name,@Weapon_Rapier_AngelsDemons_description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_AngelsAndDemons_Rapier.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_AngelsAndDemons_Rapier.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_AngelsAndDemons_Rapier.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_AngelsAndDemons_Rapier.png,@reward_type_Weaponskin_Rapier
Weapon_VoidGauntlet_AngelsDemons,1,@Weapon_VoidGauntlet_AngelsDemons_name,@Weapon_VoidGauntlet_AngelsDemons_description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_AngelsAndDemons_VoidGauntlet.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_AngelsAndDemons_VoidGauntlet.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_AngelsAndDemons_VoidGauntlet.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_AngelsAndDemons_VoidGauntlet.png,@reward_type_Weaponskin_VoidGauntlet
Apparel_Winter02_Chest,1,@skin_chest_winteroutfit02_mastername,@skin_chest_winteroutfit02_description,LyShineUI/Images/mtx/mtx_product_images/armor_Portrait_WinterConvergence2021Set2_Chest.png,LyShineUI/Images/mtx/mtx_product_images/armor_Rectangle_WinterConvergence2021Set2_Chest.png,LyShineUI/Images/mtx/mtx_product_images/armor_Square_WinterConvergence2021Set2_Chest.png,LyShineUI/Images/mtx/mtx_product_images/armor_Thumbnail_WinterConvergence2021Set2_Chest.png,@reward_type_Apparelskin
Apparel_Winter02_Head,1,@skin_head_winteroutfit02_mastername,@skin_head_winteroutfit02_description,LyShineUI/Images/mtx/mtx_product_images/armor_Portrait_WinterConvergence2021Set2_Head.png,LyShineUI/Images/mtx/mtx_product_images/armor_Rectangle_WinterConvergence2021Set2_Head.png,LyShineUI/Images/mtx/mtx_product_images/armor_Square_WinterConvergence2021Set2_Head.png,LyShineUI/Images/mtx/mtx_product_images/armor_Thumbnail_WinterConvergence2021Set2_Head.png,@reward_type_Apparelskin
Apparel_Winter02_Legs,1,@skin_legs_winteroutfit02_mastername,@skin_legs_winteroutfit02_description,LyShineUI/Images/mtx/mtx_product_images/armor_Portrait_WinterConvergence2021Set2_Legs.png,LyShineUI/Images/mtx/mtx_product_images/armor_Rectangle_WinterConvergence2021Set2_Legs.png,LyShineUI/Images/mtx/mtx_product_images/armor_Square_WinterConvergence2021Set2_Legs.png,LyShineUI/Images/mtx/mtx_product_images/armor_Thumbnail_WinterConvergence2021Set2_Legs.png,@reward_type_Apparelskin
Apparel_Winter02_Feet,1,@skin_feet_winteroutfit02_mastername,@skin_feet_winteroutfit02_description,LyShineUI/Images/mtx/mtx_product_images/armor_Portrait_WinterConvergence2021Set2_Feet.png,LyShineUI/Images/mtx/mtx_product_images/armor_Rectangle_WinterConvergence2021Set2_Feet.png,LyShineUI/Images/mtx/mtx_product_images/armor_Square_WinterConvergence2021Set2_Feet.png,LyShineUI/Images/mtx/mtx_product_images/armor_Thumbnail_WinterConvergence2021Set2_Feet.png,@reward_type_Apparelskin
Apparel_Winter02_Hands,1,@skin_hands_winteroutfit02_mastername,@skin_hands_winteroutfit02_description,LyShineUI/Images/mtx/mtx_product_images/armor_Portrait_WinterConvergence2021Set2_Hands.png,LyShineUI/Images/mtx/mtx_product_images/armor_Rectangle_WinterConvergence2021Set2_Hands.png,LyShineUI/Images/mtx/mtx_product_images/armor_Square_WinterConvergence2021Set2_Hands.png,LyShineUI/Images/mtx/mtx_product_images/armor_Thumbnail_WinterConvergence2021Set2_Hands.png,@reward_type_Apparelskin
Tool_AzothStaff_LegendaryTech,1,@skin_legendarytech_azothscepter_name,@skin_legendarytech_azothscepter_description,LyShineUI/Images/mtx/mtx_product_images/dye118_Portrait_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Rectangle_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Square_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Thumbnail_ButterflyWing.png,@reward_type_toolskin
Tool_FishingPole_LegendaryTech,1,@skin_legendarytech_fishingpole_name,@skin_legendarytech_fishingpole_description,LyShineUI/Images/mtx/mtx_product_images/dye118_Portrait_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Rectangle_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Square_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Thumbnail_ButterflyWing.png,@reward_type_toolskin
Tool_LoggingAxe_LegendaryTech,1,@skin_legendarytech_loggingaxe_name,@skin_legendarytech_loggingaxe_description,LyShineUI/Images/mtx/mtx_product_images/dye118_Portrait_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Rectangle_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Square_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Thumbnail_ButterflyWing.png,@reward_type_toolskin
Tool_PickAxe_LegendaryTech,1,@skin_legendarytech_pickaxe_name,@skin_legendarytech_pickaxe_description,LyShineUI/Images/mtx/mtx_product_images/dye118_Portrait_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Rectangle_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Square_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Thumbnail_ButterflyWing.png,@reward_type_toolskin
Tool_Sickle_LegendaryTech,1,@skin_legendarytech_sickle_name,@skin_legendarytech_sickle_description,LyShineUI/Images/mtx/mtx_product_images/dye118_Portrait_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Rectangle_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Square_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Thumbnail_ButterflyWing.png,@reward_type_toolskin
Tool_SkinningKnife_LegendaryTech,1,@skin_legendarytech_skinningknife_name,@skin_legendarytech_skinningknife_description,LyShineUI/Images/mtx/mtx_product_images/dye118_Portrait_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Rectangle_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Square_ButterflyWing.png,LyShineUI/Images/mtx/mtx_product_images/dye118_Thumbnail_ButterflyWing.png,@reward_type_toolskin
marks_of_fortune_5000_free,1,@Marks_Of_Fortune_5000_name,@Marks_Of_Fortune_5000_description,LyShineUI/Images/mtx/mtx_product_images/marksOfFortune_portrait_tier1.png,LyShineUI/Images/mtx/mtx_product_images/marksOfFortune_Rectangle_tier1.png,LyShineUI/Images/mtx/mtx_product_images/marksOfFortune_Square_tier1.png,LyShineUI/Images/mtx/mtx_product_images/marksOfFortune_thumbnail_tier1.png,@reward_type_marks_of_fortune
Emote_Swoon,1,@Emote_Swoon_name,@Emote_Swoon_description,LyShineUI/Images/mtx/mtx_product_images/emote_Portrait_Swoon.png,LyShineUI/Images/mtx/mtx_product_images/emote_Rectangle_Swoon.png,LyShineUI/Images/mtx/mtx_product_images/emote_Square_Swoon.png,LyShineUI/Images/mtx/mtx_product_images/emote_Thumbnail_Swoon.png,@reward_type_emote
Emote_GiveFlower,1,@Emote_GiveFlower_name,@Emote_GiveFlower_description,LyShineUI/Images/mtx/mtx_product_images/emote_Portrait_GiveFlower.png,LyShineUI/Images/mtx/mtx_product_images/emote_Rectangle_GiveFlower.png,LyShineUI/Images/mtx/mtx_product_images/emote_Square_GiveFlower.png,LyShineUI/Images/mtx/mtx_product_images/emote_Thumbnail_GiveFlower.png,@reward_type_emote
Housing_ConvergencePoinsettia,1,@house_housingitem_entitlement_winter2021_poinsettia_mastername,@house_housingitem_entitlement_winter2021_poinsettia_description,LyShineUI/Images/mtx/mtx_product_images/housingItem_Portrait_Winter2021_Poinsettia.png,LyShineUI/Images/mtx/mtx_product_images/housingItem_Rectangle_Winter2021_Poinsettia.png,LyShineUI/Images/mtx/mtx_product_images/housingItem_Square_Winter2021_Poinsettia.png,LyShineUI/Images/mtx/mtx_product_images/housingItem_Thumbnail_Winter2021_Poinsettia.png,@reward_type_housing_item
Housing_ConvergenceWreath,1,@house_housingitem_entitlement_winter2021_wreath_a_mastername,@house_housingitem_entitlement_winter2021_wreath_a_description,LyShineUI/Images/mtx/mtx_product_images/housingItem_Portrait_Winter2021_Wreath.png,LyShineUI/Images/mtx/mtx_product_images/housingItem_Rectangle_Winter2021_Wreath.png,LyShineUI/Images/mtx/mtx_product_images/housingItem_Square_Winter2021_Wreath.png,LyShineUI/Images/mtx/mtx_product_images/housingItem_Thumbnail_Winter2021_Wreath.png,@reward_type_housing_item
Housing_ConvergenceMistletoe,1,@house_housingitem_entitlement_winter2021_mistletoe_mastername,@house_housingitem_entitlement_winter2021_mistletoe_description,LyShineUI/Images/mtx/mtx_product_images/housingItem_Portrait_Winter2021_Mistletoe.png,LyShineUI/Images/mtx/mtx_product_images/housingItem_Rectangle_Winter2021_Mistletoe.png,LyShineUI/Images/mtx/mtx_product_images/housingItem_Square_Winter2021_Mistletoe.png,LyShineUI/Images/mtx/mtx_product_images/housingItem_Thumbnail_Winter2021_Mistletoe.png,@reward_type_housing_item
Dye_AngelicSatin_FreePromo,1,@angelicsatin_dye_name,@angelicsatin_dye_description,LyShineUI/Images/mtx/mtx_product_images/dye100_Portrait_AngelicSatin.png,LyShineUI/Images/mtx/mtx_product_images/dye100_Rectangle_AngelicSatin.png,LyShineUI/Images/mtx/mtx_product_images/dye100_Square_AngelicSatin.png,LyShineUI/Images/mtx/mtx_product_images/dye100_Thumbnail_AngelicSatin.png,@reward_type_itemdye_pack
Bundle_Decor_Love2022,1,@Bundle_Decor_Love2022_name,@Bundle_Decor_Love2022_description,LyShineUI/Images/mtx/mtx_product_images/decorSet_Portrait_Valentine2022.png,LyShineUI/Images/mtx/mtx_product_images/decorSet_Rectangle_Valentine2022.png,LyShineUI/Images/mtx/mtx_product_images/decorSet_Square_Valentine2022.png,LyShineUI/Images/mtx/mtx_product_images/decorSet_Thumbnail_Valentine2022.png,@reward_type_Housing_Set
CampSkin_Floral01_A,1,@CampSkin_Floral01_A_MasterName,@CampSkin_Floral01_A_Description,LyShineUI/Images/mtx/mtx_product_images/campSkin_Portrait_Floral.png,LyShineUI/Images/mtx/mtx_product_images/campSkin_Rectangle_Floral.png,LyShineUI/Images/mtx/mtx_product_images/campSkin_Square_Floral.png,LyShineUI/Images/mtx/mtx_product_images/campSkin_Thumbnail_Floral.png,@reward_type_campskin
CampSkin_Love01_A,1,@CampSkin_Love01_A_MasterName,@CampSkin_Love01_A_Description,LyShineUI/Images/mtx/mtx_product_images/campSkin_Portrait_Love2022.png,LyShineUI/Images/mtx/mtx_product_images/campSkin_Rectangle_Love2022.png,LyShineUI/Images/mtx/mtx_product_images/campSkin_Square_Love2022.png,LyShineUI/Images/mtx/mtx_product_images/campSkin_Thumbnail_Love2022.png,@reward_type_campskin
CampSkin_Fortune01_A,1,@CampSkin_Fortune01_A_MasterName,@CampSkin_Fortune01_A_Description,LyShineUI/Images/mtx/mtx_product_images/campSkin_Portrait_Fortune01.png,LyShineUI/Images/mtx/mtx_product_images/campSkin_Rectangle_Fortune01.png,LyShineUI/Images/mtx/mtx_product_images/campSkin_Square_Fortune01.png,LyShineUI/Images/mtx/mtx_product_images/campSkin_Thumbnail_Fortune01.png,@reward_type_campskin
CampSkin_Fortune02_A,1,@CampSkin_Fortune02_A_MasterName,@CampSkin_Fortune02_A_Description,LyShineUI/Images/mtx/mtx_product_images/campSkin_Portrait_Fortune02.png,LyShineUI/Images/mtx/mtx_product_images/campSkin_Rectangle_Fortune02.png,LyShineUI/Images/mtx/mtx_product_images/campSkin_Square_Fortune02.png,LyShineUI/Images/mtx/mtx_product_images/campSkin_Thumbnail_Fortune02.png,@reward_type_campskin
Bundle_Decor_Floral,1,@Bundle_Decor_Floral_name,@Bundle_Decor_Floral_description,LyShineUI/Images/mtx/mtx_product_images/decorSet_Portrait_Spring2022.png,LyShineUI/Images/mtx/mtx_product_images/decorSet_Rectangle_Spring2022.png,LyShineUI/Images/mtx/mtx_product_images/decorSet_Square_Spring2022.png,LyShineUI/Images/mtx/mtx_product_images/decorSet_Thumbnail_Spring2022.png,@reward_type_Housing_Set
Pet_SpringRabbit,1,@House_HousingItem_Pet_Entitlement_Rabbit_Spring_mastername,@House_HousingItem_Pet_Entitlement_Rabbit_Spring_description,LyShineUI/Images/mtx/mtx_product_images/pet_Portrait_SpringHare2022.png,LyShineUI/Images/mtx/mtx_product_images/pet_Rectangle_SpringHare2022.png,LyShineUI/Images/mtx/mtx_product_images/pet_Square_SpringHare2022,LyShineUI/Images/mtx/mtx_product_images/pet_Thumbnail_SpringHare2022.png,@reward_type_house_pet
Emote_Curtsy,1,@ui_emote_Curtsy_name,@ui_emote_Curtsy_description,LyShineUI/Images/mtx/mtx_product_images/emote_Portrait_Curtsy.png,LyShineUI/Images/mtx/mtx_product_images/emote_Rectangle_Curtsy.png,LyShineUI/Images/mtx/mtx_product_images/emote_Square_Curtsy.png,LyShineUI/Images/mtx/mtx_product_images/emote_Thumbnail_Curtsy.png,@reward_type_emote
Emote_YogaPoses,1,@ui_emote_Yoga_TreePose_name,@ui_emote_Yoga_TreePose_description,LyShineUI/Images/mtx/mtx_product_images/emote_Portrait_YogaTreePose.png,LyShineUI/Images/mtx/mtx_product_images/emote_Rectangle_YogaTreePose.png,LyShineUI/Images/mtx/mtx_product_images/emote_Square_YogaTreePose.png,LyShineUI/Images/mtx/mtx_product_images/emote_Thumbnail_YogaTreePose.png,@reward_type_emote
Emote_DiscoDance,1,@ui_emote_Disco_name,@ui_emote_Disco_description,LyShineUI/Images/mtx/mtx_product_images/emote_Portrait_DiscoDance.png,LyShineUI/Images/mtx/mtx_product_images/emote_Rectangle_DiscoDance.png,LyShineUI/Images/mtx/mtx_product_images/emote_Square_DiscoDance.png,LyShineUI/Images/mtx/mtx_product_images/emote_Thumbnail_DiscoDance.png,@reward_type_emote
Weapon_Rapier_Floral,1,@Skin_Rapier_Floral_MasterName,@Skin_Rapier_Floral_Description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_Floral_Rapier.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_Floral_Rapier.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_Floral_Rapier.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_Floral_Rapier.png,@reward_type_Weaponskin_Rapier
Weapon_ShieldR_Floral,1,@Skin_ShieldR_Floral_MasterName,@Skin_ShieldR_Floral_Description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_Floral_RoundShield.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_Floral_RoundShield.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_Floral_RoundShield.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_Floral_RoundShield.png,@reward_type_Weaponskin_Shield
Weapon_LifeStaff_Floral,1,@Skin_Lifestaff_Floral_MasterName,@Skin_Lifestaff_Floral_Description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_Floral_LifeStaff.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_Floral_LifeStaff.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_Floral_LifeStaff.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_Floral_LifeStaff.png,@reward_type_Weaponskin_LifeStaff
Weapon_Blunderbuss_Floral,1,@Skin_Blunderbuss_Floral_MasterName,@Skin_Blunderbuss_Floral_Description,LyShineUI/Images/mtx/mtx_product_images/weapon_Portrait_Floral_Blunderbuss.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Rectangle_Floral_Blunderbuss.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Square_Floral_Blunderbuss.png,LyShineUI/Images/mtx/mtx_product_images/weapon_Thumbnail_Floral_Blunderbuss.png,@reward_type_Weaponskin_Blunderbuss
