ItemID,Name,Description,AppearanceName,Gender,ItemClass,HairChop,HideHair,HideFacialHair,HideLegs,HideHead,MaskRColor,MaskROverride,MaskR,MaskRDyeOverride,MaskRDye,MaskGColor,MaskGOverride,MaskG,MaskGDyeOverride,MaskGDye,MaskBColor,MaskBOverride,MaskB,MaskBDyeOverride,MaskBDye,MaskASpecColor,MaskASpec,MaskASpecDye,MaskAGlossShift,MaskAGloss,EmissiveColor,EmissiveIntensity,Skin1,Material1,IsSkin1,Mask1,Skin2,Material2,IsSkin2,Mask2,Left/On,Right/Off,ForceShortsleeves,ShortsleeveChestSkin,ForceHideForearms,HandsNoForearmsSkin,AttachmentOffsets,LeftHandOnlySkin,RightHandOnlySkin,LeftSleeveOnlyChestSkin,RightSleeveOnlyChestSkin,AppearanceCDF,RDyeSlotDisabled,GDyeSlotDisabled,BDyeSlotDisabled,ADyeSlotDisabled,IconPath,HiResIconPath,IconCaptureGroup
F_Elemental_Gauntlet_Syndicate_T3_Ice,,,,,,NONE,0,0,0,,#77568e,0.1,1,0.05,1,#688bac,0.1,1,0.05,1,#d3bfda,0.2,1,0.05,1,#5c4a68,0.35,0.3,0.6,1,#7aa8fd,5,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett3/wep_mag_gaunt_1h_icegauntletT3.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett3/wep_mag_gaunt_1h_icegauntletT3_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,1,1,0,,,
Elemental_Gauntlet_Syndicate_T4_Ice,,,,,,NONE,0,0,0,,#77568e,0.1,1,0.05,1,#688bac,0.1,1,0.05,1,#d3bfda,0.2,1,0.05,1,#5c4a69,0.35,0.3,0.6,1,#7aa8fd,5,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett4/wep_mag_gaunt_1h_icegauntletT4.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett4/wep_mag_gaunt_1h_icegauntletT4_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,1,1,0,,,
F_Elemental_Gauntlet_Syndicate_T4_Ice,,,,,,NONE,0,0,0,,#77568e,0.1,1,0.05,1,#688bac,0.1,1,0.05,1,#d3bfda,0.2,1,0.05,1,#5c4a70,0.35,0.3,0.6,1,#7aa8fd,5,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett4/wep_mag_gaunt_1h_icegauntletT4.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett4/wep_mag_gaunt_1h_icegauntletT4_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,1,1,0,,,
Elemental_Gauntlet_Syndicate_T5_Ice,,,,,,NONE,0,0,0,,#77568e,0.1,1,0.05,1,#688bac,0.1,1,0.05,1,#d3bfda,0.2,1,0.05,1,#5c4a71,0.35,0.3,0.6,1,#7aa8fd,5,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett5/wep_mag_gaunt_1h_icegauntletT5.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett5/wep_mag_gaunt_1h_icegauntletT5_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,1,1,0,,,
F_Elemental_Gauntlet_Syndicate_T5_Ice,,,,,,NONE,0,0,0,,#77568e,0.1,1,0.05,1,#688bac,0.1,1,0.05,1,#d3bfda,0.2,1,0.05,1,#5c4a72,0.35,0.3,0.6,1,#7aa8fd,5,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett5/wep_mag_gaunt_1h_icegauntletT5.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett5/wep_mag_gaunt_1h_icegauntletT5_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,1,1,0,,,
Elemental_Gauntlet_Covenant_T2_Ice,,,,,,NONE,0,0,0,,#ca5a19,0.01,1,0.05,1,#ffce3b,0.01,1,0.05,1,#aeaeae,0.2,1,0.05,1,#683f27,0.6,0.3,0.8,0.7,#bc0c0e,5,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett2/wep_mag_gaunt_1h_icegauntletT2.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett2/wep_mag_gaunt_1h_icegauntletT2_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,1,1,0,,,
F_Elemental_Gauntlet_Covenant_T2_Ice,,,,,,NONE,0,0,0,,#ca5a20,0.01,1,0.05,1,#ffce3b,0.01,1,0.05,1,#aeaeae,0.2,1,0.05,1,#683f28,0.6,0.3,0.8,0.7,#bc0c0e,5,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett2/wep_mag_gaunt_1h_icegauntletT2.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett2/wep_mag_gaunt_1h_icegauntletT2_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,1,1,0,,,
Elemental_Gauntlet_Covenant_T3_Ice,,,,,,NONE,0,0,0,,#ca5a21,0.01,1,0.05,1,#ffce3b,0.01,1,0.05,1,#aeaeae,0.2,1,0.05,1,#683f29,0.6,0.3,0.8,0.7,#bc0c0e,5,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett3/wep_mag_gaunt_1h_icegauntletT3.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett3/wep_mag_gaunt_1h_icegauntletT3_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,1,1,0,,,
F_Elemental_Gauntlet_Covenant_T3_Ice,,,,,,NONE,0,0,0,,#ca5a22,0.01,1,0.05,1,#ffce3b,0.01,1,0.05,1,#aeaeae,0.2,1,0.05,1,#683f30,0.6,0.3,0.8,0.7,#bc0c0e,5,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett3/wep_mag_gaunt_1h_icegauntletT3.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett3/wep_mag_gaunt_1h_icegauntletT3_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,1,1,0,,,
Elemental_Gauntlet_Covenant_T4_Ice,,,,,,NONE,0,0,0,,#ca5a23,0.01,1,0.05,1,#ffce3b,0.01,1,0.05,1,#aeaeae,0.2,1,0.05,1,#683f31,0.6,0.3,0.8,0.7,#bc0c0e,5,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett4/wep_mag_gaunt_1h_icegauntletT4.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett4/wep_mag_gaunt_1h_icegauntletT4_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,1,1,0,,,
F_Elemental_Gauntlet_Covenant_T4_Ice,,,,,,NONE,0,0,0,,#ca5a24,0.01,1,0.05,1,#ffce3b,0.01,1,0.05,1,#aeaeae,0.2,1,0.05,1,#683f32,0.6,0.3,0.8,0.7,#bc0c0e,5,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett4/wep_mag_gaunt_1h_icegauntletT4.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett4/wep_mag_gaunt_1h_icegauntletT4_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,1,1,0,,,
Elemental_Gauntlet_Covenant_T5_Ice,,,,,,NONE,0,0,0,,#ca5a25,0.01,1,0.05,1,#ffce3b,0.01,1,0.05,1,#aeaeae,0.2,1,0.05,1,#683f33,0.6,0.3,0.8,0.7,#bc0c0e,5,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett5/wep_mag_gaunt_1h_icegauntletT5.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett5/wep_mag_gaunt_1h_icegauntletT5_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,1,1,0,,,
F_Elemental_Gauntlet_Covenant_T5_Ice,,,,,,NONE,0,0,0,,#ca5a26,0.01,1,0.05,1,#ffce3b,0.01,1,0.05,1,#aeaeae,0.2,1,0.05,1,#683f34,0.6,0.3,0.8,0.7,#bc0c0e,5,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett5/wep_mag_gaunt_1h_icegauntletT5.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett5/wep_mag_gaunt_1h_icegauntletT5_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,1,1,0,,,
Elemental_Gauntlet_OccultA_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Weapons/Magic/Gauntlets/1h/icegauntletOccultA/wep_mag_gaunt_1h_icegauntletOccultA.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletOccultA/wep_mag_gaunt_1h_icegauntletocculta_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,0,0,,,
F_Elemental_Gauntlet_OccultA_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Weapons/Magic/Gauntlets/1h/icegauntletOccultA/wep_mag_gaunt_1h_icegauntletOccultA.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletOccultA/wep_mag_gaunt_1h_icegauntletocculta_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,0,0,,,
Elemental_Gauntlet_OccultB_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Weapons/Magic/Gauntlets/1h/icegauntletOccultB/wep_mag_gaunt_1h_icegauntletOccultB.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletOccultB/wep_mag_gaunt_1h_icegauntletoccultb_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,1,1,0,1,,,
F_Elemental_Gauntlet_OccultB_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,Objects/Weapons/Magic/Gauntlets/1h/icegauntletOccultB/wep_mag_gaunt_1h_icegauntletOccultB.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntletOccultB/wep_mag_gaunt_1h_icegauntletoccultb_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,1,1,0,1,,,
Elemental_Gauntlet_Ancestral_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletancestral/wep_mag_gaunt_1h_icegauntletancestral.skin,objects/weapons/magic/gauntlets/1h/icegauntletancestral/wep_mag_gaunt_1h_icegauntletancestral_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,0,0,,,
F_Elemental_Gauntlet_Ancestral_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletancestral/wep_mag_gaunt_1h_icegauntletancestral.skin,objects/weapons/magic/gauntlets/1h/icegauntletancestral/wep_mag_gaunt_1h_icegauntletancestral_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,0,0,0,,,
Elemental_Gauntlet_T4_Ancestral_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletancestralt4/wep_mag_gaunt_1h_icegauntletancestralt4.skin,objects/weapons/magic/gauntlets/1h/icegauntletancestralt4/wep_mag_gaunt_1h_icegauntletancestralt4_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,0,0,,,
F_Elemental_Gauntlet_T4_Ancestral_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletancestralt4/wep_mag_gaunt_1h_icegauntletancestralt4.skin,objects/weapons/magic/gauntlets/1h/icegauntletancestralt4/wep_mag_gaunt_1h_icegauntletancestralt4_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,0,0,0,,,
Elemental_Gauntlet_Breach_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletbreach/wep_mag_gaunt_1h_icegauntletbreach.skin,objects/weapons/magic/gauntlets/1h/icegauntletbreach/wep_mag_gaunt_1h_icegauntletbreach_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,0,0,,,
F_Elemental_Gauntlet_Breach_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletbreach/wep_mag_gaunt_1h_icegauntletbreach.skin,objects/weapons/magic/gauntlets/1h/icegauntletbreach/wep_mag_gaunt_1h_icegauntletbreach_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,0,0,0,,,
Elemental_Gauntlet_Crystalline_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletcrystalline/wep_mag_gaunt_1h_icegauntletcrystalline.skin,objects/weapons/magic/gauntlets/1h/icegauntletcrystalline/wep_mag_gaunt_1h_icegauntletcrystalline_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,0,0,,,
F_Elemental_Gauntlet_Crystalline_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletcrystalline/wep_mag_gaunt_1h_icegauntletcrystalline.skin,objects/weapons/magic/gauntlets/1h/icegauntletcrystalline/wep_mag_gaunt_1h_icegauntletcrystalline_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,0,0,0,,,
Elemental_Gauntlet_Dryad_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletdryad/wep_mag_gaunt_1h_icegauntletdryad.skin,objects/weapons/magic/gauntlets/1h/icegauntletdryad/wep_mag_gaunt_1h_icegauntletdryad_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,0,0,,,
F_Elemental_Gauntlet_Dryad_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletdryad/wep_mag_gaunt_1h_icegauntletdryad.skin,objects/weapons/magic/gauntlets/1h/icegauntletdryad/wep_mag_gaunt_1h_icegauntletdryad_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,0,0,0,,,
Elemental_Gauntlet_Dynasty_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletdynasty/wep_mag_gaunt_1h_icegauntletdynasty.skin,objects/weapons/magic/gauntlets/1h/icegauntletdynasty/wep_mag_gaunt_1h_icegauntletdynasty_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,0,0,,,
F_Elemental_Gauntlet_Dynasty_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletdynasty/wep_mag_gaunt_1h_icegauntletdynasty.skin,objects/weapons/magic/gauntlets/1h/icegauntletdynasty/wep_mag_gaunt_1h_icegauntletdynasty_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,0,0,0,,,
Elemental_Gauntlet_Fanatic_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletfanatic/wep_mag_gaunt_1h_icegauntletfanatic.skin,objects/weapons/magic/gauntlets/1h/icegauntletfanatic/wep_mag_gaunt_1h_icegauntletfanatic_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,0,0,,,
F_Elemental_Gauntlet_Fanatic_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletfanatic/wep_mag_gaunt_1h_icegauntletfanatic.skin,objects/weapons/magic/gauntlets/1h/icegauntletfanatic/wep_mag_gaunt_1h_icegauntletfanatic_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,0,0,0,,,
Elemental_Gauntlet_Frozen_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletfrozen/wep_mag_gaunt_1h_icegauntletfrozen.skin,objects/weapons/magic/gauntlets/1h/icegauntletfrozen/wep_mag_gaunt_1h_icegauntletfrozen_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,1,0,,,
F_Elemental_Gauntlet_Frozen_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletfrozen/wep_mag_gaunt_1h_icegauntletfrozen.skin,objects/weapons/magic/gauntlets/1h/icegauntletfrozen/wep_mag_gaunt_1h_icegauntletfrozen_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,0,1,0,,,
Elemental_Gauntlet_GraveRobber_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletgraverobber/wep_mag_gaunt_1h_icegauntletgraverobber.skin,objects/weapons/magic/gauntlets/1h/icegauntletgraverobber/wep_mag_gaunt_1h_icegauntletgraverobber_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,0,0,,,
F_Elemental_Gauntlet_GraveRobber_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletgraverobber/wep_mag_gaunt_1h_icegauntletgraverobber.skin,objects/weapons/magic/gauntlets/1h/icegauntletgraverobber/wep_mag_gaunt_1h_icegauntletgraverobber_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,0,0,0,,,
Elemental_Gauntlet_T3_GraveRobber_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletgraverobbert3/wep_mag_gaunt_1h_icegauntletgraverobbert3.skin,objects/weapons/magic/gauntlets/1h/icegauntletgraverobbert3/wep_mag_gaunt_1h_icegauntletgraverobbert3_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,0,0,,,
F_Elemental_Gauntlet_T3_GraveRobber_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletgraverobbert3/wep_mag_gaunt_1h_icegauntletgraverobbert3.skin,objects/weapons/magic/gauntlets/1h/icegauntletgraverobbert3/wep_mag_gaunt_1h_icegauntletgraverobbert3_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,0,0,0,,,
Elemental_Gauntlet_T4_GraveRobber_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletgraverobbert3/wep_mag_gaunt_1h_icegauntletgraverobbert3.skin,objects/weapons/magic/gauntlets/1h/icegauntletgraverobbert3/wep_mag_gaunt_1h_icegauntletgraverobbert3_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,0,0,,,
F_Elemental_Gauntlet_T4_GraveRobber_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletgraverobbert3/wep_mag_gaunt_1h_icegauntletgraverobbert3.skin,objects/weapons/magic/gauntlets/1h/icegauntletgraverobbert3/wep_mag_gaunt_1h_icegauntletgraverobbert3_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/female/naked_caucasian/female_naked_left_forearm.skin,Objects/Characters/player/female/naked_caucasian/female_naked_right_forearm.skin,,,,0,0,0,0,,,
Elemental_Gauntlet_GuardianB_Ice,,,,,,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/weapons/magic/gauntlets/1h/icegauntletguardianb/wep_mag_gaunt_1h_icegauntletguardianb.skin,objects/weapons/magic/gauntlets/1h/icegauntletguardianb/wep_mag_gaunt_1h_icegauntletguardianb_matgroup.mtl,0,,,,1,,,,1,,,,,Objects/Characters/player/male/naked_caucasian/male_naked_left_forearm.skin,Objects/Characters/player/male/naked_caucasian/male_naked_right_forearm.skin,,,,0,0,0,0,,,
