WeaponID,BaseWeaponID,DEV Prio,PrimaryUse,IconPath,MaxStackSize,EquipType,DamageStatMultiplier,WeaponMasteryCategoryId,TierNumber,BaseDamage,CritChance,CritDamageMultiplier,BaseStaggerDamage,CritStaggerDamageMultiplier,ReticleName,ReticleTargetName,ReticleRayCastDistance,AmmoType,MaxLoadedAmmo,AutoReloadAmmoSeconds,AmmoMesh,MannequinTag,OffHandMannequinTag,MeshOverride,SkinOverride1,MaterialOverride1,SkinOverride2,MaterialOverride2,SkinOverride3,MaterialOverride3,SkinOverride4,MaterialOverride4,FireJoint,DamageTableRow,TooltipPrimaryAttackData,TooltipAlternateAttackData,AnimDbPath,GatheringTypes,GatheringMultiplier,GatheringEfficiency,MinGatherEFF,MaxGatherEFF,AudioPickup,AudioPlace,Primary Hand,EquipmentCategories,RequiredStrength,RequiredDexterity,RequiredIntelligence,RequiredFocus,ScalingStrength,ScalingDexterity,ScalingIntelligence,ScalingFocus,Resistances,Weaknesses,StatBonuses,StatMultipliers,EquipmentCategoryMultiplier,AttackGameEventID,PhysicalArmorSetScaleFactor,ElementalArmorSetScaleFactor,ArmorRatingScaleFactor,WeightOverride,BlockStaminaDamage,BlockStability,DeflectionRating,DisablePerksOnSheathe,BLAStandard,BLASiege,BLAStrike,BLASlash,BLAThrust,BLAArcane,BLAFire,BLAIce,BLANature,BLALightning,BLACorruption,ABAPoison,ABADisease,ABABleed,ABAFrostbite,ABACurse,RangedAttackProfile,AttachedSpellData,Appearance,FemaleAppearance,CanBlockRanged,ManaCostId,WeaponEffectId,BaseAccuracy,SoundTableID
1hElementalGauntlet_IceT3,,1,Combat Melee,placeholder,1,RSword_LeftHolster,,IceMagicAbilityTable,3,56,0.03,1.3,38,1.5,melee,meleeHaveTarget,3,,,,,"MagicGauntlet, Ice",,,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett3/wep_mag_gaunt_1h_icegauntletT3.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett3/wep_mag_gaunt_1h_icegauntlett3_matgroup.mtl,,,,,,,aim_direction,,IceMagic_Primary,IceMagic_Heavy,Animations/Mannequin/ADB/PlayerMaleAnims_1H_RangedAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0.01,0,,,,,,WeaponHit1,,,,,38,30,2,,1,1,1,1,1,1,1,1,1,1,1,0.73,0.73,0.73,0.73,0.73,IceMagic,Elemental_Fire_AoE,Elemental_Gauntlet_T3_Ice,F_Elemental_Gauntlet_T3_Ice,,,IceGauntlet,90,Gauntlet_Ice
1hElementalGauntlet_IceT4,,1,Combat Melee,placeholder,1,RSword_LeftHolster,,IceMagicAbilityTable,4,56,0.03,1.3,41,1.5,melee,meleeHaveTarget,3,,,,,"MagicGauntlet, Ice",,,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett4/wep_mag_gaunt_1h_icegauntletT4.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett4/wep_mag_gaunt_1h_icegauntlett4_matgroup.mtl,,,,,,,aim_direction,,IceMagic_Primary,IceMagic_Heavy,Animations/Mannequin/ADB/PlayerMaleAnims_1H_RangedAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0.01,0,,,,,,WeaponHit1,,,,,41,30,2,,1,1,1,1,1,1,1,1,1,1,1,0.76,0.76,0.76,0.76,0.76,IceMagic,Elemental_Fire_AoE,Elemental_Gauntlet_T4_Ice,F_Elemental_Gauntlet_T4_Ice,,,IceGauntlet,91,Gauntlet_Ice
1hElementalGauntlet_IceT5,,1,Combat Melee,placeholder,1,RSword_LeftHolster,,IceMagicAbilityTable,5,56,0.03,1.3,44,1.5,melee,meleeHaveTarget,3,,,,,"MagicGauntlet, Ice",,,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett5/wep_mag_gaunt_1h_icegauntletT5.skin,Objects/Weapons/Magic/Gauntlets/1h/icegauntlett5/wep_mag_gaunt_1h_icegauntlett5_matgroup.mtl,,,,,,,aim_direction,,IceMagic_Primary,IceMagic_Heavy,Animations/Mannequin/ADB/PlayerMaleAnims_1H_RangedAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0.01,0,,,,,,WeaponHit1,,,,,44,30,2,,1,1,1,1,1,1,1,1,1,1,1,0.79,0.79,0.79,0.79,0.79,IceMagic,Elemental_Fire_AoE,Elemental_Gauntlet_T5_Ice,F_Elemental_Gauntlet_T5_Ice,,,IceGauntlet,91,Gauntlet_Ice
VoidGauntletT2,,1,Combat Melee,placeholder,1,RSword_LeftHolster,,VoidGauntletAbilityTable,2,54,0.02,1.3,34,1.5,melee,meleeHaveTarget,3,,,,,"MagicGauntlet, VoidGauntlet",,,Objects/Weapons/Magic/Gauntlets/1h/gauntletVoidT2/wep_mag_gaunt_1h_gauntletVoidT2.skin,Objects/Weapons/Magic/Gauntlets/1h/gauntletVoidT2/wep_mag_gaunt_1h_gauntletVoidT2_lookbase_matgroup.mtl,,,,,,,neck,,VoidGauntlet_Primary,VoidGauntlet_Heavy,Animations/Mannequin/ADB/PlayerMaleAnims_1H_RangedAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0.009,0.0065,,,,,,WeaponHit1,,,,,34,20,2,,1,1,1,1,1,1,1,1,1,1,1,0.7,0.7,0.7,0.7,0.7,VoidGauntlet,,,,,,VoidGauntlet,100,Gauntlet_Void
VoidGauntletT3,,1,Combat Melee,placeholder,1,RSword_LeftHolster,,VoidGauntletAbilityTable,3,54,0.02,1.3,36,1.5,melee,meleeHaveTarget,3,,,,,"MagicGauntlet, VoidGauntlet",,,Objects/Weapons/Magic/Gauntlets/1h/gauntletVoidT3/wep_mag_gaunt_1h_gauntletVoidT3.skin,Objects/Weapons/Magic/Gauntlets/1h/gauntletVoidT3/wep_mag_gaunt_1h_gauntletVoidT3_lookbase_matgroup.mtl,,,,,,,neck,,VoidGauntlet_Primary,VoidGauntlet_Heavy,Animations/Mannequin/ADB/PlayerMaleAnims_1H_RangedAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0.009,0.0065,,,,,,WeaponHit1,,,,,36,20,2,,1,1,1,1,1,1,1,1,1,1,1,0.73,0.73,0.73,0.73,0.73,VoidGauntlet,,,,,,VoidGauntlet,100,Gauntlet_Void
VoidGauntletT4,,1,Combat Melee,placeholder,1,RSword_LeftHolster,,VoidGauntletAbilityTable,4,54,0.02,1.3,39,1.5,melee,meleeHaveTarget,3,,,,,"MagicGauntlet, VoidGauntlet",,,Objects/Weapons/Magic/Gauntlets/1h/gauntletVoidT4/wep_mag_gaunt_1h_gauntletVoidT4.skin,Objects/Weapons/Magic/Gauntlets/1h/gauntletVoidT4/wep_mag_gaunt_1h_gauntletVoidT4_lookbase_matgroup.mtl,,,,,,,neck,,VoidGauntlet_Primary,VoidGauntlet_Heavy,Animations/Mannequin/ADB/PlayerMaleAnims_1H_RangedAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0.009,0.0065,,,,,,WeaponHit1,,,,,39,20,2,,1,1,1,1,1,1,1,1,1,1,1,0.76,0.76,0.76,0.76,0.76,VoidGauntlet,,,,,,VoidGauntlet,100,Gauntlet_Void
VoidGauntletT5,,1,Combat Melee,placeholder,1,RSword_LeftHolster,,VoidGauntletAbilityTable,5,54,0.02,1.3,42,1.5,melee,meleeHaveTarget,3,,,,,"MagicGauntlet, VoidGauntlet",,,Objects/Weapons/Magic/Gauntlets/1h/gauntletVoidT5/wep_mag_gaunt_1h_gauntletVoidT5.skin,Objects/Weapons/Magic/Gauntlets/1h/gauntletVoidT5/wep_mag_gaunt_1h_gauntletVoidT5_lookbase_matgroup.mtl,,,,,,,neck,,VoidGauntlet_Primary,VoidGauntlet_Heavy,Animations/Mannequin/ADB/PlayerMaleAnims_1H_RangedAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0.009,0.0065,,,,,,WeaponHit1,,,,,42,20,2,,1,1,1,1,1,1,1,1,1,1,1,0.79,0.79,0.79,0.79,0.79,VoidGauntlet,,,,,,VoidGauntlet,100,Gauntlet_Void
2hDemoHammerT2,,1,Tool,LoggingAxe,1,Hammer_Axe,TwoHandClubDamage,,1,84,0.03,1.3,35,1.5,melee,meleeHaveTarget,3,,,,,"2H_Melee, DemoHammer, Tool",,Objects/Weapons/Melee/Hammers/2h/SiegeHammerA/wep_ham2h_siegehammera_t2.cdf,,,,,,,,,,,2H_DemoHammer_Attack1,2H_Club_Attack2,Animations/Mannequin/ADB/PlayerMaleAnims_2H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0.01,0,0,0,,,,,,WeaponHit1,,,,,35,20,1,,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,,,,,,,,89,2H_WarHammer
2hDemoHammerT3,,1,Tool,LoggingAxe,1,Hammer_Axe,TwoHandClubDamage,,2,92,0.03,1.3,37,1.5,melee,meleeHaveTarget,3,,,,,"2H_Melee, DemoHammer, Tool",,Objects/Weapons/Melee/Hammers/2h/SiegeHammerA/wep_ham2h_siegehammera_t3.cdf,,,,,,,,,,,2H_DemoHammer_Attack1,2H_Club_Attack2,Animations/Mannequin/ADB/PlayerMaleAnims_2H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0.01,0,0,0,,,,,,WeaponHit1,,,,,37,20,1,,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,,,,,,,,89,2H_WarHammer
2hDemoHammerT4,,1,Tool,LoggingAxe,1,Hammer_Axe,TwoHandClubDamage,,2,104,0.03,1.3,39,1.5,melee,meleeHaveTarget,3,,,,,"2H_Melee, DemoHammer, Tool",,Objects/Weapons/Melee/Hammers/2h/SiegeHammerA/wep_ham2h_siegehammera_t4.cdf,,,,,,,,,,,2H_DemoHammer_Attack1,2H_Club_Attack2,Animations/Mannequin/ADB/PlayerMaleAnims_2H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0.01,0,0,0,,,,,,WeaponHit1,,,,,39,20,1,,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,,,,,,,,89,2H_WarHammer
2hDemoHammerT5,,1,Tool,LoggingAxe,1,Hammer_Axe,TwoHandClubDamage,,2,120,0.03,1.3,41,1.5,melee,meleeHaveTarget,3,,,,,"2H_Melee, DemoHammer, Tool",,Objects/Weapons/Melee/Hammers/2h/SiegeHammerA/wep_ham2h_siegehammera_t5.cdf,,,,,,,,,,,2H_DemoHammer_Attack1,2H_Club_Attack2,Animations/Mannequin/ADB/PlayerMaleAnims_2H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0.01,0,0,0,,,,,,WeaponHit1,,,,,41,20,1,,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,,,,,,,,89,2H_WarHammer
bow_test1,,3,Combat Ranged,LoggingAxe,1,Bow,BowDamage,,0,15,0.03,1.3,5,1.5,bow,bowHaveTarget,3,Arrow,,,objects\props\weapons\bow\arrow.cgf,Bow,,Objects/Props/Weapons/Bow/bow_test.cdf,Objects/Weapons/Ranged/Bows/BowA/wep_ran2h_BowA_T1.skin,Objects/Weapons/Ranged/Bows/BowA/wep_ran2h_BowA_mat.mtl,,,,,,,arrowAttach_tip_jnt_jnt,BowAttack1,BowAttack1,BowAttack2,Animations/Mannequin/ADB/PlayerMaleAnims_BowAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,5,100,0,,,,,,,,,,,,,,,,,,Bow,,,,,,,90,
bow_test2,,3,Combat Ranged,LoggingAxe,1,Bow,BowDamage,,0,15,0.03,1.3,5,1.5,bow,bowHaveTarget,3,Arrow,,,objects\props\weapons\bow\arrow.cgf,Bow,,Objects/Props/Weapons/Bow/bow_test.cdf,Objects/Weapons/Ranged/Bows/BowA/wep_ran2h_BowA_T2.skin,Objects/Weapons/Ranged/Bows/BowA/wep_ran2h_BowA_mat.mtl,,,,,,,arrowAttach_tip_jnt_jnt,BowAttack1,BowAttack1,BowAttack2,Animations/Mannequin/ADB/PlayerMaleAnims_BowAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,5,100,0,,,,,,,,,,,,,,,,,,Bow,,,,,,,90,
bow_test3,,3,Combat Ranged,LoggingAxe,1,Bow,BowDamage,,0,15,0.03,1.3,5,1.5,bow,bowHaveTarget,3,Arrow,,,objects\props\weapons\bow\arrow.cgf,Bow,,Objects/Props/Weapons/Bow/bow_test.cdf,Objects/Weapons/Ranged/Bows/BowA/wep_ran2h_BowA_T3.skin,Objects/Weapons/Ranged/Bows/BowA/wep_ran2h_BowA_mat.mtl,,,,,,,arrowAttach_tip_jnt_jnt,BowAttack1,BowAttack1,BowAttack2,Animations/Mannequin/ADB/PlayerMaleAnims_BowAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,5,100,0,,,,,,,,,,,,,,,,,,Bow,,,,,,,90,
Wolf_Teeth,,1,Combat Melee,placeholder,1,EquippableMouth,,,0,272,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,Unarmed,,,,,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,35,1,,,,,,,,,,,,,,,,,,AI_Spell_Ball,,,,,,,89,
Bear_Claw,,1,Combat Melee,placeholder,1,EquippableMouth,,,0,2189,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,Unarmed,,,,,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,35,2,,,,,,,,,,,,,,,,,,,,,,,,,89,
Damned_Weapon,,1,Combat Melee,placeholder,1,EquippableMouth,,,0,200,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,Unarmed,,,,,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,35,0,,,,,,,,,,,,,,,,,,,,,,,,,89,
Risen_Weapon,,1,Combat Melee,placeholder,1,EquippableMouth,OneHandSwordDamage,,0,344,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,Unarmed,,,,,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,Magic=8,,,,WeaponHit1,,,,,100,35,0,,,,,,,,,,,,,,,,,,AI_Spell_Ball,,,,,,,89,
Crawler_Weapon,,1,Combat Melee,placeholder,1,EquippableMouth,OneHandSwordDamage,,0,344,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,Unarmed,,,,,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,Magic=8,,,,WeaponHit1,,,,,100,35,0,,,,,,,,,,,,,,,,,,,,,,,,,89,
Grunt_Weapon,,1,Combat Melee,placeholder,1,EquippableMouth,OneHandSwordDamage,,0,344,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,Unarmed,,,,,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,Magic=8,,,,WeaponHit1,,,,,100,35,0,,,,,,,,,,,,,,,,,,AI_Spell_Ball,,,,,,,89,
Risen_Regurgitator_Weapon,,1,Combat Melee,placeholder,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,361,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,Thrown,,,,,,,,,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,Magic=8,,,,WeaponHit1,,,,,100,35,0,,,,,,,,,,,,,,,,,,AI_Risen_Vomit_Ball,,,,,,,89,
CorruptionEntity_Weapon,,1,Combat Melee,placeholder,1,EquippableMouth,OneHandSwordDamage,,0,125,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,Unarmed,,,,,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,Magic=8,,,,WeaponHit1,,,,,100,35,0,,,,,,,,,,,,,,,,,,AI_Spell_Ball,,,,,,,89,
CorruptionTendril_Weapon,,1,Combat Melee,placeholder,1,Tendril,OneHandSwordDamage,,0,125,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,,,,,,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,Magic=8,,,,WeaponHit1,,,,,100,35,0,,,,,,,,,,,,,,,,,,AI_Tendril,,,,,,,89,
CorruptionImpaler_Weapon,,1,Combat Melee,placeholder,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,150,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,,,,,,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,Magic=8,,,,WeaponHit1,,,,,100,35,0,,,,,,,,,,,,,,,,,,AI_Impaler,,,,,,,89,
Spirit_Of_Air,,1,Combat Melee,placeholder,1,EquippableMouth,,,0,10,0.03,1.3,0,1.5,melee,meleeHaveTarget,3,,,,,Air,,,,,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,89,
Spirit_Of_Earth,,1,Combat Melee,placeholder,1,EquippableMouth,,,0,10,0.03,1.3,0,1.5,melee,meleeHaveTarget,3,,,,,Earth,,,,,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,89,
Spirit_Of_Fire,,1,Combat Melee,placeholder,1,EquippableMouth,,,0,10,0.03,1.3,0,1.5,melee,meleeHaveTarget,3,,,,,Fire,,,,,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,89,
Spirit_Of_Water,,1,Combat Melee,placeholder,1,EquippableMouth,,,0,10,0.03,1.3,0,1.5,melee,meleeHaveTarget,3,,,,,Water,,,,,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,89,
Spirit_Of_Soul,,1,Combat Melee,placeholder,1,EquippableMouth,,,0,10,0.03,1.3,0,1.5,melee,meleeHaveTarget,3,,,,,Soul,,,,,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,89,
Spirit_Of_Life,,1,Combat Melee,placeholder,1,EquippableMouth,,,0,10,0.03,1.3,0,1.5,melee,meleeHaveTarget,3,,,,,Life,,,,,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,89,
Spirit_Of_Death,,1,Combat Melee,placeholder,1,EquippableMouth,,,0,10,0.03,1.3,0,1.5,melee,meleeHaveTarget,3,,,,,Death,,,,,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,89,
Instrument_Flute_T0,,1,Tool,LoggingAxe,1,RSword_LeftHolster,,,0,5,0.03,1.3,0,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Instrument, InstrumentFife",,Objects/Instruments/Wind/FifeA/jav_inst_fifea_t0.cgf,,Objects/Instruments/Wind/FifeA/jav_inst_FifeA_mat.mtl,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,89,
Instrument_Drum_T0,,1,Tool,LoggingAxe,1,Drum,,,0,5,0.03,1.3,0,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Instrument, InstrumentSnare",,Objects/Instruments/Percussion/FieldDrumA/jav_inst_fielddruma_t0.cgf,,Objects/Instruments/Percussion/FieldDrumA/jav_inst_FieldDrumA_mat.mtl,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,89,
KeyBronze,,1,Combat Melee,placeholder,1,RSword_LeftHolster,KnifeDamage,,0,5,0.03,1.3,0,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Knife, Tool",Melee_OH,objects/gear_player/1h/keys/key_lockbox/jav_gear1h_key_lockbox_bronze_proxy.cdf,,,,,,,,,,,1H_Knife_Attack1,1H_Knife_Attack2,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,89,
KeySilver,,1,Combat Melee,placeholder,1,RSword_LeftHolster,KnifeDamage,,0,5,0.03,1.3,0,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Knife, Tool",Melee_OH,objects/gear_player/1h/keys/key_lockbox/jav_gear1h_key_lockbox_silver_proxy.cdf,,,,,,,,,,,1H_Knife_Attack1,1H_Knife_Attack2,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,89,
KeyGold,,1,Combat Melee,placeholder,1,RSword_LeftHolster,KnifeDamage,,0,5,0.03,1.3,0,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Knife, Tool",Melee_OH,objects/gear_player/1h/keys/key_lockbox/jav_gear1h_key_lockbox_gold_proxy.cdf,,,,,,,,,,,1H_Knife_Attack1,1H_Knife_Attack2,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,89,
BearElemental_Claw,,1,Combat Melee,placeholder,1,EquippableMouth,,,0,3000,0.03,1.3,150,1.5,melee,meleeHaveTarget,3,,,,,Unarmed,,,,,,,,,,,,,,,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,Fire=8,,,,WeaponHit1,,,,,150,100,0,,,,,,,,,,,,,,,,,,,,,,,,,89,
1hWandOffenseT1,,1,Combat Melee,LoggingAxe,1,RSword_LeftHolster,OneHandClubDamage,,0,15,0.03,1.3,0,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Wand",Melee_OH,Objects/Weapons/Wands/jav_wep_WandTest.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,89,
2hMusketT2Damned,,1,Combat Ranged,LoggingAxe,1,AlwaysUnsheathed_RHand,RifleDamage,MusketAbilityTable,0,1428,0.03,1.3,100,1.5,rifle,rifleHaveTarget,3,Shot,1,,,"2H_Ranged, Rifle",,Objects/Weapons/Ranged/Rifles/musketT2/wep_ran2h_musketT2_lookBase.cdf,,,,,,,,,musketA_muzzle,,MusketAttack1,MusketAttack2,Animations/Mannequin/ADB/NPC_Damned_2H_RangedAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit3,,,,,100,25,0,,,,,,,,,,,,,,,,,,AI_Musket,,,,,,,90,
2hBowT1Damned,,3,Combat Ranged,LoggingAxe,1,AlwaysUnsheathed_LHand,BowDamage,,0,1167,0.03,1.3,100,1.5,bow,bowHaveTarget,3,Arrow,,,objects\weapons\ranged\projectiles\arrowa\jav_wep_gear_arrowa.cgf,Bow,,Objects\Weapons\Ranged\Bows\bowt2\wep_ran2h_BowT2.cdf,,,,,,,,,bow_root_jnt,,BowAttack1,BowAttack2,Animations/Mannequin/ADB/NPC_Damned_BowAnims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit3,,,,,100,25,0,,,,,,,,,,,,,,,,,,AI_Bow,,,,,,,89,
