VitalsID,DisplayName,VitalsCategories,Level,Family,CreatureType,DifficultyTierOverride,NoExpNoCoin,CanDropLoot,GearScoreOverride,BaseDamageOverride,DamageMod,HealthMin,HealthBaseMax,HealthInitial,HealthMod,HealthOverridePercentSpellOwnerMaxHealth,PhysicalArmorRatingOverride,PhysicalMitigation,ElementalArmorRatingOverride,ElementalMitigation,MinionVitalsId,BuffBuckets,BaseStaggerDamageOverride,BlockStaminaDamageOverride,HealthBaseTickRate,HealthRegenCappedBy,HealthRegenThresholds,HealthTickDelay,HealthFullyDepletedDelay,HealthLowerThreshold,HealthUpperThreshold,HealthUpdateIfDeathsDoor,HealthUpdateIfDead,BlockDamageMitigation,BlockStaminaCost,StaminaMin,StaminaBaseMax,StaminaInitial,StaminaBaseTickRate,StaminaRegenCappedBy,StaminaRegenThresholds,StaminaTickDelay,StaminaRegenDelay,StaminaRegenDelayOnEmpty,StaminaFullyDepletedDelay,StaminaLowerThreshold,StaminaUpperThreshold,StaminaUpdateIfDeathsDoor,StaminaUpdateIfDead,StaminaCostMitigation,MinMana,ManaBaseMax,ManaInitial,ManaBaseRegenRate,ManaRegenDelay,ManaRegenDelayOnEmpty,DeathsDoorTime,DeathsDoorDelay,HelpUpHealthPct,FoodMin,FoodBaseMax,FoodInitial,FoodBaseTickRate,FoodTickDelay,FoodFullyDepletedDelay,FoodLowerThreshold,FoodUpperThreshold,DrinkMin,DrinkInitial,DrinkBaseMax,DrinkBaseTickRate,DrinkTickDelay,DrinkFullyDepletedDelay,DrinkLowerThreshold,DrinkUpperThreshold,DamageCooldown,MaxDefenseMitigationPercent,AfflictionAbsorption,GameModeKillEventIds,GameModeAssistEventIds,WarKillEventId,WarAssistEventId,KillEventIdOverride,LootDropChance,IgnoreLootDropModifier,LootTableId,LootTags,IgnoreEffectCategories,DEFStandard,DEFSiege,DEFStrike,DEFSlash,DEFThrust,DEFArcane,DEFFire,DEFIce,DEFNature,DEFLightning,DEFCorruption,ABSStandard,ABSSiege,ABSStrike,ABSSlash,ABSThrust,ABSArcane,ABSIce,ABSNature,ABSFire,ABSLightning,ABSCorruption,RESPoison,RESDisease,RESBleed,RESFrostbite,RESCurse,RESBlight,BLAStandard,BLASiege,BLAStrike,BLASlash,BLAThrust,BLAArcane,BLAFire,BLAIce,BLANature,BLALightning,BLACorruption,ABAPoison,ABADisease,ABABleed,ABAFrostbite,ABACurse,ABABlight,WKNStandard,WKNSiege,WKNStrike,WKNSlash,WKNThrust,WKNArcane,WKNIce,WKNNature,WKNFire,WKNLightning,WKNCorruption,DMGStandard,DMGSiege,DMGStrike,DMGSlash,DMGThrust,DMGArcane,DMGFire,DMGIce,DMGNature,DMGLightning,DMGCorruption,AFAPoison,AFADisease,AFABleed,AFAFrostbite,AFACurse,AFABlight,CharacterScale,IsMinion,ChainSpellImmune,MutatorDifficultyMod,MutatorPotencyMod,HealthPercentForLootContributionOverride
FL_Mammoth_Ice_Elite_Named_09FL12,@FL_Mammoth_Ice_Elite_Named_09FL12_VitalsName,"FL_Mammoth_Ice_Elite_Named_09FL12,Hostile,Beast,Predator,FL_Mammoth,Named",70,Wildlife,EliteMiniBoss,,,true,675,2440,1,0,16850,16850,1.5,,934,0.35,934,0.35,,"AIIceDamageBuff,AIIceResistBuff,AIColdAuraBuff",,,0,0,,0,0,-1,-1,0,0,0,0,0,1000,1000,8,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Beast,Elite,GypsumBlack,Named,RainbowMammothIce",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0.15,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.4,,,,,0.01
FL_Mammoth_Lightning_Elite_Named_09FL12,@FL_Mammoth_Lightning_Elite_Named_09FL12_VitalsName,"FL_Mammoth_Lightning_Elite_Named_09FL12,Hostile,Beast,Predator,FL_Mammoth,Named",70,Wildlife,EliteMiniBoss,,,true,675,2440,1,0,16850,16850,1.5,,934,0.35,934,0.35,,"AILightningDamageBuff,AILightningResistBuff",,,0,0,,0,0,-1,-1,0,0,0,0,0,1000,1000,8,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Beast,Elite,GypsumBlack,Named,RainbowMammothLightning",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0.15,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.4,,,,,0.01
FL_Mammoth_Nature_Elite_Named_09FL12,@FL_Mammoth_Nature_Elite_Named_09FL12_VitalsName,"FL_Mammoth_Nature_Elite_Named_09FL12,Hostile,Beast,Predator,FL_Mammoth,Named",70,Wildlife,EliteMiniBoss,,,true,675,2440,1,0,16850,16850,1.5,,934,0.35,934,0.35,,"AINatureDamageBuff,AISlimeBuff,AINatureResistBuff",,,0,0,,0,0,-1,-1,0,0,0,0,0,1000,1000,8,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Beast,Elite,GypsumBlack,Named,RainbowMammothNature",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0,0.15,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.4,,,,,0.01
FL_Gorilla_Fire_Elite_Named_09FL12,@FL_Gorilla_Fire_Elite_Named_09FL12_VitalsName,"FL_Gorilla_Fire_Elite_Named_09FL12,Hostile,Beast,Predator,Named",70,Wildlife,EliteMiniBoss,,,true,675,2440,1,0,16850,16850,1.25,,934,0.35,934,0.35,,"AIFireDamageBuff,AIFireResistBuff,AISelfDestructBuff",,,0,0,,0,0,-1,-1,0,0,0,0,0,1,1000,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Beast,Elite,GypsumBlack,Named,RainbowGorillaFire",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0.15,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.8,,,,,0.01
FL_Gorilla_Ice_Elite_Named_09FL12,@FL_Gorilla_Ice_Elite_Named_09FL12_VitalsName,"FL_Gorilla_Ice_Elite_Named_09FL12,Hostile,Beast,Predator,Named",70,Wildlife,EliteMiniBoss,,,true,675,2440,1,0,16850,16850,1.1,,934,0.35,934,0.35,,"AIIceDamageBuff,AIIceResistBuff,AIColdAuraBuff",,,0,0,,0,0,-1,-1,0,0,0,0,0,1,1000,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Beast,Elite,GypsumBlack,Named,RainbowGorillaIce",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0.15,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.8,,,,,0.01
FL_Gorilla_Lightning_Elite_Named_09FL12,@FL_Gorilla_Lightning_Elite_Named_09FL12_VitalsName,"FL_Gorilla_Lightning_Elite_Named_09FL12,Hostile,Beast,Predator,Named",70,Wildlife,EliteMiniBoss,,,true,675,2440,1,0,16850,16850,1.25,,934,0.35,934,0.35,,"AILightningDamageBuff,AILightningResistBuff",,,0,0,,0,0,-1,-1,0,0,0,0,0,1,1000,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Beast,Elite,GypsumBlack,Named,RainbowGorillaLightning",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0.15,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.8,,,,,0.01
FL_Alligator_Elite_09FL12,@FL_Alligator_Elite_09FL12_VitalsName,"FL_Alligator_Elite_09FL12,Hostile,Beast,Predator",70,Wildlife,Elite,,,true,675,2440,0.8,0,16850,16850,1.2,,934,0.35,934,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,100,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,FALSE,CreatureLootMaster,"Beast,Elite",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1,,,,,
FL_Armored_Dragon_Elite_09FL12,@FL_Armored_Dragon_Elite_09FL12_VitalsName,"FL_Armored_Dragon_Elite_09FL12,Hostile,Beast,Predator",70,Wildlife,Elite+,,,true,675,3050,1,0,33700,33700,1.5,,934,0.5,934,0.2,,AIArmorBuff,,,0,0,,0,0,-1,-1,0,0,0,0,0,1000,1000,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.35,0,CreatureLootMaster,"Beast,Elite",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.6,,,,,
FL_Chameleon_Elite_09FL12,@FL_Chameleon_Elite_09FL12_VitalsName,"FL_Chameleon_Elite_09FL12,Hostile,Beast,Predator",70,Wildlife,Elite,,,true,675,2440,1,0,16850,16850,1.2,,934,0.35,934,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,500,500,6,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Beast,Elite",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,0.5,,,,,
FL_Mammoth_Elite_09FL12,@FL_Mammoth_Elite_09FL12_VitalsName,"FL_Mammoth_Elite_09FL12,Hostile,Beast,Predator,FL_Mammoth",70,Wildlife,Elite+,,,true,675,2440,1,0,16850,16850,1.3,,934,0.35,934,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1000,1000,8,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Beast,Elite",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,
FL_Gorilla_Ranged_Elite_09FL12,@FL_Gorilla_Ranged_Elite_09FL12_VitalsName,"FL_Gorilla_Ranged_Elite_09FL12,Hostile,Beast,Predator",70,Wildlife,Elite-,,,true,675,2440,1,0,16850,16850,0.85,,934,0.35,934,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,1000,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Beast,Elite",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.5,,,,,
FL_Gorilla_Melee_Elite_09FL12,@FL_Gorilla_Melee_Elite_09FL12_VitalsName,"FL_Gorilla_Melee_Elite_09FL12,Hostile,Beast,Predator",70,Wildlife,Elite,,,true,675,2440,1,0,16850,16850,1,,934,0.35,934,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,1000,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Beast,Elite",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.7,,,,,
FL_Primal_Lion_Elite_09FL12,@FL_Primal_Lion_Elite_09FL12_VitalsName,"FL_Primal_Lion_Elite_09FL12,Hostile,Beast,Predator,PrimalLion",70,Wildlife,Elite,,,true,675,2829,1,0,8730,8730,1,,1070,0.35,1070,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,FALSE,CreatureLootMaster,"Beast,Elite,Melee",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,
FL_Barbary_Lion_Elite_09FL12,@FL_Barbary_Lion_Elite_09FL12_VitalsName,"FL_Barbary_Lion_Elite_09FL12,Hostile,Beast,Predator,Primal_Lion,Barbary_Lion,Ancient",70,Wildlife,Elite,,,true,675,2440,1,0,16850,16850,1,,934,0.35,934,0.35,,AIArmorBuff,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,FALSE,CreatureLootMaster,"Ancient,Beast,Elite,BarbaryLion",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,
FL_Mammoth_Ice_Elite_09FL12,@FL_Mammoth_Ice_Elite_09FL12_VitalsName,"FL_Mammoth_Ice_Elite_09FL12,Hostile,Beast,Predator,FL_Mammoth",70,Wildlife,Elite,,,true,675,2440,1,0,16850,16850,1.5,,934,0.35,934,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,500,500,6,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Beast,Elite",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0.15,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,
FL_Mammoth_Lightning_Elite_09FL12,@FL_Mammoth_Lightning_Elite_09FL12_VitalsName,"FL_Mammoth_Lightning_Elite_09FL12,Hostile,Beast,Predator,FL_Mammoth",70,Wildlife,Elite,,,true,675,2440,1,0,16850,16850,1.5,,934,0.35,934,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,500,500,6,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Beast,Elite",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0.15,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,
FL_Mammoth_Nature_Elite_09FL12,@FL_Mammoth_Nature_Elite_09FL12_VitalsName,"FL_Mammoth_Nature_Elite_09FL12,Hostile,Beast,Predator,FL_Mammoth",70,Wildlife,Elite,,,true,675,2440,1,0,16850,16850,1.5,,934,0.35,934,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,500,500,6,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Beast,Elite",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0,0.15,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,
FL_Gorilla_Fire_Elite_09FL12,@FL_Gorilla_Fire_Elite_09FL12_VitalsName,"FL_Gorilla_Fire_Elite_09FL12,Hostile,Beast,Predator",70,Wildlife,Elite,,,true,675,2440,1,0,16850,16850,1.25,,934,0.35,934,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,1000,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Beast,Elite",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0.15,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.6,,,,,
FL_Gorilla_Ice_Elite_09FL12,@FL_Gorilla_Ice_Elite_09FL12_VitalsName,"FL_Gorilla_Ice_Elite_09FL12,Hostile,Beast,Predator",70,Wildlife,Elite,,,true,675,2440,1,0,16850,16850,1.1,,934,0.35,934,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,1000,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Beast,Elite",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0.15,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.6,,,,,
FL_Gorilla_Lightning_Elite_09FL12,@FL_Gorilla_Lightning_Elite_09FL12_VitalsName,"FL_Gorilla_Lightning_Elite_09FL12,Hostile,Beast,Predator",70,Wildlife,Elite,,,true,675,2440,1,0,16850,16850,1.25,,934,0.35,934,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,1000,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,0,CreatureLootMaster,"Beast,Elite",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0.15,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.6,,,,,
FL_MegaFlora_RazorLotus_Elite_09FL12,@FL_MegaFlora_RazorLotus_Elite_09FL12_VitalsName,"FL_MegaFlora_RazorLotus_Elite_09FL12,Hostile,AngryEarth",70,AngryEarth,Elite,,,true,675,3050,1,0,13480,13480,1,,934,0.35,934,0.35,MegaFlora_RazorLotus_Leaves,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,100,100,0,0,,0,0,0,0,-1,-1,0,0,0.6,1,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"AngryEarth,Elite",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0,0,0,0,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,
FL_Explosive_Sprout_Physical_Elite_09FL12,@FL_Explosive_Sprout_Physical_Elite_09FL12_VitalsName,"FL_Explosive_Sprout_Physical_Elite_09FL12,Hostile,AngryEarth",70,AngryEarth,Elite-,,true,false,675,3050,1,0,13480,13480,0.01,,934,0.35,934,0.35,,MegaFloraSproutPhysicalBuffs,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,100,100,0,0,,0,0,0,0,-1,-1,0,0,0.6,1,1,1,0,0,0,10,1,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"AngryEarth,Elite",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0,0,0,0,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.8,,,,,
FL_Explosive_Sprout_Fire_Elite_09FL12,@FL_Explosive_Sprout_Fire_Elite_09FL12_VitalsName,"FL_Explosive_Sprout_Fire_Elite_09FL12,Hostile,AngryEarth",70,AngryEarth,Elite-,,true,false,675,3050,1,0,13480,13480,0.01,,934,0.35,934,0.35,,MegaFloraSproutFireBuffs,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,100,100,0,0,,0,0,0,0,-1,-1,0,0,0.6,1,1,1,0,0,0,10,1,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"AngryEarth,Elite",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0,0,0,0,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.8,,,,,
FL_Explosive_Sprout_Poison_Elite_09FL12,@FL_Explosive_Sprout_Poison_Elite_09FL12_VitalsName,"FL_Explosive_Sprout_Poison_Elite_09FL12,Hostile,AngryEarth",70,AngryEarth,Elite-,,true,false,675,3050,1,0,13480,13480,0.01,,934,0.35,934,0.35,,MegaFloraSproutPoisonBuffs,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,100,100,0,0,,0,0,0,0,-1,-1,0,0,0.6,1,1,1,0,0,0,10,1,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.35,FALSE,CreatureLootMaster,"AngryEarth,Elite",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0,0,0,0,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.8,,,,,
FL_MIM_Wolf_Elemental_Earth,@FL_MIM_Wolf_Elemental_Earth_VitalsName,"FL_MIM_Wolf_Elemental_Earth,Hostile,Beast,Wolf,Predator,AngryEarth",65,AngryEarth,Solo,,,true,620,3215,1,0,11160,11160,1,,1208,0.35,1208,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,,0.1,FALSE,CreatureLootMaster,"Beast,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0,0,0,0,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.25,,,,,
FL_MIM_Statue_Wolf_Elemental_Earth,@FL_MIM_Statue_Wolf_Elemental_Earth_VitalsName,"FL_MIM_Statue_Wolf_Elemental_Earth,Hostile,Beast,Wolf,Predator,AngryEarth",65,AngryEarth,Solo,,,true,620,3215,1,0,11160,11160,1,,1208,0.35,1208,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,,0.1,FALSE,CreatureLootMaster,"Beast,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0,0,0,0,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.25,,,,,
FL_MIM_Hercyne_Boar,@FL_MIM_Hercyne_Boar_VitalsName,"FL_MIM_Hercyne_Boar,Hostile,AngryEarth,Hercyne,Boar",65,AngryEarth,Solo,,,true,500,2074,1,0,6740,6740,1,,934,0.35,934,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,,0.1,FALSE,CreatureLootMaster,"AngryEarth,Common",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1,,,,,
