AmmoID,AmmoType,DamageModifier,StaggerDamageModifier,AmmoPrefabPath,AmmoWhizByTrigger,MeshOverride
2hSpear_MarauderGroundbreakersSpearT2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_SyndicateChroniclersSpearT2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_CovenantDefendersSpearT2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
Omega_Hatchet_Damage,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
Omega_Spear_Damage,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
Omega_Hatchet_PVP,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
Omega_Spear_PVP,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
Omega_Hatchet_600,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
Omega_Spear_600,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
Omega_Hatchet_602,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
Omega_Spear_602,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
Omega_Hatchet_605,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
Omega_Spear_605,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
Omega_Hatchet_607,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
Omega_Spear_607,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
Omega_Hatchet_610,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
Omega_Spear_610,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
Omega_Hatchet_612,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
Omega_Spear_612,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
Omega_Hatchet_615,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
Omega_Spear_615,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
Omega_Hatchet_617,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
Omega_Spear_617,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
Omega_Hatchet_620,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
Omega_Spear_620,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
Omega_Hatchet_622,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
Omega_Spear_622,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
Omega_Hatchet_625,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
Omega_Spear_625,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
WinterConv_GleamiteLauncher_Projectile,Siege,1,1,Holiday/WinterConvergence/Activities/Gleamites/WinterConv_Activity_Gleamite_Projectile_Burst,Play_Bullet_WizzBys,
WinterConv_GleamiteLauncher_Projectile_Rapid,Siege,1,1,Holiday/WinterConvergence/Activities/Gleamites/WinterConv_Activity_Gleamite_Projectile_Rapid,Play_Bullet_WizzBys,
2hSpearKnightT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_AcidicTipT2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
1hThrowingAxe_TigersInstinctT5,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
1hHatchet_WinterT2,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
1hHatchet_WinterT3,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
1hHatchet_WinterT4,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
1hHatchet_WinterT5,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
2hSpear_WinterT2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_WinterT3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_WinterT4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_WinterT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
1hHatchetSiren_ST5,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
2hSpearSiren_ST5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
1hThrowingAxeKnightT3,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
1hThrowingAxe_RufusThrowStickT4,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
1hThrowingAxeDynastyT5,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
1hThrowingAxeDynastyT4,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
1hThrowingAxe_ScapulaT2,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
1hThrowingAxeLostEliteT4,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
1hThrowingAxe_QuestL28,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
2hSpear_BloodyThirstT5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
Playtest_Spear_DMG_T1,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
Playtest_Spear_DMG_T2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
Playtest_Spear_DMG_T3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
Playtest_Spear_DMG_T4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
Playtest_Spear_DMG_T5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
Playtest_Spear_TNK_T1,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
Playtest_Spear_TNK_T2,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
Playtest_Spear_TNK_T3,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
Playtest_Spear_TNK_T4,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
Playtest_Spear_TNK_T5,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
1hHatchet_WinterT2_Shop,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
1hHatchet_WinterT3_Shop,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
1hHatchet_WinterT4_Shop,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
1hHatchet_WinterT5_Shop,Thrown,1,1,Items/Weapons/basic_thrown,Play_Bullet_WizzBys,
2hSpear_WinterT2_Shop,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_WinterT3_Shop,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_WinterT4_Shop,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
2hSpear_WinterT5_Shop,Thrown,1,1,Items/Weapons/basic_thrown_spear,Play_Arrow_WhizzBys,
