RecipeID,FirstCraftAchievementId,RecipeNameOverride,CraftingCategory,CraftingGroup,AdditionalFilterText,RecipeTags,DisplayIngredients,bKnownByDefault,bListedByDefault,CraftAll,IsRefining,IsProcedural,AttributeOnlyPerkItemSlotCount,MaxPerkItemsAllowed,PerkItemsBucketPush,IsTemporary,CraftingFee,UseCraftingTax,Tradeskill,RecipeLevel,StationType1,StationType2,StationType3,StationType4,OutputQty,ItemID,SkipGrantItems,SkipGrantItemsDesc,SkipGrantItemsTitle,SkipGrantItemsBody,BaseGearScore,BaseTier,DisallowBonusesToGS,RequiredAchievementID,HiddenByAchievementID,UnlockedAchievementID,UnlockedAchievementBlocksRecrafting,Ingredient1,Type1,Ingredient2,Type2,Ingredient3,Type3,Ingredient4,Type4,Ingredient5,Type5,Ingredient6,Type6,Ingredient7,Type7,Qty1,Qty2,Qty3,Qty4,Qty5,Qty6,Qty7,GameEventID,Game Event Validation,CooldownSeconds,CooldownQuantity,GearScoreBonus,GearScoreReduction,BonusItemChance,BonusItemChanceIncrease,BonusItemChanceDecrease,PerkCost,RequiredExpansion,RequiredWorldTags
Conquerors_Greatsword_DodgeSuppressant,,@ConquerorsItem_Greatsword_DodgeSuppressant_MasterName,Conquerors,Greatswords,@ui_greatsword,Greatsword,,false,true,false,false,false,,,,false,449,1,Weaponsmithing,0,blacksmith2,,,,1,ConquerorsItem_Greatsword_DodgeSuppressant,,,,,725,5,,Recipe_Greatsword_DodgeSuppressant,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,1000,,,,,,,Craft_WeaponsmithingT5,true,,,,,,,,,,SeasonalServer
Conquerors_Greatsword_CrescentWave,,@ConquerorsItem_Greatsword_CrescentWave_MasterName,Conquerors,Greatswords,@ui_greatsword,Greatsword,,false,true,false,false,false,,,,false,449,1,Weaponsmithing,0,blacksmith2,,,,1,ConquerorsItem_Greatsword_CrescentWave,,,,,725,5,,Recipe_Greatsword_CrescentWave,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,1000,,,,,,,Craft_WeaponsmithingT5,true,,,,,,,,,,SeasonalServer
Conquerors_Longsword_ShieldlessAgility,,@ConquerorsItem_Longsword_ShieldlessAgility_MasterName,Conquerors,Longswords,@ui_sword,Longsword,,false,true,false,false,false,,,,false,449,1,Weaponsmithing,0,blacksmith2,,,,1,ConquerorsItem_Longsword_ShieldlessAgility,,,,,725,5,,Recipe_Longsword_ShieldlessAgility,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,1000,,,,,,,Craft_WeaponsmithingT5,true,,,,,,,,,,SeasonalServer
Conquerors_HeavyHead_SwarmArmor,,@ConquerorsItem_HeavyHead_SwarmArmor_MasterName,Conquerors,ArmorPlate,@CategoryData_SlotHead,PlateHead,,true,true,false,false,false,,,,false,449,1,Armoring,0,blacksmith2,,,,1,ConquerorsItem_HeavyHead_SwarmArmor,,,,,725,5,,,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,750,,,,,,,Craft_ArmoringT5,true,,,,,,,,,,SeasonalServer
Conquerors_HeavyChest_SwarmArmor,,@ConquerorsItem_HeavyChest_SwarmArmor_MasterName,Conquerors,ArmorPlate,@CategoryData_SlotChest,PlateChest,,true,true,false,false,false,,,,false,449,1,Armoring,0,blacksmith2,,,,1,ConquerorsItem_HeavyChest_SwarmArmor,,,,,725,5,,,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,500,,,,,,,Craft_ArmoringT5,true,,,,,,,,,,SeasonalServer
Conquerors_HeavyHands_SwarmArmor,,@ConquerorsItem_HeavyHands_SwarmArmor_MasterName,Conquerors,ArmorPlate,@CategoryData_SlotHands,PlateHands,,true,true,false,false,false,,,,false,449,1,Armoring,0,blacksmith2,,,,1,ConquerorsItem_HeavyHands_SwarmArmor,,,,,725,5,,,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,500,,,,,,,Craft_ArmoringT5,true,,,,,,,,,,SeasonalServer
Conquerors_HeavyLegs_SwarmArmor,,@ConquerorsItem_HeavyLegs_SwarmArmor_MasterName,Conquerors,ArmorPlate,@CategoryData_SlotLegs,PlateLegs,,true,true,false,false,false,,,,false,449,1,Armoring,0,blacksmith2,,,,1,ConquerorsItem_HeavyLegs_SwarmArmor,,,,,725,5,,,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,500,,,,,,,Craft_ArmoringT5,true,,,,,,,,,,SeasonalServer
Conquerors_HeavyFeet_SwarmArmor,,@ConquerorsItem_HeavyFeet_SwarmArmor_MasterName,Conquerors,ArmorPlate,@CategoryData_SlotFeet,PlateFeet,,true,true,false,false,false,,,,false,449,1,Armoring,0,blacksmith2,,,,1,ConquerorsItem_HeavyFeet_SwarmArmor,,,,,725,5,,,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,500,,,,,,,Craft_ArmoringT5,true,,,,,,,,,,SeasonalServer
Conquerors_Musket_LimbDebilitation,,@ConquerorsItem_Musket_LimbDebilitation_MasterName,Conquerors,Muskets,@ui_musket,Musket,,false,true,false,false,false,,,,false,449,1,Engineering,0,engineering2,,,,1,ConquerorsItem_Musket_LimbDebilitation,,,,,725,5,,Recipe_Musket_LimbDebilitation,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,1000,,,,,,,Craft_EngineeringT5,true,,,,,,,,,,SeasonalServer
Conquerors_Flail_Disease,,@ConquerorsItem_Flail_Disease_MasterName,Conquerors,Flail,,Flail,,false,true,false,false,false,,,,false,449,1,Arcana,0,alchemy2,,,,1,ConquerorsItem_Flail_Disease,,,,,725,5,,Recipe_Flail_Disease,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,1000,,,,,,,Craft_ArcanaT5,true,,,,,,,,,Expansion2023,SeasonalServer
Conquerors_Greataxe_UndeadLostMonarch,,@ConquerorsItem_Greataxe_UndeadLostMonarch_MasterName,Conquerors,Greataxes,@ui_greataxe,Greataxe,,false,true,false,false,false,,,,false,449,1,Weaponsmithing,0,blacksmith2,,,,1,ConquerorsItem_Greataxe_UndeadLostMonarch,,,,,725,5,,Recipe_Greataxe_UndeadLostMonarch,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,1000,,,,,,,Craft_WeaponsmithingT5,true,,,,,,,,,,SeasonalServer
Conquerors_LifeStaff_SupportiveHeals,,@ConquerorsItem_LifeStaff_SupportiveHeals_MasterName,Conquerors,StaffLife,,StaffLife,,false,true,false,false,false,,,,false,449,1,Arcana,0,alchemy2,,,,1,ConquerorsItem_LifeStaff_SupportiveHeals,,,,,725,5,,Recipe_LifeStaff_SupportiveHeals,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,1000,,,,,,,Craft_ArcanaT5,true,,,,,,,,,,SeasonalServer
Conquerors_VoidGauntlet_HarvestDamage,,@ConquerorsItem_VoidGauntlet_HarvestDamage_MasterName,Conquerors,GauntletVoid,,GauntletVoid,,false,true,false,false,false,,,,false,449,1,Arcana,0,alchemy2,,,,1,ConquerorsItem_VoidGauntlet_HarvestDamage,,,,,725,5,,Recipe_VoidGauntlet_HarvestDamage,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,1000,,,,,,,Craft_ArcanaT5,true,,,,,,,,,,SeasonalServer
Conquerors_Rapier_HasteWhenFacingTarget,,@ConquerorsItem_Rapier_HasteWhenFacingTarget_MasterName,Conquerors,Rapiers,@ui_sword @ui_rapier,Rapier,,false,true,false,false,false,,,,false,449,1,Weaponsmithing,0,blacksmith2,,,,1,ConquerorsItem_Rapier_HasteWhenFacingTarget,,,,,725,5,,Recipe_Rapier_HasteWhenFacingTarget,,,,ConquerorsTrophyT2,Item,,,,,,,,,,,,,1000,,,,,,,Craft_WeaponsmithingT5,true,,,,,,,,,,SeasonalServer
EtherealDust_Ore,,@EtherealDust_Ore_RecipeName,EtherealRefinement,EtherealDust,,,,true,true,true,true,false,,,,false,0,1,Smelting,0,smelting2,,,,2,EtherealDustT2,,,,,,1,,,,,,Ore,Category_Only,,,,,,,,,,,,,1,,,,,,,Craft_SmeltingT2,true,,,,,0,"0,0,2.5,4",0,,,SeasonalServer
EtherealDust_OrePrecious,,@EtherealDust_OrePrecious_RecipeName,EtherealRefinement,EtherealDust,,,,true,true,true,true,false,,,,false,0,1,Smelting,0,smelting2,,,,3,EtherealDustT2,,,,,,1,,,,,,OrePrecious,Category_Only,,,,,,,,,,,,,1,,,,,,,Craft_SmeltingT2,true,,,,,0,"1.3,2.3",0,,,SeasonalServer
EtherealDust_Wood,,@EtherealDust_Wood_RecipeName,EtherealRefinement,EtherealDust,,,,true,true,true,true,false,,,,false,0,1,Woodworking,0,carpentry2,,,,2,EtherealDustT2,,,,,,1,,,,,,Wood,Category_Only,,,,,,,,,,,,,1,,,,,,,Craft_WoodworkingT2,true,,,,,0,"0,0,3.5,5",0,,,SeasonalServer
EtherealDust_Fiber,,@EtherealDust_Fiber_RecipeName,EtherealRefinement,EtherealDust,,,,true,true,true,true,false,,,,false,0,1,Weaving,0,weaving2,,,,2,EtherealDustT2,,,,,,1,,,,,,Fiber,Category_Only,,,,,,,,,,,,,1,,,,,,,Craft_WeavingT2,true,,,,,0,"0,0,2.5,4",0,,,SeasonalServer
EtherealDust_Rawhide,,@EtherealDust_Rawhide_RecipeName,EtherealRefinement,EtherealDust,,,,true,true,true,true,false,,,,false,0,1,Leatherworking,0,tanning2,,,,2,EtherealDustT2,,,,,,1,,,,,,Rawhide,Category_Only,,,,,,,,,,,,,1,,,,,,,Craft_LeatherworkingT2,true,,,,,0,"0,0,3.5,4.5",0,,,SeasonalServer
EtherealDust_Stone,,@EtherealDust_Stone_RecipeName,EtherealRefinement,EtherealDust,,,,true,true,true,true,false,,,,false,0,1,Stonecutting,0,masonry2,,,,2,EtherealDustT2,,,,,,1,,,,,,Stone,Category_Only,,,,,,,,,,,,,1,,,,,,,Craft_StonecuttingT2,true,,,,,0,"0,0,4.5",0,,,SeasonalServer
EtherealDust_PlayerXPBox,,@EtherealDust_PlayerXPBox_RecipeName,EtherealRefinement,EtherealDust,,,,true,true,true,true,false,,,,false,0,1,,0,smelting2,carpentry2,weaving2,tanning2,1,EtherealDustBox,,,,,,1,,,,,,EtherealDustT2,Item,,,,,,,,,,,,,100,,,,,,,,true,,,,,,,,,,SeasonalServer
Ethereal_StarterMount,,@Ethereal_StarterMount_RecipeName,Ethereal,EtherealSupplies,,,,true,true,false,false,false,,,,false,25,1,Engineering,0,camp1,,,,1,MountItem_MountReward_Box_1,,,,,,1,,,,,,EtherealDustT2,Item,,,,,,,,,,,,,50,,,,,,,,true,,,,,,,,,,SeasonalServer
Ethereal_MountFood,,@Ethereal_MountFood_RecipeName,Ethereal,EtherealSupplies,,,,true,true,false,false,false,,,,false,25,1,Engineering,0,camp1,,,,1,Ethereal_MountFood,,,,,,1,,,,,,EtherealDustT2,Item,,,,,,,,,,,,,10,,,,,,,,true,,,,,,,,,,SeasonalServer
WeaponsBoxT2,,,AdventurerCaches,AdventurersEquipment,,,,true,true,true,true,false,,,,false,0,0,Weaponsmithing,0,blacksmith2,camp1,,,1,WeaponsT2_S8,,,,,,2,,,,,,S8CacheCraftT2,Category_Only,S8CacheCraftT2,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT2,false,,,,,,,,,,SeasonalWorldS8
WeaponsBoxT3,,,AdventurerCaches,AdventurersEquipment,,,,true,true,true,true,false,,,,false,0,0,Weaponsmithing,0,blacksmith2,camp1,,,1,WeaponsT3_S8,,,,,,3,,,,,,S8CacheCraftT3,Category_Only,S8CacheCraftT3,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT3,false,,,,,,,,,,SeasonalWorldS8
WeaponsBoxT4,,,AdventurerCaches,AdventurersEquipment,,,,true,true,true,true,false,,,,false,0,0,Weaponsmithing,0,blacksmith2,camp1,,,1,WeaponsT4_S8,,,,,,4,,,,,,S8CacheCraftT4,Category_Only,S8CacheCraftT4,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT4,false,,,,,,,,,,SeasonalWorldS8
WeaponsBoxT5,,,AdventurerCaches,AdventurersEquipment,,,,true,true,true,true,false,,,,false,0,0,Weaponsmithing,0,blacksmith2,camp1,,,1,WeaponsT5_S8,,,,,,5,,,,,,S8CacheCraftT5,Category_Only,S8CacheCraftT5,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT5,false,,,,,,,,,,SeasonalWorldS8
WeaponsBoxT51,,,AdventurerCaches,AdventurersEquipment,,,,true,true,true,true,false,,,,false,0,0,Weaponsmithing,0,blacksmith2,camp1,,,1,WeaponsT51_S8,,,,,,5,,,,,,S8CacheCraftT51,Category_Only,S8CacheCraftT51,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT51,false,,,,,,,,,,SeasonalWorldS8
ArmorBoxT2,,,AdventurerCaches,AdventurersEquipment,,,,true,true,true,true,false,,,,false,0,0,Armoring,0,blacksmith2,camp1,,,1,ArmorT2_S8,,,,,,2,,,,,,S8CacheCraftT2,Category_Only,S8CacheCraftT2,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT2,false,,,,,,,,,,SeasonalWorldS8
ArmorBoxT3,,,AdventurerCaches,AdventurersEquipment,,,,true,true,true,true,false,,,,false,0,0,Armoring,0,blacksmith2,camp1,,,1,ArmorT3_S8,,,,,,3,,,,,,S8CacheCraftT3,Category_Only,S8CacheCraftT3,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT3,false,,,,,,,,,,SeasonalWorldS8
ArmorBoxT4,,,AdventurerCaches,AdventurersEquipment,,,,true,true,true,true,false,,,,false,0,0,Armoring,0,blacksmith2,camp1,,,1,ArmorT4_S8,,,,,,4,,,,,,S8CacheCraftT4,Category_Only,S8CacheCraftT4,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT4,false,,,,,,,,,,SeasonalWorldS8
ArmorBoxT5,,,AdventurerCaches,AdventurersEquipment,,,,true,true,true,true,false,,,,false,0,0,Armoring,0,blacksmith2,camp1,,,1,ArmorT5_S8,,,,,,5,,,,,,S8CacheCraftT5,Category_Only,S8CacheCraftT5,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT5,false,,,,,,,,,,SeasonalWorldS8
ArmorBoxT51,,,AdventurerCaches,AdventurersEquipment,,,,true,true,true,true,false,,,,false,0,0,Armoring,0,blacksmith2,camp1,,,1,ArmorT51_S8,,,,,,5,,,,,,S8CacheCraftT51,Category_Only,S8CacheCraftT51,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT51,false,,,,,,,,,,SeasonalWorldS8
JewelryBoxT2,,,AdventurerCaches,AdventurersEquipment,,,,true,true,true,true,false,,,,false,0,0,Jewelcrafting,0,outfitting2,camp1,,,1,JewelryT2_S8,,,,,,2,,,,,,S8CacheCraftT2,Category_Only,S8CacheCraftT2,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT2,false,,,,,,,,,,SeasonalWorldS8
JewelryBoxT3,,,AdventurerCaches,AdventurersEquipment,,,,true,true,true,true,false,,,,false,0,0,Jewelcrafting,0,outfitting2,camp1,,,1,JewelryT3_S8,,,,,,3,,,,,,S8CacheCraftT3,Category_Only,S8CacheCraftT3,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT3,false,,,,,,,,,,SeasonalWorldS8
JewelryBoxT4,,,AdventurerCaches,AdventurersEquipment,,,,true,true,true,true,false,,,,false,0,0,Jewelcrafting,0,outfitting2,camp1,,,1,JewelryT4_S8,,,,,,4,,,,,,S8CacheCraftT4,Category_Only,S8CacheCraftT4,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT4,false,,,,,,,,,,SeasonalWorldS8
JewelryBoxT5,,,AdventurerCaches,AdventurersEquipment,,,,true,true,true,true,false,,,,false,0,0,Jewelcrafting,0,outfitting2,camp1,,,1,JewelryT5_S8,,,,,,5,,,,,,S8CacheCraftT5,Category_Only,S8CacheCraftT5,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT5,false,,,,,,,,,,SeasonalWorldS8
JewelryBoxT51,,,AdventurerCaches,AdventurersEquipment,,,,true,true,true,true,false,,,,false,0,0,Jewelcrafting,0,outfitting2,camp1,,,1,JewelryT51_S8,,,,,,5,,,,,,S8CacheCraftT51,Category_Only,S8CacheCraftT51,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT51,false,,,,,,,,,,SeasonalWorldS8
ToolsBoxT2,,,AdventurerCaches,AdventurersEquipment,,,,true,true,true,true,false,,,,false,0,0,Engineering,0,engineering2,camp1,,,1,ToolsT2_S8,,,,,,2,,,,,,S8CacheCraftT2,Category_Only,S8CacheCraftT2,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT2,false,,,,,,,,,,SeasonalWorldS8
ToolsBoxT3,,,AdventurerCaches,AdventurersEquipment,,,,true,true,true,true,false,,,,false,0,0,Engineering,0,engineering2,camp1,,,1,ToolsT3_S8,,,,,,3,,,,,,S8CacheCraftT3,Category_Only,S8CacheCraftT3,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT3,false,,,,,,,,,,SeasonalWorldS8
ToolsBoxT4,,,AdventurerCaches,AdventurersEquipment,,,,true,true,true,true,false,,,,false,0,0,Engineering,0,engineering2,camp1,,,1,ToolsT4_S8,,,,,,4,,,,,,S8CacheCraftT4,Category_Only,S8CacheCraftT4,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT4,false,,,,,,,,,,SeasonalWorldS8
ToolsBoxT5,,,AdventurerCaches,AdventurersEquipment,,,,true,true,true,true,false,,,,false,0,0,Engineering,0,engineering2,camp1,,,1,ToolsT5_S8,,,,,,5,,,,,,S8CacheCraftT5,Category_Only,S8CacheCraftT5,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT5,false,,,,,,,,,,SeasonalWorldS8
ToolsBoxT51,,,AdventurerCaches,AdventurersEquipment,,,,true,true,true,true,false,,,,false,0,0,Engineering,0,engineering2,camp1,,,1,ToolsT51_S8,,,,,,5,,,,,,S8CacheCraftT51,Category_Only,S8CacheCraftT51,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT51,false,,,,,,,,,,SeasonalWorldS8
CombatConsumablesBoxT2,,,AdventurerCaches,AdventurersConsumables,,,,true,true,true,true,false,,,,false,0,0,Arcana,0,alchemy2,camp1,,,1,CombatConsumablesT2_S8,,,,,,2,,,,,,S8CacheCraftT2,Category_Only,S8CacheCraftT2,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT2,false,,,,,,,,,,SeasonalWorldS8
CombatConsumablesBoxT3,,,AdventurerCaches,AdventurersConsumables,,,,true,true,true,true,false,,,,false,0,0,Arcana,0,alchemy2,camp1,,,1,CombatConsumablesT3_S8,,,,,,3,,,,,,S8CacheCraftT3,Category_Only,S8CacheCraftT3,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT3,false,,,,,,,,,,SeasonalWorldS8
CombatConsumablesBoxT4,,,AdventurerCaches,AdventurersConsumables,,,,true,true,true,true,false,,,,false,0,0,Arcana,0,alchemy2,camp1,,,1,CombatConsumablesT4_S8,,,,,,4,,,,,,S8CacheCraftT4,Category_Only,S8CacheCraftT4,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT4,false,,,,,,,,,,SeasonalWorldS8
CombatConsumablesBoxT5,,,AdventurerCaches,AdventurersConsumables,,,,true,true,true,true,false,,,,false,0,0,Arcana,0,alchemy2,camp1,,,1,CombatConsumablesT5_S8,,,,,,5,,,,,,S8CacheCraftT5,Category_Only,S8CacheCraftT5,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT5,false,,,,,,,,,,SeasonalWorldS8
CombatConsumablesBoxT51,,,AdventurerCaches,AdventurersConsumables,,,,true,true,true,true,false,,,,false,0,0,Arcana,0,alchemy2,camp1,,,1,CombatConsumablesT51_S8,,,,,,5,,,,,,S8CacheCraftT51,Category_Only,S8CacheCraftT51,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT51,false,,,,,,,,,,SeasonalWorldS8
HeartrunesBoxT5,,,AdventurerCaches,AdventurersEquipment,,,,true,true,true,true,false,,,,false,0,0,Stonecutting,0,masonry2,camp1,,,1,HeartrunesT5_S8,,,,,,5,,,,,,S8CacheCraftT5,Category_Only,S8CacheCraftT5,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT5,false,,,,,,,,,,SeasonalWorldS8
HeartrunesBoxT51,,,AdventurerCaches,AdventurersEquipment,,,,true,true,true,true,false,,,,false,0,0,Stonecutting,0,masonry2,camp1,,,1,HeartrunesT51_S8,,,,,,5,,,,,,S8CacheCraftT51,Category_Only,S8CacheCraftT51,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT51,false,,,,,,,,,,SeasonalWorldS8
ArtifactsBoxT5,,,AdventurerCaches,AdventurersEquipment,,,,true,true,true,true,false,,,,false,0,0,Weaponsmithing,0,alchemy2,camp1,,,1,ArtifactsT5_S8,,,,,,5,,,,,,S8CacheCraftT5,Category_Only,S8CacheCraftT5,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT51,false,,,,,,,,,,SeasonalWorldS8
MountsBoxT1,,,AdventurerCaches,AdventurersItems,,,,true,true,true,true,false,,,,false,0,0,Engineering,0,engineering2,camp1,,,1,MountsT1_S8,,,,,,3,,,,,,S8CacheCraftT3,Category_Only,S8CacheCraftT3,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT3,false,,,,,,,,,,SeasonalWorldS8
MountsBoxT2,,,AdventurerCaches,AdventurersItems,,,,true,true,true,true,false,,,,false,0,0,Engineering,0,engineering2,camp1,,,1,MountsT2_S8,,,,,,4,,,,,,S8CacheCraftT4,Category_Only,S8CacheCraftT4,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT4,false,,,,,,,,,,SeasonalWorldS8
MountsBoxT3,,,AdventurerCaches,AdventurersItems,,,,true,true,true,true,false,,,,false,0,0,Engineering,0,engineering2,camp1,,,1,MountsT3_S8,,,,,,5,,,,,,S8CacheCraftT5,Category_Only,S8CacheCraftT5,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT5,false,,,,,,,,,,SeasonalWorldS8
TrophiesBoxT4,,,AdventurerCaches,AdventurersItems,,,,true,true,true,true,false,,,,false,0,0,Furnishing,0,engineering2,camp1,,,1,TrophiesT4_S8,,,,,,4,,,,,,S8CacheCraftT4,Category_Only,S8CacheCraftT4,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT4,false,,,,,,,,,,SeasonalWorldS8
TrophiesBoxT5,,,AdventurerCaches,AdventurersItems,,,,true,true,true,true,false,,,,false,0,0,Furnishing,0,engineering2,camp1,,,1,TrophiesT5_S8,,,,,,5,,,,,,S8CacheCraftT5,Category_Only,S8CacheCraftT5,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT5,false,,,,,,,,,,SeasonalWorldS8
TrophiesBoxT51,,,AdventurerCaches,AdventurersItems,,,,true,true,true,true,false,,,,false,0,0,Furnishing,0,engineering2,camp1,,,1,TrophiesT51_S8,,,,,,5,,,,,,S8CacheCraftT51,Category_Only,S8CacheCraftT51,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT51,false,,,,,,,,,,SeasonalWorldS8
CutGemsBoxT3,,,AdventurerCaches,AdventurersItems,,,,true,true,true,true,false,,,,false,0,0,Jewelcrafting,0,masonry2,camp1,,,1,CutGemsT3_S8,,,,,,3,,,,,,S8CacheCraftT3,Category_Only,S8CacheCraftT3,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT3,false,,,,,,,,,,SeasonalWorldS8
CutGemsBoxT4,,,AdventurerCaches,AdventurersItems,,,,true,true,true,true,false,,,,false,0,0,Jewelcrafting,0,masonry2,camp1,,,1,CutGemsT4_S8,,,,,,4,,,,,,S8CacheCraftT4,Category_Only,S8CacheCraftT4,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT4,false,,,,,,,,,,SeasonalWorldS8
CutGemsBoxT5,,,AdventurerCaches,AdventurersItems,,,,true,true,true,true,false,,,,false,0,0,Jewelcrafting,0,masonry2,camp1,,,1,CutGemsT5_S8,,,,,,5,,,,,,S8CacheCraftT5,Category_Only,S8CacheCraftT5,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT5,false,,,,,,,,,,SeasonalWorldS8
CutGemsBoxT51,,,AdventurerCaches,AdventurersItems,,,,true,true,true,true,false,,,,false,0,0,Jewelcrafting,0,masonry2,camp1,,,1,CutGemsT51_S8,,,,,,5,,,,,,S8CacheCraftT51,Category_Only,S8CacheCraftT51,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT51,false,,,,,,,,,,SeasonalWorldS8
RerollingMatsBoxT5,,,AdventurerCaches,AdventurersItems,,,,true,true,true,true,false,,,,false,0,0,Engineering,0,engineering2,camp1,,,1,RerollingMatsT5_S8,,,,,,5,,,,,,S8CacheCraftT5,Category_Only,S8CacheCraftT5,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT5,false,,,,,,,,,,SeasonalWorldS8
PerkItemsBoxT5,,,AdventurerCaches,AdventurersItems,,,,true,true,true,true,false,,,,false,0,0,Engineering,0,engineering2,camp1,,,1,PerkItemsT5_S8,,,,,,5,,,,,,S8CacheCraftT5,Category_Only,S8CacheCraftT5,Category_Only,,,,,,,,,,,8,8,,,,,,S8BoxCraftT5,false,,,,,,,,,,SeasonalWorldS8
AnyArtifactCraft_Set1_HeavyHead,,,OrichalciteRecipes,OrichalciteArmors,,,AnyArtifactCraftingMat,false,true,false,false,true,,,,false,0,0,Armoring,0,gypsumstation1,,,,1,Artifact_Set1_HeavyHead,,,,,725,5,true,,,,,AnyArtifactCraftingMat,Item,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,Expansion2023,
AnyArtifactCraft_Set1_HeavyChest,,,OrichalciteRecipes,OrichalciteArmors,,,AnyArtifactCraftingMat,false,true,false,false,true,,,,false,0,0,Armoring,0,gypsumstation1,,,,1,Artifact_Set1_HeavyChest,,,,,725,5,true,,,,,AnyArtifactCraftingMat,Item,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,Expansion2023,
AnyArtifactCraft_Set1_HeavyHands,,,OrichalciteRecipes,OrichalciteArmors,,,AnyArtifactCraftingMat,false,true,false,false,true,,,,false,0,0,Armoring,0,gypsumstation1,,,,1,Artifact_Set1_HeavyHands,,,,,725,5,true,,,,,AnyArtifactCraftingMat,Item,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,Expansion2023,
AnyArtifactCraft_Set1_HeavyLegs,,,OrichalciteRecipes,OrichalciteArmors,,,AnyArtifactCraftingMat,false,true,false,false,true,,,,false,0,0,Armoring,0,gypsumstation1,,,,1,Artifact_Set1_HeavyLegs,,,,,725,5,true,,,,,AnyArtifactCraftingMat,Item,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,Expansion2023,
AnyArtifactCraft_Set1_HeavyFeet,,,OrichalciteRecipes,OrichalciteArmors,,,AnyArtifactCraftingMat,false,true,false,false,true,,,,false,0,0,Armoring,0,gypsumstation1,,,,1,Artifact_Set1_HeavyFeet,,,,,725,5,true,,,,,AnyArtifactCraftingMat,Item,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,Expansion2023,
AnyArtifactCraft_Set1_MediumHead,,,OrichalciteRecipes,OrichalciteArmors,,,AnyArtifactCraftingMat,false,true,false,false,true,,,,false,0,0,Armoring,0,gypsumstation1,,,,1,Artifact_Set1_MediumHead,,,,,725,5,true,,,,,AnyArtifactCraftingMat,Item,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,Expansion2023,
