RecipeID,FirstCraftAchievementId,RecipeNameOverride,CraftingCategory,CraftingGroup,AdditionalFilterText,RecipeTags,DisplayIngredients,bKnownByDefault,bListedByDefault,CraftAll,IsRefining,IsProcedural,MaxPerkItemsAllowed,PerkItemsBucketPush,IsTemporary,CraftingFee,UseCraftingTax,Tradeskill,RecipeLevel,StationType1,StationType2,StationType3,StationType4,OutputQty,ItemID,SkipGrantItems,SkipGrantItemsDesc,SkipGrantItemsTitle,SkipGrantItemsBody,BaseGearScore,BaseTier,RequiredAchievementID,UnlockedAchievementID,UnlockedAchievementBlocksRecrafting,Ingredient1,Type1,Ingredient2,Type2,Ingredient3,Type3,Ingredient4,Type4,Ingredient5,Type5,Ingredient6,Type6,Ingredient7,Type7,Qty1,Qty2,Qty3,Qty4,Qty5,Qty6,Qty7,GameEventID,Game Event Validation,CooldownSeconds,CooldownQuantity,GearScoreBonus,GearScoreReduction,BonusItemChance,BonusItemChanceIncrease,BonusItemChanceDecrease,PerkCost,RequiredExpansion
MediumHands_CraftedDungeon11T5,FC_MediumHands_CraftedDungeon11T5,@MediumHands_CraftedDungeon11T5_MasterName,DungeonReplicas,DungeonReps11,@CategoryData_SlotHands,,,true,true,false,false,true,,,false,449,1,Armoring,160,outfitting2,,,,1,MediumHands_FLXpac_CraftedDungeon11T5,,,,,500,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,BlackPowderPouchT1,Item,,,,,,,4,4,1,10,,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
MediumHands_CraftedDungeon12T5,FC_MediumHands_CraftedDungeon12T5,@MediumHands_CraftedDungeon12T5_MasterName,DungeonReplicas,DungeonReps12,@CategoryData_SlotHands,,,true,true,false,false,true,,,false,449,1,Armoring,235,outfitting2,,,,1,MediumHands_FLXpac_CraftedDungeon12T5,,,,,565,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,WrithingSeedlingT1,Item,,,,,,,4,4,1,10,,,,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
MediumHands_CraftedDungeon13T5,FC_MediumHands_CraftedDungeon13T5,@MediumFeet_Dungeon13T5_MasterName,DungeonReplicas,DungeonReps13,@CategoryData_SlotHands,,,true,true,false,false,true,,,false,449,1,Armoring,235,outfitting2,,,,1,MediumHands_CraftedDungeon13T5,,,,,565,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,Dungeon13_DryIceT1,Item,,,,,,,4,4,1,10,,,,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
MediumLegs_CraftedDungeon1T3,FC_MediumLegs_CraftedDungeon1T3,@MediumLegs_CraftedDungeon1T3_MasterName,DungeonReplicas,DungeonReps1,@CategoryData_SlotLegs,,,true,true,false,false,true,,,false,75,1,Armoring,60,outfitting2,,,,1,MediumLegs_FLXpac_CraftedDungeon1T3,,,,,300,3,,,,LeatherT3,Category_Only,Cloth,Category_Only,Metal,Category_Only,CoagulatedBloodT1,Item,,,,,,,10,6,2,10,,,,Craft_ArmoringT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
MediumLegs_CraftedDungeon2T3,FC_MediumLegs_CraftedDungeon2T3,@MediumLegs_CraftedDungeon2T3_MasterName,DungeonReplicas,DungeonReps2,@CategoryData_SlotLegs,,,true,true,false,false,true,,,false,75,1,Armoring,60,outfitting2,,,,1,MediumLegs_FLXpac_CraftedDungeon2T3,,,,,300,3,,,,LeatherT3,Category_Only,Cloth,Category_Only,Metal,Category_Only,SparklingBoneDustT1,Item,,,,,,,10,6,2,10,,,,Craft_ArmoringT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
MediumLegs_CraftedDungeon4T4,FC_MediumLegs_CraftedDungeon4T4,@MediumLegs_CraftedDungeon4T4_MasterName,DungeonReplicas,DungeonReps4,@CategoryData_SlotLegs,,,true,true,false,false,true,,,false,184,1,Armoring,110,outfitting2,,,,1,MediumLegs_FLXpac_CraftedDungeon4T4,,,,,400,4,,,,LeatherT4,Category_Only,Cloth,Category_Only,Metal,Category_Only,CorruptedTalismanT1,Item,,,,,,,10,6,2,10,,,,Craft_ArmoringT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
MediumLegs_CraftedDungeon5T4,FC_MediumLegs_CraftedDungeon5T4,@MediumLegs_CraftedDungeon5T4_MasterName,DungeonReplicas,DungeonReps5,@CategoryData_SlotLegs,,,true,true,false,false,true,,,false,184,1,Armoring,110,outfitting2,,,,1,MediumLegs_FLXpac_CraftedDungeon5T4,,,,,400,4,,,,LeatherT4,Category_Only,Cloth,Category_Only,Metal,Category_Only,CollarJadeT1,Item,,,,,,,10,6,2,10,,,,Craft_ArmoringT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
MediumLegs_CraftedDungeon6T5,FC_MediumLegs_CraftedDungeon6T5,@MediumLegs_CraftedDungeon6T5_MasterName,DungeonReplicas,DungeonReps6,@CategoryData_SlotLegs,,,true,true,false,false,true,,,false,449,1,Armoring,160,outfitting2,,,,1,MediumLegs_FLXpac_CraftedDungeon6T5,,,,,500,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,SpectralDustT1,Item,,,,,,,10,6,2,10,,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
MediumLegs_CraftedDungeon7T5,FC_MediumLegs_CraftedDungeon7T5,@MediumLegs_CraftedDungeon7T5_MasterName,DungeonReplicas,DungeonReps7,@CategoryData_SlotLegs,,,true,true,false,false,true,,,false,449,1,Armoring,160,outfitting2,,,,1,MediumLegs_FLXpac_CraftedDungeon7T5,,,,,500,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,StickyVinesT1,Item,,,,,,,10,6,2,10,,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
MediumLegs_CraftedDungeon8T5,FC_MediumLegs_CraftedDungeon8T5,@MediumLegs_CraftedDungeon8T5_MasterName,DungeonReplicas,DungeonReps8,@CategoryData_SlotLegs,,,true,true,false,false,true,,,false,449,1,Armoring,160,outfitting2,,,,1,MediumLegs_FLXpac_CraftedDungeon8T5,,,,,500,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,AncientTalismansT1,Item,,,,,,,10,6,2,10,,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
MediumLegs_CraftedDungeon9T5,FC_MediumLegs_CraftedDungeon9T5,@MediumLegs_CraftedDungeon9T5_MasterName,DungeonReplicas,DungeonReps9,@CategoryData_SlotLegs,,,true,true,false,false,true,,,false,449,1,Armoring,180,outfitting2,,,,1,MediumLegs_FLXpac_CraftedDungeon9T5,,,,,502,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,DesecratedFleshT1,Item,,,,,,,10,6,2,10,,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
MediumLegs_CraftedDungeon10T5,FC_MediumLegs_CraftedDungeon10T5,@MediumLegs_CraftedDungeon10T5_MasterName,DungeonReplicas,DungeonReps10,@CategoryData_SlotLegs,,,true,true,false,false,true,,,false,449,1,Armoring,160,outfitting2,,,,1,MediumLegs_FLXpac_CraftedDungeon10T5,,,,,500,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,FierySludgeT1,Item,,,,,,,10,6,2,10,,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
MediumLegs_CraftedDungeon11T5,FC_MediumLegs_CraftedDungeon11T5,@MediumLegs_CraftedDungeon11T5_MasterName,DungeonReplicas,DungeonReps11,@CategoryData_SlotLegs,,,true,true,false,false,true,,,false,449,1,Armoring,160,outfitting2,,,,1,MediumLegs_FLXpac_CraftedDungeon11T5,,,,,500,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,BlackPowderPouchT1,Item,,,,,,,10,6,2,10,,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
MediumLegs_CraftedDungeon12T5,FC_MediumLegs_CraftedDungeon12T5,@MediumLegs_CraftedDungeon12T5_MasterName,DungeonReplicas,DungeonReps12,@CategoryData_SlotLegs,,,true,true,false,false,true,,,false,449,1,Armoring,235,outfitting2,,,,1,MediumLegs_FLXpac_CraftedDungeon12T5,,,,,565,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,WrithingSeedlingT1,Item,,,,,,,10,6,2,10,,,,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
MediumLegs_CraftedDungeon13T5,FC_MediumLegs_CraftedDungeon13T5,@MediumFeet_Dungeon13T5_MasterName,DungeonReplicas,DungeonReps13,@CategoryData_SlotLegs,,,true,true,false,false,true,,,false,449,1,Armoring,235,outfitting2,,,,1,MediumLegs_CraftedDungeon13T5,,,,,565,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,Dungeon13_DryIceT1,Item,,,,,,,10,6,2,10,,,,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
MediumFeet_CraftedDungeon1T3,FC_MediumFeet_CraftedDungeon1T3,@MediumFeet_CraftedDungeon1T3_MasterName,DungeonReplicas,DungeonReps1,@CategoryData_SlotFeet,,,true,true,false,false,true,,,false,75,1,Armoring,60,outfitting2,,,,1,MediumFeet_FLXpac_CraftedDungeon1T3,,,,,300,3,,,,LeatherT3,Category_Only,Cloth,Category_Only,Metal,Category_Only,CoagulatedBloodT1,Item,,,,,,,5,3,1,10,,,,Craft_ArmoringT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
MediumFeet_CraftedDungeon2T3,FC_MediumFeet_CraftedDungeon2T3,@MediumFeet_CraftedDungeon2T3_MasterName,DungeonReplicas,DungeonReps2,@CategoryData_SlotFeet,,,true,true,false,false,true,,,false,75,1,Armoring,60,outfitting2,,,,1,MediumFeet_FLXpac_CraftedDungeon2T3,,,,,300,3,,,,LeatherT3,Category_Only,Cloth,Category_Only,Metal,Category_Only,SparklingBoneDustT1,Item,,,,,,,5,3,1,10,,,,Craft_ArmoringT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
MediumFeet_CraftedDungeon4T4,FC_MediumFeet_CraftedDungeon4T4,@MediumFeet_CraftedDungeon4T4_MasterName,DungeonReplicas,DungeonReps4,@CategoryData_SlotFeet,,,true,true,false,false,true,,,false,184,1,Armoring,110,outfitting2,,,,1,MediumFeet_FLXpac_CraftedDungeon4T4,,,,,400,4,,,,LeatherT4,Category_Only,Cloth,Category_Only,Metal,Category_Only,CorruptedTalismanT1,Item,,,,,,,5,3,1,10,,,,Craft_ArmoringT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
MediumFeet_CraftedDungeon5T4,FC_MediumFeet_CraftedDungeon5T4,@MediumFeet_CraftedDungeon5T4_MasterName,DungeonReplicas,DungeonReps5,@CategoryData_SlotFeet,,,true,true,false,false,true,,,false,184,1,Armoring,110,outfitting2,,,,1,MediumFeet_FLXpac_CraftedDungeon5T4,,,,,400,4,,,,LeatherT4,Category_Only,Cloth,Category_Only,Metal,Category_Only,CollarJadeT1,Item,,,,,,,5,3,1,10,,,,Craft_ArmoringT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
MediumFeet_CraftedDungeon6T5,FC_MediumFeet_CraftedDungeon6T5,@MediumFeet_CraftedDungeon6T5_MasterName,DungeonReplicas,DungeonReps6,@CategoryData_SlotFeet,,,true,true,false,false,true,,,false,449,1,Armoring,160,outfitting2,,,,1,MediumFeet_FLXpac_CraftedDungeon6T5,,,,,500,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,SpectralDustT1,Item,,,,,,,5,3,1,10,,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
MediumFeet_CraftedDungeon7T5,FC_MediumFeet_CraftedDungeon7T5,@MediumFeet_CraftedDungeon7T5_MasterName,DungeonReplicas,DungeonReps7,@CategoryData_SlotFeet,,,true,true,false,false,true,,,false,449,1,Armoring,160,outfitting2,,,,1,MediumFeet_FLXpac_CraftedDungeon7T5,,,,,500,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,StickyVinesT1,Item,,,,,,,5,3,1,10,,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
MediumFeet_CraftedDungeon8T5,FC_MediumFeet_CraftedDungeon8T5,@MediumFeet_CraftedDungeon8T5_MasterName,DungeonReplicas,DungeonReps8,@CategoryData_SlotFeet,,,true,true,false,false,true,,,false,449,1,Armoring,160,outfitting2,,,,1,MediumFeet_FLXpac_CraftedDungeon8T5,,,,,500,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,AncientTalismansT1,Item,,,,,,,5,3,1,10,,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
MediumFeet_CraftedDungeon9T5,FC_MediumFeet_CraftedDungeon9T5,@MediumFeet_CraftedDungeon9T5_MasterName,DungeonReplicas,DungeonReps9,@CategoryData_SlotFeet,,,true,true,false,false,true,,,false,449,1,Armoring,180,outfitting2,,,,1,MediumFeet_FLXpac_CraftedDungeon9T5,,,,,502,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,DesecratedFleshT1,Item,,,,,,,5,3,1,10,,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
MediumFeet_CraftedDungeon10T5,FC_MediumFeet_CraftedDungeon10T5,@MediumFeet_CraftedDungeon10T5_MasterName,DungeonReplicas,DungeonReps10,@CategoryData_SlotFeet,,,true,true,false,false,true,,,false,449,1,Armoring,160,outfitting2,,,,1,MediumFeet_FLXpac_CraftedDungeon10T5,,,,,500,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,FierySludgeT1,Item,,,,,,,5,3,1,10,,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
MediumFeet_CraftedDungeon11T5,FC_MediumFeet_CraftedDungeon11T5,@MediumFeet_CraftedDungeon11T5_MasterName,DungeonReplicas,DungeonReps11,@CategoryData_SlotFeet,,,true,true,false,false,true,,,false,449,1,Armoring,160,outfitting2,,,,1,MediumFeet_FLXpac_CraftedDungeon11T5,,,,,500,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,BlackPowderPouchT1,Item,,,,,,,5,3,1,10,,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
MediumFeet_CraftedDungeon12T5,FC_MediumFeet_CraftedDungeon12T5,@MediumFeet_CraftedDungeon12T5_MasterName,DungeonReplicas,DungeonReps12,@CategoryData_SlotFeet,,,true,true,false,false,true,,,false,449,1,Armoring,235,outfitting2,,,,1,MediumFeet_FLXpac_CraftedDungeon12T5,,,,,565,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,WrithingSeedlingT1,Item,,,,,,,5,3,1,10,,,,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
MediumFeet_CraftedDungeon13T5,FC_MediumFeet_CraftedDungeon13T5,@MediumFeet_Dungeon13T5_MasterName,DungeonReplicas,DungeonReps13,@CategoryData_SlotFeet,,,true,true,false,false,true,,,false,449,1,Armoring,235,outfitting2,,,,1,MediumFeet_CraftedDungeon13T5,,,,,565,5,,,,LeatherT5,Category_Only,Cloth,Category_Only,Metal,Category_Only,Dungeon13_DryIceT1,Item,,,,,,,5,3,1,10,,,,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
LightHead_CraftedDungeon1T3,FC_LightHead_CraftedDungeon1T3,@LightHead_CraftedDungeon1T3_MasterName,DungeonReplicas,DungeonReps1,@CategoryData_SlotHead,,,true,true,false,false,true,,,false,75,1,Armoring,60,outfitting2,,,,1,LightHead_FLXpac_CraftedDungeon1T3,,,,,300,3,,,,ClothT3,Category_Only,Leather,Category_Only,Metal,Category_Only,CoagulatedBloodT1,Item,,,,,,,11,6,1,10,,,,Craft_ArmoringT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
LightHead_CraftedDungeon2T3,FC_LightHead_CraftedDungeon2T3,@LightHead_CraftedDungeon2T3_MasterName,DungeonReplicas,DungeonReps2,@CategoryData_SlotHead,,,true,true,false,false,true,,,false,75,1,Armoring,60,outfitting2,,,,1,LightHead_FLXpac_CraftedDungeon2T3,,,,,300,3,,,,ClothT3,Category_Only,Leather,Category_Only,Metal,Category_Only,SparklingBoneDustT1,Item,,,,,,,11,6,1,10,,,,Craft_ArmoringT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
LightHead_CraftedDungeon4T4,FC_LightHead_CraftedDungeon4T4,@LightHead_CraftedDungeon4T4_MasterName,DungeonReplicas,DungeonReps4,@CategoryData_SlotHead,,,true,true,false,false,true,,,false,184,1,Armoring,110,outfitting2,,,,1,LightHead_FLXpac_CraftedDungeon4T4,,,,,400,4,,,,ClothT4,Category_Only,Leather,Category_Only,Metal,Category_Only,CorruptedTalismanT1,Item,,,,,,,11,6,1,10,,,,Craft_ArmoringT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
LightHead_CraftedDungeon5T4,FC_LightHead_CraftedDungeon5T4,@LightHead_CraftedDungeon5T4_MasterName,DungeonReplicas,DungeonReps5,@CategoryData_SlotHead,,,true,true,false,false,true,,,false,184,1,Armoring,110,outfitting2,,,,1,LightHead_FLXpac_CraftedDungeon5T4,,,,,400,4,,,,ClothT4,Category_Only,Leather,Category_Only,Metal,Category_Only,CollarJadeT1,Item,,,,,,,11,6,1,10,,,,Craft_ArmoringT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
LightHead_CraftedDungeon6T5,FC_LightHead_CraftedDungeon6T5,@LightHead_CraftedDungeon6T5_MasterName,DungeonReplicas,DungeonReps6,@CategoryData_SlotHead,,,true,true,false,false,true,,,false,449,1,Armoring,160,outfitting2,,,,1,LightHead_FLXpac_CraftedDungeon6T5,,,,,500,5,,,,ClothT5,Category_Only,Leather,Category_Only,Metal,Category_Only,SpectralDustT1,Item,,,,,,,11,6,1,10,,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
LightHead_CraftedDungeon7T5,FC_LightHead_CraftedDungeon7T5,@LightHead_CraftedDungeon7T5_MasterName,DungeonReplicas,DungeonReps7,@CategoryData_SlotHead,,,true,true,false,false,true,,,false,449,1,Armoring,160,outfitting2,,,,1,LightHead_FLXpac_CraftedDungeon7T5,,,,,500,5,,,,ClothT5,Category_Only,Leather,Category_Only,Metal,Category_Only,StickyVinesT1,Item,,,,,,,11,6,1,10,,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
LightHead_CraftedDungeon8T5,FC_LightHead_CraftedDungeon8T5,@LightHead_CraftedDungeon8T5_MasterName,DungeonReplicas,DungeonReps8,@CategoryData_SlotHead,,,true,true,false,false,true,,,false,449,1,Armoring,160,outfitting2,,,,1,LightHead_FLXpac_CraftedDungeon8T5,,,,,500,5,,,,ClothT5,Category_Only,Leather,Category_Only,Metal,Category_Only,AncientTalismansT1,Item,,,,,,,11,6,1,10,,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
LightHead_CraftedDungeon9T5,FC_LightHead_CraftedDungeon9T5,@LightHead_CraftedDungeon9T5_MasterName,DungeonReplicas,DungeonReps9,@CategoryData_SlotHead,,,true,true,false,false,true,,,false,449,1,Armoring,180,outfitting2,,,,1,LightHead_FLXpac_CraftedDungeon9T5,,,,,502,5,,,,ClothT5,Category_Only,Leather,Category_Only,Metal,Category_Only,DesecratedFleshT1,Item,,,,,,,11,6,1,10,,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
LightHead_CraftedDungeon10T5,FC_LightHead_CraftedDungeon10T5,@LightHead_CraftedDungeon10T5_MasterName,DungeonReplicas,DungeonReps10,@CategoryData_SlotHead,,,true,true,false,false,true,,,false,449,1,Armoring,160,outfitting2,,,,1,LightHead_FLXpac_CraftedDungeon10T5,,,,,500,5,,,,ClothT5,Category_Only,Leather,Category_Only,Metal,Category_Only,FierySludgeT1,Item,,,,,,,11,6,1,10,,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
LightHead_CraftedDungeon11T5,FC_LightHead_CraftedDungeon11T5,@LightHead_CraftedDungeon11T5_MasterName,DungeonReplicas,DungeonReps11,@CategoryData_SlotHead,,,true,true,false,false,true,,,false,449,1,Armoring,160,outfitting2,,,,1,LightHead_FLXpac_CraftedDungeon11T5,,,,,500,5,,,,ClothT5,Category_Only,Leather,Category_Only,Metal,Category_Only,BlackPowderPouchT1,Item,,,,,,,11,6,1,10,,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
LightHead_CraftedDungeon12T5,FC_LightHead_CraftedDungeon12T5,@LightHead_CraftedDungeon12T5_MasterName,DungeonReplicas,DungeonReps12,@CategoryData_SlotHead,,,true,true,false,false,true,,,false,449,1,Armoring,235,outfitting2,,,,1,LightHead_FLXpac_CraftedDungeon12T5,,,,,565,5,,,,ClothT5,Category_Only,Leather,Category_Only,Metal,Category_Only,WrithingSeedlingT1,Item,,,,,,,11,6,1,10,,,,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
LightHead_CraftedDungeon13T5,FC_LightHead_CraftedDungeon13T5,@LightFeet_Dungeon13T5_MasterName,DungeonReplicas,DungeonReps13,@CategoryData_SlotHead,,,true,true,false,false,true,,,false,449,1,Armoring,235,outfitting2,,,,1,LightHead_CraftedDungeon13T5,,,,,565,5,,,,ClothT5,Category_Only,Leather,Category_Only,Metal,Category_Only,Dungeon13_DryIceT1,Item,,,,,,,11,6,1,10,,,,Craft_ArmoringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
LightChest_CraftedDungeon1T3,FC_LightChest_CraftedDungeon1T3,@LightChest_CraftedDungeon1T3_MasterName,DungeonReplicas,DungeonReps1,@CategoryData_SlotChest,,,true,true,false,false,true,,,false,75,1,Armoring,60,outfitting2,,,,1,LightChest_FLXpac_CraftedDungeon1T3,,,,,300,3,,,,ClothT3,Category_Only,Leather,Category_Only,Metal,Category_Only,CoagulatedBloodT1,Item,,,,,,,22,12,1,10,,,,Craft_ArmoringT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
LightChest_CraftedDungeon2T3,FC_LightChest_CraftedDungeon2T3,@LightChest_CraftedDungeon2T3_MasterName,DungeonReplicas,DungeonReps2,@CategoryData_SlotChest,,,true,true,false,false,true,,,false,75,1,Armoring,60,outfitting2,,,,1,LightChest_FLXpac_CraftedDungeon2T3,,,,,300,3,,,,ClothT3,Category_Only,Leather,Category_Only,Metal,Category_Only,SparklingBoneDustT1,Item,,,,,,,22,12,1,10,,,,Craft_ArmoringT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
LightChest_CraftedDungeon4T4,FC_LightChest_CraftedDungeon4T4,@LightChest_CraftedDungeon4T4_MasterName,DungeonReplicas,DungeonReps4,@CategoryData_SlotChest,,,true,true,false,false,true,,,false,184,1,Armoring,110,outfitting2,,,,1,LightChest_FLXpac_CraftedDungeon4T4,,,,,400,4,,,,ClothT4,Category_Only,Leather,Category_Only,Metal,Category_Only,CorruptedTalismanT1,Item,,,,,,,22,12,1,10,,,,Craft_ArmoringT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
LightChest_CraftedDungeon5T4,FC_LightChest_CraftedDungeon5T4,@LightChest_CraftedDungeon5T4_MasterName,DungeonReplicas,DungeonReps5,@CategoryData_SlotChest,,,true,true,false,false,true,,,false,184,1,Armoring,110,outfitting2,,,,1,LightChest_FLXpac_CraftedDungeon5T4,,,,,400,4,,,,ClothT4,Category_Only,Leather,Category_Only,Metal,Category_Only,CollarJadeT1,Item,,,,,,,22,12,1,10,,,,Craft_ArmoringT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
LightChest_CraftedDungeon6T5,FC_LightChest_CraftedDungeon6T5,@LightChest_CraftedDungeon6T5_MasterName,DungeonReplicas,DungeonReps6,@CategoryData_SlotChest,,,true,true,false,false,true,,,false,449,1,Armoring,160,outfitting2,,,,1,LightChest_FLXpac_CraftedDungeon6T5,,,,,500,5,,,,ClothT5,Category_Only,Leather,Category_Only,Metal,Category_Only,SpectralDustT1,Item,,,,,,,22,12,1,10,,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
LightChest_CraftedDungeon7T5,FC_LightChest_CraftedDungeon7T5,@LightChest_CraftedDungeon7T5_MasterName,DungeonReplicas,DungeonReps7,@CategoryData_SlotChest,,,true,true,false,false,true,,,false,449,1,Armoring,160,outfitting2,,,,1,LightChest_FLXpac_CraftedDungeon7T5,,,,,500,5,,,,ClothT5,Category_Only,Leather,Category_Only,Metal,Category_Only,StickyVinesT1,Item,,,,,,,22,12,1,10,,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
LightChest_CraftedDungeon8T5,FC_LightChest_CraftedDungeon8T5,@LightChest_CraftedDungeon8T5_MasterName,DungeonReplicas,DungeonReps8,@CategoryData_SlotChest,,,true,true,false,false,true,,,false,449,1,Armoring,160,outfitting2,,,,1,LightChest_FLXpac_CraftedDungeon8T5,,,,,500,5,,,,ClothT5,Category_Only,Leather,Category_Only,Metal,Category_Only,AncientTalismansT1,Item,,,,,,,22,12,1,10,,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
LightChest_CraftedDungeon9T5,FC_LightChest_CraftedDungeon9T5,@LightChest_CraftedDungeon9T5_MasterName,DungeonReplicas,DungeonReps9,@CategoryData_SlotChest,,,true,true,false,false,true,,,false,449,1,Armoring,180,outfitting2,,,,1,LightChest_FLXpac_CraftedDungeon9T5,,,,,502,5,,,,ClothT5,Category_Only,Leather,Category_Only,Metal,Category_Only,DesecratedFleshT1,Item,,,,,,,22,12,1,10,,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
LightChest_CraftedDungeon10T5,FC_LightChest_CraftedDungeon10T5,@LightChest_CraftedDungeon10T5_MasterName,DungeonReplicas,DungeonReps10,@CategoryData_SlotChest,,,true,true,false,false,true,,,false,449,1,Armoring,160,outfitting2,,,,1,LightChest_FLXpac_CraftedDungeon10T5,,,,,500,5,,,,ClothT5,Category_Only,Leather,Category_Only,Metal,Category_Only,FierySludgeT1,Item,,,,,,,22,12,1,10,,,,Craft_ArmoringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,15,
