DamageID,WeaponCategory,IgnoreInvulnerable,NoReaction,IsRanged,IsAbility,AttackType,DamageType,Affliction,AddAffliction,AfflictionPercent,StatusEffect,EffectOnlyOnDamage,SurfaceImpactEffect,DeflectDamageID,CanCrit,Unblockable,AttackDealsNoDurability,NoHeadshot,NoBackstab,NoLegShots,CancelTargetHoming,DmgCoef,DmgCoefHead,DmgCoefCrit,DurabilityCostOverride,PowerLevel,BlockPowerLevel,CritPowerLevel,HitStun,BlockHitStun,CritHitStun,ImpactDistanceX,ImpactDistanceY,ImpactDistanceZ,ImpactDecayRate,BlockImpactDistanceX,BlockImpactDistanceY,BlockImpactDistanceZ,BlockImpactDecayRate,CritImpactDistanceX,CritImpactDistanceY,CritImpactDistanceZ,CritImpactDecayRate,AddDmg,StaggerDmgModifier,StaggerResistModifier,CritStaggerDmgModifier,HitRateDmgModifier,MaxHitRateDmgMod,CameraShakeID,TargetCameraShakeID,BlockCameraShakeID,BlockTargetCameraShakeID,CritCameraShakeID,CritTargetCameraShakeID,ImpactRating,BlockStaminaDmgMod,BlockAbsorptionModifier,LOSCheckVerticalAngleOffset,StunBreakoutIncrement,ThreatMultiplier,AddThreat,IsTaunt,TauntDuration,TauntThreatBoostPercentage,TauntMinimumThreatValue,UseAttackerPosForReaction,AttackRuneCharge,AttackBlockedRuneCharge,HitRuneCharge,HitBlockedRuneCharge
GreatAxe_Executioner_Startup,GreatAxe,0,0,,,Ability,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,0.75,1.3,,,0,2,0,25,20,30,0,0.25,0,0.85,0,0.25,0,0.85,0,0.25,0,0.85,0,0.7,1,,,10,Small,Small,Small,Small,Large_short,Large_short,3,0.7,1,0,0,1,0,false,0,0,0,,,,,
GreatAxe_JudgementsReach,GreatAxe,0,0,,,Ability,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,0.7,1.3,,,2,2,2,20,15,20,0,0,0,0.8,0,0,0,0.8,0,0,0,0.8,0,0.7,1,,,10,,Small,,Small,,Large_short,3,0.7,1,0,1,1,0,true,4,0.15,1500,,1.17,0.585,0.2925,0.585
GreatAxe_JudgementsReach_Pull,GreatAxe,0,0,,,Ability,Slash,,,,,,,Deflect_Default,,,,,,,,0,1.3,,,2,2,2,25,25,25,0,-2,0,0.8,0,-2,0,0.8,0,-2,0,0.8,0,0.7,1,,,10,,Small,,Small,,Large_short,3,0.7,1,0,0,1,0,true,4,0.15,1500,,,,,
GreatAxe_JudgementsReach_Pull_RP2,GreatAxe,0,0,,,Ability,Slash,,,,Status_Passive_GreatAxe_Gravity_Root,,,Deflect_Default,,,,,,,,0,1.3,,,2,2,2,25,25,25,0,-2,0,0.8,0,-2,0,0.8,0,-2,0,0.8,0,0.7,1,,,10,,Small,,Small,,Large_short,3,0.7,1,0,0,1,0,true,4,0.15,1500,,,,,
GreatAxe_JudgementsReach_Close_RP2,GreatAxe,0,0,,,Ability,Slash,,,,Status_Passive_GreatAxe_Gravity_Root,,,Deflect_Default,,,,,,,,0,1.3,,,2,2,2,25,25,25,0,0,0,0.8,0,0,0,0.8,0,0,0,0.8,0,0.7,1,,,10,,Small,,Small,,Large_short,3,0.7,1,0,0,1,0,true,4,0.15,1500,,,,,
GreatAxe_JudgementsReach_upgrade,GreatAxe,0,0,,,Ability,Slash,,,,,,,Deflect_Default,,,,,,,,0,1.3,,,2,2,2,25,25,25,0,-4,0,0.8,0,-4,0,0.8,0,-4,0,0.8,0,0.7,1,,,10,,Small,,Small,,Large_short,3,0.7,1,0,0,1,0,true,4,0.15,1500,,,,,
GreatAxe_JudgementsReach_upgrade_RP2,GreatAxe,0,0,,,Ability,Slash,,,,Status_Passive_GreatAxe_Gravity_Root,,,Deflect_Default,,,,,,,,0,1.3,,,2,2,2,25,25,25,0,-4,0,0.8,0,-4,0,0.8,0,-4,0,0.8,0,0.7,1,,,10,,Small,,Small,,Large_short,3,0.7,1,0,0,1,0,true,4,0.15,1500,,,,,
GreatAxe_JudgementsReach_upgrade2,GreatAxe,0,0,,,Ability,Slash,,,,,,,Deflect_Default,,,,,,,,0,1.3,,,2,2,2,25,25,25,0,-6,0,0.8,0,-6,0,0.8,0,-6,0,0.8,0,0.7,1,,,10,,Small,,Small,,Large_short,3,0.7,1,0,0,1,0,true,4,0.15,1500,,,,,
GreatAxe_JudgementsReach_upgrade2_RP2,GreatAxe,0,0,,,Ability,Slash,,,,Status_Passive_GreatAxe_Gravity_Root,,,Deflect_Default,,,,,,,,0,1.3,,,2,2,2,25,25,25,0,-6,0,0.8,0,-6,0,0.8,0,-6,0,0.8,0,0.7,1,,,10,,Small,,Small,,Large_short,3,0.7,1,0,0,1,0,true,4,0.15,1500,,,,,
GreatAxe_JudgementsReach_Pull_reduced,GreatAxe,0,0,,,Ability,Slash,,,,,,,Deflect_Default,,,,,,,,0,1.3,,,2,2,2,25,25,25,0,-1.25,0,0.8,0,-1.25,0,0.8,0,-1.25,0,0.8,0,0.7,1,,,10,,Small,,Small,,Large_short,3,0.7,1,0,0,1,0,true,4,0.15,1500,,,,,
GreatAxe_JudgementsReach_Pull_RP2_reduced,GreatAxe,0,0,,,Ability,Slash,,,,Status_Passive_GreatAxe_Gravity_Root,,,Deflect_Default,,,,,,,,0,1.3,,,2,2,2,25,25,25,0,-1.25,0,0.8,0,-1.25,0,0.8,0,-1.25,0,0.8,0,0.7,1,,,10,,Small,,Small,,Large_short,3,0.7,1,0,0,1,0,true,4,0.15,1500,,,,,
GreatAxe_JudgementsReach_upgrade_reduced,GreatAxe,0,0,,,Ability,Slash,,,,,,,Deflect_Default,,,,,,,,0,1.3,,,2,2,2,25,25,25,0,-3,0,0.8,0,-3,0,0.8,0,-3,0,0.8,0,0.7,1,,,10,,Small,,Small,,Large_short,3,0.7,1,0,0,1,0,true,4,0.15,1500,,,,,
GreatAxe_JudgementsReach_upgrade_RP2_reduced,GreatAxe,0,0,,,Ability,Slash,,,,Status_Passive_GreatAxe_Gravity_Root,,,Deflect_Default,,,,,,,,0,1.3,,,2,2,2,25,25,25,0,-3,0,0.8,0,-3,0,0.8,0,-3,0,0.8,0,0.7,1,,,10,,Small,,Small,,Large_short,3,0.7,1,0,0,1,0,true,4,0.15,1500,,,,,
GreatAxe_JudgementsReach_upgrade2_reduced,GreatAxe,0,0,,,Ability,Slash,,,,,,,Deflect_Default,,,,,,,,0,1.3,,,2,2,2,25,25,25,0,-4.5,0,0.8,0,-4.5,0,0.8,0,-4.5,0,0.8,0,0.7,1,,,10,,Small,,Small,,Large_short,3,0.7,1,0,0,1,0,true,4,0.15,1500,,,,,
GreatAxe_JudgementsReach_upgrade2_RP2_reduced,GreatAxe,0,0,,,Ability,Slash,,,,Status_Passive_GreatAxe_Gravity_Root,,,Deflect_Default,,,,,,,,0,1.3,,,2,2,2,25,25,25,0,-4.5,0,0.8,0,-4.5,0,0.8,0,-4.5,0,0.8,0,0.7,1,,,10,,Small,,Small,,Large_short,3,0.7,1,0,0,1,0,true,4,0.15,1500,,,,,
GreatAxe_JudgementsReach_FA,GreatAxe,0,0,,,Ability,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1.15,1.3,,,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0.8,0,0,0,0.8,0,0.7,1,,,10,,Small,,Small,,Large_short,3,0.7,1,0,0,1,0,false,0,0,0,,0.975,0.4875,0.24375,0.4875
GreatAxe_Maelstrom,GreatAxe,0,0,,,Ability,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1.1,1.3,,,0,0,0,25,25,25,0,-1.5,0,0.8,0,-1.5,0,0.8,0,-1.5,0,0.8,0,1,1,,,10,,Small,,Small,,Large_short,3,1,1,0,0,1,0,false,0,0,0,,0.361,0.1805,0.09025,0.1805
GreatAxe_Maelstrom_RP2,GreatAxe,0,0,,,Ability,Slash,,,,Status_Passive_GreatAxe_Gravity_Root,,Bullet,Deflect_Default,,,,,,,,1.1,1.3,,,0,0,0,33,33,33,0,-1.5,0,0.8,0,-1.5,0,0.8,0,-1.5,0,0.8,0,1,1,,,10,,Small,,Small,,Large_short,3,1,1,0,0,1,0,false,0,0,0,,0.975,0.4875,0.24375,0.4875
GreatAxe_Maelstrom_Reach,GreatAxe,0,0,,,Ability,Slash,,,,,,,Deflect_Default,,,,,,,,1.1,1.3,,,0,0,0,25,25,25,0,-2,0,0.8,0,-2,0,0.8,0,-2,0,0.8,0,1,1,,,10,,Small,,Small,,Large_short,3,1,1,0,0,1,0,false,0,0,0,,0.975,0.4875,0.24375,0.4875
GreatAxe_Maelstrom_Reach_RP2,GreatAxe,0,0,,,Ability,Slash,,,,Status_Passive_GreatAxe_Gravity_Root,,,Deflect_Default,,,,,,,,1.1,1.3,,,0,0,0,33,33,33,0,-2,0,0.8,0,-2,0,0.8,0,-2,0,0.8,0,1,1,,,10,,Small,,Small,,Large_short,3,1,1,0,0,1,0,false,0,0,0,,0.975,0.4875,0.24375,0.4875
GreatAxe_Maelstrom_NoReprieve,GreatAxe,0,0,,,Ability,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,1.1,1.3,,,0,0,0,25,25,25,0,0,0,0.8,0,0,0,0.8,0,0,0,0.8,0,1,1,,,10,,Small,,Small,,Large_short,3,1,1,0,0,1,0,false,0,0,0,,0.534,0.267,0.1335,0.267
GreatAxe_Maelstrom_NoReprieve_RP2,GreatAxe,0,0,,,Ability,Slash,,,,Status_Passive_GreatAxe_Gravity_Root,,Bullet,Deflect_Default,,,,,,,,1.1,1.3,,,0,0,0,33,33,33,0,0,0,0.8,0,0,0,0.8,0,0,0,0.8,0,1,1,,,10,,Small,,Small,,Large_short,3,1,1,0,0,1,0,false,0,0,0,,0.534,0.267,0.1335,0.267
GreatAxe_GravityWell,GreatAxe,0,0,,,Ability,Slash,,,,,,Bullet,Deflect_Default,false,,,,,,,0.99,1.3,,,0,0,0,25,20,30,0,0.5,0,0.85,0,0,0,0.85,0,0.5,0,0.85,0,0.7,1,,,10,,,,,,,3,0.7,1,0,0,1,0,false,0,0,0,,0.577,0.2885,0.14425,0.2885
GreatAxe_GravityWell_Projectile,GreatAxe,0,0,true,,Ability,Corruption,,,,,,Bullet,Deflect_Default,false,,,true,,,,0,1.3,,,0,0,0,25,20,30,0,0,0,0.8,0,0,0,0.8,0,0,0,0.8,0,0.7,1,,,10,,,,,,,3,0.7,1,0,0,1,0,false,0,0,0,,,,,
GreatAxe_GravityWell_Vortex,GreatAxe,0,0,,,Ability,Corruption,,,,,,,Deflect_Default,false,,,true,,,,0,1.3,,,0,0,0,25,20,25,0,-7,0,0,0,-7,0,0,0,-7,0,0,0,0.7,1,,,10,,,,,,,3,0.7,1,0,0,1,50,false,0,0,0,,0.361,0.1805,0.09025,0.1805
GreatAxe_GravityWell_Vortex_Root,GreatAxe,0,1,,,Ability,Corruption,,,,GreatAxe_Vortex_Root,,,Deflect_Default,false,,,true,,,,0,1.3,,,0,0,0,25,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10,,,,,,,3,0.7,1,0,0,1,50,false,0,0,0,,,,,
GreatAxe_GravityWell_Burst,GreatAxe,0,0,,,Ability,Corruption,,,,,,Bullet,Deflect_Default,false,,,,,,,1.25,1.3,,,0,0,0,25,20,30,0,0.5,0,0.3,0,0.5,0,0.3,0,0.5,0,0.3,0,1.5,1,,,10,,Small,,Small,,Large_short,3,1.5,1,0,0,1,0,false,0,0,0,,0.361,0.1805,0.09025,0.1805
GreatAxe_GravityWell_Burst_Perk,GreatAxe,0,0,,,Ability,Corruption,,,,,,Bullet,Deflect_Default,false,,,,,,,1,1.3,,,0,0,0,25,20,30,0,0.5,0,0.3,0,0.5,0,0.3,0,0.5,0,0.3,0,1.5,0.7,,,10,,Small,,Small,,Large_short,3,0.7,1,0,0,1,0,false,0,0,0,,0.361,0.1805,0.09025,0.1805
GreatAxe_ExhaustedAttack,GreatAxe,0,0,,,Light,Slash,,,,,,Bullet,Deflect_Default,,,,,,,,0.5,1.3,,,3,3,3,30,20,30,0,3,0,0.85,0,0.5,0,0,0,3,0,0.85,0,0.2,1,,,10,,Small,,Small,,Large_short,-1,0.2,1,0,1,1,0,false,0,0,0,,,,,
Warhammer_PrimaryAttack,Warhammer,0,0,,,Light,Strike,,,,,,Bullet,Deflect_Default,,,,,,,,1,1.3,,,0,0,0,15,10,20,0,0.3,0,0.6,0,0.3,0,0,0,0.3,0,0.6,0,0.4,1,,,,Large_short,Large_short,Large_short,Large_short,Large_short,Large_short,3,0.4,1.2,0,0,1,0,false,0,0,0,,1.105,0.5525,0.27625,0.5525
Warhammer_HeavyAttack,Warhammer_Heavy,0,0,,,Heavy,Strike,,,,,,Bullet,Deflect_Default,,,,,,,,1.3,1.3,,,0,0,0,25,25,25,0,0.5,0,0.7,0,0.3,0,0,0,0.5,0,0.7,0,1.85,1,,,,Large_short,Large_short,Large_short,Large_short,Large_short,Large_short,4,1.85,1,0,0,1,0,false,0,0,0,,1.566,0.783,0.3915,0.783
Warhammer_HeavyAttack_Charged,Warhammer_Heavy,0,0,,,Heavy,Strike,,,,,,Bullet,Deflect_Default,,,,,,,,1.7,1.3,,,0,0,0,25,25,25,0,0.5,0,0.9,0,0.3,0,0.8,0,0.5,0,0.9,0,2.4,1,,,,Large_short,Large_short,Large_short,Large_short,Large_short,Large_short,4,2.4,1,0,0,1,0,false,0,0,0,,2.166,1.083,0.5415,1.083
Warhammer_Damage_ArmorBreaker,Warhammer,0,0,,true,Ability,Strike,,,,,,Bullet,Deflect_Default,,,,,,,,1.4,1.3,,,0,0,0,30,30,30,0,0.5,0,0.85,0,0.5,0,0.85,0,0.5,0,0.85,0,2.4,1,,,,WH_Hit_L3,WH_Hit_L3,WH_Hit_L1,WH_Hit_L1,WH_Hit_L4,WH_Hit_L4,3,2.4,1,0,0,1,0,false,0,0,0,,1.387,0.6935,0.34675,0.6935
Warhammer_Damage_ClearOut,Warhammer,0,0,,true,Ability,Strike,,,,,,Bullet,Deflect_Default,,,,true,,,,1.15,1.3,,,4,4,4,30,30,30,0,3.8,0,0.85,0,1.5,0,0.85,0,3.8,0,0.85,0,0.7,1,,,,WH_Hit_L3,WH_Hit_L3,WH_Hit_L1,WH_Hit_L1,WH_Hit_L4,WH_Hit_L4,3,0.7,1,0,1,1,0,false,0,0,0,,1.951,0.9755,0.48775,0.9755
Warhammer_Damage_ClearOut_Upg,Warhammer,0,0,,true,Ability,Strike,,,,,,Bullet,Deflect_Default,,,,true,,,,1.15,1.3,,,4,4,4,30,30,30,0,3.8,0,0.85,0,1.5,0,0.85,0,3.8,0,0.85,0,0.7,1,,,,WH_Hit_L2,WH_Hit_L2,WH_Hit_L1,WH_Hit_L1,WH_Hit_L3,WH_Hit_L3,3,0.7,1,0,1,1,0,false,0,0,0,,1.951,0.9755,0.48775,0.9755
Warhammer_Damage_HeavyC3_Alt,Warhammer_Heavy,0,0,,,Heavy,Strike,,,,,,Bullet,Deflect_Default,,,,,,,,1.25,1.3,,,4,4,4,30,30,30,0,2.25,0,0.85,0,1.5,0,0.8,0,2.25,0,0.9,0,0.7,1,,,,WH_Hit_L2,WH_Hit_L2,WH_Hit_L1,WH_Hit_L1,WH_Hit_L3,WH_Hit_L3,3,0.7,1,0,1,1,0,false,0,0,0,,,,,
Warhammer_Damage_MightyGavel,Warhammer_Heavy,0,0,,true,Ability,Strike,,,,,,Bullet,Deflect_Default,,,,true,,,,1.7,1.3,,,0,0,0,10,5,15,0,0.5,0,0.7,0,0.5,0,0.7,0,0.5,0,0.7,0,1,1,,,,WH_Hit_L3,WH_Hit_L3,WH_Hit_L2,WH_Hit_L2,WH_Hit_L4,WH_Hit_L4,3,1,1,0,0,1,0,false,0,0,0,,1.452,0.726,0.363,0.726
Warhammer_Damage_MightyGavel_Upg,Warhammer_Heavy,0,0,,true,Ability,Strike,,,,,,Bullet,Deflect_Default,,,,true,,,,2.2,1.3,,,0,0,0,10,5,15,0,0.5,0,0.7,0,0.5,0,0.7,0,0.5,0,0.7,0,1.5,1,,,,WH_Hit_L3,WH_Hit_L3,WH_Hit_L2,WH_Hit_L2,WH_Hit_L4,WH_Hit_L4,3,1.5,1,0,0,1,0,false,0,0,0,,1.452,0.726,0.363,0.726
Warhammer_Damage_PathOfDestiny,None,0,0,,true,Ability,Strike,,,,,,Bullet,Deflect_Default,,,,true,true,,,1,1.3,1.2,,0,0,0,10,10,35,0,2,0,0.9,0,2,0,0.85,0,2,0,0.9,0,0.7,1,,,,Large_short,Large_short,Large_short,Large_short,Large_short,Large_short,3,0.7,1,0,0,1,0,false,0,0,0,true,1.083,0.5415,0.27075,0.5415
Warhammer_Damage_PathOfDestiny_L2,None,0,0,,true,Ability,Strike,,,,,,Bullet,Deflect_Default,,,,true,true,,,1,1.3,1.2,,1,1,1,10,10,10,0,2,0,0.9,0,2,0,0.85,0,2,0,0.9,0,0.7,1,,,,Large_short,Large_short,Large_short,Large_short,Large_short,Large_short,3,0.7,1,0,1,1,0,false,0,0,0,true,1.083,0.5415,0.27075,0.5415
Warhammer_Damage_PathOfDestiny_L3,None,0,0,,true,Ability,Strike,,,,,,Bullet,Deflect_Default,,,,true,true,,,1,1.3,1.2,,1,1,1,10,10,10,0,2,0,0.9,0,2,0,0.85,0,2,0,0.9,0,0.7,1,,,,Large_short,Large_short,Large_short,Large_short,Large_short,Large_short,3,0.7,1,0,1,1,0,false,0,0,0,true,1.083,0.5415,0.27075,0.5415
Warhammer_Damage_Shockwave,Warhammer,0,0,,true,Ability,Strike,,,,WarHammer_Shockwave_Stun,TRUE,Bullet,Deflect_Default,,,,true,true,,,0.8,1.3,,,3,3,3,30,25,30,0,0.25,0,0.8,0,0.25,0,0.8,0,0.25,0,0.8,0,0.7,1,,,,Large_short,Large_short,Large_short,Large_short,Large_short,Large_short,3,0.7,1,0,1,1,0,true,6,0.15,1500,,0.975,0.4875,0.24375,0.4875
Warhammer_Damage_Shockwave_L2,Warhammer,0,0,,true,Ability,Strike,,,,WarHammer_Shockwave_Stun,TRUE,Bullet,Deflect_Default,,,,true,true,,,0.8,1.3,,,3,3,3,30,25,30,0,0.25,0,0.8,0,0.25,0,0.8,0,0.25,0,0.8,0,0.7,1,,,,Large_short,Large_short,Large_short,Large_short,Large_short,Large_short,3,0.7,1,0,1,1,0,true,6,0.15,1500,,0.975,0.4875,0.24375,0.4875
Warhammer_Damage_Shockwave_L4,Warhammer,0,0,,true,Ability,Strike,,,,WarHammer_Shockwave_Stun,TRUE,Bullet,Deflect_Default,,,,,true,,,0.8,1.3,,,3,3,3,30,25,30,0,0.25,0,0.8,0,0.25,0,0.8,0,0.25,0,0.8,0,0.7,1,,,,Large_short,Large_short,Large_short,Large_short,Large_short,Large_short,3,0.7,1,0,1,1,0,true,6,0.15,1500,,0.975,0.4875,0.24375,0.4875
Warhammer_Damage_WreckingBall,Warhammer_Heavy,0,0,,true,Ability,Strike,,,,,,Bullet,Deflect_Default,,,,true,,,,1.3,1.3,,,5,5,5,10,5,15,0,0,0,0.6,0,0,0,0.8,0,0,0,0.6,0,1.2,1,,,,WH_Hit_L2,WH_Hit_L2,WH_Hit_L1,WH_Hit_L1,WH_Hit_L3,WH_Hit_L3,3,1.2,1,0,1,1,0,false,0,0,0,,1.43,0.715,0.3575,0.715
Warhammer_Damage_WreckingBall_Push,Warhammer_Heavy,0,0,,true,Ability,Strike,,,,,,Bullet,Deflect_Default,,,,true,,,,1.3,1.3,,,5,5,5,10,5,15,0,0,0,0.6,0,0,0,0.8,0,0,0,0.6,0,1.2,1,,,,WH_Hit_L2,WH_Hit_L2,WH_Hit_L1,WH_Hit_L1,WH_Hit_L3,WH_Hit_L3,3,1.2,1,0,1,1,0,false,0,0,0,,1.43,0.715,0.3575,0.715
Warhammer_Sprinting_Attack1,Warhammer,0,0,,,Heavy,Strike,,,,,,Bullet,Deflect_Default,,,,,,,,1.5,1.3,,,5,2,5,45,15,45,0,0.25,0,0.85,0,0,0,0.8,0,0.25,0,0.85,0,1,1,,,,Large_short,Large_short,Large_short,Large_short,Large_short,Large_short,4,1,1.1,0,1,1,0,false,0,0,0,,,,,
Warhammer_Special_Attack1,Warhammer,0,0,,,Ability,Strike,,,,,,Bullet,Deflect_Default,,,,,,,,1,1.3,,,5,2,5,45,15,45,0,0,0,0.85,0,0,0,0.85,0,0,0,0.85,0,0.7,1,,,,Large_short,Large_short,Large_short,Large_short,Large_short,Large_short,3,0.7,1,0,1,1,0,false,0,0,0,,,,,
Warhammer_Special_Attack2,Warhammer,0,0,,,Ability,Strike,,,,,,Bullet,Deflect_Default,,,,,,,,1.25,1.3,,,4,4,4,50,40,50,0,4,0,0.8,0,1.5,0,0.8,0,4,0,0.8,0,0.7,1,,,,Small,Small,Small,Small,Large_short,Large_short,3,0.7,1,0,1,1,0,false,0,0,0,,,,,
Warhammer_Special_Attack3,Warhammer,0,0,,,Ability,Strike,,,,,,Bullet,Deflect_Default,,,,true,,,,1.25,1.3,,,8,8,8,75,40,75,0,0,0,0.85,0,0,0,0.9,0,0,0,0.85,0,0.7,1,,,,Small,Small,Small,Small,Large_short,Large_short,3,0.7,1,0,1,1,0,false,0,0,0,,,,,
Warhammer_ExhaustedAttack,Warhammer,0,0,,,Light,Strike,,,,,,Bullet,Deflect_Default,,,,,,,,0.5,1.3,,,3,3,3,30,20,30,0,3,0,0.85,0,0.5,0,0,0,3,0,0.85,0,0.2,1,,,,Small,Small,Small,Small,Large_short,Large_short,-1,0.2,1,0,1,1,0,false,0,0,0,,,,,
2H_DemoHammer_Attack1,DemoHammer,0,0,,,Light,Siege,,,,,,Bullet,Deflect_Default,,,,,,,,0.6,1.3,,,2,2,2,25,20,25,0,2,0,0.8,0,0,0,0,0,2,0,0.8,0,1,1,,,,Small,Small,Small,Small,Large_short,Large_short,2,1,1,0,1,1,0,false,0,0,0,,,,,
2H_DemoHammer_Attack_Exhausted,DemoHammer,0,0,,,Light,Siege,,,,,,Bullet,Deflect_Default,,,,,,,,0.5,1.3,,,2,2,2,25,20,25,0,2,0,0.8,0,0,0,0,0,2,0,0.8,0,0.2,1,,,,Small,Small,Small,Small,Large_short,Large_short,-1,0.2,1,0,1,1,0,false,0,0,0,,,,,
1H_Tool_Attack,Axe,0,0,,,Light,Standard,,,,,,Bullet,Deflect_Default,,,,,,,,1,1.3,,,2,2,2,25,20,25,0,1.5,0,0.8,0,0,0,0,0,1.5,0,0.8,0,1,1,,,,,,,,,,1,1,1.2,0,1,1,0,false,0,0,0,,,,,
2H_Tool_Attack,Axe,0,0,,,Light,Standard,,,,,,Bullet,Deflect_Default,,,,,,,,1,1.3,,,3,3,3,30,25,30,0,2.5,0,0.85,0,0.5,0,0.85,0,2.5,0,0.85,0,1,1,,,,,,,,,,1,1,1.2,0,1,1,0,false,0,0,0,,,,,
1H_Attack_Exhausted,Club,0,0,,,Light,Standard,,,,,,Bullet,Deflect_Default,,,,,,,,0.5,1.3,,,2,2,2,25,15,25,0,1.25,0,0.8,0,0,0,0,0,1.25,0,0.8,0,0.3,1,,,,Small,Small,Small,Small,Large_short,Large_short,-1,0.3,1.2,0,1,1,0,false,0,0,0,,,,,
2H_Attack_Exhausted,Club,0,0,,,Light,Standard,,,,,,Bullet,Deflect_Default,,,,,,,,0.5,1.3,,,3,3,3,30,20,30,0,3,0,0.85,0,0.5,0,0.85,0,3,0,0.85,0,0.2,1,,,,Small,Small,Small,Small,Large_short,Large_short,-1,0.2,1.2,0,1,1,0,false,0,0,0,,,,,
OH_Shield_Attack1,Shield,0,0,,,Heavy,Strike,,,,,,Bullet,Deflect_Default,,,,,,,,0.8,1.3,,,2,2,2,50,25,50,0,4.5,0,0.85,0,0,0,0.9,0,4.5,0,0.85,0,1,1.5,,,,Small,Small,Small,Small,Large_short,Large_short,3,1,1,0,1,1,0,false,0,0,0,,,,,
Falling_Attack,Sword,0,0,,,Heavy,Fire,,,,,,Bullet,Deflect_Default,,,,,,,,1.5,1.3,,,4,4,4,35,30,35,0,3,0,0.85,0,1.5,0,0,0,3,0,0.85,0,0.7,1,,,,Small,Small,Small,Small,Large_short,Large_short,3,0.7,1,0,1,1,0,false,0,0,0,,,,,
MagicGauntlet_FireProjectile,MagicFire,0,0,true,,Magic,Fire,,,,,,Bullet,Deflect_Default,,,,true,,,,1,1.3,,,0,0,0,15,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,,,,Small,Small,Small,Small,Large_short,Large_short,2,0.5,1,0,0,1,0,false,0,0,0,,,,,
MagicGauntlet_FireProjectile_Charged,MagicFire,0,0,true,,Magic,Fire,,,,,,Bullet,Deflect_Default,,,,,,,,1,1.3,,,3,3,3,30,20,30,0,3,0,0.85,0,0.5,0,0.85,0,3,0,0.85,0,2.3,1,,,,Small,Small,Small,Small,Large_short,Large_short,2,2.3,1,0,1,1,0,false,0,0,0,,,,,
MagicGauntlet_FireDash,MagicFire,0,0,,,Magic,Fire,,,,,,Bullet,Deflect_Default,,,,,,,,1,1.3,,,3,3,3,30,20,30,0,1.5,0,0.85,0,0.5,0,0.8,0,1.5,0,0.85,0,0.7,1,,,,Small,Small,Small,Small,Large_short,Large_short,3,0.7,1,0,1,1,0,false,0,0,0,,,,,
MagicGauntlet_Combustion_AOE,MagicFire,0,0,,,Magic,Fire,,,,,,Bullet,Deflect_Default,,,,true,,,,1,1.3,,,3,3,3,50,40,50,0,4,0,0.85,0,0.5,0,0.8,0,4,0,0.85,0,0.7,1,,,,Small,Small,Small,Small,Large_short,Large_short,3,0.7,1,0,1,1,0,false,0,0,0,,,,,
MagicGauntlet_Combustion_AOE_Charged,MagicFire,0,0,,,Magic,Fire,,,,,,Bullet,Deflect_Default,,,,,,,,1,1.3,,,3,3,3,50,40,50,0,6,0,0.85,0,0.5,0,0.8,0,6,0,0.85,0,0.7,1,,,,Small,Small,Small,Small,Large_short,Large_short,3,0.7,1,0,1,1,0,false,0,0,0,,,,,
MagicGauntlet_Attack_Primary,MagicFire,0,0,,,Magic,Fire,,,,,,Bullet,Deflect_Default,,,,,,,,1,1.3,,,2,2,2,25,20,25,0,1,0,0.8,0,0,0,0,0,1,0,0.8,0,0.5,1,,,,Small,Small,Small,Small,Large_short,Large_short,2,0.5,1,0,1,1,0,false,0,0,0,,,,,
Firestaff_PrimaryAttackC1,FireStaff_Proj,0,0,true,,Light,Fire,,,,,,Bullet,Deflect_Default,,,,true,,,,1,1,,,0,0,0,15,12,15,0,0,0,0.8,0,0,0,0,0,0,0,0.8,0,0.4,1,,,,,Small,,Small,,Large_short,2,0.4,1.2,0,0,1,0,false,0,0,0,,1.257,0.6285,0.31425,0.6285
Firestaff_PrimaryAttackC2,FireStaff_Proj,0,0,true,,Heavy,Fire,,,,,,Bullet,Deflect_Default,,,,true,,,,1.4,1,,,0,0,0,15,12,15,0,0,0,0.85,0,0,0,0,0,0,0,0.85,0,1,1,,,,,,,,,,2,1,1.2,0,0,1,0,false,0,0,0,,2.037,1.0185,0.50925,1.0185
Firestaff_PrimaryAttackC3,FireStaff_Proj,0,0,true,,Magic,Fire,,,,FireStaff_Pyro_DOT,1,Bullet,Deflect_Default,,,,true,,,,1.4,1,,,0,0,0,15,12,15,0,0,0,0.85,0,0,0,0,0,0,0,0.85,0,1,1,,,,,,,,,,2,1,1.2,0,0,1,0,false,0,0,0,,2.037,1.0185,0.50925,1.0185
Firestaff_PrimaryAttackC1_BurnDoT,FireStaff_Proj,0,0,true,,Light,Fire,,,,FireStaff_Pyro_DOT,1,Bullet,Deflect_Default,,,,true,,,,1,1,,,0,0,0,15,12,15,0,0,0,0.8,0,0,0,0,0,0,0,0.8,0,0.4,1,,,,,,,,,,2,0.4,1.2,0,0,1,0,false,0,0,0,,0.996,0.498,0.249,0.498
